Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Fatty Acid Oxidation (GO:0046321)	2/11	0.0013218400851343036	0.025288317694290692	0	0	45.10430839002267	298.984305122014	IRS2;PPARGC1A
Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437)	2/11	0.0013218400851343036	0.025288317694290692	0	0	45.10430839002267	298.984305122014	HSPA5;KDELR3
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	4/99	0.001539882179182004	0.027026329469873805	0	0	8.68640350877193	56.25357799233447	PLAC8;CAV1;PPARGC1A;VEGFA
Positive Regulation of Programmed Cell Death (GO:0043068)	6/248	0.0015442414069656942	0.027026329469873805	0	0	5.184983295234746	33.56355046630411	JUN;FAM162A;CASP6;BCL2;FOXO3;TGM2
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	10/652	0.0015694946717924824	0.027026329469873805	0	0	3.3329871928002768	21.52110355847215	EFNA1;EDN2;CITED2;CAV1;GCNT2;PRKCA;F3;DCN;TGM2;VEGFA
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/46	0.0015751859953084873	0.027026329469873805	0	0	14.282186526012946	92.16840432528492	CAV1;PLAUR;BCL2
Positive Regulation of Chemotaxis (GO:0050921)	3/46	0.0015751859953084873	0.027026329469873805	0	0	14.282186526012946	92.16840432528492	EDN2;F3;VEGFA
Positive Regulation of Cell Motility (GO:2000147)	6/249	0.0015760728535172278	0.027026329469873805	0	0	5.163383241397426	33.3183778032813	HSPA5;CAV1;GCNT2;PRKCA;F3;VEGFA
Intracellular Copper Ion Homeostasis (GO:0006878)	2/12	0.001581045102291189	0.027026329469873805	0	0	40.59183673469388	261.8039188938469	MT2A;CP
Cellular Response to Chemical Stress (GO:0062197)	4/100	0.0015979577835658033	0.027026329469873805	0	0	8.59548611111111	55.34658305163635	PRDX5;CAV1;FOXO3;PPARGC1A
Positive Regulation of miRNA Transcription (GO:1902895)	3/47	0.0016765192380744738	0.027556309166660718	0	0	13.95688847235239	89.19896993336747	JUN;FOS;FOXO3
Intracellular Glucose Homeostasis (GO:0001678)	3/47	0.0016765192380744738	0.027556309166660718	0	0	13.95688847235239	89.19896993336747	PRKCA;PCK1;PPARGC1A
Positive Regulation of Cell Migration (GO:0030335)	7/344	0.0017085326658278846	0.02769246695862696	0	0	4.36938834115057	27.842268439963934	SCARB1;HSPA5;CAV1;GCNT2;PRKCA;F3;VEGFA
Regulation of Homotypic Cell-Cell Adhesion (GO:0034110)	2/13	0.0018624280503563755	0.02937099371305257	0	0	36.89981447124304	231.94759321375395	PLAUR;PRKCA
Regulation of Protein Autophosphorylation (GO:0031952)	2/13	0.0018624280503563755	0.02937099371305257	0	0	36.89981447124304	231.94759321375395	ERRFI1;VEGFA
Negative Regulation of Phosphorylation (GO:0042326)	3/50	0.0020046761378758565	0.030782329643435847	0	0	13.064049133581927	81.15743654844592	CDKN1C;CDKN1B;IRS2
Positive Regulation of Cell-Cell Adhesion (GO:0022409)	3/50	0.0020046761378758565	0.030782329643435847	0	0	13.064049133581927	81.15743654844592	CITED2;PLAUR;GCNT2
Regulation of Lipid Metabolic Process (GO:0019216)	3/51	0.0021222963043568428	0.030822535875236343	0	0	12.791237113402062	78.73334684431502	CAV1;IRS2;PCK1
Nicotinamide Nucleotide Metabolic Process (GO:0046496)	3/51	0.0021222963043568428	0.030822535875236343	0	0	12.791237113402062	78.73334684431502	PGAM2;ALDOC;PGM1
Response to Glucose (GO:0009749)	3/51	0.0021222963043568428	0.030822535875236343	0	0	12.791237113402062	78.73334684431502	IRS2;PRKCA;PCK1
Regulation of Coagulation (GO:0050818)	2/14	0.0021657651600423137	0.030822535875236343	0	0	33.82312925170068	207.5042741698455	CAV1;SERPINE1
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	2/14	0.0021657651600423137	0.030822535875236343	0	0	33.82312925170068	207.5042741698455	NAGK;CHST3
Glycogen Catabolic Process (GO:0005980)	2/14	0.0021657651600423137	0.030822535875236343	0	0	33.82312925170068	207.5042741698455	GAA;PYGM
Negative Regulation of Cell Migration (GO:0030336)	5/184	0.0023216860333112334	0.03264346507077361	0	0	5.798588650396942	35.17111690192664	CITED2;SERPINE1;FOXO3;DCN;SAP30
Positive Regulation of miRNA Metabolic Process (GO:2000630)	3/53	0.0023702048008991446	0.03266071499076523	0	0	12.278350515463918	74.219914290735	JUN;FOS;FOXO3
Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	2/15	0.0024908343052083164	0.03266071499076523	0	0	31.21978021978022	187.16687708215863	CDKN1C;CDKN1B
N-acetylglucosamine Metabolic Process (GO:0006044)	2/15	0.0024908343052083164	0.03266071499076523	0	0	31.21978021978022	187.16687708215863	NAGK;CHST3
Canonical Glycolysis (GO:0061621)	2/15	0.0024908343052083164	0.03266071499076523	0	0	31.21978021978022	187.16687708215863	PGAM2;PFKP
Copper Ion Homeostasis (GO:0055070)	2/15	0.0024908343052083164	0.03266071499076523	0	0	31.21978021978022	187.16687708215863	MT2A;CP
Glucose Catabolic Process to Pyruvate (GO:0061718)	2/15	0.0024908343052083164	0.03266071499076523	0	0	31.21978021978022	187.16687708215863	PGAM2;PFKP
Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	3/56	0.0027744926921681934	0.034136735004650844	0	0	11.581598910717759	68.1842009003188	EDN2;SERPINE1;VEGFA
Receptor Internalization (GO:0031623)	3/56	0.0027744926921681934	0.034136735004650844	0	0	11.581598910717759	68.1842009003188	CAV1;NEDD4L;ADM
Regulation of Fibrinolysis (GO:0051917)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	SERPINE1;PLAUR
Regulation of Plasminogen Activation (GO:0010755)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	SERPINE1;PLAUR
Cellular Response to Alkaloid (GO:0071312)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	CASP6;TGM2
Positive Regulation of Lipid Storage (GO:0010884)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	SCARB1;PLIN2
Glycolytic Process Through Glucose-6-Phosphate (GO:0061620)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	PGAM2;PFKP
Positive Regulation of Positive Chemotaxis (GO:0050927)	2/16	0.0028374149918175937	0.034136735004650844	0	0	28.988338192419825	170.01259891772904	F3;VEGFA
Cellular Response to Oxidative Stress (GO:0034599)	4/121	0.003196760719070875	0.03631622818664573	0	0	7.04522792022792	40.47918311911139	PRDX5;FOS;FOXO3;PPARGC1A
Negative Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046426)	2/17	0.00320528834894988	0.03631622818664573	0	0	27.05442176870748	155.3722787250682	CAV1;VHL
Negative Regulation of Receptor Signaling Pathway via STAT (GO:1904893)	2/17	0.00320528834894988	0.03631622818664573	0	0	27.05442176870748	155.3722787250682	CAV1;VHL
Carbohydrate Derivative Transport (GO:1901264)	2/17	0.00320528834894988	0.03631622818664573	0	0	27.05442176870748	155.3722787250682	SCARB1;VLDLR
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	2/17	0.00320528834894988	0.03631622818664573	0	0	27.05442176870748	155.3722787250682	EXT1;NDST1
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	2/17	0.00320528834894988	0.03631622818664573	0	0	27.05442176870748	155.3722787250682	CAV1;NEDD4L
Regulation of Epidermal Cell Differentiation (GO:0045604)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	ERRFI1;MAFF
SMAD Protein Signal Transduction (GO:0060395)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	JUN;FOS
Nucleobase-Containing Small Molecule Metabolic Process (GO:0055086)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	AK4;GLRX
Positive Regulation of Glucose Metabolic Process (GO:0010907)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	IRS2;PPARGC1A
Positive Regulation of Sprouting Angiogenesis (GO:1903672)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	VEGFA;TGM2
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	2/18	0.0035942371173740815	0.038481419412619754	0	0	25.362244897959183	142.74945562505079	EFNA1;EFNA3
Regulation of Phagocytosis (GO:0050764)	3/62	0.0037044719565665243	0.039301079757392124	0	0	10.400663987419186	58.22514848728369	SCARB1;PRKCA;TGM2
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	2/19	0.004004045638803338	0.041877455335011964	0	0	23.869147659063625	131.7684366549516	ADM;IRS2
Regulation of Neuron Apoptotic Process (GO:0043523)	4/129	0.004019087401475012	0.041877455335011964	0	0	6.591666666666667	36.36425024662468	CASP6;BCL2;FOXO3;PPARGC1A
Epithelial Cell Differentiation (GO:0030855)	4/132	0.004361142266115606	0.04423129335106471	0	0	6.436197916666667	34.98087256402495	CASP6;ALDOC;PCK1;VEGFA
Negative Regulation of Phosphate Metabolic Process (GO:0045936)	2/20	0.004434499847536051	0.04423129335106471	0	0	22.541950113378686	122.13995997533476	CDKN1C;CDKN1B
Positive Regulation of Blood Coagulation (GO:0030194)	2/20	0.004434499847536051	0.04423129335106471	0	0	22.541950113378686	122.13995997533476	SERPINE1;F3
Energy Reserve Metabolic Process (GO:0006112)	2/20	0.004434499847536051	0.04423129335106471	0	0	22.541950113378686	122.13995997533476	PHKG1;PYGM
Positive Regulation of Release of Cytochrome C From Mitochondria (GO:0090200)	2/20	0.004434499847536051	0.04423129335106471	0	0	22.541950113378686	122.13995997533476	FAM162A;PLAUR
Regulation of Epithelial Cell Differentiation (GO:0030856)	2/21	0.00488538725831669	0.047117743226905595	0	0	21.354457572502685	113.63788950907963	CAV1;MAFF
Regulation of Smooth Muscle Contraction (GO:0006940)	2/21	0.00488538725831669	0.047117743226905595	0	0	21.354457572502685	113.63788950907963	EDN2;CAV1
Regulation of Systemic Arterial Blood Pressure (GO:0003073)	2/21	0.00488538725831669	0.047117743226905595	0	0	21.354457572502685	113.63788950907963	ADM;SLC2A5
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	2/21	0.00488538725831669	0.047117743226905595	0	0	21.354457572502685	113.63788950907963	BCL2;TGM2
Regulation of Cell Population Proliferation (GO:0042127)	10/769	0.005112406720507952	0.04782154417722971	0	0	2.802078758600498	14.784005715917104	TPD52;JUN;BTG1;CDKN1B;EDN2;BCL2;GCNT2;IRS2;VHL;VEGFA
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	3/70	0.00520972357949959	0.04782154417722971	0	0	9.155100784736113	48.13045658628783	PRKCA;F3;VEGFA
Negative Regulation of TOR Signaling (GO:0032007)	3/70	0.00520972357949959	0.04782154417722971	0	0	9.155100784736113	48.13045658628783	DDIT4;PRKCA;VHL
Negative Regulation of Cell Motility (GO:2000146)	4/139	0.005234517220934926	0.04782154417722971	0	0	6.1003086419753085	32.04175316395329	CITED2;SERPINE1;FOXO3;SAP30
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	5/223	0.005264246628507206	0.04782154417722971	0	0	4.751810719459199	24.931882376213448	GCNT2;ACKR3;PRKCA;CCN2;VEGFA
Neuron Apoptotic Process (GO:0051402)	2/22	0.005356496957732583	0.04782154417722971	0	0	20.285714285714285	106.08302856731788	FAM162A;BCL2
Mammary Gland Development (GO:0030879)	2/22	0.005356496957732583	0.04782154417722971	0	0	20.285714285714285	106.08302856731788	CAV1;VEGFA
Regulation of Anoikis (GO:2000209)	2/22	0.005356496957732583	0.04782154417722971	0	0	20.285714285714285	106.08302856731788	CAV1;BCL2
Regulation of Biosynthetic Process (GO:0009889)	2/22	0.005356496957732583	0.04782154417722971	0	0	20.285714285714285	106.08302856731788	STC2;PCK1
Intracellular Calcium Ion Homeostasis (GO:0006874)	4/140	0.005368142491188597	0.04782154417722971	0	0	6.055147058823529	31.651908760738742	EDN2;STC2;CAV1;BCL2
Cellular Response to Reactive Oxygen Species (GO:0034614)	3/71	0.005420056428053611	0.04791822614801943	0	0	9.020012128562765	47.06325773617709	PRDX5;FOS;ANKZF1
Cellular Response to Starvation (GO:0009267)	4/141	0.005504033808501536	0.048294792891137535	0	0	6.010644768856448	31.269021219661248	HSPA5;CAV1;PLIN2;FOXO3
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	3/72	0.00563543249072426	0.04907872922891949	0	0	8.888839085611833	46.03246549484361	SIAH2;SERPINE1;BCL2
Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)	2/23	0.005847619592062275	0.04988187224070654	0	0	19.318756073858115	99.33164622370634	EFNA1;EFNA3
Eye Morphogenesis (GO:0048592)	2/23	0.005847619592062275	0.04988187224070654	0	0	19.318756073858115	99.33164622370634	COL5A1;VEGFA
Negative Regulation of Epithelial Cell Proliferation (GO:0050680)	3/73	0.005855883887726475	0.04988187224070654	0	0	8.761413843888072	45.036368568128694	CDKN1C;CDKN1B;CAV1
Regulation of Autophagy (GO:0010506)	5/230	0.005987087357570876	0.05062993439337111	0	0	4.60233918128655	23.55546336655897	BCL2;PRKCA;VHL;FOXO3;DCN
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	3/74	0.006081441880416014	0.051057860967233734	0	0	8.637578045593147	44.073358237157414	SIAH2;PLAUR;BCL2
Apoptotic Process (GO:0006915)	5/232	0.006205846332581097	0.051606592102279365	0	0	4.561326223046604	23.181861658065397	FAM162A;CASP6;DDIT4;BCL2;IER3
Apoptotic Cell Clearance (GO:0043277)	2/24	0.006358547360763446	0.051606592102279365	0	0	18.43970315398887	93.26719485343038	SCARB1;TGM2
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	2/24	0.006358547360763446	0.051606592102279365	0	0	18.43970315398887	93.26719485343038	CDKN1C;CITED2
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	2/24	0.006358547360763446	0.051606592102279365	0	0	18.43970315398887	93.26719485343038	CDKN1C;CITED2
Positive Regulation of Metabolic Process (GO:0009893)	4/147	0.006367908537042184	0.051606592102279365	0	0	5.756701631701632	29.10867080707759	PLAC8;CAV1;PPARGC1A;VEGFA
Regulation of Cold-Induced Thermogenesis (GO:0120161)	4/148	0.00652012951086752	0.051983090005236286	0	0	5.716435185185185	28.77002392897925	PLAC8;CAV1;PPARGC1A;VEGFA
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	3/76	0.006547998483950072	0.051983090005236286	0	0	8.400084733794662	42.240631240424875	JUN;GCNT2;FOS
Lymphocyte Differentiation (GO:0030098)	3/76	0.006547998483950072	0.051983090005236286	0	0	8.400084733794662	42.240631240424875	TPD52;KLF6;NFIL3
Phosphate-Containing Compound Metabolic Process (GO:0006796)	4/150	0.006831781621966355	0.0532420487503482	0	0	5.637557077625571	28.10981677297072	ALDOC;ALDOB;PGM1;PFKP
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	2/25	0.006889074002829973	0.0532420487503482	0	0	17.637089618456077	87.79423275712823	JUN;FOS
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/25	0.006889074002829973	0.0532420487503482	0	0	17.637089618456077	87.79423275712823	DCN;VEGFA
Response to Hexose (GO:0009746)	2/25	0.006889074002829973	0.0532420487503482	0	0	17.637089618456077	87.79423275712823	IRS2;SLC2A5
Axon Guidance (GO:0007411)	4/152	0.007153152867423122	0.05491927234396568	0	0	5.5608108108108105	27.47152901723233	EFNA1;EFNA3;KIF5A;VEGFA
