GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0006954	inflammatory response	918	5	2.5	0.32388	1	EXT1, F3, FOS, PRDX5, NDST1
GO:0006955	immune response	1865	5	5.09	0.58792	1	EXT1, NFIL3, NAGK, BCL2, CAV1
GO:0006974	DNA damage response	914	2	2.49	1.00000	1	CDKN1B, BCL2
GO:0006979	response to oxidative stress	404	6	1.1	0.23134	1	PPARGC1A, FOS, PRDX5, ANKZF1, BCL2, STC2
GO:0006996	organelle organization	3656	13	9.97	1.00000	1	CDKN1B, PPARGC1A, CAVIN3, CCN2, DCN, EXT1, ALDOA, JMJD6, ANXA2, HEXA, ANKZF1, BCL2, CAV1
GO:0007005	mitochondrion organization	449	3	1.22	0.45461	1	PPARGC1A, DCN, BCL2
GO:0007009	plasma membrane organization	172	3	0.47	1.00000	1	COL5A1, ANXA2, CAV1
GO:0007010	cytoskeleton organization	1542	5	4.21	1.00000	1	CDKN1B, CAVIN3, CCN2, ALDOA, BCL2
GO:0007015	actin filament organization	462	3	1.26	0.05776	1	CCN2, ALDOA, BCL2
GO:0007017	microtubule-based process	999	2	2.72	1.00000	1	CDKN1B, LDHC
GO:0007033	vacuole organization	239	3	0.65	0.19321	1	EXT1, ANXA2, HEXA
GO:0007044	cell-substrate junction assembly	96	2	0.26	1.00000	1	BCL2, VEGFA
GO:0007049	cell cycle	1714	4	4.67	1.00000	1	CDKN1B, CITED2, BCL2, CCNG2
GO:0007154	cell communication	6662	27	18.17	1.00000	1	CDKN1B, CITED2, CAVIN3, CCN2, DCN, EFNA1, EFNA3, EXT1, F3, JMJD6, FOS, GCK, NDST1, PGAM2, ERRFI1, NAGK, BCL2, SIAH2, SLC6A6, TGM2, TPBG, VEGFA, VHL, VLDLR, CAV1, STC2, SCARB1
GO:0007155	cell adhesion	1550	11	4.23	0.09994	1	CITED2, COL5A1, CCN2, EFNA1, EXT1, ANXA2, BCL2, TGM2, TPBG, VEGFA, CAV1
GO:0007159	leukocyte cell-cell adhesion	429	2	1.17	1.00000	1	EXT1, CAV1
GO:0007160	cell-matrix adhesion	240	4	0.65	0.02606	1	CCN2, ANXA2, BCL2, VEGFA
GO:0007165	signal transduction	6138	25	16.74	1.00000	1	CDKN1B, CITED2, CAVIN3, CCN2, DCN, EFNA1, EFNA3, EXT1, F3, JMJD6, FOS, NDST1, PGAM2, ERRFI1, NAGK, BCL2, SIAH2, TGM2, TPBG, VEGFA, VHL, VLDLR, CAV1, STC2, SCARB1
GO:0007166	cell surface receptor signaling pathway	2859	21	7.8	0.47138	1	CDKN1B, CITED2, CCN2, DCN, EFNA1, EFNA3, EXT1, F3, JMJD6, FOS, NDST1, PGAM2, ERRFI1, BCL2, SIAH2, TPBG, VEGFA, VHL, VLDLR, CAV1, SCARB1
GO:0007167	enzyme-linked receptor protein signaling pathway	1055	12	2.88	1.00000	1	CITED2, CCN2, DCN, EFNA1, EFNA3, EXT1, F3, FOS, NDST1, ERRFI1, VEGFA, CAV1
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	662	9	1.81	1.00000	1	CCN2, DCN, EFNA1, EFNA3, EXT1, F3, NDST1, ERRFI1, VEGFA
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	425	4	1.16	1.00000	1	CITED2, EXT1, FOS, CAV1
GO:0007179	transforming growth factor beta receptor signaling pathway	250	2	0.68	0.17269	1	CITED2, FOS
GO:0007186	G protein-coupled receptor signaling pathway	1313	3	3.58	1.00000	1	TGM2, VEGFA, CAV1
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	137	2	0.37	0.05380	1	TGM2, VEGFA
GO:0007204	positive regulation of cytosolic calcium ion concentration	169	2	0.46	1.00000	1	BCL2, CAV1
GO:0007219	Notch signaling pathway	187	2	0.51	0.09228	1	CDKN1B, PGAM2
GO:0007224	smoothened signaling pathway	148	2	0.4	1.00000	1	EXT1, NDST1
GO:0007249	canonical NF-kappaB signal transduction	327	2	0.89	1.00000	1	VEGFA, CAV1
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	131	2	0.36	1.00000	1	VHL, CAV1
GO:0007264	small GTPase-mediated signal transduction	490	2	1.34	0.40532	1	SIAH2, TGM2
GO:0007267	cell-cell signaling	1337	7	3.65	0.13489	1	EFNA1, EFNA3, EXT1, GCK, SLC6A6, TGM2, TPBG
GO:0007268	chemical synaptic transmission	774	3	2.11	1.00000	1	EXT1, SLC6A6, TPBG
GO:0007275	multicellular organism development	4838	26	13.2	1.00000	1	CDKN1B, CITED2, COL5A1, CCN2, DCN, EFNA1, EFNA3, EXT1, F3, JMJD6, FOS, MAFF, GYS1, ANXA2, HEXA, NDST1, ERRFI1, BCL2, BGN, BTG1, TGM2, TPBG, VEGFA, VLDLR, CAV1, STC2
GO:0007276	gamete generation	842	2	2.3	1.00000	1	PGAM2, BCL2
GO:0007346	regulation of mitotic cell cycle	531	2	1.45	1.00000	1	CDKN1B, BCL2
GO:0007369	gastrulation	200	2	0.55	0.17002	1	COL5A1, EXT1
GO:0007389	pattern specification process	475	2	1.3	1.00000	1	CITED2, EXT1
GO:0007399	nervous system development	2627	13	7.17	1.00000	1	CITED2, EFNA1, EFNA3, EXT1, FOS, ANXA2, HEXA, NDST1, BCL2, TGM2, TPBG, VEGFA, VLDLR
GO:0007409	axonogenesis	458	5	1.25	0.22462	1	EFNA1, EFNA3, EXT1, BCL2, VEGFA
GO:0007411	axon guidance	236	4	0.64	0.01394	1	EFNA1, EFNA3, EXT1, VEGFA
GO:0007416	synapse assembly	269	2	0.73	1.00000	1	TPBG, VLDLR
GO:0007417	central nervous system development	1052	6	2.87	0.48317	1	CITED2, EXT1, FOS, NDST1, BCL2, VLDLR
GO:0007420	brain development	747	4	2.04	1.00000	1	EXT1, FOS, NDST1, BCL2
GO:0007423	sensory organ development	615	7	1.68	1.00000	1	CDKN1B, CITED2, COL5A1, JMJD6, FOS, BCL2, VEGFA
GO:0007492	endoderm development	86	2	0.23	0.06748	1	COL5A1, EXT1
GO:0007498	mesoderm development	140	3	0.38	0.04224	1	CITED2, EXT1, VEGFA
GO:0007507	heart development	627	9	1.71	0.00566	1	CDKN1B, CITED2, COL5A1, EFNA1, EXT1, JMJD6, GYS1, NDST1, VEGFA
GO:0007517	muscle organ development	369	5	1.01	1.00000	1	CITED2, FOS, MAFF, BCL2, CAV1
GO:0007519	skeletal muscle tissue development	178	5	0.49	0.13444	1	CITED2, FOS, MAFF, BCL2, CAV1
GO:0007548	sex differentiation	292	3	0.8	1.00000	1	CITED2, BCL2, VEGFA
GO:0007565	female pregnancy	189	6	0.52	0.01540	1	CITED2, FOS, ERRFI1, BCL2, VEGFA, STC2
GO:0007566	embryo implantation	62	3	0.17	0.00591	1	ERRFI1, VEGFA, STC2
GO:0007586	digestion	144	2	0.39	0.08263	1	PPARGC1A, SCARB1
GO:0007589	body fluid secretion	94	2	0.26	1.00000	1	VEGFA, CAV1
GO:0007595	lactation	42	2	0.11	0.00585	1	VEGFA, CAV1
GO:0007596	blood coagulation	234	3	0.64	1.00000	1	F3, ANXA2, CAV1
GO:0007599	hemostasis	241	3	0.66	1.00000	1	F3, ANXA2, CAV1
GO:0007600	sensory perception	977	2	2.66	1.00000	1	CDKN1B, HEXA
GO:0007605	sensory perception of sound	169	2	0.46	0.07765	1	CDKN1B, HEXA
GO:0007610	behavior	668	6	1.82	1.00000	1	EXT1, FOS, HEXA, BCL2, TPBG, VLDLR
GO:0007611	learning or memory	282	3	0.77	1.00000	1	FOS, TPBG, VLDLR
GO:0007612	learning	159	2	0.43	1.00000	1	FOS, TPBG
GO:0007613	memory	129	2	0.35	0.29093	1	FOS, VLDLR
GO:0007623	circadian rhythm	205	4	0.56	0.13958	1	PPARGC1A, CAVIN3, NFIL3, SIAH2
GO:0008015	blood circulation	535	3	1.46	1.00000	1	EXT1, VEGFA, CAV1
GO:0008037	cell recognition	156	4	0.43	1.00000	1	EXT1, ALDOA, JMJD6, SCARB1
GO:0008104	protein localization	2575	8	7.02	1.00000	1	KDELR3, GCK, ERRFI1, BCL2, TPBG, VEGFA, VLDLR, CAV1
