Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0005980~glycogen catabolic process	4	2.0	1.171350622415915E-4	2548, 55276, 8987, 5837	198	10	19416	39.224242424242426	0.20468137593930025	0.009083490157812795	0.008730372381856902
GOTERM_BP_DIRECT	GO:0016477~cell migration	12	6.0	1.2080344966912157E-4	694, 1942, 2239, 6383, 9672, 6385, 1289, 7128, 54206, 2719, 2817, 1490	198	275	19416	4.27900826446281	0.21036543016800668	0.009083490157812795	0.008730372381856902
GOTERM_BP_DIRECT	GO:0046716~muscle cell cellular homeostasis	5	2.5	1.2901316747472227E-4	2548, 226, 9215, 4015, 857	198	26	19416	18.85780885780886	0.22293945776144175	0.009341508978262298	0.008978360803148266
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell population proliferation	15	7.5	1.4879851851982994E-4	7043, 3486, 26136, 7162, 133, 57007, 1843, 694, 3569, 1027, 1026, 2113, 6820, 7428, 10397	198	435	19416	3.381400208986416	0.25242657317850914	0.010389325132366697	0.009985443439241445
GOTERM_BP_DIRECT	GO:0030324~lung development	7	3.5000000000000004	1.9948720665118955E-4	7422, 302, 23210, 4015, 2719, 1490, 1956	198	83	19416	8.2701715954728	0.3229677658153285	0.013448189275968123	0.012925395217158108
GOTERM_BP_DIRECT	GO:0051156~glucose 6-phosphate metabolic process	4	2.0	2.1155177264106043E-4	2645, 2821, 3099, 3098	198	12	19416	32.68686868686869	0.3387527594292611	0.01378612385044244	0.013250192693085085
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	16	8.0	2.3513004291773705E-4	4282, 7043, 8660, 5155, 7422, 7163, 133, 3569, 596, 1027, 467, 2651, 1907, 5228, 51316, 1956	198	511	19416	3.070390796418194	0.3685479589520496	0.014828362384005676	0.014251914536852513
GOTERM_BP_DIRECT	GO:1904030~negative regulation of cyclin-dependent protein kinase activity	3	1.5	3.052308960159322E-4	1028, 1027, 1026	198	3	19416	98.06060606060608	0.4494389831043667	0.018647700053473357	0.01792277667543552
GOTERM_BP_DIRECT	GO:0072593~reactive oxygen species metabolic process	5	2.5	3.75624332178987E-4	54541, 596, 5155, 1490, 3491	198	34	19416	14.420677361853832	0.5202468235141219	0.022194636276269518	0.021331826886501495
GOTERM_BP_DIRECT	GO:0045893~positive regulation of DNA-templated transcription	19	9.5	3.8599367436990465E-4	7043, 10370, 5155, 4783, 23210, 2353, 5292, 6095, 1316, 1028, 3569, 2113, 10891, 7428, 55818, 2309, 1649, 1956, 3725	198	717	19416	2.5985376780355858	0.5298781251483439	0.022194636276269518	0.021331826886501495
GOTERM_BP_DIRECT	GO:0009749~response to glucose	6	3.0	4.458016381520569E-4	8660, 2645, 1027, 5211, 2542, 5313	198	63	19416	9.33910533910534	0.5817753404555941	0.024901205788207748	0.023933179373934712
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	7	3.5000000000000004	4.645381597189548E-4	30001, 467, 8406, 1649, 23645, 3309, 3725	198	97	19416	7.07653858169322	0.5968244112764952	0.025227002840293243	0.024246311169775447
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	6	3.0	5.153825735744151E-4	133, 57007, 10370, 7422, 857, 25976	198	65	19416	9.051748251748252	0.6349907792346574	0.026077127213293343	0.025063387229554066
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	5	2.5	5.223883402334906E-4	7043, 2821, 2353, 857, 54206	198	37	19416	13.251433251433252	0.6399585256547633	0.026077127213293343	0.025063387229554066
GOTERM_BP_DIRECT	GO:0006044~N-acetylglucosamine metabolic process	4	2.0	5.226093481099124E-4	9469, 55577, 9435, 9215	198	16	19416	24.515151515151516	0.6401141366047184	0.026077127213293343	0.025063387229554066
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	12	6.0	5.335473598627794E-4	7043, 133, 3569, 596, 665, 26355, 3486, 2309, 3491, 839, 7052, 3725	198	327	19416	3.5985543508479294	0.6477321499816867	0.026077127213293343	0.025063387229554066
GOTERM_BP_DIRECT	GO:0042326~negative regulation of phosphorylation	4	2.0	6.298697113778552E-4	1028, 1027, 3623, 1026	198	17	19416	23.073083778966133	0.7082281909156154	0.029318935374850166	0.028179171135214048
GOTERM_BP_DIRECT	GO:0019752~carboxylic acid metabolic process	4	2.0	6.298697113778552E-4	4282, 3948, 3939, 9380	198	17	19416	23.073083778966133	0.7082281909156154	0.029318935374850166	0.028179171135214048
GOTERM_BP_DIRECT	GO:0006941~striated muscle contraction	4	2.0	0.0010325569412359121	226, 5224, 9215, 1837	198	20	19416	19.612121212121213	0.8673036339880532	0.046945321398051354	0.04512033703679718
GOTERM_BP_DIRECT	GO:1904019~epithelial cell apoptotic process	4	2.0	0.0011956930636257625	596, 1027, 302, 3162	198	21	19416	18.67821067821068	0.9035739194128397	0.05312681680428104	0.051061528785291084
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	7	3.5000000000000004	0.0013001108181777024	3569, 2645, 2821, 2355, 2542, 5105, 8609	198	118	19416	5.817154596815614	0.9213989593387426	0.05405470128981063	0.05195334205808398
GOTERM_BP_DIRECT	GO:0035914~skeletal muscle cell differentiation	5	2.5	0.0013037005265880122	8819, 10370, 467, 2353, 23764	198	47	19416	10.43197936814958	0.9219493550014378	0.05405470128981063	0.05195334205808398
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	6	3.0	0.001327174251616834	7043, 133, 596, 2353, 6513, 538	198	80	19416	7.3545454545454545	0.9254547493715791	0.05405470128981063	0.05195334205808398
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	6	3.0	0.001327174251616834	1027, 8870, 7128, 2719, 25976, 23327	198	80	19416	7.3545454545454545	0.9254547493715791	0.05405470128981063	0.05195334205808398
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	4	2.0	0.001374197861080497	3219, 7043, 8660, 857	198	22	19416	17.829201101928376	0.932010666172677	0.05450190724000875	0.0523831630199368
GOTERM_BP_DIRECT	GO:0007507~heart development	9	4.5	0.001393910671099968	3516, 133, 2997, 1027, 1026, 10370, 5155, 23210, 4015	198	210	19416	4.202597402597402	0.9345845230916634	0.05450190724000875	0.0523831630199368
GOTERM_BP_DIRECT	GO:0010906~regulation of glucose metabolic process	4	2.0	0.0015685889781303756	5163, 5165, 3486, 6095	198	23	19416	17.054018445322797	0.9535323580689293	0.0601292441616644	0.05779173901778384
GOTERM_BP_DIRECT	GO:0042149~cellular response to glucose starvation	5	2.5	0.0016439858926917492	596, 123, 6513, 2309, 3309	198	50	19416	9.806060606060607	0.9599103546359002	0.061807546542545576	0.059404797930149945
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	16	8.0	0.0017017253486468953	8870, 7422, 6478, 7852, 3486, 5292, 23645, 54541, 596, 3906, 2597, 2908, 7128, 54206, 839, 5209	198	620	19416	2.5305962854349953	0.9641964054507185	0.06277118974725811	0.06033097981334936
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	5	2.5	0.001769910414465113	4282, 6275, 5155, 7422, 5228	198	51	19416	9.613784907902554	0.9686719237257343	0.06326872968450058	0.060809178044591614
GOTERM_BP_DIRECT	GO:0010467~gene expression	8	4.0	0.0017802126598920637	5155, 2355, 9215, 2908, 2131, 54206, 1649, 7052	198	170	19416	4.614616755793226	0.969297686921168	0.06326872968450058	0.060809178044591614
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	21	10.5	0.0018123012083539809	8553, 10370, 7422, 4783, 2023, 23764, 3516, 1942, 1028, 8819, 2203, 467, 2908, 7428, 7538, 857, 4601, 8609, 2309, 1649, 3725	198	958	19416	2.149553995065477	0.9711678236887562	0.06326872968450058	0.060809178044591614
GOTERM_BP_DIRECT	GO:0014823~response to activity	5	2.5	0.002041541921207414	3569, 302, 7852, 2353, 5105	198	53	19416	9.251000571755288	0.9815979668881907	0.06777570034904769	0.06514094166540184
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	5	2.5	0.002041541921207414	4282, 1026, 5155, 2355, 1956	198	53	19416	9.251000571755288	0.9815979668881907	0.06777570034904769	0.06514094166540184
GOTERM_BP_DIRECT	GO:0072655~establishment of protein localization to mitochondrion	3	1.5	0.0020800726449835606	3099, 3098, 1649	198	7	19416	42.02597402597403	0.9829358796746356	0.06777570034904769	0.06514094166540184
GOTERM_BP_DIRECT	GO:0019318~hexose metabolic process	3	1.5	0.0020800726449835606	2645, 3099, 3098	198	7	19416	42.02597402597403	0.9829358796746356	0.06777570034904769	0.06514094166540184
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	6	3.0	0.0022366903412754232	3219, 57007, 5155, 7852, 4015, 7162	198	90	19416	6.537373737373738	0.9874448851973724	0.07168409208513857	0.06889739592223804
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	5	2.5	0.0023406915662610933	30001, 467, 8614, 1649, 3309	198	55	19416	8.914600550964186	0.9897596138186802	0.07380729051678125	0.07093805569362249
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	10	5.0	0.00261876554533314	5155, 7422, 2651, 7852, 5578, 857, 2152, 3491, 1956, 3309	198	285	19416	3.440723019670388	0.9940621133820533	0.0812648673194649	0.07810572158223762
GOTERM_BP_DIRECT	GO:0033673~negative regulation of kinase activity	3	1.5	0.002754933663482833	1028, 8660, 1027	198	8	19416	36.77272727272727	0.9954531830314391	0.08415461425170216	0.08088313052631631
GOTERM_BP_DIRECT	GO:0001678~intracellular glucose homeostasis	4	2.0	0.003095028327239193	2645, 10891, 3099, 3098	198	29	19416	13.525600835945664	0.9976659805541486	0.0930889289192711	0.0894701265674222
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	5	2.5	0.003217795859139615	6533, 7428, 8839, 1490, 3491	198	60	19416	8.171717171717171	0.9981654093652094	0.09531501370633254	0.09160967302005056
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	4	2.0	0.0034134634723297095	54541, 2908, 5105, 1956	198	30	19416	13.074747474747475	0.9987501561336789	0.0968813781075248	0.09311514550590236
GOTERM_BP_DIRECT	GO:0045930~negative regulation of mitotic cell cycle	4	2.0	0.0034134634723297095	694, 1028, 1027, 1956	198	30	19416	13.074747474747475	0.9987501561336789	0.0968813781075248	0.09311514550590236
GOTERM_BP_DIRECT	GO:0043067~regulation of programmed cell death	3	1.5	0.003518454140989392	665, 7852, 839	198	9	19416	32.686868686868685	0.9989828058602558	0.0968813781075248	0.09311514550590236
GOTERM_BP_DIRECT	GO:0006089~lactate metabolic process	3	1.5	0.003518454140989392	3948, 3939, 2542	198	9	19416	32.686868686868685	0.9989828058602558	0.0968813781075248	0.09311514550590236
GOTERM_BP_DIRECT	GO:0015014~heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	3	1.5	0.003518454140989392	2131, 3340, 8509	198	9	19416	32.686868686868685	0.9989828058602558	0.0968813781075248	0.09311514550590236
GOTERM_BP_DIRECT	GO:0120162~positive regulation of cold-induced thermogenesis	6	3.0	0.0036868186805402783	7422, 7852, 10891, 857, 55818, 51316	198	101	19416	5.825382538253826	0.9992689656187386	0.09910343370571642	0.09525081940309009
GOTERM_BP_DIRECT	GO:0048662~negative regulation of smooth muscle cell proliferation	4	2.0	0.003751229715715097	10891, 3486, 7128, 3162	198	31	19416	12.652981427174975	0.9993557628800369	0.09910343370571642	0.09525081940309009
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	4	2.0	0.003751229715715097	7422, 857, 3162, 949	198	31	19416	12.652981427174975	0.9993557628800369	0.09910343370571642	0.09525081940309009
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	6	3.0	0.004009150843047868	30001, 7043, 10370, 2651, 2353, 3725	198	103	19416	5.712268314210062	0.9996116655712576	0.10450519864211442	0.1004425924544926
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	12	6.0	0.004148015883133663	4282, 133, 3569, 9435, 7852, 2353, 7128, 3099, 3098, 3340, 25824, 56925	198	424	19416	2.775300171526587	0.9997043211345797	0.10670225067797778	0.10255423479484412
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	5	2.5	0.004537331303275788	2821, 7422, 2113, 5578, 949	198	66	19416	7.428833792470156	0.9998623323262799	0.11520107399875539	0.11072266907604161
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	7	3.5000000000000004	0.004761754872437878	6478, 857, 3484, 2719, 1649, 2309, 7162	198	153	19416	4.486432957021193	0.9999114076923726	0.11788693058943525	0.11330411385040862
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	8	4.0	0.004763717399777691	1942, 1027, 1026, 7422, 5228, 5329, 3491, 1956	198	203	19416	3.8644573816987617	0.9999117485672597	0.11788693058943525	0.11330411385040862
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	9	4.5	0.004833881240556903	596, 123, 1027, 1026, 2355, 2353, 4015, 54206, 2309	198	257	19416	3.434029006013442	0.9999231113558636	0.11812797281610933	0.11353578563758027
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	10	5.0	0.004894697613289406	4282, 1026, 10370, 5155, 25819, 7422, 7428, 8614, 25976, 1490	198	314	19416	3.1229492375989194	0.9999317702276191	0.11813745474050358	0.113544898955195
GOTERM_BP_DIRECT	GO:0019852~L-ascorbic acid metabolic process	3	1.5	0.005304100891852239	30001, 6513, 6515	198	11	19416	26.74380165289256	0.9999694796034481	0.12493394269362804	0.120077175611932
GOTERM_BP_DIRECT	GO:1904628~cellular response to phorbol 13-acetate 12-myristate	3	1.5	0.005304100891852239	2203, 2353, 5105	198	11	19416	26.74380165289256	0.9999694796034481	0.12493394269362804	0.120077175611932
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	5	2.5	0.005594442253009618	4282, 3569, 596, 857, 1956	198	70	19416	7.004329004329004	0.999982752489991	0.13020398338849767	0.1251423451595842
GOTERM_BP_DIRECT	GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	4	2.0	0.005741692439170901	30001, 596, 1649, 23645	198	36	19416	10.895622895622896	0.9999870880572177	0.13205892610093073	0.1269251775670838
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	5	2.5	0.005882257957474274	8553, 25819, 112464, 10891, 6095	198	71	19416	6.905676483141272	0.9999902062875679	0.13371877101002563	0.1285204965359786
GOTERM_BP_DIRECT	GO:0045765~regulation of angiogenesis	4	2.0	0.006202219271212569	1942, 3569, 2113, 3162	198	37	19416	10.601146601146603	0.999994780437041	0.13888431403432835	0.13348523072659998
GOTERM_BP_DIRECT	GO:0030210~heparin biosynthetic process	3	1.5	0.0063226107156292705	2131, 3340, 8509	198	12	19416	24.51515151515152	0.9999958811864186	0.13888431403432835	0.13348523072659998
GOTERM_BP_DIRECT	GO:0015015~heparan sulfate proteoglycan biosynthetic process, enzymatic modification	3	1.5	0.0063226107156292705	9957, 3340, 8509	198	12	19416	24.51515151515152	0.9999958811864186	0.13888431403432835	0.13348523072659998
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	5	2.5	0.0064871265847359465	5155, 7422, 5578, 2152, 5228	198	73	19416	6.716479867164799	0.9999970201786057	0.14091480525731973	0.13543678725243158
GOTERM_BP_DIRECT	GO:0070837~dehydroascorbic acid transport	3	1.5	0.0074225463544589695	6513, 6515, 6518	198	13	19416	22.62937062937063	0.9999995274870498	0.15946239695568445	0.1532633472530594
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	6	3.0	0.007607160396347981	694, 596, 1027, 1026, 2203, 2023	198	120	19416	4.903030303030303	0.9999996715410393	0.1616521584223946	0.1553679824428028
GOTERM_BP_DIRECT	GO:0032868~response to insulin	5	2.5	0.00781760853075908	133, 2353, 6513, 5105, 54206	198	77	19416	6.367571822117276	0.9999997830237158	0.16433789975950538	0.15794931644404633
GOTERM_BP_DIRECT	GO:0007595~lactation	4	2.0	0.008261084299656541	7422, 857, 538, 3099	198	41	19416	9.56688839615669	0.9999999094622988	0.1718129766577504	0.16513380211760256
GOTERM_BP_DIRECT	GO:0050884~neuromuscular process controlling posture	3	1.5	0.008602167756433257	2548, 9215, 3073	198	14	19416	21.012987012987015	0.9999999537862202	0.1770235575139686	0.17014182330882202
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	13	6.5	0.009655633063422164	7045, 1490, 3491, 7162, 63827, 57007, 1289, 1463, 3036, 8406, 5578, 5317, 8839	198	543	19416	2.3476756515430552	0.9999999942178318	0.19663294415614926	0.1889889013142734
GOTERM_BP_DIRECT	GO:0045820~negative regulation of glycolytic process	3	1.5	0.009859761484771554	54541, 8870, 2203	198	15	19416	19.612121212121213	0.9999999961357203	0.19871993507967411	0.19099476113284278
GOTERM_BP_DIRECT	GO:0010273~detoxification of copper ion	3	1.5	0.0111936403615375	4493, 538, 4502	198	16	19416	18.386363636363637	0.9999999997229899	0.2215483984538038	0.21293577529140528
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	8	4.0	0.01121907490891385	1028, 1027, 3623, 1026, 901, 1649, 23645, 3725	198	239	19416	3.282363382781793	0.9999999997365757	0.2215483984538038	0.21293577529140528
GOTERM_BP_DIRECT	GO:0001503~ossification	5	2.5	0.011895030900592058	596, 6781, 2131, 1490, 1956	198	87	19416	5.63566701497736	0.9999999999308125	0.2281844049927942	0.2193138091976779
GOTERM_BP_DIRECT	GO:0048286~lung alveolus development	4	2.0	0.012021991669697085	7043, 1907, 538, 54206	198	47	19416	8.345583494519666	0.9999999999461819	0.2281844049927942	0.2193138091976779
GOTERM_BP_DIRECT	GO:0042311~vasodilation	4	2.0	0.012021991669697085	136, 7422, 2131, 1956	198	47	19416	8.345583494519666	0.9999999999461819	0.2281844049927942	0.2193138091976779
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	4	2.0	0.012021991669697085	4282, 596, 8660, 1026	198	47	19416	8.345583494519666	0.9999999999461819	0.2281844049927942	0.2193138091976779
GOTERM_BP_DIRECT	GO:0030336~negative regulation of cell migration	7	3.5000000000000004	0.01251448741914031	4282, 8819, 596, 5054, 6781, 10370, 2309	198	188	19416	3.651192778852353	0.9999999999796959	0.23524829715787796	0.22610309481312157
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	4	2.0	0.01346014584846137	7043, 5155, 7422, 5228	198	49	19416	8.004947433518863	0.9999999999968803	0.2506150965118284	0.2408725147548468
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	3	1.5	0.014083634031623469	4493, 2719, 4502	198	18	19416	16.343434343434343	0.9999999999990935	0.25262810047590184	0.2428072638333604
GOTERM_BP_DIRECT	GO:0006878~intracellular copper ion homeostasis	3	1.5	0.014083634031623469	1356, 538, 4502	198	18	19416	16.343434343434343	0.9999999999990935	0.25262810047590184	0.2428072638333604
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	7	3.5000000000000004	0.014088124593057484	7043, 1942, 3569, 5155, 7422, 3486, 3340	198	193	19416	3.5566022923535874	0.9999999999991016	0.25262810047590184	0.2428072638333604
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	4	2.0	0.01421436882473105	133, 3569, 596, 2355	198	50	19416	7.844848484848486	0.9999999999993006	0.25262810047590184	0.2428072638333604
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	4	2.0	0.01421436882473105	5155, 7422, 2113, 5578	198	50	19416	7.844848484848486	0.9999999999993006	0.25262810047590184	0.2428072638333604
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	12	6.0	0.014436401933620498	3516, 3569, 10370, 5155, 7422, 467, 2113, 4783, 10891, 857, 2152, 5317	198	505	19416	2.3301530153015304	0.9999999999995497	0.25426275477682947	0.2443783714709272
GOTERM_BP_DIRECT	GO:0050673~epithelial cell proliferation	4	2.0	0.014992147475127173	3516, 54206, 2719, 1956	198	51	19416	7.691027926322044	0.9999999999998506	0.26089492868705444	0.25075272174065233
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	7	3.5000000000000004	0.015079860328203146	1634, 8660, 5155, 7422, 2651, 1956, 7162	198	196	19416	3.502164502164502	0.9999999999998744	0.26089492868705444	0.25075272174065233
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	5	2.5	0.015434139541362305	8660, 2645, 2203, 5313, 5105	198	94	19416	5.21598968407479	0.9999999999999378	0.26352898805651265	0.25328438289421346
GOTERM_BP_DIRECT	GO:1904659~D-glucose transmembrane transport	3	1.5	0.015636502616140906	6513, 6515, 6518	198	19	19416	15.483253588516748	0.9999999999999584	0.26352898805651265	0.25328438289421346
