"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
9.39972565699097e-10,10,88,25.743699369937,"GO:0006096 glycolytic process "," http://amigo.geneontology.org/amigo/term/GO:0006096"," PFKP  GCK  ALDOC  ALDOB  ALDOA  HK1  HK2  PGAM2  DDIT4  PGM1"
1.0071631922274e-09,10,89,25.4544443208366,"GO:0006757 ATP generation from ADP "," http://amigo.geneontology.org/amigo/term/GO:0006757"," PFKP  GCK  ALDOC  ALDOB  ALDOA  HK1  HK2  PGAM2  DDIT4  PGM1"
1.02876750880065e-09,21,734,6.48151995036016,"GO:0001568 blood vessel development "," http://amigo.geneontology.org/amigo/term/GO:0001568"," SERPINE1  VEGFA  DCN  F3  EFNA3  ADM  JMJD6  NDST1  CAV1  CCN2  EDN2  COL5A1  ACKR3  PRKCA  CITED2  ANGPTL4  EFNA1  JUN  ANXA2  BTG1  HK2"
1.02876750880065e-09,13,207,14.227435787057,"GO:0006006 glucose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006006"," PFKP  PCK1  GAA  PGM1  PPARGC1A  GCK  ALDOC  SLC37A4  HK1  HK2  PGAM2  IRS2  BRS3"
1.13377766678561e-09,11,125,19.9359207920792,"GO:0030203 glycosaminoglycan metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0030203"," HAS1  CHST3  B3GALT6  HEXA  HS3ST1  IDS  EXT1  DCN  NDST1  BGN  GCNT2"
1.82514366936002e-09,13,218,13.5095376510128,"GO:0016051 carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016051"," NDST1  GYS1  HAS1  PCK1  PPARGC1A  EXT1  ALDOC  SLC37A4  PGAM2  PHKG1  GCK  IRS2  PGM1"
1.91290905850318e-09,12,173,15.7140731414182,"GO:0016052 carbohydrate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0016052"," PFKP  PYGM  GCK  ALDOC  ALDOB  ALDOA  HK1  HK2  GAA  PGAM2  DDIT4  PGM1"
2.10959842880006e-09,10,98,23.1167912709638,"GO:0044264 cellular polysaccharide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044264"," PYGM  NDST1  GYS1  HAS1  GAA  EXT1  SLC37A4  PHKG1  GCK  IRS2"
2.46623345246486e-09,11,136,18.3234566103669,"GO:0006022 aminoglycan metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006022"," HAS1  CHST3  B3GALT6  HEXA  HS3ST1  IDS  EXT1  DCN  NDST1  BGN  GCNT2"
2.92808631924075e-09,11,139,17.9279863238122,"GO:0009132 nucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009132"," PFKP  GCK  ALDOC  ALDOB  ALDOA  HK1  HK2  AK4  PGAM2  DDIT4  PGM1"
2.92808631924075e-09,39,2867,3.08170129883585,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," NEDD4L  SERPINE1  VEGFA  EFNA3  KIF5A  EFNA1  CSRP2  DCN  F3  COL5A1  ADM  ALDOA  HSPA5  JMJD6  NDST1  CAV1  ERRFI1  CCN2  FOXO3  EDN2  ACKR3  PAM  TPBG  VLDLR  PRKCA  CITED2  ANGPTL4  GAA  BCL2  JUN  EXT1  ANXA2  TGM2  HEXA  BTG1  HK2  VHL  TPD52  IER3"
3.34552107713254e-09,19,628,6.85405499148641,"GO:0032787 monocarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032787"," PFKP  GCK  ALDOC  PCK1  ALDOB  ALDOA  HK1  HK2  LDHC  EDN2  GRHPR  CAV1  SLC37A4  PAM  PGAM2  DDIT4  IRS2  PPARGC1A  PGM1"
3.68009641660343e-09,18,555,7.34739095531175,"GO:0001525 angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0001525"," SERPINE1  VEGFA  DCN  F3  EFNA3  JMJD6  CAV1  CCN2  EDN2  ACKR3  ADM  PRKCA  ANGPTL4  EFNA1  JUN  ANXA2  BTG1  HK2"
4.51885508843524e-09,10,108,20.9763476347635,"GO:0005976 polysaccharide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0005976"," PYGM  NDST1  GYS1  HAS1  GAA  EXT1  SLC37A4  PHKG1  GCK  IRS2"
4.51885508843524e-09,22,902,5.5254769379377,"GO:0035239 tube morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035239"," SERPINE1  VEGFA  DCN  F3  EFNA3  ADM  JMJD6  CAV1  CCN2  EDN2  ACKR3  PRKCA  CITED2  ANGPTL4  EFNA1  BCL2  JUN  EXT1  ANXA2  TGM2  BTG1  HK2"
4.94388169108787e-09,19,647,6.65277671507491,"GO:0048514 blood vessel morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048514"," SERPINE1  VEGFA  DCN  F3  EFNA3  ADM  JMJD6  CAV1  CCN2  EDN2  ACKR3  PRKCA  CITED2  ANGPTL4  EFNA1  JUN  ANXA2  BTG1  HK2"
7.47522009986271e-09,41,3269,2.84133580075658,"GO:0010033 response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0010033"," HSPA5  GCNT2  VEGFA  F3  PCK1  ANKZF1  IRS2  SAP30  DCN  SCARB1  HAS1  CAV1  EDN2  CITED2  FOS  BCL2  JUN  TGM2  PFKP  NDST1  CDKN1B  STC2  ERRFI1  CCN2  FOXO3  SLC37A4  SLC2A5  PAM  PLIN2  ADM  HK2  NFIL3  DDIT4  EXT1  MT2A  SERPINE1  GCK  CDKN1C  CASP6  ACKR3  PRKCA"
9.83548551658052e-09,30,1810,3.75488211804606,"GO:0010941 regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010941"," CCN2  BCL2  CDKN1B  VEGFA  FAM162A  FOXO3  SLC6A6  CASP6  ANGPTL4  TGM2  CAV1  PPARGC1A  PRDX5  IER3  PLAC8  ADM  CITED2  EFNA1  FOS  JUN  IRS2  PLAUR  HSPA5  SERPINE1  BTG1  ACKR3  PRKCA  SIAH2  DDIT4  VHL"
1.25739352416444e-08,36,2609,3.12595015730013,"GO:0071310 cellular response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0071310"," HSPA5  GCNT2  VEGFA  F3  PCK1  IRS2  SAP30  DCN  HAS1  CAV1  EDN2  FOS  JUN  TGM2  PFKP  NDST1  SCARB1  CDKN1B  STC2  ERRFI1  CCN2  FOXO3  SLC2A5  HK2  CITED2  NFIL3  DDIT4  BCL2  EXT1  MT2A  SERPINE1  CDKN1C  CASP6  ACKR3  PRKCA  GCK"
2.37089075781873e-08,24,1194,4.55365938603911,"GO:0009628 response to abiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009628"," VEGFA  FAM162A  DDIT4  VHL  CITED2  HSPA5  LXN  CAV1  CDKN1B  STC2  ERRFI1  CCN2  FOXO3  PCK1  PLAC8  PAM  ADM  HK2  FOS  BCL2  JUN  EXT1  AK4  ANGPTL4"
3.61438095572514e-08,30,1916,3.54714855619174,"GO:0042592 homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," CP  CAV1  GCK  STC2  PCK1  MT2A  PRDX5  EDN2  ACKR3  HK1  HK2  ANGPTL4  FOXO3  BCL2  JMJD6  SCARB1  PPARGC1A  CCN2  SLC37A4  PLAC8  ADM  CITED2  GAA  EXT1  IRS2  TGM2  GCNT2  VEGFA  ALDOA  PRKCA"
3.97765981665852e-08,23,1123,4.63982613755588,"GO:0035295 tube development "," http://amigo.geneontology.org/amigo/term/GO:0035295"," SERPINE1  VEGFA  DCN  F3  EFNA3  ADM  JMJD6  CAV1  ERRFI1  CCN2  EDN2  ACKR3  PRKCA  CITED2  ANGPTL4  EFNA1  BCL2  JUN  EXT1  ANXA2  TGM2  BTG1  HK2"
8.68150766655885e-08,21,967,4.91978866966324,"GO:0019725 cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0019725"," CAV1  GCK  STC2  PCK1  MT2A  PRDX5  EDN2  ACKR3  HK1  HK2  BCL2  CCN2  FOXO3  SLC37A4  ADM  GAA  IRS2  TGM2  ALDOA  PPARGC1A  CP"
8.68150766655885e-08,30,1992,3.41181557914828,"GO:0040011 locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040011"," VEGFA  EFNA3  ACKR3  KIF5A  EFNA1  F3  SAP30  DCN  SERPINE1  EDN2  PRKCA  SCARB1  CCN2  SLC37A4  TPBG  LDHC  BCL2  JUN  EXT1  IRS2  HSPA5  HAS1  CAV1  GCNT2  FOXO3  COL5A1  CITED2  DDIT4  BTG1  PLAUR"
9.73645941795103e-08,35,2680,2.95860425594798,"GO:0050793 regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0050793"," NEDD4L  SERPINE1  VEGFA  ERRFI1  MAFF  SAP30  DCN  F3  CCN2  FOXO3  COL5A1  BTG1  EFNA3  ALDOA  TGM2  CAV1  PPARGC1A  CDKN1B  STC2  PCK1  PLAC8  TPBG  VLDLR  ADM  CITED2  EFNA1  FOS  BCL2  ANXA2  GCNT2  SLC6A6  PRKCA  HK2  VHL  ANGPTL4"
1.09477176918017e-07,13,318,9.2612553708201,"GO:0046034 ATP metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046034"," PFKP  GCK  ALDOC  ALDOB  ALDOA  HK1  HK2  AK4  PPARGC1A  PGAM2  LDHC  DDIT4  PGM1"
1.50269850289493e-07,8,79,22.9412207043489,"GO:0034637 cellular carbohydrate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034637"," NDST1  GYS1  HAS1  PCK1  EXT1  PHKG1  GCK  IRS2"
1.50269850289493e-07,47,4617,2.3061715528278,"GO:0048731 system development "," http://amigo.geneontology.org/amigo/term/GO:0048731"," HSPA5  NEDD4L  TPD52  SERPINE1  VEGFA  PCK1  NCAN  EFNA3  KIF5A  EFNA1  DCN  F3  FOXO3  ADM  ANXA2  TGM2  JMJD6  NDST1  GYS1  CAV1  CDKN1B  STC2  ERRFI1  CCN2  EDN2  COL5A1  SLC37A4  ACKR3  PAM  TPBG  VLDLR  PRKCA  CITED2  NFIL3  ANGPTL4  FOS  GAA  BCL2  JUN  EXT1  BGN  IRS2  HEXA  BTG1  HK2  DDIT4  KLF6"
1.50780317271386e-07,37,3024,2.77187450887946,"GO:0051239 regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051239"," SERPINE1  VEGFA  ERRFI1  ADM  MAFF  PLAUR  CAV1  F3  SAP30  DCN  FOXO3  EDN2  EFNA3  PRKCA  ANXA2  TGM2  PPARGC1A  CDKN1B  STC2  CCN2  PCK1  SLC37A4  PLAC8  TPBG  HK1  CITED2  EFNA1  FOS  GAA  BCL2  JUN  IRS2  GCNT2  BTG1  HK2  SCARB1  ANGPTL4"
1.5849287779589e-07,8,80,22.6544554455446,"GO:0006024 glycosaminoglycan biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006024"," HAS1  CHST3  B3GALT6  HS3ST1  EXT1  HEXA  NDST1  GCNT2"
2.06808690682432e-07,21,1025,4.64140062786766,"GO:0007167 enzyme linked receptor protein signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007167"," GCNT2  VEGFA  ERRFI1  EFNA3  EFNA1  IRS2  SAP30  DCN  CAV1  F3  FOS  JUN  HSPA5  NDST1  CCN2  CITED2  EXT1  HEXA  PLAUR  CDKN1C  DDIT4"
2.06808690682432e-07,23,1237,4.21222696238904,"GO:0048646 anatomical structure formation involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048646"," SERPINE1  VEGFA  CSRP2  DCN  F3  COL5A1  EFNA3  JMJD6  CAV1  CCN2  EDN2  ACKR3  ADM  PRKCA  CITED2  ANGPTL4  EFNA1  JUN  EXT1  ANXA2  TGM2  BTG1  HK2"
2.21638006051421e-07,8,84,21.5756718528996,"GO:0006023 aminoglycan biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006023"," HAS1  CHST3  B3GALT6  HS3ST1  EXT1  HEXA  NDST1  GCNT2"
2.34904890331209e-07,26,1594,3.69520603252295,"GO:0042981 regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0042981"," BCL2  VEGFA  FAM162A  FOXO3  CASP6  ANGPTL4  TGM2  CAV1  PPARGC1A  CDKN1B  PRDX5  IER3  PLAC8  ADM  CITED2  EFNA1  JUN  IRS2  PLAUR  HSPA5  SERPINE1  BTG1  ACKR3  PRKCA  SIAH2  VHL"
2.36631450518986e-07,10,169,13.4050032222157,"GO:0071453 cellular response to oxygen levels "," http://amigo.geneontology.org/amigo/term/GO:0071453"," FAM162A  VEGFA  VHL  CITED2  STC2  FOXO3  FOS  BCL2  CAV1  AK4"
2.514237262557e-07,26,1602,3.67675306856528,"GO:0016477 cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," VEGFA  ACKR3  SAP30  DCN  SERPINE1  EDN2  PRKCA  EFNA1  SCARB1  CCN2  SLC37A4  TPBG  BCL2  JUN  EXT1  IRS2  HSPA5  HAS1  CAV1  GCNT2  FOXO3  COL5A1  CITED2  DDIT4  BTG1  F3"
3.40765289819646e-07,26,1627,3.62025717015463,"GO:0043067 regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043067"," BCL2  VEGFA  FAM162A  FOXO3  CASP6  ANGPTL4  TGM2  CAV1  PPARGC1A  CDKN1B  PRDX5  IER3  PLAC8  ADM  CITED2  EFNA1  JUN  IRS2  PLAUR  HSPA5  SERPINE1  BTG1  ACKR3  PRKCA  SIAH2  VHL"
3.46991756756004e-07,5,16,70.7951732673267,"GO:0006735 NADH regeneration "," http://amigo.geneontology.org/amigo/term/GO:0006735"," PFKP  HK1  PGAM2  GCK  HK2"
3.46991756756004e-07,5,16,70.7951732673267,"GO:0061621 canonical glycolysis "," http://amigo.geneontology.org/amigo/term/GO:0061621"," PFKP  HK1  PGAM2  GCK  HK2"
3.46991756756004e-07,5,16,70.7951732673267,"GO:0061718 glucose catabolic process to pyruvate "," http://amigo.geneontology.org/amigo/term/GO:0061718"," PFKP  HK1  PGAM2  GCK  HK2"
3.59271947708201e-07,20,964,4.70009449077688,"GO:0043066 negative regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043066"," BCL2  VEGFA  ANGPTL4  CAV1  PPARGC1A  CDKN1B  PRDX5  IER3  PLAC8  CITED2  EFNA1  JUN  IRS2  PLAUR  HSPA5  SERPINE1  ACKR3  PRKCA  SIAH2  VHL"
3.68240367758502e-07,41,3774,2.4611358592139,"GO:0048513 animal organ development "," http://amigo.geneontology.org/amigo/term/GO:0048513"," HSPA5  TPD52  ERRFI1  PCK1  SERPINE1  VEGFA  FOXO3  ANXA2  JMJD6  NDST1  GYS1  CAV1  PPARGC1A  CDKN1B  STC2  CCN2  EDN2  COL5A1  SLC37A4  PAM  VLDLR  ADM  HK2  SAP30  CITED2  NFIL3  EFNA1  FOS  GAA  BCL2  JUN  EXT1  BGN  MAFF  IRS2  TGM2  GCNT2  PRKCA  DDIT4  KLF6  DCN"
3.71809012717213e-07,43,4103,2.3742178507395,"GO:0065008 regulation of biological quality "," http://amigo.geneontology.org/amigo/term/GO:0065008"," CP  CAV1  GCK  STC2  PCK1  MT2A  PRDX5  EDN2  ACKR3  ADM  HK1  HK2  ANGPTL4  PLAUR  SERPINE1  F3  NEDD4L  VEGFA  FOXO3  ALDOA  PRKCA  BCL2  GLRX  JMJD6  SCARB1  PPARGC1A  CCN2  SLC37A4  SLC2A5  PLAC8  PAM  TPBG  CITED2  EFNA1  GAA  EXT1  ANXA2  IRS2  TGM2  DCN  GCNT2  VHL  BRS3"
3.95346627480989e-07,6,34,39.9784507862551,"GO:0019674 NAD metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019674"," PFKP  ALDOB  HK1  PGAM2  GCK  HK2"
4.68018842300902e-07,20,983,4.60924831038546,"GO:0019752 carboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019752"," PFKP  GCK  ALDOC  PCK1  ALDOB  ALDOA  HK1  HK2  LDHC  EDN2  GRHPR  CAV1  NAGK  SLC37A4  PAM  PGAM2  DDIT4  IRS2  PPARGC1A  PGM1"
4.68705159628098e-07,24,1424,3.81816664812549,"GO:0051094 positive regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051094"," VEGFA  SAP30  NEDD4L  SERPINE1  F3  CCN2  FOXO3  BTG1  TGM2  PPARGC1A  PCK1  TPBG  VLDLR  ADM  CITED2  FOS  BCL2  DCN  GCNT2  SLC6A6  PRKCA  HK2  VHL  ANGPTL4"
4.78876411829465e-07,31,2320,3.02710396039604,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," FAM162A  CCN2  CASP6  DDIT4  BCL2  CDKN1B  VEGFA  FOXO3  SLC6A6  HK2  ANGPTL4  TGM2  HSPA5  CAV1  PPARGC1A  PRDX5  IER3  PLAC8  ADM  PRKCA  CITED2  EFNA1  FOS  JUN  SIAH2  IRS2  PLAUR  SERPINE1  BTG1  ACKR3  VHL"
4.78876411829465e-07,20,987,4.59056847934033,"GO:0043069 negative regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043069"," BCL2  VEGFA  ANGPTL4  CAV1  PPARGC1A  CDKN1B  PRDX5  IER3  PLAC8  CITED2  EFNA1  JUN  IRS2  PLAUR  HSPA5  SERPINE1  ACKR3  PRKCA  SIAH2  VHL"
4.81167054958415e-07,17,697,5.5254769379377,"GO:0071363 cellular response to growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071363"," GCNT2  VEGFA  SAP30  DCN  HAS1  CAV1  FOS  JUN  HSPA5  NDST1  ERRFI1  CCN2  FOXO3  CITED2  EXT1  CDKN1C  DDIT4"
5.34254080229442e-07,27,1806,3.3868787210947,"GO:0048870 cell motility "," http://amigo.geneontology.org/amigo/term/GO:0048870"," VEGFA  ACKR3  SAP30  DCN  SERPINE1  EDN2  PRKCA  EFNA1  SCARB1  CCN2  SLC37A4  TPBG  LDHC  BCL2  JUN  EXT1  IRS2  HSPA5  HAS1  CAV1  GCNT2  FOXO3  COL5A1  CITED2  DDIT4  BTG1  F3"
5.34254080229442e-07,27,1806,3.3868787210947,"GO:0051674 localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674"," VEGFA  ACKR3  SAP30  DCN  SERPINE1  EDN2  PRKCA  EFNA1  SCARB1  CCN2  SLC37A4  TPBG  LDHC  BCL2  JUN  EXT1  IRS2  HSPA5  HAS1  CAV1  GCNT2  FOXO3  COL5A1  CITED2  DDIT4  BTG1  F3"
5.63240764101269e-07,5,18,62.9290429042904,"GO:0061620 glycolytic process through glucose-6-phosphate "," http://amigo.geneontology.org/amigo/term/GO:0061620"," PFKP  HK1  PGAM2  GCK  HK2"
5.9276875577005e-07,6,37,36.7369547765587,"GO:0006734 NADH metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006734"," PFKP  ALDOB  HK1  PGAM2  GCK  HK2"
6.04480422038278e-07,21,1112,4.27826946363701,"GO:0060548 negative regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0060548"," CCN2  BCL2  VEGFA  ANGPTL4  CAV1  PPARGC1A  CDKN1B  PRDX5  IER3  PLAC8  CITED2  EFNA1  JUN  IRS2  PLAUR  HSPA5  SERPINE1  ACKR3  PRKCA  SIAH2  VHL"
6.27544972455202e-07,20,1009,4.49047679792756,"GO:0043436 oxoacid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043436"," PFKP  GCK  ALDOC  PCK1  ALDOB  ALDOA  HK1  HK2  LDHC  EDN2  GRHPR  CAV1  NAGK  SLC37A4  PAM  PGAM2  DDIT4  IRS2  PPARGC1A  PGM1"
6.61252909249178e-07,9,144,14.1590346534653,"GO:0071456 cellular response to hypoxia "," http://amigo.geneontology.org/amigo/term/GO:0071456"," FAM162A  VEGFA  VHL  CITED2  STC2  FOXO3  FOS  BCL2  AK4"
6.871208993915e-07,45,4552,2.23956611390489,"GO:0030154 cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030154"," NEDD4L  TPD52  CAV1  ERRFI1  PCK1  EFNA3  KIF5A  EFNA1  CSRP2  MAFF  SERPINE1  VEGFA  CCN2  FOXO3  COL5A1  BTG1  ADM  ANXA2  TGM2  HSPA5  JMJD6  CDKN1B  EDN2  SLC37A4  ACKR3  PLAC8  TPBG  VLDLR  SAP30  CITED2  NFIL3  FOS  BCL2  JUN  EXT1  HEXA  ALDOC  CASP6  GCNT2  SLC6A6  PRKCA  DDIT4  KLF6  VHL  PPARGC1A"
