GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0045944	positive regulation of transcription by RNA polymerase II	1259	30	13.6	7.4e-05	0.0518437272727273	CITED2, PPARGC1A, KLF6, DCN, DDIT3, EGFR, ETS1, ZNF292, FOXO3, JMJD6, FOS, FOSL2, MAFF, NR3C1, ANXA2, HOXB9, HSPA5, CCN1, RBPJ, IL6, JUN, ATF3, PCK1, PLAC8, PKP1, KDM3A, RORA, TGFB3, VEGFA, KLF7
GO:0001678	intracellular glucose homeostasis	162	8	1.75	7.9e-05	0.0529403043478261	PPARGC1A, FOXO3, GCK, HK1, HK2, PCK1, KLF7, IRS2
GO:0032570	response to progesterone	44	5	0.48	0.00011	0.0652088461538461	FOS, GPI, ERRFI1, TGFB3, CAV1
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	25	4	0.27	0.00011	0.0652088461538461	CDKN1A, CDKN1B, CDKN1C, TNFAIP3
GO:1990823	response to leukemia inhibitory factor	105	5	1.13	0.00011	0.0652088461538461	EXT1, FOSL2, HK2, PFKP, KDM3A
GO:1905179	negative regulation of cardiac muscle tissue regeneration	2	2	0.02	0.00012	0.0685022222222222	CDKN1A, CDKN1B
GO:0010906	regulation of glucose metabolic process	105	9	1.13	0.00013	0.0715603571428571	PPARGC1A, FBP1, GCK, NR3C1, IGFBP3, PDK1, PDK3, RORA, IRS2
GO:0007565	female pregnancy	189	11	2.04	0.00014	0.0744075862068965	CITED2, ADM, FOS, ATP7A, ERRFI1, BCL2, SLC2A1, STC1, TGFB3, VEGFA, STC2
GO:0071276	cellular response to cadmium ion	26	4	0.28	0.00016	0.0822026666666667	HMOX1, MT1E, MT2A, ATP7A
GO:0030210	heparin biosynthetic process	11	3	0.12	0.00019	0.0861314705882353	EXT1, NDST1, NDST2
GO:0030324	lung development	198	14	2.14	0.00018	0.0861314705882353	CCN2, EDN2, EGFR, EXT1, JMJD6, FOSL2, GPC3, ANXA2, RBPJ, LOX, ATP7A, ERRFI1, TGFB3, VEGFA
GO:0042149	cellular response to glucose starvation	49	5	0.53	0.00018	0.0861314705882353	PLIN2, FOXO3, HSPA5, BCL2, SLC2A1
GO:1904628	cellular response to phorbol 13-acetate 12-myristate	11	3	0.12	0.00019	0.0861314705882353	FBP1, FOS, PCK1
GO:0014823	response to activity	82	6	0.89	0.00022	0.0892331578947368	PPARGC1A, FOS, ANXA2, IL6, PCK1, CXCR4
GO:0035914	skeletal muscle cell differentiation	80	8	0.86	0.00021	0.0892331578947368	CITED2, B4GALNT2, FOS, MAFF, GPC1, ATF3, SAP30, LARGE1
GO:0048662	negative regulation of smooth muscle cell proliferation	70	7	0.76	0.00021	0.0892331578947368	CDKN1A, CDKN1B, PPARGC1A, HMOX1, IGFBP3, TGFB3, TNFAIP3
GO:0071549	cellular response to dexamethasone stimulus	28	4	0.3	0.00022	0.0892331578947368	EGFR, NR3C1, PCK1, DDIT4
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	12	3	0.13	0.00025	0.0988012820512821	NDST1, NDST2, HS3ST1
GO:0016477	cell migration	1649	54	17.81	0.00027	0.10403775	CDKN1B, CITED2, COL5A1, CCN2, DCN, DDIT3, DUSP1, EDN2, EFNA1, EGFR, ETS1, EXT1, F3, GPC4, FOXO3, GCNT2, GPC3, GPC1, GPI, HAS1, HMOX1, HOXB9, HSPA5, IGFBP3, CCN1, IL6, LOX, MIF, MYH9, SERPINE1, PDGFB, PGF, ATP7A, ERRFI1, DDIT4, PRKCA, ACKR3, BCL2, SDC2, SDC4, STC1, BTG1, TNFAIP3, TPBG, VEGFA, CXCR4, CAV1, IRS2, SAP30, LARGE1, CHST2, SCARB1, AKAP12, SDC3
GO:0048146	positive regulation of fibroblast proliferation	54	5	0.58	0.00029	0.109018780487805	CDKN1A, EGFR, FOSL2, MIF, PDGFB
GO:0072655	establishment of protein localization to mitochondrion	125	4	1.35	0.00033	0.121102142857143	DDIT3, HK1, HK2, BNIP3L
GO:0097403	cellular response to raffinose	3	2	0.03	0.00035	0.125454651162791	FBP1, PCK1
GO:0006024	glycosaminoglycan biosynthetic process	71	11	0.77	0.00037	0.129609318181818	B3GALT6, EXT1, GCNT2, HAS1, HEXA, NDST1, PDGFB, NDST2, CHST2, CHST3, HS3ST1
GO:0006044	N-acetylglucosamine metabolic process	18	4	0.19	0.00041	0.137376739130435	NAGK, LARGE1, CHST2, CHST3
GO:0019852	L-ascorbic acid metabolic process	14	3	0.15	0.00041	0.137376739130435	ERO1A, SLC2A1, SLC2A3
GO:0010273	detoxification of copper ion	15	3	0.16	0.00051	0.167247446808511	MT1E, MT2A, ATP7A
GO:0042594	response to starvation	230	15	2.48	0.00055	0.176607291666667	CDKN1A, PPARGC1A, PLIN2, ADM, DDIT3, FOXO3, FOS, HSPA5, ATF3, PCK1, RRAGD, BCL2, SLC2A1, ZFP36, CAV1
GO:0030209	dermatan sulfate catabolic process	4	2	0.04	0.00069	0.204518653846154	HEXA, IDS
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	4	2	0.04	0.00069	0.204518653846154	PCK1, TPI1
GO:0071477	cellular hypotonic salinity response	4	2	0.04	0.00069	0.204518653846154	FBP1, PCK1
GO:1905322	positive regulation of mesenchymal stem cell migration	4	2	0.04	0.00069	0.204518653846154	ACKR3, CXCR4
GO:0007507	heart development	627	20	6.77	0.00073	0.208360925925926	CDKN1A, CDKN1B, CITED2, COL5A1, ADM, EFNA1, EGFR, EXT1, JMJD6, GAA, GPC3, GYS1, NDST1, CCN1, RBPJ, LOX, PDGFB, PIM1, VEGFA, LARGE1
GO:0045732	positive regulation of protein catabolic process	213	7	2.3	0.00072	0.208360925925926	CDKN1B, NEDD4L, TIPARP, GPC3, TNFAIP3, CAV1, IER3
GO:0006878	intracellular copper ion homeostasis	17	3	0.18	0.00075	0.210177272727273	CP, MT2A, ATP7A
GO:0032922	circadian regulation of gene expression	67	5	0.72	0.00078	0.214681071428571	PPARGC1A, CAVIN3, NOCT, RORA, BHLHE40
GO:0120162	positive regulation of cold-induced thermogenesis	101	6	1.09	0.00080	0.216322807017544	PPARGC1A, PLAC8, KDM3A, VEGFA, CXCR4, CAV1
GO:0030879	mammary gland development	135	8	1.46	0.00085	0.222051694915254	NR3C1, HK2, HOXB9, ATP7A, TGFB3, VEGFA, CAV1, IRS2
GO:0050921	positive regulation of chemotaxis	145	9	1.57	0.00084	0.222051694915254	EDN2, F3, IL6, SERPINE1, PDGFB, PGF, TPBG, VEGFA, CXCR4
GO:0001570	vasculogenesis	86	6	0.93	0.00088	0.226057333333333	CITED2, ADM, TIPARP, ACKR3, VEGFA, CAV1
GO:0045926	negative regulation of growth	231	12	2.49	0.00096	0.242565245901639	CDKN1A, CDKN1B, CITED2, ENO1, FBP1, GPC3, MT1E, MT2A, PLAC8, BCL2, BTG1, STC2
GO:0002159	desmosome assembly	5	2	0.05	0.00114	0.244039166666667	PKP1, PRKCA
GO:0007595	lactation	42	4	0.45	0.00107	0.244039166666667	HK2, ATP7A, VEGFA, CAV1
GO:0033499	galactose catabolic process via UDP-galactose	5	2	0.05	0.00114	0.244039166666667	GALK1, PGM1
GO:0045820	negative regulation of glycolytic process	19	3	0.21	0.00106	0.244039166666667	FBP1, DDIT4, IER3
GO:0050884	neuromuscular process controlling posture	19	3	0.21	0.00106	0.244039166666667	GAA, HEXA, LARGE1
GO:0071332	cellular response to fructose stimulus	5	2	0.05	0.00114	0.244039166666667	PCK1, SLC2A5
GO:0072656	maintenance of protein location in mitochondrion	5	2	0.05	0.00114	0.244039166666667	HK1, HK2
GO:0090090	negative regulation of canonical Wnt signaling pathway	148	7	1.6	0.00114	0.244039166666667	DDIT3, FOXO3, GPC3, IGFBP1, SIAH2, TPBG, CAV1
GO:0098708	D-glucose import across plasma membrane	5	2	0.05	0.00114	0.244039166666667	SLC2A1, SLC2A3
GO:0141199	GDP-mannose biosynthetic process from glucose	5	2	0.05	0.00114	0.244039166666667	GPI, HK1
GO:1902961	positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	5	2	0.05	0.00114	0.244039166666667	EFNA1, EFNA3
GO:0048286	lung alveolus development	54	5	0.58	0.00126	0.266032602739726	EDN2, FOSL2, ATP7A, ERRFI1, TGFB3
GO:0030890	positive regulation of B cell proliferation	46	4	0.5	0.00151	0.314508513513513	CDKN1A, MIF, BCL2, IRS2
GO:0007155	cell adhesion	1550	38	16.74	0.00161	0.325599625	CITED2, B4GALNT2, COL5A1, NCAN, CCN2, DUSP1, EFNA1, EGFR, ETS1, EXT1, GPC4, FOXO3, GCNT2, ANXA2, HAS1, CCN1, RBPJ, IL6, MYH9, SERPINE1, PCK1, PDGFB, PKP1, PLAUR, PRKCA, ACKR3, BCL2, BCAN, SDC4, TGFBI, TGM2, TPBG, VEGFA, CXCR4, SRPX, CAV1, CCN5, CHST2
GO:0009410	response to xenobiotic stimulus	450	13	4.86	0.00165	0.325599625	CDKN1A, CDKN1B, PLIN2, EGFR, FBP1, FOXO3, FOS, FOSL2, LOX, ERRFI1, BCL2, RORA, CXCR4
GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate	6	2	0.06	0.00169	0.325599625	PDK1, PDK3
GO:0060754	positive regulation of mast cell chemotaxis	6	2	0.06	0.00169	0.325599625	PGF, VEGFA
GO:0072593	reactive oxygen species metabolic process	241	13	2.6	0.00167	0.325599625	CDKN1A, CCN2, EGFR, FOXO3, PRDX5, HK2, CCN1, PDGFB, PDK3, ATP7A, DDIT4, BCL2, IER3
GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	6	2	0.06	0.00169	0.325599625	PDK1, PDK3
GO:0032496	response to lipopolysaccharide	353	13	3.81	0.00203	0.386276419753086	ADM, FOS, FOSL2, NOCT, IL6, MIF, SERPINE1, PCK1, PRKCA, TNFAIP3, ZFP36, SCARB1, AKAP12
GO:0016310	phosphorylation	1367	34	14.76	0.00214	0.392664523809524	CDKN1A, CDKN1B, CDKN1C, DUSP1, EFNA1, EGFR, AK4, GALK1, HK1, IGFBP3, CCN1, IL6, INHA, MAP3K1, MIF, PCK1, PDGFB, PDK1, PDK3, PFKFB3, PFKL, PFKP, PGK1, PHKG1, PIM1, PKLR, PLAUR, ERRFI1, NAGK, PRKCA, TNFAIP3, VEGFA, CAV1, IRS2
GO:0036120	cellular response to platelet-derived growth factor stimulus	24	3	0.26	0.00212	0.392664523809524	HAS1, PDGFB, ATP7A
GO:0071280	cellular response to copper ion	24	3	0.26	0.00212	0.392664523809524	MT1E, MT2A, ATP7A
GO:0036022	limb joint morphogenesis	7	2	0.08	0.00235	0.41632816091954	EXT1, ERRFI1
GO:0043654	recognition of apoptotic cell	7	2	0.08	0.00235	0.41632816091954	JMJD6, SCARB1
GO:0051384	response to glucocorticoid	134	13	1.45	0.00235	0.41632816091954	CDKN1A, ADM, EGFR, FOXO3, FOS, FOSL2, NR3C1, IL6, PCK1, DDIT4, BCL2, STC1, ZFP36
GO:0046697	decidualization	25	3	0.27	0.00240	0.420354545454545	CITED2, STC1, STC2
GO:0008285	negative regulation of cell population proliferation	791	26	8.54	0.00270	0.467585393258427	CDKN1A, CDKN1B, CDKN1C, CITED2, NDRG1, PPARGC1A, ADM, DUSP1, ETS1, TES, GPC3, HMOX1, IGFBP3, RBPJ, IL6, ACKR3, BCL2, SDC4, SULT2B1, BTG1, TGFB3, TNFAIP3, TPBG, VHL, SRPX, CAV1
GO:0000122	negative regulation of transcription by RNA polymerase II	936	20	10.11	0.00285	0.477467934782609	CITED2, DDIT3, EFNA1, ENO1, FBP1, FOXO3, MAFF, NR3C1, RBPJ, JUN, MXI1, ATF3, NFIL3, VEGFA, VHL, ZFP36, BHLHE40, CAV1, KLF7, SAP30
GO:0043066	negative regulation of apoptotic process	916	32	9.89	0.00284	0.477467934782609	CDKN1A, CDKN1B, CITED2, PPARGC1A, EFNA1, EGFR, ENO1, PRDX5, GBE1, GPI, HMOX1, HSPA5, CCN1, IL6, MIF, SERPINE1, ANGPTL4, PLAC8, PIM1, PLAUR, PRKCA, ACKR3, BCL2, SIAH2, BNIP3L, TGFB3, TNFAIP3, VEGFA, VHL, CAV1, IRS2, IER3
GO:0061448	connective tissue development	290	15	3.13	0.00281	0.477467934782609	PPARGC1A, COL5A1, CCN2, EXT1, FOSL2, CCN1, LOX, PDGFB, ATP7A, ERRFI1, BGN, STC1, TGFBI, KLF7, LARGE1
GO:0010756	positive regulation of plasminogen activation	8	2	0.09	0.00311	0.509940744680851	ENO1, ANXA2
GO:0015949	nucleobase-containing small molecule interconversion	8	2	0.09	0.00311	0.509940744680851	AK4, GLRX
GO:0030225	macrophage differentiation	68	6	0.73	0.00321	0.520797157894737	FOSL2, NR3C1, INHA, PRKCA, VEGFA, LARGE1
GO:0001568	blood vessel development	821	41	8.87	0.00332	0.529126701030928	CITED2, COL5A1, ADM, CCN2, DCN, DDIT3, EDN2, EFNA1, EFNA3, ETS1, F3, JMJD6, GAA, TIPARP, GPC3, ANXA2, HK2, HMOX1, NDST1, CCN1, RBPJ, IL6, LOX, MYH9, SERPINE1, ANGPTL4, PDGFB, PGF, PGK1, ATP7A, PRKCA, ACKR3, RORA, BTG1, TGFBI, TGM2, TNFAIP3, VEGFA, CXCR4, CAV1, LARGE1
GO:0061744	motor behavior	28	3	0.3	0.00333	0.529126701030928	EXT1, NR3C1, PFKFB3
GO:0009749	response to glucose	198	8	2.14	0.00339	0.533163979591837	CDKN1B, FOXO3, GCK, PCK1, PFKL, PKLR, KLF7, IRS2
GO:0007435	salivary gland morphogenesis	34	3	0.37	0.00395	0.562786605504587	EGFR, TGFB3, TGM2
GO:0022898	regulation of transmembrane transporter activity	197	5	2.13	0.00394	0.562786605504587	NEDD4L, PIM1, KLHL24, BCL2, CAV1
GO:0030200	heparan sulfate proteoglycan catabolic process	9	2	0.1	0.00398	0.562786605504587	GPC1, IDS
GO:0048702	embryonic neurocranium morphogenesis	9	2	0.1	0.00398	0.562786605504587	NDST1, TGFB3
GO:0050873	brown fat cell differentiation	54	4	0.58	0.00365	0.562786605504587	PPARGC1A, ERO1A, PLAC8, PIM1
GO:0060326	cell chemotaxis	328	13	3.54	0.00381	0.562786605504587	DUSP1, EDN2, HOXB9, IL6, LOX, MIF, SERPINE1, PDGFB, PGF, ACKR3, TPBG, VEGFA, CXCR4
GO:0060426	lung vasculature development	9	2	0.1	0.00398	0.562786605504587	ERRFI1, VEGFA
GO:0060613	fat pad development	9	2	0.1	0.00398	0.562786605504587	FOSL2, ERRFI1
GO:0070837	dehydroascorbic acid transport	9	2	0.1	0.00398	0.562786605504587	SLC2A1, SLC2A3
GO:0071475	cellular hyperosmotic salinity response	9	2	0.1	0.00398	0.562786605504587	FBP1, PCK1
GO:1990869	cellular response to chemokine	102	4	1.1	0.00394	0.562786605504587	DUSP1, LOX, ACKR3, CXCR4
GO:0006954	inflammatory response	918	26	9.92	0.00403	0.564676272727273	ADM, ADORA2B, EGFR, ETS1, EXT1, F3, FOS, FOSL2, PRDX5, NR3C1, HK1, HMOX1, NDST1, RBPJ, IL6, MIF, SERPINE1, LXN, RORA, TNFAIP3, ZFP36, CXCR4, CASP6, IER3, LARGE1, CHST2
GO:0032868	response to insulin	276	10	2.98	0.00447	0.620685675675676	ADM, FBP1, FOS, GCK, IGFBP1, PCK1, PKLR, ERRFI1, SLC2A1, IRS2
GO:0045599	negative regulation of fat cell differentiation	62	4	0.67	0.00452	0.622024642857143	DDIT3, IL6, RORA, VEGFA
GO:0010575	positive regulation of vascular endothelial growth factor production	32	3	0.35	0.00489	0.643949915254237	ADORA2B, IL6, RORA
GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	10	2	0.11	0.00493	0.643949915254237	MIF, PRKCA
GO:0048733	sebaceous gland development	10	2	0.11	0.00493	0.643949915254237	EXT1, RBPJ
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	192	7	2.07	0.00493	0.643949915254237	DCN, EGFR, GCNT2, PDGFB, TPBG, VEGFA, IRS2
GO:0071356	cellular response to tumor necrosis factor	221	8	2.39	0.00482	0.643949915254237	EXT1, FOXO3, FOS, PCK1, RORA, TNFAIP3, ZFP36, AKAP12
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	32	3	0.35	0.00489	0.643949915254237	HMOX1, SERPINE1, TNFAIP3
GO:0042060	wound healing	443	19	4.78	0.00512	0.66314756302521	CDKN1A, COL5A1, EXT1, F3, ANXA2, HMOX1, CCN1, IL6, MYH9, SERPINE1, PDGFB, PLAUR, PRKCA, SDC4, TNFAIP3, VEGFA, CXCR4, CAV1, SCARB1
GO:0031069	hair follicle morphogenesis	33	3	0.36	0.00533	0.681483884297521	EXT1, ATP7A, BCL2
GO:0032757	positive regulation of interleukin-8 production	65	4	0.7	0.00535	0.681483884297521	DDIT3, F3, IL6, SERPINE1
GO:0010001	glial cell differentiation	267	10	2.88	0.00544	0.687268196721312	NDRG1, NCAN, EGFR, GPC1, NR3C1, IL6, PFKFB3, BCAN, CXCR4, LARGE1
GO:0034101	erythrocyte homeostasis	150	9	1.62	0.00567	0.70477185483871	CITED2, ETS1, FOXO3, JMJD6, GPI, HMOX1, INHA, VEGFA, ZFP36
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	66	4	0.71	0.00565	0.70477185483871	DDIT3, PPP1R15A, ERO1A, BCL2
GO:0043534	blood vessel endothelial cell migration	181	8	1.95	0.00574	0.707040793650794	EFNA1, ETS1, HMOX1, MYH9, PDGFB, PRKCA, VEGFA, SCARB1
GO:0045604	regulation of epidermal cell differentiation	60	6	0.65	0.00578	0.707040793650794	MAFF, PKP1, ERRFI1, SULT2B1, ZFP36, KLF7
GO:0002903	negative regulation of B cell apoptotic process	15	3	0.16	0.00593	0.715688914728682	MIF, BCL2, IRS2
GO:0006983	ER overload response	11	2	0.12	0.00599	0.715688914728682	DDIT3, HSPA5
GO:0048251	elastic fiber assembly	11	2	0.12	0.00599	0.715688914728682	LOX, ATP7A
GO:0001701	in utero embryonic development	403	13	4.35	0.00628	0.744566461538462	CDKN1A, CITED2, ADM, EGFR, MAFF, GPI, CCN1, RBPJ, MYH9, PDGFB, ATP7A, TGFB3, VEGFA
GO:0030183	B cell differentiation	138	7	1.49	0.00635	0.747118702290076	KLF6, FOSL2, RBPJ, IL6, INHA, BCL2, TPD52
GO:0007179	transforming growth factor beta receptor signaling pathway	250	10	2.7	0.00646	0.748631428571429	CDKN1C, CITED2, FOS, GCNT2, ERO1A, HSPA5, JUN, LOX, TGFB3, SAP30
GO:0043065	positive regulation of apoptotic process	570	20	6.16	0.00645	0.748631428571429	ADM, DDIT3, FOXO3, FAM162A, NR3C1, HMOX1, IGFBP3, CCN1, IL6, JUN, ATF3, BCL2, BNIP3L, BTG1, TGFB3, TGM2, CASP6, SRPX, CAV1, AKAP12
GO:0001892	embryonic placenta development	87	6	0.94	0.00659	0.757997537313433	CITED2, ADM, EGFR, CCN1, RBPJ, PDGFB
GO:0005975	carbohydrate metabolic process	583	62	6.3	0.00691	0.773906267605634	PPARGC1A, B4GALNT2, ENO1, ENO2, ENO3, EXT1, FBP1, ALDOA, ALDOB, ALDOC, SLC37A4, GAA, GALK1, GAPDH, GBE1, GAPDHS, GCK, GPI, NR3C1, GYS1, ERO1A, HAS1, HEXA, HK1, HK2, NDST1, IGFBP3, LALBA, LDHA, ATF3, PCK1, PDGFB, PDK1, PDK3, PFKFB3, PFKL, PFKP, PGAM2, PGK1, PGM1, PHKG1, PKLR, ERRFI1, DDIT4, PPP1R3C, PGM2, NAGK, PYGM, RORA, SLC2A1, SLC2A3, SLC2A5, BRS3, TPI1, UGP2, TKTL1, NDST2, IRS2, IER3, STBD1, CHST2, CHST3
GO:0032964	collagen biosynthetic process	52	5	0.56	0.00696	0.773906267605634	COL5A1, FOSL2, PRDX5, IL6, TGFB3
GO:0034383	low-density lipoprotein particle clearance	34	3	0.37	0.00708	0.773906267605634	ANXA2, HMOX1, SCARB1
GO:0043525	positive regulation of neuron apoptotic process	70	4	0.76	0.00695	0.773906267605634	DDIT3, FOXO3, NR3C1, CASP6
GO:0061723	glycophagy	12	2	0.13	0.00713	0.773906267605634	GAA, STBD1
GO:0071236	cellular response to antibiotic	12	2	0.13	0.00713	0.773906267605634	CDKN1B, ATP7A
GO:0098528	skeletal muscle fiber differentiation	12	2	0.13	0.00713	0.773906267605634	B4GALNT2, LARGE1
GO:2000352	negative regulation of endothelial cell apoptotic process	36	3	0.39	0.00682	0.773906267605634	SERPINE1, ANGPTL4, TNFAIP3
GO:0002052	positive regulation of neuroblast proliferation	37	3	0.4	0.00736	0.793284475524476	NCAN, BCAN, VEGFA
GO:0001501	skeletal system development	537	23	5.8	0.00927	0.806830751173709	CITED2, NCAN, CCN2, EXT1, FOSL2, TIPARP, ANXA2, HEXA, HOXB9, NDST1, CCN1, INHA, LOX, ATP7A, ERRFI1, BGN, BCAN, STC1, TGFB3, TGFBI, TGM2, VEGFA, LARGE1
GO:0005980	glycogen catabolic process	26	4	0.28	0.00952	0.806830751173709	GAA, PGM2, PYGM, STBD1
GO:0006111	regulation of gluconeogenesis	55	4	0.59	0.01094	0.806830751173709	PPARGC1A, FBP1, GCK, NR3C1
GO:0006582	melanin metabolic process	25	2	0.27	0.01076	0.806830751173709	ATP7A, BCL2
GO:0006739	NADP metabolic process	46	4	0.5	0.00954	0.806830751173709	ALDOB, NOCT, PRDX5, GCK
GO:0007566	embryo implantation	62	4	0.67	0.01103	0.806830751173709	ERRFI1, STC1, VEGFA, STC2
GO:0021702	cerebellar Purkinje cell differentiation	13	2	0.14	0.00837	0.806830751173709	ATP7A, RORA
GO:0030308	negative regulation of cell growth	172	6	1.86	0.01106	0.806830751173709	CDKN1A, CDKN1B, ENO1, FBP1, BCL2, BTG1
GO:0030330	DNA damage response, signal transduction by p53 class mediator	76	5	0.82	0.01086	0.806830751173709	CDKN1A, CDKN1B, NDRG1, FOXO3, MIF
GO:0030513	positive regulation of BMP signaling pathway	41	3	0.44	0.00979	0.806830751173709	GPC3, CCN1, RBPJ
GO:0030968	endoplasmic reticulum unfolded protein response	85	6	0.92	0.00766	0.806830751173709	DDIT3, PPP1R15A, ERO1A, HSPA5, ATF3, STC2
GO:0040015	negative regulation of multicellular organism growth	13	2	0.14	0.00837	0.806830751173709	PLAC8, STC2
GO:0043536	positive regulation of blood vessel endothelial cell migration	78	5	0.84	0.01091	0.806830751173709	ETS1, HMOX1, PDGFB, PRKCA, VEGFA
GO:0045454	cell redox homeostasis	42	3	0.45	0.01046	0.806830751173709	DDIT3, PRDX5, ERO1A
GO:0045740	positive regulation of DNA replication	43	3	0.46	0.01115	0.806830751173709	CDKN1A, CDKN1B, EGFR
GO:0048873	homeostasis of number of cells within a tissue	40	4	0.43	0.00782	0.806830751173709	FOSL2, PRDX5, BCL2, VEGFA
GO:0050930	induction of positive chemotaxis	15	2	0.16	0.01111	0.806830751173709	PGF, VEGFA
GO:0051412	response to corticosterone	15	3	0.16	0.00829	0.806830751173709	CDKN1A, FOXO3, FOS
