ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050795	regulation of behavior	19/52	76/18805	0.25	90.4086538461538	41.1263790235023	2.00404615896381e-33	3.95343651359225e-31	2.11911101019619e-31	CHRNB2/ADORA1/ADORA2A/CRH/PARP1/CSF2/ADRB1/DRD2/NLGN1/GHRH/HCRTR2/KCNA2/MTNR1B/GHRL/PTGDS/NPS/FXR1/PER3/NR1D1	19
GO:0048384	retinoic acid receptor signaling pathway	16/52	35/18805	0.457142857142857	165.318681318681	51.2365929635666	3.50050647997375e-33	6.33008255128586e-31	3.39303478979911e-31	KLF2/TRIM16/CTBP2/CYP26A1/ASXL1/EZH2/SNW1/CNOT1/PRAME/CYP26C1/CYP26B1/NR2C1/CALR/AKR1C3/DHRS3/ZNF536	16
GO:0042752	regulation of circadian rhythm	20/52	113/18805	0.176991150442478	64.0061266167461	35.3741109346049	6.89988154552553e-32	1.07847397218269e-29	5.78080882494238e-30	CHRNB2/ADORA1/ADORA2A/CRH/PARP1/CSF2/ADRB1/DRD2/NLGN1/GHRH/HCRTR2/KCNA2/MTNR1B/GHRL/PTGDS/NPS/FXR1/PER3/NR1D1/EZH2	20
GO:0007623	circadian rhythm	23/52	207/18805	0.111111111111111	40.1816239316239	29.8487328636289	6.95789659472702e-32	1.07847397218269e-29	5.78080882494238e-30	CHRNB2/BTBD9/ADORA1/ADORA2A/CRH/PARP1/CSF2/ADRB1/DRD2/NLGN1/BLOC1S6/GHRH/HCRTR2/KCNA2/MTNR1B/GHRL/PTGDS/NPS/TH/FXR1/PER3/NR1D1/EZH2	23
GO:0035493	SNARE complex assembly	14/52	23/18805	0.608695652173913	220.125418060201	55.3703379026291	1.80028332036635e-31	2.60440987012998e-29	1.39600917123145e-29	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1	14
GO:0009755	hormone-mediated signaling pathway	22/52	223/18805	0.0986547085201794	35.6769575715764	27.4308084203706	2.93136578168886e-29	3.97566484141551e-27	2.13102578208302e-27	VPS11/VPS18/CRH/PARP1/GHRL/NR1D1/KLF2/TRIM16/CTBP2/CYP26A1/ASXL1/EZH2/SNW1/CNOT1/PRAME/CYP26C1/CYP26B1/NR2C1/CALR/AKR1C3/DHRS3/ZNF536	22
GO:0048511	rhythmic process	23/52	303/18805	0.0759075907590759	27.4508123889312	24.4423189727705	5.82240984927651e-28	7.43213492525295e-26	3.98375410739972e-26	CHRNB2/BTBD9/ADORA1/ADORA2A/CRH/PARP1/CSF2/ADRB1/DRD2/NLGN1/BLOC1S6/GHRH/HCRTR2/KCNA2/MTNR1B/GHRL/PTGDS/NPS/TH/FXR1/PER3/NR1D1/EZH2	23
GO:0141193	nuclear receptor-mediated signaling pathway	19/52	183/18805	0.103825136612022	37.5467633459437	26.1609024256491	1.32604403044177e-25	1.59861974781035e-23	8.56888101542778e-24	VPS11/VPS18/PARP1/KLF2/TRIM16/CTBP2/CYP26A1/ASXL1/EZH2/SNW1/CNOT1/PRAME/CYP26C1/CYP26B1/NR2C1/CALR/AKR1C3/DHRS3/ZNF536	19
GO:0048387	negative regulation of retinoic acid receptor signaling pathway	9/52	9/18805	1	361.634615384615	56.9832693536686	4.54855251752622e-24	5.19492577001678e-22	2.78457093178198e-22	CYP26A1/EZH2/CNOT1/PRAME/CYP26C1/CYP26B1/CALR/DHRS3/ZNF536	9
GO:0030522	intracellular receptor signaling pathway	20/52	393/18805	0.0508905852417303	18.4037972205911	18.3603612882654	1.06720356119664e-20	1.15791586389836e-18	6.20663123748574e-19	VPS11/VPS18/PARP1/NR1D1/KLF2/TRIM16/CTBP2/CYP26A1/ASXL1/EZH2/SNW1/CNOT1/PRAME/CYP26C1/CYP26B1/NR2C1/CALR/AKR1C3/DHRS3/ZNF536	20
GO:0006906	vesicle fusion	14/52	128/18805	0.109375	39.5537860576923	23.0467597601906	3.14021690213254e-19	3.24489079887029e-17	1.73931813376263e-17	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1	14
GO:0090174	organelle membrane fusion	14/52	130/18805	0.107692307692308	38.9452662721894	22.8607456613362	3.93267564089904e-19	3.87904824579587e-17	2.07923759961408e-17	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1	14
GO:0048284	organelle fusion	15/52	174/18805	0.0862068965517241	31.1753978779841	21.0572165159908	5.62699457364007e-19	5.30894705426041e-17	2.84568833129166e-17	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1/CYP26C1	15
GO:0061025	membrane fusion	15/52	193/18805	0.077720207253886	28.1063172578717	19.9316873387411	2.73709280353385e-18	2.47478807652852e-16	1.32652962627408e-16	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1/BLOC1S6	15
GO:0034058	endosomal vesicle fusion	8/52	15/18805	0.533333333333333	192.871794871795	39.1457658403085	1.23232465776395e-17	1.06965780293911e-15	5.73355261822805e-16	VPS39/VPS8/VPS41/VPS11/VPS18/VPS16/VPS33A/TGFBRAP1	8
GO:0042748	circadian sleep/wake cycle, non-REM sleep	6/52	6/18805	1	361.634615384615	46.5229320194808	3.31730288229452e-16	2.76867202099197e-14	1.48405655260545e-14	BTBD9/ADORA1/PARP1/KCNA2/MTNR1B/GHRL	6
GO:0042753	positive regulation of circadian rhythm	7/52	18/18805	0.388888888888889	140.635683760684	31.2101148714424	2.52432459000601e-14	2.02880902233816e-12	1.08747706509031e-12	ADORA2A/CRH/NLGN1/GHRH/MTNR1B/GHRL/NPS	7
GO:0016050	vesicle organization	15/52	389/18805	0.038560411311054	13.9447795135456	13.5851119410511	9.28400240653343e-14	7.19510186506341e-12	3.85670024782686e-12	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1/BLOC1S6	15
GO:0045188	regulation of circadian sleep/wake cycle, non-REM sleep	5/52	5/18805	1	361.634615384615	42.4683026593862	1.32692115291781e-13	9.59806300610549e-12	5.14472938236554e-12	ADORA1/PARP1/KCNA2/MTNR1B/GHRL	5
GO:0048386	positive regulation of retinoic acid receptor signaling pathway	5/52	5/18805	1	361.634615384615	42.4683026593862	1.32692115291781e-13	9.59806300610549e-12	5.14472938236554e-12	KLF2/TRIM16/CTBP2/ASXL1/NR2C1	5
GO:0023061	signal release	16/52	497/18805	0.0321931589537223	11.6421606562452	12.6613195446282	1.9256164300209e-13	1.34793150101463e-11	7.22514823488319e-12	PRRT2/VPS18/SNCA/STXBP1/CHRNB2/ADORA1/ADORA2A/CRH/DRD2/NLGN1/BLOC1S6/GHRH/KCNA2/MTNR1B/GHRL/NR1D1	16
GO:0043254	regulation of protein-containing complex assembly	15/52	431/18805	0.0348027842227378	12.5858914867036	12.8132013822719	4.10273347928366e-13	2.78216614063923e-11	1.49128963638436e-11	PRRT2/SEPTIN8/VPS39/VPS8/VPS41/STXBP6/VPS11/VPS18/VPS16/VPS33A/SNCA/STXBP1/ANKRD27/TGFBRAP1/CSF2	15
GO:0048520	positive regulation of behavior	7/52	26/18805	0.269230769230769	97.3631656804734	25.8912440328366	5.13094887959811e-13	3.37398759658421e-11	1.80851627175627e-11	ADORA2A/CRH/NLGN1/GHRH/MTNR1B/GHRL/NPS	7
GO:0015837	amine transport	9/52	97/18805	0.0927835051546392	33.5537272006344	16.9263891954132	5.42107957603495e-12	3.45992431764584e-10	1.85457985495932e-10	SNCA/STXBP1/CHRNB2/ADORA1/ADORA2A/CRH/DRD2/KCNA2/TH	9
GO:0010840	regulation of circadian sleep/wake cycle, wakefulness	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	CRH/NLGN1/HCRTR2/NPS	4
GO:0042320	regulation of circadian sleep/wake cycle, REM sleep	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	CHRNB2/CRH/GHRH/GHRL	4
GO:0042321	negative regulation of circadian sleep/wake cycle, sleep	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	ADORA1/CRH/DRD2/GHRL	4
GO:0042746	circadian sleep/wake cycle, wakefulness	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	CRH/NLGN1/HCRTR2/NPS	4
GO:0042747	circadian sleep/wake cycle, REM sleep	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	CHRNB2/CRH/GHRH/GHRL	4
GO:0045938	positive regulation of circadian sleep/wake cycle, sleep	4/52	4/18805	1	361.634615384615	37.9837944603029	5.19738429083495e-11	2.81958097777796e-09	1.51134464246648e-09	ADORA2A/GHRH/MTNR1B/GHRL	4
GO:0051952	regulation of amine transport	8/52	84/18805	0.0952380952380952	34.4413919413919	16.1752455995894	7.23008443238775e-11	3.82665444348327e-09	2.05115360662091e-09	SNCA/STXBP1/CHRNB2/ADORA1/ADORA2A/CRH/DRD2/KCNA2	8
GO:0001963	synaptic transmission, dopaminergic	6/52	31/18805	0.193548387096774	69.9937965260546	20.2443529297061	2.31756611783046e-10	1.19740916087907e-08	6.41832220602169e-09	SNCA/CHRNB2/ADORA2A/CRH/DRD2/TH	6
GO:0060078	regulation of postsynaptic membrane potential	9/52	150/18805	0.06	21.6980769230769	13.4019938943331	2.81983305221366e-10	1.42303202867526e-08	7.6277001779586e-09	SNCA/CHRNB2/ADORA1/ADORA2A/ADRB1/DRD2/NLGN1/KCNA2/GHRL	9
GO:0051932	synaptic transmission, GABAergic	7/52	62/18805	0.112903225806452	40.8297146401985	16.5415005360777	3.55704554807598e-10	1.75427019075566e-08	9.40319457087072e-09	STXBP1/ADORA1/ADORA2A/DRD2/NLGN1/NPS/EZH2	7
GO:0032228	regulation of synaptic transmission, GABAergic	6/52	37/18805	0.162162162162162	58.6434511434511	18.4813314242092	7.22603014957468e-10	3.48455231657268e-08	1.86778089246316e-08	STXBP1/ADORA1/ADORA2A/DRD2/NLGN1/NPS	6
GO:0008333	endosome to lysosome transport	7/52	71/18805	0.0985915492957746	35.6541170097508	15.4049456396745	9.43882490140553e-10	4.45266305131522e-08	2.3867051524149e-08	VPS39/VPS41/VPS11/VPS18/VPS16/VPS33A/TGFBRAP1	7
GO:0050806	positive regulation of synaptic transmission	9/52	177/18805	0.0508474576271186	18.3882007822686	12.2391027606986	1.22848600374883e-09	5.67194601730844e-08	3.04026211454078e-08	SNCA/STXBP1/ADORA1/ADORA2A/CRH/DRD2/NLGN1/NPS/FXR1	9
GO:0050433	regulation of catecholamine secretion	6/52	42/18805	0.142857142857143	51.6620879120879	17.3080446293673	1.61349713268996e-09	7.29435162070254e-08	3.90989985004914e-08	SNCA/CHRNB2/ADORA2A/CRH/DRD2/KCNA2	6
GO:0048545	response to steroid hormone	11/52	338/18805	0.0325443786982249	11.7691738734638	10.5204418621897	1.68309132839564e-09	7.31481645030012e-08	3.92086935609102e-08	VPS11/VPS18/CRH/PARP1/PTGDS/TH/NR1D1/CNOT1/NR2C1/CALR/AKR1C3	11
GO:0051966	regulation of synaptic transmission, glutamatergic	7/52	77/18805	0.0909090909090909	32.8758741258741	14.7588725250603	1.68544157841017e-09	7.31481645030012e-08	3.92086935609102e-08	STXBP1/ADORA1/ADORA2A/DRD2/NLGN1/NPS/FXR1	7
GO:0016115	terpenoid catabolic process	4/52	8/18805	0.5	180.817307692308	26.7869723852569	3.60853872443205e-09	1.51865240143072e-07	8.14024207412535e-08	CYP26A1/CYP26C1/CYP26B1/AKR1C3	4
GO:0042391	regulation of membrane potential	12/52	463/18805	0.0259179265658747	9.37281940521681	9.60572814046945	3.6391670449031e-09	1.51865240143072e-07	8.14024207412535e-08	SNCA/CHRNB2/ADORA1/ADORA2A/PARP1/ADRB1/DRD2/NLGN1/KCNA2/MTNR1B/GHRL/NPS	12
GO:0050432	catecholamine secretion	6/52	49/18805	0.122448979591837	44.2817896389325	15.9743999692726	4.2383801813094e-09	1.73533679121536e-07	9.30170824299282e-08	SNCA/CHRNB2/ADORA2A/CRH/DRD2/KCNA2	6
GO:0051590	positive regulation of neurotransmitter transport	5/52	24/18805	0.208333333333333	75.3405448717949	19.1894894717208	5.42086232498637e-09	2.17335622687662e-07	1.16495689095254e-07	SNCA/STXBP1/ADORA2A/DRD2/NLGN1	5
GO:0140029	exocytic process	7/52	91/18805	0.0769230769230769	27.8180473372781	13.5037986235925	5.50850656581632e-09	2.17335622687662e-07	1.16495689095254e-07	PRRT2/VPS11/VPS18/SNCA/STXBP1/NLGN1/BLOC1S6	7
GO:0006836	neurotransmitter transport	9/52	211/18805	0.042654028436019	15.4251731680642	11.096020897349	5.75751597164561e-09	2.1918964313107e-07	1.17489476429703e-07	PRRT2/VPS18/SNCA/STXBP1/ADORA2A/DRD2/NLGN1/BLOC1S6/TH	9
GO:0071383	cellular response to steroid hormone stimulus	9/52	211/18805	0.042654028436019	15.4251731680642	11.096020897349	5.75751597164561e-09	2.1918964313107e-07	1.17489476429703e-07	VPS11/VPS18/CRH/PARP1/NR1D1/CNOT1/NR2C1/CALR/AKR1C3	9
GO:0008300	isoprenoid catabolic process	4/52	10/18805	0.4	144.653846153846	23.9269592211181	1.07814480470657e-08	4.03374866588493e-07	2.16215972631717e-07	CYP26A1/CYP26C1/CYP26B1/AKR1C3	4
GO:0051047	positive regulation of secretion	10/52	321/18805	0.0311526479750779	11.2658758686796	9.76881671113743	1.53135101193701e-08	5.63225711170053e-07	3.0189881680471e-07	SNCA/STXBP1/CHRNB2/ADORA1/ADORA2A/CRH/DRD2/NLGN1/GHRH/GHRL	10
GO:0060079	excitatory postsynaptic potential	7/52	109/18805	0.0642201834862385	23.2242413549753	12.2534183265063	1.9526697075967e-08	7.06215544247471e-07	3.78543864367429e-07	SNCA/CHRNB2/ADORA1/ADORA2A/DRD2/NLGN1/GHRL	7
GO:0010841	positive regulation of circadian sleep/wake cycle, wakefulness	3/52	3/18805	1	361.634615384615	32.8940561509936	1.99431060074038e-08	7.09451476001087e-07	3.80278380296484e-07	CRH/NLGN1/NPS	3
GO:0035249	synaptic transmission, glutamatergic	7/52	111/18805	0.0630630630630631	22.8057865557866	12.1331493422462	2.21641024348216e-08	7.65557054094217e-07	4.10351949926806e-07	STXBP1/ADORA1/ADORA2A/DRD2/NLGN1/NPS/FXR1	7
GO:0007034	vacuolar transport	8/52	172/18805	0.0465116279069767	16.8202146690519	10.9755582752906	2.22258499575741e-08	7.65557054094217e-07	4.10351949926806e-07	VPS39/VPS8/VPS41/VPS11/VPS18/VPS16/VPS33A/TGFBRAP1	8
GO:0051937	catecholamine transport	6/52	65/18805	0.0923076923076923	33.3816568047337	13.7709013427519	2.42079166708289e-08	8.20799674620291e-07	4.39962959231347e-07	SNCA/CHRNB2/ADORA2A/CRH/DRD2/KCNA2	6
GO:0042754	negative regulation of circadian rhythm	4/52	12/18805	0.333333333333333	120.544871794872	21.8129765766535	2.53097359821583e-08	8.44955801250517e-07	4.52911064943886e-07	ADORA1/CRH/DRD2/GHRL	4
GO:0099565	chemical synaptic transmission, postsynaptic	7/52	118/18805	0.0593220338983051	21.4529009126467	11.7359308380949	3.39036818195869e-08	1.11471196285612e-06	5.97505078319674e-07	SNCA/CHRNB2/ADORA1/ADORA2A/DRD2/NLGN1/GHRL	7
GO:0048521	negative regulation of behavior	4/52	13/18805	0.307692307692308	111.272189349112	20.9431781834124	3.64838633906853e-08	1.18164154563862e-06	6.33380503483226e-07	ADORA1/CRH/DRD2/GHRL	4
GO:0006720	isoprenoid metabolic process	7/52	122/18805	0.0573770491803279	20.749527112232	11.524039174213	4.27142897756121e-08	1.36308836489821e-06	7.30639167214418e-07	CRH/TH/CYP26A1/CYP26C1/CYP26B1/AKR1C3/DHRS3	7
GO:0015844	monoamine transport	6/52	77/18805	0.0779220779220779	28.1793206793207	12.5843177708567	6.77579083902757e-08	2.13093711894055e-06	1.1422195083334e-06	SNCA/CHRNB2/ADORA2A/CRH/DRD2/KCNA2	6
GO:0016103	diterpenoid catabolic process	3/52	4/18805	0.75	271.225961538462	28.4615146273962	7.96165025008901e-08	2.43334944263284e-06	1.30431779486262e-06	CYP26A1/CYP26C1/CYP26B1	3
GO:0034653	retinoic acid catabolic process	3/52	4/18805	0.75	271.225961538462	28.4615146273962	7.96165025008901e-08	2.43334944263284e-06	1.30431779486262e-06	CYP26A1/CYP26C1/CYP26B1	3
GO:0007041	lysosomal transport	7/52	135/18805	0.0518518518518519	18.7514245014245	10.8998206319659	8.58984754349256e-08	2.55342043416149e-06	1.36867794312318e-06	VPS39/VPS41/VPS11/VPS18/VPS16/VPS33A/TGFBRAP1	7
GO:0043401	steroid hormone receptor signaling pathway	7/52	135/18805	0.0518518518518519	18.7514245014245	10.8998206319659	8.58984754349256e-08	2.55342043416149e-06	1.36867794312318e-06	VPS11/VPS18/PARP1/NR1D1/CNOT1/NR2C1/CALR	7
GO:1903532	positive regulation of secretion by cell	9/52	297/18805	0.0303030303030303	10.9586247086247	9.10938928404727	1.09896233218218e-07	3.22263278491261e-06	1.72738744958935e-06	SNCA/STXBP1/CHRNB2/ADORA2A/CRH/DRD2/NLGN1/GHRH/GHRL	9
GO:0001956	positive regulation of neurotransmitter secretion	4/52	18/18805	0.222222222222222	80.3632478632479	17.738560915617	1.5455340385276e-07	4.39260457831553e-06	2.35451276208521e-06	SNCA/STXBP1/ADORA2A/NLGN1	4
GO:0014048	regulation of glutamate secretion	4/52	18/18805	0.222222222222222	80.3632478632479	17.738560915617	1.5455340385276e-07	4.39260457831553e-06	2.35451276208521e-06	SNCA/STXBP1/ADORA1/ADORA2A	4
GO:0099504	synaptic vesicle cycle	8/52	222/18805	0.036036036036036	13.031878031878	9.49605914348088	1.6010128390714e-07	4.39260457831553e-06	2.35451276208521e-06	PRRT2/VPS18/SNCA/STXBP1/BTBD9/NLGN1/BLOC1S6/TH	8
GO:0007269	neurotransmitter secretion	7/52	148/18805	0.0472972972972973	17.1043399168399	10.357246128432	1.61341077675384e-07	4.39260457831553e-06	2.35451276208521e-06	PRRT2/VPS18/SNCA/STXBP1/ADORA2A/NLGN1/BLOC1S6	7
GO:0099643	signal release from synapse	7/52	148/18805	0.0472972972972973	17.1043399168399	10.357246128432	1.61341077675384e-07	4.39260457831553e-06	2.35451276208521e-06	PRRT2/VPS18/SNCA/STXBP1/ADORA2A/NLGN1/BLOC1S6	7
GO:0016101	diterpenoid metabolic process	6/52	89/18805	0.0674157303370786	24.3798617113224	11.641845712911	1.61939339292739e-07	4.39260457831553e-06	2.35451276208521e-06	CRH/CYP26A1/CYP26C1/CYP26B1/AKR1C3/DHRS3	6
GO:0048167	regulation of synaptic plasticity	8/52	223/18805	0.0358744394618834	12.9734391169369	9.47145129072338	1.65711498977567e-07	4.43943151581878e-06	2.37961281832634e-06	PRRT2/SNCA/STXBP1/ADORA1/ADORA2A/CRH/DRD2/FXR1	8
GO:1903531	negative regulation of secretion by cell	7/52	154/18805	0.0454545454545455	16.4379370629371	10.1295460169706	2.11619756179646e-07	5.60018135255893e-06	3.00179500100782e-06	STXBP6/SNCA/ADORA1/CRH/DRD2/MTNR1B/GHRL	7
GO:0042311	vasodilation	5/52	52/18805	0.0961538461538462	34.7725591715976	12.8416752377127	3.12672723160274e-07	8.17469649708187e-06	4.38178007726193e-06	ADORA1/ADORA2A/ADRB1/BLOC1S6/KLF2	5
GO:0006721	terpenoid metabolic process	6/52	100/18805	0.06	21.6980769230769	10.9280470618183	3.2460852468759e-07	8.38572022109609e-06	4.49489247844345e-06	CRH/CYP26A1/CYP26C1/CYP26B1/AKR1C3/DHRS3	6
GO:0016079	synaptic vesicle exocytosis	6/52	102/18805	0.0588235294117647	21.2726244343891	10.8105014666463	3.65142746297893e-07	9.32187952313445e-06	4.99669021249749e-06	PRRT2/VPS18/SNCA/STXBP1/NLGN1/BLOC1S6	6
GO:0051588	regulation of neurotransmitter transport	6/52	103/18805	0.058252427184466	21.0660941000747	10.7529802176403	3.86915557162981e-07	9.76286929120545e-06	5.23306842919332e-06	VPS18/SNCA/STXBP1/ADORA2A/DRD2/NLGN1	6
GO:0032526	response to retinoic acid	6/52	106/18805	0.0566037735849057	20.4698838896952	10.5851866322426	4.58719810273439e-07	1.1441632049349e-05	6.13291458381307e-06	DRD2/TRIM16/CYP26A1/ASXL1/SNW1/CYP26B1	6
GO:0099003	vesicle-mediated transport in synapse	8/52	258/18805	0.0310077519379845	11.2134764460346	8.69837295953328	5.03055955872882e-07	1.22853072396894e-05	6.5851392189458e-06	PRRT2/VPS18/SNCA/STXBP1/BTBD9/NLGN1/BLOC1S6/TH	8
GO:0051048	negative regulation of secretion	7/52	175/18805	0.04	14.4653846153846	9.42372872705871	5.03867439784495e-07	1.22853072396894e-05	6.5851392189458e-06	STXBP6/SNCA/ADORA1/CRH/DRD2/MTNR1B/GHRL	7
GO:0014059	regulation of dopamine secretion	4/52	24/18805	0.166666666666667	60.2724358974359	15.2999656725496	5.30155198641786e-07	1.2665181695547e-05	6.78875856103783e-06	SNCA/CHRNB2/DRD2/KCNA2	4
GO:0006887	exocytosis	9/52	358/18805	0.0251396648044693	9.0913730124624	8.13939787266413	5.31120522716489e-07	1.2665181695547e-05	6.78875856103783e-06	PRRT2/STXBP6/VPS11/VPS18/SNCA/STXBP1/NLGN1/BLOC1S6/PTGDS	9
GO:0060291	long-term synaptic potentiation	6/52	111/18805	0.0540540540540541	19.547817047817	10.3203538949667	6.0249839438745e-07	1.42111034328344e-05	7.61739960867428e-06	SNCA/ADORA1/ADORA2A/CRH/DRD2/FXR1	6
GO:0051953	negative regulation of amine transport	4/52	26/18805	0.153846153846154	55.6360946745562	14.6798462901343	7.42848171170375e-07	1.73331239939754e-05	9.29085714932954e-06	SNCA/ADORA1/CRH/DRD2	4
GO:0060124	positive regulation of growth hormone secretion	3/52	8/18805	0.375	135.612980769231	20.0529873616651	1.10594392116748e-06	2.553083307376e-05	1.36849723727891e-05	DRD2/GHRH/GHRL	3
GO:0014046	dopamine secretion	4/52	29/18805	0.137931034482759	49.8806366047745	13.8715735932062	1.17295007046219e-06	2.67926489779257e-05	1.43613277325287e-05	SNCA/CHRNB2/DRD2/KCNA2	4
GO:0014047	glutamate secretion	4/52	30/18805	0.133333333333333	48.2179487179487	13.6291630431727	1.35064255039747e-06	3.05301493162763e-05	1.63646931818992e-05	SNCA/STXBP1/ADORA1/ADORA2A	4
GO:0046888	negative regulation of hormone secretion	5/52	70/18805	0.0714285714285714	25.831043956044	10.9599498332559	1.40247307095753e-06	3.13749130306994e-05	1.68175012849492e-05	ADORA1/CRH/DRD2/MTNR1B/GHRL	5
GO:0002791	regulation of peptide secretion	7/52	207/18805	0.0338164251207729	12.2291898922334	8.55444608301982	1.55553806918058e-06	3.44440572461415e-05	1.84626161809296e-05	ADORA1/CRH/DRD2/GHRH/MTNR1B/GHRL/NR1D1	7
GO:0090087	regulation of peptide transport	7/52	209/18805	0.0334928229665072	12.1121641516378	8.50654960416966	1.65850605220068e-06	3.63531124573281e-05	1.94859031119804e-05	ADORA1/CRH/DRD2/GHRH/MTNR1B/GHRL/NR1D1	7
