Term	Ont	N	DE	P.DE	adj_pval	GOID
embryonic organ development	BP	457	51	4.74666165772561e-26	2.33951611528343e-24	GO:0048568
positive regulation of response to stimulus	BP	2386	186	1.36138921913518e-73	3.29663358955365e-71	GO:0048584
negative regulation of response to stimulus	BP	1829	143	8.39029600056703e-55	1.2216929039257e-52	GO:0048585
reproductive structure development	BP	314	28	2.22492762811492e-12	5.104730967986e-11	GO:0048608
multicellular organismal reproductive process	BP	1004	60	1.02549910132498e-16	3.16427548189998e-15	GO:0048609
system development	BP	4175	315	2.73309902217682e-139	1.01479966693425e-135	GO:0048731
anatomical structure development	BP	6107	364	2.64379910062435e-137	7.36231954546365e-134	GO:0048856
stem cell differentiation	BP	256	96	2.1642977866119e-102	1.41812429676882e-99	GO:0048863
cellular developmental process	BP	4522	313	4.16851577712756e-127	6.19107963218985e-124	GO:0048869
negative regulation of immune response	BP	214	13	0.000109824494628919	0.000872253151993959	GO:0050777
positive regulation of immune response	BP	783	41	5.42066766476922e-10	1.00550902777459e-08	GO:0050778
response to glucocorticoid	BP	136	20	3.28917917185273e-13	8.11476562464399e-12	GO:0051384
response to other organism	BP	1624	77	1.31169336765539e-15	3.79998762608931e-14	GO:0051707
reproductive system development	BP	318	29	5.083707604166e-13	1.21910482245006e-11	GO:0061458
regulation of response to stress	BP	1477	122	1.21254727969212e-48	1.44455231534658e-46	GO:0080134
response to alcohol	BP	276	40	6.49605278976963e-25	2.96555459119852e-23	GO:0097305
defense response to other organism	BP	1302	52	2.93433865665392e-08	4.43796310882118e-07	GO:0098542
defense response to symbiont	BP	1127	41	9.06191898191707e-06	8.98448736444809e-05	GO:0140546
response to ketone	BP	225	37	4.07461761108315e-25	1.89904458451277e-23	GO:1901654
response to oxygen-containing compound	BP	1742	186	5.97827942303336e-97	2.51290771672334e-94	GO:1901700
xenobiotic metabolic process	BP	125	28	3.84740975297154e-23	1.61113899392293e-21	GO:0006805
metabolic process	BP	11765	398	2.58152334120309e-71	5.63835068581593e-69	GO:0008152
response to xenobiotic stimulus	BP	452	74	1.76767277483303e-49	2.12866022041785e-47	GO:0009410
cellular response to chemical stimulus	BP	2248	234	1.87715950852857e-124	2.20101892268419e-121	GO:0070887
cellular response to xenobiotic stimulus	BP	197	41	5.51030928330402e-32	3.41946156583418e-30	GO:0071466
tissue homeostasis	BP	272	20	8.22087039981786e-08	1.16504167154671e-06	GO:0001894
system process	BP	2345	152	4.42982761281346e-48	5.22157140519885e-46	GO:0003008
lipid metabolic process	BP	1388	99	1.17071144831364e-33	7.62605545190971e-32	GO:0006629
digestion	BP	144	8	0.00390908779251841	0.0212717776848376	GO:0007586
epithelial structure maintenance	BP	38	3	0.028470741057025	0.110135643213822	GO:0010669
regulation of lipid metabolic process	BP	343	31	1.00291224942832e-13	2.57406441160877e-12	GO:0019216
regulation of metabolic process	BP	6949	302	1.39086508193859e-67	2.76657966923464e-65	GO:0019222
digestive system process	BP	112	8	0.000799462039620563	0.00521229596683257	GO:0022600
maintenance of gastrointestinal epithelium	BP	24	2	0.0653191267065492	0.209740487859398	GO:0030277
homeostatic process	BP	1762	117	4.14617953756098e-37	3.09961703818066e-35	GO:0042592
primary metabolic process	BP	10156	363	1.09543473177645e-65	1.98407276052973e-63	GO:0044238
multicellular organismal-level homeostasis	BP	833	68	2.31296531467e-26	1.16579731403209e-24	GO:0048871
anatomical structure homeostasis	BP	272	20	8.22087039981786e-08	1.16504167154671e-06	GO:0060249
regulation of primary metabolic process	BP	5513	265	5.22443766885379e-65	9.23730336402577e-63	GO:0080090
neutral lipid metabolic process	BP	138	7	0.0109040195112622	0.051641102608822	GO:0006638
acylglycerol metabolic process	BP	137	6	0.0335700837217155	0.124004624491325	GO:0006639
triglyceride metabolic process	BP	110	5	0.0440461733846904	0.153585952522168	GO:0006641
catabolic process	BP	2759	162	5.89317548751428e-46	6.22218784411579e-44	GO:0009056
positive regulation of metabolic process	BP	3664	233	3.57385676637118e-78	9.15153805071462e-76	GO:0009893
regulation of catabolic process	BP	1132	82	3.30651644649281e-28	1.78792653871279e-26	GO:0009894
positive regulation of catabolic process	BP	636	61	2.07909725838496e-27	1.08983832287765e-25	GO:0009896
lipid catabolic process	BP	350	27	1.52566632726026e-10	2.98409081990378e-09	GO:0016042
positive regulation of lipid metabolic process	BP	133	15	1.28909051134459e-08	2.02099636958022e-07	GO:0045834
glycerolipid metabolic process	BP	393	19	7.33019137166103e-05	0.000605719597098904	GO:0046486
glycerolipid catabolic process	BP	69	3	0.119997418260324	0.328819493727367	GO:0046503
positive regulation of cellular process	BP	6023	355	3.33052383834216e-130	7.41974100705866e-127	GO:0048522
regulation of lipid catabolic process	BP	67	9	2.45877845196423e-06	2.70635703324402e-05	GO:0050994
positive regulation of lipid catabolic process	BP	28	5	0.000112550090602913	0.000887572006531571	GO:0050996
regulation of triglyceride metabolic process	BP	45	3	0.0438283426612491	0.152874247347316	GO:0090207
angiogenesis	BP	638	72	6.21520157941122e-37	4.61540869287077e-35	GO:0001525
blood vessel development	BP	819	87	1.25269866021336e-42	1.14846175935116e-40	GO:0001568
vasculature development	BP	854	90	7.50356374933141e-44	7.20536177618988e-42	GO:0001944
anatomical structure morphogenesis	BP	2801	258	3.42368299960887e-127	5.83521474121513e-124	GO:0009653
regulation of endothelial cell migration	BP	235	29	1.84632346494745e-16	5.65005414177187e-15	GO:0010594
positive regulation of endothelial cell migration	BP	133	20	2.13375271627749e-13	5.33510022595174e-12	GO:0010595
muscle cell migration	BP	115	19	1.47807231568483e-13	3.74613140487219e-12	GO:0014812
smooth muscle cell migration	BP	101	17	2.08434398840129e-12	4.80196642953506e-11	GO:0014909
cell migration	BP	1647	177	4.21055044622192e-92	1.5633773806822e-89	GO:0016477
regulation of cell migration	BP	1078	126	1.04661040463552e-67	2.10057536887119e-65	GO:0030334
positive regulation of cell migration	BP	600	86	1.00371427884981e-52	1.33099682763191e-50	GO:0030335
tube morphogenesis	BP	971	97	2.57988417238598e-45	2.62441368001895e-43	GO:0035239
tube development	BP	1192	118	3.11776262693924e-55	4.59983548363924e-53	GO:0035295
locomotion	BP	1369	144	5.58472098772885e-72	1.24416414164623e-69	GO:0040011
regulation of locomotion	BP	1186	132	1.61579225996668e-68	3.3330203673646e-66	GO:0040012
positive regulation of locomotion	BP	645	88	3.79124389102946e-52	4.93925914645346e-50	GO:0040017
endothelial cell migration	BP	290	33	1.75479436074794e-17	5.62493651348815e-16	GO:0043542
blood vessel morphogenesis	BP	728	80	3.20661931521102e-40	2.62636268765702e-38	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1288	139	1.0486675521365e-70	2.22497292633305e-68	GO:0048646
cell motility	BP	1910	178	2.11466001432044e-82	6.03979433320907e-80	GO:0048870
circulatory system development	BP	1249	115	1.79941034216016e-50	2.25209346082269e-48	GO:0072359
regulation of cell motility	BP	1142	127	1.07988444979575e-65	1.9719398174221e-63	GO:2000145
positive regulation of cell motility	BP	629	87	4.8377235307837e-52	6.26597702434879e-50	GO:2000147
protein acetylation	BP	55	9	4.4014860087341e-07	5.49335043711924e-06	GO:0006473
biogenic amine metabolic process	BP	99	10	9.41412786926038e-06	9.28410538607272e-05	GO:0006576
circadian rhythm	BP	206	32	4.25473213772482e-21	1.61202249258901e-19	GO:0007623
biosynthetic process	BP	8623	302	1.5556719192979e-45	1.59710871051238e-43	GO:0009058
macromolecule biosynthetic process	BP	7610	264	3.06357066472017e-36	2.17357411683554e-34	GO:0009059
amine metabolic process	BP	110	12	5.30098693272192e-07	6.53182449597229e-06	GO:0009308
amine biosynthetic process	BP	39	5	0.000563039472356635	0.00382303973336212	GO:0009309
response to radiation	BP	439	66	1.08475840221852e-41	9.40320921580709e-40	GO:0009314
response to light stimulus	BP	324	43	3.96217900552546e-25	1.85051203113409e-23	GO:0009416
response to abiotic stimulus	BP	1157	128	5.62844474347572e-66	1.04492076662627e-63	GO:0009628
response to metal ion	BP	346	51	6.97704610659657e-32	4.30566850866367e-30	GO:0010038
response to zinc ion	BP	52	4	0.012876994778666	0.0594680119566999	GO:0010043
gene expression	BP	7182	244	7.19330185448395e-31	4.30785964285466e-29	GO:0010467
regulation of hormone levels	BP	548	55	9.77261352768417e-26	4.72265258502707e-24	GO:0010817
response to purine-containing compound	BP	149	16	8.62979152098528e-09	1.38912207734473e-07	GO:0014074
protein metabolic process	BP	4444	206	3.59862882716565e-44	3.50088441098674e-42	GO:0019538
response to insulin	BP	324	34	6.91792024733172e-17	2.15247803449799e-15	GO:0032868
response to cytokine	BP	1016	72	3.39239164225977e-24	1.4995178771084e-22	GO:0034097
protein modification process	BP	2441	150	1.6422832814172e-44	1.6188843780271e-42	GO:0036211
biogenic amine biosynthetic process	BP	38	5	0.0004979368384581	0.00341955514401034	GO:0042401
hormone metabolic process	BP	240	26	1.54913818737975e-13	3.91733263773508e-12	GO:0042445
hormone biosynthetic process	BP	67	2	0.32738310589393	0.755718664708836	GO:0042446
macromolecule metabolic process	BP	9713	330	1.45355257445893e-49	1.75990457901065e-47	GO:0043170
macromolecule modification	BP	2635	152	8.30299916992037e-42	7.31123381452514e-40	GO:0043412
response to peptide hormone	BP	494	54	4.27950916304819e-27	2.21203956228277e-25	GO:0043434
protein acylation	BP	88	10	3.23607680856031e-06	3.46936088263266e-05	GO:0043543
amide metabolic process	BP	476	42	8.52265809078504e-18	2.75970606026903e-16	GO:0043603
amide biosynthetic process	BP	174	20	3.44105829922965e-11	7.20487751787952e-10	GO:0043604
response to organophosphorus	BP	134	11	2.47453511854947e-05	0.000223823359200346	GO:0046683
response to copper ion	BP	36	10	4.10236214721633e-10	7.69944599121191e-09	GO:0046688
response to mineralocorticoid	BP	37	11	2.3569621022581e-11	5.01184519678921e-10	GO:0051385
response to corticosterone	BP	15	5	4.14857088413655e-06	4.35368486079584e-05	GO:0051412
response to cAMP	BP	90	6	0.00499659353591379	0.0260018946024498	GO:0051591
response to calcium ion	BP	139	14	1.64763767854903e-07	2.20854826731139e-06	GO:0051592
protein maturation	BP	555	19	0.00448013314557447	0.0235842169700161	GO:0051604
regulation of biological quality	BP	3081	231	6.55091086813081e-92	2.39247856262653e-89	GO:0065008
cellular response to cAMP	BP	53	4	0.0137405946627061	0.0632073028898959	GO:0071320
response to peptide	BP	1031	74	3.35288391421776e-25	1.56923419833914e-23	GO:1901652
response to nitrogen compound	BP	1151	114	2.84270177377103e-53	3.90924136518957e-51	GO:1901698
cellular response to nitrogen compound	BP	702	74	5.99235404858001e-36	4.19803973252407e-34	GO:1901699
cellular response to oxygen-containing compound	BP	1249	151	1.77436763424034e-84	5.34180569670356e-82	GO:1901701
cytoplasmic translation	BP	168	4	0.338156462704938	0.777847152931399	GO:0002181
nucleobase-containing compound metabolic process	BP	6128	234	2.78024677145487e-37	2.09251140454296e-35	GO:0006139
RNA processing	BP	1334	22	0.640752811766029	1	GO:0006396
translation	BP	748	31	9.91926653377936e-06	9.76497657267064e-05	GO:0006412
translational elongation	BP	71	4	0.035775983272341	0.127237764262646	GO:0006414
regulation of translation	BP	450	28	8.65881527215049e-09	1.39278762911891e-07	GO:0006417
amino acid metabolic process	BP	283	9	0.0619122974051693	0.199722293888266	GO:0006520
apoptotic process	BP	1987	170	1.83116095045641e-72	4.2494378806529e-70	GO:0006915
nervous system development	BP	2635	245	3.68370191634855e-120	4.10327556462065e-117	GO:0007399
central nervous system development	BP	1056	112	2.42802636961555e-55	3.60610476415302e-53	GO:0007417
brain development	BP	748	79	1.84451490497118e-38	1.44690503707564e-36	GO:0007420
cell death	BP	2056	173	8.54215420144761e-73	2.00318011894579e-70	GO:0008219
regulation of biosynthetic process	BP	5806	236	2.29049068477e-42	2.0658927722796e-40	GO:0009889
regulation of signal transduction	BP	3179	226	8.56084865176938e-85	2.61258337348107e-82	GO:0009966
positive regulation of signal transduction	BP	1607	141	3.38814120250865e-60	5.50956275251735e-58	GO:0009967
negative regulation of signal transduction	BP	1448	118	2.45682520467111e-46	2.66990984925186e-44	GO:0009968
regulation of gene expression	BP	5517	226	1.51626626749731e-40	1.25573903001134e-38	GO:0010468
regulation of macromolecule biosynthetic process	BP	5631	230	2.76085724691217e-41	2.36562991333498e-39	GO:0010556
post-transcriptional regulation of gene expression	BP	1083	36	0.000194297929922144	0.00145449236653411	GO:0010608
regulation of cell communication	BP	3620	259	1.7693167868145e-101	1.06479417816165e-98	GO:0010646
positive regulation of cell communication	BP	1811	164	3.09317719917237e-73	7.40965609066259e-71	GO:0010647
negative regulation of cell communication	BP	1556	131	1.77710255200138e-53	2.45902426419172e-51	GO:0010648
programmed cell death	BP	2052	173	6.30997707485178e-73	1.49546456673987e-70	GO:0012501
RNA metabolic process	BP	5013	181	5.81464397153216e-24	2.53500270837169e-22	GO:0016070
cerebellum development	BP	108	14	6.43341183492253e-09	1.04998936892604e-07	GO:0021549
cerebellar cortex development	BP	53	5	0.00229789619917458	0.0132795153113389	GO:0021695
metencephalon development	BP	118	16	2.69581622931057e-10	5.15514111215286e-09	GO:0022037
regulation of signaling	BP	3613	259	1.12449341378105e-101	6.95874007561505e-99	GO:0023051
positive regulation of signaling	BP	1812	163	2.63840244336933e-72	5.99778873810019e-70	GO:0023056
negative regulation of signaling	BP	1556	132	2.63921377091348e-54	3.74499391008985e-52	GO:0023057
hindbrain development	BP	161	24	1.01018430685772e-15	2.96116920897058e-14	GO:0030902
RNA biosynthetic process	BP	4720	177	3.16636428939708e-25	1.48819121601663e-23	GO:0032774
nucleobase-containing compound biosynthetic process	BP	5128	196	1.1195218138614e-29	6.44462712382542e-28	GO:0034654
hippo signaling	BP	58	3	0.0809752079359819	0.245738411987169	GO:0035329
regulation of hippo signaling	BP	42	2	0.166754366040501	0.429424779407038	GO:0035330
intracellular signal transduction	BP	3042	241	3.63173392633761e-102	2.31165052602712e-99	GO:0035556
regulation of apoptotic process	BP	1522	143	5.6734923152853e-65	9.95228833070282e-63	GO:0042981
negative regulation of apoptotic process	BP	912	114	4.85344722488908e-64	8.38179048651775e-62	GO:0043066
regulation of programmed cell death	BP	1567	145	4.2626091715037e-65	7.59699256982076e-63	GO:0043067
negative regulation of programmed cell death	BP	946	114	2.59214617630983e-62	4.30953973998735e-60	GO:0043069
regulation of neuron apoptotic process	BP	255	39	3.32418710856339e-25	1.55907874535948e-23	GO:0043523
negative regulation of neuron apoptotic process	BP	171	27	3.48831639905953e-18	1.1564391776525e-16	GO:0043524
negative regulation of cellular process	BP	5647	314	1.28294773696064e-100	6.64686271721143e-98	GO:0048523
nervous system process	BP	1525	106	3.69923658774666e-35	2.5279629663135e-33	GO:0050877
neuromuscular process controlling balance	BP	55	8	4.86595988902034e-06	5.03034127181416e-05	GO:0050885
neuromuscular process	BP	176	20	4.24434652195825e-11	8.78769068923661e-10	GO:0050905
regulation of protein metabolic process	BP	1842	143	2.02643302852239e-54	2.89390224419371e-52	GO:0051246
neuron apoptotic process	BP	309	42	5.54630145882028e-25	2.54763925566182e-23	GO:0051402
regulation of macromolecule metabolic process	BP	6415	276	4.03147182038487e-58	6.41522351532387e-56	GO:0060255
head development	BP	798	86	1.2708977234068e-42	1.16037129024822e-40	GO:0060322
signal transduction by p53 class mediator	BP	165	16	3.71571805398616e-08	5.54445859388504e-07	GO:0072331
nucleic acid metabolic process	BP	5558	227	1.44493637456705e-40	1.20113031912704e-38	GO:0090304
nucleic acid biosynthetic process	BP	4829	194	3.30991336442408e-32	2.07129915541123e-30	GO:0141187
regulation of signal transduction by p53 class mediator	BP	106	12	3.53264174470437e-07	4.51521473256019e-06	GO:1901796
negative regulation of signal transduction by p53 class mediator	BP	36	8	1.6174806537565e-07	2.17073698821611e-06	GO:1901797
regulation of intracellular signal transduction	BP	2028	170	4.15247714145817e-71	8.89508516898127e-69	GO:1902531
negative regulation of intracellular signal transduction	BP	736	82	1.07521182064406e-41	9.35686286730792e-40	GO:1902532
positive regulation of intracellular signal transduction	BP	1123	109	6.08298194121201e-50	7.48710893294593e-48	GO:1902533
temperature homeostasis	BP	184	21	1.2700549377529e-11	2.74968745415541e-10	GO:0001659
response to hypoxia	BP	313	46	8.89827230633823e-29	4.91900025907204e-27	GO:0001666
peptide secretion	BP	257	25	5.09645680563793e-12	1.13652517233235e-10	GO:0002790
regulation of peptide secretion	BP	207	19	4.91060496084311e-09	8.13371429871099e-08	GO:0002791
positive regulation of peptide secretion	BP	115	11	5.76365137309497e-06	5.89543734112992e-05	GO:0002793
muscle system process	BP	467	35	6.31129956733619e-13	1.50056704120721e-11	GO:0003012
circulatory system process	BP	624	49	1.76309935279387e-18	5.92433293839245e-17	GO:0003013
organic acid metabolic process	BP	918	72	7.71976226961645e-27	3.94451522574576e-25	GO:0006082
catecholamine metabolic process	BP	57	8	6.40510908161926e-06	6.4793535838638e-05	GO:0006584
transport	BP	4429	199	2.80221515128161e-40	2.30360697934509e-38	GO:0006810
dicarboxylic acid transport	BP	105	7	0.00249208716234633	0.0143379090440056	GO:0006835
amino acid transport	BP	163	7	0.0248644285532641	0.0981101203169708	GO:0006865
muscle contraction	BP	359	25	5.95214763518471e-09	9.74297906073807e-08	GO:0006936
regulation of muscle contraction	BP	175	17	1.35781388478714e-08	2.12276334914302e-07	GO:0006937
smooth muscle contraction	BP	110	17	8.70931047832954e-12	1.90408261860869e-10	GO:0006939
regulation of smooth muscle contraction	BP	63	11	1.12742131684281e-08	1.78766491790918e-07	GO:0006940
cell surface receptor signaling pathway	BP	2850	194	2.69958083141661e-67	5.27554927739466e-65	GO:0007166
cell-cell signaling	BP	1337	126	8.65393227555935e-57	1.32049522763638e-54	GO:0007267
chemical synaptic transmission	BP	769	86	6.70566366813935e-44	6.46704654540296e-42	GO:0007268
behavior	BP	672	102	2.32318138162228e-65	4.17385764675655e-63	GO:0007610
mating behavior	BP	36	5	0.000384860427873032	0.00269874743851287	GO:0007617
copulation	BP	19	2	0.0428308973242475	0.149512179659916	GO:0007620
locomotory behavior	BP	215	31	1.68409875993156e-19	5.93644812875876e-18	GO:0007626
blood circulation	BP	540	46	8.69403887873831e-19	2.97978150985434e-17	GO:0008015
protein localization	BP	2556	147	4.123305155262e-40	3.3525179652893e-38	GO:0008104
regulation of blood pressure	BP	194	19	1.66336948752132e-09	2.89504261273437e-08	GO:0008217
amino acid biosynthetic process	BP	73	2	0.365487007760517	0.834083134489736	GO:0008652
amino acid catabolic process	BP	111	2	0.580217803133999	1	GO:0009063
protein secretion	BP	372	28	1.22663471477718e-10	2.41831576777045e-09	GO:0009306
catechol-containing compound metabolic process	BP	57	8	6.40510908161926e-06	6.4793535838638e-05	GO:0009712
hormone transport	BP	331	30	2.3505888827066e-13	5.8509965507193e-12	GO:0009914
response to iron ion	BP	29	9	1.0372933964304e-09	1.86813438041039e-08	GO:0010039
dopamine secretion	BP	29	7	5.33413015907225e-07	6.56540064551445e-06	GO:0014046
regulation of dopamine secretion	BP	24	7	1.27579198311885e-07	1.73835436085148e-06	GO:0014059
protein transport	BP	1437	74	6.61600783277718e-17	2.06141849648406e-15	GO:0015031
organic anion transport	BP	464	24	2.73994337824184e-06	2.99364681610945e-05	GO:0015711
acidic amino acid transport	BP	73	6	0.00174952916586894	0.0104996318809242	GO:0015800
peptide transport	BP	283	26	7.01019419585087e-12	1.54168910459196e-10	GO:0015833
amine transport	BP	97	12	1.31872996481011e-07	1.7870234888102e-06	GO:0015837
monoamine transport	BP	77	14	6.33605496100346e-11	1.29144219964533e-09	GO:0015844
organic acid transport	BP	357	21	1.56653837749427e-06	1.78787612570785e-05	GO:0015849
organic hydroxy compound transport	BP	291	23	2.22455381984359e-09	3.82691969100197e-08	GO:0015850
dopamine transport	BP	44	8	8.38070600085613e-07	1.00325291932871e-05	GO:0015872
organic acid biosynthetic process	BP	334	42	1.2301039074033e-23	5.27004900944823e-22	GO:0016053
organic acid catabolic process	BP	242	9	0.0271786580293287	0.106731208104598	GO:0016054
phenol-containing compound metabolic process	BP	115	12	8.58968005463719e-07	1.02606376545419e-05	GO:0018958
reproductive behavior	BP	46	6	0.000143032557708207	0.00110182549122526	GO:0019098
carboxylic acid metabolic process	BP	888	72	1.01055254374505e-27	5.33485534823515e-26	GO:0019752
signal release	BP	496	53	3.96005932873608e-26	1.96049337167961e-24	GO:0023061
peptide hormone secretion	BP	250	24	1.80534043245716e-11	3.85982477488297e-10	GO:0030072
insulin secretion	BP	207	18	2.893759258881e-08	4.37956309574394e-07	GO:0030073
adult behavior	BP	152	22	2.99860361758747e-14	8.02919367699683e-13	GO:0030534
regulation of nervous system process	BP	124	24	1.95444759415192e-18	6.55740715399343e-17	GO:0031644
positive regulation of nervous system process	BP	35	7	2.09899448755331e-06	2.33340315337888e-05	GO:0031646
heat generation	BP	18	4	0.000232005104265347	0.00170976173100344	GO:0031649
regulation of heat generation	BP	13	3	0.00133111648665814	0.00817607198504829	GO:0031650
positive regulation of heat generation	BP	10	2	0.012496437664032	0.0580232676697174	GO:0031652
positive regulation of insulin secretion	BP	88	8	0.000155412532926119	0.0011934782518194	GO:0032024
