GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0032228	regulation of synaptic transmission, GABAergic	37	3	0.2	0.00535	0.610692592592593	DRD2, NPAS4, TACR1
GO:0032757	positive regulation of interleukin-8 production	65	3	0.34	0.00495	0.610692592592593	PRG3, PLA2G1B, SYK
GO:0034384	high-density lipoprotein particle clearance	18	2	0.1	0.00401	0.610692592592593	APOE, LDLR
GO:0042159	lipoprotein catabolic process	18	2	0.1	0.00401	0.610692592592593	APOE, LDLR
GO:0045721	negative regulation of gluconeogenesis	19	2	0.1	0.00447	0.610692592592593	KAT2A, SIRT6
GO:0048266	behavioral response to pain	20	2	0.11	0.00495	0.610692592592593	GRIA1, TACR1
GO:0051260	protein homooligomerization	207	6	1.1	0.00449	0.610692592592593	ADCY8, CRYZ, ARC, ALOX5AP, PRNP, TP53BP1
GO:0060292	long-term synaptic depression	34	4	0.18	0.00430	0.610692592592593	ADCY8, ARC, GRIA1, SRF
GO:0071317	cellular response to isoquinoline alkaloid	4	2	0.02	0.00524	0.610692592592593	ADCY8, MECP2
GO:0009636	response to toxic substance	268	15	1.42	0.00586	0.663989705882353	EHMT2, CYP1A1, DRD2, ALOX5AP, GRIA1, GSTM1, GSTM2, GSTM3, APOE, LTC4S, MGST2, MGST3, RPS6KB1, SRF, GSTO1
GO:0021756	striatum development	22	2	0.12	0.00597	0.671516058394161	DRD2, MECP2
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	23	2	0.12	0.00652	0.728066666666667	GSTM2, GSTO1
GO:0051321	meiotic cell cycle	294	4	1.56	0.00687	0.761630935251799	EHMT2, H2AX, NBN, RPA1
GO:0071280	cellular response to copper ion	24	2	0.13	0.00709	0.780406428571429	CYP1A1, PRNP
GO:0001666	response to hypoxia	314	6	1.66	0.00990	0.878786486486486	CYP1A1, DRD2, MECP2, NOS1, SLC2A4, SRF
GO:0002092	positive regulation of receptor internalization	29	2	0.15	0.01025	0.878786486486486	DRD2, SYK
GO:0006303	double-strand break repair via nonhomologous end joining	72	7	0.38	0.00869	0.878786486486486	PARP3, TOPBP1, IFFO1, NBN, TP53BP1, XRCC4, RHNO1
GO:0010226	response to lithium ion	16	3	0.08	0.01035	0.878786486486486	GRIA1, NFATC4, XRCC4
GO:0021987	cerebral cortex development	130	4	0.69	0.00891	0.878786486486486	GRIA1, H2AX, MECP2, RELN
GO:0032753	positive regulation of interleukin-4 production	26	2	0.14	0.00829	0.878786486486486	PRKCZ, SYK
GO:0035418	protein localization to synapse	89	3	0.47	0.00880	0.878786486486486	SHANK1, PRKCZ, RELN
GO:0050432	catecholamine secretion	49	2	0.26	0.01047	0.878786486486486	DRD2, MECP2
GO:0071277	cellular response to calcium ion	78	3	0.41	0.00820	0.878786486486486	ADCY1, ADCY8, ALOX5AP
GO:0090325	regulation of locomotion involved in locomotory behavior	7	3	0.04	0.01034	0.878786486486486	DRD2, GRIA1, MECP2
GO:1902430	negative regulation of amyloid-beta formation	29	2	0.15	0.01025	0.878786486486486	APOE, PRNP
GO:1902894	negative regulation of miRNA transcription	28	2	0.15	0.00958	0.878786486486486	NFATC4, SRF
GO:1990138	neuron projection extension	168	5	0.89	0.00915	0.878786486486486	APOE, MECP2, EIF2AK4, PRKCZ, SRF
GO:0008209	androgen metabolic process	31	2	0.16	0.01166	0.960858823529412	CYP3A4, CHST10
GO:0030878	thyroid gland development	31	2	0.16	0.01166	0.960858823529412	CTNS, SRF
GO:0001569	branching involved in blood vessel morphogenesis	36	3	0.19	0.01216	0.991458201058201	NFATC4, SIRT6, SRF
GO:0034644	cellular response to UV	90	3	0.48	0.01210	0.991458201058201	EIF2AK4, NFATC4, RHNO1
GO:0000018	regulation of DNA recombination	142	4	0.75	1.00000	1	PARP3, NBN, SIRT6, TP53BP1
GO:0000038	very long-chain fatty acid metabolic process	35	2	0.19	0.01472	1	ACSL1, ACAA1
GO:0000075	cell cycle checkpoint signaling	203	8	1.07	1.00000	1	TOPBP1, H2AX, EIF2AK4, NBN, RAD17, TP53BP1, RHNO1, MDC1
GO:0000076	DNA replication checkpoint signaling	20	3	0.11	0.04572	1	TOPBP1, RAD17, MDC1
GO:0000082	G1/S transition of mitotic cell cycle	256	3	1.35	0.28957	1	CYP1A1, RPS6KB1, CCND2
GO:0000086	G2/M transition of mitotic cell cycle	141	3	0.75	1.00000	1	TOPBP1, NBN, RAD17
GO:0000122	negative regulation of transcription by RNA polymerase II	936	7	4.95	0.22644	1	EHMT2, CPEB3, KAT2A, MECP2, NFATC4, SIRT6, NR1I2
GO:0000165	MAPK cascade	776	8	4.11	1.00000	1	RGS14, DRD2, APOE, PLA2G1B, PLA2G5, PRKCZ, SYK, PJA2
GO:0000226	microtubule cytoskeleton organization	674	5	3.57	0.71302	1	PARP3, RGS14, KAT2A, MECP2, PRKCZ
GO:0000278	mitotic cell cycle	928	10	4.91	0.05339	1	PARP3, RGS14, TOPBP1, CYP1A1, NBN, NUDT15, RAD17, RPS6KB1, CCND2, MDC1
GO:0000302	response to reactive oxygen species	199	3	1.05	0.27024	1	APOE, NUDT15, TACR1
GO:0000723	telomere maintenance	161	6	0.85	1.00000	1	PARP3, NBN, SIRT6, SLF2, RPA1, SLF1
GO:0000725	recombinational repair	193	10	1.02	0.02402	1	TOPBP1, HTATSF1, H2AX, NBN, SIRT6, SLF2, RPA1, TP53BP1, RHNO1, SLF1
GO:0000902	cell morphogenesis	997	14	5.28	1.00000	1	ADCY1, DRD2, ARC, APOE, MECP2, EIF2AK4, NFATC4, NTF4, SHANK1, PRKCZ, RELN, SGK1, SNAP25, SRF
GO:0001101	response to acid chemical	144	3	0.76	1.00000	1	CPEB3, GRIA1, RPS6KB1
GO:0001501	skeletal system development	537	2	2.84	1.00000	1	KAT2A, SRF
GO:0001503	ossification	455	2	2.41	1.00000	1	ALOX5, TACR1
GO:0001504	neurotransmitter uptake	46	3	0.24	0.03580	1	DRD2, NOS1, SNAP25
GO:0001508	action potential	177	4	0.94	1.00000	1	GRIA1, MECP2, NOS1, TACR1
GO:0001523	retinoid metabolic process	84	7	0.44	1.00000	1	CYP1A1, CYP1A2, CYP2C8, CYP2D6, CYP3A4, CYP3A5, UGT1A1
GO:0001525	angiogenesis	636	6	3.37	0.58812	1	ALOX5, MECP2, NFATC4, SIRT6, SRF, SYK
GO:0001558	regulation of cell growth	406	4	2.15	0.31462	1	APOE, MECP2, SGK1, SRF
GO:0001568	blood vessel development	821	8	4.34	1.00000	1	ALOX5, APOE, LDLR, MECP2, NFATC4, SIRT6, SRF, SYK
GO:0001654	eye development	410	5	2.17	1.00000	1	CTNS, CYP1A1, DRD2, SRF, CALB1
GO:0001659	temperature homeostasis	185	4	0.98	0.15299	1	DRD2, ACSL1, SIRT6, SYK
GO:0001662	behavioral fear response	43	3	0.23	0.01291	1	APOE, MECP2, RPS6KB1
GO:0001676	long-chain fatty acid metabolic process	108	18	0.57	0.11192	1	CYP1A1, CYP1A2, CYP2A6, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP3A4, ACSL1, ALOX5, GSTM1, GSTM2, GSTM4, ACAA1, LTC4S, MGST3, PLA2G4A
GO:0001678	intracellular glucose homeostasis	162	2	0.86	1.00000	1	ADCY8, SRF
GO:0001701	in utero embryonic development	403	3	2.13	0.77735	1	KAT2A, NBN, SRF
GO:0001763	morphogenesis of a branching structure	207	5	1.1	1.00000	1	DRD2, MECP2, NFATC4, SIRT6, SRF
GO:0001764	neuron migration	189	3	1	0.44644	1	DRD2, RELN, SRF
GO:0001775	cell activation	1138	17	6.02	1.00000	1	PARP3, PRG3, KAT2A, APOE, LDLR, EIF2AK4, NBN, PLA2G4A, PLA2G5, PRKCZ, PRNP, SRF, SYK, TACR1, TP53BP1, CAMK4, PJA2
GO:0001816	cytokine production	887	9	4.69	1.00000	1	PRG3, DRD2, ALOX5, KAT2A, NFATC4, PLA2G1B, PRKCZ, PRNP, SYK
GO:0001817	regulation of cytokine production	880	9	4.66	1.00000	1	PRG3, DRD2, ALOX5, KAT2A, NFATC4, PLA2G1B, PRKCZ, PRNP, SYK
GO:0001819	positive regulation of cytokine production	507	7	2.68	0.57290	1	PRG3, DRD2, KAT2A, NFATC4, PLA2G1B, PRKCZ, SYK
GO:0001822	kidney development	322	2	1.7	1.00000	1	CTNS, CALB1
GO:0001824	blastocyst development	118	2	0.62	1.00000	1	NBN, SRF
GO:0001881	receptor recycling	48	2	0.25	1.00000	1	GRIA1, LDLR
GO:0001889	liver development	147	2	0.78	0.50410	1	CYP1A1, UGT1A1
GO:0001894	tissue homeostasis	270	2	1.43	1.00000	1	SRF, SYK
GO:0001919	regulation of receptor recycling	25	2	0.13	0.09976	1	GRIA1, LDLR
GO:0001932	regulation of protein phosphorylation	717	11	3.79	1.00000	1	RGS14, ADCY8, APOE, NBN, NOS1, PLA2G1B, PRKCZ, PRNP, RELN, SYK, CCND2
GO:0001933	negative regulation of protein phosphorylation	236	4	1.25	0.29410	1	RGS14, APOE, PRKCZ, PRNP
GO:0001934	positive regulation of protein phosphorylation	454	8	2.4	1.00000	1	ADCY8, NBN, NOS1, PLA2G1B, PRNP, RELN, SYK, CCND2
GO:0001935	endothelial cell proliferation	202	3	1.07	1.00000	1	ALOX5, APOE, SIRT6
GO:0001936	regulation of endothelial cell proliferation	179	3	0.95	1.00000	1	ALOX5, APOE, SIRT6
GO:0001937	negative regulation of endothelial cell proliferation	79	2	0.42	0.06567	1	ALOX5, APOE
GO:0001941	postsynaptic membrane organization	42	2	0.22	1.00000	1	APOE, RELN
GO:0001944	vasculature development	855	8	4.52	1.00000	1	ALOX5, APOE, LDLR, MECP2, NFATC4, SIRT6, SRF, SYK
GO:0001964	startle response	28	2	0.15	0.07582	1	DRD2, MECP2
GO:0002009	morphogenesis of an epithelium	500	5	2.65	1.00000	1	CTNS, KAT2A, NFATC4, SIRT6, SRF
GO:0002028	regulation of sodium ion transport	81	2	0.43	0.09052	1	DRD2, NOS1
GO:0002040	sprouting angiogenesis	195	2	1.03	1.00000	1	ALOX5, SRF
GO:0002090	regulation of receptor internalization	75	3	0.4	1.00000	1	DRD2, ARC, SYK
GO:0002200	somatic diversification of immune receptors	78	4	0.41	1.00000	1	PARP3, NBN, TP53BP1, XRCC4
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	55	3	0.29	1.00000	1	PARP3, NBN, TP53BP1
GO:0002208	somatic diversification of immunoglobulins involved in immune response	55	3	0.29	1.00000	1	PARP3, NBN, TP53BP1
GO:0002209	behavioral defense response	44	3	0.23	1.00000	1	APOE, MECP2, RPS6KB1
GO:0002218	activation of innate immune response	317	2	1.68	1.00000	1	SYK, PJA2
GO:0002220	innate immune response activating cell surface receptor signaling pathway	100	2	0.53	1.00000	1	SYK, PJA2
GO:0002237	response to molecule of bacterial origin	374	5	1.98	1.00000	1	CYP1A1, MGST2, NOS1, UGT1A1, RPS6KB1
GO:0002250	adaptive immune response	487	8	2.58	0.17223	1	PARP3, EIF2AK4, NBN, PLA2G4A, PRKCZ, SYK, TP53BP1, CAMK4
GO:0002252	immune effector process	670	8	3.55	1.00000	1	PARP3, EIF2AK4, NBN, PLA2G1B, PLA2G5, PRKCZ, SYK, TP53BP1
GO:0002253	activation of immune response	570	3	3.02	1.00000	1	PRNP, SYK, PJA2
GO:0002263	cell activation involved in immune response	318	6	1.68	1.00000	1	PARP3, EIF2AK4, NBN, PRKCZ, SYK, TP53BP1
GO:0002274	myeloid leukocyte activation	246	6	1.3	1.00000	1	PRG3, LDLR, PLA2G4A, SYK, CAMK4, PJA2
GO:0002285	lymphocyte activation involved in immune response	227	5	1.2	1.00000	1	PARP3, EIF2AK4, NBN, PRKCZ, TP53BP1
GO:0002286	T cell activation involved in immune response	136	2	0.72	0.20742	1	EIF2AK4, PRKCZ
GO:0002312	B cell activation involved in immune response	106	3	0.56	1.00000	1	PARP3, NBN, TP53BP1
GO:0002366	leukocyte activation involved in immune response	314	6	1.66	1.00000	1	PARP3, EIF2AK4, NBN, PRKCZ, SYK, TP53BP1
GO:0002367	cytokine production involved in immune response	127	2	0.67	1.00000	1	PRKCZ, SYK
GO:0002376	immune system process	2667	23	14.11	1.00000	1	PARP3, PRG3, DRD2, ALOX5, KAT2A, GGT1, APOE, LDLR, EIF2AK4, NBN, PLA2G1B, PLA2G4A, PLA2G5, PRKCZ, PRNP, RPS6KB1, SRF, SYK, TACR1, TP53BP1, XRCC4, CAMK4, PJA2
GO:0002377	immunoglobulin production	107	4	0.57	1.00000	1	PARP3, NBN, TP53BP1, XRCC4
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	59	3	0.31	1.00000	1	PARP3, NBN, TP53BP1
GO:0002429	immune response-activating cell surface receptor signaling pathway	314	3	1.66	1.00000	1	PRNP, SYK, PJA2
GO:0002440	production of molecular mediator of immune response	230	6	1.22	1.00000	1	PARP3, NBN, PRKCZ, SYK, TP53BP1, XRCC4
GO:0002443	leukocyte mediated immunity	411	6	2.17	1.00000	1	PARP3, NBN, PLA2G1B, PRKCZ, SYK, TP53BP1
GO:0002444	myeloid leukocyte mediated immunity	113	2	0.6	1.00000	1	PLA2G1B, SYK
GO:0002446	neutrophil mediated immunity	39	2	0.21	0.13234	1	PLA2G1B, SYK
GO:0002449	lymphocyte mediated immunity	312	4	1.65	1.00000	1	PARP3, NBN, PRKCZ, TP53BP1
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	326	5	1.72	1.00000	1	PARP3, NBN, PLA2G4A, PRKCZ, TP53BP1
GO:0002520	immune system development	202	5	1.07	1.00000	1	PARP3, NBN, SRF, TP53BP1, XRCC4
