"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.96649060198867e-50,103,2086,5.56547048349541,"GO:0009888 tissue development "," http://amigo.geneontology.org/amigo/term/GO:0009888"," SEMA3F  SOX8  SEMA3G  SEMA3B  PALS1  SEMA3A  SEMA3C  SEMA5B  SEMA6A  SEMA4G  SOX10  ENG  CORO1C  SEMA5A  SOX9  OVOL2  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  SEMA3D  RADIL  SEMA6B  GDNF  SEMA4C  SEMA3E  SEMA4B  SEMA4D  SEMA4A  PHACTR4  PITX2  EDN1  BMP7  EZH2  FN1  BMP4  FGF2  WNT7A  NRG1  SHH  NRTN  TRIM16  CYP26B1  PAX6  ISL1  SNAI2  KITLG  FOXC1  GPC1  CDC42  SIRT6  EFNB1  NRP1  MAPK1  HIF1A  JAG1  MAPK3  ERCC2  BMPR1A  CNTNAP1  PHOX2B  FOLR1  AMBRA1  HES1  ACVR1  NRP2  RDH10  TWIST1  EDN3  KLF2  SMO  ALDH1A2  HTR2B  EDNRB  CYP1A1  TENM4  EDNRA  HAND2  CITED2  RET  GBX2  TAPT1  CDH2  ASXL1  BCL2  FOXC2  ERBB4  CALR  SETD2  CYP26C1  ITGB4  AKR1C3  VDAC1  TCOF1  PTPRC  KLHL12  PEF1  KBTBD8  NOLC1  PDCD6  TBX1  GSTM3"
1.71420956004378e-48,115,2867,4.52115202551198,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," SEMA3F  SOX8  SEMA3G  SEMA3B  ISL1  CNTN1  FOXC1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  SOX10  ANKRD27  ENG  PMP22  SEMA5A  SOX9  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  FGF2  SEMA6C  SEMA3D  RADIL  PITX2  SEMA6B  GDNF  SEMA4C  SEMA3E  CDH2  ASXL1  FOXC2  NCMAP  SEMA4B  SEMA4D  SEMA4A  HIF1A  CDC42  BMP7  FN1  BMP4  WNT7A  NRG1  PDCD6  CYP26B1  PAX6  CD9  SNAI2  EDN1  MTMR2  NRP1  MAPK1  JAG1  MAPK3  ERCC2  MAG  BMPR1A  CNTNAP1  PHOX2B  FOLR1  FIG4  HES1  PIKFYVE  ACVR1  GNPAT  NRP2  RDH10  TWIST1  EDN3  CNOT1  OVOL2  KLF2  ALDH1A2  ITGB4  HTR2B  STXBP1  TLR2  VPS33A  ANK2  TENM4  EDNRA  DHRS3  HAND2  CITED2  SHH  RET  GBX2  TPPP  BCL2  UGT8  ERBB4  SETD2  PRKN  PHACTR4    MOBP  CORO1C  TCOF1  SIRT6  KLHL12  PEF1  KBTBD8  NOLC1  CALR  TBX1  GPC1  EPB41L3  DICER1  ABCA2  NOS1"
7.42819486695045e-46,23,23,112.714285714286,"GO:0032288 myelin assembly "," http://amigo.geneontology.org/amigo/term/GO:0032288"," PMP22  NCMAP  CD9  CNTN1  PALS1  MTMR2  ERCC2  MAG  CNTNAP1  FIG4  PIKFYVE  GNPAT  ITGB4  TLR2  ANK2  TENM4  TPPP  UGT8  MOBP  GPC1  EPB41L3  DICER1  ABCA2"
1.07080446819287e-45,68,789,9.71428571428571,"GO:0032989 cellular component morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032989"," SEMA3F  SEMA3G  SEMA3B  ISL1  CNTN1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  ANKRD27  PMP22  SEMA5A  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  SEMA3D  SEMA6B  SEMA4C  SEMA3E  CDH2  NCMAP  SEMA4B  SEMA4D  SEMA4A  BMP7  WNT7A  PAX6  CD9  CDC42  PALS1  EDN1  MTMR2  NRP1  ERCC2  MAG  CNTNAP1  PHOX2B  FIG4  PIKFYVE  FN1  GNPAT  NRP2  EDN3  ITGB4  STXBP1  TLR2  ANK2  TENM4  EDNRA  SHH  RET  GBX2  GDNF  TPPP  BCL2  UGT8  PRKN  MOBP  CORO1C  GPC1  EPB41L3  DICER1  ABCA2"
1.52149116219785e-45,24,26,104.043956043956,"GO:0042178 xenobiotic catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042178"," ACAA1  CYP2D6  CYP3A5  CRYZ  GSTM1  GSTM3  CYP2C9  CYP2C8  CYP1A2  NR1I2  GSTO1  CYP3A4  CYP2C19  GSTM4  CYP2B6  GSTM2  CYP2A6  FMO4  CYP1A1  ACSL1  UGT1A1  NUDT15  NOS1  TPMT"
1.52149116219785e-45,136,4576,3.3499000999001,"GO:0048869 cellular developmental process "," http://amigo.geneontology.org/amigo/term/GO:0048869"," SEMA7A  SEMA3F  SOX8  SEMA3G  SEMA3B  ISL1  CNTN1  FOXC1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  SOX10  ANKRD27  ENG  PMP22  CORO1C  SEMA5A  HES1  NR2C1  SOX9  OVOL2  SMO  LAMA5  SEMA4F  SEMA6D  FGF2  SEMA6C  NR1I2  TENM4  SEMA3D  WNT7A  NRG1  RADIL  SHH  SEMA6B  SEMA4C  SEMA3E  CDH2  FOXC2  TBX1  NCMAP  SEMA4B  SEMA4D  SEMA4A  PHACTR4  HIF1A  PHOX2B  PITX2  CDC42  EDN1  BMP7  EZH2  AMBRA1  FN1  BMP4  GDNF  NRTN  CALR  PRAME  TRIM16  CYP26B1  PAX6  CD9  SNAI2  KITLG  GPC1  SIRT6  PTPRC  EIF2AK1  MTMR2  NRP1  MAPK1  FBXO7  JAG1  MAPK3  ERCC2  MAG  BMPR1A  CNTNAP1  FOLR1  FIG4  PIKFYVE  ACVR1  GNPAT  NRP2  RDH10  TWIST1  EDN3  CNOT1  KLF2  ALDH1A2  ITGB4  HTR2B  EDNRB  STXBP1  TLR2  VPS33A  CYP1A1  ANK2  EDNRA  MSI2  HAND2  CITED2  RET  GBX2  TAPT1  TPPP  ASXL1  BCL2  UGT8  CTBP2  ERBB4  SETD2  PRKN  CYP26C1  ZNF536  MOBP  AKR1C3  VDAC1  TCOF1  KLHL12  PEF1  KBTBD8  NOLC1  PDCD6  SLC25A5  EPB41L3  SNW1  DICER1  ABCA2  NOS1  GSTM3"
1.84507088027656e-44,79,1237,7.19840628248066,"GO:0048646 anatomical structure formation involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048646"," PMP22  NCMAP  HIF1A  SEMA6A  FN1  BMP4  FGF2  GDNF  PDCD6  SOX8  PAX6  CD9  ISL1  CNTN1  SNAI2  FOXC1  PALS1  SEMA3C  EDN1  MTMR2  NRP1  MAPK1  BMP7  MAPK3  ERCC2  MAG  ENG  BMPR1A  CNTNAP1  FOLR1  FIG4  HES1  PIKFYVE  ACVR1  GNPAT  NRP2  RDH10  TWIST1  CNOT1  SOX9  OVOL2  SMO  ALDH1A2  ITGB4  TLR2  VPS33A  ANK2  TENM4  EDNRA  WNT7A  HAND2  CITED2  SHH  RET  GBX2  SEMA4C  SEMA3E  TPPP  UGT8  FOXC2  SETD2  SEMA4A  PHACTR4  MOBP  TCOF1  SIRT6  KLHL12  KLF2  PEF1  KBTBD8  NOLC1  GPC1  EPB41L3  DICER1  ABCA2  SEMA5A  TBX1  JAG1  NOS1"
4.76736906290808e-44,134,4552,3.31803916645744,"GO:0030154 cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030154"," SEMA7A  SEMA3F  SOX8  SEMA3G  SEMA3B  ISL1  CNTN1  FOXC1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  SOX10  ANKRD27  ENG  CORO1C  SEMA5A  HES1  NR2C1  SOX9  OVOL2  SMO  LAMA5  SEMA4F  SEMA6D  FGF2  SEMA6C  NR1I2  TENM4  SEMA3D  WNT7A  NRG1  RADIL  SHH  SEMA6B  SEMA4C  SEMA3E  CDH2  FOXC2  TBX1  NCMAP  SEMA4B  SEMA4D  SEMA4A  PHACTR4  HIF1A  PHOX2B  PITX2  CDC42  EDN1  BMP7  EZH2  AMBRA1  FN1  BMP4  GDNF  NRTN  CALR  PRAME  TRIM16  CYP26B1  PAX6  CD9  SNAI2  KITLG  GPC1  SIRT6  PTPRC  EIF2AK1  MTMR2  NRP1  MAPK1  FBXO7  JAG1  MAPK3  ERCC2  MAG  BMPR1A  CNTNAP1  PMP22  FOLR1  FIG4  ACVR1  NRP2  RDH10  TWIST1  EDN3  CNOT1  KLF2  ALDH1A2  ITGB4  HTR2B  EDNRB  STXBP1  TLR2  VPS33A  CYP1A1  EDNRA  MSI2  HAND2  CITED2  RET  GBX2  TAPT1  TPPP  ASXL1  BCL2  UGT8  CTBP2  ERBB4  SETD2  PRKN  CYP26C1  ZNF536  MOBP  AKR1C3  VDAC1  TCOF1  KLHL12  PEF1  KBTBD8  NOLC1  PDCD6  SLC25A5  EPB41L3  SNW1  DICER1  ABCA2  ANK2  NOS1  GSTM3"
6.3637573356469e-43,89,1757,5.70948857630702,"GO:0022008 neurogenesis "," http://amigo.geneontology.org/amigo/term/GO:0022008"," SEMA3F  SEMA3G  SEMA3B  ISL1  CNTN1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  ANKRD27  SEMA5A  HES1  SOX9  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  TENM4  SEMA3D  WNT7A  SHH  SEMA6B  SEMA4C  SEMA3E  CDH2  NCMAP  SEMA4B  SEMA4D  SEMA4A  PHOX2B  PITX2  BMP7  GDNF  NRTN  CALR  SOX8  PAX6  CDC42  EDN1  MTMR2  NRP1  MAPK1  SOX10  HIF1A  JAG1  MAPK3  ERCC2  MAG  EZH2  BMPR1A  CNTNAP1  PMP22  FOLR1  FIG4  FN1  NRP2  TWIST1  EDN3  BMP4  ALDH1A2  ITGB4  EDNRB  STXBP1  TLR2  FGF2  EDNRA  NRG1  HAND2  RET  GBX2  TPPP  BCL2  UGT8  ERBB4  PRKN  ZNF536  MOBP  CD9  FBXO7  GPC1  EPB41L3  SNW1  DICER1  ABCA2"
3.0782589535582e-41,103,2618,4.43451926225035,"GO:0007399 nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007399"," WNT7A  CDC42  MAG  SEMA3F  SOX8  SEMA3G  SEMA3B  ISL1  CNTN1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  SOX10  ANKRD27  PMP22  PHOX2B  SEMA5A  HES1  FN1  SOX9  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  TENM4  SEMA3D  NRG1  SHH  SEMA6B  GBX2  GDNF  SEMA4C  SEMA3E  CDH2  NCMAP  SEMA4B  SEMA4D  SEMA4A  PITX2  BMP7  BMP4  NRTN  CALR  PAX6  CD9  FOXC1  EDN1  MTMR2  NRP1  MAPK1  HIF1A  JAG1  MAPK3  ERCC2  EZH2  BMPR1A  CNTNAP1  FOLR1  AMBRA1  FIG4  PIKFYVE  GNPAT  NRP2  TWIST1  EDN3  OVOL2  ALDH1A2  ITGB4  EDNRB  STXBP1  TLR2  FGF2  ANK2  EDNRA  HAND2  CITED2  RET  TPPP  BCL2  UGT8  ERBB4  SETD2  PRKN  CYP26C1  H2AX  ZNF536  PHACTR4  MOBP  SNCA  FBXO7  GPC1  EPB41L3  SNW1  DICER1  ABCA2  TBX1  GSTM3"
9.76591005810191e-41,131,4617,3.1980878121229,"GO:0048731 system development "," http://amigo.geneontology.org/amigo/term/GO:0048731"," WNT7A  CDC42  MAG  SEMA3F  SOX8  SEMA3G  SEMA3B  ISL1  CNTN1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  SOX10  ANKRD27  ENG  PMP22  PHOX2B  SEMA5A  HES1  ACVR1  FN1  SOX9  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  FGF2  SEMA6C  TENM4  XRCC4  SEMA3D  NRG1  HAND2  SHH  SEMA6B  GBX2  GDNF  SEMA4C  SEMA3E  CDH2  NCMAP  SEMA4B  SEMA4D  SEMA4A  HIF1A  JAG1  BMPR1A  PITX2  KITLG  FOXC1  TP53BP1  EDN1  BMP7  AMBRA1  BMP4  NRTN  CALR  PDCD6  CYP26B1  PAX6  CD9  SNAI2  PARP3  SIRT6  PTPRC  EIF2AK1  MTMR2  CYP26A1  NRP1  MAPK1  FBXO7  MAPK3  NBN  ERCC2  EZH2  CNTNAP1  FOLR1  FIG4  PIKFYVE  GNPAT  NRP2  RDH10  TWIST1  EDN3  OVOL2  KLF2  ALDH1A2  ITGB4  HTR2B  EDNRB  STXBP1  TLR2  VPS33A  CYP1A1  CYP1A2  ANK2  EDNRA  DHRS3  CITED2  RET  TAPT1  TPPP  ASXL1  BCL2  UGT8  FOXC2  ERBB4  SETD2  PRKN  CYP26C1  H2AX  ZNF536  PHACTR4  UGT1A1  MOBP  AKR1C3  SNCA  TBX1  SLC25A5  GPC1  EPB41L3  SNW1  DICER1  ABCA2  TCOF1  GSTM3"
4.45865836835438e-40,26,45,65.1238095238095,"GO:0071526 semaphorin-plexin signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0071526"," SEMA3F  SEMA3G  SEMA3B  SEMA3A  SEMA3C  SEMA5B  SEMA6A  SEMA4G  SEMA5A  SEMA4F  SEMA6D  SEMA7A  SEMA6C  SEMA3D  SEMA6B  SEMA4C  SEMA3E  SEMA4B  SEMA4D  SEMA4A  EDN1  NRP1  NRP2  EDNRA  HAND2  GDNF"
2.94298675851558e-39,82,1602,5.76939539860888,"GO:0016477 cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," SEMA3F  SEMA3G  SEMA3B  GPC1  CDC42  SEMA3A  SEMA3C  SEMA5B  SEMA6A  SEMA4G  SOX10  ENG  CORO1C  SEMA5A  LAMA5  ITGB4  SEMA4F  SEMA6D  SEMA7A  FGF2  SEMA6C  SEMA3D  RADIL  SEMA6B  SEMA4C  SEMA3E  SEMA4B  SEMA4D  SEMA4A  PHACTR4  FOXC1  EDN1  JAG1  PIKFYVE  FN1  EDN3  BMP4  WNT7A  RET  GDNF  NRTN  ERBB4  PDCD6  SOX8  PAX6  CD9  ISL1  SNAI2  KITLG  EFNB1  NRP1  HIF1A  BMP7  PHOX2B  FOLR1  HES1  ACVR1  NRP2  TWIST1  SOX9  OVOL2  SMO  HTR2B  EDNRB  EDNRA  NRG1  HAND2  SHH  NOD2  GBX2  CDH2  BCL2  FOXC2  SETD2  MAPK1  MAPK3  PTPRC  BMPR1A  CITED2  CALR  PITX2  TBX1"
5.06252937778099e-37,78,1522,5.77642200112634,"GO:0048699 generation of neurons "," http://amigo.geneontology.org/amigo/term/GO:0048699"," SEMA3F  SEMA3G  SEMA3B  ISL1  CNTN1  PALS1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  ANKRD27  SEMA5A  HES1  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  TENM4  SEMA3D  WNT7A  SEMA6B  SEMA4C  SEMA3E  CDH2  SEMA4B  SEMA4D  SEMA4A  PHOX2B  PITX2  BMP7  GDNF  NRTN  CALR  SOX8  PAX6  CDC42  EDN1  MTMR2  NRP1  SOX10  HIF1A  JAG1  ERCC2  MAG  EZH2  BMPR1A  CNTNAP1  PMP22  FOLR1  FIG4  FN1  NRP2  TWIST1  EDN3  BMP4  SOX9  ALDH1A2  EDNRB  STXBP1  FGF2  EDNRA  NRG1  HAND2  SHH  RET  GBX2  BCL2  UGT8  ERBB4  PRKN  ZNF536  FBXO7  EPB41L3  DICER1"
1.30196702084274e-36,76,1449,5.91186039633244,"GO:0030182 neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030182"," SEMA3F  SEMA3G  SEMA3B  ISL1  CNTN1  SEMA3A  SEMA3C  SEMA5B  EFNB1  SEMA6A  SEMA4G  ANKRD27  SEMA5A  HES1  SMO  LAMA5  SEMA4F  SEMA6D  SEMA7A  SEMA6C  TENM4  SEMA3D  WNT7A  SEMA6B  SEMA4C  SEMA3E  CDH2  SEMA4B  SEMA4D  SEMA4A  PHOX2B  PITX2  BMP7  GDNF  NRTN  CALR  SOX8  PAX6  CDC42  PALS1  EDN1  MTMR2  NRP1  HIF1A  JAG1  ERCC2  MAG  EZH2  BMPR1A  CNTNAP1  PMP22  FOLR1  FIG4  FN1  NRP2  EDN3  BMP4  SOX9  ALDH1A2  EDNRB  STXBP1  FGF2  EDNRA  NRG1  HAND2  SHH  RET  GBX2  BCL2  UGT8  ERBB4  PRKN  ZNF536  FBXO7  EPB41L3  DICER1"
