Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	23	4.618473895582329	4.377938583548536E-25	9037, 3690, 9723, 10371, 64218, 8482, 3084, 223117, 57556, 10505, 56920, 10507, 10509, 54437, 6405, 54910, 8828, 57715, 7869, 80031, 10501, 10512, 10500	498	40	19416	22.418072289156626	2.0615712789930056E-21	1.8741557081754594E-22	1.6922722597498524E-22
GOTERM_BP_DIRECT	GO:0007411~axon guidance	40	8.032128514056225	4.109767539949699E-24	9723, 8851, 10371, 64218, 5080, 1855, 2049, 2048, 655, 2047, 6469, 6405, 54437, 54910, 8828, 8829, 10512, 5979, 9037, 1908, 2043, 1272, 8482, 223117, 57556, 682, 1942, 10505, 56920, 2534, 10507, 10509, 1947, 80031, 57715, 7869, 10501, 5649, 10500, 2637	498	192	19416	8.122489959839358	1.935289534562313E-20	1.6127412788019276E-21	1.4562276316555098E-21
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	61	12.248995983935743	1.3974280320188043E-23	3280, 9464, 10370, 8854, 2192, 472, 672, 3553, 6469, 91, 5979, 3091, 3690, 4780, 9314, 3297, 7291, 1272, 1392, 5071, 7097, 287, 3569, 5467, 8737, 30812, 8856, 11315, 5562, 7422, 58495, 170506, 2890, 2296, 5080, 4193, 1437, 6608, 652, 2247, 2048, 655, 657, 811, 3976, 84062, 6188, 6663, 6662, 7476, 5970, 2022, 406991, 23316, 3949, 2335, 983, 2697, 51157, 6899, 56603	498	505	19416	4.709435762853394	6.580488602776549E-20	5.061914309828115E-21	4.570664609341505E-21
GOTERM_BP_DIRECT	GO:0071526~semaphorin-plexin signaling pathway	22	4.417670682730924	2.793562369789983E-22	9037, 9723, 10371, 64218, 8482, 223117, 57556, 10505, 56920, 10507, 10509, 54437, 6405, 54910, 8828, 57715, 8829, 7869, 80031, 10501, 10512, 10500	498	44	19416	19.49397590361446	1.315488519934103E-18	9.396346570957879E-20	8.484447997390721E-20
GOTERM_BP_DIRECT	GO:1901526~positive regulation of mitophagy	15	3.0120481927710845	6.334072300398688E-22	3091, 10273, 64127, 291, 292, 3064, 5071, 55187, 27102, 10715, 25793, 55626, 9812, 7319, 345611	498	15	19416	38.98795180722892	2.9827146462577425E-18	1.988476430838495E-19	1.7954983614196814E-19
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	58	11.646586345381527	2.6347619461107957E-21	6198, 10370, 2395, 29904, 5618, 2668, 596, 3357, 1497, 358, 558, 6469, 6622, 7291, 23532, 23411, 1072, 5590, 3569, 1026, 10507, 5467, 5621, 8737, 30812, 5347, 847, 6714, 10105, 51738, 8870, 5562, 7422, 8678, 3066, 4193, 26173, 1910, 6608, 134, 894, 2168, 7416, 7076, 4361, 6663, 6662, 7476, 5970, 9577, 2066, 406991, 664, 983, 900, 8877, 1728, 4318	498	506	19416	4.468974713081575	1.2407094004235737E-17	7.754433752647336E-19	7.00187987178944E-19
GOTERM_BP_DIRECT	GO:1990166~protein localization to site of double-strand break	15	3.0120481927710845	4.941105294700086E-21	7158, 9656, 11073, 4683, 5884, 27336, 25900, 3014, 6117, 83695, 55719, 84250, 51548, 7518, 10039	498	16	19416	36.55120481927711	2.3267664832742705E-17	1.3686861666319237E-18	1.2358576301802803E-18
GOTERM_BP_DIRECT	GO:0048843~negative regulation of axon extension involved in axon guidance	15	3.0120481927710845	4.220800630018556E-18	9037, 10371, 64218, 8482, 57556, 10507, 10509, 6405, 10013, 54910, 8829, 80031, 10501, 10512, 10500	498	21	19416	27.84853700516351	1.9875750166757377E-14	1.1042083425976321E-15	9.970469043799388E-16
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	53	10.642570281124499	1.3444359060178055E-17	3280, 25949, 8854, 4254, 2395, 3084, 5618, 2668, 596, 3357, 2146, 3553, 6469, 1908, 2043, 23532, 23411, 1392, 5590, 80310, 3569, 1906, 5308, 5562, 7422, 2056, 3066, 2691, 292, 4193, 1437, 1910, 652, 894, 2247, 51343, 811, 3976, 5319, 7076, 8644, 3670, 6662, 5970, 2066, 406991, 7074, 5728, 2335, 57332, 2013, 8877, 6899	498	511	19416	4.043760167873058	6.330948681437846E-14	3.33207825338834E-15	3.008706038098794E-15
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	39	7.83132530120482	5.658473883518204E-17	7422, 9723, 10371, 64218, 6591, 472, 1437, 6608, 2048, 2146, 3312, 90, 3553, 998, 6405, 54437, 54910, 10512, 5979, 9037, 7291, 2043, 8482, 406991, 223117, 7074, 80310, 10505, 56920, 10507, 10509, 4313, 1906, 8877, 80031, 57715, 7869, 10501, 10500	498	285	19416	5.335193405199747	5.228040222959862E-13	1.332287675874361E-14	1.20299154763597E-14
GOTERM_BP_DIRECT	GO:0006974~DNA damage response	40	8.032128514056225	1.9985946216777829E-16	9344, 5580, 25, 8870, 5884, 472, 672, 596, 23064, 3014, 2068, 1111, 84446, 6446, 9812, 51149, 51347, 51426, 4361, 6188, 5594, 5595, 7158, 9656, 11073, 9577, 57551, 29997, 200558, 23411, 142, 641, 1026, 983, 6117, 84250, 55719, 51514, 10721, 708	498	312	19416	4.998455359901143	1.0456080445919724E-12	4.481610511181276E-14	4.046678253035206E-14
GOTERM_BP_DIRECT	GO:0042276~error-prone translesion synthesis	11	2.208835341365462	1.1850929338909442E-15	10459, 10714, 5980, 51455, 5425, 11201, 5427, 51426, 10721, 5429, 201973	498	11	19416	38.98795180722892	5.750844245255848E-12	2.3252510940385234E-13	2.0995896478767893E-13
GOTERM_BP_DIRECT	GO:0019370~leukotriene biosynthetic process	11	2.208835341365462	1.1850929338909442E-15	6850, 4056, 5321, 10394, 5322, 4048, 4258, 4259, 240, 5319, 241	498	11	19416	38.98795180722892	5.750844245255848E-12	2.3252510940385234E-13	2.0995896478767893E-13
GOTERM_BP_DIRECT	GO:0035542~regulation of SNARE complex assembly	11	2.208835341365462	1.1850929338909442E-15	23339, 23176, 64601, 9392, 29091, 65082, 23355, 6812, 55823, 27072, 57617	498	11	19416	38.98795180722892	5.750844245255848E-12	2.3252510940385234E-13	2.0995896478767893E-13
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	71	14.257028112449799	1.7945800438973386E-15	3280, 23405, 10370, 9745, 64750, 6591, 10459, 2303, 2146, 6469, 6622, 10013, 4204, 4602, 5111, 22849, 8863, 9314, 3297, 7291, 29997, 23411, 5071, 7295, 23019, 1942, 10507, 5467, 30812, 5347, 1906, 5788, 4776, 8856, 6714, 5308, 7422, 22938, 2056, 58495, 7181, 2296, 3066, 5080, 4193, 1910, 6608, 652, 811, 7216, 10155, 51548, 2648, 6663, 7356, 3670, 6662, 5970, 2022, 10919, 63978, 9572, 142, 23316, 4838, 1488, 57332, 7703, 10365, 6778, 708	498	958	19416	2.889503735191287	8.36486435673578E-12	3.380270970685027E-13	3.0522217386605936E-13
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	82	16.46586345381526	6.018991477633153E-15	3280, 9464, 10370, 7004, 472, 51360, 1855, 672, 2668, 8929, 2303, 90, 3553, 6469, 4842, 4204, 4602, 27161, 1813, 266743, 3091, 4780, 5595, 5598, 9314, 64127, 23135, 3297, 7291, 23411, 5071, 7097, 3569, 80279, 5467, 8737, 30812, 1906, 8976, 4776, 8856, 11315, 5308, 2637, 65981, 25, 7422, 22938, 58495, 170506, 2296, 3066, 5080, 6608, 652, 2247, 23064, 655, 657, 6722, 7337, 4303, 3976, 5319, 2648, 6663, 3670, 7158, 6662, 7476, 5970, 2022, 182, 9572, 142, 4838, 1488, 51157, 10365, 6899, 6778, 171023	498	1246	19416	2.5658202633970872	2.8231417203983256E-11	1.0901319564682507E-12	9.843366062652373E-13
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	34	6.827309236947792	2.355601559330991E-14	25, 6198, 8678, 26258, 2890, 3066, 4193, 3339, 596, 135, 3357, 3312, 8989, 811, 6622, 6647, 10512, 1813, 5979, 8443, 7356, 5970, 2022, 1392, 1026, 983, 107, 4313, 5743, 54206, 847, 7804, 6714, 20	498	257	19416	5.157939149594487	1.1083445272674908E-10	4.1083436084776435E-12	3.709636233435324E-12
GOTERM_BP_DIRECT	GO:1901750~leukotriene D4 biosynthetic process	10	2.0080321285140563	4.2953633098647017E-14	728441, 2679, 2678, 124975, 2687, 91227, 2686, 2681, 728226, 92086	498	10	19416	38.98795180722891	2.0232515662854667E-10	7.223880652197457E-12	6.52281599769454E-12
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	26	5.220883534136546	1.9314019462783637E-13	4099, 9723, 100528062, 3339, 2668, 596, 135, 4909, 558, 4544, 55626, 6622, 4204, 6647, 8829, 3091, 3670, 22849, 80823, 2043, 23411, 5071, 6812, 4776, 406949, 11315	498	155	19416	6.539914496696463	9.09678998795016E-10	3.136197160353384E-11	2.8318348536467594E-11
GOTERM_BP_DIRECT	GO:0001569~branching involved in blood vessel morphogenesis	14	2.8112449799196786	3.8641731521533517E-13	406950, 7422, 9723, 1909, 2022, 2303, 90, 6722, 6469, 1906, 4776, 406949, 8829, 2637	498	32	19416	17.05722891566265	1.819880801612328E-9	6.065463791163378E-11	5.476821414318683E-11
GOTERM_BP_DIRECT	GO:0006281~DNA repair	34	6.827309236947792	7.484193038171691E-13	10273, 8555, 5884, 90381, 63967, 672, 51343, 1111, 11201, 51149, 51347, 10155, 7319, 51426, 84142, 10039, 4361, 7398, 6188, 9656, 11073, 3297, 57551, 29997, 200558, 142, 641, 983, 6117, 51455, 5427, 10721, 11315, 5429	498	290	19416	4.571001246364769	3.524221914297243E-9	1.1368730650564675E-10	1.0265415741389041E-10
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	19	3.815261044176707	1.0684265941262478E-12	4361, 4683, 9577, 79184, 200558, 142, 472, 10459, 672, 23064, 3014, 51720, 5347, 51548, 7518, 29086, 10721, 84142, 10039	498	79	19416	9.376849168827208	5.031465910576571E-9	1.5722565099189064E-10	1.4196718369452518E-10
GOTERM_BP_DIRECT	GO:0048387~negative regulation of retinoic acid receptor signaling pathway	9	1.8072289156626504	1.5347106118676006E-12	9249, 9745, 2146, 811, 1592, 23532, 56603, 340665, 23019	498	9	19416	38.98795180722891	7.2267200001974174E-9	2.189985536752888E-10	1.9774513702003144E-10
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	24	4.819277108433735	1.645644608083413E-12	3091, 4780, 6781, 10370, 5562, 7422, 10273, 7291, 29997, 23411, 9131, 4193, 596, 664, 358, 655, 2168, 5467, 5743, 1906, 8614, 5789, 6517, 6714	498	142	19416	6.589512981503479	7.749524022493404E-9	2.279217782195527E-10	2.0580237863443155E-10
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	28	5.622489959839357	2.420985173149962E-12	25, 7422, 1910, 1855, 652, 894, 2247, 3553, 84062, 345611, 3690, 6662, 2066, 2022, 23411, 8482, 1392, 8087, 406991, 10645, 1942, 1026, 10507, 120892, 8737, 6899, 5649, 4318	498	203	19416	5.377648525135023	1.1400264399163973E-8	3.257262622960906E-10	2.9411511303524676E-10
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	19	3.815261044176707	4.0632932537759216E-12	5063, 8851, 2066, 26037, 2043, 7074, 780, 1942, 2534, 2049, 2048, 25791, 2047, 558, 4313, 1947, 6714, 5979, 4318	498	85	19416	8.714953933380581	1.9134104189966195E-8	5.315013314453003E-10	4.799200809737561E-10
GOTERM_BP_DIRECT	GO:0007507~heart development	28	5.622489959839357	5.458625209333876E-12	100506013, 9464, 10370, 5125, 2296, 472, 1855, 2303, 3357, 90, 6722, 6469, 10611, 2648, 7054, 3670, 5111, 6662, 2066, 23135, 5728, 1026, 2335, 2697, 5467, 4313, 4776, 6899	498	210	19416	5.198393574297189	2.5704705031159847E-8	6.947207056960331E-10	6.272993078402065E-10
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	27	5.421686746987952	6.605739351450218E-12	7422, 8678, 9723, 2247, 998, 558, 55626, 7337, 5979, 9037, 8644, 6662, 2066, 2022, 23411, 406991, 7295, 780, 80310, 10507, 2335, 5467, 847, 6714, 5649, 11315, 708	498	196	19416	5.370789279567249	3.1106316078499674E-8	8.185901738415546E-10	7.391474663780611E-10
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	34	6.827309236947792	6.7931464941380396E-12	3280, 23405, 9464, 10370, 5562, 7422, 58495, 23181, 6608, 652, 2247, 6469, 657, 91, 4204, 3091, 6662, 9314, 2022, 3297, 23411, 1392, 5071, 406991, 2534, 3949, 1026, 983, 2697, 348, 1906, 8614, 6714, 11315	498	314	19416	4.221625354922876	3.1988809157112996E-8	8.202288933563084E-10	7.406271511044858E-10
GOTERM_BP_DIRECT	GO:0048538~thymus development	15	3.0120481927710845	1.2854001407368805E-11	3280, 9464, 25, 5594, 10370, 5595, 472, 596, 2049, 6722, 6469, 6647, 6899, 11035, 171023	498	49	19416	11.93508728792722	6.052972512105015E-8	1.5132373156824924E-9	1.366380349603304E-9
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	25	5.020080321285141	3.0511153652203685E-11	10370, 5562, 7422, 8678, 2056, 1141, 472, 3339, 134, 2068, 6722, 4842, 4204, 4602, 3976, 1813, 7054, 3091, 1909, 2022, 7097, 1543, 664, 4313, 847	498	178	19416	5.475835927981589	1.436769910823088E-7	3.5043176231274916E-9	3.1642298860773185E-9
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	20	4.016064257028113	5.3554415560971184E-11	3280, 6188, 4780, 5594, 5595, 5970, 23411, 9572, 672, 1545, 796, 55512, 8737, 1906, 10068, 10365, 730249, 6517, 4217, 2648	498	111	19416	7.024856181482687	2.5218755850264785E-7	5.7846869483082375E-9	5.223293460226509E-9
GOTERM_BP_DIRECT	GO:1901164~negative regulation of trophoblast cell migration	8	1.6064257028112447	5.405101416979454E-11	7076, 4838, 397, 406950, 2697, 130399, 811, 406949	498	8	19416	38.98795180722891	2.54526060228244E-7	5.7846869483082375E-9	5.223293460226509E-9
GOTERM_BP_DIRECT	GO:0032289~central nervous system myelin formation	8	1.6064257028112447	5.405101416979454E-11	4099, 54468, 26011, 2068, 4336, 1272, 20, 7097	498	8	19416	38.98795180722891	2.54526060228244E-7	5.7846869483082375E-9	5.223293460226509E-9
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	18	3.614457831325301	6.286909320723528E-11	7054, 5111, 7476, 8854, 2890, 1545, 2146, 655, 3312, 811, 5743, 4204, 6812, 54206, 1728, 847, 6869, 1813	498	87	19416	8.066472787702534	2.960502810678278E-7	6.578901331397131E-9	5.940430762603653E-9
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	15	3.0120481927710845	1.2141940819020806E-10	7054, 6198, 9314, 130399, 5598, 7291, 4193, 90, 657, 91, 8737, 4842, 8877, 847, 7804	498	57	19416	10.25998731769182	5.717639327551538E-7	1.242965202538456E-8	1.1223376600538364E-8
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	29	5.8232931726907635	2.219628192821317E-10	100506013, 9464, 6850, 7422, 58495, 64218, 2296, 3339, 2049, 2048, 2047, 657, 8828, 8829, 10016, 3091, 7476, 23411, 182, 3490, 682, 1942, 1545, 388, 2335, 4313, 5743, 6899, 29072	498	264	19416	4.282767433369844	1.0452221919088345E-6	2.2178546481729237E-8	2.0026158343663773E-8
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	23	4.618473895582329	2.2607140180993912E-10	9037, 3690, 3091, 100506013, 4780, 3670, 7422, 2022, 7291, 23411, 406991, 672, 4838, 1545, 388, 2247, 358, 3553, 2013, 8877, 27161, 8829, 10016	498	164	19416	5.467822509550397	1.0645695799338384E-6	2.2178546481729237E-8	2.0026158343663773E-8
GOTERM_BP_DIRECT	GO:0007612~learning	15	3.0120481927710845	2.5512631500447024E-10	266743, 7054, 9486, 1141, 23237, 5071, 7097, 440275, 2534, 10636, 1742, 2048, 85358, 5743, 7416	498	60	19416	9.74698795180723	1.201389328797653E-6	2.407456125392115E-8	2.173816828449198E-8
GOTERM_BP_DIRECT	GO:0046697~decidualization	11	2.208835341365462	2.5562286317605805E-10	682, 51738, 6781, 10370, 6696, 51673, 5467, 5743, 8614, 3976, 142	498	25	19416	17.154698795180725	1.203727305609803E-6	2.407456125392115E-8	2.173816828449198E-8
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	17	3.413654618473896	3.441844783083764E-10	3690, 25, 6850, 7422, 4254, 64127, 1942, 3569, 10507, 90, 5621, 5788, 7804, 3976, 6714, 8829, 5649	498	84	19416	7.890418818129662	1.6207633029008406E-6	3.177970016380675E-8	2.8695537289553265E-8
GOTERM_BP_DIRECT	GO:2000463~positive regulation of excitatory postsynaptic potential	12	2.4096385542168677	4.6539412327147273E-10	5728, 1855, 10458, 1742, 7476, 85358, 22871, 2890, 5649, 50944, 23316, 5590	498	34	19416	13.76045357902197	2.191538734486187E-6	4.214501781702625E-8	3.805491946442889E-8
GOTERM_BP_DIRECT	GO:0014823~response to activity	14	2.8112449799196786	5.728994661576779E-10	7054, 3690, 5562, 26258, 3297, 23135, 8929, 3569, 983, 3312, 5467, 1906, 4313, 847	498	53	19416	10.298704250966129	2.6977801337313423E-6	5.00191800374569E-8	4.5164908371048366E-8
GOTERM_BP_DIRECT	GO:0016477~cell migration	29	5.8232931726907635	5.735900874968512E-10	9344, 5063, 3280, 6198, 6850, 10152, 1000, 2296, 2049, 558, 3911, 3690, 3691, 2066, 2022, 23237, 5590, 7074, 5728, 1942, 983, 2013, 140885, 7128, 4313, 54206, 2817, 4318, 85360	498	275	19416	4.111456736035049	2.7010319659792614E-6	5.00191800374569E-8	4.5164908371048366E-8
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	15	3.0120481927710845	9.892685645579885E-10	3690, 25, 7422, 7476, 406991, 682, 388, 2303, 2247, 51157, 811, 1906, 8828, 8829, 10016	498	66	19416	8.860898138006572	4.658454781703014E-6	8.469937582733761E-8	7.647945339091941E-8
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	19	3.815261044176707	1.3935155155330238E-9	1592, 7172, 1558, 1557, 1545, 1544, 1577, 1555, 1543, 1576, 1565, 1564, 54658, 1728, 8856, 56603, 1548, 1559, 2329	498	119	19416	6.224967095271844	6.562043082358748E-6	1.1717972433294657E-7	1.0580764235797173E-7
GOTERM_BP_DIRECT	GO:0044818~mitotic G2/M transition checkpoint	10	2.0080321285140563	1.6239397708659957E-9	672, 4361, 4683, 9577, 80279, 1111, 51720, 79184, 29086, 84142	498	22	19416	17.72179627601314	7.647103098862296E-6	1.3416021721066622E-7	1.2114020887231955E-7
GOTERM_BP_DIRECT	GO:0048864~stem cell development	7	1.4056224899598393	1.870411129722128E-9	596, 2247, 7476, 6469, 124540, 5788, 29072	498	7	19416	38.98795180722892	8.807727369108953E-6	1.4679610016435833E-7	1.3254980205964144E-7
GOTERM_BP_DIRECT	GO:0003253~cardiac neural crest cell migration involved in outflow tract morphogenesis	7	1.4056224899598393	1.870411129722128E-9	2348, 9464, 1909, 998, 1906, 7291, 5308	498	7	19416	38.98795180722892	8.807727369108953E-6	1.4679610016435833E-7	1.3254980205964144E-7
GOTERM_BP_DIRECT	GO:1901165~positive regulation of trophoblast cell migration	7	1.4056224899598393	1.870411129722128E-9	100506013, 7422, 64750, 91, 27161, 85360, 708	498	7	19416	38.98795180722892	8.807727369108953E-6	1.4679610016435833E-7	1.3254980205964144E-7
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	13	2.610441767068273	2.091375813709687E-9	8644, 1558, 1557, 1545, 1577, 1555, 1543, 1576, 1565, 54658, 8856, 1548, 1559	498	48	19416	10.559236947791165	9.848240394960683E-6	1.6144735584850683E-7	1.457791796703867E-7
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	20	4.016064257028113	2.801731303493183E-9	9344, 2081, 25, 2066, 2043, 57551, 29904, 780, 440275, 472, 10645, 2049, 27102, 120892, 2047, 91, 8737, 51347, 816, 6714	498	139	19416	5.609777238450204	1.319326563786749E-5	2.127960114217645E-7	1.9214454036214537E-7
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	24	4.819277108433735	3.116619839716248E-9	3690, 100506013, 9464, 25, 5595, 7422, 5322, 2056, 2066, 64127, 8482, 406991, 3084, 5590, 4838, 80310, 652, 2247, 3357, 348, 5788, 6714, 8829, 1813	498	205	19416	4.564443138407288	1.4676055207329952E-5	2.3295496547974307E-7	2.1034710410275376E-7
GOTERM_BP_DIRECT	GO:0008210~estrogen metabolic process	11	2.208835341365462	4.294331158397465E-9	1558, 59338, 1545, 1544, 1577, 9486, 1543, 1576, 1565, 54658, 1559	498	32	19416	13.40210843373494	2.0221800790864997E-5	3.1596883476396347E-7	2.8530462633603157E-7
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	12	2.4096385542168677	4.3706123376380426E-9	672, 11073, 9577, 3014, 51720, 79184, 4204, 51149, 90381, 29086, 84142, 472	498	41	19416	11.41110784601822	2.0581001651698294E-5	3.1663405381442375E-7	2.859052870713378E-7
GOTERM_BP_DIRECT	GO:0048484~enteric nervous system development	8	1.6064257028112447	4.894011943302241E-9	1910, 2668, 8929, 6663, 1909, 30812, 65979, 5979	498	12	19416	25.991967871485944	2.304563688459993E-5	3.491803369850038E-7	3.1529301186244135E-7
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	14	2.8112449799196786	6.918835091410753E-9	23405, 7368, 22871, 23136, 135, 4909, 655, 120892, 6446, 8506, 84079, 51347, 1627, 84062	498	64	19416	8.528614457831326	3.25802636639283E-5	4.862805141112424E-7	4.390878628160973E-7
GOTERM_BP_DIRECT	GO:0014029~neural crest formation	7	1.4056224899598393	7.319491295588309E-9	553115, 6949, 59349, 9221, 84541, 84172, 10016	498	8	19416	34.1144578313253	3.4466890879158996E-5	4.995287610279036E-7	4.510503911426303E-7
GOTERM_BP_DIRECT	GO:0032288~myelin assembly	7	1.4056224899598393	7.319491295588309E-9	5376, 8898, 64398, 11076, 9896, 2817, 200576	498	8	19416	34.1144578313253	3.4466890879158996E-5	4.995287610279036E-7	4.510503911426303E-7
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	12	2.4096385542168677	7.597185034313915E-9	672, 641, 388, 1026, 1894, 9577, 79184, 83695, 23411, 10276, 406991, 6591	498	43	19416	10.880358643877837	3.577450434133489E-5	5.110734903797747E-7	4.6147472522718234E-7
