Term	Ont	N	DE	P.DE	adj_pval	GOID
regulation of endothelial cell migration	BP	235	2	0.192468869106095	1	GO:0010594
muscle cell migration	BP	115	2	0.0592854472874944	0.5075130857852	GO:0014812
smooth muscle cell migration	BP	101	2	0.047086892821525	0.43311387212136	GO:0014909
cell migration	BP	1647	13	0.00403256678614569	0.0830291338833213	GO:0016477
regulation of cell migration	BP	1078	8	0.0316579399184462	0.333621374410191	GO:0030334
positive regulation of cell migration	BP	600	3	0.338236687304874	1	GO:0030335
tube morphogenesis	BP	971	10	0.0018201637437168	0.0474264419678631	GO:0035239
tube development	BP	1192	14	5.42322711952771e-05	0.00269684495019729	GO:0035295
locomotion	BP	1369	12	0.00247832885514938	0.0603412133716042	GO:0040011
regulation of locomotion	BP	1186	9	0.0204397620343663	0.246138928973845	GO:0040012
positive regulation of locomotion	BP	645	4	0.180244551907092	1	GO:0040017
endothelial cell migration	BP	290	3	0.0777525944360884	0.605654649946565	GO:0043542
blood vessel morphogenesis	BP	728	8	0.00355552681599442	0.075080593750449	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1288	11	0.00457209859716786	0.0920119354541152	GO:0048646
cell motility	BP	1910	13	0.0132795523011874	0.188446495947415	GO:0048870
circulatory system development	BP	1249	9	0.0273884058663145	0.300286567445244	GO:0072359
regulation of cell motility	BP	1142	8	0.0421913299721353	0.404274601771712	GO:2000145
positive regulation of cell motility	BP	629	3	0.365393362184279	1	GO:2000147
biogenic amine metabolic process	BP	99	3	0.00481334274205796	0.0961718830561141	GO:0006576
circadian rhythm	BP	206	4	0.00555782301412419	0.106831044960016	GO:0007623
biosynthetic process	BP	8623	63	2.43141137649091e-12	5.36306758865985e-10	GO:0009058
macromolecule biosynthetic process	BP	7610	39	0.00291420137823365	0.0684837323884907	GO:0009059
amine metabolic process	BP	110	4	0.000564917109479283	0.0192415056734468	GO:0009308
response to radiation	BP	439	14	3.25596118694054e-10	5.07246876382248e-08	GO:0009314
response to light stimulus	BP	324	9	1.77273871020602e-06	0.000126580362134518	GO:0009416
response to abiotic stimulus	BP	1157	22	4.23731164782563e-11	7.9999007534118e-09	GO:0009628
response to metal ion	BP	346	12	2.5646566002608e-09	3.28364481267874e-07	GO:0010038
gene expression	BP	7182	36	0.0068211608210666	0.119084417501322	GO:0010467
regulation of hormone levels	BP	548	16	5.79829780754241e-11	1.05880720128221e-08	GO:0010817
protein metabolic process	BP	4444	29	0.00031019917435451	0.0117129105191013	GO:0019538
response to insulin	BP	324	4	0.025390571926374	0.289531308234655	GO:0032868
response to cytokine	BP	1016	6	0.135594445707877	0.898772109931591	GO:0034097
protein modification process	BP	2441	21	6.58603316110747e-05	0.00320553821713402	GO:0036211
hormone metabolic process	BP	240	10	1.042419497499e-08	1.19706296728261e-06	GO:0042445
macromolecule metabolic process	BP	9713	52	7.11844484745703e-05	0.0033885622716164	GO:0043170
macromolecule modification	BP	2635	21	0.000193923394649954	0.0079562161805003	GO:0043412
response to peptide hormone	BP	494	7	0.00156576082336189	0.0420265296660918	GO:0043434
amide metabolic process	BP	476	21	1.07408666595803e-17	4.19798293758123e-15	GO:0043603
amide biosynthetic process	BP	174	11	2.15039300512559e-11	4.27736208644534e-09	GO:0043604
response to copper ion	BP	36	2	0.00677726621263493	0.119084417501322	GO:0046688
response to mineralocorticoid	BP	37	2	0.00714865915010057	0.123169240948136	GO:0051385
response to calcium ion	BP	139	3	0.0121860042053726	0.179076386337263	GO:0051592
protein maturation	BP	555	2	0.569334362520443	1	GO:0051604
regulation of biological quality	BP	3081	40	1.21640947288574e-14	3.56568029433532e-12	GO:0065008
response to peptide	BP	1031	6	0.142387959206664	0.932427676427416	GO:1901652
response to nitrogen compound	BP	1151	18	6.4185190400131e-08	6.08475604993242e-06	GO:1901698
cellular response to nitrogen compound	BP	702	12	5.09026626307361e-06	0.000326803895702461	GO:1901699
cellular response to oxygen-containing compound	BP	1249	16	5.06521730134125e-06	0.000326135581038382	GO:1901701
nucleobase-containing compound metabolic process	BP	6128	40	1.05073298798942e-05	0.000632654851525091	GO:0006139
RNA processing	BP	1334	3	0.841025588625271	1	GO:0006396
translation	BP	748	4	0.254133172928765	1	GO:0006412
regulation of translation	BP	450	4	0.0690197524443718	0.559725066334192	GO:0006417
amino acid metabolic process	BP	283	5	0.00293018919243741	0.0687046309407495	GO:0006520
apoptotic process	BP	1987	14	0.007664846603046	0.129779184980799	GO:0006915
nervous system development	BP	2635	27	1.4082992899736e-07	1.24500363420761e-05	GO:0007399
central nervous system development	BP	1056	10	0.00333229111256899	0.0727204456901248	GO:0007417
brain development	BP	748	9	0.00107421613170662	0.031571750636095	GO:0007420
cell death	BP	2056	14	0.0101920884268757	0.156956163650324	GO:0008219
regulation of biosynthetic process	BP	5806	33	0.00130951349288975	0.036732035631811	GO:0009889
regulation of signal transduction	BP	3179	19	0.0108169596955429	0.163487264652174	GO:0009966
positive regulation of signal transduction	BP	1607	17	2.99608308294097e-05	0.00158543322854534	GO:0009967
negative regulation of signal transduction	BP	1448	7	0.227407848480305	1	GO:0009968
regulation of gene expression	BP	5517	32	0.00113453587818241	0.0331057745950118	GO:0010468
regulation of macromolecule biosynthetic process	BP	5631	32	0.00161178465310443	0.0431060486216813	GO:0010556
post-transcriptional regulation of gene expression	BP	1083	5	0.313152346848798	1	GO:0010608
regulation of cell communication	BP	3620	35	4.04239358924318e-09	5.08793471079998e-07	GO:0010646
positive regulation of cell communication	BP	1811	27	4.36485166103739e-11	8.17144246257067e-09	GO:0010647
negative regulation of cell communication	BP	1556	11	0.0173698807992769	0.222522256725871	GO:0010648
programmed cell death	BP	2052	14	0.0100295644106205	0.156956163650324	GO:0012501
RNA metabolic process	BP	5013	24	0.0500076199891646	0.451515832603095	GO:0016070
metencephalon development	BP	118	2	0.0620275019124	0.524023013881095	GO:0022037
regulation of signaling	BP	3613	36	9.4686565684567e-10	1.33508057615239e-07	GO:0023051
positive regulation of signaling	BP	1812	27	4.41970231770566e-11	8.20517735282055e-09	GO:0023056
negative regulation of signaling	BP	1556	12	0.00684737404146622	0.119176405387332	GO:0023057
hindbrain development	BP	161	2	0.105481546174587	0.747905119566344	GO:0030902
RNA biosynthetic process	BP	4720	24	0.0268335695719911	0.297817102088972	GO:0032774
nucleobase-containing compound biosynthetic process	BP	5128	27	0.0119078851552059	0.176034416382001	GO:0034654
intracellular signal transduction	BP	3042	31	1.33070360479821e-08	1.4897193420952e-06	GO:0035556
regulation of apoptotic process	BP	1522	11	0.0149726925038389	0.20339124609788	GO:0042981
negative regulation of apoptotic process	BP	912	8	0.0130620894531481	0.188446495947415	GO:0043066
regulation of programmed cell death	BP	1567	11	0.0182041321195787	0.231479255342451	GO:0043067
negative regulation of programmed cell death	BP	946	8	0.0159554530076347	0.214000952500955	GO:0043069
regulation of neuron apoptotic process	BP	255	4	0.0115667645097608	0.172133854207382	GO:0043523
negative regulation of neuron apoptotic process	BP	171	3	0.0210725253704933	0.253211283820847	GO:0043524
negative regulation of cellular process	BP	5647	40	1.2703763216113e-06	9.40247298766002e-05	GO:0048523
nervous system process	BP	1525	42	8.83144515899392e-28	7.56718981738718e-25	GO:0050877
neuromuscular process controlling balance	BP	55	2	0.0153170329068579	0.206557420762095	GO:0050885
neuromuscular process	BP	176	7	2.54439059941154e-06	0.000175492055026905	GO:0050905
regulation of protein metabolic process	BP	1842	19	1.3475367944377e-05	0.000773722286249563	GO:0051246
neuron apoptotic process	BP	309	4	0.0218057073636506	0.260895568553925	GO:0051402
regulation of macromolecule metabolic process	BP	6415	39	7.89852390706382e-05	0.00368717026339962	GO:0060255
head development	BP	798	9	0.00167743324807578	0.0447007869624786	GO:0060322
signal transduction by p53 class mediator	BP	165	2	0.109859122167157	0.768935250962729	GO:0072331
nucleic acid metabolic process	BP	5558	37	1.78857786394261e-05	0.00100621054679074	GO:0090304
nucleic acid biosynthetic process	BP	4829	26	0.0104149424619751	0.158537371157278	GO:0141187
regulation of intracellular signal transduction	BP	2028	14	0.00909708908496968	0.150233469707157	GO:1902531
negative regulation of intracellular signal transduction	BP	736	5	0.108537170983879	0.763254764892315	GO:1902532
positive regulation of intracellular signal transduction	BP	1123	12	0.00045461919183679	0.0160762005646667	GO:1902533
temperature homeostasis	BP	184	4	0.00373151729905817	0.0776922826059979	GO:0001659
response to hypoxia	BP	313	6	0.000738113114568811	0.0240053780530861	GO:0001666
peptide secretion	BP	257	5	0.00193296002946357	0.0496683777813026	GO:0002790
regulation of peptide secretion	BP	207	5	0.000742022409291893	0.0240622638052471	GO:0002791
positive regulation of peptide secretion	BP	115	4	0.000667725486602793	0.0219728041219158	GO:0002793
muscle system process	BP	467	7	0.00113532686015751	0.0331057745950118	GO:0003012
circulatory system process	BP	624	9	0.00029448146538324	0.0112948056106149	GO:0003013
organic acid metabolic process	BP	918	41	2.59163124762913e-35	3.84909072897878e-32	GO:0006082
transport	BP	4429	31	4.61308634400627e-05	0.00233568949026754	GO:0006810
muscle contraction	BP	359	7	0.00023945799959957	0.00947539132340891	GO:0006936
regulation of muscle contraction	BP	175	5	0.000346067317178398	0.0127012976805607	GO:0006937
smooth muscle contraction	BP	110	3	0.00644651080307044	0.119084417501322	GO:0006939
regulation of smooth muscle contraction	BP	63	2	0.0197918791023964	0.245984773354713	GO:0006940
cell surface receptor signaling pathway	BP	2850	18	0.00766314139541027	0.129779184980799	GO:0007166
cell-cell signaling	BP	1337	30	5.61787982031019e-17	2.08591877728117e-14	GO:0007267
chemical synaptic transmission	BP	769	26	5.67884467740537e-19	2.75028916789645e-16	GO:0007268
behavior	BP	672	38	2.29164766952398e-36	4.64121152560502e-33	GO:0007610
locomotory behavior	BP	215	12	1.08618683753563e-11	2.26150190342231e-09	GO:0007626
blood circulation	BP	540	8	0.000542062146865787	0.0186071810599014	GO:0008015
protein localization	BP	2556	28	1.83253973024373e-08	1.96275577453701e-06	GO:0008104
regulation of blood pressure	BP	194	5	0.000553723142442005	0.0189490693814485	GO:0008217
protein secretion	BP	372	7	0.000296925982401361	0.0113269127327697	GO:0009306
hormone transport	BP	331	6	0.000985450571413954	0.0297477883874798	GO:0009914
response to iron ion	BP	29	2	0.00443601000543333	0.0898413008191308	GO:0010039
protein transport	BP	1437	10	0.025295042664232	0.288690041226312	GO:0015031
organic anion transport	BP	464	10	4.45145503456667e-06	0.000293400932722119	GO:0015711
peptide transport	BP	283	5	0.00293018919243741	0.0687046309407495	GO:0015833
monoamine transport	BP	77	4	0.000144334164745712	0.0062802275824316	GO:0015844
organic acid transport	BP	357	9	3.90964178550082e-06	0.000261558557649811	GO:0015849
organic hydroxy compound transport	BP	291	6	0.000504334379624749	0.0175555645457502	GO:0015850
organic acid biosynthetic process	BP	334	29	7.40673132714406e-33	8.68458739505871e-30	GO:0016053
organic acid catabolic process	BP	242	2	0.201159579859226	1	GO:0016054
phenol-containing compound metabolic process	BP	115	4	0.000667725486602793	0.0219728041219158	GO:0018958
carboxylic acid metabolic process	BP	888	41	6.82956908082903e-36	1.26790949985591e-32	GO:0019752
signal release	BP	496	8	0.00030899270547898	0.0116871638245513	GO:0023061
peptide hormone secretion	BP	250	5	0.00171359393406311	0.0450713644191948	GO:0030072
insulin secretion	BP	207	5	0.000742022409291893	0.0240622638052471	GO:0030073
adult behavior	BP	152	8	5.50982026377485e-08	5.31375652971325e-06	GO:0030534
regulation of nervous system process	BP	124	4	0.000885096502007304	0.0271226683242348	GO:0031644
positive regulation of insulin secretion	BP	88	3	0.00345991723827222	0.0732699964203693	GO:0032024
monocarboxylic acid metabolic process	BP	629	28	1.21835910799706e-23	9.0475347359862e-21	GO:0032787
regulation of localization	BP	2080	26	4.67231578371136e-09	5.71922258403966e-07	GO:0032879
regulation of protein localization	BP	908	9	0.00396661636757184	0.081822480959968	GO:0032880
regulation of organic acid transport	BP	78	3	0.00245846654674655	0.0599887379281704	GO:0032890
positive regulation of organic acid transport	BP	46	2	0.010890037156731	0.164035326421672	GO:0032892
secretion by cell	BP	855	11	0.000166503182067013	0.00703862977246474	GO:0032940
macromolecule localization	BP	3035	34	1.5625220893745e-10	2.61728324113421e-08	GO:0033036
response to nicotine	BP	53	2	0.0142763048054757	0.194643524147116	GO:0035094
establishment of protein localization to extracellular region	BP	375	7	0.00031164576587645	0.01174762161116	GO:0035592
response to decreased oxygen levels	BP	327	6	0.000925656152048132	0.0280950514377769	GO:0036293
response to cocaine	BP	57	5	1.54250799634157e-06	0.000110495154799027	GO:0042220
regulation of membrane potential	BP	463	10	4.36775182947746e-06	0.000288738205510679	GO:0042391
amide transport	BP	328	5	0.00546225710471176	0.105300205693831	GO:0042886
response to alkaloid	BP	101	7	5.86050586991495e-08	5.60344848798134e-06	GO:0043279
oxoacid metabolic process	BP	911	41	1.90661165141748e-35	3.03396388359132e-32	GO:0043436
regulation of system process	BP	588	14	1.3603403881351e-08	1.50028035479573e-06	GO:0044057
cellular catabolic process	BP	321	10	1.59745962671073e-07	1.39016427983835e-05	GO:0044248
small molecule metabolic process	BP	1775	48	6.11193219450517e-32	6.80808127145931e-29	GO:0044281
small molecule catabolic process	BP	370	6	0.00173700813126924	0.0455795843915384	GO:0044282
small molecule biosynthetic process	BP	609	32	2.32838780814345e-29	2.25529667781825e-26	GO:0044283
establishment of protein localization	BP	1731	11	0.0344919921031765	0.352482844070902	GO:0045184
response to ethanol	BP	131	8	1.72487169699924e-08	1.86537338183248e-06	GO:0045471
negative regulation of blood pressure	BP	52	2	0.0137679633525902	0.189569028163785	GO:0045776
positive regulation of muscle contraction	BP	51	3	0.000719400582034326	0.0234997157867459	GO:0045933
positive regulation of smooth muscle contraction	BP	32	2	0.00538335138673757	0.103971605063626	GO:0045987
carboxylic acid biosynthetic process	BP	331	29	5.67509305828208e-33	7.43704253837695e-30	GO:0046394
carboxylic acid catabolic process	BP	242	2	0.201159579859226	1	GO:0046395
acid secretion	BP	43	2	0.00956448527649539	0.155986532203341	GO:0046717
hormone secretion	BP	320	6	0.000827787116274736	0.0260840754969852	GO:0046879
regulation of hormone secretion	BP	262	6	0.000289128512644571	0.0111439532953214	GO:0046883
positive regulation of hormone secretion	BP	146	5	0.000149477403912462	0.00642868263390313	GO:0046887
secretion	BP	996	13	3.52120887335865e-05	0.00183283858132439	GO:0046903
carboxylic acid transport	BP	356	9	3.82177150320019e-06	0.000257224850599075	GO:0046942
behavioral response to cocaine	BP	16	2	0.00134964837616388	0.0374406776066753	GO:0048148
catecholamine secretion	BP	49	2	0.0122917515586168	0.179564354900239	GO:0050432
regulation of protein secretion	BP	273	7	4.38563960459256e-05	0.00223577297737101	GO:0050708
positive regulation of protein secretion	BP	150	4	0.00178654009697063	0.0468241650356607	GO:0050714
regulation of insulin secretion	BP	174	5	0.000337084124018544	0.0124536651988145	GO:0050796
regulation of secretion	BP	625	11	9.873314877454e-06	0.00059771116532587	GO:0051046
positive regulation of secretion	BP	321	8	1.50158829366906e-05	0.00085555969325727	GO:0051047
negative regulation of secretion	BP	174	2	0.119879345482511	0.818471363364814	GO:0051048
regulation of transport	BP	1666	26	4.04300561112339e-11	7.69829735082111e-09	GO:0051049
positive regulation of transport	BP	864	18	7.65948804459626e-10	1.10803944582802e-07	GO:0051050
negative regulation of transport	BP	466	6	0.00538572727549259	0.103971605063626	GO:0051051
localization	BP	5366	45	6.86585449796718e-10	1.01296361924313e-07	GO:0051179
positive regulation of protein transport	BP	257	6	0.000260814600190475	0.0102116479139603	GO:0051222
regulation of protein transport	BP	449	8	0.00015788856559092	0.00673839360964468	GO:0051223
establishment of localization	BP	4748	31	0.00017364881793635	0.00728540181918268	GO:0051234
regulation of multicellular organismal process	BP	3119	32	5.96977315001189e-09	7.11201102866123e-07	GO:0051239
positive regulation of multicellular organismal process	BP	1717	21	2.80104272318053e-07	2.29417756569911e-05	GO:0051240
cellular localization	BP	3443	37	5.53531422448964e-11	1.01913826688579e-08	GO:0051641
catecholamine transport	BP	65	2	0.0209862492578267	0.252310664309694	GO:0051937
regulation of postsynaptic membrane potential	BP	150	7	8.7452487923382e-07	6.6700433970782e-05	GO:0060078
regulation of cellular localization	BP	1021	11	0.000743286814840163	0.0240682320654203	GO:0060341
regulation of establishment of protein localization	BP	547	9	0.00011074321586753	0.00502362579864772	GO:0070201
response to oxygen levels	BP	355	6	0.00140915788577142	0.0388529942812075	GO:0070482
cellular macromolecule localization	BP	2569	28	2.04482667810567e-08	2.15898809169849e-06	GO:0070727
protein localization to extracellular region	BP	383	7	0.000353784710506298	0.0129345888558964	GO:0071692
nitrogen compound transport	BP	1918	13	0.0137110425691967	0.189370493711446	GO:0071705
regulation of peptide transport	BP	209	5	0.00077476734270628	0.0247845079111578	GO:0090087
regulation of muscle system process	BP	256	6	0.000255423448140196	0.0100358440523233	GO:0090257
regulation of peptide hormone secretion	BP	204	5	0.000694859868871502	0.0228319884346893	GO:0090276
positive regulation of peptide hormone secretion	BP	113	4	0.000625135709026543	0.0209243030577289	GO:0090277
anterograde trans-synaptic signaling	BP	769	26	5.67884467740537e-19	2.75028916789645e-16	GO:0098916
synaptic signaling	BP	806	26	1.79353884020919e-18	7.83459966317262e-16	GO:0099536
trans-synaptic signaling	BP	775	26	6.87105647386289e-19	3.12394685968811e-16	GO:0099537
chemical synaptic transmission, postsynaptic	BP	118	7	1.71349529357836e-07	1.47958326164103e-05	GO:0099565
export from cell	BP	948	11	0.000401799519275996	0.0145077628694176	GO:0140352
regulation of secretion by cell	BP	570	10	2.63552057762005e-05	0.00141512963722561	GO:1903530
negative regulation of secretion by cell	BP	153	2	0.0968775608343271	0.704371166603617	GO:1903531
positive regulation of secretion by cell	BP	297	8	8.56153425738057e-06	0.000523994121389902	GO:1903532
positive regulation of protein localization	BP	499	7	0.00165783178366402	0.0442313490736133	GO:1903829
positive regulation of establishment of protein localization	BP	331	7	0.000145829345739908	0.00632059565057136	GO:1904951
response to molecule of bacterial origin	BP	378	5	0.00976200109974933	0.156956163650324	GO:0002237
alcohol metabolic process	BP	366	12	4.81160447209847e-09	5.8575368540661e-07	GO:0006066
lipid transport	BP	458	10	3.9694101628702e-06	0.000264762034755755	GO:0006869
endocytosis	BP	714	9	0.000775419786968174	0.0247845079111578	GO:0006897
phagocytosis	BP	237	3	0.0480650186064968	0.441200034823047	GO:0006909
organelle organization	BP	3598	22	0.00452252372566256	0.0911789896473398	GO:0006996
vacuole organization	BP	237	2	0.194946822848388	1	GO:0007033
G protein-coupled receptor signaling pathway	BP	1297	7	0.156490204785	0.996082509200068	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	271	4	0.0141804262266797	0.194287537194324	GO:0007188
