GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0007411	axon guidance	236	47	6.37	1.9e-15	2.66086363636364e-12	HDAC6, CDK5, SEMA3A, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, CNTN1, DVL1, EDN1, EDN3, EDNRA, EFNA1, EFNB1, EPHA4, EPHB1, EPHB2, EPHB3, SEMA3D, FYN, GBX2, GDNF, ISL1, PAX6, SEMA5B, SEMA4C, RELN, SEMA3G, SEMA6A, SEMA4G, RET, SEMA3F, SEMA4A, SHH, BMP7, SMO, VEGFA, SEMA3B, SEMA6D, SEMA7A, NRP2, NRP1, CDK5R1, SEMA5A, SEMA3E
GO:0030335	positive regulation of cell migration	601	86	16.23	2.2e-15	2.82425e-12	HDAC6, PDCD6, APELA, SEMA3A, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, CSF2, CYP1B1, EDN1, EDN3, EPHA4, EPHB2, EZH2, FBLN1, SEMA3D, FGF2, FOXC2, FN1, SIRT1, ABL1, FUT7, AGO2, HIF1A, HSPA8, IL1B, IL6, AQP1, ITGB3, RHOB, MIR21, MDM2, KITLG, FOXO4, MMP2, MMP9, ATM, NFE2L2, PAX6, ZNF580, SEMA5B, SEMA4C, MAPK1, MAPK3, RELN, SEMA3G, PTGS2, SEMA6A, SEMA4G, PTPRC, BCL2, RET, RPS6KB1, SEMA3F, SEMA4A, SMURF2, BMP4, BMP7, SNAI2, SMO, SOX9, SRC, BSG, TACR1, TIAM1, C1QBP, TWIST1, VEGFA, WNT7A, SEMA3B, SEMA6D, PDGFD, CALR, SEMA7A, SYDE1, NRP2, NRP1, SPHK1, ACVR1, SEMA5A, ACVR1B, SEMA3E, CDC42
GO:0000122	negative regulation of transcription by RNA polymerase II	936	70	25.27	7.5e-15	8.25267857142857e-12	TRIM28, KLF2, CITED2, MAD2L2, SEMA4D, EHMT2, PARP1, CTBP2, EDN1, EDNRB, EFNA1, ENG, EPO, EZH2, CPEB3, SNW1, FOXC1, CNOT1, FOXC2, CUX2, DICER1, SIRT1, KAT2A, NOP53, HDAC2, SOX8, HES1, HSF1, ISL1, MDM2, MECP2, MYB, NFATC4, NODAL, PRKN, PAX6, PCNA, SIRT6, PITX2, PLK1, PPARD, CBX8, PTPRC, OVOL2, RELA, PRDM14, SHH, SMURF2, BMP4, SNAI2, SMO, SNCA, SOX9, SOX10, SRC, STAT6, C1QBP, NR2C1, TRO, TWIST1, TXN, SCGB1A1, VEGFA, PCGF2, CALR, NR1I2, PER3, KLF4, NR1D1, ZNF536
GO:0048387	negative regulation of retinoic acid receptor signaling pathway	9	9	0.24	7.1e-15	8.25267857142857e-12	CYP26A1, EZH2, CNOT1, PRAME, CYP26C1, CYP26B1, CALR, DHRS3, ZNF536
GO:0010628	positive regulation of gene expression	1224	106	33.05	2.1e-14	2.1567e-11	CITED2, PRG3, MAD2L2, TRIM16, PARK7, LRRK2, CNTN1, CRH, CSF2, CYP1B1, DHX36, DRD2, ENG, EPHB2, ERN1, FBLN1, CPEB3, SNW1, FOXC1, SETX, CUX2, FN1, SIRT1, ABL1, YTHDF3, KAT2A, GDNF, GJA1, AGO2, ANK2, GRIA1, SETD2, A1CF, HDAC2, SOX8, HIF1A, HES1, HSF1, HSPA8, HTR2B, IL1B, IL6, ISL1, ITGB3, LDLR, LIF, MIR15B, MIR16-1, MIR21, MDM2, MECP2, EIF2AK4, MYB, ATM, NFATC4, NFE2L2, NODAL, PRKN, PAX6, ZNF580, PLA2G1B, PPARD, PRKAA1, PRKCZ, MAPK13, CYP26B1, PTGS2, PTPRC, OVOL2, RELA, RET, RPS3, RPS6KB1, NOD2, SHH, BMP4, BMP7, BMPR1A, SMO, SOD1, SOX9, SOX10, SRC, BRCA1, STAT6, BSG, SYK, C1QBP, TLR2, TP53BP1, TWIST1, VEGFA, WNT7A, CALCA, FXR1, CALR, DTNBP1, SEMA7A, RIPK1, ALDH1A2, NR1I2, SPHK1, ACVR1B, KLF4, HAND2, CDK1
GO:0001569	branching involved in blood vessel morphogenesis	36	16	0.97	2.6e-14	2.5033125e-11	EDN1, EDNRA, ENG, FOXC2, ABL1, GBX2, MIR15B, MIR16-1, NFATC4, SIRT6, SHH, SRF, VEGFA, NRP1, ACVR1, SEMA3E
GO:0045944	positive regulation of transcription by RNA polymerase II	1259	83	34	2.8e-14	2.53729411764706e-11	KLF2, CITED2, PARK7, PARP1, CTBP2, DHX36, ASXL1, DRD2, JAG1, DVL1, EDN1, ENG, FGF2, SNW1, FOXC1, FOXC2, SETX, KDM6B, SIRT1, ABL1, GBX2, KAT2A, NPAS4, GDNF, AGO2, HDAC2, SOX8, HIF1A, HES1, HSF1, IL1B, IL6, ISL1, LIF, MECP2, FOXO4, MYB, ATM, NFATC4, NFE2L2, NODAL, NOS1, PRKN, PAX6, ZNF580, MBTPS2, PITX2, PLA2G1B, PPARD, MAPK3, MAPK7, OVOL2, RELA, NOD2, SHH, BMP4, BMP7, BMPR1A, CAPRIN2, SMO, SOX9, SOX10, BRCA1, SRF, STAT6, TBX1, TEAD4, TLR2, TP53BP1, TWIST1, UBE3A, VEGFA, WNT7A, CDK5RAP3, RIPK1, NR1I2, PHOX2B, WASL, ACVR1, KLF4, HAND2, NR1D1, MDC1
GO:0032289	central nervous system myelin formation	8	8	0.22	2.7e-13	2.079675e-10	CNTN1, ABCA2, ERCC2, TENM4, MAG, MOBP, MIOS, TLR2
GO:1901164	negative regulation of trophoblast cell migration	8	8	0.22	2.7e-13	2.079675e-10	ACVR1C, GJA1, ARHGDIB, MIR15B, MIR16-1, NODAL, TIMP1, CALR
GO:1901750	leukotriene D4 biosynthetic process	8	8	0.22	2.7e-13	2.079675e-10	GGT6, GGT1, GGTA1, GGT7, GGT5, GGTLC3, GGTLC2, GGTLC1
GO:0010629	negative regulation of gene expression	1675	90	45.23	7.0e-13	5.135e-10	HDAC6, PARP3, TRIM28, CDKN1A, KLF2, CITED2, PRG3, EHMT2, CHEK1, PARK7, LRRK2, CRH, SIRPA, DHX36, EDN1, ENG, EPHA4, EPHB2, ERN1, EZH2, FBLN1, FGF2, CPEB3, CNOT1, DIP2A, FN1, DICER1, SIRT1, FYN, YTHDF3, GDNF, GJA1, EIF2AK1, AGO2, A1CF, H2AX, H3-3A, H3-3B, HDAC2, HIF1A, HES1, HSF1, IRGM, APOE, IL6, LDLR, MIR103A1, MIR107, MIR15B, MIR16-1, MIR21, CAPRIN1, MDM2, MECP2, EIF2AK4, ATM, PRKN, SIRT6, GHRL, PRKAA1, AXL, PRKCD, PRNP, PTPRC, OVOL2, RPS3, NOD2, SHH, BMP4, BMPR1A, CAPRIN2, SMO, SOX9, SRC, BRCA1, C1QBP, TNFAIP3, TWIST1, ACOD1, SCGB1A1, VEGFA, FXR1, CALR, ARB2A, STC2, RIPK1, ACVR1B, KLF4, HAND2, CDK1
GO:0043066	negative regulation of apoptotic process	916	113	24.73	7.4e-13	5.18168181818182e-10	ARMCX5-GPRASP2, PPIF, CDKN1A, STUB1, CITED2, SEMA4D, CFL1, PARK7, LRRK2, ADORA1, ADORA2A, CSF2, CTNS, NQO1, EDN1, EDNRB, EFNA1, EPHA4, EPO, ERBB4, FABP1, FGF2, FOXC1, FOXC2, SIRT1, PRAME, FXN, ABL1, FYN, FBXO7, INTS1, GDNF, SLC25A4, SLC25A5, EEF2K, HTT, HDAC2, SOX8, NRG1, HIF1A, HSF1, HSPA8, HTR2B, IL1B, IL6, AQP1, ISL1, ITGB3, MIR15B, MIR21, MAG, MDM2, MECP2, KITLG, MMP9, MRE11, MTNR1B, NFATC4, NFE2L2, NTF4, PRKN, GHRL, PLK1, PRKAA1, AMBRA1, AXL, PRKCD, PRKCZ, MAPK7, PRLR, PRNP, PTGS2, BCL2, RELA, RPS6KB1, NOD2, SHH, BMP4, BMP7, SNAI2, SMO, SNCA, BNIP3, SOD1, SOX9, SOX10, SRC, BRCA1, STXBP1, TBX1, TIMP1, TNFAIP3, TWIST1, VDAC1, VEGFA, WNT7A, PCGF2, GPRASP3, CAT, BECN1, RIPK1, NRP1, IER3, SPHK1, CCND2, ACVR1, CCNG1, SEMA5A, KLF4, HAND2, BABAM2, SEMA3E, CDK1
GO:0048538	thymus development	50	15	1.35	2.3e-12	1.5405e-09	CITED2, RIPK3, ASXL1, EPHB3, ABL1, HES1, ATM, MAPK1, MAPK3, BCL2, SHH, SOD1, SRF, TBX1, HAND2
GO:0048013	ephrin receptor signaling pathway	51	15	1.38	3.1e-12	1.9898125e-09	EFNA1, EFNB1, EPHA4, EPHB1, EPHB2, EPHB3, FYN, NGEF, SIPA1L1, MMP2, MMP9, PAK3, SRC, TIAM1, CDK5R1
GO:0032355	response to estradiol	120	22	3.24	4.6e-12	2.83452e-09	CYP1B1, NQO1, DRD2, EZH2, GRIA1, HSF1, HSPA8, MECP2, MMP2, PCNA, ERRFI1, UGT1A1, PTGS2, BMP7, STXBP1, TACR1, TH, WNT7A, CALR, CAT, ALDH1A2, AIFM1
GO:0032288	myelin assembly	24	24	0.65	7.9e-12	4.68075e-09	TPPP, CNTN1, ABCA2, PIKFYVE, ERCC2, EPB41L3, DICER1, TENM4, GPC1, ANK2, ITGB4, NCMAP, MAG, MOBP, PMP22, MIOS, PALS1, TLR2, UGT8, GNPAT, CNTNAP1, MTMR2, CD9, FIG4
GO:0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	10	10	0.27	9.6e-12	5.47733333333333e-09	SEMA3C, EDN1, EDNRA, FOLR1, PITX2, BMP4, BMP7, TWIST1, HAND2, CDC42
GO:1901165	positive regulation of trophoblast cell migration	7	7	0.19	1.0e-11	5.50178571428571e-09	APELA, AGO2, SMURF2, C1QBP, VEGFA, SYDE1, ACVR1B
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	192	26	5.18	1.3e-11	6.90568965517241e-09	SEMA4D, PARK7, ENG, ERBB4, FGF2, FN1, SIRT1, MIR21, PPARD, AMBRA1, AXL, RELN, RET, SRC, C1QBP, TXN, UBE3A, VEGFA, DDR1, PDGFD, CAT, AKR1C3, BECN1, SEMA5A, SEMA3E, CDC42
GO:0046697	decidualization	25	11	0.68	1.6e-11	8.216e-09	CITED2, PARP1, LIF, TPPP3, GHRL, PPARD, PTGS2, SPP1, STC1, BSG, STC2
GO:2000463	positive regulation of excitatory postsynaptic potential	34	12	0.92	4.2e-11	2.08712903225806e-08	BAIAP2, DLG4, DVL1, NLGN1, CUX2, GRIA1, SHANK1, PRKCZ, RELN, PTEN, WNT7A, SHANK3
GO:0048484	enteric nervous system development	12	8	0.32	1.2e-10	5.776875e-08	EDNRA, EDNRB, GDNF, SOX8, RET, PHACTR4, SOX10, PHOX2B
GO:0048864	stem cell development	86	86	2.32	1.3e-10	6.06863636363636e-08	CDH2, PDCD6, CITED2, SEMA3A, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, MSI2, RDH10, JAG1, EDN1, EDN3, EDNRA, EDNRB, EFNB1, TAPT1, ERBB4, SEMA3D, FGF2, FOXC1, FOXC2, FN1, FOLR1, CORO1C, GBX2, GDNF, SETD2, SOX8, NRG1, HIF1A, HES1, HTR2B, CYP26C1, ISL1, LAMA5, KITLG, NRTN, PAX6, PITX2, SEMA5B, SEMA4C, PEF1, RADIL, MAPK1, MAPK3, SEMA3G, SEMA6A, SEMA4G, PTPRC, OVOL2, KLHL12, BCL2, RET, SEMA3F, SEMA4A, SHH, BMP4, BMP7, BMPR1A, SNAI2, PHACTR4, SMO, SOX9, SOX10, TBX1, TCOF1, TWIST1, WNT7A, SEMA3B, SEMA6D, ARB2A, KBTBD8, SEMA7A, NRP2, NRP1, ALDH1A2, PHOX2B, ACVR1, SEMA5A, NOLC1, HAND2, SEMA3E, CDC42
GO:0071456	cellular response to hypoxia	154	26	4.16	1.4e-10	6.34323529411765e-08	STUB1, CITED2, DRD2, EDN1, EPHA4, FABP1, SIRT1, NOP53, HIF1A, AQP1, MIR21, MDM2, NFE2L2, PPARD, PRKAA1, PTGS2, BCL2, SLC2A4, BMP7, BNIP3, SRC, STC1, TWIST1, VEGFA, STC2, AIFM1
GO:0071356	cellular response to tumor necrosis factor	221	25	5.97	2.1e-10	9.243e-08	IL18BP, KLF2, CYP1B1, EDN1, DICER1, SIRT1, KAT2A, HES1, MAP3K5, NFE2L2, PRKN, SMPD3, MAPK1, MAPK3, RELA, RPS3, SLC2A4, BRCA1, SYK, TNFAIP3, ACOD1, CALCA, RIPK1, SPHK1, NR1D1
GO:0014029	neural crest formation	15	10	0.41	3.3e-10	1.412125e-07	PDCD6, EDN1, EDNRA, PEF1, KLHL12, SOX9, TCOF1, POLR1B, KBTBD8, NOLC1
GO:0030913	paranodal junction assembly	6	6	0.16	3.8e-10	1.501e-07	EPB41L3, ANK2, UGT8, GNPAT, CNTNAP1, CD9
GO:0061002	negative regulation of dendritic spine morphogenesis	6	6	0.16	3.8e-10	1.501e-07	EFNA1, NLGN1, NGEF, DNM3, UBE3A, DTNBP1
GO:1901166	neural crest cell migration involved in autonomic nervous system development	6	6	0.16	3.8e-10	1.501e-07	SEMA3A, FN1, SEMA3F, NRP2, NRP1, PHOX2B
GO:0045766	positive regulation of angiogenesis	189	28	5.1	4.8e-10	1.8486e-07	PDCD6, APELA, CYP1B1, EMP2, ENG, FGF2, FOXC2, SIRT1, ABL1, AGO2, HIF1A, IL1B, AQP1, ISL1, ITGB3, RHOB, MIR21, NFE2L2, NODAL, SIRT6, GHRL, BRCA1, TWIST1, VEGFA, NRP1, SPHK1, SEMA5A, KLF4
GO:0014823	response to activity	82	15	2.21	6.3e-10	2.36710975609756e-07	EDN1, KDM6B, FN1, BLOC1S6, HIF1A, HSF1, HSPA8, IL6, ITGB3, MMP2, PRKAA1, TH, CAT, PHOX2B, CDK1
GO:0034058	endosomal vesicle fusion	15	9	0.41	6.8e-10	2.43613953488372e-07	VPS39, VPS8, VPS41, VPS11, VPS18, VPS16, VPS33A, SPHK1, TGFBRAP1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	196	24	5.29	6.7e-10	2.43613953488372e-07	APELA, DRD2, EPO, ERBB4, FGF2, ABL1, NRG1, HTR2B, APOE, ITGB3, MIR21, NODAL, PLA2G5, PRKCZ, MAPK3, PTPRC, NOD2, BMP4, SRC, VEGFA, PDGFD, SEMA7A, NRP1, HAND2
GO:0071363	cellular response to growth factor stimulus	760	71	20.52	1.2e-09	4.20136363636364e-07	PDCD6, STUB1, CITED2, BAIAP2, ACVR1C, PARP1, EDN1, ENG, ERBB4, ERN1, FGF2, SNW1, FOXC1, SIRT1, FOLR1, ABL1, FYN, BLOC1S6, KAT2A, GPC1, GRIA1, EEF2K, HDAC2, HIF1A, HES1, IL1B, ITGB3, MIR15B, MIR16-1, MIR21, MDM2, NODAL, NOS1, NTF4, PAX6, SMPD3, MAPK3, MAPK7, SEMA6A, OVOL2, RELA, RPS6KB1, PRDM14, PALS1, SMURF2, BMP4, BMP7, BMPR1A, SNAI2, SOX9, SRC, TBX1, TH, TWIST1, UBE3A, VEGFA, WNT7A, LRP8, CALCA, PDGFD, CAT, BECN1, RIPK1, NRP2, NRP1, SPHK1, PHOX2B, ACVR1, ACVR1B, KLF4, TGFBRAP1
GO:0043524	negative regulation of neuron apoptotic process	170	26	4.59	1.6e-09	5.47733333333333e-07	ARMCX5-GPRASP2, PARK7, ADORA2A, EPHA4, FGF2, SIRT1, FBXO7, GDNF, HIF1A, ISL1, MIR15B, MAG, MECP2, MTNR1B, NFATC4, NTF4, PRKN, AMBRA1, AXL, BCL2, SNCA, SOD1, STXBP1, GPRASP3, NRP1, SEMA3E
GO:0007612	learning	159	33	4.29	5.3e-09	1.77492391304348e-06	CDK5, RGS14, CHRNB2, CRH, CTNS, LRRN4, DLG4, DRD2, EPHB2, ARC, ABL1, FYN, NPAS4, GRIA1, HTT, HIF1A, MECP2, EIF2AK4, PRKN, SHANK1, RELN, PTGS2, NPS, SNAP25, SRF, TACR1, TH, TLR2, UBE3A, VDAC1, BRSK1, SHANK3, CHST10
GO:0008210	estrogen metabolic process	40	11	1.08	5.7e-09	1.86826595744681e-06	CYP1A1, CYP1A2, CYP1B1, CYP2C8, CYP2C9, CYP2D6, CYP3A4, CYP3A5, UGT1A1, PLEKHA1, CHST10
GO:0010575	positive regulation of vascular endothelial growth factor production	32	10	0.86	7.1e-09	2.27865625e-06	CYP1B1, HIF1A, IL1B, IL6, ISL1, NODAL, PTGS2, RELA, BRCA1, BSG
GO:0042759	long-chain fatty acid biosynthetic process	27	11	0.73	8.8e-09	2.76661224489796e-06	CYP1A1, CYP1A2, CYP2C8, CYP2C9, CYP2D6, CYP3A4, ALOX5, GSTM1, GSTM2, GSTM4, LTC4S
GO:0019373	epoxygenase P450 pathway	18	8	0.49	9.2e-09	2.83452e-06	CYP1A1, CYP1A2, CYP1B1, CYP2A6, CYP2B6, CYP2C19, CYP2C8, CYP2C9
GO:0060545	positive regulation of necroptotic process	8	6	0.22	1.0e-08	3.02058823529412e-06	RIPK3, PARP1, MIR103A1, MIR107, RIPK1, AIFM1
GO:0031648	protein destabilization	53	12	1.43	1.3e-08	3.77858490566038e-06	HDAC6, SIRT1, HTT, IRGM, MDM2, PRKN, SIRT6, PLK1, PRNP, SNCA, SRC, NR1D1
GO:0045187	regulation of circadian sleep/wake cycle, sleep	15	15	0.41	1.3e-08	3.77858490566038e-06	CHRNB2, ADORA1, ADORA2A, CRH, PARP1, CSF2, ADRB1, DRD2, GHRH, KCNA2, MTNR1B, GHRL, PTGDS, FXR1, PER3
GO:0048386	positive regulation of retinoic acid receptor signaling pathway	5	5	0.14	1.4e-08	3.99388888888889e-06	KLF2, TRIM16, CTBP2, ASXL1, NR2C1
GO:0045471	response to ethanol	129	21	3.48	1.9e-08	5.32172727272727e-06	EHMT2, CHRNB2, CRH, NQO1, DRD2, FGF2, ARC, FYN, GRIA1, HDAC2, HSPA8, PAX6, UGT1A1, PRKAA1, RPS6KB1, SLC2A4, SOD1, TACR1, TH, CAT, CDK1
GO:0001701	in utero embryonic development	403	43	10.88	2.2e-08	6.05196428571429e-06	TRIM28, CDKN1A, KLF2, CITED2, CHEK1, ACVR1C, CSF2, RDH10, DBN1, EDN1, EDNRA, ERCC2, FOXC1, CNOT1, SYF2, INTS1, KAT2A, GJA1, SETD2, SOX8, HIF1A, HES1, LIF, NBN, NODAL, MAPK1, OVOL2, PRDM14, UBTFL1, BMP7, BMPR1A, SMO, SOX10, SRF, TEAD4, TWIST1, VEGFA, PCGF2, SLC30A1, ACVR1, ACVR1B, KLF4, HAND2
GO:0014911	positive regulation of smooth muscle cell migration	51	11	1.38	2.4e-08	6.48631578947368e-06	CYP1B1, ITGB3, MIR21, MDM2, FOXO4, BCL2, RPS6KB1, SRC, SEMA6D, PDGFD, NRP1
GO:0071466	cellular response to xenobiotic stimulus	197	41	5.32	2.6e-08	6.90568965517241e-06	CERS1, EHMT2, CRYZ, CYP1A1, CYP1A2, CYP1B1, CYP2A6, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP3A4, CYP3A5, CYP26A1, NQO1, EDN1, ACSL1, FMO4, GSTM1, GSTM2, GSTM3, GSTM4, ACAA1, HSF1, IL1B, ITGB3, NFE2L2, NOS1, PAX6, PCNA, UGT1A1, NUDT15, PRKAA1, PRNP, CYP26B1, SOX10, TH, TPMT, NR1I2, GSTO1
GO:0006751	glutathione catabolic process	9	6	0.24	2.9e-08	7.57194915254237e-06	GGT1, GGT7, GGT5, GGTLC3, GGTLC2, GGTLC1
GO:1902894	negative regulation of miRNA transcription	28	9	0.76	3.1e-08	7.95925e-06	HIF1A, NFATC4, PPARD, RELA, BMP4, SOX9, SRF, TWIST1, VEGFA
GO:0071300	cellular response to retinoic acid	69	13	1.86	3.4e-08	8.58639344262295e-06	DRD2, SNW1, HDAC2, AQP1, MYB, ATM, CYP26B1, RET, SOX9, TBX1, ALDH1A2, KLF4, HAND2
GO:0071479	cellular response to ionizing radiation	74	18	2	3.9e-08	9.69024193548387e-06	CDKN1A, NET1, ECT2, SIRT1, H2AX, HSF1, RHOB, MIR21, MDM2, ATM, BLM, SNAI2, BRCA1, TP53BP1, BRCC3, RHNO1, CCND2, BABAM2
GO:0099175	regulation of postsynapse organization	150	60	4.05	4.8e-08	1.17371428571429e-05	CDH2, ARMCX5-GPRASP2, ABI2, CDK5, BAIAP2, PDLIM5, CFL1, IL1RAPL1, ARHGAP33, LRRK2, ZDHHC15, DBN1, DHX36, DVL1, EFNA1, EPHA4, EPHB2, NLGN1, ARC, CUX2, FYN, NGEF, SIPA1L1, DNM3, TANC2, STAU2, EEF2K, HSPA8, APOE, ITPKA, CAPRIN1, PAFAH1B1, PAK3, ABI3, GHRL, KIF1A, SEMA4C, DOCK10, PRNP, RELN, PTPRD, SEMA3F, CAPRIN2, TIAM1, UBE3A, WNT7A, SLC30A1, LRP8, SRCIN1, GPRASP3, CAMK2B, DTNBP1, PPFIA2, SHANK3, NRP2, CDK5R1, WASL, LZTS3, ARHGAP44, CDC42
GO:0045739	positive regulation of DNA repair	137	22	3.7	4.9e-08	1.1794453125e-05	PARP3, TRIM28, MAD2L2, PARP1, SIRT1, BABAM1, H2AX, NBN, PCNA, MRNIP, SIRT6, UIMC1, SLF2, CBX8, RPS3, BRCA1, TOP2B, USP1, BRCC3, ABRAXAS1, SLF1, BABAM2
GO:0051965	positive regulation of synapse assembly	65	15	1.76	5.3e-08	1.2561e-05	ARMCX5-GPRASP2, SEMA4D, IL1RAPL1, EPHB1, EPHB2, EPHB3, NLGN1, CUX2, STAU2, EEF2K, GHRL, PTPRD, SEMA4A, WNT7A, GPRASP3
GO:1900273	positive regulation of long-term synaptic potentiation	22	8	0.59	6.1e-08	1.42379545454545e-05	ADCY1, ADCY8, ADORA2A, DRD2, EPHB2, EIF2AK4, RELN, SHANK3
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	118	22	3.19	6.7e-08	1.5405e-05	SEMA4D, EFNA1, EPHA4, ERBB4, ABL1, FYN, NRG1, HES1, IL6, ITGB3, LIF, KITLG, PRNP, RELN, PTPRC, NOD2, SRC, SYK, VEGFA, SRCIN1, NRP1, ACVR1
GO:0018105	peptidyl-serine phosphorylation	159	28	4.29	7.0e-08	1.58451428571429e-05	HDAC6, CDK5, MAD2L2, PARK7, LRRK2, PIKFYVE, EPO, ERN1, IRGM, IL6, LIF, ATM, NOS1, PLK1, PRKCD, PRKCZ, MAPK1, MAPK13, PTEN, PTGS2, RPS6KB1, CLSPN, SNCA, TXN, BRSK1, RIPK1, CDK5R1, CDK1
