GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0061549	sympathetic ganglion development	9	5	0.1	1.7e-08	8.1855e-06	SEMA3A, SEMA3F, NRP2, NRP1, PHOX2B
GO:0010628	positive regulation of gene expression	1224	39	13.15	1.8e-08	8.40436363636364e-06	CITED2, TRIM16, PARK7, CNTN1, ENG, SNW1, FOXC1, FN1, GDNF, ANK2, SETD2, SOX8, HIF1A, HES1, HTR2B, ISL1, PRKN, PAX6, CYP26B1, PTPRC, OVOL2, RET, NOD2, SHH, BMP4, BMP7, BMPR1A, SMO, SOX9, SOX10, TLR2, TP53BP1, TWIST1, WNT7A, CALR, SEMA7A, ALDH1A2, NR1I2, HAND2
GO:0031643	positive regulation of myelination	19	6	0.2	3.4e-08	1.5408e-05	TPPP, DICER1, TENM4, NCMAP, MAG, SOX10
GO:0035050	embryonic heart tube development	86	16	0.92	4.6e-08	2.02505142857143e-05	CITED2, EDN1, EDNRA, ENG, FOXC1, FOXC2, FOLR1, HIF1A, HES1, PITX2, OVOL2, SHH, SMO, ACVR1, HAND2, CDC42
GO:0097267	omega-hydroxylase P450 pathway	11	5	0.12	6.0e-08	2.568e-05	CYP1A1, CYP1A2, CYP2C19, CYP2C8, CYP2C9
GO:0030517	negative regulation of axon extension	34	9	0.37	1.5e-07	6.24648648648649e-05	SEMA3A, SEMA6C, SEMA4F, MAG, SEMA3G, SEMA3F, SEMA6D, NRP1, SEMA5A
GO:0045665	negative regulation of neuron differentiation	73	12	0.78	1.6e-07	6.48757894736842e-05	JAG1, SOX8, HES1, ISL1, MAG, PAX6, SHH, BMP7, SOX9, CALR, PHOX2B, ZNF536
GO:0021637	trigeminal nerve structural organization	6	4	0.06	1.9e-07	7.3188e-05	SEMA3A, SEMA3F, NRP2, NRP1
GO:0097490	sympathetic neuron projection extension	6	4	0.06	1.9e-07	7.3188e-05	SEMA3A, SEMA3F, NRP2, NRP1
GO:0001701	in utero embryonic development	403	22	4.33	2.3e-07	8.64351219512195e-05	KLF2, CITED2, RDH10, EDN1, EDNRA, ERCC2, FOXC1, CNOT1, SETD2, SOX8, HIF1A, HES1, NBN, MAPK1, OVOL2, BMP7, BMPR1A, SMO, SOX10, TWIST1, ACVR1, HAND2
GO:0002933	lipid hydroxylation	7	4	0.08	4.4e-07	0.000150656	CYP1A1, CYP2C8, CYP3A4, CYP3A5
GO:0021785	branchiomotor neuron axon guidance	7	4	0.08	4.4e-07	0.000150656	SEMA3A, SEMA3F, NRP2, NRP1
GO:0032808	lacrimal gland development	7	4	0.08	4.4e-07	0.000150656	FOXC1, PAX6, SOX9, SOX10
GO:2001054	negative regulation of mesenchymal cell apoptotic process	11	5	0.12	4.3e-07	0.000150656	HIF1A, SHH, BMP7, SOX9, TBX1
GO:0010629	negative regulation of gene expression	1675	31	18	4.6e-07	0.00015408	PARP3, KLF2, CITED2, PARK7, EDN1, ENG, EZH2, FGF2, CNOT1, FN1, DICER1, GDNF, EIF2AK1, H2AX, HIF1A, HES1, IRGM, PRKN, SIRT6, PTPRC, OVOL2, NOD2, SHH, BMP4, BMPR1A, SMO, SOX9, TWIST1, CALR, ARB2A, HAND2
GO:0001947	heart looping	66	8	0.71	5.2e-07	0.000170471489361702	CITED2, ENG, FOLR1, HIF1A, OVOL2, SHH, SMO, HAND2
GO:0030878	thyroid gland development	31	6	0.33	8.4e-07	0.00026964	EDN1, EDNRA, MAPK1, MAPK3, SHH, TBX1
GO:1903599	positive regulation of autophagy of mitochondrion	27	19	0.29	9.5e-07	0.000298726530612245	STUB1, CAMKK2, CERS1, PARK7, FBXO7, EIF2AK1, SLC25A4, SLC25A5, HTT, HIF1A, IRGM, PRKN, VPS13D, AMBRA1, NOD2, BNIP3, UBE2A, VDAC1, DELE1
GO:0061308	cardiac neural crest cell development involved in heart development	15	15	0.16	1.0e-06	0.00030816	CITED2, SEMA3C, JAG1, EDN1, EDNRA, FOLR1, HES1, PITX2, MAPK1, MAPK3, BMP4, BMP7, TWIST1, HAND2, CDC42
GO:0009822	alkaloid catabolic process	3	3	0.03	1.2e-06	0.000330171428571429	CYP2D6, CYP3A4, CYP3A5
GO:0032290	peripheral nervous system myelin formation	3	3	0.03	1.2e-06	0.000330171428571429	DICER1, ITGB4, NCMAP
GO:0036486	ventral trunk neural crest cell migration	3	3	0.03	1.2e-06	0.000330171428571429	SEMA3F, NRP2, NRP1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	192	12	2.06	1.2e-06	0.000330171428571429	SEMA4D, PARK7, ENG, ERBB4, FGF2, FN1, AMBRA1, RET, AKR1C3, SEMA5A, SEMA3E, CDC42
GO:0086101	endothelin receptor signaling pathway involved in heart process	3	3	0.03	1.2e-06	0.000330171428571429	EDN1, EDNRA, CDC42
GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	3	3	0.03	1.2e-06	0.000330171428571429	SEMA3C, BMP4, BMP7
GO:0021612	facial nerve structural organization	9	4	0.1	1.6e-06	0.00041088	SEMA3A, SEMA3F, NRP2, NRP1
GO:0042473	outer ear morphogenesis	9	4	0.1	1.6e-06	0.00041088	MAPK1, MAPK3, TBX1, TWIST1
GO:0042475	odontogenesis of dentin-containing tooth	94	9	1.01	1.6e-06	0.00041088	FOXC1, LAMA5, SHH, BMP4, BMP7, BMPR1A, SMO, TBX1, HAND2
GO:0060385	axonogenesis involved in innervation	9	4	0.1	1.6e-06	0.00041088	SEMA3A, EDN1, EDNRA, NRP1
GO:0002052	positive regulation of neuroblast proliferation	37	6	0.4	2.5e-06	0.000631475409836066	FGF2, HIF1A, PAX6, SHH, SMO, SOX10
GO:0002175	protein localization to paranode region of axon	4	3	0.04	4.9e-06	0.001179675	EPB41L3, UGT8, CNTNAP1
GO:0014826	vein smooth muscle contraction	4	3	0.04	4.9e-06	0.001179675	EDN1, EDN3, EDNRB
GO:0034653	retinoic acid catabolic process	4	3	0.04	4.9e-06	0.001179675	CYP26A1, CYP26C1, CYP26B1
GO:0072112	podocyte differentiation	23	6	0.25	5.8e-06	0.00137486769230769	ASXL1, JAG1, EDN1, EDNRA, EDNRB, FOXC2
GO:1903377	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	14	5	0.15	5.9e-06	0.00137738181818182	PARK7, FGF2, FBXO7, HIF1A, PRKN
GO:0021983	pituitary gland development	42	8	0.45	7.0e-06	0.00160979104477612	FGF2, HES1, ISL1, PAX6, PITX2, BMP4, BMPR1A, ALDH1A2
GO:0070374	positive regulation of ERK1 and ERK2 cascade	196	11	2.11	9.2e-06	0.0020544	ERBB4, FGF2, NRG1, HTR2B, MAPK3, PTPRC, NOD2, BMP4, SEMA7A, NRP1, HAND2
GO:0071300	cellular response to retinoic acid	69	7	0.74	9.1e-06	0.0020544	SNW1, CYP26B1, RET, SOX9, TBX1, ALDH1A2, HAND2
GO:0008333	endosome to lysosome transport	71	7	0.76	1.1e-05	0.00238715492957746	VPS39, VPS41, VPS11, VPS18, VPS16, VPS33A, TGFBRAP1
GO:2000378	negative regulation of reactive oxygen species metabolic process	47	6	0.51	1.1e-05	0.00238715492957746	PARK7, HIF1A, PRKN, BCL2, BNIP3, VDAC1
GO:0006325	chromatin organization	1069	23	11.49	1.2e-05	0.00249859459459459	KLF2, TOPBP1, ASXL1, PIKFYVE, EZH2, EIF2AK1, HTATSF1, SETD2, H2AX, NBN, PAX6, SIRT6, SLF2, RAD17, RPA1, SNAI2, SOX9, TP53BP1, UBE2A, RHNO1, ARB2A, SLF1, MDC1
GO:0070458	cellular detoxification of nitrogen compound	5	3	0.05	1.2e-05	0.00249859459459459	GSTM1, GSTM2, GSTM3
GO:0072011	glomerular endothelium development	5	3	0.05	1.2e-05	0.00249859459459459	EDN1, EDNRA, FOXC2
GO:0007417	central nervous system development	1052	62	11.31	1.5e-05	0.0030816	CDH2, CITED2, SEMA3A, SEMA6B, TPPP, MSI2, CNTN1, CYP26A1, ABCA2, ERBB4, ERCC2, EZH2, FGF2, FOXC1, CORO1C, TENM4, GBX2, GDNF, SETD2, H2AX, SOX8, NRG1, HIF1A, HES1, CYP26C1, ISL1, MAG, MOBP, PRKN, PAX6, PITX2, MIOS, SEMA4C, MAPK1, MAPK3, CYP26B1, BCL2, SEMA3F, PALS1, SHH, BMP4, BMP7, BMPR1A, SMO, BNIP3, SOX9, SOX10, TBX1, TLR2, UGT8, WNT7A, SEMA6D, GNPAT, SEMA7A, CNTNAP1, NRP2, NRP1, ALDH1A2, PHOX2B, SEMA5A, SEMA3E, CDC42
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	15	4	0.16	1.6e-05	0.00320166233766234	CNOT1, ISL1, VPS11, VPS18
GO:0033189	response to vitamin A	15	4	0.16	1.6e-05	0.00320166233766234	CYP1A1, CYP26A1, CYP26B1, ALDH1A2
GO:0003215	cardiac right ventricle morphogenesis	20	5	0.21	2.1e-05	0.00409579746835443	SEMA3C, JAG1, ISL1, BMPR1A, HAND2
GO:0008202	steroid metabolic process	334	20	3.59	2.1e-05	0.00409579746835443	STUB1, CYP1A1, CYP1A2, CYP2A6, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP3A4, CYP3A5, EDNRB, ABCA2, ACAA1, UGT1A1, MAPK1, SHH, SNAI2, AKR1C3, NR1I2
GO:0001938	positive regulation of endothelial cell proliferation	107	9	1.15	2.3e-05	0.0044298	PDCD6, FGF2, HIF1A, HTR2B, SIRT6, BMP4, NRP2, NRP1, SEMA5A
GO:0003357	noradrenergic neuron differentiation	11	4	0.12	2.4e-05	0.00450965853658537	EDN1, EDNRA, PHOX2B, HAND2
GO:0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus	6	3	0.06	2.4e-05	0.00450965853658537	NRP2, NRP1, SEMA3E
GO:0035115	embryonic forelimb morphogenesis	33	5	0.35	2.5e-05	0.00464096385542169	RDH10, SHH, TWIST1, WNT7A, ALDH1A2
GO:0001525	angiogenesis	636	31	6.83	3.5e-05	0.00634447058823529	PDCD6, KLF2, JAG1, EDN1, EDNRA, ENG, FGF2, FOXC1, FOXC2, FN1, GBX2, SETD2, HIF1A, ISL1, SIRT6, SEMA6A, OVOL2, SEMA4A, SHH, BMP4, BMPR1A, TBX1, TWIST1, WNT7A, NRP2, NRP1, ACVR1, SEMA5A, HAND2, SEMA3E, CDC42
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	18	4	0.19	3.5e-05	0.00634447058823529	GDNF, SOX8, SMO, SOX9
GO:0042733	embryonic digit morphogenesis	59	6	0.63	4.0e-05	0.00709806741573034	SHH, BMP4, BMPR1A, TWIST1, WNT7A, HAND2
GO:0046222	aflatoxin metabolic process	7	3	0.08	4.1e-05	0.00709806741573034	CYP1A2, CYP3A4, CYP3A5
GO:0060440	trachea formation	7	3	0.08	4.1e-05	0.00709806741573034	MAPK1, MAPK3, BMP4
GO:0072197	ureter morphogenesis	7	3	0.08	4.1e-05	0.00709806741573034	SOX8, BMP4, SOX9
GO:0042573	retinoic acid metabolic process	33	11	0.35	4.8e-05	0.0082176	CYP1A1, CYP2C8, RDH10, CYP3A4, CYP3A5, CYP26A1, CYP26C1, UGT1A1, CYP26B1, AKR1C3, ALDH1A2
GO:0043066	negative regulation of apoptotic process	916	46	9.84	5.2e-05	0.00880457142857143	STUB1, CITED2, SEMA4D, PARK7, EDN1, EDNRB, ERBB4, FGF2, FOXC1, FOXC2, PRAME, FBXO7, GDNF, SLC25A4, SLC25A5, HTT, SOX8, NRG1, HIF1A, HTR2B, ISL1, MAG, KITLG, PRKN, AMBRA1, BCL2, NOD2, SHH, BMP4, BMP7, SNAI2, SMO, SNCA, BNIP3, SOX9, SOX10, STXBP1, TBX1, TWIST1, VDAC1, WNT7A, NRP1, ACVR1, SEMA5A, HAND2, SEMA3E
GO:0003180	aortic valve morphogenesis	39	5	0.42	5.8e-05	0.00971373913043478	JAG1, BMP4, SNAI2, SOX9, TWIST1
GO:0060037	pharyngeal system development	31	10	0.33	6.0e-05	0.00994064516129032	EDN1, EDNRA, FOLR1, HES1, ISL1, BMP4, BMP7, BMPR1A, TBX1, ACVR1
GO:0002320	lymphoid progenitor cell differentiation	24	4	0.26	6.5e-05	0.010593	HES1, BCL2, SHH, BMP4
GO:0060324	face development	53	5	0.57	6.6e-05	0.010593	EDNRA, MAPK1, MAPK3, TBX1, ALDH1A2
GO:0060391	positive regulation of SMAD protein signal transduction	40	5	0.43	6.6e-05	0.010593	ENG, BMP4, BMP7, BMPR1A, ACVR1
GO:0002053	positive regulation of mesenchymal cell proliferation	26	5	0.28	0.00011	0.0144861538461538	SHH, BMPR1A, SMO, SOX9, TBX1
GO:0007497	posterior midgut development	2	2	0.02	0.00011	0.0144861538461538	EDNRB, RET
GO:0021649	vestibulocochlear nerve structural organization	2	2	0.02	0.00011	0.0144861538461538	NRP2, NRP1
GO:0035544	negative regulation of SNARE complex assembly	2	2	0.02	0.00011	0.0144861538461538	PRRT2, ANKRD27
GO:0036484	trunk neural crest cell migration	5	5	0.05	0.00011	0.0144861538461538	LAMA5, SEMA3F, SHH, NRP2, NRP1
GO:0038133	ERBB2-ERBB3 signaling pathway	9	3	0.1	9.8e-05	0.0144861538461538	NRG1, MAPK1, MAPK3
GO:0044751	cellular response to human chorionic gonadotropin stimulus	2	2	0.02	0.00011	0.0144861538461538	EDN1, EDNRA
GO:0048385	regulation of retinoic acid receptor signaling pathway	16	16	0.17	9.9e-05	0.0144861538461538	KLF2, TRIM16, CTBP2, CYP26A1, ASXL1, EZH2, SNW1, CNOT1, PRAME, CYP26C1, CYP26B1, NR2C1, CALR, AKR1C3, DHRS3, ZNF536
GO:0048675	axon extension	110	16	1.18	9.3e-05	0.0144861538461538	SEMA3A, SEMA6C, SEMA4F, EDN1, EDN3, EDNRA, FN1, MAG, SEMA5B, SEMA3G, SEMA3F, SEMA6D, SEMA7A, NRP2, NRP1, SEMA5A
GO:0050678	regulation of epithelial cell proliferation	406	28	4.36	0.00011	0.0144861538461538	PDCD6, JAG1, EDNRB, ENG, FGF2, HIF1A, HES1, HTR2B, LAMA5, PAX6, SIRT6, OVOL2, NOD2, SHH, BMP4, BMPR1A, SNAI2, SMO, SOX9, TBX1, TWIST1, WNT7A, NRP2, NRP1, ALDH1A2, PHOX2B, SEMA5A, CDC42
GO:0060174	limb bud formation	9	3	0.1	9.8e-05	0.0144861538461538	SEMA3C, SHH, SOX9
GO:0060445	branching involved in salivary gland morphogenesis	22	6	0.24	9.4e-05	0.0144861538461538	SEMA3C, LAMA5, SHH, BMP7, SNAI2, NRP1
GO:0060982	coronary artery morphogenesis	9	3	0.1	9.8e-05	0.0144861538461538	TBX1, NRP1, HAND2
GO:0061072	iris morphogenesis	9	3	0.1	9.8e-05	0.0144861538461538	HIF1A, PAX6, PITX2
GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis	12	12	0.13	0.00010	0.0144861538461538	SEMA3C, JAG1, EDN1, EDNRA, FOLR1, HES1, PITX2, BMP4, BMP7, TWIST1, HAND2, CDC42
GO:0097681	double-strand break repair via alternative nonhomologous end joining	9	3	0.1	9.8e-05	0.0144861538461538	TOPBP1, NBN, RHNO1
GO:1902257	negative regulation of apoptotic process involved in outflow tract morphogenesis	2	2	0.02	0.00011	0.0144861538461538	FOXC1, FOXC2
GO:1903375	facioacoustic ganglion development	2	2	0.02	0.00011	0.0144861538461538	NRP2, NRP1
GO:1904417	positive regulation of xenophagy	9	3	0.1	9.8e-05	0.0144861538461538	IRGM, MAPK3, NOD2
GO:1904835	dorsal root ganglion morphogenesis	2	2	0.02	0.00011	0.0144861538461538	NRP2, NRP1
GO:2001037	positive regulation of tongue muscle cell differentiation	2	2	0.02	0.00011	0.0144861538461538	CYP26B1, TBX1
GO:0030324	lung development	198	15	2.13	0.00012	0.0155374789915966	KLF2, CYP1A2, RDH10, ASXL1, FGF2, HES1, LAMA5, MAPK1, MAPK3, SHH, BMP4, BMPR1A, SOX9, ALDH1A2, CDC42
GO:0060411	cardiac septum morphogenesis	74	15	0.8	0.00012	0.0155374789915966	CITED2, SEMA3C, JAG1, ENG, HES1, ISL1, BMP4, BMP7, BMPR1A, SMO, TBX1, NRP2, NRP1, ACVR1, DHRS3
GO:0003140	determination of left/right asymmetry in lateral mesoderm	10	3	0.11	0.00014	0.01725696	CITED2, SHH, SMO
GO:0003266	regulation of secondary heart field cardioblast proliferation	10	3	0.11	0.00014	0.01725696	HES1, ISL1, HAND2
GO:0043524	negative regulation of neuron apoptotic process	170	14	1.83	0.00014	0.01725696	PARK7, FGF2, FBXO7, GDNF, HIF1A, ISL1, MAG, PRKN, AMBRA1, BCL2, SNCA, STXBP1, NRP1, SEMA3E
GO:0048703	embryonic viscerocranium morphogenesis	10	3	0.11	0.00014	0.01725696	RDH10, FOXC2, TBX1
GO:0048843	negative regulation of axon extension involved in axon guidance	10	3	0.11	0.00014	0.01725696	SEMA3F, NRP1, SEMA5A
GO:0071260	cellular response to mechanical stimulus	74	6	0.8	0.00014	0.01725696	ENG, FGF2, MAG, MAPK3, BNIP3, SOX9
GO:0021549	cerebellum development	109	9	1.17	0.00016	0.0195657142857143	CNTN1, EZH2, FOXC1, GBX2, PAX6, SEMA4C, SMO, WNT7A, GNPAT
GO:0003203	endocardial cushion morphogenesis	41	8	0.44	0.00018	0.0214995348837209	ENG, ISL1, BMP7, BMPR1A, SNAI2, SOX9, TWIST1, ACVR1
GO:0010595	positive regulation of endothelial cell migration	133	10	1.43	0.00018	0.0214995348837209	PDCD6, EDN1, FGF2, FOXC2, HIF1A, WNT7A, CALR, NRP2, NRP1, SEMA5A
GO:0045669	positive regulation of osteoblast differentiation	77	6	0.83	0.00018	0.0214995348837209	JAG1, FGF2, BMP4, BMP7, BMPR1A, ACVR1
GO:0060020	Bergmann glial cell differentiation	11	3	0.12	0.00019	0.0225193846153846	MAPK1, MAPK3, SHH
GO:0001843	neural tube closure	82	7	0.88	0.00020	0.0235236641221374	CITED2, FOLR1, SETD2, SEMA4C, BMP4, PHACTR4, TWIST1
GO:0035116	embryonic hindlimb morphogenesis	28	4	0.3	0.00022	0.0254869172932331	SHH, BMP4, TWIST1, WNT7A
GO:1902894	negative regulation of miRNA transcription	28	4	0.3	0.00022	0.0254869172932331	HIF1A, BMP4, SOX9, TWIST1
GO:0001974	blood vessel remodeling	52	5	0.56	0.00023	0.0262506666666667	SEMA3C, JAG1, EDNRA, FOXC1, FOXC2
GO:0060038	cardiac muscle cell proliferation	61	8	0.66	0.00023	0.0262506666666667	CITED2, ERBB4, FGF2, FOXC1, FOXC2, TENM4, NRG1, BMPR1A
GO:0003272	endocardial cushion formation	28	5	0.3	0.00024	0.0271905882352941	ENG, BMP7, BMPR1A, SNAI2, ACVR1
GO:0032355	response to estradiol	120	7	1.29	0.00025	0.0279130434782609	EZH2, UGT1A1, BMP7, STXBP1, WNT7A, CALR, ALDH1A2
GO:0097084	vascular associated smooth muscle cell development	12	3	0.13	0.00025	0.0279130434782609	EDNRA, ENG, HES1
GO:0031648	protein destabilization	53	5	0.57	0.00026	0.0288207194244604	HTT, IRGM, PRKN, SIRT6, SNCA
GO:0035019	somatic stem cell population maintenance	68	7	0.73	0.00027	0.0297154285714286	HES1, BMP7, BMPR1A, SMO, SOX9, TBX1, WNT7A
