GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0042755	eating behavior	39	3	0.11	0.00357	0.567261958762887	ADORA2A, GHRL, TH
GO:0051602	response to electrical stimulus	45	3	0.13	0.00380	0.59764693877551	GHRL, TH, CALR
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	33	2	0.09	0.00394	0.6072722	CRH, GHRL
GO:0099170	postsynaptic modulation of chemical synaptic transmission	33	2	0.09	0.00394	0.6072722	DRD2, GHRL
GO:0008284	positive regulation of cell population proliferation	992	10	2.81	0.00402	0.607453529411765	CHRNB2, CRH, CSF2, DRD2, EZH2, PRAME, GHRH, GHRL, CALR, AKR1C3
GO:0099171	presynaptic modulation of chemical synaptic transmission	37	3	0.1	0.00402	0.607453529411765	ADORA2A, DRD2, FXR1
GO:0019233	sensory perception of pain	83	3	0.24	0.00428	0.640462524271845	CHRNB2, ADORA1, KCNA2
GO:0001822	kidney development	322	5	0.91	0.00442	0.6550525	CYP26A1, ASXL1, EZH2, BLOC1S6, CYP26B1
GO:0045920	negative regulation of exocytosis	36	2	0.1	0.00467	0.685511523809524	STXBP6, SNCA
GO:0002793	positive regulation of peptide secretion	116	5	0.33	0.00526	0.688123700787402	ADORA1, CRH, DRD2, GHRH, GHRL
GO:0007616	long-term memory	39	2	0.11	0.00547	0.688123700787402	BTBD9, DRD2
GO:0014048	regulation of glutamate secretion	19	4	0.05	0.00534	0.688123700787402	ADORA1, ADORA2A, SNCA, STXBP1
GO:0032400	melanosome localization	24	2	0.07	0.00556	0.688123700787402	BLOC1S6, VPS33A
GO:0051899	membrane depolarization	97	3	0.28	0.00584	0.703218125	CHRNB2, ADORA2A, PARP1
GO:0043170	macromolecule metabolic process	10001	28	28.37	0.00599	0.715688914728682	KLF2, TRIM16, ADORA2A, CRH, PARP1, CSF2, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, PRAME, BLOC1S6, GHRL, VPS11, CYP26B1, PTGDS, VPS18, SNCA, NR2C1, FXR1, CALR, AKR1C3, PER3, TGFBRAP1, NR1D1, ZNF536
GO:0006623	protein targeting to vacuole	46	2	0.13	0.00754	0.788291385542169	VPS8, VPS41
GO:0051969	regulation of transmission of nerve impulse	16	2	0.05	0.00833	0.788291385542169	MTNR1B, GHRL
GO:1905144	response to acetylcholine	50	2	0.14	0.00834	0.788291385542169	CHRNB2, BLOC1S6
GO:0008344	adult locomotory behavior	84	3	0.24	0.00857	0.790954550898204	BTBD9, DRD2, SNCA
GO:0060291	long-term synaptic potentiation	102	6	0.29	0.00917	0.841292916666667	ADORA1, ADORA2A, CRH, DRD2, SNCA, FXR1
GO:0042572	retinol metabolic process	52	2	0.15	0.00956	0.871883313609467	AKR1C3, DHRS3
GO:0031648	protein destabilization	53	2	0.15	0.00992	0.899393882352941	SNCA, NR1D1
GO:0006605	protein targeting	329	6	0.93	0.01006	0.906753099415205	ADORA1, NLGN1, VPS8, BLOC1S6, VPS41, VPS11
GO:0001666	response to hypoxia	314	4	0.89	0.01023	0.907119270833333	CHRNB2, ADORA1, DRD2, TH
GO:0021631	optic nerve morphogenesis	6	2	0.02	0.01108	0.907119270833333	CHRNB2, KCNA2
GO:0035176	social behavior	55	2	0.16	0.01065	0.907119270833333	CHRNB2, TH
GO:0051208	sequestering of calcium ion	136	3	0.39	0.01094	0.907119270833333	DRD2, SNCA, CALR
GO:0050728	negative regulation of inflammatory response	203	5	0.58	0.01193	0.95273103626943	ADORA1, ADORA2A, GHRL, FXR1, NR1D1
GO:0007417	central nervous system development	1052	14	2.98	0.01252	0.994694639175258	CHRNB2, ADORA2A, CRH, CYP26A1, DRD2, EZH2, BLOC1S6, GHRH, CYP26C1, KCNA2, CYP26B1, TH, FXR1, NR1D1
GO:0000165	MAPK cascade	776	5	2.2	1.00000	1	ADORA1, ADRB1, DRD2, EZH2, GHRL
GO:0000280	nuclear division	449	2	1.27	1.00000	1	CYP26B1, CALR
GO:0000302	response to reactive oxygen species	199	2	0.56	1.00000	1	KLF2, EZH2
GO:0000902	cell morphogenesis	997	9	2.83	0.04853	1	KLF2, CHRNB2, ADORA2A, ASXL1, DRD2, NLGN1, VPS33A, STXBP1, ANKRD27
GO:0000910	cytokinesis	191	2	0.54	1.00000	1	DRD2, SEPTIN8
GO:0001501	skeletal system development	537	4	1.52	1.00000	1	ASXL1, GHRL, CYP26B1, DHRS3
GO:0001504	neurotransmitter uptake	46	2	0.13	1.00000	1	DRD2, SNCA
GO:0001508	action potential	177	4	0.5	1.00000	1	CHRNB2, KCNA2, MTNR1B, NPS
GO:0001516	prostaglandin biosynthetic process	31	2	0.09	1.00000	1	PTGDS, AKR1C3
GO:0001523	retinoid metabolic process	84	5	0.24	1.00000	1	CYP26A1, CYP26C1, CYP26B1, AKR1C3, DHRS3
GO:0001525	angiogenesis	636	2	1.8	1.00000	1	KLF2, GHRL
GO:0001568	blood vessel development	821	2	2.33	1.00000	1	KLF2, GHRL
GO:0001654	eye development	410	3	1.16	1.00000	1	DRD2, MTNR1B, TH
GO:0001676	long-chain fatty acid metabolic process	108	2	0.31	1.00000	1	PTGDS, AKR1C3
GO:0001678	intracellular glucose homeostasis	162	4	0.46	1.00000	1	CRH, GHRL, TH, NR1D1
GO:0001701	in utero embryonic development	403	3	1.14	0.43404	1	KLF2, CSF2, CNOT1
GO:0001774	microglial cell activation	49	2	0.14	0.07775	1	SNCA, NR1D1
GO:0001775	cell activation	1138	10	3.23	1.00000	1	CHRNB2, ADORA2A, CSF2, EZH2, BLOC1S6, CYP26B1, PTGDS, SNCA, STXBP1, NR1D1
GO:0001816	cytokine production	887	7	2.52	1.00000	1	KLF2, TRIM16, CSF2, DRD2, EZH2, GHRL, FXR1
GO:0001817	regulation of cytokine production	880	7	2.5	1.00000	1	KLF2, TRIM16, CSF2, DRD2, EZH2, GHRL, FXR1
GO:0001818	negative regulation of cytokine production	386	4	1.09	1.00000	1	KLF2, EZH2, GHRL, FXR1
GO:0001819	positive regulation of cytokine production	507	3	1.44	1.00000	1	TRIM16, CSF2, DRD2
GO:0001890	placenta development	152	3	0.43	1.00000	1	PARP1, CSF2, GHRL
GO:0001893	maternal placenta development	35	2	0.1	1.00000	1	PARP1, GHRL
GO:0001932	regulation of protein phosphorylation	717	2	2.03	1.00000	1	EZH2, SNCA
GO:0001934	positive regulation of protein phosphorylation	454	2	1.29	1.00000	1	EZH2, SNCA
GO:0001944	vasculature development	855	2	2.43	1.00000	1	KLF2, GHRL
GO:0001956	positive regulation of neurotransmitter secretion	18	4	0.05	0.02120	1	ADORA2A, NLGN1, SNCA, STXBP1
GO:0001964	startle response	28	2	0.08	1.00000	1	ADORA2A, DRD2
GO:0002027	regulation of heart rate	105	2	0.3	0.19818	1	ADRB1, DRD2
GO:0002040	sprouting angiogenesis	195	2	0.55	1.00000	1	KLF2, GHRL
GO:0002218	activation of innate immune response	317	2	0.9	1.00000	1	PARP1, NR1D1
GO:0002221	pattern recognition receptor signaling pathway	278	2	0.79	1.00000	1	PARP1, NR1D1
GO:0002237	response to molecule of bacterial origin	374	4	1.06	1.00000	1	CSF2, SNCA, TH, NR1D1
GO:0002252	immune effector process	670	2	1.9	1.00000	1	PTGDS, STXBP1
GO:0002253	activation of immune response	570	2	1.62	1.00000	1	PARP1, NR1D1
GO:0002263	cell activation involved in immune response	318	2	0.9	1.00000	1	PTGDS, STXBP1
GO:0002269	leukocyte activation involved in inflammatory response	52	2	0.15	1.00000	1	SNCA, NR1D1
GO:0002274	myeloid leukocyte activation	246	5	0.7	1.00000	1	CSF2, PTGDS, SNCA, STXBP1, NR1D1
GO:0002275	myeloid cell activation involved in immune response	97	2	0.28	1.00000	1	PTGDS, STXBP1
GO:0002279	mast cell activation involved in immune response	55	2	0.16	1.00000	1	PTGDS, STXBP1
GO:0002366	leukocyte activation involved in immune response	314	2	0.89	1.00000	1	PTGDS, STXBP1
GO:0002376	immune system process	2667	16	7.57	1.00000	1	KLF2, CHRNB2, ADORA1, ADORA2A, PARP1, CSF2, ASXL1, DRD2, EZH2, BLOC1S6, CYP26B1, PTGDS, SNCA, STXBP1, CALR, NR1D1
GO:0002443	leukocyte mediated immunity	411	2	1.17	1.00000	1	PTGDS, STXBP1
GO:0002444	myeloid leukocyte mediated immunity	113	2	0.32	1.00000	1	PTGDS, STXBP1
GO:0002448	mast cell mediated immunity	55	2	0.16	1.00000	1	PTGDS, STXBP1
GO:0002521	leukocyte differentiation	627	4	1.78	1.00000	1	PARP1, CSF2, EZH2, CYP26B1
GO:0002573	myeloid leukocyte differentiation	246	2	0.7	1.00000	1	PARP1, CSF2
GO:0002682	regulation of immune system process	1631	11	4.63	1.00000	1	CHRNB2, ADORA1, ADORA2A, PARP1, DRD2, BLOC1S6, CYP26B1, SNCA, STXBP1, CALR, NR1D1
GO:0002683	negative regulation of immune system process	549	5	1.56	1.00000	1	ADORA1, ADORA2A, PARP1, DRD2, NR1D1
GO:0002684	positive regulation of immune system process	1117	6	3.17	1.00000	1	CHRNB2, PARP1, BLOC1S6, STXBP1, CALR, NR1D1
GO:0002685	regulation of leukocyte migration	236	2	0.67	1.00000	1	ADORA1, CALR
GO:0002694	regulation of leukocyte activation	587	6	1.67	1.00000	1	CHRNB2, ADORA2A, BLOC1S6, CYP26B1, SNCA, NR1D1
GO:0002695	negative regulation of leukocyte activation	196	2	0.56	1.00000	1	ADORA2A, NR1D1
GO:0002696	positive regulation of leukocyte activation	370	2	1.05	1.00000	1	CHRNB2, BLOC1S6
GO:0002757	immune response-activating signaling pathway	503	2	1.43	1.00000	1	PARP1, NR1D1
GO:0002758	innate immune response-activating signaling pathway	297	2	0.84	1.00000	1	PARP1, NR1D1
GO:0002764	immune response-regulating signaling pathway	562	2	1.59	1.00000	1	PARP1, NR1D1
GO:0002790	peptide secretion	257	7	0.73	1.00000	1	ADORA1, CRH, DRD2, GHRH, MTNR1B, GHRL, NR1D1
GO:0002791	regulation of peptide secretion	207	7	0.59	1.00000	1	ADORA1, CRH, DRD2, GHRH, MTNR1B, GHRL, NR1D1
GO:0002792	negative regulation of peptide secretion	48	4	0.14	1.00000	1	CRH, DRD2, MTNR1B, GHRL
GO:0002831	regulation of response to biotic stimulus	564	3	1.6	1.00000	1	PARP1, DRD2, NR1D1
GO:0002832	negative regulation of response to biotic stimulus	127	2	0.36	1.00000	1	PARP1, DRD2
GO:0002833	positive regulation of response to biotic stimulus	416	2	1.18	1.00000	1	PARP1, NR1D1
GO:0003002	regionalization	430	2	1.22	1.00000	1	CYP26C1, CYP26B1
GO:0003006	developmental process involved in reproduction	1036	7	2.94	0.09614	1	PARP1, GHRL, CYP26B1, STXBP1, FXR1, CALR, AKR1C3
GO:0003007	heart morphogenesis	274	3	0.78	0.04335	1	ASXL1, TH, DHRS3
GO:0003008	system process	2337	21	6.63	1.00000	1	KLF2, PRRT2, CHRNB2, BTBD9, ADORA1, ADORA2A, CRH, PARP1, ADRB1, DRD2, EZH2, NLGN1, BLOC1S6, KCNA2, MTNR1B, GHRL, NPS, SNCA, TH, AKR1C3, DHRS3
GO:0003012	muscle system process	465	6	1.32	1.00000	1	CHRNB2, ADORA1, PARP1, DRD2, EZH2, GHRL
GO:0003013	circulatory system process	619	10	1.76	1.00000	1	KLF2, ADORA1, ADORA2A, CRH, ADRB1, DRD2, BLOC1S6, MTNR1B, GHRL, TH
GO:0003014	renal system process	129	5	0.37	1.00000	1	CHRNB2, ADORA1, ADORA2A, DRD2, AKR1C3
GO:0003015	heart process	262	4	0.74	1.00000	1	ADORA1, ADRB1, DRD2, TH
GO:0003016	respiratory system process	46	2	0.13	0.08031	1	ADORA1, BLOC1S6
GO:0003018	vascular process in circulatory system	276	6	0.78	1.00000	1	KLF2, ADORA1, ADORA2A, ADRB1, BLOC1S6, MTNR1B
GO:0003073	regulation of systemic arterial blood pressure	98	4	0.28	1.00000	1	ADORA1, CRH, ADRB1, DRD2
GO:0003300	cardiac muscle hypertrophy	102	2	0.29	1.00000	1	PARP1, EZH2
GO:0005975	carbohydrate metabolic process	583	4	1.65	1.00000	1	PARP1, GHRL, SNCA, NR1D1
GO:0006066	alcohol metabolic process	361	3	1.02	1.00000	1	SNCA, AKR1C3, DHRS3
GO:0006082	organic acid metabolic process	932	9	2.64	1.00000	1	CYP26A1, BLOC1S6, CYP26C1, CYP26B1, PTGDS, SNCA, TH, AKR1C3, NR1D1
GO:0006091	generation of precursor metabolites and energy	484	2	1.37	1.00000	1	SNCA, NR1D1
GO:0006139	nucleobase-containing compound metabolic process	6076	21	17.23	1.00000	1	KLF2, TRIM16, ADORA2A, PARP1, CSF2, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, PRAME, BLOC1S6, SNCA, NR2C1, FXR1, CALR, PER3, TGFBRAP1, NR1D1, ZNF536
GO:0006163	purine nucleotide metabolic process	438	2	1.24	1.00000	1	PARP1, BLOC1S6
GO:0006325	chromatin organization	1069	3	3.03	0.34595	1	KLF2, ASXL1, EZH2
GO:0006338	chromatin remodeling	922	2	2.62	1.00000	1	KLF2, EZH2
GO:0006351	DNA-templated transcription	3537	19	10.03	1.00000	1	KLF2, TRIM16, ADORA2A, PARP1, CSF2, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, PRAME, SNCA, NR2C1, CALR, PER3, TGFBRAP1, NR1D1, ZNF536
GO:0006354	DNA-templated transcription elongation	134	2	0.38	1.00000	1	PARP1, EZH2
GO:0006355	regulation of DNA-templated transcription	3406	19	9.66	0.16759	1	KLF2, TRIM16, ADORA2A, PARP1, CSF2, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, PRAME, SNCA, NR2C1, CALR, PER3, TGFBRAP1, NR1D1, ZNF536
GO:0006357	regulation of transcription by RNA polymerase II	2591	14	7.35	1.00000	1	KLF2, PARP1, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, SNCA, NR2C1, CALR, PER3, NR1D1, ZNF536
GO:0006366	transcription by RNA polymerase II	2718	14	7.71	1.00000	1	KLF2, PARP1, CTBP2, ASXL1, DRD2, EZH2, SNW1, CNOT1, SNCA, NR2C1, CALR, PER3, NR1D1, ZNF536
GO:0006368	transcription elongation by RNA polymerase II	118	2	0.33	1.00000	1	PARP1, EZH2
GO:0006401	RNA catabolic process	407	2	1.15	1.00000	1	CNOT1, FXR1
GO:0006402	mRNA catabolic process	354	2	1	1.00000	1	CNOT1, FXR1
GO:0006412	translation	758	3	2.15	1.00000	1	CNOT1, FXR1, CALR
GO:0006417	regulation of translation	460	3	1.3	1.00000	1	CNOT1, FXR1, CALR
GO:0006468	protein phosphorylation	1161	2	3.29	1.00000	1	EZH2, SNCA
GO:0006508	proteolysis	1730	5	4.91	1.00000	1	PARP1, PRAME, SNCA, CALR, NR1D1
GO:0006520	amino acid metabolic process	289	2	0.82	1.00000	1	BLOC1S6, TH
GO:0006576	biogenic amine metabolic process	98	4	0.28	1.00000	1	CHRNB2, DRD2, SNCA, TH
GO:0006584	catecholamine metabolic process	56	4	0.16	1.00000	1	CHRNB2, DRD2, SNCA, TH
GO:0006629	lipid metabolic process	1384	12	3.93	1.00000	1	ADORA1, CRH, CYP26A1, BLOC1S6, CYP26C1, CYP26B1, PTGDS, SNCA, TH, AKR1C3, DHRS3, NR1D1
GO:0006631	fatty acid metabolic process	403	4	1.14	0.27717	1	PTGDS, SNCA, TH, AKR1C3
GO:0006633	fatty acid biosynthetic process	164	2	0.47	1.00000	1	PTGDS, AKR1C3
GO:0006636	unsaturated fatty acid biosynthetic process	50	2	0.14	1.00000	1	PTGDS, AKR1C3
GO:0006644	phospholipid metabolic process	372	2	1.06	0.28475	1	BLOC1S6, SNCA
GO:0006690	icosanoid metabolic process	121	2	0.34	1.00000	1	PTGDS, AKR1C3
GO:0006692	prostanoid metabolic process	50	2	0.14	1.00000	1	PTGDS, AKR1C3
GO:0006693	prostaglandin metabolic process	49	2	0.14	1.00000	1	PTGDS, AKR1C3
GO:0006694	steroid biosynthetic process	191	3	0.54	1.00000	1	CRH, AKR1C3, NR1D1
GO:0006720	isoprenoid metabolic process	120	7	0.34	1.00000	1	CRH, CYP26A1, CYP26C1, CYP26B1, TH, AKR1C3, DHRS3
GO:0006721	terpenoid metabolic process	100	6	0.28	1.00000	1	CRH, CYP26A1, CYP26C1, CYP26B1, AKR1C3, DHRS3
GO:0006753	nucleoside phosphate metabolic process	654	3	1.86	1.00000	1	PARP1, BLOC1S6, SNCA
GO:0006766	vitamin metabolic process	116	4	0.33	1.00000	1	CYP26A1, CYP26C1, CYP26B1, AKR1C3
GO:0006775	fat-soluble vitamin metabolic process	47	3	0.13	1.00000	1	CYP26A1, CYP26C1, CYP26B1
GO:0006793	phosphorus metabolic process	2368	4	6.72	1.00000	1	PARP1, EZH2, BLOC1S6, SNCA
GO:0006796	phosphate-containing compound metabolic process	2365	4	6.71	1.00000	1	PARP1, EZH2, BLOC1S6, SNCA
