GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000086	7.6504826632335e-30	15.4377108040474	3.80727689286494	40	141	G2/M transition of mitotic cell cycle	2.98844691208796e-28	CDKN1A, TOPBP1, CHEK1, FOXN3, SYF2, BABAM1, DONSON, NOP53, FOXO4, MRE11, NBN, ATM, MRNIP, FZR1, TAOK3, MBTPS2, DTL, UIMC1, PLK1, TRIM39, TAOK1, RAD17, RINT1, CLSPN, BLM, BRCA1, UBE2A, BRCC3, CDK5RAP3, ABRAXAS1, BRSK1, CDC14B, MBTPS1, IER3, PHOX2B, CCNG1, TICRR, TAOK2, BABAM2, CDK1
GO:0000122	7.45324299969097e-15	3.22774079608749	25.2738380973162	70	936	negative regulation of transcription by RNA polymerase II	1.23927242055961e-13	TRIM28, KLF2, CITED2, MAD2L2, SEMA4D, EHMT2, PARP1, CTBP2, EDN1, EDNRB, EFNA1, ENG, EPO, EZH2, CPEB3, SNW1, FOXC1, CNOT1, FOXC2, CUX2, DICER1, SIRT1, KAT2A, NOP53, HDAC2, SOX8, HES1, HSF1, ISL1, MDM2, MECP2, MYB, NFATC4, NODAL, PRKN, PAX6, PCNA, SIRT6, PITX2, PLK1, PPARD, CBX8, PTPRC, OVOL2, RELA, PRDM14, SHH, SMURF2, BMP4, SNAI2, SMO, SNCA, SOX9, SOX10, SRC, STAT6, C1QBP, NR2C1, TRO, TWIST1, TXN, SCGB1A1, VEGFA, PCGF2, CALR, NR1I2, PER3, KLF4, NR1D1, ZNF536
GO:0000132	0.00265651775542067	5.86109282422647	0.972070696050622	5	36	establishment of mitotic spindle orientation	0.00800288227131157	GJA1, HTT, PAFAH1B1, PAX6, PLK1
GO:0000165	1.46480064601273e-25	4.74754189170475	20.9535238926467	80	776	MAPK cascade	4.68965979374429e-24	CDH2, APELA, STUB1, SEMA3A, RGS14, CAMKK2, LRRK2, ADORA1, SIRPA, ADRB1, DRD2, EDN1, EDN3, EFNA1, EPHA4, EPHB1, EPHB2, EPO, ERBB4, ERN1, EZH2, FBLN1, FGF2, FN1, ABL1, NRG1, HSF1, HTR2B, APOE, IL1B, IL6, ITGB3, LIF, MIR21, MAP3K5, NODAL, NRTN, PAFAH1B1, PAK3, PRKN, TAOK3, GHRL, PLA2G1B, PLA2G5, SEMA4C, PRKCD, PRKCZ, MAPK1, MAPK3, MAPK7, MAPK13, TAOK1, SEMA6A, PTPRC, RET, RPS3, NOD2, BMP4, SOD1, SOX9, SRC, SYK, TBX1, TIAM1, VEGFA, WNT7A, CDK5RAP3, PDGFD, MAP1LC3A, SEMA7A, SHANK3, BECN1, RIPK1, NRP1, SPHK1, TAOK2, HAND2, CDK1, PJA2, CDC42
GO:0000209	0.000288884673627229	2.72084751005258	7.07451451014619	18	262	protein polyubiquitination	0.00118099873585012	HDAC6, STUB1, NQO1, PRAME, FBXO7, MDM2, NBN, PRKN, FZR1, DTL, UBE2Q1, AMBRA1, BCL2, NOD2, BRCA1, TNFAIP3, UBE2A, UBE3A
GO:0000226	0.0015027870089562	1.85112667622104	18.19932358717	32	674	microtubule cytoskeleton organization	0.00494887801357618	HDAC6, PARP3, CDK5, RGS14, CFL1, TPPP, CHEK1, DVL1, FKBP4, SIRT1, ABL1, KAT2A, GJA1, SETD2, HTT, MECP2, PAFAH1B1, PAX6, TPPP3, PLK1, PRKAA1, PRKCZ, PTEN, TAOK1, RPS3, SNCA, BRCA1, ABRAXAS1, BRSK1, CDC14B, CDK5R1, CDK1
GO:0000245	0.719973604286234	0.791119630876223	2.51118263146411	2	93	spliceosomal complex assembly	0.731441576081734	SETX, HTATSF1
GO:0000266	0.0261831196513106	3.81584306999678	1.13408247872573	4	42	mitochondrial fission	0.0533504434398012	LRRK2, IRGM, PRKN, BNIP3
GO:0000271	0.263657459605189	1.72028648857917	1.78212960942614	3	66	polysaccharide biosynthetic process	0.305535770080449	MIR15B, SMPD3, NR1D1
GO:0000278	3.449781704118e-26	4.44119494824357	25.0578223870827	89	928	mitotic cell cycle	1.13564588033949e-24	PARP3, CDKN1A, MAD2L2, RGS14, CFL1, TOPBP1, CHEK1, FOXN3, CYP1A1, ECT2, EDN1, EDN3, EDNRA, ERCC2, EZH2, ZNF365, FOXC1, SIRT1, ABL1, FBXO7, SYF2, GJA1, SETD2, BABAM1, DONSON, NOP53, HTT, HES1, HSF1, HSPA8, IL1B, RHOB, MIR15B, MIR16-1, MIR21, MDM2, FOXO4, MRE11, MYB, NBN, ATM, PAFAH1B1, PAX6, PCNA, MRNIP, FZR1, TAOK3, MBTPS2, DTL, UIMC1, PLK1, NUDT15, SMPD3, AMBRA1, TRIM39, PTEN, TAOK1, RAD17, BCL2, RINT1, RPS6KB1, CLSPN, BLM, BMP4, BMP7, BRCA1, UBE2A, BRCC3, CDK5RAP3, ABRAXAS1, BRSK1, CDC14B, BECN1, MBTPS1, IER3, SPHK1, PHOX2B, CCND2, ACVR1, CCNG1, TICRR, ACVR1B, NOLC1, KLF4, TAOK2, BABAM2, MDC1, CDK1, CDC42
GO:0000280	0.000550083606548413	2.18448916097953	12.1238817368536	25	449	nuclear division	0.00208200397026483	MAD2L2, EHMT2, CHEK1, EDN1, EDN3, SIRT1, IL1B, LIF, MRE11, ATM, FZR1, PLK1, SMPD3, CYP26B1, PTEN, BMP4, BMP7, TOP2B, CALR, ABRAXAS1, CDC14B, BECN1, SPHK1, CDK1, CDC42
GO:0000281	0.107045843449758	2.05809369202226	2.51118263146411	5	93	mitotic cytokinesis	0.15182805175883	CFL1, ECT2, ZNF365, RHOB, PLK1
GO:0000288	0.0199450515541086	3.42395071236042	1.56611389919267	5	58	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.0443561429822236	DHX36, CPEB3, CNOT1, AGO2, CAPRIN1
GO:0000289	0.0544473265477887	3.74432296047098	0.864062840933886	3	32	nuclear-transcribed mRNA poly(A) tail shortening	0.0912963060409093	CPEB3, CNOT1, AGO2
GO:0000302	1.01479487411497e-74	29.3793294030951	5.3733907920576	81	199	response to reactive oxygen species	2.67251140395956e-72	HDAC6, IL18BP, PPIF, NET1, KLF2, CAMKK2, RIPK3, ZNF277, PARK7, LRRK2, SIRPA, CYP1B1, NQO1, ECT2, EDN1, ERN1, EZH2, FABP1, SETX, KDM6B, SIRT1, FXN, ABL1, FYN, HDAC2, HIF1A, HSF1, HSPA8, APOE, IL6, AQP1, RHOB, MIR103A1, MIR107, MIR21, MDM2, MAP3K5, MMP2, MYB, ATM, NFE2L2, PCNA, ZNF580, OSER1, ANKZF1, NUDT15, SMPD3, PRKAA1, AXL, PRKCD, MAPK7, MAPK13, CBX8, PLEKHA1, BCL2, RELA, RPS3, BMP7, BNIP3, SOD1, SRC, STAT6, TACR1, TNFAIP3, TOP2B, TRPM2, TXN, UBE3A, SCGB1A1, PCGF2, PDGFD, MAP1LC3A, CAT, BECN1, RIPK1, IL18RAP, SPHK1, TRPA1, AIFM1, KLF4, CDK1
GO:0000303	0.000694373703277207	8.26298701298701	0.729053022037966	5	27	response to superoxide	0.00255124523562337	PARK7, NQO1, NFE2L2, BMP7, SOD1
GO:0000305	0.000826754678646157	7.90328305235138	0.75605498581715	5	28	response to oxygen radical	0.0029435783674083	PARK7, NQO1, NFE2L2, BMP7, SOD1
GO:0000375	0.801143703513425	0.768097959592921	9.01865590224744	7	334	RNA splicing, via transesterification reactions	0.809171990038797	SNW1, SETX, SYF2, HTATSF1, HSPA8, C1QBP, ARB2A
GO:0000377	0.791157305418674	0.777787646551287	8.9106480471307	7	330	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.799877181602236	SNW1, SETX, SYF2, HTATSF1, HSPA8, C1QBP, ARB2A
GO:0000398	0.791157305418674	0.777787646551287	8.9106480471307	7	330	mRNA splicing, via spliceosome	0.799877181602236	SNW1, SETX, SYF2, HTATSF1, HSPA8, C1QBP, ARB2A
GO:0000422	4.58981567438986e-14	9.39883474576271	3.10522583460615	23	115	autophagy of mitochondrion	7.11029509785936e-13	HDAC6, ABI2, STUB1, CAMKK2, CERS1, PARK7, FBXO7, EIF2AK1, SLC25A4, SLC25A5, HTT, HIF1A, IRGM, PRKN, VPS13D, AMBRA1, NOD2, BNIP3, UBE2A, VDAC1, MAP1LC3A, BECN1, DELE1
GO:0000423	7.23858734326832e-14	10.6347074923024	2.56518655902247	21	95	mitophagy	1.10459489851295e-12	HDAC6, ABI2, STUB1, CERS1, FBXO7, EIF2AK1, SLC25A4, SLC25A5, HTT, HIF1A, IRGM, PRKN, VPS13D, AMBRA1, NOD2, BNIP3, UBE2A, VDAC1, MAP1LC3A, BECN1, DELE1
GO:0000723	3.73552310370878e-07	4.66921757487795	4.34731616844861	18	161	telomere maintenance	2.85550661223581e-06	PARP3, MAD2L2, PARP1, DHX36, ZNF365, MRE11, NBN, ATM, PCNA, SIRT6, SLF2, MAPK1, MAPK3, RPA1, BLM, SRC, SLF1, KLF4
GO:0000724	2.83738542036766e-10	5.49106726736057	5.07636919048658	24	188	double-strand break repair via homologous recombination	3.18192507855517e-09	MAD2L2, POLQ, TOPBP1, CHEK1, PARP1, ZNF365, ABL1, HTATSF1, SETD2, H2AX, MRE11, NBN, ATM, MRNIP, SIRT6, PLK1, SLF2, REV3L, RPA1, BLM, BRCA1, C1QBP, TP53BP1, SLF1
GO:0000725	8.74314784153151e-11	5.59428824721378	5.2113790093825	25	193	recombinational repair	1.04051106382308e-09	MAD2L2, POLQ, TOPBP1, CHEK1, PARP1, ZNF365, ABL1, HTATSF1, SETD2, H2AX, MRE11, NBN, ATM, MRNIP, SIRT6, PLK1, SLF2, REV3L, RPA1, BLM, BRCA1, C1QBP, TP53BP1, RHNO1, SLF1
GO:0000729	0.00260975016893523	8.06472052500566	0.594043203142047	4	22	DNA double-strand break processing	0.00789696085218208	MRE11, NBN, ATM, BLM
GO:0000731	1.2108673840197e-13	20.6134259259259	1.13408247872573	15	42	DNA synthesis involved in DNA repair	1.81053504086755e-12	MAD2L2, POLD3, POLQ, POLI, PRIMPOL, SIRT1, PCNA, POLK, REV1, DTL, POLD2, POLE2, POLH, REV3L, USP1
GO:0000768	0.501920304128445	1.20196078431373	1.6741217543094	2	62	syncytium formation by plasma membrane fusion	0.526693748445325	NOS1, CD9
GO:0000819	0.298877340675549	1.28007850120841	6.31845952432904	8	234	sister chromatid segregation	0.338150954930372	MAD2L2, SIRT1, ATM, PLK1, TOP2B, ABRAXAS1, BECN1, CDK1
GO:0000902	1.362037995223e-64	7.9898083262926	26.9209578878464	142	997	cell morphogenesis	2.05919966537047e-62	CDH2, HDAC6, ARMCX5-GPRASP2, ABI2, CDK5, KLF2, SEMA3A, BAIAP2, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, PDLIM5, ADCY1, CFL1, IL1RAPL1, CHRNB2, ARHGAP33, LRRK2, CNTN1, ADORA2A, CTNND2, ZDHHC15, DBN1, DHX36, ASXL1, DLG4, DRD2, DVL1, ECT2, EDN1, EDN3, EDNRA, EFNA1, EFNB1, EPHA4, EPHB1, EPHB2, EPHB3, SEMA3D, NLGN1, ZNF365, EPB41L3, DIP2A, ARC, CUX2, FN1, DICER1, CORO1C, ABL1, FYN, NGEF, SIPA1L1, DNM3, TANC2, GBX2, GDNF, STAU2, EEF2K, HES1, APOE, ISL1, ITPKA, LIF, MIR21, CAPRIN1, MAG, MECP2, EIF2AK4, NFATC4, NODAL, NTF4, PAFAH1B1, PAK3, PRKN, PAX6, SHANK1, ABI3, TAOK3, SEMA5B, KIF1A, SEMA4C, DOCK10, PRKCZ, RELN, SEMA3G, PTEN, SEMA6A, SEMA4G, PTPRD, BCL2, RET, PRDM14, SEMA3F, SEMA4A, SGK1, SHH, VPS33A, BMP7, CAPRIN2, SMO, SNAP25, SOD1, SPP1, SRC, SRF, STC1, STXBP1, TIAM1, TOP2B, UBE3A, UGT8, VEGFA, WNT7A, SLC30A1, DDR1, LRP8, SEMA3B, SEMA6D, SRCIN1, GPRASP3, CAMK2B, DTNBP1, ANKRD27, BRSK1, SEMA7A, PPFIA2, CNTNAP1, SHANK3, NRP2, NRP1, CDK5R1, PHOX2B, WASL, SEMA5A, TAOK2, SEMA3E, LZTS3, ARHGAP44, CDC42
GO:0000910	0.0149079000784629	2.22941919191919	5.15737508182413	11	191	cytokinesis	0.0346154994995936	CFL1, DRD2, ECT2, ZNF365, SEPTIN8, SETD2, RHOB, PLK1, CDC14B, BECN1, CDC42
GO:0000956	0.0511231995509715	2.17248143477652	3.34824350861881	7	124	nuclear-transcribed mRNA catabolic process	0.089826948730113	DHX36, CPEB3, CNOT1, AGO2, A1CF, CAPRIN1, ATM
GO:0001101	3.60731590048663e-07	4.95947682271934	3.88828278420249	17	144	response to acid chemical	2.76786908003504e-06	KLF2, BAIAP2, NQO1, EDN1, CPEB3, FYN, GRIA1, HSF1, MMP2, NFE2L2, PCNA, PTGS2, RELA, RPS6KB1, VEGFA, PDGFD, AIFM1
GO:0001325	0.060587007936659	5.56217818692464	0.405029456687759	2	15	formation of extrachromosomal circular DNA	0.0996439026581152	NBN, BLM
GO:0001501	1.19782446276094e-15	4.19959507574876	14.5000545494218	52	537	skeletal system development	2.10755149008197e-14	CITED2, SEMA4D, FOXN3, RDH10, ASXL1, EDN1, EDNRA, TAPT1, ENG, FGF2, FOXC1, FOXC2, KAT2A, GJA1, SETD2, HIF1A, LAMA5, MIR21, MMP2, MMP9, NODAL, PAFAH1B1, PCSK5, MBTPS2, GHRL, PITX2, ERRFI1, SMPD3, MAPK3, CYP26B1, PTPRC, PLEKHA1, SHH, BMP4, BMP7, BMPR1A, SNAI2, SOX9, SRC, SRF, STC1, TBX1, TCOF1, TEAD4, TIMP1, TWIST1, USP1, VEGFA, WNT7A, PCGF2, DHRS3, HAND2
GO:0001502	0.0920050775404389	4.25247583820546	0.513037311804495	2	19	cartilage condensation	0.137393351571272	SOX9, WNT7A
GO:0001503	3.76184738144745e-12	3.91155011785835	12.2858935195287	42	455	ossification	5.03470852821918e-11	SEMA4D, DHX36, JAG1, TAPT1, ERCC2, FGF2, FOXC1, FOXC2, ALOX5, GJA1, SETD2, H3-3A, H3-3B, SOX8, HIF1A, IL6, MIR21, MMP2, SMPD3, MAPK1, MAPK3, PTEN, PTGS2, BCL2, SHH, BMP4, BMP7, BMPR1A, SNAI2, SMO, SOX9, SPP1, STC1, TACR1, TWIST1, VEGFA, CALCA, CAT, SEMA7A, ACVR1, DHRS3, HAND2
GO:0001504	2.82551293570647e-05	7.69436939371015	1.24209033384246	8	46	neurotransmitter uptake	0.000149983664545563	PARK7, DRD2, GDNF, ITGB3, NOS1, PRKN, SNAP25, SNCA
GO:0001508	0.00318565387127957	2.6609448522492	4.77934758891556	12	177	action potential	0.00937213629013565	CHRNB2, GJA1, ANK2, GRIA1, KCNA2, MECP2, MTNR1B, NOS1, NPS, SOD1, TACR1, CNTNAP1
GO:0001516	1.50271651592777e-05	10.646431010929	0.837060877154702	7	31	prostaglandin biosynthetic process	8.4900883294355e-05	EDN1, SIRT1, IL1B, PLA2G4A, PTGDS, PTGS2, AKR1C3
GO:0001523	7.39828062181816e-10	8.72847844774653	2.26816495745145	16	84	retinoid metabolic process	7.99994211874483e-09	CYP1A1, CYP1A2, CYP1B1, CYP2C8, CYP2D6, RDH10, CYP3A4, CYP3A5, CYP26A1, CYP26C1, UGT1A1, CYP26B1, LRP8, AKR1C3, ALDH1A2, DHRS3
GO:0001525	1.85145110130938e-25	5.21291685528897	17.173248963561	72	636	angiogenesis	5.88141898485983e-24	PDCD6, APELA, KLF2, CYP1B1, JAG1, EDN1, EDNRA, EFNA1, EMP2, ENG, EPHB1, EPHB2, EPHB3, FGF2, FOXC1, FOXC2, FN1, SIRT1, ALOX5, ABL1, FYN, GBX2, AGO2, SETD2, HIF1A, HSPG2, IGFBP7, IL1B, IL6, AQP1, ISL1, ITGB3, RHOB, MIR15B, MIR16-1, MIR21, MECP2, FOXO4, MMP2, NFATC4, NFE2L2, NODAL, SIRT6, GHRL, MAPK7, PTGS2, SEMA6A, OVOL2, RELA, SEMA4A, SHH, BMP4, BMPR1A, BRCA1, SRF, BSG, SYK, TBX1, TNFAIP3, TWIST1, VEGFA, WNT7A, RECK, NRP2, NRP1, SPHK1, ACVR1, SEMA5A, KLF4, HAND2, SEMA3E, CDC42
GO:0001539	0.982401591736604	0.33094808804748	5.8864281038621	2	218	cilium or flagellum-dependent cell motility	0.984089152753084	PRDM14, TACR1
GO:0001541	2.33051017403451e-05	6.72260015117158	1.56611389919267	9	58	ovarian follicle development	0.00012616899907704	FOXC1, KITLG, MMP2, ATM, BCL2, SOD1, SRC, UBE3A, VEGFA
GO:0001542	0.0230998795725916	10.3332367429731	0.243017674012655	2	9	ovulation from ovarian follicle	0.0501428920049555	SIRT1, MMP2
GO:0001553	0.0401522616955924	7.23204868154158	0.324023565350207	2	12	luteinization	0.074281229205261	MMP2, PLEKHA1
GO:0001556	0.0156250474569212	4.53284114052953	0.972070696050622	4	36	oocyte maturation	0.0361367953083017	EDN1, EDNRA, H3-3A, H3-3B
GO:0001558	3.70909011550906e-13	4.32292559290326	10.9627972943487	41	406	regulation of cell growth	5.31245819351157e-12	HDAC6, CDK5, CDKN1A, NET1, SEMA3A, MAD2L2, SEMA6C, SEMA4F, SEMA4D, EDN1, FN1, FXN, ABL1, GJA1, H3-3A, H3-3B, NRG1, APOE, IGFBP7, MAG, MECP2, PAFAH1B1, PRKN, SEMA3G, BCL2, SEMA3F, SGK1, CAPRIN2, SPP1, BRCA1, SRF, VEGFA, DDR1, SEMA6D, SEMA7A, NRP1, SPHK1, SEMA5A, ACVR1B, TAOK2, CDC42
GO:0001568	1.08585342784462e-28	4.96861476198109	22.16861226271	87	821	blood vessel development	3.97529479144552e-27	CDH2, PDCD6, APELA, KLF2, CITED2, SEMA3C, CYP1B1, JAG1, EDN1, EDNRA, EFNA1, EMP2, ENG, EPHB1, EPHB2, EPHB3, FGF2, FOXC1, FOXC2, FN1, SIRT1, FOLR1, ALOX5, ABL1, FYN, GBX2, GJA1, AGO2, SETD2, HIF1A, HES1, HSPG2, APOE, IGFBP7, IL1B, IL6, AQP1, ISL1, ITGB3, RHOB, LDLR, MIR15B, MIR16-1, MIR21, MDM2, MECP2, FOXO4, MMP2, NFATC4, NFE2L2, NODAL, PAX6, SIRT6, GHRL, MAPK1, MAPK7, PTGS2, SEMA6A, OVOL2, RELA, SEMA4A, SHH, BMP4, BMP7, BMPR1A, SMO, BRCA1, SRF, BSG, SYK, TBX1, TNFAIP3, TWIST1, VEGFA, WNT7A, PDGFD, RECK, NRP2, NRP1, ALDH1A2, SPHK1, ACVR1, SEMA5A, KLF4, HAND2, SEMA3E, CDC42
GO:0001569	2.793650307881e-16	29.756993736952	0.972070696050622	16	36	branching involved in blood vessel morphogenesis	5.16003645102725e-15	EDN1, EDNRA, ENG, FOXC2, ABL1, GBX2, MIR15B, MIR16-1, NFATC4, SIRT6, SHH, SRF, VEGFA, NRP1, ACVR1, SEMA3E
GO:0001570	0.00010611173517999	4.81850244167119	2.32216888500982	10	86	vasculogenesis	0.00048640999775937	APELA, CITED2, EMP2, ENG, SETD2, SHH, SMO, VEGFA, WNT7A, NRP1
GO:0001578	0.714822431114508	0.811663304602971	3.67226707396902	3	136	microtubule bundle formation	0.726750974796867	TPPP, TPPP3, PLK1
GO:0001649	1.86897001998028e-07	3.7840307452498	7.04751254636701	24	261	osteoblast differentiation	1.51221716978385e-06	SEMA4D, JAG1, FGF2, GJA1, H3-3A, H3-3B, SOX8, IL6, MIR21, PTEN, SHH, BMP4, BMP7, BMPR1A, SNAI2, SMO, SOX9, SPP1, TWIST1, VEGFA, CAT, SEMA7A, ACVR1, HAND2
GO:0001654	1.16115495139709e-13	4.40120213072272	11.0708051494654	42	410	eye development	1.73938881159741e-12	ABI2, CITED2, CTNS, CYP1A1, CYP1B1, RDH10, DRD2, JAG1, EPHB1, EPHB2, FGF2, FOXC1, FOXC2, GJA1, STAU2, HDAC2, SOX8, HIF1A, HES1, AQP1, MTNR1B, PAX6, FZR1, PITX2, BCL2, RET, SHH, BMP4, BMP7, PHACTR4, SOX9, SRF, BSG, TH, TWIST1, VEGFA, WNT7A, CALB1, DTNBP1, NRP1, ALDH1A2, KLF4
GO:0001655	1.02308387027191e-05	6.54675994108984	1.78212960942614	10	66	urogenital system development	5.9448090511743e-05	EPHB2, EPHB3, FKBP4, MMP2, PRLR, SHH, BMP4, BMP7, SOX9, UBE3A
GO:0001656	2.32639678319564e-08	7.20779220779221	2.48418066768492	15	92	metanephros development	2.11030037088992e-07	RDH10, FOXC2, GDNF, SOX8, HES1, AQP1, LIF, BCL2, RET, SHH, BMP4, BMP7, SMO, SOX9, CALB1
GO:0001657	1.38254654728424e-09	7.60745072339567	2.70019637791839	17	100	ureteric bud development	1.46206088238711e-08	FGF2, FOXC1, FOXC2, GDNF, SOX8, HES1, LAMA5, BCL2, RET, SHH, BMP4, BMP7, SMO, SOX9, VEGFA, CALB1, CAT
GO:0001658	4.93353831697069e-06	7.19062057812816	1.64711979053022	10	61	branching involved in ureteric bud morphogenesis	3.0746112076144e-05	FGF2, GDNF, SOX8, LAMA5, BCL2, SHH, BMP4, SMO, SOX9, VEGFA
GO:0001659	3.06543850782885e-08	4.77427446742822	4.99536329914903	21	185	temperature homeostasis	2.74410526073627e-07	ADORA1, ADRB1, DRD2, EDNRB, ACSL1, FOXC2, KDM6B, GJA1, HSF1, IL1B, SIRT6, GHRL, PRLR, PTGS2, NOD2, STAT6, SYK, TRPM2, VEGFA, PHOX2B, NR1D1
GO:0001660	0.00274650011700946	13.5891768292683	0.297021601571023	3	11	fever generation	0.00820733051071203	EDNRB, IL1B, PTGS2
GO:0001662	0.000139187682878009	7.09283925318761	1.16108444250491	7	43	behavioral fear response	0.000621964008218972	CRH, EPHB2, APOE, MECP2, BCL2, RPS6KB1, VDAC1
GO:0001666	4.97071556367495e-21	6.71620184157165	8.47861662666376	46	314	response to hypoxia	1.21137080184604e-19	STUB1, CITED2, CHRNB2, ADORA1, CYP1A1, DRD2, EDN1, EDNRA, ENG, EPHA4, EPO, ERCC2, FABP1, SIRT1, NOP53, HIF1A, HSF1, HSPG2, AQP1, LIF, MIR21, MDM2, MECP2, MMP2, MYB, ATM, NFE2L2, NOS1, PPARD, PRKAA1, PTGS2, BCL2, SLC2A4, BMP7, BNIP3, SRC, SRF, STC1, TH, TLR2, TWIST1, VEGFA, CAT, STC2, BECN1, AIFM1
GO:0001667	1.54861700475585e-73	23.9869390330468	6.50747327078333	86	241	ameboidal-type cell migration	3.71850271377258e-71	CDH2, HDAC6, APELA, SEMA3A, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, ACVR1C, EDN1, EDN3, EDNRA, EDNRB, EFNB1, ERBB4, SEMA3D, FGF2, FN1, FOLR1, CORO1C, YTHDF3, GBX2, GDNF, GJA1, AGO2, SOX8, HIF1A, HTR2B, AQP1, ISL1, ITGB3, ITGB4, LAMA5, ARHGDIB, MIR15B, MIR16-1, KITLG, MMP9, NODAL, NRTN, PAFAH1B1, PAX6, PITX2, SEMA5B, PPARD, SEMA4C, RADIL, SEMA3G, PTEN, SEMA6A, SEMA4G, OVOL2, RET, SEMA3F, SEMA4A, SHH, SMURF2, BMP4, BMP7, PHACTR4, SMO, SOX9, SOX10, SRC, TACR1, TBX1, TIMP1, C1QBP, TWIST1, VEGFA, SEMA3B, SEMA6D, CALR, SEMA7A, SYDE1, NRP2, NRP1, PHOX2B, ACVR1, SEMA5A, ACVR1B, HAND2, SEMA3E, CDC42
GO:0001676	1.10407187494301e-13	9.60032449972958	2.91621208815187	22	108	long-chain fatty acid metabolic process	1.65691962996961e-12	CYP1A1, CYP1A2, CYP1B1, CYP2A6, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP3A4, ACSL1, ALOX5, GSTM1, GSTM2, GSTM4, ACAA1, LTC4S, MGST3, PLA2G4A, PTGDS, PTGS2, AKR1C3
