geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0032787	monocarboxylic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0032787	624	29	3.5661388260507203	8.132044604700855	5.286845698343739e-19	2.4938246968187357e-16	30;240;241;1543;1544;1548;1555;1557;1558;1559;1564;1565;1576;1577;2180;2329;2678;2687;2944;2946;2948;4056;4259;5319;5321;5322;51548;54658;55902
GO:0042759	long-chain fatty acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0042759	27	11	0.1543040838195023	71.28780864197532	1.4224312818290357e-18	6.470030287633785e-16	240;1543;1544;1558;1559;1565;1576;2944;2946;2948;4056
GO:0006749	glutathione metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006749	52	13	0.2971782355042267	43.74479166666667	1.5802279236905808e-18	6.939925115904564e-16	1497;2678;2686;2687;2944;2946;2947;2948;4258;9446;91227;92086;124975
GO:0050804	modulation of chemical synaptic transmission	http://amigo.geneontology.org/amigo/term/GO:0050804	467	25	2.6688891534706514	9.367193076374019	8.118037642172375e-18	3.4463775803569125e-15	107;114;348;793;1813;2648;2890;4204;4776;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;266743;440275
GO:0099177	regulation of trans-synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0099177	468	25	2.6746041195380403	9.347177706552706	8.540458219225212e-18	3.5087508348403964e-15	107;114;348;793;1813;2648;2890;4204;4776;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;266743;440275
GO:0033559	unsaturated fatty acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0033559	112	15	0.6400761995475652	23.43470982142857	7.268352542071631e-17	2.892804311744509e-14	30;240;1543;1544;1548;1555;1557;1558;1559;1564;1565;2944;2946;4259;5321
GO:0060291	long-term synaptic potentiation	http://amigo.geneontology.org/amigo/term/GO:0060291	90	14	0.5143469460650077	27.21898148148148	9.400356794545216e-17	3.627968004100845e-14	107;114;348;793;1813;4204;4776;5590;5621;5649;6616;10636;23237;440275
GO:0044255	cellular lipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044255	995	32	5.68639123705203	5.627470686767169	2.48916000044833e-16	9.324100519326449e-14	30;240;241;348;1543;1544;1548;1555;1557;1558;1559;1564;1565;1576;1577;2180;2329;2678;2687;2944;2946;2948;3949;4056;4204;4258;4259;5319;5321;5322;54658;55902
GO:0019369	arachidonic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019369	58	12	0.33146803190856056	36.20258620689655	4.288599693612192e-16	1.5605601627955678e-13	240;1543;1544;1548;1555;1557;1558;1559;1564;1565;4259;5321
GO:0050806	positive regulation of synaptic transmission	http://amigo.geneontology.org/amigo/term/GO:0050806	159	16	0.908679604714847	17.60796645702306	6.657688720325319e-16	2.3553423206128685e-13	107;114;348;793;1813;2890;4204;4776;5590;5621;5649;6616;6869;10636;23237;440275
GO:0120254	olefinic compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0120254	160	16	0.914394570782236	17.49791666666667	7.364051870263977e-16	2.5348260708022164e-13	30;240;1543;1544;1548;1555;1557;1558;1559;1564;1565;1576;1577;2946;4259;5321
GO:0099537	trans-synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0099537	739	27	4.2233599238004524	6.393014208389716	4.418546434800732e-15	1.4809107208847926e-12	107;114;348;793;1813;2648;2890;4204;4776;4842;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;139411;266743;440275
GO:0099536	synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0099536	764	27	4.366234075485177	6.183818717277487	9.941942342665142e-15	3.246681478876493e-12	107;114;348;793;1813;2648;2890;4204;4776;4842;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;139411;266743;440275
GO:1901750	leukotriene D4 biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901750	6	6	0.03428979640433385	174.97916666666666	2.9735637245175083e-14	9.467826898863746e-12	2678;2686;2687;91227;92086;124975
GO:0007268	chemical synaptic transmission	http://amigo.geneontology.org/amigo/term/GO:0007268	733	26	4.189070127396119	6.20662801273306	3.179603277197702e-14	9.641768413902365e-12	107;114;348;793;1813;2648;2890;4204;4776;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;139411;266743;440275
GO:0098916	anterograde trans-synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0098916	733	26	4.189070127396119	6.20662801273306	3.179603277197702e-14	9.641768413902365e-12	107;114;348;793;1813;2648;2890;4204;4776;4909;5590;5621;5649;5923;6198;6616;6722;6869;10636;22849;23237;50944;114781;139411;266743;440275
GO:0007612	learning	http://amigo.geneontology.org/amigo/term/GO:0007612	152	14	0.8686748422431242	16.116502192982455	1.7016168097013557e-13	5.039951555431737e-11	1497;1813;4204;5649;6616;6722;6869;9486;10636;23237;50944;164312;266743;440275
GO:0006633	fatty acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0006633	155	14	0.8858197404452911	15.804569892473118	2.2338825709521655e-13	6.466074641737904e-11	240;1543;1544;1558;1559;1565;1576;2944;2946;2948;4056;5319;5321;55902
GO:0044248	cellular catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044248	1584	35	9.052506250744136	3.866332596801347	5.539338487585188e-13	1.5677558883974434e-10	30;348;1429;1543;1544;1548;1555;1557;1558;1559;1564;1565;1576;1577;1813;2180;2329;2944;2946;2947;2948;3949;4048;4258;4842;5321;5322;7172;8856;9446;10919;22849;51548;54658;55270
GO:1901748	leukotriene D4 metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901748	8	6	0.0457197285391118	131.234375	8.249656331969333e-13	2.2840787618252485e-10	2678;2686;2687;91227;92086;124975
GO:0008210	estrogen metabolic process	http://amigo.geneontology.org/amigo/term/GO:0008210	40	9	0.228598642695559	39.370312500000004	1.0473243221938268e-12	2.838026078183102e-10	1543;1544;1558;1559;1565;1576;1577;9486;54658
GO:0008202	steroid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0008202	319	17	1.823074175497083	9.324908568443051	2.855287678408611e-12	7.576029973377513e-10	30;348;1543;1544;1548;1555;1557;1558;1559;1565;1576;1577;3949;4204;8856;9486;54658
GO:1900271	regulation of long-term synaptic potentiation	http://amigo.geneontology.org/amigo/term/GO:1900271	45	9	0.2571734730325039	34.99583333333333	3.315748730238168e-12	8.618239964961901e-10	107;114;348;793;1813;5621;5649;23237;440275
GO:0019373	epoxygenase P450 pathway	http://amigo.geneontology.org/amigo/term/GO:0019373	18	7	0.10286938921300155	68.0474537037037	4.819106951737041e-12	1.2275229227464591e-9	1543;1544;1548;1555;1557;1558;1559
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	243	15	1.388736754375521	10.801183127572017	7.623101325837378e-12	1.9036827154091144e-9	241;348;1543;1813;2890;2944;2946;2947;4056;4258;4259;6198;6722;9446;10919
GO:0008610	lipid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0008610	718	23	4.103345636385284	5.605182219127205	1.027844066820849e-11	2.51742731442891e-9	240;348;1543;1544;1558;1559;1565;1576;2180;2678;2686;2687;2944;2946;2948;3949;4056;5319;5321;55902;91227;92086;124975
GO:0072330	monocarboxylic acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0072330	214	14	1.2230027384212405	11.447235202492212	1.8468987762027226e-11	4.438132606361863e-9	240;1543;1544;1558;1559;1565;1576;2944;2946;2948;4056;5319;5321;55902
GO:0034502	protein localization to chromosome	http://amigo.geneontology.org/amigo/term/GO:0034502	110	11	0.6286462674127873	17.497916666666665	3.1599262929087946e-11	7.452744678978964e-9	6117;7518;9656;10039;11073;25900;27336;51548;55719;83695;84250
GO:0016098	monoterpenoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016098	6	5	0.03428979640433385	145.81597222222223	3.277553431434921e-11	7.589621909591846e-9	1544;1557;1559;1565;1576
GO:0008306	associative learning	http://amigo.geneontology.org/amigo/term/GO:0008306	87	10	0.49720204786284083	20.112547892720304	6.406392609694977e-11	1.4569967192334862e-8	1497;1813;4204;5649;6616;6722;6869;10636;50944;164312
GO:0070989	oxidative demethylation	http://amigo.geneontology.org/amigo/term/GO:0070989	15	6	0.08572449101083462	69.99166666666666	1.4278635989762624e-10	3.190398385361698e-8	1544;1558;1559;1565;1576;1577
GO:1901570	fatty acid derivative biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901570	48	8	0.2743183712346708	29.163194444444446	2.644607030682485e-10	5.8071922659951944e-8	240;2180;2678;2686;2687;91227;92086;124975
GO:0006751	glutathione catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006751	8	5	0.0457197285391118	109.36197916666667	3.0314875610376646e-10	6.543902640233169e-8	2678;2686;2687;91227;92086
GO:0018916	nitrobenzene metabolic process	http://amigo.geneontology.org/amigo/term/GO:0018916	4	4	0.0228598642695559	174.97916666666666	1.0016833781289156e-9	2.1262399173083115e-7	2944;2946;2947;2948
GO:0007267	cell-cell signaling	http://amigo.geneontology.org/amigo/term/GO:0007267	1673	31	9.561138230741754	3.2422917911934652	1.5592075936792181e-9	3.255420969360413e-7	107;114;240;348;793;1813;2648;2890;4204;4776;4842;4909;5321;5590;5621;5649;5923;6198;6616;6722;6850;6869;10636;22849;23237;50944;51548;114781;139411;266743;440275
GO:0097267	omega-hydroxylase P450 pathway	http://amigo.geneontology.org/amigo/term/GO:0097267	11	5	0.06286462674127873	79.53598484848484	2.4672590800954505e-9	5.068227684531557e-7	1543;1544;1557;1558;1559
GO:0015909	long-chain fatty acid transport	http://amigo.geneontology.org/amigo/term/GO:0015909	66	8	0.3771877604476723	21.209595959595962	3.700891693300685e-9	7.481675651726591e-7	348;1813;2180;5319;5321;5322;6198;6850
GO:0006721	terpenoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006721	98	9	0.5600666746041195	16.06951530612245	4.595617728084639e-9	9.145279278888431e-7	1543;1544;1557;1558;1559;1565;1576;1577;54658
GO:0042537	benzene-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042537	26	6	0.14858911775211334	40.37980769230769	6.2439736143976016e-9	1.223434583891813e-6	30;2944;2946;2947;2948;54658
GO:1901568	fatty acid derivative metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901568	74	8	0.42290748898678415	18.916666666666668	9.355399287436511e-9	1.8053085655271424e-6	240;2180;2678;2686;2687;91227;92086;124975
GO:0006750	glutathione biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0006750	15	5	0.08572449101083462	58.326388888888886	1.5749628887487085e-8	2.993839903149784e-6	2678;2686;2687;4258;124975
GO:1990748	cellular detoxification	http://amigo.geneontology.org/amigo/term/GO:1990748	116	9	0.6629360638171211	13.575969827586206	2.046593213542512e-8	3.833148701129034e-6	241;348;2944;2946;2947;4056;4258;4259;9446
GO:0006302	double-strand break repair	http://amigo.geneontology.org/amigo/term/GO:0006302	308	13	1.7602095487558043	7.385484307359308	2.12343198816075e-8	3.9194246088717845e-6	3014;4683;6117;7158;7518;10039;11073;25900;27336;51548;55719;83695;84250
GO:0007626	locomotory behavior	http://amigo.geneontology.org/amigo/term/GO:0007626	203	11	1.1601381116799618	9.48162972085386	2.2029668257570093e-8	4.00814078469161e-6	114;348;793;894;1497;1813;4204;4909;5649;6616;114781
GO:0019184	nonribosomal peptide biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0019184	17	5	0.09715442314561257	51.46446078431373	3.2161577880170836e-8	5.769152899744447e-6	2678;2686;2687;4258;124975
GO:0019748	secondary metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019748	57	7	0.3257530658411716	21.488669590643273	3.3401478708697574e-8	5.908350456027393e-6	1497;1543;1544;1548;1565;1576;1577
GO:0009820	alkaloid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009820	7	4	0.04000476247172283	99.98809523809523	3.460005756640448e-8	5.954950448185506e-6	1544;1565;1576;1577
GO:0002933	lipid hydroxylation	http://amigo.geneontology.org/amigo/term/GO:0002933	7	4	0.04000476247172283	99.98809523809523	3.460005756640448e-8	5.954950448185506e-6	1543;1558;1576;1577
GO:0033554	cellular response to stress	http://amigo.geneontology.org/amigo/term/GO:0033554	1912	31	10.92701512084772	2.8370053172942815	3.761441450751493e-8	6.387429108902803e-6	114;240;1813;2648;2944;2946;2947;3014;4683;4776;5884;5923;6117;6446;6517;6722;7158;7518;9656;9867;10039;10919;11073;25900;27336;51548;55270;55719;83695;84250;440275
GO:0097237	cellular response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0097237	126	9	0.7200857244910108	12.498511904761905	4.2185124328026635e-8	7.0693387294966734e-6	241;348;2944;2946;2947;4056;4258;4259;9446
GO:0010817	regulation of hormone levels	http://amigo.geneontology.org/amigo/term/GO:0010817	539	16	3.0803667103226573	5.1941867656153375	6.250344223361174e-8	1.0338231692042586e-5	114;240;1497;1543;1544;1558;1559;1565;1576;1577;1813;6616;6869;9486;51548;54658
GO:0006720	isoprenoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006720	133	9	0.7600904869627336	11.840695488721805	6.746867780581875e-8	1.101642410942189e-5	1543;1544;1557;1558;1559;1565;1576;1577;54658
GO:0000725	recombinational repair	http://amigo.geneontology.org/amigo/term/GO:0000725	178	10	1.0172639599952376	9.830290262172284	7.11746049198948e-8	1.1474427446326331e-5	3014;4683;6117;7158;11073;27336;51548;55719;83695;84250
GO:1901615	organic hydroxy compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901615	550	16	3.143231337063936	5.090303030303031	8.24777273736657e-8	1.3130454197887578e-5	30;348;1497;1543;1544;1558;1559;1565;1576;1577;1813;3949;4204;5321;55902;114781
GO:1900273	positive regulation of long-term synaptic potentiation	http://amigo.geneontology.org/amigo/term/GO:1900273	21	5	0.12001428741516847	41.66170634920635	1.0386664725970353e-7	1.6331427401229432e-5	107;114;1813;5649;440275
GO:0098754	detoxification	http://amigo.geneontology.org/amigo/term/GO:0098754	141	9	0.8058102155018455	11.168882978723403	1.1171688306736333e-7	1.7351539301779748e-5	241;348;2944;2946;2947;4056;4258;4259;9446
GO:0009314	response to radiation	http://amigo.geneontology.org/amigo/term/GO:0009314	426	14	2.434575544707703	5.750489045383412	1.3249468976650942e-7	2.0330751432123665e-5	894;1497;1813;3014;4204;4776;7158;7518;10636;11073;51548;83695;164312;440275
GO:0009822	alkaloid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009822	3	3	0.017144898202166924	174.97916666666666	1.8089540146578461e-7	2.7427188488907533e-5	1565;1576;1577
GO:0006281	DNA repair	http://amigo.geneontology.org/amigo/term/GO:0006281	591	16	3.3775449458268842	4.73716864072194	2.1920314064936038e-7	3.284436705070887e-5	2648;3014;4683;5884;6117;7158;7518;9656;10039;11073;25900;27336;51548;55719;83695;84250
GO:0070988	demethylation	http://amigo.geneontology.org/amigo/term/GO:0070988	46	6	0.26288843909989285	22.82336956521739	2.3171284191244693e-7	3.431505528601075e-5	1544;1558;1559;1565;1576;1577
GO:1901700	response to oxygen-containing compound	http://amigo.geneontology.org/amigo/term/GO:1901700	1733	28	9.904036194785094	2.82713021734949	2.3468022901008037e-7	3.4355027547958434e-5	107;114;241;348;1543;1813;2180;2890;3949;4048;4204;4258;4776;4842;5319;5590;5621;6198;6446;6517;6722;6869;7518;10919;22849;54658;55270;266743
GO:0044272	sulfur compound biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0044272	155	9	0.8858197404452911	10.16008064516129	2.512530837771542e-7	3.63631735793845e-5	2180;2678;2686;2687;2944;55902;91227;92086;124975
GO:0015908	fatty acid transport	http://amigo.geneontology.org/amigo/term/GO:0015908	114	8	0.6515061316823432	12.27923976608187	2.8344355464372453e-7	4.056109114542107e-5	348;1813;2180;5319;5321;5322;6198;6850
GO:0007614	short-term memory	http://amigo.geneontology.org/amigo/term/GO:0007614	11	4	0.06286462674127873	63.628787878787875	3.2055118896378714e-7	4.5361554918253257e-5	793;6517;139411;266743
GO:0006310	DNA recombination	http://amigo.geneontology.org/amigo/term/GO:0006310	331	12	1.8916537683057506	6.343655589123867	3.986020471356697e-7	5.5786765629888886e-05	3014;4683;6117;7158;7518;10039;11073;27336;51548;55719;83695;84250
GO:0006974	DNA damage response	http://amigo.geneontology.org/amigo/term/GO:0006974	872	19	4.9834504107631865	3.812619457186544	4.057078797048073e-7	5.616408212956985e-5	2648;3014;4683;4776;5884;6117;6446;7158;7518;9656;10039;11073;25900;27336;51548;55719;83695;84250;440275
GO:0001523	retinoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0001523	82	7	0.4686272175258959	14.93724593495935	4.276739301454107e-7	5.856833520787043e-5	1543;1544;1558;1565;1576;1577;54658
GO:0042572	retinol metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042572	51	6	0.2914632694368377	20.58578431372549	4.3539089700609653e-7	5.8990834726272826e-5	1543;1544;1558;1565;1576;1577
GO:0000077	DNA damage checkpoint signaling	http://amigo.geneontology.org/amigo/term/GO:0000077	125	8	0.7143707584236219	11.198666666666666	5.754656210145226e-7	7.714873841306274e-5	3014;4683;5884;7158;9656;11073;83695;440275
GO:0000724	double-strand break repair via homologous recombination	http://amigo.geneontology.org/amigo/term/GO:0000724	173	9	0.9886891296582927	9.102962427745664	6.365780605904929e-7	8.432886939627441e-5	3014;4683;6117;7158;11073;27336;51548;55719;84250
GO:0016101	diterpenoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016101	87	7	0.49720204786284083	14.078783524904214	6.422660436117006e-7	8.432886939627441e-5	1543;1544;1558;1565;1576;1577;54658
GO:0050482	arachidonic acid secretion	http://amigo.geneontology.org/amigo/term/GO:0050482	30	5	0.17144898202166925	29.163194444444443	6.983996819584799e-7	8.984664999417373e-5	1813;5319;5321;5322;6850
GO:1903963	arachidonate transport	http://amigo.geneontology.org/amigo/term/GO:1903963	30	5	0.17144898202166925	29.163194444444443	6.983996819584799e-7	8.984664999417373e-5	1813;5319;5321;5322;6850
GO:0010038	response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0010038	355	12	2.028812953923086	5.914788732394366	8.369252045171958e-7	1.0659079404731006e-4	107;114;241;1543;1544;1813;2890;4048;4204;4776;5621;7518
GO:0051050	positive regulation of transport	http://amigo.geneontology.org/amigo/term/GO:0051050	826	18	4.720561971663293	3.8131053268765136	8.592568828302282e-7	1.0835144217550283e-4	114;348;1813;2180;2946;4204;4842;5319;5321;5322;5590;5649;6446;6616;6850;6869;9446;51548
