"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.67609753176173e-29,26,185,30.9202702702703,"GO:0071466 cellular response to xenobiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071466"," ACAA1  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  UGT1A1  CYP2A6  CYP3A5  CRYZ  GSTM1  GSTM3  TPMT  CYP1A1  CYP1A2  NR1I2  GSTO1  CYP3A4  GSTM4  GSTM2  FMO4  ACSL1  PRNP  EHMT2  NUDT15  NOS1"
3.56570476794102e-28,37,659,12.352588420684,"GO:0007610 behavior "," http://amigo.geneontology.org/amigo/term/GO:0007610"," LRRN4  BTBD9  NTF4  CTNS  PRKCZ  NFATC4  CALB1  RPS6KB1  KAT2A  SRF  TACR1  CHST10  CCND2  LDLR  SNAP25  DRD2  GRIA1  ADCY8  SHANK1  CAMK2N1  ADCY1  PTCHD1  MECP2  RGS14  PRNP  NPAS4  SLC2A4  RELN  ARC  PJA2  EHMT2  APOE  CAMK4  CPEB3  EIF2AK4  RASGRF1  SGK1"
8.02541886736035e-28,42,983,9.40020737146882,"GO:0019752 carboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019752"," ALOX5  ACAA1  MGST2  NOS1  GGT5  CYP2D6  LTA4H  ALOX5AP  CYP2C9  CYP2C8  GSTO1  ACSL1  CYP2C19  PLA2G1B  CYP2B6  LTC4S  UGT1A1  CYP2A6  SIRT6  GGT1  CYP3A5  PLA2G4A  PLA2G5  GSTM1  CYP1A1  CYP1A2  MGST3  PRG3  CYP3A4  GSTM4  GSTM2  FMO4  ACSS2  SYK  MECP2  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CTNS"
2.12490731647797e-27,42,1009,9.15798200808112,"GO:0043436 oxoacid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043436"," ALOX5  ACAA1  MGST2  NOS1  GGT5  CYP2D6  LTA4H  ALOX5AP  CYP2C9  CYP2C8  GSTO1  ACSL1  CYP2C19  PLA2G1B  CYP2B6  LTC4S  UGT1A1  CYP2A6  SIRT6  GGT1  CYP3A5  PLA2G4A  PLA2G5  GSTM1  CYP1A1  CYP1A2  MGST3  PRG3  CYP3A4  GSTM4  GSTM2  FMO4  ACSS2  SYK  MECP2  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CTNS"
4.18670759005171e-27,42,1028,8.98871969470219,"GO:0006082 organic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006082"," ALOX5  ACAA1  MGST2  NOS1  GGT5  CYP2D6  LTA4H  ALOX5AP  CYP2C9  CYP2C8  GSTO1  ACSL1  CYP2C19  PLA2G1B  CYP2B6  LTC4S  UGT1A1  CYP2A6  SIRT6  GGT1  CYP3A5  PLA2G4A  PLA2G5  GSTM1  CYP1A1  CYP1A2  MGST3  PRG3  CYP3A4  GSTM4  GSTM2  FMO4  ACSS2  SYK  MECP2  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CTNS"
1.18630130869946e-25,28,329,18.7242225859247,"GO:0046394 carboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046394"," ALOX5  MGST2  GGT5  LTA4H  ALOX5AP  PLA2G1B  LTC4S  GGT1  PLA2G4A  PLA2G5  GSTM1  CYP2C9  CYP2C8  MGST3  PRG3  GSTM4  GSTM2  CYP1A1  SYK  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CYP2D6  CYP1A2  CYP3A4"
1.32413508193769e-25,28,331,18.611085289333,"GO:0016053 organic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016053"," ALOX5  MGST2  GGT5  LTA4H  ALOX5AP  PLA2G1B  LTC4S  GGT1  PLA2G4A  PLA2G5  GSTM1  CYP2C9  CYP2C8  MGST3  PRG3  GSTM4  GSTM2  CYP1A1  SYK  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CYP2D6  CYP1A2  CYP3A4"
1.18669363901247e-23,29,435,14.6673076923077,"GO:0009410 response to xenobiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009410"," ACAA1  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  UGT1A1  CYP2A6  CYP3A5  CRYZ  GSTM1  GSTM3  TPMT  CYP1A1  CYP1A2  NR1I2  GSTO1  CYP3A4  GSTM4  GSTM2  FMO4  RPS6KB1  DRD2  ACSL1  ADCY1  PRNP  EHMT2  NUDT15  NOS1"
2.40480902184811e-22,31,591,11.5402674736431,"GO:0044283 small molecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044283"," ALOX5  MGST2  GGT5  LTA4H  ALOX5AP  PLA2G1B  LTC4S  SIRT6  GGT1  PLA2G4A  PLA2G5  APOE  GSTM1  CYP2C9  CYP2C8  MGST3  PRG3  GSTM4  GSTM2  KAT2A  CYP1A1  CYP3A4  SYK  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CYP2D6  CYP1A2"
3.40774136671167e-22,48,1936,5.45478385251113,"GO:0044281 small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044281"," ALOX5  ACAA1  MGST2  NOS1  GGT5  CYP2D6  LTA4H  APOE  ACSS2  ALOX5AP  NUDT15  CYP2C9  CYP2C8  GSTO1  ACSL1  ADCY8  ADCY1  CYP2C19  PLA2G1B  CYP2B6  LTC4S  UGT1A1  CYP2A6  CYP1A1  CYP3A4  SIRT6  GGT1  CYP3A5  PLA2G4A  PLA2G5  GSTM1  CYP1A2  MGST3  PRG3  GSTM4  GSTM2  FMO4  KAT2A  LDLR  SYK  MECP2  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3  CTNS"
3.83340608997246e-19,17,115,32.5231605351171,"GO:0001676 long-chain fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0001676"," ALOX5  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  CYP2A6  PLA2G4A  GSTM1  CYP1A1  ACSL1  GSTM4  LTC4S  GSTM2  CYP1A2  ACAA1  CYP3A4"
1.07185873283276e-18,20,214,20.5616462976276,"GO:0048167 regulation of synaptic plasticity "," http://amigo.geneontology.org/amigo/term/GO:0048167"," CALB1  ARC  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  SNAP25  DRD2  GRIA1  ADCY8  ADCY1  MECP2  RGS14  PRNP  NPAS4  RELN  CPEB3  EIF2AK4"
7.21506120731844e-18,24,414,12.7541806020067,"GO:0006631 fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006631"," ALOX5  ACAA1  CYP2D6  CYP2C9  CYP2C8  ACSL1  CYP2C19  PLA2G1B  CYP2B6  CYP2A6  GGT5  GGT1  PLA2G4A  GSTM1  CYP1A1  GSTM4  LTC4S  GSTM2  FMO4  PLA2G5  ALOX5AP  CYP1A2  CYP3A4  UGT1A1"
1.34522177753987e-17,41,1730,5.2141007114273,"GO:0050877 nervous system process "," http://amigo.geneontology.org/amigo/term/GO:0050877"," LRRN4  PTCHD1  NTF4  GSTO1  GSTM2  CTNS  PRKCZ  NFATC4  NBN  CALB1  RPS6KB1  KAT2A  SRF  TACR1  CHST10  CCND2  LDLR  SNAP25  DRD2  GRIA1  ADCY8  SHANK1  CAMK2N1  ADCY1  MECP2  RGS14  PRNP  NPAS4  SLC2A4  BTBD9  RELN  ARC  PJA2  EHMT2  APOE  CAMK4  CPEB3  EIF2AK4  RASGRF1  CRYZ  SGK1"
1.83761301629719e-17,8,8,220.009615384615,"GO:1901748 leukotriene D4 metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901748"," GGT5  GGT1  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3"
1.83761301629719e-17,8,8,220.009615384615,"GO:1901750 leukotriene D4 biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901750"," GGT5  GGT1  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3"
2.4556467848784e-17,14,73,42.1936248682824,"GO:0006749 glutathione metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006749"," GGT5  GGT1  GGT7  GSTM1  GSTM3  GSTO1  GSTM4  GSTM2  MGST2  GGTLC2  GGTLC1  GGT6  GGTLC3  CTNS"
4.4173395149325e-17,27,628,9.45901212640862,"GO:0032787 monocarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032787"," ALOX5  ACAA1  CYP2D6  CYP2C9  CYP2C8  ACSL1  CYP2C19  PLA2G1B  CYP2B6  UGT1A1  CYP2A6  SIRT6  GGT5  GGT1  CYP3A5  PLA2G4A  GSTM1  CYP1A1  CYP1A2  CYP3A4  GSTM4  LTC4S  GSTM2  FMO4  PLA2G5  ACSS2  ALOX5AP"
9.27553182843419e-17,11,31,78.0679280397022,"GO:0042759 long-chain fatty acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042759"," ALOX5  GSTM1  GSTM4  LTC4S  GSTM2  CYP2D6  CYP2C9  CYP2C8  CYP1A1  CYP1A2  CYP3A4"
1.26608320701682e-16,24,474,11.1397273612463,"GO:0050804 modulation of chemical synaptic transmission "," http://amigo.geneontology.org/amigo/term/GO:0050804"," CALB1  DRD2  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  SNAP25  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
1.28603536000511e-16,24,475,11.1162753036437,"GO:0099177 regulation of trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099177"," CALB1  DRD2  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  SNAP25  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
1.93489645886312e-15,14,99,31.1124708624709,"GO:0060291 long-term synaptic potentiation "," http://amigo.geneontology.org/amigo/term/GO:0060291"," CALB1  ARC  APOE  PRKCZ  NFATC4  SNAP25  DRD2  ADCY8  ADCY1  MECP2  RGS14  PRNP  RELN  EIF2AK4"
5.24127410276298e-15,51,3300,3.4001486013986,"GO:0070887 cellular response to chemical stimulus "," http://amigo.geneontology.org/amigo/term/GO:0070887"," ACAA1  CYP2D6  RPS6KB1  CYP2C9  CYP2C8  DRD2  CYP2C19  SLC2A4  CYP2B6  NTF4  UGT1A1  CYP2A6  CYP3A5  CPEB3  CRYZ  ALOX5AP  GSTM1  GSTM3  TPMT  CYP1A1  CYP1A2  NR1I2  GSTO1  CYP3A4  SYK  GSTM4  PRNP  GSTM2  ALOX5  PRKCZ  FMO4  MGST2  NFATC4  CALB1  KAT2A  SRF  PLA2G4A  SGK1  LDLR  APOE  MGST3  ACSL1  GRIA1  ADCY8  NPAS4  EHMT2  LTC4S  NUDT15  NOS1  ADCY1  PLA2G1B"
2.53768915703836e-14,35,1516,5.07937766389284,"GO:0006629 lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006629"," ALOX5  ACAA1  CYP2D6  PLA2G4A  PLA2G5  APOE  CYP2C9  CYP2C8  ACSL1  CYP2C19  PLA2G1B  CYP2B6  CYP2A6  CYP1A1  CYP3A4  UGT1A1  MGST2  GGT5  GGT1  CYP3A5  CHST10  GSTM1  CYP1A2  MGST3  GSTM4  LTC4S  GSTM2  FMO4  SIRT6  LTA4H  LDLR  ACSS2  ALOX5AP  MECP2  NR1I2"
6.79097757590441e-14,26,773,7.40006468305304,"GO:0099537 trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099537"," NOS1  CALB1  SNAP25  DRD2  PTCHD1  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
2.0031960156027e-13,26,810,7.06203703703704,"GO:0099536 synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0099536"," NOS1  CALB1  SNAP25  DRD2  PTCHD1  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
2.4058436294716e-13,15,175,18.857967032967,"GO:0050806 positive regulation of synaptic transmission "," http://amigo.geneontology.org/amigo/term/GO:0050806"," CALB1  ARC  APOE  PRKCZ  NFATC4  TACR1  SNAP25  DRD2  ADCY8  ADCY1  MECP2  RGS14  PRNP  RELN  EIF2AK4"
4.55061190919634e-13,25,764,7.19926751913008,"GO:0007268 chemical synaptic transmission "," http://amigo.geneontology.org/amigo/term/GO:0007268"," CALB1  SNAP25  DRD2  PTCHD1  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
4.55061190919634e-13,25,764,7.19926751913008,"GO:0098916 anterograde trans-synaptic signaling "," http://amigo.geneontology.org/amigo/term/GO:0098916"," CALB1  SNAP25  DRD2  PTCHD1  BTBD9  ARC  NTF4  RELN  APOE  RASGRF1  PRKCZ  NFATC4  KAT2A  SRF  TACR1  GRIA1  ADCY8  SHANK1  ADCY1  MECP2  RGS14  PRNP  NPAS4  CPEB3  EIF2AK4"
5.62880315878849e-13,29,1103,5.78447764837157,"GO:0044255 cellular lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044255"," ALOX5  ACAA1  CYP2D6  PLA2G4A  PLA2G5  CYP2C9  CYP2C8  ACSL1  CYP2C19  PLA2G1B  CYP2B6  CYP2A6  UGT1A1  MGST2  GGT5  GGT1  CYP3A5  APOE  GSTM1  CYP1A1  CYP1A2  CYP3A4  GSTM4  LTC4S  GSTM2  FMO4  LDLR  ALOX5AP  MECP2"
5.75080199443501e-13,13,117,24.4455128205128,"GO:0033559 unsaturated fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033559"," ALOX5  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  CYP2A6  PLA2G4A  GSTM1  GSTM2  CYP1A2  ACAA1  CYP1A1"
6.57852131806139e-13,42,2507,3.68584118314872,"GO:0003008 system process "," http://amigo.geneontology.org/amigo/term/GO:0003008"," NOS1  LRRN4  PTCHD1  NTF4  GSTO1  GSTM2  SRF  APOE  CTNS  PRKCZ  NFATC4  NBN  CALB1  RPS6KB1  KAT2A  TACR1  CHST10  CCND2  LDLR  SNAP25  DRD2  GRIA1  ADCY8  SHANK1  CAMK2N1  ADCY1  MECP2  RGS14  PRNP  NPAS4  SLC2A4  BTBD9  RELN  ARC  PJA2  EHMT2  CAMK4  CPEB3  EIF2AK4  RASGRF1  CRYZ  SGK1"
8.91908267601996e-13,14,155,19.8718362282878,"GO:0007612 learning "," http://amigo.geneontology.org/amigo/term/GO:0007612"," CTNS  SRF  TACR1  CHST10  LRRN4  SNAP25  DRD2  SHANK1  MECP2  RGS14  NPAS4  RELN  ARC  EIF2AK4"
3.44539951062401e-12,14,171,18.0124831309042,"GO:0120254 olefinic compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0120254"," ALOX5  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  CYP2A6  PLA2G4A  CYP1A1  CYP1A2  CYP3A4  GSTM2  CYP3A5  ACAA1"
4.43377411478467e-12,40,2402,3.66377377826171,"GO:0044248 cellular catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044248"," ACAA1  NOS1  GGT5  GGT1  LTA4H  PLA2G4A  GGT7  NUDT15  MGST2  CYP2D6  CYP3A5  CPEB3  CRYZ  PLA2G5  APOE  GSTM1  GSTM3  CYP2C9  CYP2C8  CYP1A2  NR1I2  GSTO1  CYP3A4  CYP2C19  GSTM4  CYP2B6  GSTM2  CYP2A6  FMO4  GGTLC2  LDLR  CYP1A1  DRD2  GGTLC1  ACSL1  EHMT2  UGT1A1  GGTLC3  SIRT6  TPMT"
6.55731605242625e-12,10,57,38.5981781376518,"GO:1901570 fatty acid derivative biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901570"," GGT5  ACSL1  ALOX5  GGT1  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3"
7.33408396104517e-12,54,4424,2.68546998887189,"GO:0006950 response to stress "," http://amigo.geneontology.org/amigo/term/GO:0006950"," PARP3  TP53BP1  GGT5  GGT1  NBN  SLF2  RPA1  XRCC4  RAD17  TOPBP1  SYK  RHNO1  H2AX  KAT2A  APOE  SLF1  ALOX5  SIRT6  NOS1  GSTM1  GSTM3  PLA2G1B  EHMT2  GSTM2  PRKCZ  NFATC4  RPS6KB1  SRF  TACR1  SGK1  EIF2AK4  LDLR  ALOX5AP  NUDT15  MDC1  CYP1A1  DRD2  CAMK4  ADCY8  CAMK2N1  ADCY1  MECP2  RGS14  PRNP  SLC2A4  RELN  UGT1A1  IFFO1  RASGRF1  PLA2G4A  GGT7  PJA2  PLA2G5  MGST2"
1.08489452048665e-11,10,60,36.6682692307692,"GO:0019369 arachidonic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019369"," ALOX5  CYP2D6  CYP2C9  CYP2C8  CYP2C19  CYP2B6  CYP2A6  PLA2G4A  CYP1A2  CYP1A1"
1.77419978511058e-11,17,341,10.9682212948342,"GO:0008202 steroid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0008202"," APOE  CYP1A1  CYP3A4  UGT1A1  CYP2D6  CYP3A5  CHST10  CYP2C9  CYP2C8  CYP1A2  LDLR  MECP2  ACAA1  CYP2C19  CYP2B6  CYP2A6  NR1I2"
2.49390262769146e-11,9,44,45.0019667832168,"GO:0008210 estrogen metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0008210"," CYP2D6  CYP3A5  CHST10  CYP2C9  CYP2C8  CYP1A1  CYP1A2  CYP3A4  UGT1A1"
4.16121031029297e-11,14,207,14.8798773690078,"GO:0006575 cellular modified amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006575"," GGT5  GGT1  GGT7  GSTM1  GSTM3  GSTO1  GSTM4  GSTM2  MGST2  GGTLC2  GGTLC1  GGT6  GGTLC3  CTNS"
4.20161039398102e-11,6,9,146.673076923077,"GO:0006751 glutathione catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006751"," GGT5  GGT1  GGT7  GGTLC2  GGTLC1  GGTLC3"
4.31787950143661e-11,13,166,17.2296686746988,"GO:0006633 fatty acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006633"," ALOX5  PLA2G1B  PLA2G4A  GSTM1  GSTM4  LTC4S  GSTM2  CYP2D6  CYP2C9  CYP2C8  CYP1A1  CYP1A2  CYP3A4"
5.61257918554606e-11,55,4821,2.50996242401034,"GO:0042221 response to chemical "," http://amigo.geneontology.org/amigo/term/GO:0042221"," ACAA1  NOS1  CYP2D6  RPS6KB1  CYP2C9  CYP2C8  DRD2  CYP2C19  SLC2A4  CYP2B6  NTF4  UGT1A1  CYP2A6  CYP3A5  CPEB3  SRF  CRYZ  APOE  ALOX5AP  GSTM1  GSTM3  TPMT  CYP1A1  CYP1A2  NR1I2  GSTO1  CYP3A4  SYK  GSTM4  PRNP  GSTM2  ALOX5  PRKCZ  FMO4  MGST2  NFATC4  CALB1  KAT2A  LTA4H  TACR1  PLA2G4A  SGK1  LDLR  NUDT15  MGST3  ACSL1  GRIA1  ADCY8  SHANK1  ADCY1  NPAS4  RELN  EHMT2  LTC4S  PLA2G1B"
5.88374863650495e-11,17,370,10.1085498960499,"GO:0006790 sulfur compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006790"," GGT5  GGT1  GGT7  ACSS2  GSTM1  GSTM3  GSTO1  ACSL1  GSTM4  GSTM2  MGST2  GGTLC2  GGTLC1  GGT6  GGTLC3  CTNS  GGTA1"
9.69539414610518e-11,7,19,81.0561740890688,"GO:0019373 epoxygenase P450 pathway "," http://amigo.geneontology.org/amigo/term/GO:0019373"," CYP2C9  CYP2C8  CYP2C19  CYP2B6  CYP2A6  CYP1A1  CYP1A2"
1.06611205355167e-10,5,5,220.009615384615,"GO:1990166 protein localization to site of double-strand break "," http://amigo.geneontology.org/amigo/term/GO:1990166"," SLF2  SLF1  XRCC4  IFFO1  PARP3"
1.1115320995037e-10,41,2805,3.21582682023858,"GO:0009056 catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009056"," ACAA1  NOS1  GGT5  GGT1  LTA4H  PLA2G4A  APOE  GGT7  NUDT15  SIRT6  MGST2  CYP2D6  CYP3A5  CPEB3  CRYZ  PLA2G5  GSTM1  GSTM3  CYP2C9  CYP2C8  CYP1A2  NR1I2  GSTO1  CYP3A4  CYP2C19  GSTM4  PLA2G1B  CYP2B6  GSTM2  CYP2A6  FMO4  GGTLC2  LDLR  CYP1A1  DRD2  GGTLC1  ACSL1  EHMT2  UGT1A1  GGTLC3  TPMT"
1.8190689031033e-10,9,55,36.0015734265734,"GO:1900271 regulation of long-term synaptic potentiation "," http://amigo.geneontology.org/amigo/term/GO:1900271"," CALB1  ARC  APOE  DRD2  ADCY8  ADCY1  PRNP  RELN  EIF2AK4"
3.280234744484e-10,10,85,25.8834841628959,"GO:0008306 associative learning "," http://amigo.geneontology.org/amigo/term/GO:0008306"," CTNS  SRF  TACR1  LRRN4  SNAP25  DRD2  SHANK1  MECP2  RGS14  RELN"
3.75051518469837e-10,12,156,16.9238165680473,"GO:0044272 sulfur compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044272"," GGT5  ACSS2  ACSL1  MGST2  GGT1  GSTM1  GGT7  GGT6  GGTLC2  GGTLC1  GGTA1  GGTLC3"
4.43713585085735e-10,14,250,12.3205384615385,"GO:0009636 response to toxic substance "," http://amigo.geneontology.org/amigo/term/GO:0009636"," GSTM1  GSTM3  GSTM2  MGST2  RPS6KB1  APOE  ALOX5AP  CYP1A1  MGST3  GSTO1  DRD2  EHMT2  LTC4S  SRF"
4.455915217659e-10,10,88,25.0010926573427,"GO:1901568 fatty acid derivative metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901568"," GGT5  ACSL1  ALOX5  GGT1  GGTLC2  GGT7  GGTLC1  GGT6  GGTA1  GGTLC3"
1.28446547199788e-09,13,220,13.0005681818182,"GO:0072330 monocarboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0072330"," ALOX5  PLA2G1B  PLA2G4A  GSTM1  GSTM4  LTC4S  GSTM2  CYP1A1  CYP2D6  CYP2C9  CYP2C8  CYP1A2  CYP3A4"
