Term	Ont	N	DE	P.DE	adj_pval	GOID
regulation of hormone levels	BP	539	2	0.24613392464252	1	GO:0010817
heterocycle biosynthetic process	BP	4052	11	0.0926760778782562	1	GO:0018130
aromatic compound biosynthetic process	BP	4064	11	0.0941990970346069	1	GO:0019438
response to cytokine	BP	960	5	0.026651711243435	1	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	17	0.06372415782738	1	GO:0034641
protein modification process	BP	2950	6	0.422142215871613	1	GO:0036211
macromolecule modification	BP	3181	6	0.496849787915736	1	GO:0043412
amide metabolic process	BP	1228	6	0.0204777718400881	1	GO:0043603
amide biosynthetic process	BP	907	4	0.0755931595683516	1	GO:0043604
cellular biosynthetic process	BP	8376	20	0.074397160329479	1	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	14	0.0353254383385852	1	GO:0044271
heterocycle metabolic process	BP	6242	14	0.195624196296285	1	GO:0046483
regulation of biological quality	BP	2922	6	0.412991540643583	1	GO:0065008
cellular response to organic substance	BP	2004	6	0.139776805640707	1	GO:0071310
cellular response to endogenous stimulus	BP	1502	2	0.750946408231774	1	GO:0071495
organic cyclic compound metabolic process	BP	6540	14	0.250102975388839	1	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	11	0.115429931289472	1	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	5	0.208317685422261	1	GO:1901566
organic substance biosynthetic process	BP	8457	20	0.0810375296419325	1	GO:1901576
cellular response to oxygen-containing compound	BP	1204	3	0.357843196071594	1	GO:1901701
nucleobase-containing compound metabolic process	BP	6064	14	0.16631079329359	1	GO:0006139
translation	BP	743	4	0.0418164328561774	1	GO:0006412
regulation of translation	BP	450	3	0.0450651002855078	1	GO:0006417
peptide metabolic process	BP	938	5	0.024420419386496	1	GO:0006518
apoptotic process	BP	1959	3	0.681305376241054	1	GO:0006915
nervous system development	BP	2535	6	0.288139717481055	1	GO:0007399
central nervous system development	BP	1032	2	0.548217939529392	1	GO:0007417
cell death	BP	2039	4	0.489375163437806	1	GO:0008219
regulation of biosynthetic process	BP	5681	16	0.0313902694601111	1	GO:0009889
regulation of gene expression	BP	5391	16	0.0198877529038589	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	16	0.0244666815995197	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	3	0.296409927875857	1	GO:0010608
programmed cell death	BP	2035	4	0.487811815288477	1	GO:0012501
RNA metabolic process	BP	4962	11	0.250808724334234	1	GO:0016070
regulation of cellular biosynthetic process	BP	5650	16	0.0299614003364535	1	GO:0031326
regulation of amide metabolic process	BP	522	3	0.0645451431730539	1	GO:0034248
regulation of apoptotic process	BP	1504	3	0.499729895409038	1	GO:0042981
peptide biosynthetic process	BP	772	4	0.0469930767578185	1	GO:0043043
negative regulation of apoptotic process	BP	903	3	0.213192909472121	1	GO:0043066
regulation of programmed cell death	BP	1553	4	0.29320131545861	1	GO:0043067
negative regulation of programmed cell death	BP	934	4	0.0821822630597113	1	GO:0043069
negative regulation of cellular process	BP	5421	13	0.146063723097051	1	GO:0048523
nervous system process	BP	1510	3	0.502431343676064	1	GO:0050877
head development	BP	781	2	0.402644201591334	1	GO:0060322
nucleic acid metabolic process	BP	5510	13	0.159921840370088	1	GO:0090304
response to hypoxia	BP	310	2	0.103895839251885	1	GO:0001666
transport	BP	4358	13	0.0359469192118747	1	GO:0006810
cell communication	BP	6565	17	0.0539550658733668	1	GO:0007154
signal transduction	BP	5991	17	0.0242827755079762	1	GO:0007165
cell surface receptor signaling pathway	BP	2818	10	0.023640960038694	1	GO:0007166
cell-cell signaling	BP	1709	5	0.182026956795139	1	GO:0007267
protein localization	BP	2496	3	0.828691658281095	1	GO:0008104
regulation of signal transduction	BP	3126	10	0.0441019515272118	1	GO:0009966
regulation of cell communication	BP	3544	11	0.0421391746654868	1	GO:0010646
positive regulation of cell communication	BP	1807	7	0.0383283843161617	1	GO:0010647
regulation of signaling	BP	3539	11	0.041769852317768	1	GO:0023051
signaling	BP	6473	17	0.0479570985830768	1	GO:0023052
positive regulation of signaling	BP	1808	7	0.038426003424716	1	GO:0023056
signal release	BP	485	2	0.210951189138934	1	GO:0023061
regulation of localization	BP	2048	6	0.150362245837271	1	GO:0032879
regulation of protein localization	BP	877	2	0.461058441710301	1	GO:0032880
secretion by cell	BP	826	4	0.0575498688921815	1	GO:0032940
macromolecule localization	BP	2992	4	0.788206364076944	1	GO:0033036
response to decreased oxygen levels	BP	324	2	0.111793803824461	1	GO:0036293
small molecule metabolic process	BP	1814	2	0.838621267537992	1	GO:0044281
secretion	BP	962	4	0.0893101757198555	1	GO:0046903
regulation of secretion	BP	619	2	0.298616867026451	1	GO:0051046
regulation of transport	BP	1641	5	0.162005773361531	1	GO:0051049
positive regulation of transport	BP	846	3	0.18735706368067	1	GO:0051050
positive regulation of nitrogen compound metabolic process	BP	3071	5	0.643156059103703	1	GO:0051173
localization	BP	5302	14	0.0712730385412553	1	GO:0051179
establishment of localization	BP	4666	13	0.0577533652163729	1	GO:0051234
positive regulation of multicellular organismal process	BP	1686	7	0.0277117084849217	1	GO:0051240
cellular localization	BP	3367	11	0.0304255953055745	1	GO:0051641
regulation of cellular localization	BP	987	2	0.523904334736064	1	GO:0060341
response to oxygen levels	BP	351	2	0.127449215176915	1	GO:0070482
cellular macromolecule localization	BP	2507	3	0.831000219099093	1	GO:0070727
organic substance transport	BP	2360	3	0.797943264046286	1	GO:0071702
nitrogen compound transport	BP	1896	3	0.65923318858909	1	GO:0071705
export from cell	BP	907	4	0.0755931595683516	1	GO:0140352
organonitrogen compound catabolic process	BP	1427	3	0.464479863388234	1	GO:1901565
regulation of secretion by cell	BP	564	2	0.262528425574129	1	GO:1903530
response to molecule of bacterial origin	BP	368	3	0.0271852044577063	1	GO:0002237
endocytosis	BP	712	3	0.130718454878226	1	GO:0006897
phagocytosis	BP	236	2	0.0652213920342758	1	GO:0006909
organelle organization	BP	3607	14	0.00305957757405292	1	GO:0006996
vacuole organization	BP	233	2	0.0637801579213612	1	GO:0007033
G protein-coupled receptor signaling pathway	BP	1284	3	0.396659805820469	1	GO:0007186
response to bacterium	BP	703	3	0.127167758230066	1	GO:0009617
endomembrane system organization	BP	602	2	0.287472747151887	1	GO:0010256
cellular component organization	BP	6544	21	0.0022868163533022	1	GO:0016043
vesicle organization	BP	369	2	0.138162480761282	1	GO:0016050
vesicle-mediated transport	BP	1536	5	0.133084668704177	1	GO:0016192
cellular component assembly	BP	3082	11	0.0168471348920035	1	GO:0022607
positive regulation of protein-containing complex assembly	BP	197	3	0.00510539267462602	1	GO:0031334
response to lipopolysaccharide	BP	347	3	0.0233708371537934	1	GO:0032496
intracellular signal transduction	BP	2719	5	0.531035509499593	1	GO:0035556
regulation of protein-containing complex assembly	BP	418	3	0.0375276357744473	1	GO:0043254
protein-containing complex organization	BP	2435	8	0.0618547893544016	1	GO:0043933
cellular component biogenesis	BP	3349	11	0.0293848706379539	1	GO:0044085
regulation of cellular component biogenesis	BP	987	4	0.0959226385760821	1	GO:0044087
positive regulation of cellular component biogenesis	BP	507	3	0.0602074386209714	1	GO:0044089
regulation of cell differentiation	BP	1640	4	0.32834433335996	1	GO:0045595
intracellular transport	BP	1349	5	0.0883790056697347	1	GO:0046907
chemical homeostasis	BP	1032	3	0.274147508786082	1	GO:0048878
regulation of developmental process	BP	2552	5	0.473258538177439	1	GO:0050793
regulation of cellular component organization	BP	2451	7	0.137806959796592	1	GO:0051128
positive regulation of cellular component organization	BP	1120	4	0.134801821566816	1	GO:0051130
establishment of localization in cell	BP	1937	8	0.0193035368432942	1	GO:0051649
transmembrane transport	BP	1548	4	0.291198205783996	1	GO:0055085
protein-containing complex assembly	BP	1650	7	0.0249935781947487	1	GO:0065003
cellular response to biotic stimulus	BP	264	3	0.0113601230604787	1	GO:0071216
cellular response to molecule of bacterial origin	BP	237	3	0.00848474476642988	1	GO:0071219
cellular response to lipopolysaccharide	BP	224	3	0.00727366125767821	1	GO:0071222
cellular response to cytokine stimulus	BP	865	5	0.0179008121946413	1	GO:0071345
cellular response to lipid	BP	616	4	0.0231799890544742	1	GO:0071396
cellular component organization or biogenesis	BP	6753	21	0.00343119352372391	1	GO:0071840
import into cell	BP	935	3	0.228039078289892	1	GO:0098657
intracellular signaling cassette	BP	1912	4	0.438988600349763	1	GO:0141124
regulation of intracellular signal transduction	BP	1827	4	0.404601729821257	1	GO:1902531
phosphorus metabolic process	BP	2576	10	0.0133175990770001	1	GO:0006793
phosphate-containing compound metabolic process	BP	2550	10	0.0124582812814911	1	GO:0006796
positive regulation of biosynthetic process	BP	2706	10	0.0183110805302812	1	GO:0009891
positive regulation of macromolecule biosynthetic process	BP	2598	9	0.0362979924344096	1	GO:0010557
positive regulation of macromolecule metabolic process	BP	3488	9	0.155547443239442	1	GO:0010604
organophosphate metabolic process	BP	1030	3	0.273183952727728	1	GO:0019637
cellular homeostasis	BP	814	3	0.173255746694822	1	GO:0019725
neurogenesis	BP	1738	4	0.368307697619207	1	GO:0022008
regulation of endocytosis	BP	289	3	0.0144675166654359	1	GO:0030100
positive regulation of cellular biosynthetic process	BP	2685	10	0.0174216618345696	1	GO:0031328
regulation of protein modification process	BP	1243	2	0.650729669768814	1	GO:0031399
post-translational protein modification	BP	1002	2	0.532102009456212	1	GO:0043687
cell development	BP	2834	6	0.38421995712921	1	GO:0048468
negative regulation of cellular component organization	BP	747	2	0.381280699739076	1	GO:0051129
positive regulation of protein metabolic process	BP	1245	2	0.651609850751865	1	GO:0051247
intracellular chemical homeostasis	BP	712	3	0.130718454878226	1	GO:0055082
regulation of vesicle-mediated transport	BP	525	3	0.0654298129852378	1	GO:0060627
carbohydrate derivative metabolic process	BP	1105	3	0.309545146097292	1	GO:1901135
regulation of phosphate metabolic process	BP	1162	4	0.148271927989788	1	GO:0019220
regulation of phosphorus metabolic process	BP	1163	4	0.148599046617765	1	GO:0051174
protein complex oligomerization	BP	258	2	0.0761171497090993	1	GO:0051259
protein homooligomerization	BP	195	2	0.0465434004517187	1	GO:0051260
organelle assembly	BP	999	6	0.00802281928966937	1	GO:0070925
monoatomic ion transport	BP	1254	5	0.0693233940200852	1	GO:0006811
monoatomic cation transport	BP	1040	3	0.278005834699124	1	GO:0006812
intracellular monoatomic ion homeostasis	BP	530	3	0.0669168241554568	1	GO:0006873
negative regulation of biosynthetic process	BP	2731	6	0.350679890315316	1	GO:0009890
metal ion transport	BP	887	2	0.466962229055289	1	GO:0030001
intracellular monoatomic cation homeostasis	BP	521	3	0.0642515143976919	1	GO:0030003
negative regulation of cellular metabolic process	BP	3126	8	0.181334267821247	1	GO:0031324
monoatomic ion transmembrane transport	BP	1024	4	0.106127260884792	1	GO:0034220
monoatomic ion homeostasis	BP	608	3	0.0920646604939464	1	GO:0050801
monoatomic cation homeostasis	BP	598	3	0.0886434323481785	1	GO:0055080
monoatomic cation transmembrane transport	BP	846	2	0.442530204988957	1	GO:0098655
inorganic ion transmembrane transport	BP	917	3	0.219660981956991	1	GO:0098660
inorganic cation transmembrane transport	BP	825	2	0.429791527376278	1	GO:0098662
sensory perception	BP	957	2	0.507234292897793	1	GO:0007600
detection of stimulus	BP	650	2	0.318875741632352	1	GO:0051606
MAPK cascade	BP	769	2	0.395140271817213	1	GO:0000165
microtubule cytoskeleton organization	BP	648	4	0.0272644047878093	1	GO:0000226
mitotic cell cycle	BP	910	3	0.216421460168367	1	GO:0000278
cell morphogenesis	BP	971	3	0.244982067786799	1	GO:0000902
cell activation	BP	1107	2	0.58684588484638	1	GO:0001775
cytokine production	BP	875	6	0.004262650300498	1	GO:0001816
regulation of cytokine production	BP	862	6	0.00396346578527215	1	GO:0001817
positive regulation of cytokine production	BP	497	5	0.00180182486557936	0.967579952816114	GO:0001819
regulation of protein phosphorylation	BP	924	2	0.488483470769452	1	GO:0001932
morphogenesis of an epithelium	BP	501	2	0.22132756933504	1	GO:0002009
leukocyte differentiation	BP	626	2	0.303199687815035	1	GO:0002521
regulation of leukocyte activation	BP	572	2	0.267780120978908	1	GO:0002694
positive regulation of leukocyte activation	BP	361	2	0.133375746431039	1	GO:0002696
immune response-activating signaling pathway	BP	478	2	0.20642850914675	1	GO:0002757
immune response-regulating signaling pathway	BP	506	3	0.0599233744913979	1	GO:0002764
immune response-regulating cell surface receptor signaling pathway	BP	338	2	0.119845444676917	1	GO:0002768
DNA metabolic process	BP	1028	2	0.546090846293292	1	GO:0006259
DNA repair	BP	600	2	0.286160626560589	1	GO:0006281
double-strand break repair	BP	312	2	0.105014249491723	1	GO:0006302
DNA-templated transcription	BP	3528	10	0.0860199763109534	1	GO:0006351
regulation of DNA-templated transcription	BP	3406	10	0.0713217054721766	1	GO:0006355
regulation of transcription by RNA polymerase II	BP	2565	9	0.0338181223735517	1	GO:0006357
transcription by RNA polymerase II	BP	2685	9	0.0434414005226736	1	GO:0006366
protein phosphorylation	BP	1288	3	0.398588673900874	1	GO:0006468
calcium ion transport	BP	427	2	0.173892874048304	1	GO:0006816
DNA damage response	BP	884	2	0.465194914916572	1	GO:0006974
cytoskeleton organization	BP	1505	8	0.00455959791397129	1	GO:0007010
microtubule-based process	BP	938	5	0.024420419386496	1	GO:0007017
cell cycle	BP	1811	9	0.00403853292590524	1	GO:0007049
cell adhesion	BP	1530	4	0.284005765080605	1	GO:0007155
establishment or maintenance of cell polarity	BP	226	2	0.0604609458140268	1	GO:0007163
enzyme-linked receptor protein signaling pathway	BP	1028	3	0.272220821460466	1	GO:0007167
transmembrane receptor protein tyrosine kinase signaling pathway	BP	641	2	0.313004658532517	1	GO:0007169
cell population proliferation	BP	2077	3	0.719864922222006	1	GO:0008283
positive regulation of cell population proliferation	BP	983	2	0.521702722768077	1	GO:0008284
embryo development ending in birth or egg hatching	BP	680	3	0.118261212233236	1	GO:0009792
tissue development	BP	2032	7	0.064633793535016	1	GO:0009888
positive regulation of signal transduction	BP	1599	7	0.0214692378427716	1	GO:0009967
negative regulation of signal transduction	BP	1380	2	0.70713059322932	1	GO:0009968
positive regulation of phosphorus metabolic process	BP	702	2	0.352561126153421	1	GO:0010562
positive regulation of gene expression	BP	1197	6	0.0182969167088748	1	GO:0010628
positive regulation of organelle organization	BP	506	2	0.224579963598105	1	GO:0010638
negative regulation of cell communication	BP	1483	2	0.744503086130599	1	GO:0010648
Wnt signaling pathway	BP	464	2	0.197419149535776	1	GO:0016055
phosphorylation	BP	1545	4	0.289997396595821	1	GO:0016310
protein ubiquitination	BP	757	2	0.387596446781444	1	GO:0016567
regulation of nucleobase-containing compound metabolic process	BP	4123	10	0.18305015153975	1	GO:0019219
negative regulation of signaling	BP	1484	2	0.744845632912126	1	GO:0023057
actin filament-based process	BP	820	2	0.426737080913104	1	GO:0030029
cell projection organization	BP	1608	5	0.152644431008754	1	GO:0030030
cell projection assembly	BP	596	3	0.0879658889377946	1	GO:0030031
actin cytoskeleton organization	BP	722	2	0.365382397716228	1	GO:0030036
hemopoiesis	BP	959	2	0.508356894744692	1	GO:0030097
regulation of Wnt signaling pathway	BP	340	2	0.121007527842422	1	GO:0030111
positive regulation of Wnt signaling pathway	BP	146	2	0.0274988829872938	1	GO:0030177
neuron differentiation	BP	1423	2	0.723242205428692	1	GO:0030182
epithelial cell differentiation	BP	748	3	0.145269558332293	1	GO:0030855
neuron projection development	BP	1007	2	0.534813975279223	1	GO:0031175
cell-substrate adhesion	BP	358	2	0.13159099737962	1	GO:0031589
regulation of protein polymerization	BP	204	2	0.050446863150059	1	GO:0032271
protein modification by small protein conjugation	BP	841	2	0.439510578512747	1	GO:0032446
type II interferon production	BP	119	2	0.0187963523940285	1	GO:0032609
regulation of type II interferon production	BP	119	2	0.0187963523940285	1	GO:0032649
RNA biosynthetic process	BP	3559	10	0.090038480401771	1	GO:0032774
regulation of organelle organization	BP	1179	4	0.153872139316545	1	GO:0033043
cellular response to stress	BP	1830	6	0.10172404147672	1	GO:0033554
positive regulation of kinase activity	BP	303	2	0.100008316600138	1	GO:0033674
cell junction assembly	BP	453	2	0.190378224838536	1	GO:0034329
cell junction organization	BP	765	2	0.392630012382838	1	GO:0034330
nucleobase-containing compound biosynthetic process	BP	3978	11	0.0836302479200105	1	GO:0034654
regulation of cell population proliferation	BP	1767	3	0.610839134658285	1	GO:0042127
regulation of phosphorylation	BP	1000	3	0.258785732444904	1	GO:0042325
positive regulation of phosphorylation	BP	624	2	0.301890727929997	1	GO:0042327
chordate embryonic development	BP	659	3	0.110348306540739	1	GO:0043009
positive regulation of catalytic activity	BP	878	2	0.46165045329723	1	GO:0043085
regulation of MAPK cascade	BP	668	2	0.330585750054845	1	GO:0043408
regulation of kinase activity	BP	531	3	0.0672161030289731	1	GO:0043549
positive regulation of molecular function	BP	1210	2	0.635959659160548	1	GO:0044093
leukocyte activation	BP	958	2	0.507795793317092	1	GO:0045321
negative regulation of cell cycle	BP	405	2	0.160148662249089	1	GO:0045786
positive regulation of cell cycle	BP	332	2	0.116376694180234	1	GO:0045787
regulation of protein kinase activity	BP	469	2	0.200630929638287	1	GO:0045859
positive regulation of DNA-templated transcription	BP	1680	5	0.173372036627123	1	GO:0045893
negative regulation of nucleobase-containing compound metabolic process	BP	1518	3	0.50602246836726	1	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2133	5	0.323318308514255	1	GO:0045935
positive regulation of phosphate metabolic process	BP	702	2	0.352561126153421	1	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1239	4	0.174274025958573	1	GO:0045944
lymphocyte activation	BP	793	2	0.410106587072265	1	GO:0046649
neuron development	BP	1154	2	0.609824309075049	1	GO:0048666
generation of neurons	BP	1505	3	0.500180615501524	1	GO:0048699
tissue morphogenesis	BP	616	2	0.296651617742668	1	GO:0048729
regulation of cell activation	BP	629	2	0.305162458651451	1	GO:0050865
positive regulation of cell activation	BP	379	2	0.144199499744159	1	GO:0050867
leukocyte migration	BP	396	2	0.154588979957826	1	GO:0050900
positive regulation of developmental process	BP	1380	2	0.70713059322932	1	GO:0051094
regulation of lymphocyte activation	BP	505	2	0.223929147040371	1	GO:0051249
positive regulation of lymphocyte activation	BP	327	2	0.113506629042926	1	GO:0051251
regulation of RNA metabolic process	BP	3816	10	0.127808844263871	1	GO:0051252
positive regulation of RNA metabolic process	BP	1927	5	0.251834091621553	1	GO:0051254
protein polymerization	BP	287	2	0.0912869196488837	1	GO:0051258
chromosome organization	BP	629	3	0.0994274139549948	1	GO:0051276
regulation of transferase activity	BP	637	3	0.102294221141461	1	GO:0051338
positive regulation of transferase activity	BP	376	2	0.142382342223708	1	GO:0051347
regulation of cytoskeleton organization	BP	519	3	0.0636661535572187	1	GO:0051493
positive regulation of cytoskeleton organization	BP	184	2	0.041934340033084	1	GO:0051495
regulation of cell cycle	BP	1114	5	0.0459495077180713	1	GO:0051726
regulation of cell development	BP	853	2	0.446743343886242	1	GO:0060284
epithelium development	BP	1228	6	0.0204777718400881	1	GO:0060429
cellular response to chemical stress	BP	310	2	0.103895839251885	1	GO:0062197
protein modification by small protein conjugation or removal	BP	945	2	0.50046530217321	1	GO:0070647
