Term	Ont	N	DE	P.DE	adj_pval	GOID
response to organic cyclic compound	BP	896	26	0.00947126523583149	0.540797256022641	GO:0014070
reproductive process	BP	1529	40	0.0085089374861113	0.511761536164678	GO:0022414
cell differentiation	BP	4440	130	1.33329549854443e-09	1.14581926426706e-06	GO:0030154
regulation of defense response	BP	828	19	0.147197735519718	1	GO:0031347
negative regulation of defense response	BP	291	6	0.406392692019641	1	GO:0031348
response to nutrient levels	BP	490	9	0.496345643866779	1	GO:0031667
response to corticosteroid	BP	156	5	0.142057192545745	1	GO:0031960
regulation of response to external stimulus	BP	1142	28	0.0502189043616411	0.891170635894916	GO:0032101
negative regulation of response to external stimulus	BP	456	12	0.110568439050638	1	GO:0032102
multicellular organismal process	BP	7869	207	2.18393169430033e-11	2.34554263967855e-08	GO:0032501
developmental process	BP	6582	188	2.06508169567613e-13	3.32684661173425e-10	GO:0032502
multicellular organism reproduction	BP	972	31	0.00118734341405822	0.178481976647682	GO:0032504
response to lipid	BP	928	25	0.0245236676613486	0.734132206053836	GO:0033993
response to chemical	BP	4061	108	5.7220982526424e-06	0.00243502271679428	GO:0042221
response to external biotic stimulus	BP	1538	34	0.103386790790479	1	GO:0043207
biological process involved in interspecies interaction between organisms	BP	1708	37	0.113806968401359	1	GO:0044419
innate immune response	BP	975	21	0.201361725385536	1	GO:0045087
regulation of innate immune response	BP	440	10	0.250385466938757	1	GO:0045088
development of primary sexual characteristics	BP	238	4	0.606053418295489	1	GO:0045137
negative regulation of innate immune response	BP	88	2	0.460674067691791	1	GO:0045824
rhythmic process	BP	296	8	0.153767492374264	1	GO:0048511
animal organ development	BP	3050	80	0.000187838578897427	0.0476012506567705	GO:0048513
positive regulation of biological process	BP	6363	155	4.72257577334461e-06	0.00208848968611793	GO:0048518
negative regulation of biological process	BP	5768	138	5.05474002551331e-05	0.0158339731299205	GO:0048519
response to steroid hormone	BP	338	11	0.0383547911632998	0.823077031300727	GO:0048545
embryonic organ development	BP	455	10	0.283066858347705	1	GO:0048568
regulation of response to stimulus	BP	4085	97	0.00117557627639967	0.177945955288042	GO:0048583
positive regulation of response to stimulus	BP	2339	55	0.0173948055909344	0.624648586653992	GO:0048584
negative regulation of response to stimulus	BP	1763	31	0.530844295362979	1	GO:0048585
reproductive structure development	BP	307	7	0.298165711747069	1	GO:0048608
multicellular organismal reproductive process	BP	924	30	0.00107734598801691	0.167117900039494	GO:0048609
system development	BP	4067	107	1.03261188793957e-05	0.00415884437867664	GO:0048731
anatomical structure development	BP	6007	169	2.79770240941953e-11	2.86815364282037e-08	GO:0048856
stem cell differentiation	BP	248	5	0.443672269115493	1	GO:0048863
cellular developmental process	BP	4442	130	1.37230690195338e-09	1.14581926426706e-06	GO:0048869
regulation of immune response	BP	903	24	0.031116433269226	0.777398801645677	GO:0050776
negative regulation of immune response	BP	194	3	0.666906863165071	1	GO:0050777
positive regulation of immune response	BP	740	18	0.106578224993846	1	GO:0050778
regulation of biological process	BP	12069	290	1.5272447800649e-12	2.15284242309899e-09	GO:0050789
response to stimulus	BP	8860	229	3.89503334399963e-12	4.62360958108251e-09	GO:0050896
response to glucocorticoid	BP	134	4	0.21151689191426	1	GO:0051384
response to other organism	BP	1535	34	0.1014323654493	1	GO:0051707
reproductive system development	BP	311	7	0.30931782515542	1	GO:0061458
biological regulation	BP	12489	301	1.48609860848267e-13	2.57826677043986e-10	GO:0065007
regulation of response to stress	BP	1408	31	0.12003885385199	1	GO:0080134
response to alcohol	BP	259	8	0.0889912869655733	1	GO:0097305
defense response to other organism	BP	1218	26	0.181950496495695	1	GO:0098542
defense response to symbiont	BP	1113	24	0.180660130145988	1	GO:0140546
response to ketone	BP	217	9	0.0152439991118463	0.624648586653992	GO:1901654
response to oxygen-containing compound	BP	1687	40	0.035155288424839	0.777398801645677	GO:1901700
xenobiotic metabolic process	BP	125	2	0.649112429244333	1	GO:0006805
metabolic process	BP	12005	264	1.15110904159876e-06	0.000603770077307406	GO:0008152
response to xenobiotic stimulus	BP	443	9	0.379515717142317	1	GO:0009410
cellular metabolic process	BP	10651	232	2.60917899738976e-05	0.00934086081065535	GO:0044237
cellular response to stimulus	BP	7474	203	1.78474377757785e-12	2.36783006820534e-09	GO:0051716
cellular response to chemical stimulus	BP	2731	70	0.000927347187448057	0.149395631897882	GO:0070887
cellular response to xenobiotic stimulus	BP	193	3	0.663498657183697	1	GO:0071466
tissue homeostasis	BP	259	7	0.174435418791227	1	GO:0001894
system process	BP	2308	60	0.00158273673331344	0.212551745945021	GO:0003008
proteolysis	BP	1609	45	0.00157169903945842	0.212551745945021	GO:0006508
lipid metabolic process	BP	1397	32	0.0791797584913757	1	GO:0006629
nitrogen compound metabolic process	BP	9959	234	3.47027393346686e-08	2.37177449380035e-05	GO:0006807
digestion	BP	136	3	0.430289283431743	1	GO:0007586
negative regulation of metabolic process	BP	3382	74	0.0288445968468566	0.777398801645677	GO:0009892
negative regulation of peptidase activity	BP	132	2	0.678268528619779	1	GO:0010466
negative regulation of macromolecule metabolic process	BP	3172	71	0.0206034375414831	0.677058394522816	GO:0010605
negative regulation of endopeptidase activity	BP	124	2	0.644780345385646	1	GO:0010951
regulation of lipid metabolic process	BP	326	7	0.351753831360558	1	GO:0019216
regulation of metabolic process	BP	7045	153	0.00180950919172854	0.223663130051044	GO:0019222
protein metabolic process	BP	4882	129	6.89477027971987e-07	0.000370249164020957	GO:0019538
digestive system process	BP	104	2	0.54920009200675	1	GO:0022600
regulation of proteolysis	BP	599	19	0.0105498661381467	0.567879906634272	GO:0030162
homeostatic process	BP	1714	31	0.466034208722526	1	GO:0042592
negative regulation of catalytic activity	BP	449	9	0.394494603681179	1	GO:0043086
macromolecule metabolic process	BP	9918	216	6.93988443430818e-05	0.020261191058485	GO:0043170
negative regulation of molecular function	BP	751	15	0.346542085098628	1	GO:0044092
primary metabolic process	BP	10443	244	2.04649659941056e-08	1.53855614343686e-05	GO:0044238
negative regulation of proteolysis	BP	231	7	0.115267531477961	1	GO:0045861
multicellular organismal-level homeostasis	BP	801	19	0.118327987464295	1	GO:0048871
regulation of catalytic activity	BP	1404	39	0.00356657237987907	0.344152181260315	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	131	0.000193931102975472	0.0480650779836132	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	65	6.29891338068327e-05	0.0189420923183907	GO:0051172
regulation of protein metabolic process	BP	2218	60	0.000610215706370672	0.110990363237775	GO:0051246
negative regulation of protein metabolic process	BP	897	26	0.00959835184388697	0.545292764450949	GO:0051248
regulation of hydrolase activity	BP	743	26	0.000796417568789879	0.137117571347229	GO:0051336
negative regulation of hydrolase activity	BP	204	4	0.484937773951797	1	GO:0051346
regulation of peptidase activity	BP	303	7	0.287103532591484	1	GO:0052547
regulation of endopeptidase activity	BP	279	7	0.223229131216294	1	GO:0052548
anatomical structure homeostasis	BP	259	7	0.174435418791227	1	GO:0060249
regulation of macromolecule metabolic process	BP	6529	138	0.00884466351358483	0.521526937206472	GO:0060255
regulation of molecular function	BP	2028	51	0.00669738403954912	0.466212344530836	GO:0065009
organic substance metabolic process	BP	11490	254	1.58603126290736e-06	0.00077763802399158	GO:0071704
regulation of primary metabolic process	BP	5719	137	5.13034280996587e-05	0.0158506509227357	GO:0080090
organonitrogen compound metabolic process	BP	5954	156	4.23226154270656e-08	2.80748314218247e-05	GO:1901564
neutral lipid metabolic process	BP	137	4	0.222621999734383	1	GO:0006638
acylglycerol metabolic process	BP	136	4	0.218903078092549	1	GO:0006639
triglyceride metabolic process	BP	108	3	0.296614126645219	1	GO:0006641
catabolic process	BP	2655	65	0.00420649602842225	0.381017314959982	GO:0009056
positive regulation of metabolic process	BP	3796	93	0.00055990013749459	0.102666566675227	GO:0009893
regulation of catabolic process	BP	1114	27	0.0601174549117752	0.982528317449405	GO:0009894
positive regulation of catabolic process	BP	624	11	0.541449918615615	1	GO:0009896
lipid catabolic process	BP	340	7	0.391866679131507	1	GO:0016042
regulation of cellular metabolic process	BP	6541	136	0.0160760608142149	0.624648586653992	GO:0031323
positive regulation of cellular metabolic process	BP	3422	79	0.00722197025188838	0.485802525259271	GO:0031325
regulation of cellular catabolic process	BP	782	10	0.885035455865134	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	3	0.981432305949699	1	GO:0031331
cellular lipid catabolic process	BP	230	6	0.2209694647357	1	GO:0044242
cellular catabolic process	BP	1689	32	0.360346393644309	1	GO:0044248
cellular lipid metabolic process	BP	1018	27	0.0237693484320985	0.726356983215967	GO:0044255
positive regulation of lipid metabolic process	BP	123	2	0.640406119500083	1	GO:0045834
glycerolipid metabolic process	BP	398	12	0.0509599989344079	0.891170635894916	GO:0046486
glycerolipid catabolic process	BP	65	3	0.106990125853803	1	GO:0046503
positive regulation of cellular process	BP	5834	140	3.7335070817348e-05	0.0125679878688726	GO:0048522
regulation of cellular process	BP	11512	273	1.1230229628876e-10	1.05536082937362e-07	GO:0050794
organic substance catabolic process	BP	2177	57	0.0017709889687179	0.222842651857534	GO:1901575
angiogenesis	BP	624	9	0.772575590804477	1	GO:0001525
blood vessel development	BP	807	12	0.763700934040826	1	GO:0001568
ameboidal-type cell migration	BP	496	9	0.510946665859912	1	GO:0001667
vasculature development	BP	840	12	0.807702228560614	1	GO:0001944
anatomical structure morphogenesis	BP	2751	64	0.0131735389644266	0.624648586653992	GO:0009653
regulation of endothelial cell migration	BP	233	3	0.78056140382357	1	GO:0010594
positive regulation of endothelial cell migration	BP	131	2	0.674227496940971	1	GO:0010595
epithelial cell migration	BP	373	5	0.788398857980498	1	GO:0010631
regulation of epithelial cell migration	BP	297	5	0.602049886856719	1	GO:0010632
positive regulation of epithelial cell migration	BP	177	3	0.605554190439052	1	GO:0010634
muscle cell migration	BP	111	2	0.584596590241703	1	GO:0014812
smooth muscle cell migration	BP	98	2	0.517215798245916	1	GO:0014909
cell migration	BP	1612	42	0.00759016758722371	0.493959974612676	GO:0016477
regulation of cell migration	BP	1050	23	0.168038496196055	1	GO:0030334
positive regulation of cell migration	BP	580	14	0.147641314775134	1	GO:0030335
tube morphogenesis	BP	957	15	0.713707932614551	1	GO:0035239
tube development	BP	1173	22	0.412072135978023	1	GO:0035295
locomotion	BP	1346	32	0.0538227717734412	0.909302467848834	GO:0040011
regulation of locomotion	BP	1151	25	0.165930975451434	1	GO:0040012
positive regulation of locomotion	BP	620	14	0.207614012503439	1	GO:0040017
endothelial cell migration	BP	284	3	0.879050438172704	1	GO:0043542
blood vessel morphogenesis	BP	714	9	0.88451444976051	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	25	0.312159863806741	1	GO:0048646
cell motility	BP	1827	48	0.00380140042241244	0.359388055495367	GO:0048870
regulation of multicellular organismal process	BP	3115	70	0.0198463551355208	0.66313287959487	GO:0051239
circulatory system development	BP	1229	30	0.0459415421962386	0.891170635894916	GO:0072359
tissue migration	BP	381	5	0.80333979196911	1	GO:0090130
epithelium migration	BP	376	5	0.794102151323481	1	GO:0090132
regulation of cell motility	BP	1110	24	0.177335277727517	1	GO:2000145
positive regulation of cell motility	BP	606	14	0.185473132646103	1	GO:2000147
biogenic amine metabolic process	BP	97	5	0.0286143854704873	0.777398801645677	GO:0006576
cellular aromatic compound metabolic process	BP	6288	131	0.0172760065832974	0.624648586653992	GO:0006725
circadian rhythm	BP	204	7	0.070253979154294	1	GO:0007623
biosynthetic process	BP	8514	174	0.0109256717232534	0.581173585014757	GO:0009058
macromolecule biosynthetic process	BP	7514	150	0.04099361514815	0.861033178539678	GO:0009059
amine metabolic process	BP	117	6	0.017611696386542	0.624648586653992	GO:0009308
response to radiation	BP	429	16	0.00424087805851184	0.382595054926704	GO:0009314
response to light stimulus	BP	319	14	0.00171572133400632	0.21862360998406	GO:0009416
response to abiotic stimulus	BP	1131	38	0.000122749091697194	0.0329581311206967	GO:0009628
response to inorganic substance	BP	532	10	0.46220705094654	1	GO:0010035
response to metal ion	BP	359	8	0.300123433468662	1	GO:0010038
response to zinc ion	BP	50	2	0.220027829620275	1	GO:0010043
response to organonitrogen compound	BP	1033	25	0.0693774905336985	1	GO:0010243
gene expression	BP	7028	139	0.0633681932014474	0.99658068302377	GO:0010467
regulation of hormone levels	BP	539	13	0.159145070221996	1	GO:0010817
response to purine-containing compound	BP	142	2	0.716460451471447	1	GO:0014074
heterocycle biosynthetic process	BP	4052	87	0.0278162062533846	0.773212400034773	GO:0018130
aromatic compound biosynthetic process	BP	4064	87	0.0296575278364593	0.777398801645677	GO:0019438
response to insulin	BP	269	3	0.85515810653336	1	GO:0032868
response to cytokine	BP	960	22	0.127668412264935	1	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	142	0.00707368508658445	0.479662347325028	GO:0034641
protein modification process	BP	2950	72	0.00279561101890364	0.301685219714606	GO:0036211
hormone metabolic process	BP	240	7	0.132984657120825	1	GO:0042445
macromolecule modification	BP	3181	75	0.00539436436826631	0.436306378283712	GO:0043412
response to peptide hormone	BP	438	8	0.508325675134638	1	GO:0043434
amide metabolic process	BP	1228	32	0.01842496881692	0.630631457226976	GO:0043603
amide biosynthetic process	BP	907	23	0.0529259953267611	0.897659020535242	GO:0043604
cellular biosynthetic process	BP	8376	171	0.0122890982182842	0.617301383552742	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	107	0.00537523466502132	0.436306378283712	GO:0044271
heterocycle metabolic process	BP	6242	128	0.0294721315346426	0.777398801645677	GO:0046483
response to organophosphorus	BP	127	2	0.657650676555506	1	GO:0046683
response to copper ion	BP	37	2	0.138062504427273	1	GO:0046688
response to mineralocorticoid	BP	40	2	0.156389128972629	1	GO:0051385
response to calcium ion	BP	146	2	0.730637708913726	1	GO:0051592
protein maturation	BP	540	13	0.160638748015838	1	GO:0051604
regulation of biological quality	BP	2922	66	0.0212942437124136	0.681234571191171	GO:0065008
cellular response to organic substance	BP	2004	48	0.019048324523279	0.646038964357946	GO:0071310
cellular response to organic cyclic compound	BP	530	14	0.0881447225728728	1	GO:0071407
cellular response to organonitrogen compound	BP	620	14	0.207614012503439	1	GO:0071417
cellular response to endogenous stimulus	BP	1502	30	0.263868680416567	1	GO:0071495
organic cyclic compound metabolic process	BP	6540	133	0.0333536799862202	0.777398801645677	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	89	0.0385168429388873	0.825160139396439	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	45	0.0110473429336598	0.584886789966578	GO:1901566
organic substance biosynthetic process	BP	8457	174	0.0083452985095671	0.504963772531826	GO:1901576
response to peptide	BP	526	10	0.448101632155362	1	GO:1901652
response to nitrogen compound	BP	1137	27	0.0728329331433709	1	GO:1901698
cellular response to nitrogen compound	BP	691	16	0.163702940120976	1	GO:1901699
cellular response to oxygen-containing compound	BP	1204	28	0.0834996792835598	1	GO:1901701
cytoplasmic translation	BP	159	5	0.150227433352149	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6064	125	0.027327554201157	0.773212400034773	GO:0006139
RNA processing	BP	1336	18	0.904937398684564	1	GO:0006396
tRNA metabolic process	BP	201	6	0.145325395254096	1	GO:0006399
tRNA modification	BP	91	3	0.216296361716069	1	GO:0006400
translation	BP	743	16	0.240330304853149	1	GO:0006412
translational elongation	BP	68	3	0.11826160136278	1	GO:0006414
regulation of translation	BP	450	7	0.681613293488053	1	GO:0006417
peptide metabolic process	BP	938	27	0.00915781779837274	0.530965096721076	GO:0006518
amino acid metabolic process	BP	294	8	0.149795604305394	1	GO:0006520
apoptotic process	BP	1959	56	0.000248233023636963	0.0577180166505986	GO:0006915
nervous system development	BP	2535	64	0.00223189084912538	0.260818995912818	GO:0007399
central nervous system development	BP	1032	35	0.00019026493220275	0.0476803920100092	GO:0007417
brain development	BP	732	22	0.0112169156473417	0.589914617791064	GO:0007420
tRNA processing	BP	133	5	0.0865705787707962	1	GO:0008033
cell death	BP	2039	57	0.000380980418147055	0.0803049752419503	GO:0008219
RNA modification	BP	179	4	0.387395684665277	1	GO:0009451
regulation of biosynthetic process	BP	5681	112	0.099752666346114	1	GO:0009889
regulation of gene expression	BP	5391	106	0.1135430115346	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	106	0.172016991193888	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	8	0.998784709811647	1	GO:0010608
programmed cell death	BP	2035	57	0.000362971843097253	0.0779663518972899	GO:0012501
RNA metabolic process	BP	4962	95	0.198506156052727	1	GO:0016070
cerebellum development	BP	105	3	0.282218211235174	1	GO:0021549
cerebellar Purkinje cell layer development	BP	28	2	0.0866951562038995	1	GO:0021680
cerebellar cortex development	BP	52	2	0.233039374112276	1	GO:0021695
metencephalon development	BP	115	3	0.330328425124711	1	GO:0022037
hindbrain development	BP	158	7	0.0222499234785189	0.699895082474916	GO:0030902
regulation of cellular biosynthetic process	BP	5650	111	0.108318304845623	1	GO:0031326
regulation of amide metabolic process	BP	522	11	0.315526388058077	1	GO:0034248
ncRNA processing	BP	430	12	0.080238789525704	1	GO:0034470
ncRNA metabolic process	BP	632	15	0.151370396033269	1	GO:0034660
regulation of apoptotic process	BP	1504	42	0.00229924274562616	0.267304746829137	GO:0042981
amino acid activation	BP	45	2	0.187827812694449	1	GO:0043038
peptide biosynthetic process	BP	772	19	0.0914818960450589	1	GO:0043043
negative regulation of apoptotic process	BP	903	28	0.00299718193900397	0.303132024449755	GO:0043066
regulation of programmed cell death	BP	1553	42	0.00405514758769479	0.377933052449869	GO:0043067
negative regulation of programmed cell death	BP	934	29	0.00249730315652883	0.280219778071399	GO:0043069
regulation of neuron apoptotic process	BP	244	4	0.625554395933916	1	GO:0043523
negative regulation of neuron apoptotic process	BP	162	2	0.781453612477384	1	GO:0043524
negative regulation of cellular process	BP	5421	123	0.00128411274731239	0.18565306989028	GO:0048523
nervous system process	BP	1510	39	0.0113081241851156	0.593124262490925	GO:0050877
neuromuscular process	BP	165	2	0.789989849901616	1	GO:0050905
neuron apoptotic process	BP	292	5	0.587034998183653	1	GO:0051402
head development	BP	781	23	0.0120671809162107	0.612793752053659	GO:0060322
nucleic acid metabolic process	BP	5510	107	0.140930827423126	1	GO:0090304
temperature homeostasis	BP	183	7	0.0439833478214505	0.891170635894916	GO:0001659
response to hypoxia	BP	310	7	0.306521962596284	1	GO:0001666
peptide secretion	BP	247	6	0.270340502500539	1	GO:0002790
regulation of peptide secretion	BP	200	6	0.14295843373292	1	GO:0002791
positive regulation of peptide secretion	BP	113	5	0.0498434072679887	0.891170635894916	GO:0002793
muscle system process	BP	459	11	0.189300902420035	1	GO:0003012
circulatory system process	BP	611	19	0.0127828847930484	0.624648586653992	GO:0003013
organic acid metabolic process	BP	933	30	0.00125105412460883	0.182040482105984	GO:0006082
catecholamine metabolic process	BP	55	2	0.252633294764844	1	GO:0006584
transport	BP	4358	105	0.000418811430393397	0.0819804797503506	GO:0006810
dicarboxylic acid transport	BP	98	3	0.248921724453497	1	GO:0006835
amino acid transport	BP	156	4	0.2958127956111	1	GO:0006865
muscle contraction	BP	355	8	0.289890852414791	1	GO:0006936
regulation of muscle contraction	BP	167	7	0.0289495526468467	0.777398801645677	GO:0006937
smooth muscle contraction	BP	108	4	0.123656255476539	1	GO:0006939
regulation of smooth muscle contraction	BP	60	3	0.0892172179862773	1	GO:0006940
cell communication	BP	6565	184	2.65834243399524e-12	3.33090306979603e-09	GO:0007154
signal transduction	BP	5991	168	4.36240197972718e-11	4.27780931525073e-08	GO:0007165
cell surface receptor signaling pathway	BP	2818	68	0.00478563834374976	0.410400331577688	GO:0007166
cell-cell signaling	BP	1709	39	0.0596839823930346	0.97756901880356	GO:0007267
chemical synaptic transmission	BP	748	17	0.172641637394167	1	GO:0007268
behavior	BP	655	19	0.024321934325085	0.734132206053836	GO:0007610
mating behavior	BP	36	2	0.132065090536531	1	GO:0007617
copulation	BP	19	2	0.0434551182161492	0.885697662204196	GO:0007620
locomotory behavior	BP	202	5	0.284500004577836	1	GO:0007626
blood circulation	BP	526	18	0.00606997093887532	0.449056423571008	GO:0008015
protein localization	BP	2496	64	0.00154188859673512	0.212047289090024	GO:0008104
regulation of blood pressure	BP	187	7	0.048401909468413	0.891170635894916	GO:0008217
amino acid catabolic process	BP	111	2	0.584596590241703	1	GO:0009063
protein secretion	BP	370	6	0.636870155700695	1	GO:0009306
catechol-containing compound metabolic process	BP	55	2	0.252633294764844	1	GO:0009712
hormone transport	BP	322	7	0.340361040108958	1	GO:0009914
regulation of signal transduction	BP	3126	71	0.0152918144555098	0.624648586653992	GO:0009966
regulation of cell communication	BP	3544	86	0.00124602456496577	0.182040482105984	GO:0010646
positive regulation of cell communication	BP	1807	47	0.00501357259178466	0.420357309424205	GO:0010647
dopamine secretion	BP	42	3	0.0375744639850979	0.811737989195305	GO:0014046
regulation of dopamine secretion	BP	37	2	0.138062504427273	1	GO:0014059
protein transport	BP	1412	42	0.000698612930285371	0.125051714521081	GO:0015031
organic anion transport	BP	447	9	0.389498079827254	1	GO:0015711
acidic amino acid transport	BP	66	2	0.324379508474046	1	GO:0015800
peptide transport	BP	271	8	0.107914916362101	1	GO:0015833
amine transport	BP	105	3	0.282218211235174	1	GO:0015837
monoamine transport	BP	87	3	0.198086275359641	1	GO:0015844
organic acid transport	BP	355	9	0.176982114557293	1	GO:0015849
organic hydroxy compound transport	BP	308	6	0.459265737796989	1	GO:0015850
dopamine transport	BP	56	3	0.0759894260583714	1	GO:0015872
organic acid biosynthetic process	BP	333	13	0.00655690456653304	0.463587541045725	GO:0016053
organic acid catabolic process	BP	250	6	0.279330280567545	1	GO:0016054
phenol-containing compound metabolic process	BP	112	4	0.136000877091744	1	GO:0018958
reproductive behavior	BP	43	2	0.17513904119334	1	GO:0019098
carboxylic acid metabolic process	BP	904	30	0.000764751892696805	0.134751673342842	GO:0019752
regulation of signaling	BP	3539	86	0.00119494450978984	0.178481976647682	GO:0023051
signaling	BP	6473	181	5.66263794982664e-12	6.3857568160195e-09	GO:0023052
positive regulation of signaling	BP	1808	46	0.00805495671148485	0.493959974612676	GO:0023056
signal release	BP	485	10	0.351541123203504	1	GO:0023061
peptide hormone secretion	BP	242	6	0.255524090000634	1	GO:0030072
insulin secretion	BP	200	4	0.469685683064116	1	GO:0030073
adult behavior	BP	144	4	0.24908644551339	1	GO:0030534
heat generation	BP	16	3	0.00256437505041864	0.28390392471215	GO:0031649
regulation of heat generation	BP	11	3	0.000806737146720784	0.137842042478338	GO:0031650
positive regulation of heat generation	BP	8	2	0.00808154786876286	0.493959974612676	GO:0031652
positive regulation of insulin secretion	BP	86	3	0.193593448083248	1	GO:0032024
monocarboxylic acid metabolic process	BP	635	22	0.00221579439834799	0.260286598230941	GO:0032787
regulation of localization	BP	2048	43	0.132240327578291	1	GO:0032879
regulation of protein localization	BP	877	15	0.5829777844444	1	GO:0032880
regulation of organic acid transport	BP	77	2	0.394259234304222	1	GO:0032890
negative regulation of organic acid transport	BP	24	2	0.0662414952860668	0.99658068302377	GO:0032891
secretion by cell	BP	826	16	0.384737883408754	1	GO:0032940
macromolecule localization	BP	2992	75	0.00111627465429001	0.171268425529638	GO:0033036
regulation of amine metabolic process	BP	31	2	0.103098044182226	1	GO:0033238
negative regulation of dopamine secretion	BP	5	2	0.00298934368536597	0.303132024449755	GO:0033602
negative regulation of catecholamine secretion	BP	13	2	0.0212414270477699	0.680510150050289	GO:0033604
response to nicotine	BP	50	3	0.0579530014355071	0.956336356543704	GO:0035094
establishment of protein localization to extracellular region	BP	371	6	0.639444552432125	1	GO:0035592
response to decreased oxygen levels	BP	324	7	0.34605192296955	1	GO:0036293
response to cocaine	BP	51	2	0.226526865649216	1	GO:0042220
regulation of membrane potential	BP	446	8	0.528805725722146	1	GO:0042391
amide transport	BP	311	8	0.185101645742372	1	GO:0042886
response to alkaloid	BP	94	3	0.230174975665832	1	GO:0043279
oxoacid metabolic process	BP	927	30	0.00113275177712301	0.172622186359678	GO:0043436
regulation of system process	BP	565	15	0.0770881999531899	1	GO:0044057
small molecule metabolic process	BP	1814	53	0.000217113391408048	0.0522305516120573	GO:0044281
small molecule catabolic process	BP	373	8	0.336522362837392	1	GO:0044282
small molecule biosynthetic process	BP	601	19	0.0108986200294158	0.581105144547149	GO:0044283
establishment of protein localization	BP	1693	47	0.00144107935711244	0.204415747297572	GO:0045184
response to ethanol	BP	122	3	0.364000021654707	1	GO:0045471
negative regulation of blood pressure	BP	48	3	0.0524522950197622	0.893511376039061	GO:0045776
positive regulation of muscle contraction	BP	47	3	0.0498016509124716	0.891170635894916	GO:0045933
positive regulation of smooth muscle contraction	BP	30	2	0.097539528462744	1	GO:0045987
carboxylic acid biosynthetic process	BP	330	13	0.00609556069095987	0.449056423571008	GO:0046394
carboxylic acid catabolic process	BP	250	6	0.279330280567545	1	GO:0046395
hormone secretion	BP	311	7	0.30931782515542	1	GO:0046879
regulation of hormone secretion	BP	254	7	0.163024906011771	1	GO:0046883
positive regulation of hormone secretion	BP	144	5	0.11145182958281	1	GO:0046887
secretion	BP	962	19	0.337487161164695	1	GO:0046903
carboxylic acid transport	BP	354	9	0.175010462725042	1	GO:0046942
