Term	Ont	N	DE	P.DE	adj_pval	GOID
negative regulation of apoptotic process	BP	912	2	0.481578854628393	1	GO:0043066
regulation of programmed cell death	BP	1567	6	0.0566141566462347	1	GO:0043067
negative regulation of programmed cell death	BP	946	3	0.233206693139755	1	GO:0043069
negative regulation of cellular process	BP	5647	18	0.0060006906159859	0.975791135349882	GO:0048523
nervous system process	BP	1525	5	0.130219384489335	1	GO:0050877
regulation of protein metabolic process	BP	1842	9	0.00451615020076607	0.927248963689229	GO:0051246
regulation of macromolecule metabolic process	BP	6415	23	0.000222863051212642	0.225679229768874	GO:0060255
nucleic acid metabolic process	BP	5558	17	0.0119207708865819	1	GO:0090304
nucleic acid biosynthetic process	BP	4829	15	0.016755816446122	1	GO:0141187
regulation of intracellular signal transduction	BP	2028	6	0.145521949781998	1	GO:1902531
positive regulation of intracellular signal transduction	BP	1123	6	0.0137548557239473	1	GO:1902533
circulatory system process	BP	624	2	0.301905147396134	1	GO:0003013
transport	BP	4429	11	0.148038266890104	1	GO:0006810
cell surface receptor signaling pathway	BP	2850	10	0.0253605324331003	1	GO:0007166
cell-cell signaling	BP	1337	5	0.0858414986400712	1	GO:0007267
chemical synaptic transmission	BP	769	2	0.395157296452694	1	GO:0007268
behavior	BP	672	2	0.333196849573595	1	GO:0007610
locomotory behavior	BP	215	2	0.0553759962209216	1	GO:0007626
blood circulation	BP	540	2	0.24680141568389	1	GO:0008015
protein localization	BP	2556	6	0.294747599253656	1	GO:0008104
protein secretion	BP	372	2	0.139975390183552	1	GO:0009306
hormone transport	BP	331	2	0.115807881877314	1	GO:0009914
protein transport	BP	1437	3	0.469139087951935	1	GO:0015031
organic anion transport	BP	464	2	0.197429657639475	1	GO:0015711
signal release	BP	496	3	0.057123130720799	1	GO:0023061
regulation of localization	BP	2080	8	0.0281962836488013	1	GO:0032879
regulation of protein localization	BP	908	3	0.215512673178509	1	GO:0032880
secretion by cell	BP	855	6	0.00380966157445648	0.866037148527974	GO:0032940
macromolecule localization	BP	3035	7	0.285550334794112	1	GO:0033036
establishment of protein localization to extracellular region	BP	375	2	0.141785756384156	1	GO:0035592
regulation of system process	BP	588	2	0.278298503217461	1	GO:0044057
cellular catabolic process	BP	321	2	0.110094458521967	1	GO:0044248
small molecule metabolic process	BP	1775	4	0.38344029624811	1	GO:0044281
small molecule biosynthetic process	BP	609	2	0.292077718822443	1	GO:0044283
establishment of protein localization	BP	1731	3	0.596607205931915	1	GO:0045184
hormone secretion	BP	320	2	0.109527427645921	1	GO:0046879
regulation of hormone secretion	BP	262	2	0.078161965171533	1	GO:0046883
secretion	BP	996	6	0.00791178027745958	1	GO:0046903
regulation of protein secretion	BP	273	2	0.0838607695534912	1	GO:0050708
regulation of secretion	BP	625	5	0.00480876100509891	0.927248963689229	GO:0051046
regulation of transport	BP	1666	8	0.00830039980577837	1	GO:0051049
positive regulation of transport	BP	864	4	0.0656952537075203	1	GO:0051050
negative regulation of transport	BP	466	2	0.198713609988037	1	GO:0051051
localization	BP	5366	12	0.226549440576729	1	GO:0051179
positive regulation of protein transport	BP	257	3	0.0105682847955098	1	GO:0051222
regulation of protein transport	BP	449	3	0.0448227801487743	1	GO:0051223
establishment of localization	BP	4748	11	0.20644781701649	1	GO:0051234
regulation of multicellular organismal process	BP	3119	9	0.0933890070781181	1	GO:0051239
positive regulation of multicellular organismal process	BP	1717	7	0.0302154961984799	1	GO:0051240
cellular localization	BP	3443	9	0.147038487186341	1	GO:0051641
regulation of cellular localization	BP	1021	3	0.268870636211734	1	GO:0060341
regulation of establishment of protein localization	BP	547	3	0.0720947520866473	1	GO:0070201
cellular macromolecule localization	BP	2569	6	0.298838341790611	1	GO:0070727
protein localization to extracellular region	BP	383	2	0.146638425786129	1	GO:0071692
nitrogen compound transport	BP	1918	3	0.667082287244411	1	GO:0071705
anterograde trans-synaptic signaling	BP	769	2	0.395157296452694	1	GO:0098916
synaptic signaling	BP	806	2	0.418159677264547	1	GO:0099536
trans-synaptic signaling	BP	775	2	0.398914440246485	1	GO:0099537
export from cell	BP	948	6	0.00626549000182153	0.992901445682644	GO:0140352
regulation of secretion by cell	BP	570	5	0.00325650640539341	0.813749885290513	GO:1903530
positive regulation of protein localization	BP	499	3	0.0579579143130793	1	GO:1903829
positive regulation of establishment of protein localization	BP	331	3	0.0206777943838873	1	GO:1904951
response to molecule of bacterial origin	BP	378	2	0.143601298230943	1	GO:0002237
alcohol metabolic process	BP	366	2	0.13637059771332	1	GO:0006066
lipid transport	BP	458	2	0.193584568162486	1	GO:0006869
endocytosis	BP	714	2	0.360280357359496	1	GO:0006897
organelle organization	BP	3598	4	0.894000991947695	1	GO:0006996
G protein-coupled receptor signaling pathway	BP	1297	5	0.0776410595272789	1	GO:0007186
response to bacterium	BP	722	3	0.134715648909453	1	GO:0009617
lipid localization	BP	480	2	0.207730493437653	1	GO:0010876
cellular component organization	BP	6933	14	0.330529490110713	1	GO:0016043
vesicle-mediated transport	BP	1583	5	0.145730736346285	1	GO:0016192
cellular component assembly	BP	3190	6	0.499749442203682	1	GO:0022607
positive regulation of protein-containing complex assembly	BP	205	2	0.0508909092317285	1	GO:0031334
regulation of lipid transport	BP	156	2	0.0310639073990086	1	GO:0032368
response to lipopolysaccharide	BP	356	2	0.130411808588806	1	GO:0032496
lipoprotein metabolic process	BP	98	2	0.0130272156849053	1	GO:0042157
lipoprotein biosynthetic process	BP	59	2	0.00489901737171494	0.927248963689229	GO:0042158
regulation of protein-containing complex assembly	BP	431	3	0.0405079112879592	1	GO:0043254
protein-containing complex organization	BP	1883	5	0.237175695473578	1	GO:0043933
cellular component biogenesis	BP	3451	7	0.409088858265896	1	GO:0044085
regulation of cellular component biogenesis	BP	1044	3	0.279955158275508	1	GO:0044087
positive regulation of cellular component biogenesis	BP	512	3	0.0616425843826987	1	GO:0044089
intracellular transport	BP	1374	3	0.439675697139175	1	GO:0046907
chemical homeostasis	BP	1063	3	0.289149720098806	1	GO:0048878
regulation of developmental process	BP	2576	5	0.481725349936531	1	GO:0050793
negative regulation of developmental process	BP	1031	2	0.547706141037611	1	GO:0051093
regulation of cellular component organization	BP	2499	5	0.454538992754122	1	GO:0051128
positive regulation of cellular component organization	BP	1127	3	0.320290074500349	1	GO:0051130
establishment of localization in cell	BP	1993	6	0.137205409308197	1	GO:0051649
transmembrane transport	BP	1592	3	0.538650703425018	1	GO:0055085
membrane organization	BP	827	3	0.178958900245879	1	GO:0061024
protein-containing complex assembly	BP	1683	5	0.174277089941233	1	GO:0065003
cellular response to biotic stimulus	BP	272	2	0.0833374676517575	1	GO:0071216
cellular response to molecule of bacterial origin	BP	245	2	0.0696147978835995	1	GO:0071219
cellular response to lipopolysaccharide	BP	231	2	0.0628294030185005	1	GO:0071222
cellular response to lipid	BP	628	2	0.304522797278641	1	GO:0071396
cellular component organization or biogenesis	BP	7131	15	0.261052733590184	1	GO:0071840
import into cell	BP	940	3	0.230393513622234	1	GO:0098657
intracellular signaling cassette	BP	1954	5	0.260987770693687	1	GO:0141124
regulation of lipid localization	BP	188	2	0.0435920535351931	1	GO:1905952
phosphorus metabolic process	BP	2108	3	0.729419199104275	1	GO:0006793
phosphate-containing compound metabolic process	BP	2105	3	0.72850759879859	1	GO:0006796
receptor-mediated endocytosis	BP	278	2	0.0864925570584289	1	GO:0006898
lipid biosynthetic process	BP	733	2	0.372412609904142	1	GO:0008610
macromolecule catabolic process	BP	1557	6	0.0552010519401604	1	GO:0009057
glycoprotein metabolic process	BP	400	3	0.0336039715742465	1	GO:0009100
negative regulation of biosynthetic process	BP	2813	10	0.0233862076595756	1	GO:0009890
positive regulation of biosynthetic process	BP	2735	10	0.0195992025123709	1	GO:0009891
negative regulation of metabolic process	BP	3358	11	0.0299087593206153	1	GO:0009892
positive regulation of macromolecule biosynthetic process	BP	2615	10	0.0146939774716356	1	GO:0010557
positive regulation of macromolecule metabolic process	BP	3355	13	0.00453593658537478	0.927248963689229	GO:0010604
regulation of phosphate metabolic process	BP	825	3	0.178079917999892	1	GO:0019220
cellular homeostasis	BP	830	3	0.180279715536178	1	GO:0019725
neurogenesis	BP	1791	4	0.389967214893072	1	GO:0022008
regulation of endocytosis	BP	307	2	0.102230604569544	1	GO:0030100
protein catabolic process	BP	1076	6	0.0113215772998584	1	GO:0030163
regulation of protein modification process	BP	931	6	0.00574773767977468	0.974689730136504	GO:0031399
post-translational protein modification	BP	981	5	0.0289044780971233	1	GO:0043687
alcohol biosynthetic process	BP	150	2	0.0289048130264562	1	GO:0046165
cell development	BP	2887	7	0.244214955717224	1	GO:0048468
regulation of phosphorus metabolic process	BP	826	3	0.178519252265205	1	GO:0051174
positive regulation of protein metabolic process	BP	993	6	0.00780056343469268	1	GO:0051247
intracellular chemical homeostasis	BP	725	3	0.135920233329932	1	GO:0055082
regulation of vesicle-mediated transport	BP	544	4	0.015438003353583	1	GO:0060627
carbohydrate derivative metabolic process	BP	1015	3	0.265988527083184	1	GO:1901135
regulation of post-translational protein modification	BP	247	3	0.00949332033770877	1	GO:1901873
monoatomic ion transport	BP	1289	3	0.399092600607595	1	GO:0006811
monoatomic cation transport	BP	1084	3	0.299344052348108	1	GO:0006812
intracellular monoatomic ion homeostasis	BP	536	2	0.244181809716009	1	GO:0006873
metal ion transport	BP	901	2	0.475184407731656	1	GO:0030001
intracellular monoatomic cation homeostasis	BP	527	2	0.238293240304102	1	GO:0030003
monoatomic ion transmembrane transport	BP	1061	3	0.288180464965552	1	GO:0034220
monoatomic ion homeostasis	BP	620	2	0.299286133423875	1	GO:0050801
monoatomic cation homeostasis	BP	610	2	0.292733359355104	1	GO:0055080
monoatomic cation transmembrane transport	BP	894	3	0.209073071521355	1	GO:0098655
inorganic ion transmembrane transport	BP	963	3	0.24121321984259	1	GO:0098660
inorganic cation transmembrane transport	BP	873	2	0.458705093448379	1	GO:0098662
inorganic ion homeostasis	BP	540	2	0.24680141568389	1	GO:0098771
positive regulation of gene expression	BP	1227	5	0.0643845677245019	1	GO:0010628
sensory perception	BP	982	4	0.0945909299736159	1	GO:0007600
visual perception	BP	222	2	0.0585959250270121	1	GO:0007601
detection of external stimulus	BP	145	4	0.0001263016319623	0.174484562894029	GO:0009581
detection of abiotic stimulus	BP	147	4	0.000133146492916711	0.174484562894029	GO:0009582
detection of light stimulus	BP	68	2	0.00645692812928984	0.992901445682644	GO:0009583
sensory perception of light stimulus	BP	226	2	0.0604646883524377	1	GO:0050953
detection of stimulus	BP	658	4	0.0286273855091858	1	GO:0051606
MAPK cascade	BP	769	3	0.154011847185779	1	GO:0000165
cell morphogenesis	BP	1002	2	0.532121237962937	1	GO:0000902
regulation of cell growth	BP	408	3	0.0353212134413496	1	GO:0001558
cell activation	BP	1145	3	0.329074456425992	1	GO:0001775
cytokine production	BP	896	4	0.0729973914202047	1	GO:0001816
regulation of cytokine production	BP	886	4	0.0706719062630676	1	GO:0001817
positive regulation of cytokine production	BP	511	4	0.0125285598015931	1	GO:0001819
regulation of protein phosphorylation	BP	644	3	0.104838329408271	1	GO:0001932
positive regulation of protein phosphorylation	BP	414	2	0.165755212024528	1	GO:0001934
cell activation involved in immune response	BP	322	2	0.110662286522617	1	GO:0002263
lymphocyte activation involved in immune response	BP	231	2	0.0628294030185005	1	GO:0002285
leukocyte activation involved in immune response	BP	318	2	0.108395775061608	1	GO:0002366
leukocyte differentiation	BP	637	2	0.310406960457038	1	GO:0002521
immune response-activating signaling pathway	BP	516	2	0.231108600555169	1	GO:0002757
DNA metabolic process	BP	996	3	0.256891328237252	1	GO:0006259
DNA repair	BP	617	3	0.095198529642594	1	GO:0006281
chromatin organization	BP	1428	3	0.464967573296336	1	GO:0006325
chromatin remodeling	BP	1282	2	0.667605522973049	1	GO:0006338
DNA-templated transcription	BP	3595	15	0.000990862441864441	0.630698099424458	GO:0006351
regulation of DNA-templated transcription	BP	3466	14	0.00210234009271535	0.709635342204736	GO:0006355
regulation of transcription by RNA polymerase II	BP	2674	11	0.00608472468885556	0.98228620737916	GO:0006357
transcription by RNA polymerase II	BP	2807	12	0.00295813299961925	0.813749885290513	GO:0006366
protein phosphorylation	BP	937	3	0.228989517209562	1	GO:0006468
calcium ion transport	BP	447	2	0.186563351973049	1	GO:0006816
intracellular calcium ion homeostasis	BP	306	2	0.10167520599101	1	GO:0006874
DNA damage response	BP	911	3	0.216898447324522	1	GO:0006974
cytoskeleton organization	BP	1536	3	0.51408061752677	1	GO:0007010
microtubule-based process	BP	1001	2	0.531577600870126	1	GO:0007017
cell cycle	BP	1682	3	0.576693387716005	1	GO:0007049
enzyme-linked receptor protein signaling pathway	BP	1057	3	0.28624290145579	1	GO:0007167
cell surface receptor protein serine/threonine kinase signaling pathway	BP	427	2	0.173902357118411	1	GO:0007178
canonical NF-kappaB signal transduction	BP	318	3	0.018622343098441	1	GO:0007249
heart development	BP	625	2	0.30255969203071	1	GO:0007507
cell population proliferation	BP	2078	6	0.157807623252815	1	GO:0008283
positive regulation of cell population proliferation	BP	980	3	0.24926890937774	1	GO:0008284
tissue development	BP	2065	4	0.499521925392367	1	GO:0009888
positive regulation of phosphorus metabolic process	BP	493	2	0.216144341873534	1	GO:0010562
negative regulation of macromolecule metabolic process	BP	3135	11	0.0189367708430236	1	GO:0010605
cell growth	BP	490	3	0.0554711793375458	1	GO:0016049
Wnt signaling pathway	BP	474	2	0.203860081532796	1	GO:0016055
phosphorylation	BP	1028	3	0.27223829136358	1	GO:0016310
protein ubiquitination	BP	729	4	0.0394451132385524	1	GO:0016567
peptidyl-amino acid modification	BP	588	2	0.278298503217461	1	GO:0018193
regulation of nucleobase-containing compound metabolic process	BP	4132	15	0.00401485904427375	0.894430297883305	GO:0019219
cell projection organization	BP	1641	3	0.559592280799574	1	GO:0030030
hemopoiesis	BP	974	2	0.516744380427834	1	GO:0030097
neuron differentiation	BP	1457	2	0.735480164884657	1	GO:0030182
extracellular matrix organization	BP	339	2	0.120433075741249	1	GO:0030198
regulation of protein ubiquitination	BP	200	2	0.0487006749339414	1	GO:0031396
negative regulation of protein modification process	BP	320	2	0.109527427645921	1	GO:0031400
positive regulation of protein modification process	BP	574	4	0.0184267344844856	1	GO:0031401
protein modification by small protein conjugation	BP	814	4	0.0551068973656199	1	GO:0032446
protein localization to organelle	BP	1008	2	0.535374382704251	1	GO:0033365
cellular response to stress	BP	1888	5	0.238830906639003	1	GO:0033554
growth	BP	940	3	0.230393513622234	1	GO:0040007
regulation of growth	BP	614	3	0.0941514575355843	1	GO:0040008
regulation of cell population proliferation	BP	1772	6	0.0904735905869107	1	GO:0042127
regulation of phosphorylation	BP	694	3	0.123663015314601	1	GO:0042325
positive regulation of phosphorylation	BP	437	2	0.180214855174487	1	GO:0042327
extracellular structure organization	BP	340	2	0.12101450607367	1	GO:0043062
positive regulation of apoptotic process	BP	568	2	0.265167269901705	1	GO:0043065
positive regulation of programmed cell death	BP	585	2	0.276328929391595	1	GO:0043068
regulation of canonical NF-kappaB signal transduction	BP	300	3	0.0159744403949834	1	GO:0043122
positive regulation of canonical NF-kappaB signal transduction	BP	214	2	0.0549213376454861	1	GO:0043123
regulation of MAPK cascade	BP	661	3	0.111101304643422	1	GO:0043408
positive regulation of MAPK cascade	BP	463	3	0.0483318934727637	1	GO:0043410
negative regulation of molecular function	BP	595	2	0.282893402543527	1	GO:0044092
positive regulation of molecular function	BP	831	4	0.0585935509703095	1	GO:0044093
external encapsulating structure organization	BP	341	2	0.121596651433256	1	GO:0045229
leukocyte activation	BP	992	2	0.526666335544906	1	GO:0045321
positive regulation of cell cycle	BP	344	2	0.12334733575009	1	GO:0045787
positive regulation of DNA-templated transcription	BP	1698	7	0.0286661741342608	1	GO:0045893
negative regulation of nucleobase-containing compound metabolic process	BP	1528	8	0.00499388523935317	0.927248963689229	GO:0045934
positive regulation of nucleobase-containing compound metabolic process	BP	2126	8	0.0315848642874386	1	GO:0045935
positive regulation of phosphate metabolic process	BP	493	2	0.216144341873534	1	GO:0045937
positive regulation of transcription by RNA polymerase II	BP	1262	4	0.182357227021029	1	GO:0045944
lymphocyte activation	BP	823	2	0.428588468153475	1	GO:0046649
developmental cell growth	BP	231	2	0.0628294030185005	1	GO:0048588
developmental growth	BP	679	2	0.337733232962566	1	GO:0048589
neuron development	BP	1180	2	0.622146099130799	1	GO:0048666
generation of neurons	BP	1535	3	0.513635970868472	1	GO:0048699
cell projection morphogenesis	BP	682	2	0.339674864322677	1	GO:0048858
regulation of catalytic activity	BP	880	2	0.462851759779557	1	GO:0050790
modulation of chemical synaptic transmission	BP	509	2	0.226545088214656	1	GO:0050804
positive regulation of developmental process	BP	1390	3	0.447214390157026	1	GO:0051094
maintenance of location	BP	224	2	0.0595277232158765	1	GO:0051235
negative regulation of protein metabolic process	BP	743	2	0.378763843241978	1	GO:0051248
regulation of RNA metabolic process	BP	3825	14	0.00524012915494217	0.927248963689229	GO:0051252
positive regulation of RNA metabolic process	BP	1925	7	0.0510266606071999	1	GO:0051254
maintenance of location in cell	BP	212	2	0.0540160783453323	1	GO:0051651
regulation of cell cycle	BP	1104	2	0.585366397866082	1	GO:0051726
calcium ion homeostasis	BP	331	2	0.115807881877314	1	GO:0055074
regulation of molecular function	BP	1479	6	0.0449305979865384	1	GO:0065009
ERK1 and ERK2 cascade	BP	318	2	0.108395775061608	1	GO:0070371
regulation of ERK1 and ERK2 cascade	BP	295	2	0.0956239481240959	1	GO:0070372
positive regulation of ERK1 and ERK2 cascade	BP	197	2	0.0474037145238544	1	GO:0070374
calcium ion transmembrane transport	BP	350	2	0.126867447098949	1	GO:0070588
protein modification by small protein conjugation or removal	BP	923	4	0.0794717789073814	1	GO:0070647
response to growth factor	BP	827	2	0.431028827316551	1	GO:0070848
cellular response to growth factor stimulus	BP	795	2	0.411363557257758	1	GO:0071363
cellular response to endogenous stimulus	BP	1336	4	0.209144393693084	1	GO:0071495
