Term	Ont	N	DE	P.DE	adj_pval	GOID
animal organ development	BP	3099	15	0.128350693218644	1	GO:0048513
positive regulation of biological process	BP	6372	38	0.000329425255125285	0.101929664356682	GO:0048518
negative regulation of biological process	BP	5853	33	0.00265271189497021	0.335779065887195	GO:0048519
response to steroid hormone	BP	338	2	0.33543475266264	1	GO:0048545
embryonic organ development	BP	457	2	0.481282165410555	1	GO:0048568
positive regulation of response to stimulus	BP	2386	22	2.42625281573704e-05	0.0180173534096633	GO:0048584
negative regulation of response to stimulus	BP	1829	6	0.632143185058941	1	GO:0048585
reproductive structure development	BP	314	3	0.0999540380876226	1	GO:0048608
multicellular organismal reproductive process	BP	1004	6	0.144353386333568	1	GO:0048609
system development	BP	4175	21	0.0565962485428471	1	GO:0048731
anatomical structure development	BP	6107	30	0.0298778951909572	0.848336001487122	GO:0048856
stem cell differentiation	BP	256	2	0.228639526669747	1	GO:0048863
cellular developmental process	BP	4522	26	0.00676864330303212	0.480156660284493	GO:0048869
negative regulation of immune response	BP	214	2	0.174795027527414	1	GO:0050777
positive regulation of immune response	BP	783	6	0.0590327036956582	1	GO:0050778
response to other organism	BP	1624	14	0.00168546716068424	0.262579282557507	GO:0051707
reproductive system development	BP	318	3	0.102826477358293	1	GO:0061458
regulation of response to stress	BP	1477	10	0.0357415551014233	0.903456464483811	GO:0080134
response to alcohol	BP	276	3	0.0744059211974117	1	GO:0097305
defense response to other organism	BP	1302	13	0.000665072586570737	0.154338407121072	GO:0098542
defense response to symbiont	BP	1127	13	0.000167740914904513	0.0692024463378286	GO:0140546
response to oxygen-containing compound	BP	1742	18	3.53360286710818e-05	0.0231534131392459	GO:1901700
metabolic process	BP	11765	63	1.1883990223151e-05	0.0110313139246399	GO:0008152
response to xenobiotic stimulus	BP	452	5	0.0221611229016646	0.764884642952176	GO:0009410
cellular response to chemical stimulus	BP	2248	20	0.000100214476407581	0.0455628184777162	GO:0070887
system process	BP	2345	14	0.0359590802593861	0.907243929805894	GO:0003008
lipid metabolic process	BP	1388	7	0.218979579238872	1	GO:0006629
regulation of lipid metabolic process	BP	343	3	0.12150064017395	1	GO:0019216
regulation of metabolic process	BP	6949	43	3.86119179881322e-05	0.0238943419149891	GO:0019222
homeostatic process	BP	1762	10	0.0926826007007106	1	GO:0042592
primary metabolic process	BP	10156	58	5.14583945183035e-06	0.00674347125340451	GO:0044238
multicellular organismal-level homeostasis	BP	833	5	0.171896918012192	1	GO:0048871
regulation of primary metabolic process	BP	5513	40	1.69696474429277e-06	0.00252033203822362	GO:0080090
catabolic process	BP	2759	15	0.0602167244128939	1	GO:0009056
positive regulation of metabolic process	BP	3664	26	0.00032045303463179	0.100550038106014	GO:0009893
regulation of catabolic process	BP	1132	7	0.105613587093233	1	GO:0009894
positive regulation of catabolic process	BP	636	5	0.0748780995741145	1	GO:0009896
lipid catabolic process	BP	350	3	0.126940459212253	1	GO:0016042
glycerolipid metabolic process	BP	393	3	0.162141656840704	1	GO:0046486
positive regulation of cellular process	BP	6023	36	0.000497783957266529	0.130531899850543	GO:0048522
angiogenesis	BP	638	4	0.189005052264684	1	GO:0001525
blood vessel development	BP	819	6	0.0701004973808128	1	GO:0001568
vasculature development	BP	854	6	0.0819443290776509	1	GO:0001944
anatomical structure morphogenesis	BP	2801	12	0.28350311761631	1	GO:0009653
regulation of endothelial cell migration	BP	235	2	0.201498183638965	1	GO:0010594
cell migration	BP	1647	8	0.225709426408363	1	GO:0016477
regulation of cell migration	BP	1078	5	0.332362002517801	1	GO:0030334
positive regulation of cell migration	BP	600	2	0.62855045672708	1	GO:0030335
tube morphogenesis	BP	971	6	0.129076978594688	1	GO:0035239
tube development	BP	1192	8	0.0600233724771062	1	GO:0035295
locomotion	BP	1369	6	0.35386722744406	1	GO:0040011
regulation of locomotion	BP	1186	5	0.408387817157674	1	GO:0040012
positive regulation of locomotion	BP	645	2	0.667739682870947	1	GO:0040017
endothelial cell migration	BP	290	2	0.273017472979371	1	GO:0043542
blood vessel morphogenesis	BP	728	6	0.0442981694344945	0.961758778446654	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1288	5	0.479312260128058	1	GO:0048646
cell motility	BP	1910	8	0.361464083864442	1	GO:0048870
circulatory system development	BP	1249	9	0.0324977135958662	0.871220293006868	GO:0072359
regulation of cell motility	BP	1142	5	0.377383581119615	1	GO:2000145
positive regulation of cell motility	BP	629	2	0.654196200252903	1	GO:2000147
circadian rhythm	BP	206	3	0.0366530151749248	0.911160272486012	GO:0007623
biosynthetic process	BP	8623	51	1.36338237126627e-05	0.012149372986828	GO:0009058
macromolecule biosynthetic process	BP	7610	48	4.95832420664058e-06	0.00674347125340451	GO:0009059
response to radiation	BP	439	4	0.0702005075528414	1	GO:0009314
response to light stimulus	BP	324	4	0.0279908611051584	0.817274447838425	GO:0009416
response to abiotic stimulus	BP	1157	8	0.0521637900416125	1	GO:0009628
response to metal ion	BP	346	3	0.123821182627085	1	GO:0010038
gene expression	BP	7182	45	1.54561150403739e-05	0.0132435127257481	GO:0010467
regulation of hormone levels	BP	548	4	0.129089165577548	1	GO:0010817
protein metabolic process	BP	4444	32	3.64818166719431e-05	0.0232211974805014	GO:0019538
response to cytokine	BP	1016	8	0.0274047795890826	0.81561882892226	GO:0034097
protein modification process	BP	2441	18	0.00209911315306698	0.29983466524789	GO:0036211
macromolecule metabolic process	BP	9713	58	1.0169477125608e-06	0.00174273547234073	GO:0043170
macromolecule modification	BP	2635	18	0.00475725557759845	0.425631083364411	GO:0043412
response to peptide hormone	BP	494	4	0.0977957977965187	1	GO:0043434
amide metabolic process	BP	476	2	0.502792279969641	1	GO:0043603
response to calcium ion	BP	139	3	0.0132237833235764	0.62963150565866	GO:0051592
protein maturation	BP	555	4	0.133423857198057	1	GO:0051604
regulation of biological quality	BP	3081	14	0.19562518198777	1	GO:0065008
response to peptide	BP	1031	9	0.0107371451689846	0.576756510702557	GO:1901652
response to nitrogen compound	BP	1151	14	5.24449366151125e-05	0.0299581614849096	GO:1901698
cellular response to nitrogen compound	BP	702	9	0.00085756450521198	0.176896500436227	GO:1901699
cellular response to oxygen-containing compound	BP	1249	14	0.000124728100088407	0.0555738522753907	GO:1901701
cytoplasmic translation	BP	168	2	0.118980195744031	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6128	33	0.0056106432599687	0.468141987062107	GO:0006139
RNA processing	BP	1334	5	0.510458969823288	1	GO:0006396
translation	BP	748	8	0.00502923688269342	0.443081960766325	GO:0006412
regulation of translation	BP	450	4	0.0753521480964568	1	GO:0006417
apoptotic process	BP	1987	13	0.0225308588398186	0.772219189589966	GO:0006915
nervous system development	BP	2635	13	0.136197753291528	1	GO:0007399
central nervous system development	BP	1056	5	0.31700294039134	1	GO:0007417
brain development	BP	748	4	0.27160986243162	1	GO:0007420
cell death	BP	2056	15	0.00560677685998664	0.468141987062107	GO:0008219
regulation of biosynthetic process	BP	5806	35	0.000528864545402034	0.137000515610076	GO:0009889
regulation of signal transduction	BP	3179	20	0.00720137559078565	0.484689563176806	GO:0009966
positive regulation of signal transduction	BP	1607	17	4.48879728656741e-05	0.0270274124189591	GO:0009967
negative regulation of signal transduction	BP	1448	4	0.758191698165553	1	GO:0009968
regulation of gene expression	BP	5517	33	0.000952427890574849	0.185514140034593	GO:0010468
regulation of macromolecule biosynthetic process	BP	5631	33	0.00136749078479521	0.234345843874367	GO:0010556
post-transcriptional regulation of gene expression	BP	1083	4	0.534782071204621	1	GO:0010608
regulation of cell communication	BP	3620	25	0.000648941905223177	0.154338407121072	GO:0010646
positive regulation of cell communication	BP	1811	18	5.85498128435677e-05	0.032609318263225	GO:0010647
negative regulation of cell communication	BP	1556	5	0.648365442949568	1	GO:0010648
programmed cell death	BP	2052	15	0.00550864088839403	0.466621679511947	GO:0012501
RNA metabolic process	BP	5013	30	0.0017782286583271	0.273209503794559	GO:0016070
regulation of signaling	BP	3613	26	0.000256515782346547	0.0871317169193121	GO:0023051
positive regulation of signaling	BP	1812	19	1.68674758247867e-05	0.0134204866580214	GO:0023056
negative regulation of signaling	BP	1556	5	0.648365442949568	1	GO:0023057
RNA biosynthetic process	BP	4720	30	0.000658421480210682	0.154338407121072	GO:0032774
nucleobase-containing compound biosynthetic process	BP	5128	30	0.00254667776686143	0.327947325376526	GO:0034654
intracellular signal transduction	BP	3042	19	0.00954732787185016	0.571669773811233	GO:0035556
regulation of apoptotic process	BP	1522	10	0.0424375662844477	0.955939435475152	GO:0042981
negative regulation of apoptotic process	BP	912	5	0.220274094932982	1	GO:0043066
regulation of programmed cell death	BP	1567	11	0.0223460502574949	0.767065188962206	GO:0043067
negative regulation of programmed cell death	BP	946	6	0.118063282014629	1	GO:0043069
negative regulation of cellular process	BP	5647	33	0.00143699350467185	0.237135861459848	GO:0048523
nervous system process	BP	1525	10	0.0429127128176928	0.961758778446654	GO:0050877
neuromuscular process	BP	176	2	0.128337294384582	1	GO:0050905
regulation of protein metabolic process	BP	1842	18	7.28169881323247e-05	0.0368685650366348	GO:0051246
regulation of macromolecule metabolic process	BP	6415	41	3.06414043833664e-05	0.0213321627141449	GO:0060255
head development	BP	798	4	0.311159885411948	1	GO:0060322
nucleic acid metabolic process	BP	5558	32	0.00224946532545771	0.308442177193936	GO:0090304
nucleic acid biosynthetic process	BP	4829	30	0.000965959253254907	0.185514140034593	GO:0141187
regulation of intracellular signal transduction	BP	2028	13	0.0260992702275034	0.81561882892226	GO:1902531
negative regulation of intracellular signal transduction	BP	736	2	0.736854087514859	1	GO:1902532
positive regulation of intracellular signal transduction	BP	1123	12	0.000601139233098642	0.150473930730017	GO:1902533
peptide secretion	BP	257	3	0.0629010269407161	1	GO:0002790
regulation of peptide secretion	BP	207	3	0.0370995272510992	0.911160272486012	GO:0002791
positive regulation of peptide secretion	BP	115	2	0.0625426678261799	1	GO:0002793
circulatory system process	BP	624	4	0.1791385195845	1	GO:0003013
organic acid metabolic process	BP	918	3	0.633154560460336	1	GO:0006082
transport	BP	4429	25	0.0100984396335452	0.571669773811233	GO:0006810
cell surface receptor signaling pathway	BP	2850	21	0.000853364277673516	0.176896500436227	GO:0007166
cell-cell signaling	BP	1337	13	0.000849438119103768	0.176896500436227	GO:0007267
chemical synaptic transmission	BP	769	6	0.0550338427468766	1	GO:0007268
behavior	BP	672	5	0.0896437681138702	1	GO:0007610
locomotory behavior	BP	215	3	0.0407721396327181	0.941794501236276	GO:0007626
blood circulation	BP	540	4	0.124210117838237	1	GO:0008015
protein localization	BP	2556	17	0.00792539967764297	0.517777284511819	GO:0008104
protein secretion	BP	372	4	0.0429904522631413	0.961758778446654	GO:0009306
hormone transport	BP	331	4	0.0299451150628321	0.84874971166638	GO:0009914
protein transport	BP	1437	9	0.0674187746014509	1	GO:0015031
organic anion transport	BP	464	2	0.48927232764219	1	GO:0015711
peptide transport	BP	283	3	0.0788651679456219	1	GO:0015833
carboxylic acid metabolic process	BP	888	3	0.610592732070204	1	GO:0019752
signal release	BP	496	6	0.00835505957884955	0.537533245348824	GO:0023061
peptide hormone secretion	BP	250	3	0.0588902047870218	1	GO:0030072
insulin secretion	BP	207	3	0.0370995272510992	0.911160272486012	GO:0030073
positive regulation of insulin secretion	BP	88	2	0.0388084372115109	0.92270476435223	GO:0032024
monocarboxylic acid metabolic process	BP	629	3	0.383506424139331	1	GO:0032787
regulation of localization	BP	2080	16	0.00250109440906767	0.323949890960521	GO:0032879
regulation of protein localization	BP	908	8	0.0151137121334039	0.66324610040731	GO:0032880
secretion by cell	BP	855	10	0.000890814443343217	0.181298950738721	GO:0032940
macromolecule localization	BP	3035	18	0.0190278722990467	0.718272347865564	GO:0033036
establishment of protein localization to extracellular region	BP	375	4	0.0440529045301108	0.961758778446654	GO:0035592
amide transport	BP	328	3	0.110149945009605	1	GO:0042886
oxoacid metabolic process	BP	911	3	0.627970521645884	1	GO:0043436
regulation of system process	BP	588	4	0.154642263955286	1	GO:0044057
cellular catabolic process	BP	321	2	0.313443373216843	1	GO:0044248
small molecule metabolic process	BP	1775	9	0.174643665431579	1	GO:0044281
small molecule biosynthetic process	BP	609	5	0.0647543619209868	1	GO:0044283
establishment of protein localization	BP	1731	9	0.157546067585362	1	GO:0045184
hormone secretion	BP	320	4	0.0269094916885031	0.81561882892226	GO:0046879
regulation of hormone secretion	BP	262	4	0.0140346158167027	0.62963150565866	GO:0046883
positive regulation of hormone secretion	BP	146	2	0.0942527042440697	1	GO:0046887
secretion	BP	996	10	0.00274518457368541	0.339762344069798	GO:0046903
regulation of protein secretion	BP	273	4	0.016084359324363	0.677910054746455	GO:0050708
positive regulation of protein secretion	BP	150	2	0.0986278101869067	1	GO:0050714
regulation of insulin secretion	BP	174	3	0.0238610276980585	0.783831078936699	GO:0050796
regulation of secretion	BP	625	9	0.000374139784073354	0.111047838793133	GO:0051046
positive regulation of secretion	BP	321	2	0.313443373216843	1	GO:0051047
negative regulation of secretion	BP	174	2	0.125981699154081	1	GO:0051048
regulation of transport	BP	1666	16	0.000234943897610339	0.0842237933973614	GO:0051049
positive regulation of transport	BP	864	8	0.0114974941269407	0.599271952124614	GO:0051050
negative regulation of transport	BP	466	3	0.22738512378922	1	GO:0051051
localization	BP	5366	26	0.0508202156133508	1	GO:0051179
positive regulation of protein transport	BP	257	5	0.00220919765715619	0.308442177193936	GO:0051222
regulation of protein transport	BP	449	6	0.00522700462257381	0.455940454053673	GO:0051223
establishment of localization	BP	4748	25	0.0229239742997671	0.780887308027845	GO:0051234
regulation of multicellular organismal process	BP	3119	21	0.0026326476048609	0.335143561949092	GO:0051239
positive regulation of multicellular organismal process	BP	1717	14	0.00281253831523291	0.34427323399318	GO:0051240
cellular localization	BP	3443	21	0.00826788349897726	0.536037524427356	GO:0051641
regulation of cellular localization	BP	1021	9	0.0101187417731411	0.571669773811233	GO:0060341
regulation of establishment of protein localization	BP	547	6	0.0130741850676234	0.62963150565866	GO:0070201
cellular macromolecule localization	BP	2569	17	0.0083203948486671	0.537280453445234	GO:0070727
protein localization to extracellular region	BP	383	4	0.0469581414825335	0.994423456224223	GO:0071692
nitrogen compound transport	BP	1918	10	0.139166761568843	1	GO:0071705
regulation of peptide transport	BP	209	3	0.0380009507113704	0.911160272486012	GO:0090087
regulation of peptide hormone secretion	BP	204	3	0.0357684083703529	0.903456464483811	GO:0090276
positive regulation of peptide hormone secretion	BP	113	2	0.0606478011013853	1	GO:0090277
anterograde trans-synaptic signaling	BP	769	6	0.0550338427468766	1	GO:0098916
synaptic signaling	BP	806	6	0.0659732382533277	1	GO:0099536
trans-synaptic signaling	BP	775	6	0.0567267581438956	1	GO:0099537
export from cell	BP	948	10	0.00192059148475287	0.281493007219239	GO:0140352
regulation of secretion by cell	BP	570	9	0.000190383035801824	0.0744097065191761	GO:1903530
negative regulation of secretion by cell	BP	153	2	0.101946324664767	1	GO:1903531
positive regulation of secretion by cell	BP	297	2	0.282166934312401	1	GO:1903532
positive regulation of protein localization	BP	499	5	0.0320557730111663	0.861445731173418	GO:1903829
positive regulation of establishment of protein localization	BP	331	5	0.0064430083936856	0.480156660284493	GO:1904951
response to molecule of bacterial origin	BP	378	6	0.0022567589048663	0.308442177193936	GO:0002237
alcohol metabolic process	BP	366	4	0.0409097733739107	0.941794501236276	GO:0006066
lipid transport	BP	458	2	0.482428227538949	1	GO:0006869
endocytosis	BP	714	3	0.463349865078321	1	GO:0006897
organelle organization	BP	3598	9	0.901969427019795	1	GO:0006996
G protein-coupled receptor signaling pathway	BP	1297	9	0.0398251790120037	0.939857349607435	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	271	3	0.0712924313021452	1	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	183	3	0.0271635091673793	0.81561882892226	GO:0007189
small GTPase-mediated signal transduction	BP	486	3	0.246100552956524	1	GO:0007264
response to bacterium	BP	722	7	0.0141172626152488	0.631534892655647	GO:0009617
endomembrane system organization	BP	623	2	0.649006780988454	1	GO:0010256
lipid localization	BP	480	2	0.507248355206364	1	GO:0010876
cellular component organization	BP	6933	30	0.121981706529599	1	GO:0016043
vesicle-mediated transport	BP	1583	10	0.0528299267371119	1	GO:0016192
cellular component assembly	BP	3190	13	0.334771449016231	1	GO:0022607
positive regulation of protein-containing complex assembly	BP	205	2	0.16353976827873	1	GO:0031334
regulation of lipid transport	BP	156	2	0.105295577640385	1	GO:0032368
response to lipopolysaccharide	BP	356	6	0.00167117680925075	0.262186457440057	GO:0032496
lipoprotein metabolic process	BP	98	2	0.0471127904553113	0.9947635220472	GO:0042157
lipoprotein biosynthetic process	BP	59	2	0.0185238792531444	0.704223518773979	GO:0042158
cholesterol homeostasis	BP	111	2	0.058773325624562	1	GO:0042632
regulation of protein-containing complex assembly	BP	431	3	0.195400488052587	1	GO:0043254
protein-containing complex organization	BP	1883	8	0.346870119620004	1	GO:0043933
cellular component biogenesis	BP	3451	14	0.331630376268538	1	GO:0044085
regulation of cellular component biogenesis	BP	1044	7	0.076372439056031	1	GO:0044087
positive regulation of cellular component biogenesis	BP	512	5	0.0352118375530986	0.893450247161652	GO:0044089
regulation of cell differentiation	BP	1641	9	0.125366809765366	1	GO:0045595
negative regulation of cell differentiation	BP	738	7	0.015741591339413	0.677910054746455	GO:0045596
intracellular transport	BP	1374	9	0.0538140033054193	1	GO:0046907
chemical homeostasis	BP	1063	7	0.0822254304932637	1	GO:0048878
regulation of developmental process	BP	2576	15	0.0365877702546745	0.911160272486012	GO:0050793
regulation of small GTPase mediated signal transduction	BP	303	3	0.0922285340013874	1	GO:0051056
negative regulation of developmental process	BP	1031	8	0.0295410820080603	0.845907744184534	GO:0051093
regulation of cellular component organization	BP	2499	10	0.387839462566958	1	GO:0051128
positive regulation of cellular component organization	BP	1127	6	0.207930116726605	1	GO:0051130
establishment of localization in cell	BP	1993	15	0.00421661635853392	0.394696551409322	GO:0051649
transmembrane transport	BP	1592	4	0.820071948437921	1	GO:0055085
lipid homeostasis	BP	186	2	0.14026670208221	1	GO:0055088
sterol homeostasis	BP	112	2	0.0597079909247151	1	GO:0055092
membrane organization	BP	827	5	0.168408719495936	1	GO:0061024
protein-containing complex assembly	BP	1683	7	0.383860808685609	1	GO:0065003
cellular response to biotic stimulus	BP	272	6	0.000415742594467233	0.118742481019757	GO:0071216
cellular response to molecule of bacterial origin	BP	245	6	0.000238150375849108	0.0842237933973614	GO:0071219
cellular response to lipopolysaccharide	BP	231	6	0.000173411407605207	0.0702410788841598	GO:0071222
cellular response to cytokine stimulus	BP	922	8	0.0164214772500635	0.677910054746455	GO:0071345
cellular response to lipid	BP	628	6	0.0239882570338418	0.783831078936699	GO:0071396
cellular component organization or biogenesis	BP	7131	31	0.110951280403963	1	GO:0071840
import into cell	BP	940	4	0.424982730515903	1	GO:0098657
intracellular signaling cassette	BP	1954	14	0.00867512099482135	0.551846111145383	GO:0141124
regulation of lipid localization	BP	188	2	0.142681092184919	1	GO:1905952
protein glycosylation	BP	221	2	0.183634086516802	1	GO:0006486
phospholipid metabolic process	BP	381	2	0.390043711842974	1	GO:0006644
phosphorus metabolic process	BP	2108	9	0.326759332553692	1	GO:0006793
phosphate-containing compound metabolic process	BP	2105	9	0.325259380455617	1	GO:0006796
receptor-mediated endocytosis	BP	278	3	0.0756681328470342	1	GO:0006898
lipid biosynthetic process	BP	733	3	0.48063096216572	1	GO:0008610
phospholipid biosynthetic process	BP	249	2	0.219556448451917	1	GO:0008654
macromolecule catabolic process	BP	1557	12	0.00873062402669186	0.551846111145383	GO:0009057
glycoprotein metabolic process	BP	400	6	0.00298548156088358	0.352659366321233	GO:0009100
glycoprotein biosynthetic process	BP	326	3	0.108669258790532	1	GO:0009101
negative regulation of biosynthetic process	BP	2813	16	0.0375048689209321	0.911160272486012	GO:0009890
positive regulation of biosynthetic process	BP	2735	21	0.000498034450457679	0.130531899850543	GO:0009891
negative regulation of metabolic process	BP	3358	18	0.0459208274439848	0.977100471630462	GO:0009892
glial cell differentiation	BP	259	3	0.0640698633552423	1	GO:0010001
positive regulation of macromolecule biosynthetic process	BP	2615	20	0.000729797098980952	0.159396272265663	GO:0010557
negative regulation of phosphorus metabolic process	BP	271	2	0.248184204146956	1	GO:0010563
positive regulation of macromolecule metabolic process	BP	3355	25	0.000203542628852237	0.0768563167045785	GO:0010604
regulation of phosphate metabolic process	BP	825	6	0.072055144405379	1	GO:0019220
organophosphate metabolic process	BP	1078	3	0.73811783506861	1	GO:0019637
cellular homeostasis	BP	830	5	0.170149234235098	1	GO:0019725
polyol metabolic process	BP	107	3	0.00649704437766314	0.480156660284493	GO:0019751
neurogenesis	BP	1791	12	0.0238744813252257	0.783831078936699	GO:0022008
regulation of endocytosis	BP	307	2	0.295221986098713	1	GO:0030100
protein catabolic process	BP	1076	10	0.00473154844160536	0.425038049121307	GO:0030163
regulation of protein modification process	BP	931	11	0.000449473579352315	0.123621881491492	GO:0031399
regulation of intracellular transport	BP	272	3	0.0719102947137284	1	GO:0032386
gliogenesis	BP	348	3	0.125377247897609	1	GO:0042063
regulation of protein catabolic process	BP	374	4	0.043697116036317	0.961758778446654	GO:0042176
receptor metabolic process	BP	75	2	0.0289718922403979	0.836056755610862	GO:0043112
macromolecule glycosylation	BP	221	2	0.183634086516802	1	GO:0043413
post-translational protein modification	BP	981	8	0.022845001187451	0.779767420414247	GO:0043687
positive regulation of protein catabolic process	BP	214	2	0.174795027527414	1	GO:0045732
negative regulation of phosphate metabolic process	BP	271	2	0.248184204146956	1	GO:0045936
alcohol biosynthetic process	BP	150	3	0.0161904333336667	0.677910054746455	GO:0046165
polyol biosynthetic process	BP	61	2	0.0197223281335753	0.732010108611433	GO:0046173
cell development	BP	2887	15	0.0819957599624665	1	GO:0048468
regulation of phosphorus metabolic process	BP	826	6	0.0723839717478125	1	GO:0051174
positive regulation of protein metabolic process	BP	993	11	0.00076579766083151	0.164042695076965	GO:0051247
intracellular chemical homeostasis	BP	725	5	0.113926994449603	1	GO:0055082
regulation of vesicle-mediated transport	BP	544	5	0.0437802810187976	0.961758778446654	GO:0060627
glycosylation	BP	241	2	0.209217269667127	1	GO:0070085
organophosphate biosynthetic process	BP	616	2	0.642875770605295	1	GO:0090407
carbohydrate derivative metabolic process	BP	1015	7	0.0679315481868515	1	GO:1901135
carbohydrate derivative biosynthetic process	BP	616	4	0.173582593330829	1	GO:1901137
regulation of post-translational protein modification	BP	247	5	0.00185928636287104	0.277994507329134	GO:1901873
protein localization to cell periphery	BP	361	3	0.135662649116257	1	GO:1990778
glycerophospholipid metabolic process	BP	300	2	0.28608589747064	1	GO:0006650
respiratory tube development	BP	203	2	0.161057038397485	1	GO:0030323
lung development	BP	199	2	0.156113338124681	1	GO:0030324
respiratory system development	BP	226	3	0.0461108562236009	0.978340623761315	GO:0060541
organelle assembly	BP	1036	3	0.71306736742372	1	GO:0070925
monoatomic ion transport	BP	1289	9	0.0385318331905878	0.919070856338238	GO:0006811
monoatomic cation transport	BP	1084	9	0.0145027988849723	0.64361225808648	GO:0006812
intracellular monoatomic ion homeostasis	BP	536	2	0.566883405292911	1	GO:0006873
iron-sulfur cluster assembly	BP	29	2	0.00470718036629568	0.424560988665325	GO:0016226
metal ion transport	BP	901	8	0.0144891482535693	0.64361225808648	GO:0030001
intracellular monoatomic cation homeostasis	BP	527	2	0.557651895681772	1	GO:0030003
metallo-sulfur cluster assembly	BP	29	2	0.00470718036629568	0.424560988665325	GO:0031163
monoatomic ion transmembrane transport	BP	1061	4	0.518493455723594	1	GO:0034220
