GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0070286	axonemal dynein complex assembly	40	2	0.39	0.20313	1
GO:0007259	receptor signaling pathway via JAK-STAT	173	3	1.71	0.20344	1
GO:0014032	neural crest cell development	80	2	0.79	0.20353	1
GO:0009058	biosynthetic process	8514	68	83.98	0.20805	1
GO:0070371	ERK1 and ERK2 cascade	331	5	3.26	0.21080	1
GO:0071467	cellular response to pH	26	2	0.26	0.21081	1
GO:0038093	Fc receptor signaling pathway	54	2	0.53	0.21110	1
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	56	2	0.55	0.21112	1
GO:0009791	post-embryonic development	87	2	0.86	0.21184	1
GO:0150104	transport across blood-brain barrier	87	2	0.86	0.21184	1
GO:0060294	cilium movement involved in cell motility	165	2	1.63	0.21225	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	6	4.03	0.21771	1
GO:0045910	negative regulation of DNA recombination	48	2	0.47	0.21879	1
GO:0030030	cell projection organization	1608	16	15.86	0.22036	1
GO:0002376	immune system process	2545	22	25.1	0.22446	1
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	53	2	0.52	0.22651	1
GO:0048010	vascular endothelial growth factor receptor signaling pathway	61	2	0.6	0.22660	1
GO:0043542	endothelial cell migration	284	4	2.8	0.22682	1
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	168	3	1.66	0.23061	1
GO:0042098	T cell proliferation	212	4	2.09	0.23360	1
GO:0070098	chemokine-mediated signaling pathway	93	2	0.92	0.23362	1
GO:0045332	phospholipid translocation	52	2	0.51	0.23410	1
GO:0044782	cilium organization	412	5	4.06	0.23473	1
GO:0021766	hippocampus development	94	2	0.93	0.23726	1
GO:0016358	dendrite development	235	4	2.32	0.24138	1
GO:0048741	skeletal muscle fiber development	39	2	0.38	0.24147	1
GO:0071674	mononuclear cell migration	206	3	2.03	0.24223	1
GO:0030099	myeloid cell differentiation	439	3	4.33	0.24499	1
GO:0042110	T cell activation	564	6	5.56	0.25035	1
GO:0010629	negative regulation of gene expression	1603	13	15.81	0.25629	1
GO:0006306	DNA methylation	47	2	0.46	0.25638	1
GO:0006811	monoatomic ion transport	1254	17	12.37	0.25942	1
GO:0042755	eating behavior	38	2	0.37	0.26357	1
GO:0031638	zymogen activation	58	2	0.57	0.26382	1
GO:0016567	protein ubiquitination	757	7	7.47	0.26594	1
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	102	2	1.01	0.26648	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	16	12.66	0.26950	1
GO:0001657	ureteric bud development	99	2	0.98	0.27157	1
GO:0021549	cerebellum development	105	2	1.04	0.27745	1
GO:0040013	negative regulation of locomotion	430	6	4.24	0.27775	1
GO:0007339	binding of sperm to zona pellucida	38	2	0.37	0.27795	1
GO:0051149	positive regulation of muscle cell differentiation	85	2	0.84	0.27856	1
GO:0007286	spermatid development	214	4	2.11	0.27883	1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	641	10	6.32	0.28412	1
GO:0009303	rRNA transcription	40	2	0.39	0.28506	1
GO:1902476	chloride transmembrane transport	108	2	1.07	0.28841	1
GO:0001890	placenta development	150	3	1.48	0.29219	1
GO:0030100	regulation of endocytosis	289	4	2.85	0.29270	1
GO:0007218	neuropeptide signaling pathway	110	2	1.08	0.29571	1
GO:0097190	apoptotic signaling pathway	619	6	6.11	0.30145	1
GO:0016477	cell migration	1612	16	15.9	0.30544	1
GO:0007159	leukocyte cell-cell adhesion	418	4	4.12	0.30838	1
GO:0008104	protein localization	2496	21	24.62	0.31105	1
GO:0008306	associative learning	87	3	0.86	0.31193	1
GO:0016310	phosphorylation	1545	14	15.24	0.31236	1
GO:0030261	chromosome condensation	44	2	0.43	0.31277	1
GO:0019933	cAMP-mediated signaling	71	2	0.7	0.31315	1
GO:0006334	nucleosome assembly	116	2	1.14	0.31752	1
GO:2000648	positive regulation of stem cell proliferation	48	2	0.47	0.31957	1
GO:0050853	B cell receptor signaling pathway	64	2	0.63	0.32648	1
GO:0001701	in utero embryonic development	401	4	3.96	0.32686	1
GO:0006909	phagocytosis	236	4	2.33	0.32991	1
GO:0007267	cell-cell signaling	1709	23	16.86	0.33268	1
GO:0032970	regulation of actin filament-based process	382	5	3.77	0.33329	1
GO:0030097	hemopoiesis	959	10	9.46	0.33437	1
GO:0006576	biogenic amine metabolic process	97	2	0.96	0.34014	1
GO:0032496	response to lipopolysaccharide	347	4	3.42	0.34330	1
GO:0043410	positive regulation of MAPK cascade	474	6	4.68	0.34853	1
GO:0006959	humoral immune response	248	3	2.45	0.35402	1
GO:0021987	cerebral cortex development	127	2	1.25	0.35707	1
GO:0007631	feeding behavior	106	3	1.05	0.35796	1
GO:0071902	positive regulation of protein serine/threonine kinase activity	127	3	1.25	0.35829	1
GO:0051899	membrane depolarization	93	2	0.92	0.35936	1
GO:0010634	positive regulation of epithelial cell migration	177	3	1.75	0.36538	1
GO:0006941	striated muscle contraction	191	3	1.88	0.36560	1
GO:0033674	positive regulation of kinase activity	303	4	2.99	0.36577	1
GO:0043547	positive regulation of GTPase activity	229	3	2.26	0.36767	1
GO:0048661	positive regulation of smooth muscle cell proliferation	100	2	0.99	0.37819	1
GO:0006383	transcription by RNA polymerase III	61	2	0.6	0.38366	1
GO:0007519	skeletal muscle tissue development	170	3	1.68	0.38378	1
GO:0010595	positive regulation of endothelial cell migration	131	2	1.29	0.38482	1
GO:0072659	protein localization to plasma membrane	292	4	2.88	0.38759	1
GO:0007155	cell adhesion	1530	13	15.09	0.39076	1
GO:0030036	actin cytoskeleton organization	722	9	7.12	0.39238	1
GO:0008584	male gonad development	149	3	1.47	0.39340	1
GO:0006887	exocytosis	345	3	3.4	0.39880	1
GO:0007018	microtubule-based movement	425	6	4.19	0.40089	1
GO:0007417	central nervous system development	1032	10	10.18	0.40155	1
GO:0051279	regulation of release of sequestered calcium ion into cytosol	83	2	0.82	0.40201	1
GO:0008360	regulation of cell shape	140	2	1.38	0.40271	1
GO:0060291	long-term synaptic potentiation	100	2	0.99	0.40817	1
GO:0030324	lung development	193	3	1.9	0.40825	1
GO:0007043	cell-cell junction assembly	156	4	1.54	0.41143	1
GO:0035019	somatic stem cell population maintenance	68	2	0.67	0.41344	1
GO:0045806	negative regulation of endocytosis	75	2	0.74	0.41356	1
GO:0008380	RNA splicing	476	4	4.7	0.41659	1
GO:0007030	Golgi organization	156	3	1.54	0.41741	1
GO:0032508	DNA duplex unwinding	77	3	0.76	0.42327	1
GO:0007266	Rho protein signal transduction	145	2	1.43	0.42625	1
GO:0035082	axoneme assembly	97	3	0.96	0.42925	1
GO:0010507	negative regulation of autophagy	90	2	0.89	0.43093	1
GO:0050896	response to stimulus	8860	91	87.39	0.43247	1
GO:0001568	blood vessel development	807	10	7.96	0.43474	1
GO:0006414	translational elongation	68	2	0.67	0.43613	1
GO:0032870	cellular response to hormone stimulus	614	7	6.06	0.43682	1
GO:0048863	stem cell differentiation	248	3	2.45	0.43754	1
GO:0048709	oligodendrocyte differentiation	106	2	1.05	0.44235	1
GO:0051592	response to calcium ion	146	2	1.44	0.44307	1
GO:0048167	regulation of synaptic plasticity	208	4	2.05	0.45140	1
GO:0051649	establishment of localization in cell	1937	24	19.11	0.45639	1
GO:0019233	sensory perception of pain	81	2	0.8	0.46350	1
GO:0007015	actin filament organization	464	6	4.58	0.46681	1
GO:0010976	positive regulation of neuron projection development	161	2	1.59	0.47298	1
GO:0051384	response to glucocorticoid	134	3	1.32	0.47823	1
GO:0046034	ATP metabolic process	219	2	2.16	0.48175	1
GO:0001837	epithelial to mesenchymal transition	187	2	1.84	0.48626	1
GO:0010811	positive regulation of cell-substrate adhesion	124	2	1.22	0.49013	1
GO:0032956	regulation of actin cytoskeleton organization	341	4	3.36	0.49041	1
GO:0009306	protein secretion	370	4	3.65	0.49598	1
GO:0071333	cellular response to glucose stimulus	137	3	1.35	0.50333	1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	171	2	1.69	0.50467	1
GO:0015031	protein transport	1412	13	13.93	0.50534	1
GO:0000278	mitotic cell cycle	910	9	8.98	0.51143	1
GO:0042552	myelination	154	2	1.52	0.51531	1
GO:0051321	meiotic cell cycle	290	3	2.86	0.51599	1
GO:0007088	regulation of mitotic nuclear division	118	3	1.16	0.51740	1
GO:0006511	ubiquitin-dependent protein catabolic process	595	5	5.87	0.51745	1
GO:0010468	regulation of gene expression	5391	38	53.17	0.52079	1
GO:0007010	cytoskeleton organization	1505	17	14.84	0.52595	1
GO:0098739	import across plasma membrane	203	5	2	0.52906	1
GO:0050808	synapse organization	492	7	4.85	0.53531	1
GO:0045859	regulation of protein kinase activity	469	4	4.63	0.53638	1
GO:0051216	cartilage development	209	2	2.06	0.53981	1
GO:0006906	vesicle fusion	119	3	1.17	0.54055	1
GO:0042102	positive regulation of T cell proliferation	103	2	1.02	0.54225	1
GO:0031346	positive regulation of cell projection organization	360	5	3.55	0.54578	1
GO:0032869	cellular response to insulin stimulus	206	2	2.03	0.54879	1
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	105	2	1.04	0.55124	1
GO:0022612	gland morphogenesis	125	2	1.23	0.55163	1
GO:0006898	receptor-mediated endocytosis	258	2	2.54	0.55871	1
GO:0019725	cellular homeostasis	814	11	8.03	0.56003	1
GO:0007416	synapse assembly	208	3	2.05	0.56003	1
GO:0032456	endocytic recycling	88	2	0.87	0.57250	1
GO:0042472	inner ear morphogenesis	106	2	1.05	0.57286	1
GO:0007613	memory	126	2	1.24	0.57746	1
GO:0006629	lipid metabolic process	1397	14	13.78	0.58276	1
GO:0042593	glucose homeostasis	250	4	2.47	0.59620	1
GO:0070588	calcium ion transmembrane transport	333	5	3.28	0.59976	1
GO:0009636	response to toxic substance	258	2	2.54	0.60050	1
GO:0050852	T cell receptor signaling pathway	139	2	1.37	0.60203	1
GO:0006366	transcription by RNA polymerase II	2685	15	26.48	0.60555	1
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	208	2	2.05	0.61074	1
GO:0048754	branching morphogenesis of an epithelial tube	157	2	1.55	0.61782	1
GO:0050821	protein stabilization	213	2	2.1	0.62368	1
GO:0007626	locomotory behavior	202	3	1.99	0.62415	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	214	2	2.11	0.62623	1
GO:0006457	protein folding	215	2	2.12	0.62876	1
GO:0016192	vesicle-mediated transport	1536	16	15.15	0.63895	1
GO:0006913	nucleocytoplasmic transport	331	4	3.26	0.63925	1
GO:0006006	glucose metabolic process	192	2	1.89	0.64055	1
GO:0001501	skeletal system development	531	5	5.24	0.64129	1
GO:0010821	regulation of mitochondrion organization	149	2	1.47	0.64672	1
GO:0008284	positive regulation of cell population proliferation	983	12	9.7	0.64942	1
GO:0046718	symbiont entry into host cell	156	2	1.54	0.65378	1
GO:0060348	bone development	215	4	2.12	0.65424	1
GO:0007338	single fertilization	166	3	1.64	0.65532	1
GO:0007162	negative regulation of cell adhesion	310	2	3.06	0.65692	1
GO:0009952	anterior/posterior pattern specification	219	4	2.16	0.65770	1
GO:0031175	neuron projection development	1007	9	9.93	0.67019	1
GO:0001649	osteoblast differentiation	255	3	2.52	0.68098	1
GO:0045944	positive regulation of transcription by RNA polymerase II	1239	11	12.22	0.68452	1
GO:0030183	B cell differentiation	155	2	1.53	0.68942	1
GO:0014074	response to purine-containing compound	142	2	1.4	0.70703	1
GO:0007009	plasma membrane organization	169	3	1.67	0.70842	1
GO:0006325	chromatin organization	802	14	7.91	0.70948	1
GO:0032543	mitochondrial translation	130	2	1.28	0.71251	1
GO:0009887	animal organ morphogenesis	1024	10	10.1	0.71702	1
GO:0006470	protein dephosphorylation	208	2	2.05	0.72516	1
GO:0002040	sprouting angiogenesis	193	2	1.9	0.72757	1
GO:0051276	chromosome organization	629	9	6.2	0.73003	1
GO:0030335	positive regulation of cell migration	580	6	5.72	0.73278	1
GO:0009966	regulation of signal transduction	3126	25	30.83	0.73328	1
GO:0036211	protein modification process	2950	28	29.1	0.73577	1
GO:0007268	chemical synaptic transmission	748	12	7.38	0.74154	1
GO:0042060	wound healing	429	3	4.23	0.74590	1
GO:0034976	response to endoplasmic reticulum stress	269	2	2.65	0.74655	1
GO:0042981	regulation of apoptotic process	1504	11	14.83	0.75645	1
GO:0007049	cell cycle	1811	19	17.86	0.75826	1
GO:0018105	peptidyl-serine phosphorylation	282	2	2.78	0.76965	1
GO:0007283	spermatogenesis	634	7	6.25	0.76997	1
GO:0000902	cell morphogenesis	971	5	9.58	0.77198	1
GO:0006790	sulfur compound metabolic process	324	2	3.2	0.77444	1
GO:0050728	negative regulation of inflammatory response	201	3	1.98	0.77691	1
GO:0002250	adaptive immune response	475	2	4.69	0.77950	1
GO:0008361	regulation of cell size	188	2	1.85	0.78073	1
GO:0014070	response to organic cyclic compound	896	10	8.84	0.78305	1
GO:0045597	positive regulation of cell differentiation	901	12	8.89	0.78346	1
GO:0006468	protein phosphorylation	1288	11	12.7	0.78439	1
GO:0001666	response to hypoxia	310	4	3.06	0.78981	1
GO:0045766	positive regulation of angiogenesis	187	2	1.84	0.79332	1
GO:0007507	heart development	618	6	6.1	0.80179	1
GO:0050804	modulation of chemical synaptic transmission	483	9	4.76	0.80901	1
GO:0071222	cellular response to lipopolysaccharide	224	2	2.21	0.80966	1
GO:0006955	immune response	1750	15	17.26	0.81551	1
GO:0045893	positive regulation of DNA-templated transcription	1680	14	16.57	0.81780	1
GO:0030154	cell differentiation	4440	39	43.79	0.83722	1
GO:0006897	endocytosis	712	8	7.02	0.83868	1
GO:0030308	negative regulation of cell growth	189	2	1.86	0.84011	1
GO:0042742	defense response to bacterium	319	3	3.15	0.84523	1
GO:0006397	mRNA processing	517	3	5.1	0.84842	1
GO:0009755	hormone-mediated signaling pathway	196	2	1.93	0.84941	1
GO:0006355	regulation of DNA-templated transcription	3406	23	33.6	0.84945	1
GO:0001525	angiogenesis	624	6	6.15	0.84977	1
GO:0007165	signal transduction	5991	60	59.09	0.85608	1
GO:0031667	response to nutrient levels	490	4	4.83	0.85947	1
GO:0051726	regulation of cell cycle	1114	11	10.99	0.86362	1
GO:0006886	intracellular protein transport	673	5	6.64	0.86849	1
GO:0019221	cytokine-mediated signaling pathway	526	6	5.19	0.87401	1
GO:0007420	brain development	732	6	7.22	0.89403	1
GO:0000122	negative regulation of transcription by RNA polymerase II	921	6	9.08	0.89659	1
GO:0000226	microtubule cytoskeleton organization	648	6	6.39	0.90102	1
GO:0045087	innate immune response	975	5	9.62	0.90809	1
GO:0006954	inflammatory response	887	6	8.75	0.91075	1
GO:0001818	negative regulation of cytokine production	379	3	3.74	0.91419	1
GO:0001933	negative regulation of protein phosphorylation	296	2	2.92	0.91607	1
GO:0043010	camera-type eye development	346	3	3.41	0.91794	1
GO:0007166	cell surface receptor signaling pathway	2818	27	27.8	0.92758	1
GO:0009967	positive regulation of signal transduction	1599	18	15.77	0.92896	1
GO:0006974	DNA damage response	884	6	8.72	0.94234	1
GO:0043066	negative regulation of apoptotic process	903	8	8.91	0.94519	1
GO:0061024	membrane organization	814	10	8.03	0.94564	1
GO:0008285	negative regulation of cell population proliferation	789	6	7.78	0.95100	1
GO:0065003	protein-containing complex assembly	1650	14	16.27	0.95585	1
GO:0055085	transmembrane transport	1548	14	15.27	0.96734	1
GO:0051301	cell division	642	6	6.33	0.97237	1
GO:0045596	negative regulation of cell differentiation	734	3	7.24	0.97934	1
GO:0043065	positive regulation of apoptotic process	551	2	5.43	0.98343	1
GO:0001819	positive regulation of cytokine production	497	2	4.9	0.98403	1
GO:0070661	leukocyte proliferation	351	7	3.46	1.00000	1
GO:0019751	polyol metabolic process	106	4	1.05	1.00000	1
GO:0098781	ncRNA transcription	146	2	1.44	1.00000	1
GO:0019752	carboxylic acid metabolic process	904	6	8.92	1.00000	1
GO:0043279	response to alkaloid	94	4	0.93	1.00000	1
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1518	15	14.97	1.00000	1
GO:0044057	regulation of system process	565	11	5.57	1.00000	1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2133	17	21.04	1.00000	1
GO:0002429	immune response-activating cell surface receptor signaling pathway	310	5	3.06	1.00000	1
GO:0044058	regulation of digestive system process	37	2	0.36	1.00000	1
GO:0045936	negative regulation of phosphate metabolic process	378	2	3.73	1.00000	1
GO:0045937	positive regulation of phosphate metabolic process	702	7	6.92	1.00000	1
GO:0046717	acid secretion	44	4	0.43	1.00000	1
GO:0061982	meiosis I cell cycle process	138	2	1.36	1.00000	1
GO:0010498	proteasomal protein catabolic process	524	2	5.17	1.00000	1
GO:0098771	inorganic ion homeostasis	531	7	5.24	1.00000	1
GO:0044085	cellular component biogenesis	3349	25	33.03	1.00000	1
GO:0044087	regulation of cellular component biogenesis	987	6	9.74	1.00000	1
GO:0007368	determination of left/right symmetry	137	2	1.35	1.00000	1
GO:0007369	gastrulation	199	2	1.96	1.00000	1
GO:0044089	positive regulation of cellular component biogenesis	507	5	5	1.00000	1
GO:0009628	response to abiotic stimulus	1131	13	11.16	1.00000	1
GO:1990868	response to chemokine	101	2	1	1.00000	1
GO:1990869	cellular response to chemokine	101	2	1	1.00000	1
GO:0071900	regulation of protein serine/threonine kinase activity	267	3	2.63	1.00000	1
GO:0002440	production of molecular mediator of immune response	223	2	2.2	1.00000	1
GO:0006575	cellular modified amino acid metabolic process	188	2	1.85	1.00000	1
GO:0000768	syncytium formation by plasma membrane fusion	62	3	0.61	1.00000	1
GO:0009611	response to wounding	565	3	5.57	1.00000	1
GO:0098727	maintenance of cell number	186	2	1.83	1.00000	1
GO:0009617	response to bacterium	703	7	6.93	1.00000	1
GO:0006520	amino acid metabolic process	294	3	2.9	1.00000	1
GO:0030198	extracellular matrix organization	332	2	3.27	1.00000	1
GO:0071495	cellular response to endogenous stimulus	1502	14	14.82	1.00000	1
GO:0002437	inflammatory response to antigenic stimulus	82	2	0.81	1.00000	1
GO:0034097	response to cytokine	960	8	9.47	1.00000	1
GO:0007389	pattern specification process	473	7	4.67	1.00000	1
GO:0010467	gene expression	7028	57	69.32	1.00000	1
GO:0061337	cardiac conduction	99	2	0.98	1.00000	1
GO:0006518	peptide metabolic process	938	10	9.25	1.00000	1
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	279	4	2.75	1.00000	1
GO:0061919	process utilizing autophagic mechanism	577	3	5.69	1.00000	1
GO:0044042	glucan metabolic process	76	2	0.75	1.00000	1
GO:0046700	heterocycle catabolic process	657	4	6.48	1.00000	1
GO:0042391	regulation of membrane potential	446	6	4.4	1.00000	1
GO:0030162	regulation of proteolysis	599	5	5.91	1.00000	1
GO:0030163	protein catabolic process	992	6	9.78	1.00000	1
GO:0019748	secondary metabolic process	57	2	0.56	1.00000	1
GO:0000724	double-strand break repair via homologous recombination	176	3	1.74	1.00000	1
GO:0000725	recombinational repair	181	3	1.79	1.00000	1
GO:0051960	regulation of nervous system development	468	5	4.62	1.00000	1
GO:0051961	negative regulation of nervous system development	155	2	1.53	1.00000	1
GO:0051962	positive regulation of nervous system development	294	3	2.9	1.00000	1
GO:0051963	regulation of synapse assembly	115	2	1.13	1.00000	1
GO:0070647	protein modification by small protein conjugation or removal	945	8	9.32	1.00000	1
GO:0030155	regulation of cell adhesion	806	5	7.95	1.00000	1
GO:0016241	regulation of macroautophagy	173	2	1.71	1.00000	1
GO:0071453	cellular response to oxygen levels	175	3	1.73	1.00000	1
GO:0043207	response to external biotic stimulus	1538	11	15.17	1.00000	1
GO:0007346	regulation of mitotic cell cycle	522	6	5.15	1.00000	1
GO:0030182	neuron differentiation	1423	10	14.04	1.00000	1
GO:0009605	response to external stimulus	2747	22	27.1	1.00000	1
GO:1990845	adaptive thermogenesis	169	6	1.67	1.00000	1
GO:0009607	response to biotic stimulus	1575	11	15.54	1.00000	1
GO:0060070	canonical Wnt signaling pathway	321	2	3.17	1.00000	1
GO:0016236	macroautophagy	341	2	3.36	1.00000	1
GO:0034660	ncRNA metabolic process	632	4	6.23	1.00000	1
GO:0060078	regulation of postsynaptic membrane potential	148	3	1.46	1.00000	1
GO:0060688	regulation of morphogenesis of a branching structure	53	2	0.52	1.00000	1
