Term	Ont	N	DE	P.DE	adj_pval	GOID
stem cell differentiation	BP	248	3	0.255718294801724	1	GO:0048863
cellular developmental process	BP	4442	47	0.00243251803639799	0.382440044920736	GO:0048869
regulation of immune response	BP	903	7	0.454873701467382	1	GO:0050776
positive regulation of immune response	BP	740	7	0.269280667440708	1	GO:0050778
regulation of biological process	BP	12069	121	2.44500769596182e-07	0.000279890096118044	GO:0050789
response to stimulus	BP	8860	90	3.03860582022474e-05	0.0214164736466715	GO:0050896
response to glucocorticoid	BP	134	2	0.244269389148629	1	GO:0051384
response to other organism	BP	1535	13	0.289561301039886	1	GO:0051707
reproductive system development	BP	311	3	0.376577938753958	1	GO:0061458
biological regulation	BP	12489	123	5.06365124104331e-07	0.000543836143288051	GO:0065007
regulation of response to stress	BP	1408	9	0.666857679049877	1	GO:0080134
response to alcohol	BP	259	4	0.111764708616251	1	GO:0097305
defense response to other organism	BP	1218	9	0.492532742602196	1	GO:0098542
defense response to symbiont	BP	1113	7	0.674479610786504	1	GO:0140546
response to ketone	BP	217	2	0.454121394439458	1	GO:1901654
response to oxygen-containing compound	BP	1687	17	0.0891246889482718	1	GO:1901700
xenobiotic metabolic process	BP	125	4	0.0120401871397594	0.789152954846562	GO:0006805
metabolic process	BP	12005	113	3.81637774666583e-05	0.0245927381995146	GO:0008152
response to xenobiotic stimulus	BP	443	9	0.00441825324306735	0.566189111614438	GO:0009410
cellular metabolic process	BP	10651	96	0.00164806541150182	0.347387544775814	GO:0044237
cellular response to stimulus	BP	7474	71	0.00271162552521045	0.40966859834905	GO:0051716
cellular response to chemical stimulus	BP	2731	27	0.0462386158524236	1	GO:0070887
cellular response to xenobiotic stimulus	BP	193	5	0.0121608834139411	0.789152954846562	GO:0071466
system process	BP	2308	29	0.00173631489093476	0.350941260592377	GO:0003008
proteolysis	BP	1609	19	0.019765809277765	0.915970637098675	GO:0006508
lipid metabolic process	BP	1397	20	0.00219284956368257	0.374678250449217	GO:0006629
nitrogen compound metabolic process	BP	9959	93	0.000592576345630695	0.180492260803004	GO:0006807
digestion	BP	136	2	0.249487917674402	1	GO:0007586
negative regulation of metabolic process	BP	3382	32	0.0518607684244243	1	GO:0009892
negative regulation of peptidase activity	BP	132	4	0.0144545795977768	0.790255905534644	GO:0010466
negative regulation of macromolecule metabolic process	BP	3172	30	0.0592078367896636	1	GO:0010605
negative regulation of endopeptidase activity	BP	124	4	0.0117180443990051	0.789152954846562	GO:0010951
regulation of lipid metabolic process	BP	326	5	0.0820713396683075	1	GO:0019216
regulation of metabolic process	BP	7045	64	0.013503640193389	0.789152954846562	GO:0019222
protein metabolic process	BP	4882	54	0.000353936767587452	0.126709362796308	GO:0019538
digestive system process	BP	104	2	0.167274525811834	1	GO:0022600
regulation of proteolysis	BP	599	8	0.0631955736820981	1	GO:0030162
homeostatic process	BP	1714	21	0.00995907782773661	0.789152954846562	GO:0042592
negative regulation of catalytic activity	BP	449	9	0.00481692216624009	0.595414324541458	GO:0043086
macromolecule metabolic process	BP	9918	84	0.0234936475273086	0.977630491385457	GO:0043170
negative regulation of molecular function	BP	751	11	0.0181738812091432	0.915970637098675	GO:0044092
primary metabolic process	BP	10443	99	0.000167445400651912	0.0786784076313169	GO:0044238
negative regulation of proteolysis	BP	231	5	0.0243867544533206	0.995159408208129	GO:0045861
multicellular organismal-level homeostasis	BP	801	5	0.670528371888193	1	GO:0048871
regulation of catalytic activity	BP	1404	20	0.00232256343798207	0.382358363359471	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	50	0.0380826064687363	1	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	25	0.0168294489315555	0.868584419227235	GO:0051172
regulation of protein metabolic process	BP	2218	23	0.0409518182566827	1	GO:0051246
negative regulation of protein metabolic process	BP	897	13	0.011593904568839	0.789152954846562	GO:0051248
regulation of hydrolase activity	BP	743	11	0.0169349187848687	0.872032324826323	GO:0051336
negative regulation of hydrolase activity	BP	204	5	0.0151324107379699	0.814549861060081	GO:0051346
regulation of peptidase activity	BP	303	7	0.00592907681947375	0.644652058955069	GO:0052547
regulation of endopeptidase activity	BP	279	7	0.00380520519932589	0.510848798009501	GO:0052548
regulation of macromolecule metabolic process	BP	6529	54	0.107374741081402	1	GO:0060255
regulation of molecular function	BP	2028	26	0.00231377581566642	0.382358363359471	GO:0065009
organic substance metabolic process	BP	11490	107	0.00014060688940576	0.0693501567769197	GO:0071704
regulation of primary metabolic process	BP	5719	53	0.0183207391862518	0.915970637098675	GO:0080090
organonitrogen compound metabolic process	BP	5954	67	2.67313471392316e-05	0.0194483484960719	GO:1901564
neutral lipid metabolic process	BP	137	5	0.00293710729663608	0.425637661434489	GO:0006638
acylglycerol metabolic process	BP	136	5	0.0028459219595239	0.416798206981181	GO:0006639
triglyceride metabolic process	BP	108	4	0.00729977180067275	0.653392487591119	GO:0006641
catabolic process	BP	2655	28	0.0207754331123979	0.915970637098675	GO:0009056
positive regulation of metabolic process	BP	3796	28	0.432331300003056	1	GO:0009893
regulation of catabolic process	BP	1114	10	0.263407176273285	1	GO:0009894
positive regulation of catabolic process	BP	624	4	0.645075581770154	1	GO:0009896
regulation of triglyceride catabolic process	BP	13	2	0.00367519080602589	0.504110507723939	GO:0010896
positive regulation of triglyceride catabolic process	BP	8	2	0.00135033060462928	0.301538182740681	GO:0010898
lipid catabolic process	BP	340	4	0.220135430998403	1	GO:0016042
triglyceride catabolic process	BP	28	3	0.000996977857499844	0.24943644791174	GO:0019433
regulation of cellular metabolic process	BP	6541	59	0.0210758539380883	0.915970637098675	GO:0031323
positive regulation of cellular metabolic process	BP	3422	25	0.459656170399085	1	GO:0031325
regulation of cellular catabolic process	BP	782	9	0.103684464535945	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	4	0.356053615008159	1	GO:0031331
cellular lipid catabolic process	BP	230	3	0.222046244180932	1	GO:0044242
cellular catabolic process	BP	1689	21	0.00851892975907015	0.727787658280561	GO:0044248
cellular lipid metabolic process	BP	1018	16	0.00245378621348137	0.382440044920736	GO:0044255
positive regulation of lipid metabolic process	BP	123	3	0.0567241994816903	1	GO:0045834
neutral lipid catabolic process	BP	38	3	0.00243773301611678	0.382440044920736	GO:0046461
acylglycerol catabolic process	BP	38	3	0.00243773301611678	0.382440044920736	GO:0046464
glycerolipid metabolic process	BP	398	10	0.000566557189945364	0.175042888520928	GO:0046486
glycerolipid catabolic process	BP	65	3	0.0109847393347081	0.789152954846562	GO:0046503
positive regulation of cellular process	BP	5834	48	0.134664529582412	1	GO:0048522
regulation of cellular process	BP	11512	112	7.79170319929438e-06	0.00650866940581057	GO:0050794
regulation of lipid catabolic process	BP	66	2	0.0793198170267082	1	GO:0050994
positive regulation of lipid catabolic process	BP	27	2	0.0155015328466966	0.826528538591952	GO:0050996
regulation of triglyceride metabolic process	BP	46	3	0.00420903829722322	0.54873207951198	GO:0090207
positive regulation of triglyceride metabolic process	BP	22	2	0.0104398800867654	0.789152954846562	GO:0090208
organic substance catabolic process	BP	2177	20	0.136628478054643	1	GO:1901575
angiogenesis	BP	624	6	0.279490947503508	1	GO:0001525
blood vessel development	BP	807	10	0.0612057897655675	1	GO:0001568
ameboidal-type cell migration	BP	496	6	0.140142778196623	1	GO:0001667
vasculature development	BP	840	10	0.0754271637559618	1	GO:0001944
anatomical structure morphogenesis	BP	2751	34	0.00089635074052695	0.235073193044707	GO:0009653
epithelial cell migration	BP	373	3	0.491505153953305	1	GO:0010631
regulation of epithelial cell migration	BP	297	2	0.622044045469713	1	GO:0010632
cell migration	BP	1612	13	0.351194328861433	1	GO:0016477
regulation of cell migration	BP	1050	9	0.324255794079305	1	GO:0030334
positive regulation of cell migration	BP	580	2	0.918022792512277	1	GO:0030335
tube morphogenesis	BP	957	11	0.0778672223349927	1	GO:0035239
tube development	BP	1173	14	0.0392557467788605	1	GO:0035295
locomotion	BP	1346	9	0.613670746436211	1	GO:0040011
regulation of locomotion	BP	1151	9	0.425418562858917	1	GO:0040012
positive regulation of locomotion	BP	620	2	0.935134523994803	1	GO:0040017
endothelial cell migration	BP	284	2	0.597672618955399	1	GO:0043542
blood vessel morphogenesis	BP	714	7	0.241458355976538	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	13	0.115968323393998	1	GO:0048646
cell motility	BP	1827	16	0.220590658356529	1	GO:0048870
regulation of multicellular organismal process	BP	3115	25	0.278083394861195	1	GO:0051239
circulatory system development	BP	1229	17	0.00650737912161113	0.644652058955069	GO:0072359
tissue migration	BP	381	3	0.505619219377329	1	GO:0090130
epithelium migration	BP	376	3	0.496821079974	1	GO:0090132
regulation of cell motility	BP	1110	9	0.384060399104782	1	GO:2000145
positive regulation of cell motility	BP	606	2	0.929568791554365	1	GO:2000147
cellular aromatic compound metabolic process	BP	6288	49	0.239092986439917	1	GO:0006725
biosynthetic process	BP	8514	76	0.00959588329533684	0.787002006701917	GO:0009058
macromolecule biosynthetic process	BP	7514	61	0.116414627128363	1	GO:0009059
response to radiation	BP	429	5	0.187720640412259	1	GO:0009314
response to light stimulus	BP	319	4	0.189594557455082	1	GO:0009416
response to abiotic stimulus	BP	1131	10	0.278409782847753	1	GO:0009628
response to inorganic substance	BP	532	7	0.0841503261036699	1	GO:0010035
response to metal ion	BP	359	3	0.466348685448321	1	GO:0010038
response to organonitrogen compound	BP	1033	5	0.857882941380502	1	GO:0010243
gene expression	BP	7028	55	0.209796728055056	1	GO:0010467
regulation of hormone levels	BP	539	5	0.332663020492145	1	GO:0010817
heterocycle biosynthetic process	BP	4052	32	0.273615241390804	1	GO:0018130
aromatic compound biosynthetic process	BP	4064	31	0.349565734930581	1	GO:0019438
response to insulin	BP	269	2	0.568119145491514	1	GO:0032868
response to cytokine	BP	960	8	0.367446293633299	1	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	55	0.115746429675856	1	GO:0034641
protein modification process	BP	2950	24	0.261208196158136	1	GO:0036211
hormone metabolic process	BP	240	5	0.0281327114498865	0.995159408208129	GO:0042445
macromolecule modification	BP	3181	25	0.315084654010621	1	GO:0043412
response to peptide hormone	BP	438	2	0.817526658676437	1	GO:0043434
amide metabolic process	BP	1228	17	0.00645690132720165	0.644652058955069	GO:0043603
amide biosynthetic process	BP	907	15	0.00206202692158582	0.374678250449217	GO:0043604
cellular biosynthetic process	BP	8376	76	0.00626998101775294	0.644652058955069	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	44	0.0390290805462023	1	GO:0044271
heterocycle metabolic process	BP	6242	48	0.274996280605077	1	GO:0046483
response to calcium ion	BP	146	2	0.275610593972912	1	GO:0051592
protein maturation	BP	540	7	0.0893334271540312	1	GO:0051604
regulation of biological quality	BP	2922	28	0.0590138284904491	1	GO:0065008
cellular response to organic substance	BP	2004	16	0.341795150118735	1	GO:0071310
cellular response to organonitrogen compound	BP	620	5	0.445471669222752	1	GO:0071417
cellular response to endogenous stimulus	BP	1502	14	0.177040247983461	1	GO:0071495
organic cyclic compound metabolic process	BP	6540	52	0.183970091538099	1	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	33	0.289206335520355	1	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	22	0.00831925551129238	0.716154537411024	GO:1901566
organic substance biosynthetic process	BP	8457	75	0.0120159741878489	0.789152954846562	GO:1901576
response to peptide	BP	526	2	0.888179084643344	1	GO:1901652
response to nitrogen compound	BP	1137	5	0.907293947395545	1	GO:1901698
cellular response to nitrogen compound	BP	691	5	0.540415598096549	1	GO:1901699
cellular response to oxygen-containing compound	BP	1204	7	0.750558607719713	1	GO:1901701
cytoplasmic translation	BP	159	3	0.103010851453486	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6064	45	0.379453333495302	1	GO:0006139
RNA processing	BP	1336	7	0.837187061653628	1	GO:0006396
translation	BP	743	14	0.00086269093283431	0.228907427048765	GO:0006412
regulation of translation	BP	450	8	0.0150284679647321	0.810890111187962	GO:0006417
peptide metabolic process	BP	938	15	0.0028337748230056	0.416798206981181	GO:0006518
amino acid metabolic process	BP	294	2	0.616522130251114	1	GO:0006520
apoptotic process	BP	1959	16	0.309317859664116	1	GO:0006915
nervous system development	BP	2535	21	0.252480743989485	1	GO:0007399
central nervous system development	BP	1032	10	0.195434059361668	1	GO:0007417
brain development	BP	732	7	0.260623347480037	1	GO:0007420
cell death	BP	2039	17	0.273047814750416	1	GO:0008219
RNA modification	BP	179	2	0.360896028943039	1	GO:0009451
regulation of biosynthetic process	BP	5681	47	0.129478434785484	1	GO:0009889
regulation of gene expression	BP	5391	42	0.263346981788803	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	44	0.2064003303471	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	9	0.35198318910954	1	GO:0010608
programmed cell death	BP	2035	17	0.270407313407121	1	GO:0012501
RNA metabolic process	BP	4962	34	0.605373362172818	1	GO:0016070
cerebellum development	BP	105	2	0.169775637953447	1	GO:0021549
metencephalon development	BP	115	2	0.195100936676873	1	GO:0022037
hindbrain development	BP	158	2	0.306888086479348	1	GO:0030902
regulation of cellular biosynthetic process	BP	5650	47	0.121299614848568	1	GO:0031326
regulation of amide metabolic process	BP	522	9	0.0122446788398238	0.789152954846562	GO:0034248
ncRNA processing	BP	430	4	0.360851678536134	1	GO:0034470
ncRNA metabolic process	BP	632	8	0.0804455603306224	1	GO:0034660
regulation of apoptotic process	BP	1504	11	0.496136921360566	1	GO:0042981
peptide biosynthetic process	BP	772	14	0.0012402682208838	0.285438871977687	GO:0043043
negative regulation of apoptotic process	BP	903	10	0.107911719903012	1	GO:0043066
regulation of programmed cell death	BP	1553	12	0.416244758750667	1	GO:0043067
negative regulation of programmed cell death	BP	934	11	0.0681767124894964	1	GO:0043069
negative regulation of cellular process	BP	5421	55	0.00245517651791374	0.382440044920736	GO:0048523
nervous system process	BP	1510	12	0.378950167373161	1	GO:0050877
neuromuscular process	BP	165	3	0.111838370079746	1	GO:0050905
neuron apoptotic process	BP	292	2	0.612806799101277	1	GO:0051402
head development	BP	781	7	0.314752447706783	1	GO:0060322
nucleic acid metabolic process	BP	5510	40	0.450130002850671	1	GO:0090304
response to hypoxia	BP	310	3	0.374665700641817	1	GO:0001666
muscle system process	BP	459	8	0.016723607674372	0.865101485063731	GO:0003012
circulatory system process	BP	611	10	0.0119088131941224	0.789152954846562	GO:0003013
organic acid metabolic process	BP	933	16	0.00101420042755023	0.24943644791174	GO:0006082
transport	BP	4358	52	6.97564813593362e-05	0.0414023073836439	GO:0006810
muscle contraction	BP	355	6	0.040799398427719	1	GO:0006936
regulation of muscle contraction	BP	167	2	0.330184611163473	1	GO:0006937
cell communication	BP	6565	60	0.0153097742757654	0.821755785637857	GO:0007154
signal transduction	BP	5991	57	0.00826664895503243	0.71435249245901	GO:0007165
cell surface receptor signaling pathway	BP	2818	28	0.0405141295282567	1	GO:0007166
cell-cell signaling	BP	1709	10	0.772391528751703	1	GO:0007267
chemical synaptic transmission	BP	748	4	0.777009649718794	1	GO:0007268
behavior	BP	655	4	0.682227394183854	1	GO:0007610
blood circulation	BP	526	9	0.0128148028064878	0.789152954846562	GO:0008015
protein localization	BP	2496	22	0.164931697283693	1	GO:0008104
regulation of blood pressure	BP	187	3	0.146470405724387	1	GO:0008217
amino acid catabolic process	BP	111	2	0.184907984319025	1	GO:0009063
regulation of signal transduction	BP	3126	33	0.012106519285892	0.789152954846562	GO:0009966
regulation of cell communication	BP	3544	34	0.0385992018920039	1	GO:0010646
positive regulation of cell communication	BP	1807	15	0.295665414837796	1	GO:0010647
protein transport	BP	1412	11	0.412863182086518	1	GO:0015031
organic anion transport	BP	447	5	0.209824976536067	1	GO:0015711
organic acid transport	BP	355	3	0.459061387066049	1	GO:0015849
organic hydroxy compound transport	BP	308	3	0.370837917496808	1	GO:0015850
organic acid biosynthetic process	BP	333	7	0.00970187839388504	0.789152954846562	GO:0016053
organic acid catabolic process	BP	250	3	0.259506219257237	1	GO:0016054
carboxylic acid metabolic process	BP	904	15	0.00199771331978228	0.372367158796442	GO:0019752
regulation of signaling	BP	3539	34	0.0379397410302716	1	GO:0023051
signaling	BP	6473	58	0.025269139466764	0.995159408208129	GO:0023052
positive regulation of signaling	BP	1808	15	0.296391725520614	1	GO:0023056
adult behavior	BP	144	2	0.270385652089371	1	GO:0030534
monocarboxylic acid metabolic process	BP	635	12	0.00195413007632533	0.367278747845346	GO:0032787
regulation of localization	BP	2048	17	0.279023264047323	1	GO:0032879
regulation of protein localization	BP	877	2	0.986507419260525	1	GO:0032880
macromolecule localization	BP	2992	33	0.00647793313873898	0.644652058955069	GO:0033036
response to decreased oxygen levels	BP	324	3	0.401317876989347	1	GO:0036293
regulation of membrane potential	BP	446	3	0.612090274389722	1	GO:0042391
amide transport	BP	311	2	0.647005794937936	1	GO:0042886
oxoacid metabolic process	BP	927	15	0.00253640951486367	0.391823152042707	GO:0043436
regulation of system process	BP	565	5	0.368932567332981	1	GO:0044057
small molecule metabolic process	BP	1814	23	0.00473934200978382	0.593839553825913	GO:0044281
small molecule catabolic process	BP	373	3	0.491505153953305	1	GO:0044282
small molecule biosynthetic process	BP	601	8	0.0641684994643548	1	GO:0044283
establishment of protein localization	BP	1693	13	0.418340901993095	1	GO:0045184
response to ethanol	BP	122	3	0.0556187676821013	1	GO:0045471
carboxylic acid biosynthetic process	BP	330	7	0.0092612463995567	0.77076808596163	GO:0046394
carboxylic acid catabolic process	BP	250	3	0.259506219257237	1	GO:0046395
secretion	BP	962	2	0.992130892211801	1	GO:0046903
carboxylic acid transport	BP	354	3	0.457233023927957	1	GO:0046942
regulation of transport	BP	1641	14	0.270644418328622	1	GO:0051049
positive regulation of transport	BP	846	7	0.389195668059014	1	GO:0051050
negative regulation of transport	BP	461	2	0.839100658925549	1	GO:0051051
positive regulation of nitrogen compound metabolic process	BP	3071	21	0.595541939355956	1	GO:0051173
localization	BP	5302	64	4.51092615168407e-06	0.0040695771370033	GO:0051179
establishment of localization	BP	4666	54	0.000109675028393774	0.0588954902474567	GO:0051234
positive regulation of multicellular organismal process	BP	1686	9	0.847470910105843	1	GO:0051240
cellular localization	BP	3367	37	0.00413051474469149	0.547602153409294	GO:0051641
regulation of cellular localization	BP	987	6	0.700597956966145	1	GO:0060341
response to oxygen levels	BP	351	4	0.236633035782868	1	GO:0070482
cellular macromolecule localization	BP	2507	23	0.117399375660509	1	GO:0070727
organic substance transport	BP	2360	23	0.0716822371711779	1	GO:0071702
nitrogen compound transport	BP	1896	17	0.185507338501232	1	GO:0071705
regulation of muscle system process	BP	245	4	0.0961402680234011	1	GO:0090257
anterograde trans-synaptic signaling	BP	748	4	0.777009649718794	1	GO:0098916
synaptic signaling	BP	779	4	0.803196692642743	1	GO:0099536
trans-synaptic signaling	BP	754	4	0.782281633633929	1	GO:0099537
organonitrogen compound catabolic process	BP	1427	10	0.555276509317038	1	GO:1901565
organic hydroxy compound metabolic process	BP	564	7	0.105940899611996	1	GO:1901615
response to molecule of bacterial origin	BP	368	2	0.735344319865276	1	GO:0002237
alcohol metabolic process	BP	371	6	0.0486647517606189	1	GO:0006066
lipid transport	BP	454	5	0.218643452169467	1	GO:0006869
endocytosis	BP	712	11	0.0127242162164567	0.789152954846562	GO:0006897
phagocytosis	BP	236	2	0.497779518368288	1	GO:0006909
organelle organization	BP	3607	44	0.000181667724190651	0.081946677027919	GO:0006996
G protein-coupled receptor signaling pathway	BP	1284	7	0.806340732439422	1	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	248	2	0.524188590502421	1	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	157	2	0.304289094961798	1	GO:0007189
small GTPase-mediated signal transduction	BP	499	5	0.277736289257538	1	GO:0007264
steroid metabolic process	BP	329	6	0.0298379382951126	1	GO:0008202
cholesterol metabolic process	BP	141	2	0.26254697493935	1	GO:0008203
response to bacterium	BP	703	7	0.229981540484307	1	GO:0009617
endomembrane system organization	BP	602	7	0.135382257502887	1	GO:0010256
lipid localization	BP	504	6	0.147709045873216	1	GO:0010876
sterol transport	BP	144	2	0.270385652089371	1	GO:0015918
cellular component organization	BP	6544	81	2.86036122708225e-08	4.30083914104088e-05	GO:0016043
vesicle organization	BP	369	6	0.0476339312721446	1	GO:0016050
sterol metabolic process	BP	155	2	0.299086045148415	1	GO:0016125
vesicle-mediated transport	BP	1536	21	0.002944022132827	0.425637661434489	GO:0016192
endosomal transport	BP	286	5	0.0528294418072129	1	GO:0016197
cellular component assembly	BP	3082	40	0.000104134387504781	0.0584946886487902	GO:0022607
cholesterol transport	BP	131	2	0.236450643133372	1	GO:0030301
positive regulation of protein-containing complex assembly	BP	197	2	0.405931144046431	1	GO:0031334
intracellular lipid transport	BP	51	2	0.0504555794268458	1	GO:0032365
regulation of lipid transport	BP	155	3	0.0972881494435177	1	GO:0032368
positive regulation of lipid transport	BP	86	2	0.123596676877085	1	GO:0032370
regulation of sterol transport	BP	82	2	0.114318393929451	1	GO:0032371
regulation of cholesterol transport	BP	82	2	0.114318393929451	1	GO:0032374
response to lipopolysaccharide	BP	347	2	0.705210787852079	1	GO:0032496
intracellular signal transduction	BP	2719	26	0.0689055186360237	1	GO:0035556
regulation of protein-containing complex assembly	BP	418	7	0.0295124122083327	1	GO:0043254
protein-containing complex organization	BP	2435	30	0.0019445030099389	0.367278747845346	GO:0043933
cellular component biogenesis	BP	3349	41	0.000294600038843184	0.112617106374054	GO:0044085
regulation of cellular component biogenesis	BP	987	10	0.161899109680596	1	GO:0044087
positive regulation of cellular component biogenesis	BP	507	5	0.288587841069323	1	GO:0044089
regulation of cell differentiation	BP	1640	15	0.184369466851702	1	GO:0045595
negative regulation of cell differentiation	BP	734	7	0.26278005986056	1	GO:0045596
intracellular transport	BP	1349	17	0.0153391498516245	0.821755785637857	GO:0046907
chemical homeostasis	BP	1032	18	0.0004046484486044	0.140406786304979	GO:0048878
regulation of developmental process	BP	2552	24	0.0907787785520359	1	GO:0050793
regulation of small GTPase mediated signal transduction	BP	304	5	0.0650950085986104	1	GO:0051056
negative regulation of developmental process	BP	1015	8	0.426482229151782	1	GO:0051093
regulation of cellular component organization	BP	2451	30	0.00214687435363619	0.374678250449217	GO:0051128
positive regulation of cellular component organization	BP	1120	13	0.0550196279965649	1	GO:0051130
maintenance of location	BP	336	6	0.0325723898245417	1	GO:0051235
establishment of localization in cell	BP	1937	21	0.0333608169611506	1	GO:0051649
transmembrane transport	BP	1548	13	0.29973973453556	1	GO:0055085
lipid homeostasis	BP	176	4	0.0365006948337236	1	GO:0055088
membrane organization	BP	814	6	0.515084790325319	1	GO:0061024
protein-containing complex assembly	BP	1650	25	0.000267247588886822	0.10438276126825	GO:0065003
cellular response to biotic stimulus	BP	264	2	0.557928055106588	1	GO:0071216
cellular response to cytokine stimulus	BP	865	8	0.268422512240218	1	GO:0071345
cellular response to lipid	BP	616	3	0.812853549769909	1	GO:0071396
cellular component organization or biogenesis	BP	6753	82	5.37731658639543e-08	7.57999989309766e-05	GO:0071840
import into cell	BP	935	15	0.00274995208615593	0.40966859834905	GO:0098657
intracellular signaling cassette	BP	1912	18	0.130435943292903	1	GO:0141124
regulation of intracellular signal transduction	BP	1827	18	0.095993733325095	1	GO:1902531
secondary alcohol metabolic process	BP	152	2	0.291270424074927	1	GO:1902652
regulation of lipid localization	BP	185	4	0.0425455221114836	1	GO:1905952
positive regulation of lipid localization	BP	111	2	0.184907984319025	1	GO:1905954
vascular process in circulatory system	BP	275	4	0.130902411160522	1	GO:0003018
