GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0007275	multicellular organism development	4758	19	22.94	0.4285	1
GO:0016192	vesicle-mediated transport	1536	7	7.41	0.4392	1
GO:0007611	learning or memory	278	2	1.34	0.4536	1
GO:0036211	protein modification process	2950	20	14.23	0.4553	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	185	2	0.89	0.4649	1
GO:0019722	calcium-mediated signaling	232	2	1.12	0.4684	1
GO:0030308	negative regulation of cell growth	189	3	0.91	0.4933	1
GO:0030334	regulation of cell migration	1050	4	5.06	0.4963	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	157	2	0.76	0.4967	1
GO:0045944	positive regulation of transcription by RNA polymerase II	1239	7	5.97	0.4971	1
GO:0035556	intracellular signal transduction	2719	15	13.11	0.5022	1
GO:0006468	protein phosphorylation	1288	8	6.21	0.5177	1
GO:0007015	actin filament organization	464	2	2.24	0.5262	1
GO:0051301	cell division	642	3	3.1	0.5273	1
GO:0018105	peptidyl-serine phosphorylation	282	2	1.36	0.5295	1
GO:0051247	positive regulation of protein metabolic process	1245	7	6	0.5347	1
GO:0045785	positive regulation of cell adhesion	484	2	2.33	0.5425	1
GO:0045765	regulation of angiogenesis	353	3	1.7	0.5488	1
GO:0006954	inflammatory response	887	7	4.28	0.5541	1
GO:0050728	negative regulation of inflammatory response	201	2	0.97	0.5543	1
GO:0051726	regulation of cell cycle	1114	7	5.37	0.5641	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	2	1.97	0.5901	1
GO:0016310	phosphorylation	1545	9	7.45	0.6076	1
GO:0030522	intracellular receptor signaling pathway	369	2	1.78	0.6318	1
GO:0000122	negative regulation of transcription by RNA polymerase II	921	4	4.44	0.6547	1
GO:0006935	chemotaxis	466	2	2.25	0.6561	1
GO:0010975	regulation of neuron projection development	460	4	2.22	0.6637	1
GO:0045087	innate immune response	975	4	4.7	0.7109	1
GO:0043410	positive regulation of MAPK cascade	474	3	2.29	0.7140	1
GO:0006338	chromatin remodeling	658	3	3.17	0.7165	1
GO:0008285	negative regulation of cell population proliferation	789	4	3.8	0.7281	1
GO:0006974	DNA damage response	884	2	4.26	0.7570	1
GO:0007155	cell adhesion	1530	6	7.38	0.7723	1
GO:0007166	cell surface receptor signaling pathway	2818	13	13.59	0.8014	1
GO:0008284	positive regulation of cell population proliferation	983	7	4.74	0.8080	1
GO:0045892	negative regulation of DNA-templated transcription	1262	5	6.09	0.8124	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	5	6.19	0.8198	1
GO:0010628	positive regulation of gene expression	1197	4	5.77	0.8312	1
GO:0030335	positive regulation of cell migration	580	2	2.8	0.8601	1
GO:0007283	spermatogenesis	634	2	3.06	0.8669	1
GO:0007264	small GTPase-mediated signal transduction	499	3	2.41	0.8929	1
GO:0043065	positive regulation of apoptotic process	551	2	2.66	0.9040	1
GO:0006357	regulation of transcription by RNA polymerase II	2565	11	12.37	0.9773	1
GO:0043487	regulation of RNA stability	283	2	1.36	1.0000	1
GO:0072657	protein localization to membrane	602	3	2.9	1.0000	1
GO:0034614	cellular response to reactive oxygen species	150	2	0.72	1.0000	1
GO:0032880	regulation of protein localization	877	6	4.23	1.0000	1
GO:1901698	response to nitrogen compound	1137	8	5.48	1.0000	1
GO:0071310	cellular response to organic substance	2004	10	9.66	1.0000	1
GO:1901699	cellular response to nitrogen compound	691	6	3.33	1.0000	1
GO:0045321	leukocyte activation	958	2	4.62	1.0000	1
GO:0034641	cellular nitrogen compound metabolic process	6700	28	32.31	1.0000	1
GO:0042592	homeostatic process	1714	10	8.27	1.0000	1
GO:0032870	cellular response to hormone stimulus	614	5	2.96	1.0000	1
GO:0009991	response to extracellular stimulus	519	2	2.5	1.0000	1
GO:0032879	regulation of localization	2048	10	9.88	1.0000	1
GO:0071559	response to transforming growth factor beta	308	2	1.49	1.0000	1
GO:0071345	cellular response to cytokine stimulus	865	2	4.17	1.0000	1
GO:0043412	macromolecule modification	3181	21	15.34	1.0000	1
GO:0006753	nucleoside phosphate metabolic process	605	2	2.92	1.0000	1
GO:0018193	peptidyl-amino acid modification	855	4	4.12	1.0000	1
GO:0042325	regulation of phosphorylation	1000	6	4.82	1.0000	1
GO:0140352	export from cell	907	5	4.37	1.0000	1
GO:0042327	positive regulation of phosphorylation	624	5	3.01	1.0000	1
GO:0009725	response to hormone	883	6	4.26	1.0000	1
GO:0044092	negative regulation of molecular function	751	6	3.62	1.0000	1
GO:1901652	response to peptide	526	5	2.54	1.0000	1
GO:0006996	organelle organization	3607	16	17.39	1.0000	1
GO:0044093	positive regulation of molecular function	1210	4	5.83	1.0000	1
GO:0098660	inorganic ion transmembrane transport	917	2	4.42	1.0000	1
GO:0030516	regulation of axon extension	92	2	0.44	1.0000	1
GO:0098662	inorganic cation transmembrane transport	825	2	3.98	1.0000	1
GO:0009966	regulation of signal transduction	3126	11	15.07	1.0000	1
GO:0009967	positive regulation of signal transduction	1599	5	7.71	1.0000	1
GO:0043434	response to peptide hormone	438	4	2.11	1.0000	1
GO:0009968	negative regulation of signal transduction	1380	4	6.65	1.0000	1
GO:0008544	epidermis development	387	2	1.87	1.0000	1
GO:0043436	oxoacid metabolic process	927	7	4.47	1.0000	1
GO:0009719	response to endogenous stimulus	1755	13	8.46	1.0000	1
GO:0015711	organic anion transport	447	4	2.16	1.0000	1
GO:0098655	monoatomic cation transmembrane transport	846	2	4.08	1.0000	1
GO:0098657	import into cell	935	3	4.51	1.0000	1
GO:0042330	taxis	468	2	2.26	1.0000	1
GO:0006725	cellular aromatic compound metabolic process	6288	26	30.32	1.0000	1
GO:0002263	cell activation involved in immune response	305	2	1.47	1.0000	1
GO:1990778	protein localization to cell periphery	355	2	1.71	1.0000	1
GO:0009987	cellular process	17161	81	82.75	1.0000	1
GO:0050673	epithelial cell proliferation	482	2	2.32	1.0000	1
GO:0015980	energy derivation by oxidation of organic compounds	333	6	1.61	1.0000	1
GO:0002250	adaptive immune response	475	2	2.29	1.0000	1
GO:0050678	regulation of epithelial cell proliferation	407	2	1.96	1.0000	1
GO:0050679	positive regulation of epithelial cell proliferation	219	2	1.06	1.0000	1
GO:0002252	immune effector process	637	4	3.07	1.0000	1
GO:0006950	response to stress	3939	23	18.99	1.0000	1
GO:0006952	defense response	1843	12	8.89	1.0000	1
GO:0043408	regulation of MAPK cascade	668	3	3.22	1.0000	1
GO:0006955	immune response	1750	8	8.44	1.0000	1
GO:0061387	regulation of extent of cell growth	109	2	0.53	1.0000	1
GO:1901615	organic hydroxy compound metabolic process	564	4	2.72	1.0000	1
GO:1901617	organic hydroxy compound biosynthetic process	247	3	1.19	1.0000	1
GO:0044057	regulation of system process	565	4	2.72	1.0000	1
GO:0071495	cellular response to endogenous stimulus	1502	12	7.24	1.0000	1
GO:0035592	establishment of protein localization to extracellular region	371	2	1.79	1.0000	1
GO:0010817	regulation of hormone levels	539	3	2.6	1.0000	1
GO:0007399	nervous system development	2535	10	12.22	1.0000	1
GO:0044085	cellular component biogenesis	3349	12	16.15	1.0000	1
GO:0043632	modification-dependent macromolecule catabolic process	616	4	2.97	1.0000	1
GO:0009913	epidermal cell differentiation	246	2	1.19	1.0000	1
GO:0052547	regulation of peptidase activity	303	2	1.46	1.0000	1
GO:0044087	regulation of cellular component biogenesis	987	6	4.76	1.0000	1
GO:0009914	hormone transport	322	3	1.55	1.0000	1
GO:0052548	regulation of endopeptidase activity	279	2	1.35	1.0000	1
GO:0044089	positive regulation of cellular component biogenesis	507	3	2.44	1.0000	1
GO:0042306	regulation of protein import into nucleus	58	2	0.28	1.0000	1
GO:0006979	response to oxidative stress	397	2	1.91	1.0000	1
GO:0021761	limbic system development	125	2	0.6	1.0000	1
GO:0010833	telomere maintenance via telomere lengthening	82	2	0.4	1.0000	1
GO:0034110	regulation of homotypic cell-cell adhesion	35	2	0.17	1.0000	1
GO:0000723	telomere maintenance	157	2	0.76	1.0000	1
GO:0046165	alcohol biosynthetic process	140	2	0.68	1.0000	1
GO:0032386	regulation of intracellular transport	266	4	1.28	1.0000	1
GO:0006913	nucleocytoplasmic transport	331	3	1.6	1.0000	1
GO:0032388	positive regulation of intracellular transport	139	2	0.67	1.0000	1
GO:0007369	gastrulation	199	2	0.96	1.0000	1
GO:0043603	amide metabolic process	1228	4	5.92	1.0000	1
GO:0043604	amide biosynthetic process	907	3	4.37	1.0000	1
GO:0009890	negative regulation of biosynthetic process	2731	8	13.17	1.0000	1
GO:0009891	positive regulation of biosynthetic process	2706	14	13.05	1.0000	1
GO:0009892	negative regulation of metabolic process	3382	13	16.31	1.0000	1
GO:0071453	cellular response to oxygen levels	175	3	0.84	1.0000	1
GO:0009893	positive regulation of metabolic process	3796	18	18.31	1.0000	1
GO:0009894	regulation of catabolic process	1114	5	5.37	1.0000	1
GO:0019318	hexose metabolic process	232	3	1.12	1.0000	1
GO:1905039	carboxylic acid transmembrane transport	156	2	0.75	1.0000	1
GO:0009896	positive regulation of catabolic process	624	2	3.01	1.0000	1
GO:0044255	cellular lipid metabolic process	1018	3	4.91	1.0000	1
GO:0044042	glucan metabolic process	76	3	0.37	1.0000	1
GO:0018130	heterocycle biosynthetic process	4052	18	19.54	1.0000	1
GO:1901605	alpha-amino acid metabolic process	215	6	1.04	1.0000	1
GO:0071692	protein localization to extracellular region	379	2	1.83	1.0000	1
GO:1901607	alpha-amino acid biosynthetic process	68	3	0.33	1.0000	1
GO:0140546	defense response to symbiont	1113	4	5.37	1.0000	1
GO:0044281	small molecule metabolic process	1814	12	8.75	1.0000	1
GO:0007599	hemostasis	233	3	1.12	1.0000	1
GO:0044283	small molecule biosynthetic process	601	5	2.9	1.0000	1
GO:0046173	polyol biosynthetic process	59	2	0.28	1.0000	1
GO:0048731	system development	4067	16	19.61	1.0000	1
GO:0048732	gland development	448	2	2.16	1.0000	1
GO:0034097	response to cytokine	960	4	4.63	1.0000	1
GO:0044270	cellular nitrogen compound catabolic process	656	4	3.16	1.0000	1
GO:0098609	cell-cell adhesion	966	4	4.66	1.0000	1
GO:0044271	cellular nitrogen compound biosynthetic process	4811	20	23.2	1.0000	1
GO:0006892	post-Golgi vesicle-mediated transport	102	2	0.49	1.0000	1
GO:0006896	Golgi to vacuole transport	20	2	0.1	1.0000	1
GO:0008652	amino acid biosynthetic process	66	2	0.32	1.0000	1
GO:0008654	phospholipid biosynthetic process	251	2	1.21	1.0000	1
GO:0021953	central nervous system neuron differentiation	178	2	0.86	1.0000	1
GO:0043170	macromolecule metabolic process	9918	45	47.83	1.0000	1
GO:0034109	homotypic cell-cell adhesion	98	2	0.47	1.0000	1
GO:0071417	cellular response to organonitrogen compound	620	6	2.99	1.0000	1
GO:0062197	cellular response to chemical stress	310	2	1.49	1.0000	1
GO:0007346	regulation of mitotic cell cycle	522	4	2.52	1.0000	1
GO:0009888	tissue development	2032	7	9.8	1.0000	1
GO:0009889	regulation of biosynthetic process	5681	22	27.39	1.0000	1
GO:0044248	cellular catabolic process	1689	7	8.14	1.0000	1
GO:0044249	cellular biosynthetic process	8376	35	40.39	1.0000	1
GO:0006865	amino acid transport	156	2	0.75	1.0000	1
GO:0045444	fat cell differentiation	248	3	1.2	1.0000	1
GO:0044237	cellular metabolic process	10651	43	51.36	1.0000	1
GO:0044238	primary metabolic process	10443	50	50.36	1.0000	1
GO:0002790	peptide secretion	247	2	1.19	1.0000	1
GO:0002791	regulation of peptide secretion	200	2	0.96	1.0000	1
GO:0008610	lipid biosynthetic process	736	3	3.55	1.0000	1
GO:0019538	protein metabolic process	4882	27	23.54	1.0000	1
GO:0010562	positive regulation of phosphorus metabolic process	702	5	3.39	1.0000	1
GO:0010564	regulation of cell cycle process	744	4	3.59	1.0000	1
GO:0021700	developmental maturation	341	2	1.64	1.0000	1
GO:0006886	intracellular protein transport	673	4	3.25	1.0000	1
GO:0070201	regulation of establishment of protein localization	537	6	2.59	1.0000	1
GO:0010556	regulation of macromolecule biosynthetic process	5519	22	26.61	1.0000	1
GO:0010557	positive regulation of macromolecule biosynthetic process	2598	14	12.53	1.0000	1
GO:0010558	negative regulation of macromolecule biosynthetic process	2666	8	12.86	1.0000	1
GO:1903706	regulation of hemopoiesis	424	2	2.04	1.0000	1
GO:0006873	intracellular monoatomic ion homeostasis	530	3	2.56	1.0000	1
GO:1901135	carbohydrate derivative metabolic process	1105	5	5.33	1.0000	1
GO:0032535	regulation of cellular component size	370	3	1.78	1.0000	1
GO:1901137	carbohydrate derivative biosynthetic process	671	4	3.24	1.0000	1
GO:0005996	monosaccharide metabolic process	252	3	1.22	1.0000	1
GO:0000902	cell morphogenesis	971	5	4.68	1.0000	1
GO:0071407	cellular response to organic cyclic compound	530	2	2.56	1.0000	1
GO:0008637	apoptotic mitochondrial changes	106	2	0.51	1.0000	1
GO:0060255	regulation of macromolecule metabolic process	6529	26	31.48	1.0000	1
GO:0051346	negative regulation of hydrolase activity	204	3	0.98	1.0000	1
GO:0015849	organic acid transport	355	4	1.71	1.0000	1
GO:0006810	transport	4358	23	21.02	1.0000	1
GO:0060284	regulation of cell development	853	8	4.11	1.0000	1
GO:0006811	monoatomic ion transport	1254	4	6.05	1.0000	1
GO:0006812	monoatomic cation transport	1040	4	5.02	1.0000	1
GO:0006813	potassium ion transport	241	2	1.16	1.0000	1
GO:0051336	regulation of hydrolase activity	743	5	3.58	1.0000	1
GO:0015833	peptide transport	271	2	1.31	1.0000	1
GO:0051338	regulation of transferase activity	637	3	3.07	1.0000	1
GO:0015837	amine transport	105	2	0.51	1.0000	1
GO:0048869	cellular developmental process	4442	22	21.42	1.0000	1
GO:0032501	multicellular organismal process	7869	32	37.95	1.0000	1
GO:0032504	multicellular organism reproduction	972	3	4.69	1.0000	1
GO:0097435	supramolecular fiber organization	851	4	4.1	1.0000	1
GO:0031399	regulation of protein modification process	1243	7	5.99	1.0000	1
GO:0048856	anatomical structure development	6007	25	28.97	1.0000	1
GO:0045637	regulation of myeloid cell differentiation	218	2	1.05	1.0000	1
GO:0048858	cell projection morphogenesis	666	4	3.21	1.0000	1
GO:0045639	positive regulation of myeloid cell differentiation	105	2	0.51	1.0000	1
GO:0043067	regulation of programmed cell death	1553	10	7.49	1.0000	1
GO:0019693	ribose phosphate metabolic process	478	2	2.31	1.0000	1
GO:0043068	positive regulation of programmed cell death	573	2	2.76	1.0000	1
GO:0043069	negative regulation of programmed cell death	934	8	4.5	1.0000	1
GO:0006835	dicarboxylic acid transport	98	3	0.47	1.0000	1
GO:2000145	regulation of cell motility	1110	4	5.35	1.0000	1
GO:2000147	positive regulation of cell motility	606	2	2.92	1.0000	1
GO:0034220	monoatomic ion transmembrane transport	1024	2	4.94	1.0000	1
GO:0030162	regulation of proteolysis	599	4	2.89	1.0000	1
GO:0030163	protein catabolic process	992	4	4.78	1.0000	1
GO:0048870	cell motility	1827	7	8.81	1.0000	1
GO:0048871	multicellular organismal-level homeostasis	801	5	3.86	1.0000	1
GO:0048872	homeostasis of number of cells	322	2	1.55	1.0000	1
GO:0006396	RNA processing	1336	3	6.44	1.0000	1
GO:0015807	L-amino acid transport	91	2	0.44	1.0000	1
GO:0006397	mRNA processing	517	2	2.49	1.0000	1
GO:0008150	biological_process	18249	88	88	1.0000	1
GO:0008152	metabolic process	12005	51	57.89	1.0000	1
GO:0048878	chemical homeostasis	1032	4	4.98	1.0000	1
GO:0043085	positive regulation of catalytic activity	878	3	4.23	1.0000	1
GO:0043086	negative regulation of catalytic activity	449	5	2.17	1.0000	1
GO:0060249	anatomical structure homeostasis	259	2	1.25	1.0000	1
GO:0030155	regulation of cell adhesion	806	4	3.89	1.0000	1
GO:0005975	carbohydrate metabolic process	560	4	2.7	1.0000	1
GO:0016482	cytosolic transport	136	2	0.66	1.0000	1
GO:0010498	proteasomal protein catabolic process	524	4	2.53	1.0000	1
GO:0006807	nitrogen compound metabolic process	9959	47	48.02	1.0000	1
GO:0099536	synaptic signaling	779	2	3.76	1.0000	1
GO:0048812	neuron projection morphogenesis	645	4	3.11	1.0000	1
GO:0009593	detection of chemical stimulus	488	2	2.35	1.0000	1
GO:0099537	trans-synaptic signaling	754	2	3.64	1.0000	1
GO:0016477	cell migration	1612	5	7.77	1.0000	1
GO:0051493	regulation of cytoskeleton organization	519	3	2.5	1.0000	1
GO:0090316	positive regulation of intracellular protein transport	95	2	0.46	1.0000	1
GO:0006366	transcription by RNA polymerase II	2685	11	12.95	1.0000	1
GO:0006351	DNA-templated transcription	3528	14	17.01	1.0000	1
GO:0097193	intrinsic apoptotic signaling pathway	319	2	1.54	1.0000	1
GO:0006355	regulation of DNA-templated transcription	3406	14	16.42	1.0000	1
GO:0044770	cell cycle phase transition	555	4	2.68	1.0000	1
GO:0019438	aromatic compound biosynthetic process	4064	18	19.6	1.0000	1
GO:0019439	aromatic compound catabolic process	676	4	3.26	1.0000	1
GO:0044772	mitotic cell cycle phase transition	451	4	2.17	1.0000	1
GO:0070727	cellular macromolecule localization	2507	15	12.09	1.0000	1
GO:0043043	peptide biosynthetic process	772	2	3.72	1.0000	1
GO:0045184	establishment of protein localization	1693	10	8.16	1.0000	1
GO:1903825	organic acid transmembrane transport	157	2	0.76	1.0000	1
GO:0010466	negative regulation of peptidase activity	132	2	0.64	1.0000	1
GO:0010467	gene expression	7028	25	33.89	1.0000	1
GO:0010468	regulation of gene expression	5391	20	26	1.0000	1
GO:1903829	positive regulation of protein localization	483	3	2.33	1.0000	1
GO:0170033	L-amino acid metabolic process	162	4	0.78	1.0000	1
GO:0031323	regulation of cellular metabolic process	6541	25	31.54	1.0000	1
GO:0170034	L-amino acid biosynthetic process	56	2	0.27	1.0000	1
GO:0031324	negative regulation of cellular metabolic process	3126	11	15.07	1.0000	1
GO:0007420	brain development	732	4	3.53	1.0000	1
GO:0031325	positive regulation of cellular metabolic process	3422	18	16.5	1.0000	1
GO:0031326	regulation of cellular biosynthetic process	5650	22	27.25	1.0000	1
GO:0031327	negative regulation of cellular biosynthetic process	2717	8	13.1	1.0000	1
GO:0170038	proteinogenic amino acid biosynthetic process	55	2	0.27	1.0000	1
GO:0031328	positive regulation of cellular biosynthetic process	2685	14	12.95	1.0000	1
GO:0170039	proteinogenic amino acid metabolic process	146	4	0.7	1.0000	1
GO:0031329	regulation of cellular catabolic process	782	3	3.77	1.0000	1
GO:0032446	protein modification by small protein conjugation	841	7	4.06	1.0000	1
GO:0009314	response to radiation	429	3	2.07	1.0000	1
GO:0040011	locomotion	1346	5	6.49	1.0000	1
GO:0040012	regulation of locomotion	1151	4	5.55	1.0000	1
GO:0040013	negative regulation of locomotion	430	2	2.07	1.0000	1
GO:0002703	regulation of leukocyte mediated immunity	246	2	1.19	1.0000	1
GO:0040017	positive regulation of locomotion	620	2	2.99	1.0000	1
GO:0018209	peptidyl-serine modification	294	2	1.42	1.0000	1
GO:0007416	synapse assembly	208	2	1	1.0000	1
GO:0007417	central nervous system development	1032	4	4.98	1.0000	1
GO:0031341	regulation of cell killing	110	2	0.53	1.0000	1
GO:0031344	regulation of cell projection organization	676	4	3.26	1.0000	1
GO:0031345	negative regulation of cell projection organization	201	2	0.97	1.0000	1
GO:0006325	chromatin organization	802	3	3.87	1.0000	1
GO:0031346	positive regulation of cell projection organization	360	2	1.74	1.0000	1
GO:0031347	regulation of defense response	828	6	3.99	1.0000	1
GO:0031348	negative regulation of defense response	291	3	1.4	1.0000	1
GO:0031349	positive regulation of defense response	502	2	2.42	1.0000	1
GO:0090304	nucleic acid metabolic process	5510	23	26.57	1.0000	1
GO:0006310	DNA recombination	333	2	1.61	1.0000	1
GO:0036293	response to decreased oxygen levels	324	3	1.56	1.0000	1
GO:0036294	cellular response to decreased oxygen levels	159	3	0.77	1.0000	1
GO:0042176	regulation of protein catabolic process	362	2	1.75	1.0000	1
GO:0030097	hemopoiesis	959	4	4.62	1.0000	1
GO:0030099	myeloid cell differentiation	439	2	2.12	1.0000	1
GO:2000026	regulation of multicellular organismal development	1491	11	7.19	1.0000	1
GO:0043009	chordate embryonic development	659	2	3.18	1.0000	1
GO:0019637	organophosphate metabolic process	1030	5	4.97	1.0000	1
GO:0070925	organelle assembly	999	3	4.82	1.0000	1
GO:0042127	regulation of cell population proliferation	1767	11	8.52	1.0000	1
GO:0007623	circadian rhythm	204	4	0.98	1.0000	1
GO:0048598	embryonic morphogenesis	617	2	2.98	1.0000	1
GO:0009306	protein secretion	370	2	1.78	1.0000	1
GO:0007610	behavior	655	2	3.16	1.0000	1
GO:0051668	localization within membrane	692	3	3.34	1.0000	1
GO:0040007	growth	928	6	4.47	1.0000	1
GO:0040008	regulation of growth	616	3	2.97	1.0000	1
GO:0006520	amino acid metabolic process	294	6	1.42	1.0000	1
GO:0007409	axonogenesis	454	4	2.19	1.0000	1
GO:0051656	establishment of organelle localization	470	2	2.27	1.0000	1
GO:0065003	protein-containing complex assembly	1650	6	7.96	1.0000	1
GO:0003333	amino acid transmembrane transport	102	2	0.49	1.0000	1
GO:0006511	ubiquitin-dependent protein catabolic process	595	4	2.87	1.0000	1
GO:0065007	biological regulation	12489	66	60.22	1.0000	1
GO:0016197	endosomal transport	286	3	1.38	1.0000	1
GO:0065008	regulation of biological quality	2922	18	14.09	1.0000	1
GO:0065009	regulation of molecular function	2028	10	9.78	1.0000	1
GO:0006518	peptide metabolic process	938	3	4.52	1.0000	1
GO:0043207	response to external biotic stimulus	1538	6	7.42	1.0000	1
GO:0010629	negative regulation of gene expression	1603	2	7.73	1.0000	1
GO:0030072	peptide hormone secretion	242	2	1.17	1.0000	1
GO:0030073	insulin secretion	200	2	0.96	1.0000	1
GO:0014070	response to organic cyclic compound	896	2	4.32	1.0000	1
GO:0022411	cellular component disassembly	529	3	2.55	1.0000	1
GO:0022412	cellular process involved in reproduction in multicellular organism	481	2	2.32	1.0000	1
GO:0022414	reproductive process	1529	5	7.37	1.0000	1
GO:0055080	monoatomic cation homeostasis	598	3	2.88	1.0000	1
GO:0055082	intracellular chemical homeostasis	712	3	3.43	1.0000	1
GO:0033043	regulation of organelle organization	1179	7	5.69	1.0000	1
GO:0055085	transmembrane transport	1548	5	7.46	1.0000	1
GO:0055086	nucleobase-containing small molecule metabolic process	672	3	3.24	1.0000	1
GO:0048583	regulation of response to stimulus	4085	18	19.7	1.0000	1
GO:0048584	positive regulation of response to stimulus	2339	7	11.28	1.0000	1
GO:0048585	negative regulation of response to stimulus	1763	8	8.5	1.0000	1
GO:0010646	regulation of cell communication	3544	14	17.09	1.0000	1
GO:0010647	positive regulation of cell communication	1807	6	8.71	1.0000	1
GO:0048588	developmental cell growth	237	3	1.14	1.0000	1
GO:0010648	negative regulation of cell communication	1483	4	7.15	1.0000	1
