Term	Ont	N	DE	P.DE	adj_pval	GOID
system process	BP	2345	68	3.29936357738868e-05	0.00628802681109505	GO:0003008
lipid metabolic process	BP	1388	27	0.32505617271648	1	GO:0006629
digestion	BP	144	4	0.249105880282116	1	GO:0007586
regulation of lipid metabolic process	BP	343	7	0.400516822431319	1	GO:0019216
regulation of metabolic process	BP	6949	174	1.18220263008784e-07	5.37492044757081e-05	GO:0019222
digestive system process	BP	112	4	0.136013260486616	1	GO:0022600
homeostatic process	BP	1762	42	0.0291898646628207	0.622939513422678	GO:0042592
primary metabolic process	BP	10156	241	6.10057398389372e-09	3.57654176876801e-06	GO:0044238
multicellular organismal-level homeostasis	BP	833	23	0.0236469901323781	0.548676390324423	GO:0048871
anatomical structure homeostasis	BP	272	6	0.346949505972933	1	GO:0060249
regulation of primary metabolic process	BP	5513	145	1.30718080757781e-07	5.71007333945461e-05	GO:0080090
neutral lipid metabolic process	BP	138	2	0.701680505825123	1	GO:0006638
acylglycerol metabolic process	BP	137	2	0.697882183522526	1	GO:0006639
triglyceride metabolic process	BP	110	2	0.579687156902564	1	GO:0006641
catabolic process	BP	2759	64	0.0139627423682775	0.460832554785904	GO:0009056
positive regulation of metabolic process	BP	3664	100	4.70031760565991e-06	0.00145435660581794	GO:0009893
regulation of catabolic process	BP	1132	30	0.0179952469503774	0.469964533972545	GO:0009894
positive regulation of catabolic process	BP	636	15	0.156770273517692	1	GO:0009896
lipid catabolic process	BP	350	9	0.167250345811474	1	GO:0016042
positive regulation of lipid metabolic process	BP	133	3	0.41628350249816	1	GO:0045834
glycerolipid metabolic process	BP	393	11	0.0897764674209486	0.908790263988457	GO:0046486
positive regulation of cellular process	BP	6023	160	9.60224312590563e-09	5.48509672715194e-06	GO:0048522
angiogenesis	BP	638	13	0.335884899768992	1	GO:0001525
blood vessel development	BP	819	20	0.0902161404686281	0.911903438003674	GO:0001568
vasculature development	BP	854	22	0.0500994488569267	0.718628952248564	GO:0001944
anatomical structure morphogenesis	BP	2801	80	1.04098197494951e-05	0.00297320467152886	GO:0009653
regulation of endothelial cell migration	BP	235	3	0.78543816108717	1	GO:0010594
muscle cell migration	BP	115	7	0.0043212703340657	0.218297642862394	GO:0014812
smooth muscle cell migration	BP	101	6	0.00900277950621254	0.354353218797532	GO:0014909
cell migration	BP	1647	44	0.00410802881961114	0.210776496651447	GO:0016477
regulation of cell migration	BP	1078	23	0.200297487150427	1	GO:0030334
positive regulation of cell migration	BP	600	13	0.262228109383427	1	GO:0030335
tube morphogenesis	BP	971	23	0.0941220291928615	0.929651881464018	GO:0035239
tube development	BP	1192	27	0.110496148022006	0.985836277787044	GO:0035295
locomotion	BP	1369	34	0.0285825960185036	0.620626777875462	GO:0040011
regulation of locomotion	BP	1186	26	0.149524920552706	1	GO:0040012
positive regulation of locomotion	BP	645	14	0.249913336607504	1	GO:0040017
endothelial cell migration	BP	290	7	0.251931754807071	1	GO:0043542
blood vessel morphogenesis	BP	728	17	0.147275430260473	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1288	24	0.418132993642967	1	GO:0048646
cell motility	BP	1910	49	0.00543449168114847	0.253814686944708	GO:0048870
circulatory system development	BP	1249	39	0.00043395601381919	0.0425888637703256	GO:0072359
regulation of cell motility	BP	1142	24	0.214497621924145	1	GO:2000145
positive regulation of cell motility	BP	629	14	0.222483699389748	1	GO:2000147
biogenic amine metabolic process	BP	99	3	0.25366148429997	1	GO:0006576
circadian rhythm	BP	206	7	0.0731665952000489	0.848961149930567	GO:0007623
biosynthetic process	BP	8623	200	2.48263794127376e-06	0.000864190750870264	GO:0009058
macromolecule biosynthetic process	BP	7610	177	1.26622912764322e-05	0.00352613156320446	GO:0009059
amine metabolic process	BP	110	3	0.306254601438754	1	GO:0009308
amine biosynthetic process	BP	39	2	0.150236779657826	1	GO:0009309
response to radiation	BP	439	16	0.00527006415220041	0.248742561827798	GO:0009314
response to light stimulus	BP	324	13	0.00525206924284903	0.248742561827798	GO:0009416
response to abiotic stimulus	BP	1157	35	0.00145329238120123	0.100861207689723	GO:0009628
response to metal ion	BP	346	10	0.0874587467922117	0.892768061106372	GO:0010038
gene expression	BP	7182	167	2.69717656435177e-05	0.00565818409461005	GO:0010467
regulation of hormone levels	BP	548	11	0.372802456227059	1	GO:0010817
response to purine-containing compound	BP	149	5	0.12379891029291	1	GO:0014074
protein metabolic process	BP	4444	126	1.86726060150619e-08	1.01460565074036e-05	GO:0019538
response to insulin	BP	324	6	0.507961836323634	1	GO:0032868
response to cytokine	BP	1016	23	0.133091892822838	1	GO:0034097
protein modification process	BP	2441	67	0.000191526813672537	0.0238615760074599	GO:0036211
biogenic amine biosynthetic process	BP	38	2	0.144126354648892	1	GO:0042401
macromolecule metabolic process	BP	9713	226	1.89779979760474e-07	7.97720450774308e-05	GO:0043170
macromolecule modification	BP	2635	70	0.000348850282844342	0.0363162925290012	GO:0043412
response to peptide hormone	BP	494	10	0.372649776852487	1	GO:0043434
protein acylation	BP	88	2	0.460692287480597	1	GO:0043543
amide metabolic process	BP	476	5	0.923914808391268	1	GO:0043603
response to organophosphorus	BP	134	5	0.0887098062650139	0.902821865679296	GO:0046683
response to cAMP	BP	90	5	0.02153397162713	0.518159983515219	GO:0051591
response to calcium ion	BP	139	7	0.0117854315401762	0.416094839702131	GO:0051592
protein maturation	BP	555	17	0.0203589612863026	0.508188295623046	GO:0051604
regulation of biological quality	BP	3081	80	0.000258542571573911	0.0294826002925946	GO:0065008
cellular response to cAMP	BP	53	3	0.0666958030743998	0.814440556182181	GO:0071320
response to peptide	BP	1031	24	0.102263525228678	0.93797841977989	GO:1901652
response to nitrogen compound	BP	1151	36	0.000695915112871899	0.059174033910535	GO:1901698
cellular response to nitrogen compound	BP	702	21	0.0136716818334959	0.454593623711376	GO:1901699
cellular response to oxygen-containing compound	BP	1249	34	0.00845322009125519	0.339929309012605	GO:1901701
cytoplasmic translation	BP	168	6	0.0774977113193032	0.881018742500314	GO:0002181
nucleobase-containing compound metabolic process	BP	6128	148	1.4057899619494e-05	0.00377327575569985	GO:0006139
RNA processing	BP	1334	21	0.73260342425249	1	GO:0006396
tRNA metabolic process	BP	202	2	0.873352464302229	1	GO:0006399
translation	BP	748	19	0.0725378272719793	0.844745277556276	GO:0006412
regulation of translation	BP	450	11	0.173472243805203	1	GO:0006417
amino acid metabolic process	BP	283	3	0.877588361188886	1	GO:0006520
apoptotic process	BP	1987	52	0.00283966237890607	0.161795392524986	GO:0006915
nervous system development	BP	2635	64	0.00537021652497246	0.252400176673706	GO:0007399
central nervous system development	BP	1056	21	0.31536771700059	1	GO:0007417
brain development	BP	748	17	0.172676527477404	1	GO:0007420
tRNA processing	BP	134	2	0.686246734765685	1	GO:0008033
cell death	BP	2056	56	0.000796959529312797	0.0655153667676402	GO:0008219
RNA modification	BP	170	3	0.578241390675461	1	GO:0009451
regulation of biosynthetic process	BP	5806	140	2.93569395195766e-05	0.00594558089651933	GO:0009889
regulation of signal transduction	BP	3179	82	0.000264220601678098	0.0298797287522064	GO:0009966
positive regulation of signal transduction	BP	1607	51	3.773630513302e-05	0.00672551524602735	GO:0009967
negative regulation of signal transduction	BP	1448	31	0.152913079606665	1	GO:0009968
regulation of gene expression	BP	5517	134	3.32127627612975e-05	0.00628802681109505	GO:0010468
regulation of macromolecule biosynthetic process	BP	5631	135	5.75829137638068e-05	0.00971842540022793	GO:0010556
post-transcriptional regulation of gene expression	BP	1083	13	0.946338511075233	1	GO:0010608
regulation of cell communication	BP	3620	96	2.44063207825715e-05	0.00527887392615657	GO:0010646
positive regulation of cell communication	BP	1811	55	6.05675630621067e-05	0.0101452945105084	GO:0010647
negative regulation of cell communication	BP	1556	34	0.115671367779785	0.993248660901155	GO:0010648
programmed cell death	BP	2052	55	0.00127712430359341	0.0925741844639082	GO:0012501
RNA metabolic process	BP	5013	117	0.000621737770647344	0.0549645795812759	GO:0016070
regulation of signaling	BP	3613	97	1.33512344539517e-05	0.00367208396500167	GO:0023051
positive regulation of signaling	BP	1812	56	3.21540821597276e-05	0.00628358458205624	GO:0023056
negative regulation of signaling	BP	1556	34	0.115671367779785	0.993248660901155	GO:0023057
hindbrain development	BP	161	3	0.541398590863536	1	GO:0030902
RNA biosynthetic process	BP	4720	114	0.000199960267865567	0.0246116842403817	GO:0032774
nucleobase-containing compound biosynthetic process	BP	5128	127	2.34479671445137e-05	0.00512131188279879	GO:0034654
intracellular signal transduction	BP	3042	74	0.00265234984886247	0.153877734200412	GO:0035556
regulation of apoptotic process	BP	1522	35	0.065937542341649	0.814440556182181	GO:0042981
negative regulation of apoptotic process	BP	912	20	0.187020282095085	1	GO:0043066
regulation of programmed cell death	BP	1567	37	0.0438608260445342	0.718628952248564	GO:0043067
negative regulation of programmed cell death	BP	946	21	0.166327922489733	1	GO:0043069
regulation of neuron apoptotic process	BP	255	6	0.294487313835638	1	GO:0043523
negative regulation of neuron apoptotic process	BP	171	2	0.806200594615786	1	GO:0043524
negative regulation of cellular process	BP	5647	141	4.26857274163616e-06	0.00135850376483101	GO:0048523
nervous system process	BP	1525	43	0.00170931158038659	0.113459816827967	GO:0050877
neuromuscular process	BP	176	6	0.0919035104726301	0.922503825399817	GO:0050905
regulation of protein metabolic process	BP	1842	57	2.62407012141751e-05	0.00562106097739801	GO:0051246
neuron apoptotic process	BP	309	7	0.303761593650554	1	GO:0051402
regulation of macromolecule metabolic process	BP	6415	159	1.13395128991651e-06	0.000435554600633792	GO:0060255
head development	BP	798	18	0.171910947305282	1	GO:0060322
signal transduction by p53 class mediator	BP	165	2	0.790006229143282	1	GO:0072331
nucleic acid metabolic process	BP	5558	131	0.000168364966698051	0.0221942883319478	GO:0090304
nucleic acid biosynthetic process	BP	4829	116	0.000215063071942144	0.0260389951996037	GO:0141187
regulation of intracellular signal transduction	BP	2028	53	0.00266530289448656	0.154020930190303	GO:1902531
negative regulation of intracellular signal transduction	BP	736	15	0.318889869813474	1	GO:1902532
positive regulation of intracellular signal transduction	BP	1123	37	0.000220844167912544	0.0263099806029715	GO:1902533
temperature homeostasis	BP	184	6	0.107653800316858	0.971369527524896	GO:0001659
response to hypoxia	BP	313	4	0.803902757540691	1	GO:0001666
peptide secretion	BP	257	8	0.0860528369505082	0.886420773190127	GO:0002790
regulation of peptide secretion	BP	207	7	0.0746440098991973	0.862509985754314	GO:0002791
positive regulation of peptide secretion	BP	115	5	0.0530123286723343	0.727222080149177	GO:0002793
muscle system process	BP	467	18	0.00175875375058642	0.114755906104221	GO:0003012
circulatory system process	BP	624	21	0.00385839855882801	0.199900937426908	GO:0003013
organic acid metabolic process	BP	918	15	0.653192661536539	1	GO:0006082
catecholamine metabolic process	BP	57	2	0.265733049104202	1	GO:0006584
transport	BP	4429	117	2.82304172260194e-06	0.000967564976863476	GO:0006810
dicarboxylic acid transport	BP	105	2	0.554403420956777	1	GO:0006835
amino acid transport	BP	163	2	0.78434883399671	1	GO:0006865
muscle contraction	BP	359	17	0.000242778401273922	0.0281698813728147	GO:0006936
regulation of muscle contraction	BP	175	7	0.0359543138390811	0.631695744248462	GO:0006937
smooth muscle contraction	BP	110	6	0.013349863892257	0.447886383126152	GO:0006939
regulation of smooth muscle contraction	BP	63	4	0.0250569295546705	0.56671906255731	GO:0006940
cell surface receptor signaling pathway	BP	2850	77	0.000100103916530276	0.0150683449490641	GO:0007166
cell-cell signaling	BP	1337	47	6.03712160454692e-06	0.00181749993386617	GO:0007267
chemical synaptic transmission	BP	769	25	0.00268540313715308	0.154189203838908	GO:0007268
behavior	BP	672	24	0.000949971854511751	0.0732300102934699	GO:0007610
locomotory behavior	BP	215	12	0.000464924473621383	0.0444531649070265	GO:0007626
blood circulation	BP	540	20	0.00160989112806379	0.109344983387211	GO:0008015
protein localization	BP	2556	73	2.69781481868931e-05	0.00565818409461005	GO:0008104
regulation of blood pressure	BP	194	6	0.129155767607195	1	GO:0008217
amino acid biosynthetic process	BP	73	2	0.369197029056852	1	GO:0008652
protein secretion	BP	372	11	0.0667758265190883	0.814440556182181	GO:0009306
catechol-containing compound metabolic process	BP	57	2	0.265733049104202	1	GO:0009712
hormone transport	BP	331	10	0.0698170345696673	0.824699838888148	GO:0009914
protein transport	BP	1437	32	0.104156059454446	0.946711012862569	GO:0015031
organic anion transport	BP	464	8	0.573708147988045	1	GO:0015711
acidic amino acid transport	BP	73	2	0.369197029056852	1	GO:0015800
peptide transport	BP	283	8	0.12889236781145	1	GO:0015833
amine transport	BP	97	2	0.511759296421751	1	GO:0015837
organic acid transport	BP	357	6	0.602475684871824	1	GO:0015849
organic hydroxy compound transport	BP	291	5	0.584026736030431	1	GO:0015850
organic acid biosynthetic process	BP	334	5	0.702914496400599	1	GO:0016053
organic acid catabolic process	BP	242	4	0.619150169474304	1	GO:0016054
phenol-containing compound metabolic process	BP	115	2	0.60390275912996	1	GO:0018958
reproductive behavior	BP	46	2	0.19422952374129	1	GO:0019098
carboxylic acid metabolic process	BP	888	14	0.701098472701934	1	GO:0019752
signal release	BP	496	15	0.0310148284681998	0.622939513422678	GO:0023061
peptide hormone secretion	BP	250	8	0.0761802974950277	0.86848727997426	GO:0030072
insulin secretion	BP	207	6	0.159913752258546	1	GO:0030073
adult behavior	BP	152	5	0.131490697430232	1	GO:0030534
regulation of nervous system process	BP	124	4	0.175774918350867	1	GO:0031644
positive regulation of insulin secretion	BP	88	4	0.0700896456176891	0.826605148264097	GO:0032024
monocarboxylic acid metabolic process	BP	629	9	0.780402679727774	1	GO:0032787
regulation of localization	BP	2080	66	2.48018872030251e-06	0.000864190750870264	GO:0032879
regulation of protein localization	BP	908	27	0.00609990117229211	0.272163759867916	GO:0032880
secretion by cell	BP	855	29	0.000664892920629713	0.0578612675226123	GO:0032940
macromolecule localization	BP	3035	84	1.9350966093103e-05	0.00458617896406541	GO:0033036
response to nicotine	BP	53	2	0.239575074881467	1	GO:0035094
establishment of protein localization to extracellular region	BP	375	11	0.069800142324721	0.824699838888148	GO:0035592
response to decreased oxygen levels	BP	327	4	0.830125874408411	1	GO:0036293
regulation of membrane potential	BP	463	18	0.00160118175450554	0.109086015678515	GO:0042391
amide transport	BP	328	8	0.223624485687807	1	GO:0042886
response to alkaloid	BP	101	2	0.533414396657766	1	GO:0043279
oxoacid metabolic process	BP	911	14	0.735532650695072	1	GO:0043436
regulation of system process	BP	588	23	0.00035273214974397	0.0365496131720752	GO:0044057
cellular catabolic process	BP	321	7	0.33755230207563	1	GO:0044248
small molecule metabolic process	BP	1775	45	0.00927030169397081	0.362346762482034	GO:0044281
small molecule catabolic process	BP	370	9	0.207753815969637	1	GO:0044282
small molecule biosynthetic process	BP	609	15	0.122522201796	1	GO:0044283
establishment of protein localization	BP	1731	41	0.0337111813994235	0.622939513422678	GO:0045184
response to ethanol	BP	131	5	0.0824035009644542	0.881018742500314	GO:0045471
negative regulation of blood pressure	BP	52	2	0.23305132877554	1	GO:0045776
positive regulation of muscle contraction	BP	51	6	0.000266742108970829	0.0300125288063239	GO:0045933
positive regulation of smooth muscle contraction	BP	32	3	0.0184559420039546	0.47478230480843	GO:0045987
carboxylic acid biosynthetic process	BP	331	4	0.837061460503208	1	GO:0046394
carboxylic acid catabolic process	BP	242	4	0.619150169474304	1	GO:0046395
hormone secretion	BP	320	10	0.0584363703673519	0.773986598718113	GO:0046879
regulation of hormone secretion	BP	262	9	0.0435383058920611	0.716885719632917	GO:0046883
positive regulation of hormone secretion	BP	146	6	0.0450048874256945	0.718628952248564	GO:0046887
secretion	BP	996	31	0.00173472113495722	0.114337625575672	GO:0046903
carboxylic acid transport	BP	356	6	0.599755561921896	1	GO:0046942
regulation of protein secretion	BP	273	10	0.023668103559645	0.548676390324423	GO:0050708
positive regulation of protein secretion	BP	150	6	0.0501339620451246	0.718628952248564	GO:0050714
regulation of insulin secretion	BP	174	6	0.0881744629503495	0.898194186377634	GO:0050796
regulation of secretion	BP	625	25	0.000140876166521111	0.01973178262321	GO:0051046
positive regulation of secretion	BP	321	13	0.00486620479432034	0.235672413930149	GO:0051047
negative regulation of secretion	BP	174	4	0.367489360896752	1	GO:0051048
regulation of transport	BP	1666	58	6.21175361052271e-07	0.000247116869527187	GO:0051049
positive regulation of transport	BP	864	29	0.000782430859641818	0.0650410249667926	GO:0051050
negative regulation of transport	BP	466	14	0.0380458188972795	0.660112736287845	GO:0051051
localization	BP	5366	142	1.2993092240816e-07	5.71007333945461e-05	GO:0051179
positive regulation of protein transport	BP	257	10	0.0163296978559371	0.469412396006314	GO:0051222
regulation of protein transport	BP	449	14	0.0292095147943199	0.622939513422678	GO:0051223
establishment of localization	BP	4748	125	1.34233643567831e-06	0.000490238870721991	GO:0051234
regulation of multicellular organismal process	BP	3119	92	4.89259399095937e-07	0.000198176743510169	GO:0051239
positive regulation of multicellular organismal process	BP	1717	47	0.00190751286679131	0.118702714096025	GO:0051240
cellular localization	BP	3443	104	2.10861062008633e-08	1.11846731891151e-05	GO:0051641
regulation of amine transport	BP	84	2	0.437014680582314	1	GO:0051952
regulation of postsynaptic membrane potential	BP	150	6	0.0501339620451246	0.718628952248564	GO:0060078
regulation of cellular localization	BP	1021	31	0.00252357354705187	0.148689143456605	GO:0060341
regulation of establishment of protein localization	BP	547	15	0.0622483344263372	0.807669420122271	GO:0070201
response to oxygen levels	BP	355	4	0.87386236272249	1	GO:0070482
cellular macromolecule localization	BP	2569	73	3.18431905705576e-05	0.00628358458205624	GO:0070727
protein localization to extracellular region	BP	383	11	0.0782896147535725	0.881018742500314	GO:0071692
nitrogen compound transport	BP	1918	40	0.152232735100987	1	GO:0071705
regulation of peptide transport	BP	209	7	0.0776512733938318	0.881018742500314	GO:0090087
regulation of muscle system process	BP	256	9	0.0385322133930814	0.666475659915425	GO:0090257
regulation of peptide hormone secretion	BP	204	7	0.0702642402439943	0.828225790558574	GO:0090276
positive regulation of peptide hormone secretion	BP	113	5	0.0498495444347751	0.718628952248564	GO:0090277
anterograde trans-synaptic signaling	BP	769	25	0.00268540313715308	0.154189203838908	GO:0098916
synaptic signaling	BP	806	26	0.00247352587504765	0.147340132204042	GO:0099536
trans-synaptic signaling	BP	775	25	0.00296973245423382	0.166087823874845	GO:0099537
chemical synaptic transmission, postsynaptic	BP	118	4	0.155413726117906	1	GO:0099565
export from cell	BP	948	32	0.000386310680404094	0.0394781162295523	GO:0140352
regulation of secretion by cell	BP	570	23	0.000227574818066811	0.0269676159409172	GO:1903530
negative regulation of secretion by cell	BP	153	3	0.507145700996507	1	GO:1903531
positive regulation of secretion by cell	BP	297	13	0.00252954418574617	0.148689143456605	GO:1903532
positive regulation of protein localization	BP	499	16	0.0164310632861638	0.469412396006314	GO:1903829
positive regulation of establishment of protein localization	BP	331	11	0.0337826730818703	0.622939513422678	GO:1904951
response to molecule of bacterial origin	BP	378	13	0.0173988421746499	0.469412396006314	GO:0002237
alcohol metabolic process	BP	366	11	0.060985289362798	0.798416753251058	GO:0006066
lipid transport	BP	458	14	0.0336766556736929	0.622939513422678	GO:0006869
endocytosis	BP	714	20	0.0292664497650305	0.622939513422678	GO:0006897
phagocytosis	BP	237	6	0.240964814405008	1	GO:0006909
organelle organization	BP	3598	92	0.000141713134918466	0.01973178262321	GO:0006996
vacuole organization	BP	237	4	0.602771722811244	1	GO:0007033
G protein-coupled receptor signaling pathway	BP	1297	38	0.00162749224388011	0.110204474799882	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	271	7	0.203169856100332	1	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	183	5	0.221884244102152	1	GO:0007189
small GTPase-mediated signal transduction	BP	486	12	0.152842430467903	1	GO:0007264
Rho protein signal transduction	BP	139	4	0.230127213211383	1	GO:0007266
steroid metabolic process	BP	335	5	0.705375741521309	1	GO:0008202
cholesterol metabolic process	BP	150	4	0.272296083204654	1	GO:0008203
response to bacterium	BP	722	19	0.0552061164976195	0.744931473854614	GO:0009617
endomembrane system organization	BP	623	18	0.0288255191672617	0.622939513422678	GO:0010256
lipid localization	BP	480	14	0.0466432453053444	0.718628952248564	GO:0010876
organophosphate ester transport	BP	172	5	0.187780473962522	1	GO:0015748
phospholipid transport	BP	103	5	0.0357408293418039	0.628862832193435	GO:0015914
sterol transport	BP	131	4	0.200591553524864	1	GO:0015918
cellular component organization	BP	6933	185	1.82199499593992e-10	1.39966912136378e-07	GO:0016043
vesicle organization	BP	387	7	0.524642799529931	1	GO:0016050
sterol metabolic process	BP	161	4	0.31563811583593	1	GO:0016125
