GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway	9	2	0.22	0.01899	1
GO:0048743	positive regulation of skeletal muscle fiber development	9	2	0.22	0.01899	1
GO:0048874	host-mediated regulation of intestinal microbiota composition	9	2	0.22	0.01899	1
GO:2000510	positive regulation of dendritic cell chemotaxis	9	2	0.22	0.01899	1
GO:0006108	malate metabolic process	9	2	0.22	0.01899	1
GO:0021915	neural tube development	158	11	3.84	0.01926	1
GO:0006629	lipid metabolic process	1397	39	33.99	0.02011	1
GO:0050890	cognition	322	12	7.83	0.02161	1
GO:0046697	decidualization	25	3	0.61	0.02212	1
GO:0031669	cellular response to nutrient levels	239	8	5.81	0.02215	1
GO:0071372	cellular response to follicle-stimulating hormone stimulus	10	2	0.24	0.02336	1
GO:0046496	nicotinamide nucleotide metabolic process	164	8	3.99	0.02416	1
GO:0048511	rhythmic process	296	12	7.2	0.02421	1
GO:0061614	miRNA transcription	76	5	1.85	0.02421	1
GO:0032637	interleukin-8 production	103	5	2.51	0.02425	1
GO:0031947	negative regulation of glucocorticoid biosynthetic process	5	2	0.12	0.02428	1
GO:0097090	presynaptic membrane organization	10	2	0.24	0.02429	1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	171	9	4.16	0.02431	1
GO:0007064	mitotic sister chromatid cohesion	31	4	0.75	0.02444	1
GO:0010043	response to zinc ion	50	5	1.22	0.02692	1
GO:0071549	cellular response to dexamethasone stimulus	27	3	0.66	0.02715	1
GO:0003197	endocardial cushion development	52	6	1.27	0.02774	1
GO:1990166	protein localization to site of double-strand break	11	2	0.27	0.02809	1
GO:0045199	maintenance of epithelial cell apical/basal polarity	11	2	0.27	0.02809	1
GO:0071872	cellular response to epinephrine stimulus	11	2	0.27	0.02809	1
GO:0042311	vasodilation	48	4	1.17	0.02900	1
GO:0032496	response to lipopolysaccharide	347	18	8.44	0.02903	1
GO:0071320	cellular response to cAMP	49	4	1.19	0.03099	1
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	208	10	5.06	0.03142	1
GO:0006954	inflammatory response	887	27	21.58	0.03206	1
GO:0031663	lipopolysaccharide-mediated signaling pathway	57	5	1.39	0.03248	1
GO:0048662	negative regulation of smooth muscle cell proliferation	71	5	1.73	0.03255	1
GO:0070231	T cell apoptotic process	56	4	1.36	0.03305	1
GO:0000727	double-strand break repair via break-induced replication	12	2	0.29	0.03318	1
GO:0071236	cellular response to antibiotic	12	2	0.29	0.03318	1
GO:0035524	proline transmembrane transport	12	2	0.29	0.03318	1
GO:0007155	cell adhesion	1530	54	37.23	0.03750	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	43	31.24	0.03820	1
GO:0016032	viral process	425	14	10.34	0.03827	1
GO:0006110	regulation of glycolytic process	51	4	1.24	0.03842	1
GO:0005513	detection of calcium ion	13	2	0.32	0.03859	1
GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	13	2	0.32	0.03859	1
GO:0032486	Rap protein signal transduction	13	2	0.32	0.03859	1
GO:0038180	nerve growth factor signaling pathway	13	2	0.32	0.03859	1
GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	13	2	0.32	0.03859	1
GO:0033690	positive regulation of osteoblast proliferation	13	2	0.32	0.03859	1
GO:0015824	proline transport	13	2	0.32	0.03859	1
GO:0021978	telencephalon regionalization	13	2	0.32	0.03859	1
GO:0043547	positive regulation of GTPase activity	229	9	5.57	0.03994	1
GO:0042755	eating behavior	38	4	0.92	0.04194	1
GO:0060041	retina development in camera-type eye	160	7	3.89	0.04200	1
GO:0007605	sensory perception of sound	161	8	3.92	0.04350	1
GO:0032963	collagen metabolic process	107	6	2.6	0.04399	1
GO:0070306	lens fiber cell differentiation	37	4	0.9	0.04405	1
GO:0009950	dorsal/ventral axis specification	14	2	0.34	0.04431	1
GO:0032736	positive regulation of interleukin-13 production	14	2	0.34	0.04431	1
GO:0070986	left/right axis specification	14	2	0.34	0.04431	1
GO:0060055	angiogenesis involved in wound healing	33	3	0.8	0.04554	1
GO:1902895	positive regulation of miRNA transcription	56	4	1.36	0.04714	1
GO:0051284	positive regulation of sequestering of calcium ion	15	2	0.36	0.04800	1
GO:0044843	cell cycle G1/S phase transition	262	6	6.37	0.04821	1
GO:0072659	protein localization to plasma membrane	292	11	7.1	0.04859	1
GO:0040008	regulation of growth	616	20	14.99	0.04961	1
GO:0010273	detoxification of copper ion	15	2	0.36	0.05032	1
GO:0010649	regulation of cell communication by electrical coupling	15	2	0.36	0.05032	1
GO:0090660	cerebrospinal fluid circulation	15	2	0.36	0.05032	1
GO:0046007	negative regulation of activated T cell proliferation	15	2	0.36	0.05032	1
GO:0032230	positive regulation of synaptic transmission, GABAergic	15	2	0.36	0.05032	1
GO:0044849	estrous cycle	15	2	0.36	0.05032	1
GO:0016322	neuron remodeling	15	2	0.36	0.05032	1
GO:0071639	positive regulation of monocyte chemotactic protein-1 production	15	2	0.36	0.05032	1
GO:0016055	Wnt signaling pathway	464	13	11.29	0.05277	1
GO:0030198	extracellular matrix organization	332	12	8.08	0.05339	1
GO:0050714	positive regulation of protein secretion	147	8	3.58	0.05455	1
GO:0071276	cellular response to cadmium ion	36	3	0.88	0.05654	1
GO:0030214	hyaluronan catabolic process	16	2	0.39	0.05660	1
GO:0010832	negative regulation of myotube differentiation	16	2	0.39	0.05660	1
GO:0007158	neuron cell-cell adhesion	16	2	0.39	0.05660	1
GO:0009617	response to bacterium	703	28	17.1	0.05717	1
GO:0046326	positive regulation of glucose import	37	3	0.9	0.06046	1
GO:0007399	nervous system development	2535	74	61.68	0.06284	1
GO:0086002	cardiac muscle cell action potential involved in contraction	61	4	1.48	0.06291	1
GO:0031573	mitotic intra-S DNA damage checkpoint signaling	17	2	0.41	0.06315	1
GO:0045217	cell-cell junction maintenance	17	2	0.41	0.06315	1
GO:0055119	relaxation of cardiac muscle	17	2	0.41	0.06315	1
GO:0010976	positive regulation of neuron projection development	161	8	3.92	0.06392	1
GO:0032731	positive regulation of interleukin-1 beta production	62	4	1.51	0.06405	1
GO:0043484	regulation of RNA splicing	185	8	4.5	0.06669	1
GO:0032757	positive regulation of interleukin-8 production	63	4	1.53	0.06714	1
GO:0006814	sodium ion transport	243	12	5.91	0.06718	1
GO:0035025	positive regulation of Rho protein signal transduction	39	3	0.95	0.06867	1
GO:0045746	negative regulation of Notch signaling pathway	39	3	0.95	0.06867	1
GO:0007626	locomotory behavior	202	10	4.91	0.06989	1
GO:0016264	gap junction assembly	18	2	0.44	0.06993	1
GO:0070977	bone maturation	29	5	0.71	0.07070	1
GO:0002250	adaptive immune response	475	18	11.56	0.07197	1
GO:0006955	immune response	1750	48	42.58	0.07250	1
GO:0006275	regulation of DNA replication	128	6	3.11	0.07333	1
GO:0030520	intracellular estrogen receptor signaling pathway	54	4	1.31	0.07659	1
GO:0001947	heart looping	66	4	1.61	0.07687	1
GO:2000434	regulation of protein neddylation	19	2	0.46	0.07693	1
GO:0001829	trophectodermal cell differentiation	19	2	0.46	0.07693	1
GO:0032570	response to progesterone	41	3	1	0.07735	1
GO:0046718	symbiont entry into host cell	156	8	3.8	0.07840	1
GO:0007166	cell surface receptor signaling pathway	2818	88	68.56	0.08060	1
GO:0007595	lactation	42	3	1.02	0.08186	1
GO:0021591	ventricular system development	33	3	0.8	0.08393	1
GO:0000076	DNA replication checkpoint signaling	20	2	0.49	0.08415	1
GO:0048839	inner ear development	196	8	4.77	0.08591	1
GO:0045663	positive regulation of myoblast differentiation	43	3	1.05	0.08649	1
GO:0001678	intracellular glucose homeostasis	158	8	3.84	0.09062	1
GO:0007271	synaptic transmission, cholinergic	30	4	0.73	0.09094	1
GO:0031103	axon regeneration	53	3	1.29	0.09148	1
GO:0030502	negative regulation of bone mineralization	21	2	0.51	0.09156	1
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	21	2	0.51	0.09156	1
GO:0006268	DNA unwinding involved in DNA replication	21	2	0.51	0.09156	1
GO:0071621	granulocyte chemotaxis	128	7	3.11	0.09322	1
GO:0031000	response to caffeine	15	4	0.36	0.09328	1
GO:1901874	negative regulation of post-translational protein modification	93	5	2.26	0.09346	1
GO:1905517	macrophage migration	60	4	1.46	0.09350	1
GO:1900108	negative regulation of nodal signaling pathway	5	2	0.12	0.09363	1
GO:0009299	mRNA transcription	50	3	1.22	0.09365	1
GO:0051541	elastin metabolic process	9	2	0.22	0.09365	1
GO:0071453	cellular response to oxygen levels	175	6	4.26	0.09366	1
GO:2000671	regulation of motor neuron apoptotic process	15	2	0.36	0.09368	1
GO:0072599	establishment of protein localization to endoplasmic reticulum	46	2	1.12	0.09384	1
GO:0050953	sensory perception of light stimulus	223	5	5.43	0.09411	1
GO:0071333	cellular response to glucose stimulus	137	6	3.33	0.09431	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	164	8	3.99	0.09721	1
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	299	13	7.27	0.09901	1
GO:0023019	signal transduction involved in regulation of gene expression	22	2	0.54	0.09915	1
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	22	2	0.54	0.09915	1
GO:0007398	ectoderm development	22	2	0.54	0.09915	1
GO:0035584	calcium-mediated signaling using intracellular calcium source	22	2	0.54	0.09915	1
GO:0032755	positive regulation of interleukin-6 production	101	5	2.46	0.10015	1
GO:0097746	blood vessel diameter maintenance	152	8	3.7	0.10576	1
GO:0030509	BMP signaling pathway	168	6	4.09	0.10601	1
GO:1904862	inhibitory synapse assembly	27	3	0.66	0.10655	1
GO:0030220	platelet formation	23	2	0.56	0.10692	1
GO:0071294	cellular response to zinc ion	23	2	0.56	0.10692	1
GO:0061744	motor behavior	23	2	0.56	0.10692	1
GO:0000027	ribosomal large subunit assembly	23	2	0.56	0.10692	1
GO:0008544	epidermis development	387	15	9.42	0.10905	1
GO:0048661	positive regulation of smooth muscle cell proliferation	100	4	2.43	0.11132	1
GO:0003272	endocardial cushion formation	28	3	0.68	0.11445	1
GO:0010644	cell communication by electrical coupling	32	6	0.78	0.11480	1
GO:0036158	outer dynein arm assembly	24	2	0.58	0.11483	1
GO:0001885	endothelial cell development	64	5	1.56	0.11525	1
GO:0042278	purine nucleoside metabolic process	26	3	0.63	0.11552	1
GO:0060179	male mating behavior	6	2	0.15	0.11564	1
GO:0032909	regulation of transforming growth factor beta2 production	8	2	0.19	0.11566	1
GO:0051170	import into nucleus	165	4	4.01	0.11611	1
GO:0031648	protein destabilization	49	3	1.19	0.11641	1
GO:0008542	visual learning	49	3	1.19	0.11641	1
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	168	7	4.09	0.11644	1
GO:0031397	negative regulation of protein ubiquitination	77	4	1.87	0.11802	1
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	77	4	1.87	0.11802	1
GO:0032729	positive regulation of type II interferon production	77	4	1.87	0.11802	1
GO:0030030	cell projection organization	1608	50	39.12	0.11819	1
GO:0007162	negative regulation of cell adhesion	310	14	7.54	0.11889	1
GO:0030593	neutrophil chemotaxis	107	5	2.6	0.12000	1
GO:0048167	regulation of synaptic plasticity	208	6	5.06	0.12224	1
GO:0051726	regulation of cell cycle	1114	29	27.1	0.12279	1
GO:0060396	growth hormone receptor signaling pathway	25	2	0.61	0.12290	1
GO:0016973	poly(A)+ mRNA export from nucleus	25	2	0.61	0.12290	1
GO:0035994	response to muscle stretch	25	2	0.61	0.12290	1
GO:0050927	positive regulation of positive chemotaxis	25	2	0.61	0.12290	1
GO:0071280	cellular response to copper ion	25	2	0.61	0.12290	1
GO:1902476	chloride transmembrane transport	108	5	2.63	0.12348	1
GO:1902600	proton transmembrane transport	157	7	3.82	0.12638	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	14	9.95	0.12679	1
GO:0048013	ephrin receptor signaling pathway	51	3	1.24	0.12713	1
GO:0007411	axon guidance	234	10	5.69	0.12839	1
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	101	6	2.46	0.12948	1
GO:0048596	embryonic camera-type eye morphogenesis	26	2	0.63	0.13109	1
GO:0032967	positive regulation of collagen biosynthetic process	26	2	0.63	0.13109	1
GO:0032958	inositol phosphate biosynthetic process	26	2	0.63	0.13109	1
GO:0022900	electron transport chain	172	6	4.18	0.13257	1
GO:0006968	cellular defense response	52	3	1.27	0.13263	1
GO:0030838	positive regulation of actin filament polymerization	52	3	1.27	0.13263	1
GO:0070098	chemokine-mediated signaling pathway	93	5	2.26	0.13438	1
GO:0032722	positive regulation of chemokine production	72	6	1.75	0.13651	1
GO:0003143	embryonic heart tube morphogenesis	72	5	1.75	0.13670	1
GO:0003208	cardiac ventricle morphogenesis	71	4	1.73	0.13699	1
GO:0002507	tolerance induction	30	3	0.73	0.13699	1
GO:0051702	biological process involved in interaction with symbiont	119	5	2.9	0.13704	1
GO:0003156	regulation of animal organ formation	28	2	0.68	0.13727	1
GO:0050803	regulation of synapse structure or activity	249	7	6.06	0.13738	1
GO:0070661	leukocyte proliferation	351	9	8.54	0.13752	1
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	53	3	1.29	0.13820	1
GO:0071385	cellular response to glucocorticoid stimulus	54	5	1.31	0.13822	1
GO:1904753	negative regulation of vascular associated smooth muscle cell migration	27	2	0.66	0.13941	1
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	27	2	0.66	0.13941	1
GO:0051056	regulation of small GTPase mediated signal transduction	304	11	7.4	0.14329	1
GO:0034599	cellular response to oxidative stress	247	6	6.01	0.14542	1
GO:0055001	muscle cell development	204	9	4.96	0.14637	1
GO:0048009	insulin-like growth factor receptor signaling pathway	53	5	1.29	0.14656	1
GO:0048741	skeletal muscle fiber development	39	4	0.95	0.14691	1
GO:0060402	calcium ion transport into cytosol	28	2	0.68	0.14783	1
GO:0010592	positive regulation of lamellipodium assembly	28	2	0.68	0.14783	1
GO:0070555	response to interleukin-1	138	4	3.36	0.14819	1
GO:0007584	response to nutrient	164	7	3.99	0.14861	1
GO:0016241	regulation of macroautophagy	173	7	4.21	0.14877	1
GO:0042475	odontogenesis of dentin-containing tooth	93	5	2.26	0.14881	1
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	55	3	1.34	0.14958	1
GO:0008286	insulin receptor signaling pathway	126	6	3.07	0.15442	1
GO:0042110	T cell activation	564	17	13.72	0.15522	1
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	84	4	2.04	0.15599	1
GO:0060487	lung epithelial cell differentiation	29	2	0.71	0.15636	1
GO:0022011	myelination in peripheral nervous system	29	2	0.71	0.15636	1
GO:0015813	L-glutamate transmembrane transport	29	2	0.71	0.15636	1
GO:0006812	monoatomic cation transport	1040	29	25.3	0.15739	1
GO:0010828	positive regulation of glucose transmembrane transport	44	4	1.07	0.15770	1
GO:1900076	regulation of cellular response to insulin stimulus	72	4	1.75	0.15792	1
GO:0008154	actin polymerization or depolymerization	196	7	4.77	0.15793	1
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	11	2	0.27	0.15810	1
GO:0001711	endodermal cell fate commitment	15	2	0.36	0.15813	1
GO:0022008	neurogenesis	1738	52	42.29	0.15956	1
GO:0003151	outflow tract morphogenesis	81	4	1.97	0.16093	1
GO:0098586	cellular response to virus	87	4	2.12	0.16202	1
GO:0050709	negative regulation of protein secretion	74	5	1.8	0.16385	1
GO:0046475	glycerophospholipid catabolic process	34	3	0.83	0.16445	1
GO:0038061	non-canonical NF-kappaB signal transduction	135	5	3.28	0.16471	1
GO:1900017	positive regulation of cytokine production involved in inflammatory response	30	2	0.73	0.16498	1
GO:0009725	response to hormone	883	35	21.48	0.16588	1
GO:0060079	excitatory postsynaptic potential	107	4	2.6	0.16732	1
GO:0051603	proteolysis involved in protein catabolic process	754	12	18.34	0.16960	1
GO:0006468	protein phosphorylation	1288	35	31.34	0.17171	1
GO:0030032	lamellipodium assembly	72	4	1.75	0.17306	1
GO:0001659	temperature homeostasis	183	6	4.45	0.17349	1
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	31	2	0.75	0.17367	1
GO:0010575	positive regulation of vascular endothelial growth factor production	31	2	0.75	0.17367	1
GO:0043171	peptide catabolic process	31	2	0.75	0.17367	1
GO:0032682	negative regulation of chemokine production	31	2	0.75	0.17367	1
GO:0098609	cell-cell adhesion	966	36	23.5	0.17627	1
GO:0003181	atrioventricular valve morphogenesis	26	3	0.63	0.17830	1
GO:0003170	heart valve development	73	4	1.78	0.17835	1
GO:0006596	polyamine biosynthetic process	13	2	0.32	0.17856	1
GO:0006517	protein deglycosylation	16	2	0.39	0.17858	1
GO:0010224	response to UV-B	20	2	0.49	0.17862	1
GO:0090279	regulation of calcium ion import	48	2	1.17	0.17887	1
GO:0045839	negative regulation of mitotic nuclear division	56	2	1.36	0.17894	1
GO:0045666	positive regulation of neuron differentiation	94	5	2.29	0.18016	1
GO:0043114	regulation of vascular permeability	50	3	1.22	0.18209	1
GO:2001235	positive regulation of apoptotic signaling pathway	143	5	3.48	0.18225	1
GO:0045595	regulation of cell differentiation	1640	41	39.9	0.18252	1
GO:0006974	DNA damage response	884	23	21.51	0.18551	1
GO:0043410	positive regulation of MAPK cascade	474	15	11.53	0.18729	1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	64	4	1.56	0.19045	1
GO:0045445	myoblast differentiation	111	5	2.7	0.19055	1
GO:0071482	cellular response to light stimulus	122	5	2.97	0.19072	1
GO:0045648	positive regulation of erythrocyte differentiation	33	2	0.8	0.19127	1
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	33	2	0.8	0.19127	1
GO:0035249	synaptic transmission, glutamatergic	113	3	2.75	0.19190	1
GO:0031346	positive regulation of cell projection organization	360	20	8.76	0.19454	1
GO:0009308	amine metabolic process	117	8	2.85	0.19708	1
GO:0006873	intracellular monoatomic ion homeostasis	530	17	12.89	0.19748	1
GO:0019722	calcium-mediated signaling	232	10	5.64	0.19796	1
GO:0015986	proton motive force-driven ATP synthesis	75	4	1.82	0.19830	1
GO:0070509	calcium ion import	83	4	2.02	0.19838	1
GO:0003183	mitral valve morphogenesis	12	2	0.29	0.19849	1
GO:0033599	regulation of mammary gland epithelial cell proliferation	15	2	0.36	0.19852	1
GO:0060713	labyrinthine layer morphogenesis	22	2	0.54	0.19859	1
GO:0045670	regulation of osteoclast differentiation	71	3	1.73	0.19867	1
GO:0051450	myoblast proliferation	33	2	0.8	0.19870	1
GO:0046636	negative regulation of alpha-beta T cell activation	45	2	1.09	0.19882	1
GO:1903955	positive regulation of protein targeting to mitochondrion	34	2	0.83	0.20016	1
GO:0006958	complement activation, classical pathway	34	2	0.83	0.20016	1
GO:2000279	negative regulation of DNA biosynthetic process	34	2	0.83	0.20016	1
GO:0019953	sexual reproduction	1090	23	26.52	0.20072	1
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	64	3	1.56	0.20399	1
GO:0051591	response to cAMP	84	6	2.04	0.20711	1
GO:0034220	monoatomic ion transmembrane transport	1024	28	24.91	0.20867	1
GO:0051899	membrane depolarization	93	5	2.26	0.20908	1
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	35	2	0.85	0.20910	1
GO:0048873	homeostasis of number of cells within a tissue	35	2	0.85	0.20910	1
GO:0006882	intracellular zinc ion homeostasis	35	2	0.85	0.20910	1
GO:0060429	epithelium development	1228	46	29.88	0.21111	1
GO:0006909	phagocytosis	236	11	5.74	0.21298	1
GO:0030199	collagen fibril organization	66	3	1.61	0.21666	1
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	66	3	1.61	0.21666	1
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	66	3	1.61	0.21666	1
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	66	3	1.61	0.21666	1
GO:0071222	cellular response to lipopolysaccharide	224	11	5.45	0.21696	1
GO:0010212	response to ionizing radiation	138	6	3.36	0.21696	1
GO:0007165	signal transduction	5991	178	145.76	0.21701	1
GO:0009743	response to carbohydrate	231	9	5.62	0.21720	1
GO:0006813	potassium ion transport	241	8	5.86	0.21775	1
GO:0014061	regulation of norepinephrine secretion	13	2	0.32	0.21796	1
GO:0007035	vacuolar acidification	36	2	0.88	0.21807	1
GO:0035137	hindlimb morphogenesis	36	2	0.88	0.21807	1
GO:0001569	branching involved in blood vessel morphogenesis	36	2	0.88	0.21807	1
GO:0045333	cellular respiration	241	7	5.86	0.21820	1
GO:0032233	positive regulation of actin filament bundle assembly	61	2	1.48	0.21847	1
GO:0006885	regulation of pH	105	3	2.55	0.21851	1
GO:0001701	in utero embryonic development	401	16	9.76	0.21932	1
GO:0050877	nervous system process	1510	47	36.74	0.21960	1
GO:0000045	autophagosome assembly	113	4	2.75	0.22317	1
GO:0060391	positive regulation of SMAD protein signal transduction	37	2	0.9	0.22708	1
GO:0002052	positive regulation of neuroblast proliferation	37	2	0.9	0.22708	1
GO:0071466	cellular response to xenobiotic stimulus	193	4	4.7	0.23151	1
GO:0048813	dendrite morphogenesis	140	7	3.41	0.23415	1
GO:0032781	positive regulation of ATP-dependent activity	41	3	1	0.23539	1
GO:0061028	establishment of endothelial barrier	49	3	1.19	0.23554	1
GO:0042127	regulation of cell population proliferation	1767	49	42.99	0.23598	1
GO:0048536	spleen development	38	2	0.92	0.23611	1
GO:0036376	sodium ion export across plasma membrane	15	3	0.36	0.23650	1
GO:0018394	peptidyl-lysine acetylation	21	2	0.51	0.23704	1
GO:0032376	positive regulation of cholesterol transport	38	2	0.92	0.23723	1
GO:0043393	regulation of protein binding	130	4	3.16	0.23735	1
GO:0001558	regulation of cell growth	416	11	10.12	0.24288	1
GO:0034446	substrate adhesion-dependent cell spreading	101	4	2.46	0.24477	1
GO:0033627	cell adhesion mediated by integrin	88	3	2.14	0.24531	1
GO:0008217	regulation of blood pressure	187	7	4.55	0.24773	1
GO:0010508	positive regulation of autophagy	152	5	3.7	0.24894	1
GO:0007204	positive regulation of cytosolic calcium ion concentration	168	7	4.09	0.25324	1
GO:0060538	skeletal muscle organ development	182	10	4.43	0.25350	1
GO:0051224	negative regulation of protein transport	118	8	2.87	0.25373	1
GO:0006836	neurotransmitter transport	204	6	4.96	0.25421	1
GO:0046676	negative regulation of insulin secretion	40	2	0.97	0.25422	1
GO:0051279	regulation of release of sequestered calcium ion into cytosol	83	5	2.02	0.25482	1
GO:0032926	negative regulation of activin receptor signaling pathway	17	3	0.41	0.25502	1
GO:0071636	positive regulation of transforming growth factor beta production	23	3	0.56	0.25509	1
GO:0008360	regulation of cell shape	140	5	3.41	0.25515	1
GO:0045667	regulation of osteoblast differentiation	154	6	3.75	0.25518	1
GO:0014912	negative regulation of smooth muscle cell migration	39	3	0.95	0.25529	1
GO:0003214	cardiac left ventricle morphogenesis	16	2	0.39	0.25551	1
GO:2001014	regulation of skeletal muscle cell differentiation	20	2	0.49	0.25556	1
GO:0000470	maturation of LSU-rRNA	28	2	0.68	0.25565	1
GO:0060674	placenta blood vessel development	32	2	0.78	0.25570	1
GO:0048333	mesodermal cell differentiation	35	2	0.85	0.25574	1
GO:0002724	regulation of T cell cytokine production	38	2	0.92	0.25578	1
GO:0045823	positive regulation of heart contraction	38	2	0.92	0.25578	1
GO:0009966	regulation of signal transduction	3126	82	76.06	0.25831	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	141	5	3.43	0.25974	1
GO:0045109	intermediate filament organization	73	3	1.78	0.26210	1
GO:0030501	positive regulation of bone mineralization	44	3	1.07	0.26252	1
GO:0050821	protein stabilization	213	7	5.18	0.26263	1
GO:0002027	regulation of heart rate	104	4	2.53	0.26290	1
GO:0036297	interstrand cross-link repair	41	2	1	0.26329	1
GO:0021510	spinal cord development	98	3	2.38	0.26362	1
GO:1901888	regulation of cell junction assembly	215	5	5.23	0.26434	1
GO:1903829	positive regulation of protein localization	483	20	11.75	0.26597	1
GO:0007049	cell cycle	1811	49	44.06	0.26790	1
GO:0009790	embryo development	1126	38	27.4	0.26846	1
