Term	Ont	N	DE	P.DE	adj_pval	GOID
response to biotic stimulus	BP	1575	45	0.000990698469682498	0.0921821066614885	GO:0009607
response to endogenous stimulus	BP	1755	59	1.41820936897657e-06	0.000477407374744739	GO:0009719
response to hormone	BP	883	35	7.94390808825721e-06	0.00245434113729525	GO:0009725
embryo development	BP	1126	38	0.000107675917498623	0.0177264426515616	GO:0009790
cellular process	BP	17161	423	4.00078946222554e-33	1.50389675885058e-29	GO:0009987
response to extracellular stimulus	BP	519	18	0.00520339452040955	0.24603220128578	GO:0009991
response to organic substance	BP	2720	90	3.13196951288584e-09	2.27865936753636e-06	GO:0010033
response to organic cyclic compound	BP	896	41	3.00419438308405e-08	1.50570222480173e-05	GO:0014070
reproductive process	BP	1529	38	0.0206589939725454	0.441609465406176	GO:0022414
ovulation cycle process	BP	50	2	0.219378231110516	1	GO:0022602
cell differentiation	BP	4440	126	1.55799811205324e-08	9.07991443680669e-06	GO:0030154
regulation of defense response	BP	828	20	0.0963187311398779	0.860276300215784	GO:0031347
negative regulation of defense response	BP	291	7	0.253013903529716	1	GO:0031348
response to nutrient levels	BP	490	18	0.0028786551166466	0.175801606138929	GO:0031667
response to corticosteroid	BP	156	8	0.00651710537741724	0.277692698760882	GO:0031960
regulation of response to external stimulus	BP	1142	28	0.0492079814917551	0.63496544865676	GO:0032101
negative regulation of response to external stimulus	BP	456	11	0.182325615303709	1	GO:0032102
multicellular organismal process	BP	7869	220	2.21540535481812e-15	2.49831261862839e-12	GO:0032501
developmental process	BP	6582	188	1.66585068189615e-13	1.52539791446688e-10	GO:0032502
multicellular organism reproduction	BP	972	24	0.0610520172621458	0.709677639442237	GO:0032504
response to lipid	BP	928	39	5.76388385558379e-07	0.000209675220127156	GO:0033993
response to prostaglandin	BP	32	3	0.0183571948600223	0.407508044166283	GO:0034694
response to prostaglandin E	BP	24	3	0.00830552035281888	0.315889892137398	GO:0034695
response to chemical	BP	4061	121	1.93711406785243e-09	1.50654036849461e-06	GO:0042221
ovulation cycle	BP	72	4	0.0380764840814931	0.567223924685597	GO:0042698
response to external biotic stimulus	BP	1538	45	0.000610681667553338	0.064663447558676	GO:0043207
biological process involved in interspecies interaction between organisms	BP	1708	52	8.67886174436573e-05	0.0152924256080019	GO:0044419
innate immune response	BP	975	24	0.062745891806005	0.723430637945518	GO:0045087
regulation of innate immune response	BP	440	10	0.248506339928723	1	GO:0045088
development of primary sexual characteristics	BP	238	4	0.604474928564344	1	GO:0045137
rhythmic process	BP	296	12	0.00652554448626707	0.277692698760882	GO:0048511
animal organ development	BP	3050	91	3.16856725820918e-07	0.000124868916714226	GO:0048513
positive regulation of biological process	BP	6363	167	7.66836434266921e-09	4.94149398241604e-06	GO:0048518
negative regulation of biological process	BP	5768	139	2.94421576520389e-05	0.00644697498722413	GO:0048519
response to steroid hormone	BP	338	16	0.000359676097649085	0.0429213476527908	GO:0048545
embryonic organ development	BP	455	16	0.00719369853203852	0.298768258850897	GO:0048568
regulation of response to stimulus	BP	4085	106	1.90383066744112e-05	0.00463460311471903	GO:0048583
positive regulation of response to stimulus	BP	2339	60	0.00205191173112053	0.141450513563676	GO:0048584
negative regulation of response to stimulus	BP	1763	42	0.0285900930084148	0.51709780089157	GO:0048585
reproductive structure development	BP	307	8	0.175181030642441	1	GO:0048608
multicellular organismal reproductive process	BP	924	24	0.0381908766641117	0.568552496556023	GO:0048609
system development	BP	4067	113	3.37234459893969e-07	0.000128915017092349	GO:0048731
anatomical structure development	BP	6007	173	1.48487155636399e-12	1.28806896470128e-09	GO:0048856
stem cell differentiation	BP	248	7	0.148724762473557	1	GO:0048863
cellular developmental process	BP	4442	126	1.60027730061457e-08	9.07991443680669e-06	GO:0048869
regulation of immune response	BP	903	21	0.11928512296962	0.934151619255837	GO:0050776
negative regulation of immune response	BP	194	4	0.444995693302052	1	GO:0050777
positive regulation of immune response	BP	740	17	0.160325812952167	1	GO:0050778
regulation of biological process	BP	12069	304	5.44372322600428e-17	8.76983811709289e-14	GO:0050789
response to stimulus	BP	8860	246	1.56456551973213e-17	2.71440082554142e-14	GO:0050896
response to glucocorticoid	BP	134	7	0.00966106682210611	0.343142836387057	GO:0051384
response to other organism	BP	1535	45	0.00058650776783566	0.0637786189940359	GO:0051707
reproductive system development	BP	311	8	0.183749082984535	1	GO:0061458
biological regulation	BP	12489	309	3.42507243774821e-16	4.29161576449851e-13	GO:0065007
regulation of response to stress	BP	1408	27	0.348362839574765	1	GO:0080134
response to alcohol	BP	259	7	0.173236803715517	1	GO:0097305
defense response to other organism	BP	1218	27	0.12980271396189	0.966552477189441	GO:0098542
defense response to symbiont	BP	1113	26	0.0876535400723177	0.806584227984926	GO:0140546
response to ketone	BP	217	9	0.0150658096001414	0.400485207898109	GO:1901654
response to oxygen-containing compound	BP	1687	59	3.95814740934813e-07	0.000148786761117396	GO:1901700
metabolic process	BP	12005	257	1.78181173737349e-05	0.00441615185985953	GO:0008152
response to xenobiotic stimulus	BP	443	10	0.254907920569942	1	GO:0009410
cellular metabolic process	BP	10651	228	0.000100237308220947	0.0169981372151522	GO:0044237
cellular response to stimulus	BP	7474	216	1.09521749854967e-16	1.45303149778172e-13	GO:0051716
cellular response to chemical stimulus	BP	2731	88	1.6951352777462e-08	9.10287644149709e-06	GO:0070887
cellular response to xenobiotic stimulus	BP	193	4	0.44110648415692	1	GO:0071466
tissue homeostasis	BP	259	4	0.670027635834125	1	GO:0001894
system process	BP	2308	65	0.000110493037481145	0.0179284889737391	GO:0003008
proteolysis	BP	1609	24	0.824306064618867	1	GO:0006508
lipid metabolic process	BP	1397	39	0.00316989137997226	0.181456167979427	GO:0006629
nitrogen compound metabolic process	BP	9959	215	0.000114514440555318	0.0180532756546614	GO:0006807
negative regulation of metabolic process	BP	3382	64	0.282341406989208	1	GO:0009892
negative regulation of peptidase activity	BP	132	2	0.677199558315966	1	GO:0010466
negative regulation of macromolecule metabolic process	BP	3172	57	0.450807171353412	1	GO:0010605
negative regulation of endopeptidase activity	BP	124	2	0.643693363402059	1	GO:0010951
regulation of lipid metabolic process	BP	326	9	0.123121233733022	0.953597632422589	GO:0019216
regulation of metabolic process	BP	7045	148	0.00744529493853885	0.303654940404711	GO:0019222
protein metabolic process	BP	4882	105	0.0142422695261553	0.400485207898109	GO:0019538
regulation of proteolysis	BP	599	10	0.609887812228225	1	GO:0030162
homeostatic process	BP	1714	48	0.00102843874217171	0.0939085319471286	GO:0042592
negative regulation of catalytic activity	BP	449	9	0.392246345409888	1	GO:0043086
macromolecule metabolic process	BP	9918	203	0.00410322632104483	0.216731068957483	GO:0043170
negative regulation of molecular function	BP	751	17	0.174624684097617	1	GO:0044092
primary metabolic process	BP	10443	227	3.54026813338791e-05	0.00753275542268217	GO:0044238
negative regulation of proteolysis	BP	231	2	0.915525807378295	1	GO:0045861
multicellular organismal-level homeostasis	BP	801	21	0.0462632464966703	0.63496544865676	GO:0048871
regulation of catalytic activity	BP	1404	32	0.0815687532995468	0.793881688104003	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	127	0.00082701441124801	0.0814518909663214	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	48	0.0991450363834379	0.860276300215784	GO:0051172
regulation of protein metabolic process	BP	2218	53	0.0141957235905483	0.400485207898109	GO:0051246
negative regulation of protein metabolic process	BP	897	19	0.234171902265745	1	GO:0051248
regulation of hydrolase activity	BP	743	19	0.0678852359829551	0.72824944094958	GO:0051336
negative regulation of hydrolase activity	BP	204	3	0.698314154057372	1	GO:0051346
regulation of peptidase activity	BP	303	6	0.441921390828269	1	GO:0052547
regulation of endopeptidase activity	BP	279	5	0.544834598725352	1	GO:0052548
anatomical structure homeostasis	BP	259	4	0.670027635834125	1	GO:0060249
regulation of macromolecule metabolic process	BP	6529	138	0.00824088107562335	0.315889892137398	GO:0060255
regulation of molecular function	BP	2028	51	0.00644883444778283	0.277692698760882	GO:0065009
organic substance metabolic process	BP	11490	245	5.13135140282161e-05	0.0097098994509036	GO:0071704
regulation of primary metabolic process	BP	5719	129	0.00108804291492955	0.0966130704855159	GO:0080090
organonitrogen compound metabolic process	BP	5954	135	0.000640130395243477	0.0669766681590874	GO:1901564
neutral lipid metabolic process	BP	137	4	0.221600973151354	1	GO:0006638
acylglycerol metabolic process	BP	136	4	0.217894148167292	1	GO:0006639
triglyceride metabolic process	BP	108	3	0.295574299764445	1	GO:0006641
catabolic process	BP	2655	62	0.0130553453903973	0.396299138539732	GO:0009056
positive regulation of metabolic process	BP	3796	86	0.00777418279159191	0.312506766607325	GO:0009893
regulation of catabolic process	BP	1114	26	0.0883390089946258	0.811898129121757	GO:0009894
positive regulation of catabolic process	BP	624	15	0.139342375523713	1	GO:0009896
lipid catabolic process	BP	340	13	0.00761969954287176	0.308536271974739	GO:0016042
regulation of cellular metabolic process	BP	6541	132	0.0397607024274126	0.58118138855986	GO:0031323
positive regulation of cellular metabolic process	BP	3422	75	0.0258705660491338	0.491977020802837	GO:0031325
regulation of cellular catabolic process	BP	782	16	0.30301068891807	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	8	0.47748867181369	1	GO:0031331
cellular lipid catabolic process	BP	230	8	0.0514082129388776	0.63496544865676	GO:0044242
cellular catabolic process	BP	1689	38	0.0717861119506848	0.749318444498355	GO:0044248
cellular lipid metabolic process	BP	1018	25	0.0597011869071159	0.701302379949527	GO:0044255
positive regulation of lipid metabolic process	BP	123	3	0.367611118296446	1	GO:0045834
glycerolipid metabolic process	BP	398	13	0.0248534421380011	0.481860563179512	GO:0046486
glycerolipid catabolic process	BP	65	3	0.106513521904158	0.891393682013501	GO:0046503
positive regulation of cellular process	BP	5834	151	1.51930904135192e-07	7.13885335805231e-05	GO:0048522
regulation of cellular process	BP	11512	284	7.68006394941609e-14	7.5311374919622e-11	GO:0050794
regulation of lipid catabolic process	BP	66	2	0.323523073108706	1	GO:0050994
organic substance catabolic process	BP	2177	50	0.0319187763892222	0.534786112138688	GO:1901575
angiogenesis	BP	624	18	0.028718696094962	0.518035312650462	GO:0001525
blood vessel development	BP	807	20	0.0795082291541678	0.793881688104003	GO:0001568
ameboidal-type cell migration	BP	496	7	0.771230602273381	1	GO:0001667
vasculature development	BP	840	21	0.0687980367002484	0.730885972556478	GO:0001944
anatomical structure morphogenesis	BP	2751	78	1.64267775100415e-05	0.00421010840865314	GO:0009653
regulation of endothelial cell migration	BP	233	2	0.91791977558849	1	GO:0010594
positive regulation of endothelial cell migration	BP	131	2	0.673155834720731	1	GO:0010595
epithelial cell migration	BP	373	4	0.895661674975555	1	GO:0010631
regulation of epithelial cell migration	BP	297	3	0.896095843141748	1	GO:0010632
positive regulation of epithelial cell migration	BP	177	3	0.604194730355943	1	GO:0010634
muscle cell migration	BP	111	3	0.309980424641249	1	GO:0014812
smooth muscle cell migration	BP	98	3	0.247996792068533	1	GO:0014909
cell migration	BP	1612	47	0.000498661165899085	0.0556772472063761	GO:0016477
regulation of cell migration	BP	1050	28	0.0198252847168317	0.42870515005122	GO:0030334
positive regulation of cell migration	BP	580	17	0.0288938628076237	0.518530140505518	GO:0030335
tube morphogenesis	BP	957	30	0.00178353546576874	0.131510458024441	GO:0035239
tube development	BP	1173	39	0.000119107634270838	0.0182745141724114	GO:0035295
locomotion	BP	1346	35	0.0141317067331612	0.400485207898109	GO:0040011
regulation of locomotion	BP	1151	30	0.0214450125015012	0.443327966965039	GO:0040012
positive regulation of locomotion	BP	620	19	0.0144148954872309	0.400485207898109	GO:0040017
endothelial cell migration	BP	284	3	0.878209826527362	1	GO:0043542
blood vessel morphogenesis	BP	714	20	0.0287338022579466	0.518035312650462	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	37	0.00198376845909678	0.138541114878223	GO:0048646
cell motility	BP	1827	51	0.000769961262607967	0.0776145550223671	GO:0048870
regulation of multicellular organismal process	BP	3115	75	0.00305611890645116	0.178107766966665	GO:0051239
circulatory system development	BP	1229	34	0.00650424476507584	0.277692698760882	GO:0072359
tissue migration	BP	381	4	0.904587234932563	1	GO:0090130
epithelium migration	BP	376	4	0.899091308332289	1	GO:0090132
regulation of cell motility	BP	1110	29	0.0228352951587288	0.462322483850959	GO:2000145
positive regulation of cell motility	BP	606	18	0.0223410951646542	0.457657638822536	GO:2000147
protein acetylation	BP	59	2	0.278032126719429	1	GO:0006473
biogenic amine metabolic process	BP	97	7	0.00163876153252595	0.124866985150643	GO:0006576
cellular aromatic compound metabolic process	BP	6288	137	0.00285468612427541	0.175801606138929	GO:0006725
circadian rhythm	BP	204	6	0.151543298235923	1	GO:0007623
biosynthetic process	BP	8514	170	0.0262459524012615	0.49439321412515	GO:0009058
macromolecule biosynthetic process	BP	7514	147	0.0711484194861527	0.745935907374834	GO:0009059
amine metabolic process	BP	117	8	0.00110472189458081	0.0974565868057243	GO:0009308
amine biosynthetic process	BP	38	2	0.143657073668046	1	GO:0009309
response to radiation	BP	429	16	0.00416091950006437	0.218753795814573	GO:0009314
response to light stimulus	BP	319	11	0.0265118118675859	0.497460403378979	GO:0009416
response to abiotic stimulus	BP	1131	28	0.044583931069791	0.62764265136405	GO:0009628
response to inorganic substance	BP	532	18	0.00665754674329888	0.282244942196171	GO:0010035
response to metal ion	BP	359	15	0.00188942637217414	0.134450169814355	GO:0010038
response to zinc ion	BP	50	5	0.00181770265526711	0.131821433076831	GO:0010043
response to organonitrogen compound	BP	1033	35	0.000186525156363879	0.0262930523539432	GO:0010243
gene expression	BP	7028	135	0.126276038415324	0.966552477189441	GO:0010467
regulation of hormone levels	BP	539	17	0.0155340517887518	0.400485207898109	GO:0010817
response to purine-containing compound	BP	142	11	4.47091403634448e-05	0.00923196179419644	GO:0014074
heterocycle biosynthetic process	BP	4052	90	0.0107529197686991	0.35456338079421	GO:0018130
aromatic compound biosynthetic process	BP	4064	91	0.00837954590637874	0.316893725245316	GO:0019438
response to insulin	BP	269	11	0.00846164165812803	0.317543870145457	GO:0032868
response to cytokine	BP	960	25	0.0340110371528197	0.534786112138688	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	141	0.00870975806479863	0.323002455526003	GO:0034641
protein modification process	BP	2950	71	0.00399826485596221	0.211682783007915	GO:0036211
biogenic amine biosynthetic process	BP	37	2	0.13761780640331	0.991006387490505	GO:0042401
hormone metabolic process	BP	240	6	0.248258238361843	1	GO:0042445
hormone biosynthetic process	BP	66	3	0.11020834756336	0.91350204738847	GO:0042446
macromolecule modification	BP	3181	79	0.000999394831182047	0.0921821066614885	GO:0043412
response to peptide hormone	BP	438	14	0.0239943897789434	0.475126836764082	GO:0043434
protein acylation	BP	100	2	0.526962687834632	1	GO:0043543
amide metabolic process	BP	1228	28	0.0979331035096089	0.860276300215784	GO:0043603
amide biosynthetic process	BP	907	16	0.530071475000294	1	GO:0043604
cellular biosynthetic process	BP	8376	168	0.0233607876852987	0.466073593187399	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	103	0.0171604760905187	0.400485207898109	GO:0044271
heterocycle metabolic process	BP	6242	136	0.0029732688417468	0.175801606138929	GO:0046483
response to organophosphorus	BP	127	7	0.0072947133355554	0.301327773937942	GO:0046683
response to copper ion	BP	37	2	0.13761780640331	0.991006387490505	GO:0046688
response to cAMP	BP	84	6	0.00366475374872066	0.19821308404951	GO:0051591
response to calcium ion	BP	146	6	0.0446390621894603	0.62764265136405	GO:0051592
protein maturation	BP	540	7	0.839420841521287	1	GO:0051604
regulation of biological quality	BP	2922	81	2.46098128863248e-05	0.0056637726514099	GO:0065008
cellular response to organic substance	BP	2004	67	3.06998999815209e-07	0.000124078516469695	GO:0071310
cellular response to cAMP	BP	49	4	0.0107127541371884	0.353848426786127	GO:0071320
cellular response to organic cyclic compound	BP	530	28	2.99871521892985e-07	0.000124078516469695	GO:0071407
cellular response to organonitrogen compound	BP	620	24	0.000298514157163758	0.0378240915768056	GO:0071417
cellular response to endogenous stimulus	BP	1502	52	2.74226217020567e-06	0.000896362043287229	GO:0071495
organic cyclic compound metabolic process	BP	6540	140	0.00490174160357613	0.240019371244467	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	93	0.0116243335588627	0.373988829128232	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	42	0.0363099718055067	0.548516479639249	GO:1901566
organic substance biosynthetic process	BP	8457	169	0.0260231785530115	0.493630587960152	GO:1901576
response to peptide	BP	526	14	0.0831411403368128	0.793881688104003	GO:1901652
response to nitrogen compound	BP	1137	40	2.8625250055969e-05	0.00632954793884632	GO:1901698
cellular response to nitrogen compound	BP	691	29	1.70064591827829e-05	0.00430970427425266	GO:1901699
cellular response to oxygen-containing compound	BP	1204	41	4.71922254958083e-05	0.00933660924414439	GO:1901701
cytoplasmic translation	BP	159	5	0.149352695345878	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6064	132	0.00362110803213923	0.196765833133197	GO:0006139
RNA processing	BP	1336	27	0.254255368615277	1	GO:0006396
tRNA metabolic process	BP	201	4	0.471972259316463	1	GO:0006399
tRNA modification	BP	91	2	0.476996674855151	1	GO:0006400
translation	BP	743	12	0.657624888260786	1	GO:0006412
regulation of translation	BP	450	5	0.899048768807011	1	GO:0006417
peptide metabolic process	BP	938	18	0.385616837543202	1	GO:0006518
amino acid metabolic process	BP	294	14	0.000777317577132542	0.077918313931766	GO:0006520
apoptotic process	BP	1959	55	0.000416200430481826	0.0481921051180691	GO:0006915
nervous system development	BP	2535	74	1.04907928097654e-05	0.00303345309014678	GO:0007399
central nervous system development	BP	1032	25	0.067556317924762	0.72824944094958	GO:0007417
brain development	BP	732	17	0.150337588537347	1	GO:0007420
tRNA processing	BP	133	3	0.415008461299745	1	GO:0008033
cell death	BP	2039	56	0.000624716572015845	0.0658404559123615	GO:0008219
RNA modification	BP	179	7	0.0394765029565233	0.580034558750115	GO:0009451
regulation of biosynthetic process	BP	5681	116	0.0405784495449952	0.590075016787764	GO:0009889
regulation of gene expression	BP	5391	108	0.0729562797480493	0.75792534934938	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	111	0.0636667069962762	0.72824944094958	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	6	0.999882179778737	1	GO:0010608
programmed cell death	BP	2035	56	0.000596330930602982	0.0640459419467603	GO:0012501
RNA metabolic process	BP	4962	101	0.0591857445821865	0.698367678167727	GO:0016070
cerebellum development	BP	105	2	0.553293360525302	1	GO:0021549
metencephalon development	BP	115	2	0.602787033516887	1	GO:0022037
hindbrain development	BP	158	4	0.30246485542472	1	GO:0030902
regulation of cellular biosynthetic process	BP	5650	115	0.0447833484463574	0.628918829924748	GO:0031326
regulation of amide metabolic process	BP	522	7	0.813745510320535	1	GO:0034248
ncRNA processing	BP	430	12	0.0793355396439157	0.793881688104003	GO:0034470
ncRNA metabolic process	BP	632	18	0.0319552533728299	0.534786112138688	GO:0034660
regulation of apoptotic process	BP	1504	42	0.00221627622514646	0.148326094901938	GO:0042981
peptide biosynthetic process	BP	772	12	0.707502943333661	1	GO:0043043
negative regulation of apoptotic process	BP	903	21	0.11928512296962	0.934151619255837	GO:0043066
regulation of programmed cell death	BP	1553	43	0.00230612854838826	0.152847268303757	GO:0043067
negative regulation of programmed cell death	BP	934	22	0.102594573071231	0.867975013782002	GO:0043069
regulation of neuron apoptotic process	BP	244	7	0.140244629301522	1	GO:0043523
negative regulation of neuron apoptotic process	BP	162	5	0.157678935217981	1	GO:0043524
negative regulation of cellular process	BP	5421	124	0.000825757014525253	0.0814518909663214	GO:0048523
nervous system process	BP	1510	47	0.000115651915740231	0.0180532756546614	GO:0050877
neuromuscular process controlling balance	BP	51	2	0.225862635513993	1	GO:0050885
neuromuscular process	BP	165	4	0.330220088801637	1	GO:0050905
neuron apoptotic process	BP	292	8	0.14473844131136	1	GO:0051402
head development	BP	781	17	0.21675923484576	1	GO:0060322
nucleic acid metabolic process	BP	5510	114	0.030485323968359	0.534786112138688	GO:0090304
temperature homeostasis	BP	183	6	0.10485907930287	0.882130426929104	GO:0001659
response to hypoxia	BP	310	7	0.304788228043552	1	GO:0001666
peptide secretion	BP	247	8	0.0715096477761152	0.748065211476114	GO:0002790
regulation of peptide secretion	BP	200	6	0.142016968313828	1	GO:0002791
positive regulation of peptide secretion	BP	113	3	0.319597515900541	1	GO:0002793
muscle system process	BP	459	10	0.289928534845529	1	GO:0003012
circulatory system process	BP	611	19	0.0125388469864361	0.387883406922861	GO:0003013
organic acid metabolic process	BP	933	32	0.000283060140308985	0.0364917448161601	GO:0006082
catecholamine metabolic process	BP	55	2	0.251912635569243	1	GO:0006584
transport	BP	4358	111	2.57622367259649e-05	0.00586910593047891	GO:0006810
dicarboxylic acid transport	BP	98	4	0.0945508562193906	0.853000004468854	GO:0006835
amino acid transport	BP	156	6	0.0580147913076374	0.688666106922345	GO:0006865
muscle contraction	BP	355	8	0.288080692288819	1	GO:0006936
regulation of muscle contraction	BP	167	5	0.171964281247624	1	GO:0006937
smooth muscle contraction	BP	108	2	0.568587714092848	1	GO:0006939
cell communication	BP	6565	198	6.1729799618892e-17	9.2816926706966e-14	GO:0007154
signal transduction	BP	5991	178	3.01383995986542e-14	3.23686411689546e-11	GO:0007165
cell surface receptor signaling pathway	BP	2818	88	7.08227807445358e-08	3.47247173241796e-05	GO:0007166
cell-cell signaling	BP	1709	53	4.59060340911616e-05	0.00924432761510767	GO:0007267
chemical synaptic transmission	BP	748	21	0.0249238086430364	0.481860563179512	GO:0007268
behavior	BP	655	26	0.000113929332169556	0.0180532756546614	GO:0007610
mating behavior	BP	36	2	0.131636908723749	0.966552477189441	GO:0007617
locomotory behavior	BP	202	10	0.00320332899763677	0.182749333401648	GO:0007626
blood circulation	BP	526	18	0.00595002794173747	0.263648192923275	GO:0008015
protein localization	BP	2496	69	0.000116064776533028	0.0180532756546614	GO:0008104
regulation of blood pressure	BP	187	7	0.0479784145032745	0.63496544865676	GO:0008217
amino acid biosynthetic process	BP	66	5	0.00610079014067709	0.26751715997058	GO:0008652
amino acid catabolic process	BP	111	6	0.0137828670386438	0.400485207898109	GO:0009063
protein secretion	BP	370	14	0.00627753806734544	0.273327400716041	GO:0009306
catechol-containing compound metabolic process	BP	55	2	0.251912635569243	1	GO:0009712
hormone transport	BP	322	12	0.0122071866414071	0.387775897901826	GO:0009914
regulation of signal transduction	BP	3126	82	0.000143747699258791	0.0209166813489211	GO:0009966
regulation of cell communication	BP	3544	95	1.63935458100353e-05	0.00421010840865314	GO:0010646
positive regulation of cell communication	BP	1807	47	0.00483173507085555	0.237936578139904	GO:0010647
protein transport	BP	1412	32	0.0862757314757814	0.797318239807237	GO:0015031
organic anion transport	BP	447	9	0.387261215312736	1	GO:0015711
acidic amino acid transport	BP	66	4	0.0289221830609179	0.518530140505518	GO:0015800
peptide transport	BP	271	8	0.107015710403132	0.895264218261214	GO:0015833
amine transport	BP	105	3	0.281211260125217	1	GO:0015837
monoamine transport	BP	87	2	0.453779891960857	1	GO:0015844
organic acid transport	BP	355	8	0.288080692288819	1	GO:0015849
organic hydroxy compound transport	BP	308	9	0.0954926716309161	0.860276300215784	GO:0015850
organic acid biosynthetic process	BP	333	10	0.0712730283050797	0.745935907374834	GO:0016053
organic acid catabolic process	BP	250	10	0.0135391526451326	0.400485207898109	GO:0016054
phenol-containing compound metabolic process	BP	112	3	0.314788200436923	1	GO:0018958
reproductive behavior	BP	43	2	0.174596924504783	1	GO:0019098
carboxylic acid metabolic process	BP	904	32	0.000162092378748435	0.0232855510209694	GO:0019752
regulation of signaling	BP	3539	92	7.26036597848114e-05	0.0129960551014812	GO:0023051
signaling	BP	6473	193	7.12229658694313e-16	8.4545409064166e-13	GO:0023052
positive regulation of signaling	BP	1808	46	0.00777925755960591	0.312506766607325	GO:0023056
signal release	BP	485	15	0.0257655438538977	0.490807496689872	GO:0023061
peptide hormone secretion	BP	242	8	0.0651646497306202	0.72824944094958	GO:0030072
insulin secretion	BP	200	7	0.0641168792374768	0.72824944094958	GO:0030073
adult behavior	BP	144	6	0.0422201257824634	0.607678823801965	GO:0030534
regulation of nervous system process	BP	119	2	0.621391867493376	1	GO:0031644
positive regulation of insulin secretion	BP	86	3	0.192823620877429	1	GO:0032024
monocarboxylic acid metabolic process	BP	635	20	0.00931369638383191	0.334599725955576	GO:0032787
regulation of localization	BP	2048	66	1.36748240576934e-06	0.000467306033026087	GO:0032879
regulation of protein localization	BP	877	32	9.35600526812366e-05	0.0161556322537523	GO:0032880
regulation of organic acid transport	BP	77	2	0.393298126385853	1	GO:0032890
secretion by cell	BP	826	25	0.00642391413999025	0.277692698760882	GO:0032940
macromolecule localization	BP	2992	81	5.58362792624205e-05	0.0103223888728248	GO:0033036
response to nicotine	BP	50	3	0.0576741110700174	0.684982570338691	GO:0035094
establishment of protein localization to extracellular region	BP	371	14	0.00642234808922609	0.277692698760882	GO:0035592
response to decreased oxygen levels	BP	324	7	0.34420343336609	1	GO:0036293
regulation of membrane potential	BP	446	17	0.00255981351492513	0.16323447693986	GO:0042391
amide transport	BP	311	9	0.0998218157945058	0.860276300215784	GO:0042886
response to alkaloid	BP	94	6	0.00634384891174446	0.275682405309219	GO:0043279
oxoacid metabolic process	BP	927	32	0.000252900788853521	0.0335524964223666	GO:0043436
regulation of system process	BP	565	14	0.126479382482012	0.966552477189441	GO:0044057
small molecule metabolic process	BP	1814	54	0.000112362663509149	0.0180532756546614	GO:0044281
small molecule catabolic process	BP	373	10	0.124229938284909	0.961194520781417	GO:0044282
small molecule biosynthetic process	BP	601	19	0.0106872340708518	0.353848426786127	GO:0044283
establishment of protein localization	BP	1693	40	0.03586866399151	0.542576691927912	GO:0045184
response to ethanol	BP	122	4	0.168040540756584	1	GO:0045471
