GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0006878	intracellular copper ion homeostasis	17	2	0.42	0.0639	1
GO:0032526	response to retinoic acid	106	4	2.6	0.0658	1
GO:0035329	hippo signaling	44	3	1.08	0.0707	1
GO:0010544	negative regulation of platelet activation	18	2	0.44	0.0708	1
GO:0046579	positive regulation of Ras protein signal transduction	18	2	0.44	0.0708	1
GO:0140650	radial glia-guided pyramidal neuron migration	6	2	0.15	0.0716	1
GO:0099004	calmodulin dependent kinase signaling pathway	12	2	0.29	0.0716	1
GO:0070977	bone maturation	29	2	0.71	0.0716	1
GO:0003012	muscle system process	459	10	11.24	0.0721	1
GO:0045109	intermediate filament organization	73	5	1.79	0.0746	1
GO:0008104	protein localization	2496	65	61.14	0.0747	1
GO:0097190	apoptotic signaling pathway	619	21	15.16	0.0770	1
GO:0007167	enzyme-linked receptor protein signaling pathway	1028	28	25.18	0.0774	1
GO:0010744	positive regulation of macrophage derived foam cell differentiation	19	2	0.47	0.0778	1
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	19	2	0.47	0.0778	1
GO:0048266	behavioral response to pain	19	2	0.47	0.0778	1
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	19	2	0.47	0.0778	1
GO:0043950	positive regulation of cAMP-mediated signaling	19	2	0.47	0.0778	1
GO:0060039	pericardium development	19	2	0.47	0.0778	1
GO:0032496	response to lipopolysaccharide	347	9	8.5	0.0837	1
GO:0042310	vasoconstriction	89	4	2.18	0.0850	1
GO:0045653	negative regulation of megakaryocyte differentiation	20	2	0.49	0.0851	1
GO:0006607	NLS-bearing protein import into nucleus	20	2	0.49	0.0851	1
GO:0008203	cholesterol metabolic process	141	6	3.45	0.0852	1
GO:0001678	intracellular glucose homeostasis	158	7	3.87	0.0920	1
GO:0014003	oligodendrocyte development	47	3	1.15	0.0925	1
GO:1902774	late endosome to lysosome transport	21	2	0.51	0.0926	1
GO:0006351	DNA-templated transcription	3528	67	86.42	0.0937	1
GO:1901874	negative regulation of post-translational protein modification	93	4	2.28	0.0943	1
GO:1990822	basic amino acid transmembrane transport	19	2	0.47	0.0943	1
GO:0001738	morphogenesis of a polarized epithelium	61	3	1.49	0.0943	1
GO:0001823	mesonephros development	104	4	2.55	0.0943	1
GO:0001704	formation of primary germ layer	131	4	3.21	0.0945	1
GO:0010573	vascular endothelial growth factor production	65	2	1.59	0.0945	1
GO:0046545	development of primary female sexual characteristics	106	3	2.6	0.0945	1
GO:0019724	B cell mediated immunity	140	3	3.43	0.0947	1
GO:0043687	post-translational protein modification	1002	25	24.54	0.0983	1
GO:0045785	positive regulation of cell adhesion	484	12	11.86	0.0984	1
GO:0007165	signal transduction	5991	176	146.75	0.0988	1
GO:0048661	positive regulation of smooth muscle cell proliferation	100	5	2.45	0.0991	1
GO:0009083	branched-chain amino acid catabolic process	22	2	0.54	0.1003	1
GO:0120162	positive regulation of cold-induced thermogenesis	101	5	2.47	0.1023	1
GO:0071260	cellular response to mechanical stimulus	73	4	1.79	0.1040	1
GO:0001934	positive regulation of protein phosphorylation	579	17	14.18	0.1059	1
GO:0006953	acute-phase response	47	3	1.15	0.1076	1
GO:0050919	negative chemotaxis	47	3	1.15	0.1076	1
GO:0016601	Rac protein signal transduction	48	3	1.18	0.1080	1
GO:0071294	cellular response to zinc ion	23	2	0.56	0.1081	1
GO:0061744	motor behavior	23	2	0.56	0.1081	1
GO:0031116	positive regulation of microtubule polymerization	32	3	0.78	0.1158	1
GO:0045669	positive regulation of osteoblast differentiation	76	4	1.86	0.1160	1
GO:0090103	cochlea morphogenesis	24	2	0.59	0.1161	1
GO:0090200	positive regulation of release of cytochrome c from mitochondria	24	2	0.59	0.1161	1
GO:0050974	detection of mechanical stimulus involved in sensory perception	35	3	0.86	0.1163	1
GO:2000405	negative regulation of T cell migration	6	2	0.15	0.1164	1
GO:0035634	response to stilbenoid	8	2	0.2	0.1164	1
GO:0006999	nuclear pore organization	15	2	0.37	0.1164	1
GO:0034112	positive regulation of homotypic cell-cell adhesion	16	2	0.39	0.1164	1
GO:0002029	desensitization of G protein-coupled receptor signaling pathway	20	2	0.49	0.1165	1
GO:0051707	response to other organism	1535	38	37.6	0.1168	1
GO:0061014	positive regulation of mRNA catabolic process	202	4	4.95	0.1171	1
GO:0002221	pattern recognition receptor signaling pathway	259	5	6.34	0.1172	1
GO:0007602	phototransduction	49	3	1.2	0.1181	1
GO:0006325	chromatin organization	802	26	19.64	0.1200	1
GO:0016973	poly(A)+ mRNA export from nucleus	25	2	0.61	0.1243	1
GO:0032331	negative regulation of chondrocyte differentiation	25	2	0.61	0.1243	1
GO:0007190	activation of adenylate cyclase activity	25	2	0.61	0.1243	1
GO:0033617	mitochondrial cytochrome c oxidase assembly	25	2	0.61	0.1243	1
GO:0002687	positive regulation of leukocyte migration	149	5	3.65	0.1243	1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	171	7	4.19	0.1277	1
GO:0001974	blood vessel remodeling	51	3	1.25	0.1290	1
GO:0008360	regulation of cell shape	140	6	3.43	0.1299	1
GO:0030177	positive regulation of Wnt signaling pathway	146	8	3.58	0.1311	1
GO:0042026	protein refolding	26	2	0.64	0.1325	1
GO:0047497	mitochondrion transport along microtubule	26	2	0.64	0.1325	1
GO:0098719	sodium ion import across plasma membrane	26	2	0.64	0.1325	1
GO:0007202	activation of phospholipase C activity	26	2	0.64	0.1325	1
GO:0045717	negative regulation of fatty acid biosynthetic process	26	2	0.64	0.1325	1
GO:0032967	positive regulation of collagen biosynthetic process	26	2	0.64	0.1325	1
GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	52	3	1.27	0.1346	1
GO:0040012	regulation of locomotion	1151	40	28.19	0.1349	1
GO:0034329	cell junction assembly	453	17	11.1	0.1368	1
GO:0048880	sensory system development	402	15	9.85	0.1370	1
GO:0051294	establishment of spindle orientation	42	4	1.03	0.1377	1
GO:0014910	regulation of smooth muscle cell migration	91	5	2.23	0.1377	1
GO:0051546	keratinocyte migration	20	3	0.49	0.1378	1
GO:0000018	regulation of DNA recombination	131	5	3.21	0.1380	1
GO:0031987	locomotion involved in locomotory behavior	11	2	0.27	0.1380	1
GO:0071340	skeletal muscle acetylcholine-gated channel clustering	13	2	0.32	0.1380	1
GO:0120192	tight junction assembly	77	3	1.89	0.1382	1
GO:0038202	TORC1 signaling	99	2	2.42	0.1386	1
GO:0046037	GMP metabolic process	27	2	0.66	0.1409	1
GO:0042832	defense response to protozoan	27	2	0.66	0.1409	1
GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	27	2	0.66	0.1409	1
GO:0006541	glutamine metabolic process	27	2	0.66	0.1409	1
GO:0030036	actin cytoskeleton organization	722	27	17.69	0.1411	1
GO:0006366	transcription by RNA polymerase II	2685	51	65.77	0.1412	1
GO:0042098	T cell proliferation	212	5	5.19	0.1417	1
GO:0043406	positive regulation of MAP kinase activity	82	4	2.01	0.1418	1
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	82	4	2.01	0.1418	1
GO:0032024	positive regulation of insulin secretion	86	6	2.11	0.1444	1
GO:0031424	keratinization	83	4	2.03	0.1463	1
GO:0016358	dendrite development	235	11	5.76	0.1473	1
GO:0007049	cell cycle	1811	42	44.36	0.1483	1
GO:0048009	insulin-like growth factor receptor signaling pathway	53	4	1.3	0.1487	1
GO:0010592	positive regulation of lamellipodium assembly	28	2	0.69	0.1494	1
GO:0032703	negative regulation of interleukin-2 production	28	2	0.69	0.1494	1
GO:0048843	negative regulation of axon extension involved in axon guidance	28	2	0.69	0.1494	1
GO:0031640	killing of cells of another organism	90	6	2.2	0.1560	1
GO:0048813	dendrite morphogenesis	140	6	3.43	0.1573	1
GO:0007266	Rho protein signal transduction	145	5	3.55	0.1577	1
GO:0060765	regulation of androgen receptor signaling pathway	29	2	0.71	0.1580	1
GO:0006914	autophagy	577	15	14.13	0.1581	1
GO:0006029	proteoglycan metabolic process	89	6	2.18	0.1584	1
GO:0052548	regulation of endopeptidase activity	279	10	6.83	0.1586	1
GO:0019674	NAD metabolic process	64	4	1.57	0.1589	1
GO:0010594	regulation of endothelial cell migration	233	8	5.71	0.1589	1
GO:0010828	positive regulation of glucose transmembrane transport	44	3	1.08	0.1590	1
GO:0098926	postsynaptic signal transduction	49	3	1.2	0.1591	1
GO:0007320	insemination	12	2	0.29	0.1591	1
GO:0038203	TORC2 signaling	13	2	0.32	0.1591	1
GO:0060998	regulation of dendritic spine development	58	3	1.42	0.1591	1
GO:0032784	regulation of DNA-templated transcription elongation	101	4	2.47	0.1592	1
GO:0010324	membrane invagination	65	3	1.59	0.1592	1
GO:0035767	endothelial cell chemotaxis	31	2	0.76	0.1593	1
GO:0043535	regulation of blood vessel endothelial cell migration	155	5	3.8	0.1593	1
GO:0046605	regulation of centrosome cycle	54	2	1.32	0.1594	1
GO:0002260	lymphocyte homeostasis	76	2	1.86	0.1596	1
GO:0032956	regulation of actin cytoskeleton organization	341	15	8.35	0.1596	1
GO:0050671	positive regulation of lymphocyte proliferation	142	3	3.48	0.1598	1
GO:0009791	post-embryonic development	87	4	2.13	0.1648	1
GO:0045930	negative regulation of mitotic cell cycle	248	10	6.07	0.1652	1
GO:0031032	actomyosin structure organization	214	8	5.24	0.1658	1
GO:0042476	odontogenesis	133	6	3.26	0.1659	1
GO:0009749	response to glucose	195	8	4.78	0.1682	1
GO:0050772	positive regulation of axonogenesis	78	4	1.91	0.1750	1
GO:0009584	detection of visible light	53	3	1.3	0.1752	1
GO:0051085	chaperone cofactor-dependent protein refolding	31	2	0.76	0.1755	1
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	31	2	0.76	0.1755	1
GO:0070536	protein K63-linked deubiquitination	31	2	0.76	0.1755	1
GO:0003281	ventricular septum development	74	3	1.81	0.1755	1
GO:0060445	branching involved in salivary gland morphogenesis	22	4	0.54	0.1790	1
GO:0048515	spermatid differentiation	222	8	5.44	0.1793	1
GO:0031579	membrane raft organization	27	3	0.66	0.1794	1
GO:0010863	positive regulation of phospholipase C activity	34	3	0.83	0.1795	1
GO:0000963	mitochondrial RNA processing	22	2	0.54	0.1797	1
GO:0002292	T cell differentiation involved in immune response	85	3	2.08	0.1799	1
GO:1990869	cellular response to chemokine	101	3	2.47	0.1801	1
GO:0006690	icosanoid metabolic process	122	3	2.99	0.1803	1
GO:0019731	antibacterial humoral response	60	3	1.47	0.1817	1
GO:0021549	cerebellum development	105	4	2.57	0.1818	1
GO:0007411	axon guidance	234	10	5.73	0.1819	1
GO:0018105	peptidyl-serine phosphorylation	282	8	6.91	0.1824	1
GO:0051017	actin filament bundle assembly	162	8	3.97	0.1825	1
GO:0050850	positive regulation of calcium-mediated signaling	53	3	1.3	0.1840	1
GO:0000086	G2/M transition of mitotic cell cycle	136	5	3.33	0.1841	1
GO:0008053	mitochondrial fusion	32	2	0.78	0.1843	1
GO:0007628	adult walking behavior	32	2	0.78	0.1843	1
GO:0048678	response to axon injury	85	3	2.08	0.1845	1
GO:0046034	ATP metabolic process	219	5	5.36	0.1854	1
GO:0042593	glucose homeostasis	250	11	6.12	0.1858	1
GO:0001942	hair follicle development	94	4	2.3	0.1877	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	157	6	3.85	0.1883	1
GO:0010951	negative regulation of endopeptidase activity	124	4	3.04	0.1883	1
GO:0030217	T cell differentiation	310	11	7.59	0.1918	1
GO:0071482	cellular response to light stimulus	122	5	2.99	0.1927	1
GO:0021591	ventricular system development	33	2	0.81	0.1932	1
GO:1903078	positive regulation of protein localization to plasma membrane	62	3	1.52	0.1941	1
GO:0030098	lymphocyte differentiation	432	15	10.58	0.1986	1
GO:0099173	postsynapse organization	195	9	4.78	0.1987	1
GO:0031110	regulation of microtubule polymerization or depolymerization	96	5	2.35	0.1993	1
GO:0046085	adenosine metabolic process	10	2	0.24	0.1997	1
GO:0030834	regulation of actin filament depolymerization	53	2	1.3	0.2001	1
GO:0009314	response to radiation	429	11	10.51	0.2002	1
GO:0045927	positive regulation of growth	257	6	6.3	0.2005	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	338	7	8.28	0.2009	1
GO:0034405	response to fluid shear stress	34	2	0.83	0.2022	1
GO:0050775	positive regulation of dendrite morphogenesis	34	2	0.83	0.2022	1
GO:0007601	visual perception	219	8	5.36	0.2091	1
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	35	2	0.86	0.2112	1
GO:0000132	establishment of mitotic spindle orientation	35	2	0.86	0.2112	1
GO:0048333	mesodermal cell differentiation	35	2	0.86	0.2112	1
GO:0008340	determination of adult lifespan	35	2	0.86	0.2112	1
GO:0021772	olfactory bulb development	35	2	0.86	0.2112	1
GO:2000145	regulation of cell motility	1110	38	27.19	0.2150	1
GO:0031346	positive regulation of cell projection organization	360	14	8.82	0.2177	1
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	49	4	1.2	0.2190	1
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	53	4	1.3	0.2191	1
GO:0006474	N-terminal protein amino acid acetylation	16	2	0.39	0.2193	1
GO:0090281	negative regulation of calcium ion import	18	2	0.44	0.2193	1
GO:0003401	axis elongation	29	2	0.71	0.2194	1
GO:1905515	non-motile cilium assembly	66	3	1.62	0.2195	1
GO:0031100	animal organ regeneration	66	3	1.62	0.2195	1
GO:0010389	regulation of G2/M transition of mitotic cell cycle	104	3	2.55	0.2198	1
GO:0006813	potassium ion transport	241	6	5.9	0.2200	1
GO:0097237	cellular response to toxic substance	128	3	3.14	0.2201	1
GO:0071539	protein localization to centrosome	36	2	0.88	0.2203	1
GO:0042326	negative regulation of phosphorylation	316	7	7.74	0.2204	1
GO:0006637	acyl-CoA metabolic process	96	3	2.35	0.2206	1
GO:0001822	kidney development	319	11	7.81	0.2228	1
GO:0042475	odontogenesis of dentin-containing tooth	93	4	2.28	0.2256	1
GO:0045668	negative regulation of osteoblast differentiation	67	3	1.64	0.2260	1
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	67	3	1.64	0.2260	1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	102	5	2.5	0.2283	1
GO:0046326	positive regulation of glucose import	37	2	0.91	0.2293	1
GO:0009408	response to heat	99	3	2.42	0.2297	1
GO:0030031	cell projection assembly	596	18	14.6	0.2375	1
GO:0030162	regulation of proteolysis	599	18	14.67	0.2375	1
GO:1902275	regulation of chromatin organization	37	4	0.91	0.2377	1
GO:0050927	positive regulation of positive chemotaxis	25	3	0.61	0.2380	1
GO:0031571	mitotic G1 DNA damage checkpoint signaling	30	3	0.73	0.2381	1
GO:0009266	response to temperature stimulus	167	6	4.09	0.2382	1
GO:0006241	CTP biosynthetic process	13	2	0.32	0.2384	1
GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	14	2	0.34	0.2384	1
GO:0001836	release of cytochrome c from mitochondria	55	3	1.35	0.2384	1
GO:0071392	cellular response to estradiol stimulus	38	2	0.93	0.2384	1
GO:0003279	cardiac septum development	108	4	2.65	0.2385	1
GO:0051926	negative regulation of calcium ion transport	68	3	1.67	0.2385	1
GO:0031076	embryonic camera-type eye development	37	2	0.91	0.2386	1
GO:0031929	TOR signaling	165	4	4.04	0.2392	1
GO:0010628	positive regulation of gene expression	1197	37	29.32	0.2417	1
GO:0040029	epigenetic regulation of gene expression	218	8	5.34	0.2441	1
GO:0032922	circadian regulation of gene expression	70	3	1.71	0.2455	1
GO:0002286	T cell activation involved in immune response	124	5	3.04	0.2468	1
GO:0034446	substrate adhesion-dependent cell spreading	101	4	2.47	0.2472	1
GO:0060999	positive regulation of dendritic spine development	39	2	0.96	0.2475	1
GO:0007052	mitotic spindle organization	130	5	3.18	0.2560	1
GO:0051310	metaphase chromosome alignment	99	6	2.42	0.2560	1
GO:0043616	keratinocyte proliferation	59	5	1.45	0.2560	1
GO:0050708	regulation of protein secretion	269	10	6.59	0.2561	1
GO:0001953	negative regulation of cell-matrix adhesion	40	2	0.98	0.2567	1
GO:0042307	positive regulation of protein import into nucleus	40	2	0.98	0.2567	1
GO:0045429	positive regulation of nitric oxide biosynthetic process	40	2	0.98	0.2567	1
GO:0032924	activin receptor signaling pathway	50	3	1.22	0.2569	1
GO:0031529	ruffle organization	56	3	1.37	0.2570	1
GO:0071773	cellular response to BMP stimulus	180	5	4.41	0.2575	1
GO:0003229	ventricular cardiac muscle tissue development	59	2	1.45	0.2575	1
GO:0030514	negative regulation of BMP signaling pathway	72	3	1.76	0.2587	1
GO:0001525	angiogenesis	624	17	15.28	0.2631	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	141	5	3.45	0.2641	1
GO:0048286	lung alveolus development	51	3	1.25	0.2652	1
GO:1990000	amyloid fibril formation	41	2	1	0.2658	1
GO:0010762	regulation of fibroblast migration	41	2	1	0.2658	1
GO:0045454	cell redox homeostasis	41	2	1	0.2658	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	214	7	5.24	0.2718	1
GO:0043010	camera-type eye development	346	13	8.48	0.2718	1
GO:0030168	platelet activation	136	7	3.33	0.2726	1
GO:0032760	positive regulation of tumor necrosis factor production	108	4	2.65	0.2727	1
GO:0007507	heart development	618	16	15.14	0.2745	1
GO:0014033	neural crest cell differentiation	93	5	2.28	0.2746	1
GO:0035148	tube formation	149	6	3.65	0.2748	1
GO:0048588	developmental cell growth	237	8	5.81	0.2749	1
GO:0030866	cortical actin cytoskeleton organization	42	2	1.03	0.2749	1
GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	21	2	0.51	0.2752	1
GO:2000279	negative regulation of DNA biosynthetic process	34	2	0.83	0.2754	1
GO:0097178	ruffle assembly	44	2	1.08	0.2755	1
GO:0035556	intracellular signal transduction	2719	79	66.6	0.2821	1
GO:0007162	negative regulation of cell adhesion	310	8	7.59	0.2845	1
GO:0045739	positive regulation of DNA repair	128	3	3.14	0.2850	1
GO:0040008	regulation of growth	616	20	15.09	0.2910	1
GO:0001843	neural tube closure	89	4	2.18	0.2912	1
GO:0032729	positive regulation of type II interferon production	77	3	1.89	0.2920	1
GO:0043536	positive regulation of blood vessel endothelial cell migration	77	3	1.89	0.2920	1
GO:0043304	regulation of mast cell degranulation	28	3	0.69	0.2925	1
GO:1901652	response to peptide	526	15	12.88	0.2926	1
GO:0006809	nitric oxide biosynthetic process	77	4	1.89	0.2926	1
GO:0031018	endocrine pancreas development	44	2	1.08	0.2932	1
GO:0030890	positive regulation of B cell proliferation	44	2	1.08	0.2932	1
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	44	2	1.08	0.2932	1
GO:0051924	regulation of calcium ion transport	247	7	6.05	0.2933	1
GO:0034620	cellular response to unfolded protein	90	3	2.2	0.2933	1
GO:0035050	embryonic heart tube development	86	2	2.11	0.2938	1
GO:0050890	cognition	322	5	7.89	0.2967	1
GO:0032480	negative regulation of type I interferon production	45	2	1.1	0.3023	1
GO:0007155	cell adhesion	1530	36	37.48	0.3050	1
GO:0008284	positive regulation of cell population proliferation	983	27	24.08	0.3056	1
GO:0019222	regulation of metabolic process	7045	159	172.56	0.3062	1
GO:0030111	regulation of Wnt signaling pathway	340	13	8.33	0.3083	1
GO:0008347	glial cell migration	61	5	1.49	0.3091	1
GO:0019730	antimicrobial humoral response	122	6	2.99	0.3093	1
GO:0007416	synapse assembly	208	8	5.09	0.3094	1
GO:0002009	morphogenesis of an epithelium	501	14	12.27	0.3101	1
GO:0031468	nuclear membrane reassembly	25	2	0.61	0.3103	1
GO:0010569	regulation of double-strand break repair via homologous recombination	72	3	1.76	0.3104	1
GO:0014911	positive regulation of smooth muscle cell migration	50	3	1.22	0.3105	1
GO:0051205	protein insertion into membrane	46	2	1.13	0.3106	1
GO:0021675	nerve development	97	3	2.38	0.3107	1
GO:0010633	negative regulation of epithelial cell migration	117	3	2.87	0.3110	1
GO:0070527	platelet aggregation	74	3	1.81	0.3111	1
GO:0014823	response to activity	74	3	1.81	0.3111	1
GO:1990573	potassium ion import across plasma membrane	46	2	1.13	0.3114	1
GO:0042060	wound healing	429	17	10.51	0.3121	1
GO:0032869	cellular response to insulin stimulus	206	5	5.05	0.3135	1
GO:0032259	methylation	259	6	6.34	0.3139	1
GO:0006334	nucleosome assembly	116	4	2.84	0.3167	1
GO:0050830	defense response to Gram-positive bacterium	117	4	2.87	0.3222	1
GO:0050878	regulation of body fluid levels	369	14	9.04	0.3250	1
GO:0030166	proteoglycan biosynthetic process	65	4	1.59	0.3265	1
GO:0070528	protein kinase C signaling	34	3	0.83	0.3267	1
GO:1904385	cellular response to angiotensin	36	3	0.88	0.3267	1
GO:0098664	G protein-coupled serotonin receptor signaling pathway	23	2	0.56	0.3271	1
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	24	2	0.59	0.3272	1
GO:0009435	NAD biosynthetic process	26	2	0.64	0.3272	1
GO:0051873	killing by host of symbiont cells	28	2	0.69	0.3272	1
GO:0071453	cellular response to oxygen levels	175	4	4.29	0.3282	1
GO:0001774	microglial cell activation	48	2	1.18	0.3294	1
GO:0007219	Notch signaling pathway	183	6	4.48	0.3317	1
GO:0001755	neural crest cell migration	57	4	1.4	0.3367	1
GO:0030183	B cell differentiation	155	6	3.8	0.3372	1
GO:0010595	positive regulation of endothelial cell migration	131	5	3.21	0.3374	1
GO:0006887	exocytosis	345	10	8.45	0.3377	1
GO:0030855	epithelial cell differentiation	748	20	18.32	0.3380	1
GO:0016331	morphogenesis of embryonic epithelium	150	6	3.67	0.3430	1
GO:0043524	negative regulation of neuron apoptotic process	162	6	3.97	0.3438	1
GO:0006913	nucleocytoplasmic transport	331	9	8.11	0.3439	1
GO:0001655	urogenital system development	66	2	1.62	0.3442	1
GO:0042274	ribosomal small subunit biogenesis	103	4	2.52	0.3451	1
