GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0001914	regulation of T cell mediated cytotoxicity	50	3	1.19	0.04691	1
GO:0051303	establishment of chromosome localization	111	3	2.64	0.04706	1
GO:0021854	hypothalamus development	28	3	0.67	0.04816	1
GO:0051205	protein insertion into membrane	46	3	1.09	0.04825	1
GO:0015671	oxygen transport	15	2	0.36	0.04830	1
GO:1900029	positive regulation of ruffle assembly	15	2	0.36	0.04830	1
GO:0150011	regulation of neuron projection arborization	15	2	0.36	0.04830	1
GO:0044849	estrous cycle	15	2	0.36	0.04830	1
GO:0032793	positive regulation of CREB transcription factor activity	15	2	0.36	0.04830	1
GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	15	2	0.36	0.04830	1
GO:0071639	positive regulation of monocyte chemotactic protein-1 production	15	2	0.36	0.04830	1
GO:0007517	muscle organ development	359	12	8.54	0.04967	1
GO:0043407	negative regulation of MAP kinase activity	48	4	1.14	0.04969	1
GO:0009615	response to virus	409	17	9.73	0.05253	1
GO:1904019	epithelial cell apoptotic process	147	8	3.5	0.05371	1
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	2	0.38	0.05435	1
GO:0043584	nose development	16	2	0.38	0.05435	1
GO:0019369	arachidonic acid metabolic process	57	5	1.36	0.05674	1
GO:0061003	positive regulation of dendritic spine morphogenesis	17	2	0.4	0.06066	1
GO:0036159	inner dynein arm assembly	17	2	0.4	0.06066	1
GO:0060337	type I interferon-mediated signaling pathway	83	4	1.97	0.06110	1
GO:0001525	angiogenesis	624	15	14.84	0.06215	1
GO:0046677	response to antibiotic	37	4	0.88	0.06677	1
GO:0043116	negative regulation of vascular permeability	18	2	0.43	0.06719	1
GO:0019373	epoxygenase P450 pathway	18	2	0.43	0.06719	1
GO:0000380	alternative mRNA splicing, via spliceosome	73	3	1.74	0.06728	1
GO:1990822	basic amino acid transmembrane transport	19	3	0.45	0.06941	1
GO:0099563	modification of synaptic structure	29	3	0.69	0.06945	1
GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	10	2	0.24	0.06954	1
GO:0036363	transforming growth factor beta activation	13	2	0.31	0.06955	1
GO:0002864	regulation of acute inflammatory response to antigenic stimulus	16	2	0.38	0.06956	1
GO:0030730	sequestering of triglyceride	18	2	0.43	0.06957	1
GO:0072665	protein localization to vacuole	87	3	2.07	0.06967	1
GO:0009056	catabolic process	2655	61	63.14	0.07023	1
GO:0001649	osteoblast differentiation	255	8	6.06	0.07138	1
GO:2000648	positive regulation of stem cell proliferation	48	4	1.14	0.07300	1
GO:0021766	hippocampus development	94	5	2.24	0.07352	1
GO:0001516	prostaglandin biosynthetic process	31	3	0.74	0.07374	1
GO:0048266	behavioral response to pain	19	2	0.45	0.07395	1
GO:0001829	trophectodermal cell differentiation	19	2	0.45	0.07395	1
GO:0046827	positive regulation of protein export from nucleus	19	2	0.45	0.07395	1
GO:0001558	regulation of cell growth	416	19	9.89	0.07500	1
GO:0032735	positive regulation of interleukin-12 production	42	3	1	0.07764	1
GO:0046627	negative regulation of insulin receptor signaling pathway	42	3	1	0.07764	1
GO:0060065	uterus development	26	3	0.62	0.08064	1
GO:0034122	negative regulation of toll-like receptor signaling pathway	20	2	0.48	0.08092	1
GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein	20	2	0.48	0.08092	1
GO:0006952	defense response	1843	48	43.83	0.08097	1
GO:0032008	positive regulation of TOR signaling	72	3	1.71	0.08099	1
GO:0030595	leukocyte chemotaxis	237	6	5.64	0.08129	1
GO:0042102	positive regulation of T cell proliferation	103	7	2.45	0.08404	1
GO:1901673	regulation of mitotic spindle assembly	21	2	0.5	0.08807	1
GO:0033033	negative regulation of myeloid cell apoptotic process	21	2	0.5	0.08807	1
GO:0032012	regulation of ARF protein signal transduction	21	2	0.5	0.08807	1
GO:0032482	Rab protein signal transduction	21	2	0.5	0.08807	1
GO:0032402	melanosome transport	21	2	0.5	0.08807	1
GO:0043651	linoleic acid metabolic process	21	2	0.5	0.08807	1
GO:0007346	regulation of mitotic cell cycle	522	18	12.41	0.08940	1
GO:0034698	response to gonadotropin	28	5	0.67	0.09110	1
GO:0035088	establishment or maintenance of apical/basal cell polarity	57	5	1.36	0.09124	1
GO:0048846	axon extension involved in axon guidance	38	3	0.9	0.09155	1
GO:0061643	chemorepulsion of axon	6	2	0.14	0.09160	1
GO:0061299	retina vasculature morphogenesis in camera-type eye	10	2	0.24	0.09162	1
GO:0010659	cardiac muscle cell apoptotic process	54	2	1.28	0.09183	1
GO:0048232	male gamete generation	651	12	15.48	0.09272	1
GO:0010634	positive regulation of epithelial cell migration	177	9	4.21	0.09448	1
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	22	2	0.52	0.09541	1
GO:0035584	calcium-mediated signaling using intracellular calcium source	22	2	0.52	0.09541	1
GO:0033674	positive regulation of kinase activity	303	10	7.21	0.09548	1
GO:0007399	nervous system development	2535	74	60.29	0.09749	1
GO:0002323	natural killer cell activation involved in immune response	34	4	0.81	0.10222	1
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	50	3	1.19	0.10277	1
GO:0030220	platelet formation	23	2	0.55	0.10292	1
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	23	2	0.55	0.10292	1
GO:0071294	cellular response to zinc ion	23	2	0.55	0.10292	1
GO:0036120	cellular response to platelet-derived growth factor stimulus	23	2	0.55	0.10292	1
GO:0061760	antifungal innate immune response	23	2	0.55	0.10292	1
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	23	2	0.55	0.10292	1
GO:0046597	negative regulation of viral entry into host cell	23	2	0.55	0.10292	1
GO:0030097	hemopoiesis	959	29	22.81	0.10319	1
GO:0042742	defense response to bacterium	319	10	7.59	0.10641	1
GO:0051258	protein polymerization	287	12	6.83	0.10897	1
GO:0006887	exocytosis	345	12	8.2	0.10955	1
GO:0090103	cochlea morphogenesis	24	2	0.57	0.11057	1
GO:0030539	male genitalia development	24	2	0.57	0.11057	1
GO:0042178	xenobiotic catabolic process	24	2	0.57	0.11057	1
GO:0036158	outer dynein arm assembly	24	2	0.57	0.11057	1
GO:0032693	negative regulation of interleukin-10 production	24	2	0.57	0.11057	1
GO:0046651	lymphocyte proliferation	307	15	7.3	0.11167	1
GO:0071371	cellular response to gonadotropin stimulus	18	4	0.43	0.11273	1
GO:0043367	CD4-positive, alpha-beta T cell differentiation	94	5	2.24	0.11293	1
GO:0097154	GABAergic neuron differentiation	19	3	0.45	0.11298	1
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	30	3	0.71	0.11305	1
GO:0045762	positive regulation of adenylate cyclase activity	30	3	0.71	0.11305	1
GO:0070873	regulation of glycogen metabolic process	37	3	0.88	0.11309	1
GO:0050913	sensory perception of bitter taste	41	3	0.98	0.11311	1
GO:0006082	organic acid metabolic process	933	24	22.19	0.11316	1
GO:0051096	positive regulation of helicase activity	7	2	0.17	0.11316	1
GO:0001788	antibody-dependent cellular cytotoxicity	7	2	0.17	0.11316	1
GO:0001845	phagolysosome assembly	19	2	0.45	0.11323	1
GO:0010829	negative regulation of glucose transmembrane transport	21	2	0.5	0.11325	1
GO:0051653	spindle localization	62	2	1.47	0.11349	1
GO:0070482	response to oxygen levels	351	6	8.35	0.11422	1
GO:0032720	negative regulation of tumor necrosis factor production	78	4	1.86	0.11498	1
GO:0043627	response to estrogen	70	4	1.66	0.11548	1
GO:0043330	response to exogenous dsRNA	50	3	1.19	0.11579	1
GO:0051301	cell division	642	22	15.27	0.11646	1
GO:0008544	epidermis development	387	7	9.2	0.11820	1
GO:0050860	negative regulation of T cell receptor signaling pathway	25	2	0.59	0.11838	1
GO:0007190	activation of adenylate cyclase activity	25	2	0.59	0.11838	1
GO:2000573	positive regulation of DNA biosynthetic process	70	3	1.66	0.11841	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	141	6	3.35	0.12036	1
GO:0010719	negative regulation of epithelial to mesenchymal transition	51	3	1.21	0.12097	1
GO:0030900	forebrain development	408	15	9.7	0.12397	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248	10	5.9	0.12500	1
GO:0048511	rhythmic process	296	11	7.04	0.12507	1
GO:0085029	extracellular matrix assembly	55	3	1.31	0.12617	1
GO:0042026	protein refolding	26	2	0.62	0.12631	1
GO:0048143	astrocyte activation	26	2	0.62	0.12631	1
GO:0001835	blastocyst hatching	26	2	0.62	0.12631	1
GO:0007018	microtubule-based movement	425	11	10.11	0.12680	1
GO:0048863	stem cell differentiation	248	10	5.9	0.13004	1
GO:0043534	blood vessel endothelial cell migration	182	7	4.33	0.13371	1
GO:0044344	cellular response to fibroblast growth factor stimulus	116	5	2.76	0.13392	1
GO:0051279	regulation of release of sequestered calcium ion into cytosol	83	4	1.97	0.13403	1
GO:0098885	modification of postsynaptic actin cytoskeleton	11	2	0.26	0.13423	1
GO:0032354	response to follicle-stimulating hormone	16	2	0.38	0.13427	1
GO:0030202	heparin metabolic process	17	2	0.4	0.13428	1
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	17	2	0.4	0.13428	1
GO:0007603	phototransduction, visible light	20	2	0.48	0.13430	1
GO:0098780	response to mitochondrial depolarisation	21	2	0.5	0.13430	1
GO:1903077	negative regulation of protein localization to plasma membrane	27	2	0.64	0.13437	1
GO:0042104	positive regulation of activated T cell proliferation	27	2	0.64	0.13437	1
GO:0050996	positive regulation of lipid catabolic process	27	2	0.64	0.13437	1
GO:0060323	head morphogenesis	37	2	0.88	0.13441	1
GO:0031397	negative regulation of protein ubiquitination	77	5	1.83	0.13605	1
GO:0006959	humoral immune response	248	9	5.9	0.13608	1
GO:0045595	regulation of cell differentiation	1640	36	39	0.13676	1
GO:0006417	regulation of translation	450	13	10.7	0.13958	1
GO:0047496	vesicle transport along microtubule	46	3	1.09	0.14224	1
GO:0032703	negative regulation of interleukin-2 production	28	2	0.67	0.14254	1
GO:0050995	negative regulation of lipid catabolic process	28	2	0.67	0.14254	1
GO:0035116	embryonic hindlimb morphogenesis	28	2	0.67	0.14254	1
GO:0048843	negative regulation of axon extension involved in axon guidance	28	2	0.67	0.14254	1
GO:0001654	eye development	392	13	9.32	0.14947	1
GO:2001222	regulation of neuron migration	48	4	1.14	0.14995	1
GO:0060411	cardiac septum morphogenesis	72	3	1.71	0.15082	1
GO:0019827	stem cell population maintenance	182	7	4.33	0.15299	1
GO:0150104	transport across blood-brain barrier	87	4	2.07	0.15301	1
GO:0098586	cellular response to virus	87	4	2.07	0.15301	1
GO:0034605	cellular response to heat	62	4	1.47	0.15311	1
GO:1900076	regulation of cellular response to insulin stimulus	72	5	1.71	0.15426	1
GO:0030212	hyaluronan metabolic process	34	4	0.81	0.15430	1
GO:0070286	axonemal dynein complex assembly	40	3	0.95	0.15468	1
GO:2000678	negative regulation of transcription regulatory region DNA binding	9	2	0.21	0.15476	1
GO:0007501	mesodermal cell fate specification	13	2	0.31	0.15480	1
GO:0035456	response to interferon-beta	34	2	0.81	0.15496	1
GO:0010324	membrane invagination	65	2	1.55	0.15521	1
GO:0034440	lipid oxidation	113	3	2.69	0.15526	1
GO:1903707	negative regulation of hemopoiesis	119	3	2.83	0.15530	1
GO:0016042	lipid catabolic process	340	12	8.09	0.15564	1
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	132	5	3.14	0.15754	1
GO:0060326	cell chemotaxis	322	11	7.66	0.15814	1
GO:0048814	regulation of dendrite morphogenesis	64	4	1.52	0.15848	1
GO:0060079	excitatory postsynaptic potential	107	5	2.54	0.15884	1
GO:0030183	B cell differentiation	155	7	3.69	0.16524	1
GO:0010718	positive regulation of epithelial to mesenchymal transition	59	3	1.4	0.16525	1
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	31	2	0.74	0.16762	1
GO:0030878	thyroid gland development	31	2	0.74	0.16762	1
GO:0010575	positive regulation of vascular endothelial growth factor production	31	2	0.74	0.16762	1
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	31	2	0.74	0.16762	1
GO:1900745	positive regulation of p38MAPK cascade	31	2	0.74	0.16762	1
GO:0045070	positive regulation of viral genome replication	31	2	0.74	0.16762	1
GO:0051491	positive regulation of filopodium assembly	31	2	0.74	0.16762	1
GO:0042744	hydrogen peroxide catabolic process	31	2	0.74	0.16762	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	157	6	3.73	0.17174	1
GO:0048729	tissue morphogenesis	616	21	14.65	0.17306	1
GO:0043410	positive regulation of MAPK cascade	474	17	11.27	0.17318	1
GO:0070254	mucus secretion	17	3	0.4	0.17452	1
GO:0061564	axon development	520	16	12.37	0.17459	1
GO:0009404	toxin metabolic process	15	2	0.36	0.17487	1
GO:0034162	toll-like receptor 9 signaling pathway	18	2	0.43	0.17490	1
GO:0033157	regulation of intracellular protein transport	149	5	3.54	0.17494	1
GO:0021955	central nervous system neuron axonogenesis	37	2	0.88	0.17507	1
GO:0051899	membrane depolarization	93	4	2.21	0.17579	1
GO:0001958	endochondral ossification	32	2	0.76	0.17614	1
GO:0070498	interleukin-1-mediated signaling pathway	32	2	0.76	0.17614	1
GO:2000463	positive regulation of excitatory postsynaptic potential	32	2	0.76	0.17614	1
GO:0030307	positive regulation of cell growth	162	6	3.85	0.17736	1
GO:0050852	T cell receptor signaling pathway	139	6	3.31	0.17973	1
GO:1903078	positive regulation of protein localization to plasma membrane	62	3	1.47	0.18294	1
GO:0040014	regulation of multicellular organism growth	64	3	1.52	0.18455	1
GO:0045648	positive regulation of erythrocyte differentiation	33	2	0.78	0.18473	1
GO:0010467	gene expression	7028	132	167.14	0.18594	1
GO:0032757	positive regulation of interleukin-8 production	63	3	1.5	0.18895	1
GO:0010811	positive regulation of cell-substrate adhesion	124	5	2.95	0.19278	1
GO:0032570	response to progesterone	41	3	0.98	0.19281	1
GO:0032680	regulation of tumor necrosis factor production	188	9	4.47	0.19327	1
GO:0070528	protein kinase C signaling	34	2	0.81	0.19337	1
GO:0071353	cellular response to interleukin-4	34	2	0.81	0.19337	1
GO:0032743	positive regulation of interleukin-2 production	34	2	0.81	0.19337	1
GO:0048240	sperm capacitation	34	2	0.81	0.19337	1
GO:0043583	ear development	223	9	5.3	0.19361	1
GO:0046456	icosanoid biosynthetic process	58	4	1.38	0.19406	1
GO:0034101	erythrocyte homeostasis	144	6	3.42	0.19407	1
GO:0021795	cerebral cortex cell migration	48	3	1.14	0.19437	1
GO:0071073	positive regulation of phospholipid biosynthetic process	10	2	0.24	0.19441	1
GO:0060732	positive regulation of inositol phosphate biosynthetic process	13	2	0.31	0.19444	1
GO:0006309	apoptotic DNA fragmentation	19	2	0.45	0.19450	1
GO:0000076	DNA replication checkpoint signaling	20	2	0.48	0.19451	1
GO:0035357	peroxisome proliferator activated receptor signaling pathway	24	2	0.57	0.19455	1
GO:0070168	negative regulation of biomineral tissue development	30	2	0.71	0.19460	1
GO:0072012	glomerulus vasculature development	30	2	0.71	0.19460	1
GO:0015986	proton motive force-driven ATP synthesis	75	3	1.78	0.19463	1
GO:0019068	virion assembly	33	2	0.78	0.19463	1
GO:0021799	cerebral cortex radially oriented cell migration	36	2	0.86	0.19466	1
GO:0016125	sterol metabolic process	155	3	3.69	0.19541	1
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	78	4	1.86	0.20048	1
GO:0002286	T cell activation involved in immune response	124	6	2.95	0.20074	1
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	35	2	0.83	0.20207	1
GO:0071398	cellular response to fatty acid	35	2	0.83	0.20207	1
GO:1905515	non-motile cilium assembly	66	3	1.57	0.20726	1
GO:2000406	positive regulation of T cell migration	36	2	0.86	0.21081	1
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	36	2	0.86	0.21081	1
GO:0042326	negative regulation of phosphorylation	316	12	7.52	0.21229	1
GO:0032958	inositol phosphate biosynthetic process	26	3	0.62	0.21325	1
GO:0060996	dendritic spine development	96	4	2.28	0.21354	1
GO:0002031	G protein-coupled receptor internalization	14	2	0.33	0.21357	1
GO:0002827	positive regulation of T-helper 1 type immune response	18	2	0.43	0.21361	1
GO:0045088	regulation of innate immune response	440	12	10.46	0.21362	1
GO:0097237	cellular response to toxic substance	128	4	3.04	0.21388	1
GO:0032233	positive regulation of actin filament bundle assembly	61	2	1.45	0.21406	1
GO:0043242	negative regulation of protein-containing complex disassembly	81	2	1.93	0.21427	1
GO:0060341	regulation of cellular localization	987	22	23.47	0.21501	1
GO:0071466	cellular response to xenobiotic stimulus	193	9	4.59	0.21670	1
GO:0006805	xenobiotic metabolic process	125	6	2.97	0.21813	1
GO:0002244	hematopoietic progenitor cell differentiation	133	5	3.16	0.21923	1
GO:0070306	lens fiber cell differentiation	37	2	0.88	0.21958	1
GO:0006270	DNA replication initiation	37	2	0.88	0.21958	1
GO:0051260	protein homooligomerization	195	6	4.64	0.21958	1
GO:0035019	somatic stem cell population maintenance	68	3	1.62	0.21967	1
GO:0032715	negative regulation of interleukin-6 production	68	3	1.62	0.21967	1
GO:0072659	protein localization to plasma membrane	292	11	6.94	0.22020	1
GO:0071363	cellular response to growth factor stimulus	746	26	17.74	0.22265	1
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	171	6	4.07	0.22286	1
GO:0031175	neuron projection development	1007	32	23.95	0.22505	1
GO:0006606	protein import into nucleus	160	5	3.81	0.22530	1
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	208	7	4.95	0.22731	1
GO:0045664	regulation of neuron differentiation	196	7	4.66	0.22742	1
GO:0032526	response to retinoic acid	106	4	2.52	0.22809	1
GO:0008306	associative learning	87	3	2.07	0.22851	1
GO:0042127	regulation of cell population proliferation	1767	52	42.02	0.22862	1
GO:0072657	protein localization to membrane	602	24	14.32	0.23017	1
GO:2000379	positive regulation of reactive oxygen species metabolic process	70	3	1.66	0.23224	1
GO:0050999	regulation of nitric-oxide synthase activity	27	2	0.64	0.23238	1
GO:0031128	developmental induction	33	2	0.78	0.23244	1
GO:0071383	cellular response to steroid hormone stimulus	213	6	5.07	0.23258	1
GO:0030225	macrophage differentiation	65	3	1.55	0.23691	1
GO:0050766	positive regulation of phagocytosis	71	3	1.69	0.23857	1
GO:0008360	regulation of cell shape	140	5	3.33	0.24081	1
GO:0007338	single fertilization	166	6	3.95	0.24412	1
GO:0050821	protein stabilization	213	7	5.07	0.24494	1
GO:0035307	positive regulation of protein dephosphorylation	44	3	1.05	0.24532	1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	641	24	15.24	0.24597	1
GO:0071354	cellular response to interleukin-6	40	2	0.95	0.24606	1
GO:0086091	regulation of heart rate by cardiac conduction	40	2	0.95	0.24606	1
GO:0045429	positive regulation of nitric oxide biosynthetic process	40	2	0.95	0.24606	1
GO:0042100	B cell proliferation	104	3	2.47	0.24649	1
GO:0007548	sex differentiation	288	12	6.85	0.24865	1
GO:0000470	maturation of LSU-rRNA	28	3	0.67	0.25011	1
GO:0001764	neuron migration	183	10	4.35	0.25024	1
GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	78	3	1.86	0.25071	1
GO:0007035	vacuolar acidification	36	2	0.86	0.25071	1
GO:0045665	negative regulation of neuron differentiation	73	3	1.74	0.25132	1
GO:0042130	negative regulation of T cell proliferation	73	3	1.74	0.25132	1
GO:0010628	positive regulation of gene expression	1197	39	28.47	0.25309	1
GO:0007015	actin filament organization	464	13	11.03	0.25500	1
GO:0032760	positive regulation of tumor necrosis factor production	108	4	2.57	0.25572	1
GO:0090090	negative regulation of canonical Wnt signaling pathway	144	5	3.42	0.25865	1
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	53	4	1.26	0.26229	1
GO:0043433	negative regulation of DNA-binding transcription factor activity	156	6	3.71	0.26296	1
GO:0071364	cellular response to epidermal growth factor stimulus	42	2	1	0.26378	1
GO:0048512	circadian behavior	42	2	1	0.26378	1
GO:0007595	lactation	42	2	1	0.26378	1
GO:0016032	viral process	425	17	10.11	0.26536	1
GO:0050727	regulation of inflammatory response	423	9	10.06	0.26674	1
GO:0043588	skin development	318	5	7.56	0.26689	1
GO:0033962	P-body assembly	21	3	0.5	0.26779	1
GO:0032365	intracellular lipid transport	51	3	1.21	0.26817	1
GO:1904948	midbrain dopaminergic neuron differentiation	16	2	0.38	0.26826	1
GO:0046039	GTP metabolic process	23	2	0.55	0.26835	1
GO:0035036	sperm-egg recognition	51	2	1.21	0.26870	1
GO:2000117	negative regulation of cysteine-type endopeptidase activity	63	2	1.5	0.26886	1
GO:0071219	cellular response to molecule of bacterial origin	237	6	5.64	0.26893	1
GO:0060415	muscle tissue morphogenesis	74	2	1.76	0.26900	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	12	9.73	0.26927	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	39	30.54	0.27024	1
GO:0061077	chaperone-mediated protein folding	74	5	1.76	0.27066	1
GO:0051225	spindle assembly	128	5	3.04	0.27179	1
GO:0097009	energy homeostasis	79	3	1.88	0.27252	1
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	43	2	1.02	0.27265	1
GO:0045494	photoreceptor cell maintenance	43	2	1.02	0.27265	1
GO:1904646	cellular response to amyloid-beta	43	2	1.02	0.27265	1
GO:0001843	neural tube closure	89	5	2.12	0.27511	1
GO:0032729	positive regulation of type II interferon production	77	3	1.83	0.27708	1
