Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
natural killer cell activation involved in immune response (GO:0002323)	25	2	0.25	+	8.07	0.0253	1.0	GO:0002323
negative regulation of chondrocyte differentiation (GO:0032331)	25	2	0.25	+	8.07	0.0253	1.0	GO:0032331
circadian behavior (GO:0048512)	25	2	0.25	+	8.07	0.0253	1.0	GO:0048512
alternative mRNA splicing, via spliceosome (GO:0000380)	25	2	0.25	+	8.07	0.0253	1.0	GO:0000380
lung epithelial cell differentiation (GO:0060487)	26	2	0.26	+	7.76	0.0272	1.0	GO:0060487
lung cell differentiation (GO:0060479)	26	2	0.26	+	7.76	0.0272	1.0	GO:0060479
establishment of tissue polarity (GO:0007164)	26	2	0.26	+	7.76	0.0272	1.0	GO:0007164
regulation of activin receptor signaling pathway (GO:0032925)	26	2	0.26	+	7.76	0.0272	1.0	GO:0032925
establishment of planar polarity (GO:0001736)	26	2	0.26	+	7.76	0.0272	1.0	GO:0001736
detection of temperature stimulus involved in sensory perception (GO:0050961)	26	2	0.26	+	7.76	0.0272	1.0	GO:0050961
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	26	2	0.26	+	7.76	0.0272	1.0	GO:1900227
regulation of T cell cytokine production (GO:0002724)	40	3	0.4	+	7.57	0.00724	1.0	GO:0002724
negative regulation of myoblast differentiation (GO:0045662)	27	2	0.27	+	7.47	0.0292	1.0	GO:0045662
synaptic transmission, cholinergic (GO:0007271)	27	2	0.27	+	7.47	0.0292	1.0	GO:0007271
positive regulation of inflammasome-mediated signaling pathway (GO:0141087)	27	2	0.27	+	7.47	0.0292	1.0	GO:0141087
protein autoprocessing (GO:0016540)	27	2	0.27	+	7.47	0.0292	1.0	GO:0016540
rhythmic behavior (GO:0007622)	27	2	0.27	+	7.47	0.0292	1.0	GO:0007622
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	41	3	0.41	+	7.38	0.00776	1.0	GO:0046427
water transport (GO:0006833)	28	2	0.28	+	7.21	0.0312	1.0	GO:0006833
startle response (GO:0001964)	28	2	0.28	+	7.21	0.0312	1.0	GO:0001964
gastrulation with mouth forming second (GO:0001702)	28	2	0.28	+	7.21	0.0312	1.0	GO:0001702
intracellular sterol transport (GO:0032366)	28	2	0.28	+	7.21	0.0312	1.0	GO:0032366
positive regulation of T cell cytokine production (GO:0002726)	28	2	0.28	+	7.21	0.0312	1.0	GO:0002726
negative regulation of endothelial cell proliferation (GO:0001937)	42	3	0.42	+	7.21	0.00829	1.0	GO:0001937
reproductive behavior (GO:0019098)	42	3	0.42	+	7.21	0.00829	1.0	GO:0019098
basement membrane organization (GO:0071711)	29	2	0.29	+	6.96	0.0333	1.0	GO:0071711
positive regulation of receptor internalization (GO:0002092)	29	2	0.29	+	6.96	0.0333	1.0	GO:0002092
positive regulation of neuroblast proliferation (GO:0002052)	29	2	0.29	+	6.96	0.0333	1.0	GO:0002052
defense response to fungus (GO:0050832)	58	4	0.57	+	6.96	0.00262	1.0	GO:0050832
dendritic spine development (GO:0060996)	29	2	0.29	+	6.96	0.0333	1.0	GO:0060996
response to acidic pH (GO:0010447)	29	2	0.29	+	6.96	0.0333	1.0	GO:0010447
epiboly involved in wound healing (GO:0090505)	30	2	0.3	+	6.73	0.0355	1.0	GO:0090505
wound healing, spreading of cells (GO:0044319)	30	2	0.3	+	6.73	0.0355	1.0	GO:0044319
inositol phosphate metabolic process (GO:0043647)	30	2	0.3	+	6.73	0.0355	1.0	GO:0043647
cGMP-mediated signaling (GO:0019934)	30	2	0.3	+	6.73	0.0355	1.0	GO:0019934
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	60	4	0.59	+	6.73	0.00296	1.0	GO:0061178
cellular response to calcium ion (GO:0071277)	77	5	0.76	+	6.55	0.00101	1.0	GO:0071277
epiboly (GO:0090504)	31	2	0.31	+	6.51	0.0377	1.0	GO:0090504
detection of stimulus involved in sensory perception of pain (GO:0062149)	31	2	0.31	+	6.51	0.0377	1.0	GO:0062149
neutrophil activation (GO:0042119)	31	2	0.31	+	6.51	0.0377	1.0	GO:0042119
negative regulation of cartilage development (GO:0061037)	31	2	0.31	+	6.51	0.0377	1.0	GO:0061037
positive regulation of receptor signaling pathway via STAT (GO:1904894)	48	3	0.48	+	6.31	0.012	1.0	GO:1904894
response to exogenous dsRNA (GO:0043330)	48	3	0.48	+	6.31	0.012	1.0	GO:0043330
sensory perception of temperature stimulus (GO:0050951)	32	2	0.32	+	6.31	0.0399	1.0	GO:0050951
response to muscle activity (GO:0014850)	32	2	0.32	+	6.31	0.0399	1.0	GO:0014850
mating behavior (GO:0007617)	32	2	0.32	+	6.31	0.0399	1.0	GO:0007617
mucosal immune response (GO:0002385)	33	2	0.33	+	6.11	0.0422	1.0	GO:0002385
multicellular organismal-level water homeostasis (GO:0050891)	33	2	0.33	+	6.11	0.0422	1.0	GO:0050891
pyroptotic inflammatory response (GO:0070269)	33	2	0.33	+	6.11	0.0422	1.0	GO:0070269
positive regulation of blood pressure (GO:0045777)	34	2	0.34	+	5.93	0.0446	1.0	GO:0045777
negative regulation of osteoclast differentiation (GO:0045671)	34	2	0.34	+	5.93	0.0446	1.0	GO:0045671
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	34	2	0.34	+	5.93	0.0446	1.0	GO:0040036
proximal/distal pattern formation (GO:0009954)	34	2	0.34	+	5.93	0.0446	1.0	GO:0009954
hair follicle morphogenesis (GO:0031069)	34	2	0.34	+	5.93	0.0446	1.0	GO:0031069
regulation of type 2 immune response (GO:0002828)	34	2	0.34	+	5.93	0.0446	1.0	GO:0002828
positive regulation of cytokine production involved in immune response (GO:0002720)	85	5	0.84	+	5.93	0.00157	1.0	GO:0002720
positive regulation of natural killer cell mediated immunity (GO:0002717)	34	2	0.34	+	5.93	0.0446	1.0	GO:0002717
response to fungus (GO:0009620)	69	4	0.68	+	5.85	0.0049	1.0	GO:0009620
regulation of endothelial cell differentiation (GO:0045601)	35	2	0.35	+	5.76	0.047	1.0	GO:0045601
positive regulation of excitatory postsynaptic potential (GO:2000463)	35	2	0.35	+	5.76	0.047	1.0	GO:2000463
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	35	2	0.35	+	5.76	0.047	1.0	GO:0061081
response to amphetamine (GO:0001975)	36	2	0.36	+	5.60	0.0494	1.0	GO:0001975
positive regulation of interleukin-2 production (GO:0032743)	36	2	0.36	+	5.60	0.0494	1.0	GO:0032743
glandular epithelial cell differentiation (GO:0002067)	36	2	0.36	+	5.60	0.0494	1.0	GO:0002067
positive regulation of neural precursor cell proliferation (GO:2000179)	54	3	0.54	+	5.60	0.0164	1.0	GO:2000179
lipopolysaccharide-mediated signaling pathway (GO:0031663)	36	2	0.36	+	5.60	0.0494	1.0	GO:0031663
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	36	2	0.36	+	5.60	0.0494	1.0	GO:0000288
regulation of phospholipid metabolic process (GO:1903725)	36	2	0.36	+	5.60	0.0494	1.0	GO:1903725
response to nicotine (GO:0035094)	54	3	0.54	+	5.60	0.0164	1.0	GO:0035094
positive regulation of T cell mediated immunity (GO:0002711)	72	4	0.71	+	5.60	0.0057	1.0	GO:0002711
positive regulation of alpha-beta T cell differentiation (GO:0046638)	55	3	0.55	+	5.50	0.0173	1.0	GO:0046638
cerebral cortex radially oriented cell migration (GO:0021799)	37	2	0.37	+	5.45	0.0519	1.0	GO:0021799
vesicle docking involved in exocytosis (GO:0006904)	37	2	0.37	+	5.45	0.0519	1.0	GO:0006904
organ or tissue specific immune response (GO:0002251)	37	2	0.37	+	5.45	0.0519	1.0	GO:0002251
granulocyte activation (GO:0036230)	37	2	0.37	+	5.45	0.0519	1.0	GO:0036230
positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	37	2	0.37	+	5.45	0.0519	1.0	GO:0043372
bicarbonate transport (GO:0015701)	37	2	0.37	+	5.45	0.0519	1.0	GO:0015701
regulation of neuroinflammatory response (GO:0150077)	37	2	0.37	+	5.45	0.0519	1.0	GO:0150077
oocyte development (GO:0048599)	56	3	0.56	+	5.40	0.0181	1.0	GO:0048599
response to dsRNA (GO:0043331)	56	3	0.56	+	5.40	0.0181	1.0	GO:0043331
negative regulation of protein serine/threonine kinase activity (GO:0071901)	57	3	0.57	+	5.31	0.019	1.0	GO:0071901
positive regulation of T cell mediated cytotoxicity (GO:0001916)	38	2	0.38	+	5.31	0.0545	1.0	GO:0001916
leukocyte mediated cytotoxicity (GO:0001909)	76	4	0.75	+	5.31	0.0069	1.0	GO:0001909
cellular response to lipoprotein particle stimulus (GO:0071402)	38	2	0.38	+	5.31	0.0545	1.0	GO:0071402
positive regulation of type I interferon production (GO:0032481)	76	4	0.75	+	5.31	0.0069	1.0	GO:0032481
epidermis morphogenesis (GO:0048730)	38	2	0.38	+	5.31	0.0545	1.0	GO:0048730
fluid transport (GO:0042044)	38	2	0.38	+	5.31	0.0545	1.0	GO:0042044
lung epithelium development (GO:0060428)	39	2	0.39	+	5.17	0.057	1.0	GO:0060428
regulation of homotypic cell-cell adhesion (GO:0034110)	39	2	0.39	+	5.17	0.057	1.0	GO:0034110
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	39	2	0.39	+	5.17	0.057	1.0	GO:0070884
maintenance of blood-brain barrier (GO:0035633)	39	2	0.39	+	5.17	0.057	1.0	GO:0035633
sterol transport (GO:0015918)	79	4	0.78	+	5.11	0.0079	1.0	GO:0015918
positive regulation of amine transport (GO:0051954)	40	2	0.4	+	5.04	0.0596	1.0	GO:0051954
oocyte differentiation (GO:0009994)	60	3	0.59	+	5.04	0.0217	1.0	GO:0009994
regulation of calcineurin-mediated signaling (GO:0106056)	40	2	0.4	+	5.04	0.0596	1.0	GO:0106056
regulation of neuronal synaptic plasticity (GO:0048168)	60	3	0.59	+	5.04	0.0217	1.0	GO:0048168
positive regulation of interleukin-10 production (GO:0032733)	41	2	0.41	+	4.92	0.0623	1.0	GO:0032733
positive regulation of interferon-beta production (GO:0032728)	41	2	0.41	+	4.92	0.0623	1.0	GO:0032728
intracellular lipid transport (GO:0032365)	41	2	0.41	+	4.92	0.0623	1.0	GO:0032365
positive regulation of protein import into nucleus (GO:0042307)	41	2	0.41	+	4.92	0.0623	1.0	GO:0042307
response to activity (GO:0014823)	82	4	0.81	+	4.92	0.00898	1.0	GO:0014823
protein localization to microtubule cytoskeleton (GO:0072698)	41	2	0.41	+	4.92	0.0623	1.0	GO:0072698
neuron projection extension (GO:1990138)	83	4	0.82	+	4.86	0.00937	1.0	GO:1990138
regulation of cytokine production involved in immune response (GO:0002718)	125	6	1.24	+	4.84	0.00156	1.0	GO:0002718
regulation of extracellular matrix organization (GO:1903053)	63	3	0.62	+	4.80	0.0247	1.0	GO:1903053
regulation of amino acid transport (GO:0051955)	42	2	0.42	+	4.80	0.065	1.0	GO:0051955
triglyceride homeostasis (GO:0070328)	42	2	0.42	+	4.80	0.065	1.0	GO:0070328
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	106	5	1.05	+	4.76	0.00411	1.0	GO:0051092
regulation of T cell mediated immunity (GO:0002709)	106	5	1.05	+	4.76	0.00411	1.0	GO:0002709
oligosaccharide metabolic process (GO:0009311)	64	3	0.63	+	4.73	0.0257	1.0	GO:0009311
positive regulation of nucleocytoplasmic transport (GO:0046824)	64	3	0.63	+	4.73	0.0257	1.0	GO:0046824
cellular extravasation (GO:0045123)	43	2	0.43	+	4.69	0.0678	1.0	GO:0045123
response to pH (GO:0009268)	43	2	0.43	+	4.69	0.0678	1.0	GO:0009268
acylglycerol homeostasis (GO:0055090)	43	2	0.43	+	4.69	0.0678	1.0	GO:0055090
regulation of defense response to virus (GO:0050688)	65	3	0.64	+	4.66	0.0268	1.0	GO:0050688
natural killer cell activation (GO:0030101)	65	3	0.64	+	4.66	0.0268	1.0	GO:0030101
mitochondrial translation (GO:0032543)	109	5	1.08	+	4.63	0.00463	1.0	GO:0032543
positive regulation of DNA replication (GO:0045740)	44	2	0.44	+	4.59	0.0705	1.0	GO:0045740
regulation of neuroblast proliferation (GO:1902692)	44	2	0.44	+	4.59	0.0705	1.0	GO:1902692
response to testosterone (GO:0033574)	44	2	0.44	+	4.59	0.0705	1.0	GO:0033574
dendrite morphogenesis (GO:0048813)	66	3	0.65	+	4.59	0.0278	1.0	GO:0048813
positive regulation of DNA-binding transcription factor activity (GO:0051091)	176	8	1.74	+	4.59	0.000381	1.0	GO:0051091
regulation of NLRP3 inflammasome complex assembly (GO:1900225)	44	2	0.44	+	4.59	0.0705	1.0	GO:1900225
lipoprotein biosynthetic process (GO:0042158)	44	2	0.44	+	4.59	0.0705	1.0	GO:0042158
sensory perception of pain (GO:0019233)	67	3	0.66	+	4.52	0.0289	1.0	GO:0019233
cholesterol transport (GO:0030301)	67	3	0.66	+	4.52	0.0289	1.0	GO:0030301
positive regulation of response to cytokine stimulus (GO:0060760)	67	3	0.66	+	4.52	0.0289	1.0	GO:0060760
response to electrical stimulus (GO:0051602)	45	2	0.45	+	4.48	0.0733	1.0	GO:0051602
regulation of calcium ion import (GO:0090279)	45	2	0.45	+	4.48	0.0733	1.0	GO:0090279
regulation of defense response to virus by host (GO:0050691)	45	2	0.45	+	4.48	0.0733	1.0	GO:0050691
lamellipodium organization (GO:0097581)	45	2	0.45	+	4.48	0.0733	1.0	GO:0097581
regulation of vasoconstriction (GO:0019229)	68	3	0.67	+	4.45	0.03	1.0	GO:0019229
symbiont entry into host (GO:0044409)	114	5	1.13	+	4.42	0.00559	1.0	GO:0044409
developmental cell growth (GO:0048588)	114	5	1.13	+	4.42	0.00559	1.0	GO:0048588
symbiont entry into host cell (GO:0046718)	114	5	1.13	+	4.42	0.00559	1.0	GO:0046718
positive regulation of organic acid transport (GO:0032892)	46	2	0.46	+	4.39	0.0762	1.0	GO:0032892
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	46	2	0.46	+	4.39	0.0762	1.0	GO:2000516
axon extension (GO:0048675)	46	2	0.46	+	4.39	0.0762	1.0	GO:0048675
autonomic nervous system development (GO:0048483)	46	2	0.46	+	4.39	0.0762	1.0	GO:0048483
prostate gland development (GO:0030850)	46	2	0.46	+	4.39	0.0762	1.0	GO:0030850
cell growth (GO:0016049)	116	5	1.15	+	4.35	0.00601	1.0	GO:0016049
catecholamine metabolic process (GO:0006584)	47	2	0.47	+	4.29	0.0791	1.0	GO:0006584
catechol-containing compound metabolic process (GO:0009712)	47	2	0.47	+	4.29	0.0791	1.0	GO:0009712
mRNA transcription by RNA polymerase II (GO:0042789)	47	2	0.47	+	4.29	0.0791	1.0	GO:0042789
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	71	3	0.7	+	4.26	0.0335	1.0	GO:0046425
calcium ion transmembrane import into cytosol (GO:0097553)	95	4	0.94	+	4.25	0.0148	1.0	GO:0097553
polyol biosynthetic process (GO:0046173)	48	2	0.48	+	4.20	0.082	1.0	GO:0046173
type I interferon-mediated signaling pathway (GO:0060337)	48	2	0.48	+	4.20	0.082	1.0	GO:0060337
regulation of T cell mediated cytotoxicity (GO:0001914)	48	2	0.48	+	4.20	0.082	1.0	GO:0001914
genitalia development (GO:0048806)	48	2	0.48	+	4.20	0.082	1.0	GO:0048806
cellular response to dopamine (GO:1903351)	48	2	0.48	+	4.20	0.082	1.0	GO:1903351
defense response to Gram-positive bacterium (GO:0050830)	121	5	1.2	+	4.17	0.00717	1.0	GO:0050830
positive regulation of alpha-beta T cell activation (GO:0046635)	73	3	0.72	+	4.15	0.036	1.0	GO:0046635
cerebral cortex cell migration (GO:0021795)	49	2	0.49	+	4.12	0.0849	1.0	GO:0021795
regulation of inflammasome-mediated signaling pathway (GO:0141085)	49	2	0.49	+	4.12	0.0849	1.0	GO:0141085
morphogenesis of a polarized epithelium (GO:0001738)	49	2	0.49	+	4.12	0.0849	1.0	GO:0001738
cellular response to type I interferon (GO:0071357)	49	2	0.49	+	4.12	0.0849	1.0	GO:0071357
protein localization to cytoskeleton (GO:0044380)	49	2	0.49	+	4.12	0.0849	1.0	GO:0044380
negative regulation of smooth muscle cell proliferation (GO:0048662)	49	2	0.49	+	4.12	0.0849	1.0	GO:0048662
modulation of excitatory postsynaptic potential (GO:0098815)	49	2	0.49	+	4.12	0.0849	1.0	GO:0098815
carbohydrate biosynthetic process (GO:0016051)	123	5	1.22	+	4.10	0.00767	1.0	GO:0016051
regulation of receptor internalization (GO:0002090)	75	3	0.74	+	4.04	0.0385	1.0	GO:0002090
positive regulation of cytokinesis (GO:0032467)	50	2	0.5	+	4.04	0.0879	1.0	GO:0032467
response to dopamine (GO:1903350)	50	2	0.5	+	4.04	0.0879	1.0	GO:1903350
cell killing (GO:0001906)	176	7	1.74	+	4.01	0.00191	1.0	GO:0001906
cellular defense response (GO:0006968)	51	2	0.51	+	3.96	0.0909	1.0	GO:0006968
cellular response to catecholamine stimulus (GO:0071870)	51	2	0.51	+	3.96	0.0909	1.0	GO:0071870
cellular response to monoamine stimulus (GO:0071868)	51	2	0.51	+	3.96	0.0909	1.0	GO:0071868
visual learning (GO:0008542)	51	2	0.51	+	3.96	0.0909	1.0	GO:0008542
positive regulation of leukocyte mediated immunity (GO:0002705)	154	6	1.53	+	3.93	0.0044	1.0	GO:0002705
regulation of neurotransmitter transport (GO:0051588)	103	4	1.02	+	3.92	0.0194	1.0	GO:0051588
viral life cycle (GO:0019058)	181	7	1.79	+	3.90	0.00223	1.0	GO:0019058
regulation of neuron migration (GO:2001222)	52	2	0.52	+	3.88	0.094	1.0	GO:2001222
mRNA transcription (GO:0009299)	52	2	0.52	+	3.88	0.094	1.0	GO:0009299
myotube differentiation (GO:0014902)	78	3	0.77	+	3.88	0.0425	1.0	GO:0014902
neural crest cell development (GO:0014032)	79	3	0.78	+	3.83	0.0438	1.0	GO:0014032
positive regulation of tumor necrosis factor production (GO:0032760)	106	4	1.05	+	3.81	0.0213	1.0	GO:0032760
morphogenesis of an epithelial sheet (GO:0002011)	53	2	0.53	+	3.81	0.0971	1.0	GO:0002011
mitochondrion localization (GO:0051646)	53	2	0.53	+	3.81	0.0971	1.0	GO:0051646
regulation of gluconeogenesis (GO:0006111)	53	2	0.53	+	3.81	0.0971	1.0	GO:0006111
regulation of chondrocyte differentiation (GO:0032330)	53	2	0.53	+	3.81	0.0971	1.0	GO:0032330
transcription initiation-coupled chromatin remodeling (GO:0045815)	53	2	0.53	+	3.81	0.0971	1.0	GO:0045815
biological process involved in symbiotic interaction (GO:0044403)	186	7	1.84	+	3.80	0.0026	1.0	GO:0044403
multicellular organismal-level chemical homeostasis (GO:0140962)	80	3	0.79	+	3.78	0.0452	1.0	GO:0140962
G1/S transition of mitotic cell cycle (GO:0000082)	80	3	0.79	+	3.78	0.0452	1.0	GO:0000082
regulation of alpha-beta T cell differentiation (GO:0046637)	80	3	0.79	+	3.78	0.0452	1.0	GO:0046637
oogenesis (GO:0048477)	107	4	1.06	+	3.77	0.0219	1.0	GO:0048477
response to catecholamine (GO:0071869)	54	2	0.54	+	3.74	0.1	1.0	GO:0071869
response to monoamine (GO:0071867)	54	2	0.54	+	3.74	0.1	1.0	GO:0071867
intracellular pH reduction (GO:0051452)	54	2	0.54	+	3.74	0.1	1.0	GO:0051452
positive regulation of biomineral tissue development (GO:0070169)	54	2	0.54	+	3.74	0.1	1.0	GO:0070169
positive regulation of protein ubiquitination (GO:0031398)	108	4	1.07	+	3.74	0.0226	1.0	GO:0031398
negative regulation of endothelial cell migration (GO:0010596)	54	2	0.54	+	3.74	0.1	1.0	GO:0010596
regulation of platelet activation (GO:0010543)	54	2	0.54	+	3.74	0.1	1.0	GO:0010543
negative regulation of epithelial cell proliferation (GO:0050680)	136	5	1.35	+	3.71	0.0115	1.0	GO:0050680
cell cycle G1/S phase transition (GO:0044843)	82	3	0.81	+	3.69	0.0481	1.0	GO:0044843
regulation of receptor signaling pathway via STAT (GO:1904892)	82	3	0.81	+	3.69	0.0481	1.0	GO:1904892
response to calcium ion (GO:0051592)	137	5	1.36	+	3.68	0.0119	1.0	GO:0051592
response to amine (GO:0014075)	55	2	0.55	+	3.67	0.103	1.0	GO:0014075
nucleotide-excision repair (GO:0006289)	55	2	0.55	+	3.67	0.103	1.0	GO:0006289
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	110	4	1.09	+	3.67	0.024	1.0	GO:1903557
negative regulation of myeloid leukocyte differentiation (GO:0002762)	55	2	0.55	+	3.67	0.103	1.0	GO:0002762
female gamete generation (GO:0007292)	166	6	1.65	+	3.65	0.00631	1.0	GO:0007292
polysaccharide metabolic process (GO:0005976)	83	3	0.82	+	3.65	0.0495	1.0	GO:0005976
Golgi to plasma membrane transport (GO:0006893)	56	2	0.56	+	3.60	0.106	1.0	GO:0006893
neural crest cell migration (GO:0001755)	56	2	0.56	+	3.60	0.106	1.0	GO:0001755
positive regulation of receptor-mediated endocytosis (GO:0048260)	56	2	0.56	+	3.60	0.106	1.0	GO:0048260
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	56	2	0.56	+	3.60	0.106	1.0	GO:0046854
regulation of amine transport (GO:0051952)	84	3	0.83	+	3.60	0.051	1.0	GO:0051952
odontogenesis of dentin-containing tooth (GO:0042475)	84	3	0.83	+	3.60	0.051	1.0	GO:0042475
cellular response to lipopolysaccharide (GO:0071222)	197	7	1.95	+	3.58	0.00357	1.0	GO:0071222
chloride transmembrane transport (GO:1902476)	113	4	1.12	+	3.57	0.0261	1.0	GO:1902476
negative regulation of myeloid cell differentiation (GO:0045638)	85	3	0.84	+	3.56	0.0525	1.0	GO:0045638
stem cell development (GO:0048864)	85	3	0.84	+	3.56	0.0525	1.0	GO:0048864
regulation of neurotransmitter secretion (GO:0046928)	85	3	0.84	+	3.56	0.0525	1.0	GO:0046928
detection of external stimulus (GO:0009581)	142	5	1.41	+	3.55	0.0137	1.0	GO:0009581
positive regulation of production of molecular mediator of immune response (GO:0002702)	142	5	1.41	+	3.55	0.0137	1.0	GO:0002702
neuroblast proliferation (GO:0007405)	57	2	0.57	+	3.54	0.11	1.0	GO:0007405
long-term synaptic potentiation (GO:0060291)	57	2	0.57	+	3.54	0.11	1.0	GO:0060291
positive regulation of gene expression, epigenetic (GO:0141137)	57	2	0.57	+	3.54	0.11	1.0	GO:0141137
leukocyte cell-cell adhesion (GO:0007159)	57	2	0.57	+	3.54	0.11	1.0	GO:0007159
disruption of cell in another organism (GO:0141061)	114	4	1.13	+	3.54	0.0269	1.0	GO:0141061
mitotic metaphase chromosome alignment (GO:0007080)	57	2	0.57	+	3.54	0.11	1.0	GO:0007080
killing of cells of another organism (GO:0031640)	114	4	1.13	+	3.54	0.0269	1.0	GO:0031640
non-motile cilium assembly (GO:1905515)	57	2	0.57	+	3.54	0.11	1.0	GO:1905515
release of sequestered calcium ion into cytosol (GO:0051209)	57	2	0.57	+	3.54	0.11	1.0	GO:0051209
response to type I interferon (GO:0034340)	57	2	0.57	+	3.54	0.11	1.0	GO:0034340
