geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0046470	phosphatidylcholine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046470	75	4	0.8037149490980532	4.976888888888889	0.008585750216879205	1	2170;5444;64600;151056
GO:0010951	negative regulation of endopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:0010951	76	4	0.8144311484193606	4.911403508771929	0.008988524206691505	1	6195;8434;26998;55011
GO:0036151	phosphatidylcholine acyl-chain remodeling	http://amigo.geneontology.org/amigo/term/GO:0036151	14	2	0.15002679049830328	13.33095238095238	0.009548812587368546	1	64600;151056
GO:0006412	translation	http://amigo.geneontology.org/amigo/term/GO:0006412	646	14	6.922664761564565	2.0223426212590296	0.009839793238554367	1	1938;1973;6144;6182;6195;6311;9689;10642;22794;23708;26065;51065;51263;55168
GO:0030326	embryonic limb morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0030326	122	5	1.3073763171994999	3.8244535519125686	0.010119361245404485	1	4853;8434;26585;57167;80144
GO:0035113	embryonic appendage morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035113	122	5	1.3073763171994999	3.8244535519125686	0.010119361245404485	1	4853;8434;26585;57167;80144
GO:0090207	regulation of triglyceride metabolic process	http://amigo.geneontology.org/amigo/term/GO:0090207	42	3	0.4500803714949098	6.66547619047619	0.010226507814359978	1	2784;57104;221955
GO:0072595	maintenance of protein localization in organelle	http://amigo.geneontology.org/amigo/term/GO:0072595	42	3	0.4500803714949098	6.66547619047619	0.010226507814359978	1	5371;79147;143678
GO:0003014	renal system process	http://amigo.geneontology.org/amigo/term/GO:0003014	124	5	1.3288087158421147	3.762768817204301	0.010806386898397715	1	231;3043;6523;10916;26249
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	http://amigo.geneontology.org/amigo/term/GO:0000184	44	3	0.4715127701375246	6.3625	0.011615804793865439	1	5073;22794;23708
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	http://amigo.geneontology.org/amigo/term/GO:0042771	44	3	0.4715127701375246	6.3625	0.011615804793865439	1	5371;8445;51065
GO:0003096	renal sodium ion transport	http://amigo.geneontology.org/amigo/term/GO:0003096	16	2	0.171459189140918	11.664583333333335	0.012416416119874197	1	10916;26249
GO:0043043	peptide biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0043043	673	14	7.212002143239864	1.941208519068846	0.013688072105622262	1	1938;1973;6144;6182;6195;6311;9689;10642;22794;23708;26065;51065;51263;55168
GO:0010466	negative regulation of peptidase activity	http://amigo.geneontology.org/amigo/term/GO:0010466	86	4	0.9215931416324343	4.34031007751938	0.013705554363583321	1	6195;8434;26998;55011
GO:0052547	regulation of peptidase activity	http://amigo.geneontology.org/amigo/term/GO:0052547	236	7	2.529023039828541	2.767867231638418	0.01378730556431382	1	489;578;6195;8434;26998;51065;55011
GO:0001881	receptor recycling	http://amigo.geneontology.org/amigo/term/GO:0001881	47	3	0.5036613681014467	5.956382978723404	0.013894014608452594	1	8934;55614;65977
GO:0043604	amide biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0043604	812	16	8.70155384890159	1.838752052545156	0.013944852830671269	1	1938;1973;2747;5165;6144;6182;6195;6311;9689;10642;22794;23708;26065;51065;51263;55168
GO:0048729	tissue morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048729	608	13	6.515449187354885	1.9952576754385964	0.014039013092257038	1	104;977;4853;5371;26249;26585;54922;55727;57167;79812;79864;80144;80199
GO:0006639	acylglycerol metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006639	133	5	1.4252545097338811	3.508145363408521	0.01429355752611779	1	2784;9489;57104;151056;221955
GO:0006693	prostaglandin metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006693	48	3	0.5143775674227541	5.832291666666666	0.014705744699387027	1	231;873;221955
GO:0006638	neutral lipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006638	134	5	1.4359707090551885	3.481965174129353	0.014722476396074578	1	2784;9489;57104;151056;221955
GO:0048736	appendage development	http://amigo.geneontology.org/amigo/term/GO:0048736	186	6	1.993213073763172	3.010215053763441	0.015165576972041841	1	578;4853;8434;26585;57167;80144
GO:0060173	limb development	http://amigo.geneontology.org/amigo/term/GO:0060173	186	6	1.993213073763172	3.010215053763441	0.015165576972041841	1	578;4853;8434;26585;57167;80144
GO:0006692	prostanoid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006692	49	3	0.5250937667440614	5.71326530612245	0.015543816241597732	1	231;873;221955
GO:0035272	exocrine system development	http://amigo.geneontology.org/amigo/term/GO:0035272	49	3	0.5250937667440614	5.71326530612245	0.015543816241597732	1	1896;5080;55727
GO:0010522	regulation of calcium ion transport into cytosol	http://amigo.geneontology.org/amigo/term/GO:0010522	18	2	0.19289158778353277	10.368518518518519	0.015610763789344086	1	578;5371
GO:0042572	retinol metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042572	51	3	0.5465261653866762	5.48921568627451	0.017299319755510106	1	231;57104;151056
GO:0010332	response to gamma radiation	http://amigo.geneontology.org/amigo/term/GO:0010332	51	3	0.5465261653866762	5.48921568627451	0.017299319755510106	1	578;1410;5371
GO:0030502	negative regulation of bone mineralization	http://amigo.geneontology.org/amigo/term/GO:0030502	19	2	0.20360778710484015	9.822807017543859	0.01732573627113229	1	26585;359845
GO:0043086	negative regulation of catalytic activity	http://amigo.geneontology.org/amigo/term/GO:0043086	369	9	3.954277549562422	2.2760162601626015	0.018183775443851604	1	104;6195;6546;8434;8639;26998;51291;54922;55011
GO:1905709	negative regulation of membrane permeability	http://amigo.geneontology.org/amigo/term/GO:1905709	20	2	0.21432398642614753	9.331666666666667	0.019116779835137262	1	578;54922
GO:0033962	P-body assembly	http://amigo.geneontology.org/amigo/term/GO:0033962	20	2	0.21432398642614753	9.331666666666667	0.019116779835137262	1	6311;26065
GO:0090208	positive regulation of triglyceride metabolic process	http://amigo.geneontology.org/amigo/term/GO:0090208	21	2	0.2250401857474549	8.887301587301588	0.02098208616775858	1	57104;221955
GO:0046370	fructose biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0046370	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	231
GO:1903515	calcium ion transport from cytosol to endoplasmic reticulum	http://amigo.geneontology.org/amigo/term/GO:1903515	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	489
GO:0002352	B cell negative selection	http://amigo.geneontology.org/amigo/term/GO:0002352	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	578
GO:1900154	regulation of bone trabecula formation	http://amigo.geneontology.org/amigo/term/GO:1900154	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	26585
GO:1900155	negative regulation of bone trabecula formation	http://amigo.geneontology.org/amigo/term/GO:1900155	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	26585
GO:0000495	box H/ACA RNA 3'-end processing	http://amigo.geneontology.org/amigo/term/GO:0000495	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	5073
GO:0033979	box H/ACA RNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0033979	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	5073
GO:0034964	box H/ACA RNA processing	http://amigo.geneontology.org/amigo/term/GO:0034964	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	5073
GO:0061152	trachea submucosa development	http://amigo.geneontology.org/amigo/term/GO:0061152	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	1896
GO:0061153	trachea gland development	http://amigo.geneontology.org/amigo/term/GO:0061153	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	1896
GO:0097378	dorsal spinal cord interneuron axon guidance	http://amigo.geneontology.org/amigo/term/GO:0097378	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	56956
GO:0035262	gonad morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035262	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	56956
GO:0035622	intrahepatic bile duct development	http://amigo.geneontology.org/amigo/term/GO:0035622	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	4853
GO:1902283	negative regulation of primary amine oxidase activity	http://amigo.geneontology.org/amigo/term/GO:1902283	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	8639
GO:0120006	regulation of glutamatergic neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0120006	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	5080
GO:0034478	phosphatidylglycerol catabolic process	http://amigo.geneontology.org/amigo/term/GO:0034478	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	151056
GO:0000017	alpha-glucoside transport	http://amigo.geneontology.org/amigo/term/GO:0000017	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	6523
GO:0019519	pentitol metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019519	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	79147
GO:0090291	negative regulation of osteoclast proliferation	http://amigo.geneontology.org/amigo/term/GO:0090291	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	26585
GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	http://amigo.geneontology.org/amigo/term/GO:1900086	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	26585
GO:2000299	negative regulation of Rho-dependent protein serine/threonine kinase activity	http://amigo.geneontology.org/amigo/term/GO:2000299	2	1	0.02143239864261475	46.65833333333334	0.021318192899182353	1	54922
GO:0035148	tube formation	http://amigo.geneontology.org/amigo/term/GO:0035148	148	5	1.5859974995534918	3.15259009009009	0.021655261519687934	1	1896;26585;57167;79812;80199
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	http://amigo.geneontology.org/amigo/term/GO:0008630	102	4	1.0930523307733524	3.6594771241830064	0.02406791885348397	1	578;5371;8445;51065
GO:0046486	glycerolipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046486	389	9	4.16860153598857	2.1589974293059124	0.02457089050157807	1	2170;2784;5444;9489;55500;57104;64600;151056;221955
GO:0072574	hepatocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0072574	23	2	0.24647258439006967	8.114492753623187	0.02492840166937949	1	4853;6195
GO:0072575	epithelial cell proliferation involved in liver morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0072575	23	2	0.24647258439006967	8.114492753623187	0.02492840166937949	1	4853;6195
GO:0051346	negative regulation of hydrolase activity	http://amigo.geneontology.org/amigo/term/GO:0051346	155	5	1.6610108948026434	3.010215053763441	0.025803316574628116	1	6195;8434;26998;51291;55011
GO:0006641	triglyceride metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006641	105	4	1.1252009287372746	3.5549206349206344	0.02642056784283636	1	2784;57104;151056;221955
GO:0060562	epithelial tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060562	332	8	3.557778174674049	2.2485943775100403	0.026908423562732948	1	4853;5371;26249;26585;54922;57167;79812;80199
GO:0032331	negative regulation of chondrocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0032331	24	2	0.25718878371137704	7.776388888888889	0.027005940740689904	1	26585;359845
GO:0098719	sodium ion import across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:0098719	24	2	0.25718878371137704	7.776388888888889	0.027005940740689904	1	6523;6546
GO:0001919	regulation of receptor recycling	http://amigo.geneontology.org/amigo/term/GO:0001919	25	2	0.2679049830326844	7.465333333333334	0.029150801560170348	1	8934;55614
GO:0043931	ossification involved in bone maturation	http://amigo.geneontology.org/amigo/term/GO:0043931	25	2	0.2679049830326844	7.465333333333334	0.029150801560170348	1	26585;359845
GO:1903779	regulation of cardiac conduction	http://amigo.geneontology.org/amigo/term/GO:1903779	25	2	0.2679049830326844	7.465333333333334	0.029150801560170348	1	489;6546
GO:0032469	endoplasmic reticulum calcium ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0032469	25	2	0.2679049830326844	7.465333333333334	0.029150801560170348	1	578;5371
GO:0072576	liver morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0072576	25	2	0.2679049830326844	7.465333333333334	0.029150801560170348	1	4853;6195
GO:1905330	regulation of morphogenesis of an epithelium	http://amigo.geneontology.org/amigo/term/GO:1905330	64	3	0.685836756563672	4.37421875	0.031307127539147966	1	26585;55727;79812
GO:0032507	maintenance of protein location in cell	http://amigo.geneontology.org/amigo/term/GO:0032507	64	3	0.685836756563672	4.37421875	0.031307127539147966	1	5371;79147;143678
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	http://amigo.geneontology.org/amigo/term/GO:0070059	64	3	0.685836756563672	4.37421875	0.031307127539147966	1	489;578;5371
GO:0050996	positive regulation of lipid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0050996	26	2	0.2786211823539918	7.178205128205128	0.03136131986009192	1	57104;221955
GO:0002026	regulation of the force of heart contraction	http://amigo.geneontology.org/amigo/term/GO:0002026	26	2	0.2786211823539918	7.178205128205128	0.03136131986009192	1	6546;10539
GO:0060561	apoptotic process involved in morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060561	26	2	0.2786211823539918	7.178205128205128	0.03136131986009192	1	578;1410
GO:0033622	integrin activation	http://amigo.geneontology.org/amigo/term/GO:0033622	26	2	0.2786211823539918	7.178205128205128	0.03136131986009192	1	1307;54922
GO:0021965	spinal cord ventral commissure morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0021965	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	104
GO:0019853	L-ascorbic acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0019853	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	231
GO:1901336	lactone biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901336	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	231
GO:1901696	cannabinoid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:1901696	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	221955
GO:0034444	regulation of plasma lipoprotein oxidation	http://amigo.geneontology.org/amigo/term/GO:0034444	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5444
GO:0034445	negative regulation of plasma lipoprotein oxidation	http://amigo.geneontology.org/amigo/term/GO:0034445	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5444
GO:0010046	response to mycotoxin	http://amigo.geneontology.org/amigo/term/GO:0010046	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	578
GO:0048597	post-embryonic camera-type eye morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048597	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	578
GO:1900084	regulation of peptidyl-tyrosine autophosphorylation	http://amigo.geneontology.org/amigo/term/GO:1900084	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	26585
GO:0003165	Purkinje myocyte development	http://amigo.geneontology.org/amigo/term/GO:0003165	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	1829
GO:0034159	regulation of toll-like receptor 8 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0034159	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	121260
GO:0034161	positive regulation of toll-like receptor 8 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0034161	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	121260
GO:0021593	rhombomere morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0021593	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5080
GO:0097377	spinal cord interneuron axon guidance	http://amigo.geneontology.org/amigo/term/GO:0097377	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	56956
GO:0140214	positive regulation of long-chain fatty acid import into cell	http://amigo.geneontology.org/amigo/term/GO:0140214	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	2170
GO:0042660	positive regulation of cell fate specification	http://amigo.geneontology.org/amigo/term/GO:0042660	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5080
GO:0032097	positive regulation of response to food	http://amigo.geneontology.org/amigo/term/GO:0032097	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	4852
GO:0032100	positive regulation of appetite	http://amigo.geneontology.org/amigo/term/GO:0032100	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	4852
GO:0110076	negative regulation of ferroptosis	http://amigo.geneontology.org/amigo/term/GO:0110076	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	2879
GO:0031508	pericentric heterochromatin formation	http://amigo.geneontology.org/amigo/term/GO:0031508	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	201161
GO:0045218	zonula adherens maintenance	http://amigo.geneontology.org/amigo/term/GO:0045218	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	144100
GO:0036058	filtration diaphragm assembly	http://amigo.geneontology.org/amigo/term/GO:0036058	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	79147
GO:0021538	epithalamus development	http://amigo.geneontology.org/amigo/term/GO:0021538	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5080
GO:0021986	habenula development	http://amigo.geneontology.org/amigo/term/GO:0021986	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5080
GO:0061034	olfactory bulb mitral cell layer development	http://amigo.geneontology.org/amigo/term/GO:0061034	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5080
GO:0072156	distal tubule morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0072156	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	26249
GO:0045004	DNA replication proofreading	http://amigo.geneontology.org/amigo/term/GO:0045004	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	5424
GO:0061182	negative regulation of chondrocyte development	http://amigo.geneontology.org/amigo/term/GO:0061182	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	359845
GO:0042946	glucoside transport	http://amigo.geneontology.org/amigo/term/GO:0042946	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	6523
GO:0015798	myo-inositol transport	http://amigo.geneontology.org/amigo/term/GO:0015798	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	6523
GO:0015835	peptidoglycan transport	http://amigo.geneontology.org/amigo/term/GO:0015835	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	121260
GO:1902661	positive regulation of glucose mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:1902661	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	55011
GO:2000298	regulation of Rho-dependent protein serine/threonine kinase activity	http://amigo.geneontology.org/amigo/term/GO:2000298	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	54922
GO:1904684	negative regulation of metalloendopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:1904684	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	8434
GO:0070430	positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0070430	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	121260
GO:0051674	localization of cell	http://amigo.geneontology.org/amigo/term/GO:0051674	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	79147
GO:0098958	retrograde axonal transport of mitochondrion	http://amigo.geneontology.org/amigo/term/GO:0098958	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	55860
GO:0038098	sequestering of BMP from receptor via BMP binding	http://amigo.geneontology.org/amigo/term/GO:0038098	3	1	0.03214859796392213	31.105555555555554	0.031807191129294525	1	26585
GO:0046503	glycerolipid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046503	65	3	0.6965529558849795	4.306923076923077	0.03257070393700039	1	57104;151056;221955
GO:0010614	negative regulation of cardiac muscle hypertrophy	http://amigo.geneontology.org/amigo/term/GO:0010614	27	2	0.28933738167529915	6.912345679012346	0.03363585896804325	1	9150;10539
GO:0021846	cell proliferation in forebrain	http://amigo.geneontology.org/amigo/term/GO:0021846	27	2	0.28933738167529915	6.912345679012346	0.03363585896804325	1	5080;10642
GO:0050790	regulation of catalytic activity	http://amigo.geneontology.org/amigo/term/GO:0050790	1131	19	12.120021432398643	1.5676539935160625	0.03438195500261484	1	104;489;578;2245;2690;5073;6195;6546;8434;8639;9824;22924;26585;26998;51065;51291;54921;54922;55011
GO:0060429	epithelium development	http://amigo.geneontology.org/amigo/term/GO:0060429	1211	20	12.977317378103233	1.5411505642719514	0.03537120058603924	1	231;873;977;1896;2939;4852;4853;5080;5371;26249;26585;54922;55011;55727;57167;79812;79864;80144;80199;254910
GO:0051336	regulation of hydrolase activity	http://amigo.geneontology.org/amigo/term/GO:0051336	552	11	5.915342025361672	1.8595712560386473	0.03576602937741888	1	489;578;2245;6195;8434;9824;26998;51065;51291;54922;55011
GO:0070977	bone maturation	http://amigo.geneontology.org/amigo/term/GO:0070977	28	2	0.30005358099660656	6.66547619047619	0.03597280940118503	1	26585;359845
GO:0070168	negative regulation of biomineral tissue development	http://amigo.geneontology.org/amigo/term/GO:0070168	28	2	0.30005358099660656	6.66547619047619	0.03597280940118503	1	26585;359845
GO:0046337	phosphatidylethanolamine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046337	28	2	0.30005358099660656	6.66547619047619	0.03597280940118503	1	55500;151056
