Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	2	1.0	0.2204228193894672	64137, 5444	180	27	19512	8.02962962962963	1.0	1.0	1.0	GO:0010875
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	2	1.0	0.2275844470661346	552, 554	180	28	19512	7.742857142857143	1.0	1.0	1.0	GO:0045907
GOTERM_BP_DIRECT	GO:0042104~positive regulation of activated T cell proliferation	2	1.0	0.2346806482611134	3146, 11148	180	29	19512	7.475862068965517	1.0	1.0	1.0	GO:0042104
GOTERM_BP_DIRECT	GO:0032727~positive regulation of interferon-alpha production	2	1.0	0.2346806482611134	4829, 3146	180	29	19512	7.475862068965517	1.0	1.0	1.0	GO:0032727
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	3	1.5	0.240431319602178	54112, 7080, 9293	180	102	19512	3.188235294117647	1.0	1.0	1.0	GO:0007626
GOTERM_BP_DIRECT	GO:0120162~positive regulation of cold-induced thermogenesis	3	1.5	0.240431319602178	26580, 3596, 51316	180	102	19512	3.188235294117647	1.0	1.0	1.0	GO:0120162
GOTERM_BP_DIRECT	GO:0045070~positive regulation of viral genome replication	2	1.0	0.2417120173440216	103, 10450	180	30	19512	7.226666666666667	1.0	1.0	1.0	GO:0045070
GOTERM_BP_DIRECT	GO:0061484~hematopoietic stem cell homeostasis	2	1.0	0.2486791433567599	103, 84662	180	31	19512	6.993548387096775	1.0	1.0	1.0	GO:0061484
GOTERM_BP_DIRECT	GO:0031640~killing of cells of another organism	3	1.5	0.254011511426	6362, 117159, 4814	180	106	19512	3.0679245283018868	1.0	1.0	1.0	GO:0031640
GOTERM_BP_DIRECT	GO:0019915~lipid storage	2	1.0	0.2624229956462177	26580, 9227	180	33	19512	6.569696969696969	1.0	1.0	1.0	GO:0019915
GOTERM_BP_DIRECT	GO:0030324~lung development	3	1.5	0.2642090609241286	3146, 7080, 352909	180	109	19512	2.98348623853211	1.0	1.0	1.0	GO:0030324
GOTERM_BP_DIRECT	GO:0007602~phototransduction	2	1.0	0.2825713730345422	54112, 9293	180	36	19512	6.022222222222223	1.0	1.0	1.0	GO:0007602
GOTERM_BP_DIRECT	GO:0006874~intracellular calcium ion homeostasis	3	1.5	0.2846014419148976	5745, 958, 6261	180	115	19512	2.827826086956522	1.0	1.0	1.0	GO:0006874
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	3	1.5	0.287996581629825	29116, 64137, 2170	180	116	19512	2.8034482758620687	1.0	1.0	1.0	GO:0042632
GOTERM_BP_DIRECT	GO:0042100~B cell proliferation	2	1.0	0.2956985912553169	84433, 958	180	38	19512	5.705263157894737	1.0	1.0	1.0	GO:0042100
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G protein-coupled receptor signaling pathway	3	1.5	0.3015573449828868	4829, 5745, 1607	180	120	19512	2.71	1.0	1.0	1.0	GO:0007200
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	3	1.5	0.3015573449828868	25805, 10023, 8629	180	120	19512	2.71	1.0	1.0	1.0	GO:0090263
GOTERM_BP_DIRECT	GO:0002218~activation of innate immune response	2	1.0	0.3021723486905252	9641, 3146	180	39	19512	5.55897435897436	1.0	1.0	1.0	GO:0002218
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	3	1.5	0.3184456714955352	22976, 3146, 80119	180	125	19512	2.6016	1.0	1.0	1.0	GO:0006310
GOTERM_BP_DIRECT	GO:0032733~positive regulation of interleukin-10 production	2	1.0	0.3274809759805004	3146, 3596	180	43	19512	5.04186046511628	1.0	1.0	1.0	GO:0032733
GOTERM_BP_DIRECT	GO:0006259~DNA metabolic process	2	1.0	0.3274809759805004	3146, 58511	180	43	19512	5.04186046511628	1.0	1.0	1.0	GO:0006259
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	4	2.0	0.3330417276288983	5553, 117159, 51316, 284110	180	222	19512	1.9531531531531527	1.0	1.0	1.0	GO:0042742
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	2	1.0	0.33366418546383	3146, 958	180	44	19512	4.927272727272728	1.0	1.0	1.0	GO:0032735
GOTERM_BP_DIRECT	GO:0050870~positive regulation of T cell activation	2	1.0	0.3397908605623624	3127, 84433	180	45	19512	4.817777777777778	1.0	1.0	1.0	GO:0050870
GOTERM_BP_DIRECT	GO:0031295~T cell costimulation	2	1.0	0.3397908605623624	84433, 11148	180	45	19512	4.817777777777778	1.0	1.0	1.0	GO:0031295
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	2	1.0	0.3458615153012901	22976, 84142	180	46	19512	4.713043478260869	1.0	1.0	1.0	GO:0010212
GOTERM_BP_DIRECT	GO:0034614~cellular response to reactive oxygen species	2	1.0	0.3458615153012901	5796, 51314	180	46	19512	4.713043478260869	1.0	1.0	1.0	GO:0034614
GOTERM_BP_DIRECT	GO:0043542~endothelial cell migration	2	1.0	0.351876659082999	22976, 338324	180	47	19512	4.6127659574468085	1.0	1.0	1.0	GO:0043542
GOTERM_BP_DIRECT	GO:0031122~cytoplasmic microtubule organization	2	1.0	0.351876659082999	57562, 54627	180	47	19512	4.6127659574468085	1.0	1.0	1.0	GO:0031122
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	3	1.5	0.3519094751508633	6362, 117159, 6170	180	135	19512	2.408888888888889	1.0	1.0	1.0	GO:0061844
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	3	1.5	0.3552270948354897	25805, 56882, 8994	180	136	19512	2.3911764705882352	1.0	1.0	1.0	GO:0008360
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	2	1.0	0.3578367966633785	10398, 5912	180	48	19512	4.516666666666667	1.0	1.0	1.0	GO:0070527
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	2	1.0	0.363742428258499	3596, 945	180	49	19512	4.424489795918368	1.0	1.0	1.0	GO:0050714
GOTERM_BP_DIRECT	GO:0030316~osteoclast differentiation	2	1.0	0.363742428258499	4286, 1880	180	49	19512	4.424489795918368	1.0	1.0	1.0	GO:0030316
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	3	1.5	0.3684465779286176	54583, 1869, 84890	180	140	19512	2.322857142857143	1.0	1.0	1.0	GO:0071456
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	2	1.0	0.3695940495527974	3146, 958	180	50	19512	4.336	1.0	1.0	1.0	GO:0043536
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	2	1.0	0.3695940495527974	4695, 4696	180	50	19512	4.336	1.0	1.0	1.0	GO:0006120
GOTERM_BP_DIRECT	GO:0050911~detection of chemical stimulus involved in sensory perception of smell	6	3.0	0.3710923293216284	403244, 441911, 401994, 119692, 128371, 81193	180	436	19512	1.491743119266055	1.0	1.0	1.0	GO:0050911
GOTERM_BP_DIRECT	GO:0001654~eye development	2	1.0	0.3753921517651387	6297, 3146	180	51	19512	4.250980392156863	1.0	1.0	1.0	GO:0001654
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	2	1.0	0.3753921517651387	84433, 958	180	51	19512	4.250980392156863	1.0	1.0	1.0	GO:0050776
GOTERM_BP_DIRECT	GO:0042098~T cell proliferation	2	1.0	0.3753921517651387	58515, 896	180	51	19512	4.250980392156863	1.0	1.0	1.0	GO:0042098
GOTERM_BP_DIRECT	GO:0009617~response to bacterium	3	1.5	0.3782848186216884	9227, 1607, 958	180	143	19512	2.274125874125874	1.0	1.0	1.0	GO:0009617
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	7	3.5000000000000004	0.3790377226445598	552, 25805, 554, 150678, 4597, 5745, 51316	180	542	19512	1.4	1.0	1.0	1.0	GO:0008284
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	2	1.0	0.3811372216379749	4331, 3596	180	52	19512	4.1692307692307695	1.0	1.0	1.0	GO:0048661
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	2	1.0	0.3811372216379749	3146, 10584	180	52	19512	4.1692307692307695	1.0	1.0	1.0	GO:0050918
GOTERM_BP_DIRECT	GO:0007399~nervous system development	8	4.0	0.3860776739203592	25814, 80023, 29116, 8516, 84662, 27319, 10501, 4814	180	649	19512	1.3362095531587057	1.0	1.0	1.0	GO:0007399
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	2	1.0	0.3868297415369116	8516, 23431	180	53	19512	4.090566037735849	1.0	1.0	1.0	GO:0045184
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	2	1.0	0.3924701894649246	9227, 8608	180	54	19512	4.014814814814815	1.0	1.0	1.0	GO:0042572
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell population proliferation	6	3.0	0.3965771728461021	554, 247, 5796, 945, 5745, 2170	180	450	19512	1.4453333333333334	1.0	1.0	1.0	GO:0008285
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	2	1.0	0.4035967598156808	150678, 5796	180	56	19512	3.871428571428571	1.0	1.0	1.0	GO:0034644
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	2	1.0	0.4035967598156808	9641, 1869	180	56	19512	3.871428571428571	1.0	1.0	1.0	GO:0008630
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	2	1.0	0.4035967598156808	9641, 554	180	56	19512	3.871428571428571	1.0	1.0	1.0	GO:0034097
GOTERM_BP_DIRECT	GO:0009725~response to hormone	2	1.0	0.4145206708800456	138307, 7080	180	58	19512	3.737931034482759	1.0	1.0	1.0	GO:0009725
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	4	2.0	0.4176864002903272	9641, 2537, 103, 958	180	256	19512	1.69375	1.0	1.0	1.0	GO:0051607
GOTERM_BP_DIRECT	GO:0045786~negative regulation of cell cycle	2	1.0	0.4199077789243345	247, 5796	180	59	19512	3.674576271186441	1.0	1.0	1.0	GO:0045786
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	2	1.0	0.4199077789243345	4331, 1869	180	59	19512	3.674576271186441	1.0	1.0	1.0	GO:2000045
GOTERM_BP_DIRECT	GO:0035176~social behavior	2	1.0	0.4252455935172733	552, 2571	180	60	19512	3.613333333333333	1.0	1.0	1.0	GO:0035176
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	2	1.0	0.4252455935172733	25805, 152007	180	60	19512	3.613333333333333	1.0	1.0	1.0	GO:0010718
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	3	1.5	0.4293911540126841	7844, 84662, 10501	180	159	19512	2.0452830188679245	1.0	1.0	1.0	GO:0007417
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	6	3.0	0.4400122094238297	6362, 27189, 3146, 3596, 958, 4814	180	474	19512	1.3721518987341772	1.0	1.0	1.0	GO:0006954
GOTERM_BP_DIRECT	GO:0002764~immune response-regulating signaling pathway	2	1.0	0.4461128276734069	1, 2204	180	64	19512	3.3875	1.0	1.0	1.0	GO:0002764
GOTERM_BP_DIRECT	GO:0006694~steroid biosynthetic process	2	1.0	0.451210822513838	4597, 64746	180	65	19512	3.335384615384616	1.0	1.0	1.0	GO:0006694
GOTERM_BP_DIRECT	GO:0042776~proton motive force-driven mitochondrial ATP synthesis	2	1.0	0.451210822513838	4695, 4696	180	65	19512	3.335384615384616	1.0	1.0	1.0	GO:0042776
GOTERM_BP_DIRECT	GO:0009306~protein secretion	2	1.0	0.4562621550008574	64693, 140689	180	66	19512	3.2848484848484847	1.0	1.0	1.0	GO:0009306
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	2	1.0	0.4612672498292097	64784, 6261	180	67	19512	3.235820895522388	1.0	1.0	1.0	GO:0051289
GOTERM_BP_DIRECT	GO:0031047~regulatory ncRNA-mediated gene silencing	2	1.0	0.4662265279273258	103, 8994	180	68	19512	3.1882352941176477	1.0	1.0	1.0	GO:0031047
GOTERM_BP_DIRECT	GO:0006644~phospholipid metabolic process	2	1.0	0.4760092983294964	247, 7080	180	70	19512	3.0971428571428574	1.0	1.0	1.0	GO:0006644
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	2	1.0	0.4760092983294964	4695, 4696	180	70	19512	3.0971428571428574	1.0	1.0	1.0	GO:0009060
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G protein-coupled receptor signaling pathway	3	1.5	0.4816103321663841	554, 115, 5745	180	176	19512	1.8477272727272729	1.0	1.0	1.0	GO:0007189
GOTERM_BP_DIRECT	GO:0006879~intracellular iron ion homeostasis	2	1.0	0.4903501330626683	84317, 54583	180	73	19512	2.9698630136986304	1.0	1.0	1.0	GO:0006879
GOTERM_BP_DIRECT	GO:0042552~myelination	2	1.0	0.4903501330626683	84668, 10939	180	73	19512	2.9698630136986304	1.0	1.0	1.0	GO:0042552
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	2	1.0	0.4903501330626683	25805, 8994	180	73	19512	2.9698630136986304	1.0	1.0	1.0	GO:0045668
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	2	1.0	0.4950431381642752	23604, 27074	180	74	19512	2.92972972972973	1.0	1.0	1.0	GO:0010506
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	3	1.5	0.4963936154320356	54583, 8994, 6261	180	181	19512	1.7966850828729284	1.0	1.0	1.0	GO:0001666
GOTERM_BP_DIRECT	GO:1902600~proton transmembrane transport	3	1.5	0.499039661528884	4695, 4696, 528	180	182	19512	1.786813186813187	1.0	1.0	1.0	GO:1902600
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	4	2.0	0.5008673640804675	23604, 8567, 84433, 1508	180	291	19512	1.4900343642611684	1.0	1.0	1.0	GO:0042981
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	2	1.0	0.5043006136674737	7080, 10501	180	76	19512	2.8526315789473684	1.0	1.0	1.0	GO:0021766
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	6	3.0	0.5123059821664973	27074, 554, 4286, 7080, 3596, 1869	180	515	19512	1.2629126213592232	1.0	1.0	1.0	GO:0010628
GOTERM_BP_DIRECT	GO:0030900~forebrain development	2	1.0	0.5133893008547328	7080, 1869	180	78	19512	2.77948717948718	1.0	1.0	1.0	GO:0030900
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	2	1.0	0.5133893008547328	3596, 958	180	78	19512	2.77948717948718	1.0	1.0	1.0	GO:0071260
GOTERM_BP_DIRECT	GO:0043484~regulation of RNA splicing	2	1.0	0.522312260204008	2521, 1198	180	80	19512	2.71	1.0	1.0	1.0	GO:0043484
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	3	1.5	0.5333470853254274	2204, 3146, 958	180	194	19512	1.6762886597938145	1.0	1.0	1.0	GO:0071222
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	2	1.0	0.5396729624263397	29116, 267012	180	84	19512	2.580952380952381	1.0	1.0	1.0	GO:0045732
GOTERM_BP_DIRECT	GO:0007411~axon guidance	3	1.5	0.542921361790818	4147, 7080, 10501	180	198	19512	1.6424242424242426	1.0	1.0	1.0	GO:0007411
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	2	1.0	0.5439141884810497	56882, 3385	180	85	19512	2.550588235294118	1.0	1.0	1.0	GO:0006909
GOTERM_BP_DIRECT	GO:0045892~negative regulation of DNA-templated transcription	7	3.5000000000000004	0.5486721015985578	4152, 8994, 5796, 7080, 55635, 84662, 1869	180	648	19512	1.1709876543209876	1.0	1.0	1.0	GO:0045892
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	2	1.0	0.5522804138674569	552, 6337	180	87	19512	2.491954022988505	1.0	1.0	1.0	GO:0008217
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	2	1.0	0.5522804138674569	6362, 1880	180	87	19512	2.491954022988505	1.0	1.0	1.0	GO:0060326
GOTERM_BP_DIRECT	GO:0051301~cell division	5	2.5	0.5641137162821801	25814, 896, 1058, 4331, 54627	180	433	19512	1.251732101616628	1.0	1.0	1.0	GO:0051301
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	2	1.0	0.5645444484078883	3146, 84142	180	90	19512	2.408888888888889	1.0	1.0	1.0	GO:0006302
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	3	1.5	0.5669485152503119	152007, 3146, 1880	180	207	19512	1.5710144927536231	1.0	1.0	1.0	GO:0070374
GOTERM_BP_DIRECT	GO:0006281~DNA repair	5	2.5	0.5714063435989658	22976, 4331, 3146, 80119, 84142	180	437	19512	1.240274599542334	1.0	1.0	1.0	GO:0006281
GOTERM_BP_DIRECT	GO:0006412~translation	4	2.0	0.5755220764699989	51121, 116832, 6170, 255308	180	325	19512	1.3341538461538462	1.0	1.0	1.0	GO:0006412
GOTERM_BP_DIRECT	GO:0036503~ERAD pathway	2	1.0	0.5880792291738166	80343, 7844	180	96	19512	2.2583333333333333	1.0	1.0	1.0	GO:0036503
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	3	1.5	0.6115366970819862	8567, 3146, 958	180	224	19512	1.4517857142857142	1.0	1.0	1.0	GO:0043410
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	2	1.0	0.6139421467348433	58515, 3146	180	103	19512	2.104854368932039	1.0	1.0	1.0	GO:0032755
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	3	1.5	0.6139645262865907	8516, 945, 3385	180	225	19512	1.4453333333333334	1.0	1.0	1.0	GO:0098609
GOTERM_BP_DIRECT	GO:0007608~sensory perception of smell	5	2.5	0.623869456906707	403244, 441911, 401994, 119692, 128371	180	467	19512	1.1605995717344757	1.0	1.0	1.0	GO:0007608
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	2	1.0	0.6279891228170682	2204, 958	180	107	19512	2.0261682242990653	1.0	1.0	1.0	GO:0071356
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	2	1.0	0.631420709882518	8500, 8516	180	108	19512	2.0074074074074075	1.0	1.0	1.0	GO:0007160
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	2	1.0	0.6348208177463303	5444, 4597	180	109	19512	1.9889908256880733	1.0	1.0	1.0	GO:0008203
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	3	1.5	0.6399106822875094	6362, 27189, 945	180	236	19512	1.3779661016949154	1.0	1.0	1.0	GO:0007267
GOTERM_BP_DIRECT	GO:0043123~positive regulation of canonical NF-kappaB signal transduction	3	1.5	0.6399106822875094	9641, 84433, 958	180	236	19512	1.3779661016949154	1.0	1.0	1.0	GO:0043123
