ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050890	cognition	4/42	322/18888	0.0124223602484472	5.58651286601597	3.91875327276773	0.00557293432633736	0.178899133503573	0.146698329886617	GRIN2B/FOSL1/MAN2B1/B3GAT1	4
GO:0045787	positive regulation of cell cycle	4/42	332/18888	0.0120481927710843	5.41824440619621	3.83418565645372	0.00620192499730229	0.178899133503573	0.146698329886617	RB1/FOSL1/CCPG1/PKN2	4
GO:0060997	dendritic spine morphogenesis	2/42	57/18888	0.0350877192982456	15.7794486215539	5.2754013994068	0.00713005167368474	0.178899133503573	0.146698329886617	DIP2A/EPHA4	2
GO:0170040	proteinogenic amino acid catabolic process	2/42	57/18888	0.0350877192982456	15.7794486215539	5.2754013994068	0.00713005167368474	0.178899133503573	0.146698329886617	AGXT/GAD2	2
GO:0007062	sister chromatid cohesion	2/42	59/18888	0.0338983050847458	15.2445520581114	5.17318151182001	0.00762240453068061	0.178899133503573	0.146698329886617	RB1/KIF22	2
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	2/42	61/18888	0.0327868852459016	14.7447306791569	5.07583075277968	0.00812972050782335	0.178899133503573	0.146698329886617	MRAP/BECN2	2
GO:0170035	L-amino acid catabolic process	2/42	61/18888	0.0327868852459016	14.7447306791569	5.07583075277968	0.00812972050782335	0.178899133503573	0.146698329886617	AGXT/GAD2	2
GO:0097553	calcium ion transmembrane import into cytosol	3/42	187/18888	0.0160427807486631	7.21466768525592	4.03183583777412	0.00825742823753214	0.178899133503573	0.146698329886617	GRIN2B/GRM6/CASQ1	3
GO:0048814	regulation of dendrite morphogenesis	2/42	64/18888	0.03125	14.0535714285714	4.93810047042997	0.00891845279818859	0.178899133503573	0.146698329886617	FBXW8/EPHA4	2
GO:0099173	postsynapse organization	3/42	196/18888	0.0153061224489796	6.88338192419825	3.90862255051829	0.00938486018878366	0.178899133503573	0.146698329886617	GRIN2B/DIP2A/EPHA4	3
GO:0008652	amino acid biosynthetic process	2/42	67/18888	0.0298507462686567	13.4243070362473	4.80933214196576	0.00974009027740935	0.178899133503573	0.146698329886617	AGXT/GAD2	2
GO:0051966	regulation of synaptic transmission, glutamatergic	2/42	80/18888	0.025	11.2428571428571	4.3340243106415	0.0136698316517792	0.189794397794904	0.155632509968488	GRIN2B/GRM6	2
GO:1904427	positive regulation of calcium ion transmembrane transport	2/42	82/18888	0.024390243902439	10.9686411149826	4.2706227901975	0.0143262054364927	0.189794397794904	0.155632509968488	GRM6/CASQ1	2
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	4/42	431/18888	0.00928074245939675	4.17368246602585	3.14643013875106	0.0151081242099057	0.189794397794904	0.155632509968488	OR10G2/OR5K1/OR10G3/OR10A7	4
GO:0016358	dendrite development	3/42	235/18888	0.0127659574468085	5.74103343465046	3.45246389907337	0.0152789565205345	0.189794397794904	0.155632509968488	DIP2A/FBXW8/EPHA4	3
GO:0051098	regulation of binding	3/42	238/18888	0.0126050420168067	5.66866746698679	3.42167332555172	0.015801692159152	0.189794397794904	0.155632509968488	RB1/CCPG1/EPHA4	3
GO:1901606	alpha-amino acid catabolic process	2/42	90/18888	0.0222222222222222	9.99365079365079	4.03736482328008	0.0170849301238355	0.189794397794904	0.155632509968488	AGXT/GAD2	2
GO:0007608	sensory perception of smell	4/42	456/18888	0.0087719298245614	3.94486215538847	3.00509152262589	0.0182071058319272	0.189794397794904	0.155632509968488	OR10G2/OR5K1/OR10G3/OR10A7	4
GO:0060996	dendritic spine development	2/42	96/18888	0.0208333333333333	9.36904761904762	3.8808038776557	0.0192903688745467	0.189794397794904	0.155632509968488	DIP2A/EPHA4	2
GO:0050773	regulation of dendrite development	2/42	99/18888	0.0202020202020202	9.08513708513709	3.80758575982026	0.0204357538553449	0.189794397794904	0.155632509968488	FBXW8/EPHA4	2
GO:0051310	metaphase chromosome alignment	2/42	100/18888	0.02	8.99428571428571	3.78386760234794	0.0208237687025727	0.189794397794904	0.155632509968488	RB1/KIF22	2
GO:0050907	detection of chemical stimulus involved in sensory perception	4/42	476/18888	0.00840336134453781	3.77911164465786	2.89904882150581	0.0209537055659303	0.189794397794904	0.155632509968488	OR10G2/OR5K1/OR10G3/OR10A7	4
GO:0042542	response to hydrogen peroxide	2/42	101/18888	0.0198019801980198	8.9052333804809	3.76047933980222	0.0212148684565433	0.189794397794904	0.155632509968488	ANKZF1/FOSL1	2
GO:0031668	cellular response to extracellular stimulus	3/42	269/18888	0.0111524163568773	5.0154009559214	3.13129095892553	0.0217947004285452	0.189794397794904	0.155632509968488	GDAP1/FOSL1/BECN2	3
GO:0099175	regulation of postsynapse organization	2/42	103/18888	0.0194174757281553	8.73231622746186	3.71466078988669	0.0220062629764098	0.189794397794904	0.155632509968488	GRIN2B/EPHA4	2
GO:0060291	long-term synaptic potentiation	2/42	108/18888	0.0185185185185185	8.32804232804233	3.60535965855146	0.024037695313212	0.201244552191248	0.165021703163512	GRIN2B/EPHA4	2
GO:0009063	amino acid catabolic process	2/42	111/18888	0.018018018018018	8.1029601029601	3.54310728952647	0.0252922730979282	0.201244552191248	0.165021703163512	AGXT/GAD2	2
GO:0051303	establishment of chromosome localization	2/42	112/18888	0.0178571428571429	8.03061224489796	3.52287441247564	0.0257163314212857	0.201244552191248	0.165021703163512	RB1/KIF22	2
GO:0035249	synaptic transmission, glutamatergic	2/42	113/18888	0.0176991150442478	7.95954487989886	3.50289105776366	0.0261432985460796	0.201244552191248	0.165021703163512	GRIN2B/GRM6	2
GO:0051099	positive regulation of binding	2/42	115/18888	0.0173913043478261	7.82111801242236	3.46365147604031	0.0270059017780924	0.201244552191248	0.165021703163512	RB1/EPHA4	2
GO:0051928	positive regulation of calcium ion transport	2/42	117/18888	0.0170940170940171	7.68742368742369	3.42534726427119	0.027879968417596	0.201244552191248	0.165021703163512	GRM6/CASQ1	2
GO:0050000	chromosome localization	2/42	120/18888	0.0166666666666667	7.4952380952381	3.36956038141647	0.0292123138998613	0.201244552191248	0.165021703163512	RB1/KIF22	2
GO:0034502	protein localization to chromosome	2/42	124/18888	0.0161290322580645	7.25345622119816	3.29810734123041	0.0310278421102172	0.201244552191248	0.165021703163512	RB1/H4C12	2
GO:1904062	regulation of monoatomic cation transmembrane transport	3/42	309/18888	0.00970873786407767	4.36615811373093	2.81643106515022	0.0311317539301378	0.201244552191248	0.165021703163512	GRIN2B/GRM6/CASQ1	3
GO:0045931	positive regulation of mitotic cell cycle	2/42	130/18888	0.0153846153846154	6.91868131868132	3.1966854852846	0.0338330444657229	0.204381595406885	0.167594096844262	RB1/PKN2	2
GO:1904064	positive regulation of cation transmembrane transport	2/42	138/18888	0.0144927536231884	6.5175983436853	3.0710404145469	0.0377216244602049	0.211623150077591	0.173532213788545	GRM6/CASQ1	2
GO:0070588	calcium ion transmembrane transport	3/42	334/18888	0.00898203592814371	4.0393498716852	2.6456457715287	0.0378817130525632	0.211623150077591	0.173532213788545	GRIN2B/GRM6/CASQ1	3
GO:0071496	cellular response to external stimulus	3/42	335/18888	0.00895522388059702	4.0272921108742	2.63916292935017	0.0381661910021932	0.211679222347852	0.173578193376255	GDAP1/FOSL1/BECN2	3
GO:0045862	positive regulation of proteolysis	3/42	336/18888	0.00892857142857143	4.01530612244898	2.63270514626558	0.0384517759394319	0.211679222347852	0.173578193376255	GRIN2B/FBXW8/EPHA4	3
GO:0034765	regulation of monoatomic ion transmembrane transport	3/42	349/18888	0.00859598853868195	3.86573884568154	2.55095450880771	0.0422647125608156	0.214550773591596	0.175932882096046	GRIN2B/GRM6/CASQ1	3
GO:0170039	proteinogenic amino acid metabolic process	2/42	147/18888	0.0136054421768707	6.11856171039845	2.94107955804431	0.0422910457323157	0.214550773591596	0.175932882096046	AGXT/GAD2	2
GO:0008277	regulation of G protein-coupled receptor signaling pathway	2/42	149/18888	0.0134228187919463	6.03643336529243	2.91366463675689	0.0433335671967012	0.214550773591596	0.175932882096046	MRAP/BECN2	2
GO:0001890	placenta development	2/42	150/18888	0.0133333333333333	5.99619047619048	2.90014386004486	0.0438584454303263	0.214550773591596	0.175932882096046	FOSL1/FBXW8	2
GO:0018205	peptidyl-lysine modification	2/42	150/18888	0.0133333333333333	5.99619047619048	2.90014386004486	0.0438584454303263	0.214550773591596	0.175932882096046	NSMCE1/DIP2A	2
GO:0007612	learning	2/42	153/18888	0.0130718954248366	5.87861811391223	2.86030425795528	0.0454473976416598	0.216518174548956	0.177546162322785	FOSL1/B3GAT1	2
GO:0010950	positive regulation of endopeptidase activity	2/42	153/18888	0.0130718954248366	5.87861811391223	2.86030425795528	0.0454473976416598	0.216518174548956	0.177546162322785	GRIN2B/EPHA4	2
GO:0031346	positive regulation of cell projection organization	3/42	360/18888	0.00833333333333333	3.74761904761905	2.48479199777243	0.0456355193982224	0.216518174548956	0.177546162322785	FBXW8/MYO3A/EPHA4	3
GO:0034767	positive regulation of monoatomic ion transmembrane transport	2/42	154/18888	0.012987012987013	5.8404452690167	2.84725889477717	0.0459817787684995	0.216737030132771	0.177725625174299	GRM6/CASQ1	2
GO:0170033	L-amino acid metabolic process	2/42	163/18888	0.0122699386503067	5.51796669588081	2.73478038430278	0.0508952075551718	0.229155038992191	0.187908464657743	AGXT/GAD2	2
GO:0010952	positive regulation of peptidase activity	2/42	167/18888	0.0119760479041916	5.3857998289136	2.68744176510839	0.0531375479418294	0.233429571029885	0.191413605787809	GRIN2B/EPHA4	2
GO:1903169	regulation of calcium ion transmembrane transport	2/42	168/18888	0.0119047619047619	5.35374149659864	2.67584467234468	0.0537036252552618	0.233429571029885	0.191413605787809	GRM6/CASQ1	2
GO:0060271	cilium assembly	3/42	385/18888	0.00779220779220779	3.50426716141002	2.34361619766247	0.0537808482984915	0.233429571029885	0.191413605787809	FBXW8/IFT22/ARMC2	3
GO:0007519	skeletal muscle tissue development	2/42	170/18888	0.0117647058823529	5.29075630252101	2.65292596459254	0.0548422865706019	0.235224025338364	0.192885068756669	RB1/CASQ1	2
GO:0050767	regulation of neurogenesis	3/42	393/18888	0.00763358778625954	3.43293347873501	2.30089014489901	0.056527016568448	0.239051168198343	0.196023348159153	RB1/FBXW8/EPHA4	3
GO:1903008	organelle disassembly	2/42	175/18888	0.0114285714285714	5.13959183673469	2.5971759902777	0.0577263413458659	0.24232974305513	0.198711798608742	ANKZF1/BECN2	2
GO:0050806	positive regulation of synaptic transmission	2/42	177/18888	0.0112994350282486	5.08151735270379	2.57546897757694	0.058894676551796	0.243377544654682	0.199571002014017	GRIN2B/EPHA4	2
GO:0021953	central nervous system neuron differentiation	2/42	178/18888	0.0112359550561798	5.0529695024077	2.56473787403058	0.059481950294799	0.244047507853774	0.20012037573354	EPHA4/LMO4	2
GO:0060538	skeletal muscle organ development	2/42	182/18888	0.010989010989011	4.94191522762951	2.52260383324969	0.0618514831442667	0.244047507853774	0.20012037573354	RB1/CASQ1	2
GO:0044782	cilium organization	3/42	412/18888	0.00728155339805825	3.2746185852982	2.20368622287536	0.0633143191535607	0.2442152013261	0.200257885356092	FBXW8/IFT22/ARMC2	3
GO:0051302	regulation of cell division	2/42	186/18888	0.010752688172043	4.83563748079877	2.48168434753382	0.0642531668725714	0.2442152013261	0.200257885356092	MBIP/PKN2	2
GO:0000070	mitotic sister chromatid segregation	2/42	188/18888	0.0106382978723404	4.78419452887538	2.46166027229418	0.0654658383874289	0.2442152013261	0.200257885356092	RB1/KIF22	2
GO:0032200	telomere organization	2/42	189/18888	0.0105820105820106	4.7588813303099	2.4517538632429	0.066075092214052	0.2442152013261	0.200257885356092	NSMCE1/H4C12	2
GO:0046777	protein autophosphorylation	2/42	192/18888	0.0104166666666667	4.68452380952381	2.42244638584595	0.0679143922200633	0.2442152013261	0.200257885356092	MYO3A/EPHA4	2
GO:0007018	microtubule-based movement	3/42	426/18888	0.00704225352112676	3.16700201207244	2.13560673971172	0.0685494130806131	0.2442152013261	0.200257885356092	KIF22/IFT22/ARMC2	3
GO:0006816	calcium ion transport	3/42	428/18888	0.00700934579439252	3.15220293724967	2.12611033162926	0.0693131829387733	0.245032931873398	0.200928429160507	GRIN2B/GRM6/CASQ1	3
GO:0048839	inner ear development	2/42	196/18888	0.0102040816326531	4.58892128279883	2.38429849340338	0.0703933028654458	0.246738341484053	0.202326874959299	MYO3A/EPHA4	2
GO:0031345	negative regulation of cell projection organization	2/42	201/18888	0.00995024875621891	4.47476901208244	2.33803343618528	0.0735335638635262	0.252075285213982	0.206703199855606	GRIN2B/EPHA4	2
GO:0007626	locomotory behavior	2/42	202/18888	0.0099009900990099	4.45261669024045	2.32896209402755	0.0741670576631939	0.25328749881204	0.207697222055816	GRM6/EPHA4	2
GO:0000302	response to reactive oxygen species	2/42	203/18888	0.00985221674876847	4.43068261787474	2.31994960973889	0.0748023403444304	0.253668328881352	0.208009504927425	ANKZF1/FOSL1	2
GO:0009410	response to xenobiotic stimulus	3/42	444/18888	0.00675675675675676	3.03861003861004	2.05208161142199	0.0755638043076945	0.253668328881352	0.208009504927425	RB1/FOSL1/GAD2	3
GO:0045732	positive regulation of protein catabolic process	2/42	205/18888	0.00975609756097561	4.38745644599303	2.30209841374904	0.0760782298490997	0.253668328881352	0.208009504927425	FBXW8/ASB9	2
GO:0010720	positive regulation of cell development	3/42	454/18888	0.0066079295154185	2.97168030207678	2.00747975632516	0.0795950904232124	0.256569852300989	0.210388771005754	RB1/FBXW8/EPHA4	3
GO:0009152	purine ribonucleotide biosynthetic process	2/42	211/18888	0.00947867298578199	4.26269465132024	2.24988666265987	0.0799477329821865	0.256569852300989	0.210388771005754	DIP2A/ATP5MF	2
GO:0043270	positive regulation of monoatomic ion transport	2/42	211/18888	0.00947867298578199	4.26269465132024	2.24988666265987	0.0799477329821865	0.256569852300989	0.210388771005754	GRM6/CASQ1	2
GO:0034764	positive regulation of transmembrane transport	2/42	213/18888	0.00938967136150235	4.22266934942991	2.23291292193749	0.0812512339411417	0.257106177331235	0.210828560649632	GRM6/CASQ1	2
GO:0045216	cell-cell junction organization	2/42	213/18888	0.00938967136150235	4.22266934942991	2.23291292193749	0.0812512339411417	0.257106177331235	0.210828560649632	PKN2/EPHA4	2
GO:0048167	regulation of synaptic plasticity	2/42	216/18888	0.00925925925925926	4.16402116402116	2.20783888516263	0.0832190140044045	0.260654359369517	0.213738090555986	GRIN2B/EPHA4	2
GO:1901605	alpha-amino acid metabolic process	2/42	216/18888	0.00925925925925926	4.16402116402116	2.20783888516263	0.0832190140044045	0.260654359369517	0.213738090555986	AGXT/GAD2	2
GO:0045637	regulation of myeloid cell differentiation	2/42	218/18888	0.00917431192660551	4.12581913499345	2.19137385189292	0.0845391007417836	0.262868191302199	0.215553445615644	RB1/H4C12	2
GO:0007601	visual perception	2/42	219/18888	0.0091324200913242	4.10697977821265	2.18321495805588	0.0852015837158443	0.262868191302199	0.215553445615644	GRM6/MYO3A	2
GO:0051960	regulation of nervous system development	3/42	468/18888	0.00641025641025641	2.88278388278388	1.94704113770309	0.0853958544119851	0.262868191302199	0.215553445615644	RB1/FBXW8/EPHA4	3
GO:0043269	regulation of monoatomic ion transport	3/42	470/18888	0.00638297872340425	2.87051671732523	1.93858938593012	0.086239221140248	0.26456439027771	0.216944338640053	GRIN2B/GRM6/CASQ1	3
GO:0043583	ear development	2/42	223/18888	0.00896860986547085	4.03331197950032	2.15105768302433	0.08786754521484	0.265773044715994	0.21793544230855	MYO3A/EPHA4	2
GO:0050953	sensory perception of light stimulus	2/42	223/18888	0.00896860986547085	4.03331197950032	2.15105768302433	0.08786754521484	0.265773044715994	0.21793544230855	GRM6/MYO3A	2
GO:0009260	ribonucleotide biosynthetic process	2/42	226/18888	0.00884955752212389	3.97977243994943	2.12742749613866	0.0898835685277509	0.265773044715994	0.21793544230855	DIP2A/ATP5MF	2
GO:1903050	regulation of proteolysis involved in protein catabolic process	2/42	228/18888	0.0087719298245614	3.94486215538847	2.1118988645014	0.0912353179471689	0.265773044715994	0.21793544230855	FBXW8/EPHA4	2
GO:0000819	sister chromatid segregation	2/42	229/18888	0.00873362445414847	3.9276356830942	2.10420056387847	0.0919134834531828	0.265773044715994	0.21793544230855	RB1/KIF22	2
GO:0019722	calcium-mediated signaling	2/42	232/18888	0.00862068965517241	3.87684729064039	2.08136418447012	0.0939570266052211	0.265773044715994	0.21793544230855	GRIN2B/CASQ1	2
GO:0034762	regulation of transmembrane transport	3/42	489/18888	0.00613496932515337	2.7589833479404	1.86043966371009	0.0944297895571878	0.265773044715994	0.21793544230855	GRIN2B/GRM6/CASQ1	3
GO:0046390	ribose phosphate biosynthetic process	2/42	233/18888	0.00858369098712446	3.86020846106683	2.07383673371036	0.0946411910221155	0.265773044715994	0.21793544230855	DIP2A/ATP5MF	2
GO:0007411	axon guidance	2/42	234/18888	0.00854700854700855	3.84371184371184	2.06635088819339	0.0953268311168886	0.265773044715994	0.21793544230855	EPHA4/LMO4	2
GO:0097485	neuron projection guidance	2/42	234/18888	0.00854700854700855	3.84371184371184	2.06635088819339	0.0953268311168886	0.265773044715994	0.21793544230855	EPHA4/LMO4	2
GO:0048285	organelle fission	3/42	493/18888	0.00608519269776876	2.73659808751087	1.84446077558211	0.0961945344801424	0.265773044715994	0.21793544230855	RB1/GDAP1/KIF22	3
GO:0050804	modulation of chemical synaptic transmission	3/42	493/18888	0.00608519269776876	2.73659808751087	1.84446077558211	0.0961945344801424	0.265773044715994	0.21793544230855	GRIN2B/GRM6/EPHA4	3
GO:0050808	synapse organization	3/42	493/18888	0.00608519269776876	2.73659808751087	1.84446077558211	0.0961945344801424	0.265773044715994	0.21793544230855	GRIN2B/DIP2A/EPHA4	3
GO:0099177	regulation of trans-synaptic signaling	3/42	494/18888	0.00607287449392713	2.73105841526894	1.84049079163595	0.096637876862162	0.265773044715994	0.21793544230855	GRIN2B/GRM6/EPHA4	3
GO:0031669	cellular response to nutrient levels	2/42	239/18888	0.00836820083682008	3.76329946204423	2.02953091177493	0.0987768335706006	0.265773044715994	0.21793544230855	GDAP1/BECN2	2
GO:0065004	protein-DNA complex assembly	2/42	240/18888	0.00833333333333333	3.74761904761905	2.02228588675066	0.0994711282841516	0.265773044715994	0.21793544230855	RB1/H4C12	2
GO:0050807	regulation of synapse organization	2/42	243/18888	0.00823045267489712	3.70135214579659	2.00078161029699	0.101562432194559	0.265773044715994	0.21793544230855	GRIN2B/EPHA4	2
GO:0022604	regulation of cell morphogenesis	2/42	246/18888	0.00813008130081301	3.65621370499419	1.97961555132624	0.103666171032868	0.265773044715994	0.21793544230855	FBXW8/EPHA4	2
GO:0050769	positive regulation of neurogenesis	2/42	246/18888	0.00813008130081301	3.65621370499419	1.97961555132624	0.103666171032868	0.265773044715994	0.21793544230855	FBXW8/EPHA4	2
GO:0033044	regulation of chromosome organization	2/42	247/18888	0.00809716599190283	3.64141122035859	1.97263363400357	0.10437013766019	0.266070350936541	0.218179235138426	RB1/NSMCE1	2
GO:0051924	regulation of calcium ion transport	2/42	247/18888	0.00809716599190283	3.64141122035859	1.97263363400357	0.10437013766019	0.266070350936541	0.218179235138426	GRM6/CASQ1	2
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	2/42	249/18888	0.00803212851405622	3.61216293746414	1.95877780582764	0.10578209662628	0.266438304816984	0.218480959460278	MRAP/GRM6	2
GO:0050803	regulation of synapse structure or activity	2/42	249/18888	0.00803212851405622	3.61216293746414	1.95877780582764	0.10578209662628	0.266438304816984	0.218480959460278	GRIN2B/EPHA4	2
GO:0016054	organic acid catabolic process	2/42	250/18888	0.008	3.59771428571429	1.95190319660793	0.106490070807317	0.266438304816984	0.218480959460278	AGXT/GAD2	2
GO:0046395	carboxylic acid catabolic process	2/42	250/18888	0.008	3.59771428571429	1.95190319660793	0.106490070807317	0.266438304816984	0.218480959460278	AGXT/GAD2	2
GO:0006164	purine nucleotide biosynthetic process	2/42	256/18888	0.0078125	3.51339285714286	1.91138055446845	0.110765274717146	0.271660091108449	0.222762854587329	DIP2A/ATP5MF	2
GO:0097305	response to alcohol	2/42	259/18888	0.00772200772200772	3.4726971869829	1.89157073986828	0.112920063795252	0.275177584724689	0.225647219809137	GRIN2B/FOSL1	2
GO:0090068	positive regulation of cell cycle process	2/42	263/18888	0.00760456273764259	3.41988049972841	1.86560714072649	0.115810406046775	0.27948911325955	0.229182698282039	RB1/PKN2	2
GO:0072522	purine-containing compound biosynthetic process	2/42	264/18888	0.00757575757575758	3.40692640692641	1.85919454133577	0.116536021230818	0.279515471641027	0.229204312308141	DIP2A/ATP5MF	2
GO:0140014	mitotic nuclear division	2/42	277/18888	0.0072202166064982	3.24703455389376	1.77853052251674	0.126074642113975	0.287711502384446	0.235925105182942	RB1/KIF22	2
GO:0052548	regulation of endopeptidase activity	2/42	280/18888	0.00714285714285714	3.21224489795918	1.76059275807185	0.128302581192667	0.28956068822784	0.237441448328732	GRIN2B/EPHA4	2
GO:0018105	peptidyl-serine phosphorylation	2/42	282/18888	0.00709219858156028	3.18946301925025	1.74876801744118	0.129793193586989	0.290749604446101	0.238416366542019	MYO3A/PKN2	2
GO:0009165	nucleotide biosynthetic process	2/42	293/18888	0.0068259385665529	3.06972208678693	1.6855603047567	0.138064577469133	0.299622377060324	0.24569209168657	DIP2A/ATP5MF	2
GO:0018209	peptidyl-serine modification	2/42	294/18888	0.00680272108843537	3.05928085519922	1.6799616809588	0.138822427708486	0.299622377060324	0.24569209168657	MYO3A/PKN2	2
GO:0051962	positive regulation of nervous system development	2/42	294/18888	0.00680272108843537	3.05928085519922	1.6799616809588	0.138822427708486	0.299622377060324	0.24569209168657	FBXW8/EPHA4	2
GO:0006520	amino acid metabolic process	2/42	295/18888	0.00677966101694915	3.04891041162228	1.67438677323228	0.139581228591858	0.299622377060324	0.24569209168657	AGXT/GAD2	2
GO:1901293	nucleoside phosphate biosynthetic process	2/42	295/18888	0.00677966101694915	3.04891041162228	1.67438677323228	0.139581228591858	0.299622377060324	0.24569209168657	DIP2A/ATP5MF	2
GO:0043087	regulation of GTPase activity	2/42	298/18888	0.00671140939597315	3.01821668264621	1.65780242609532	0.141863258391953	0.300174396792932	0.246144751077658	CCPG1/EPHA4	2
GO:0033674	positive regulation of kinase activity	2/42	303/18888	0.0066006600660066	2.96841112682697	1.63061857340431	0.145684942447397	0.305196465080774	0.250262876280251	EPHA4/LMO4	2
GO:0052547	regulation of peptidase activity	2/42	304/18888	0.00657894736842105	2.95864661654135	1.62524868022192	0.146451956622098	0.306094736127017	0.250999463762195	GRIN2B/EPHA4	2
GO:0051146	striated muscle cell differentiation	2/42	313/18888	0.00638977635782748	2.87357371063441	1.57788404011914	0.15339357746393	0.311180251099612	0.255169615615267	RB1/CASQ1	2
GO:0098813	nuclear chromosome segregation	2/42	317/18888	0.00630914826498423	2.83731410545291	1.55737047614077	0.156500099349595	0.311966057073532	0.25581398108385	RB1/KIF22	2
GO:0019058	viral life cycle	2/42	319/18888	0.00626959247648903	2.81952530228392	1.54723301779998	0.158058073600773	0.312319992595414	0.256104210270156	ANPEP/PKN2	2
GO:0009416	response to light stimulus	2/42	321/18888	0.00623052959501558	2.80195816644415	1.53717351750917	0.159619114721722	0.314185064715195	0.257633580254973	GRM6/B3GAT1	2
GO:0006790	sulfur compound metabolic process	2/42	326/18888	0.00613496932515337	2.7589833479404	1.51235827135981	0.163534768729588	0.318277345591994	0.260989274373197	AGXT/DIP2A	2
GO:0046394	carboxylic acid biosynthetic process	2/42	334/18888	0.00598802395209581	2.6928999144568	1.47360905765699	0.16983680998845	0.324952036024412	0.266462559345403	AGXT/GAD2	2
GO:0060562	epithelial tube morphogenesis	2/42	335/18888	0.00597014925373134	2.68486140724947	1.46884529283878	0.170627624516896	0.3257763717042	0.267138519396872	EPHA4/LMO4	2
GO:0016053	organic acid biosynthetic process	2/42	337/18888	0.00593471810089021	2.66892751165748	1.45936962801284	0.172211219826152	0.326375544587671	0.267629844645895	AGXT/GAD2	2
GO:0042063	gliogenesis	2/42	346/18888	0.00578034682080925	2.59950454170107	1.41756107896099	0.179368546538754	0.334672607130169	0.274433484183506	RB1/EPHA4	2
GO:0007517	muscle organ development	2/42	359/18888	0.00557103064066852	2.50537206526064	1.35944495796137	0.189789579743725	0.340117959738755	0.278898704990779	RB1/CASQ1	2
GO:0042176	regulation of protein catabolic process	2/42	362/18888	0.00552486187845304	2.48460931333859	1.34639403236126	0.192207062956553	0.340213904285341	0.278977380076959	FBXW8/ASB9	2
GO:0044282	small molecule catabolic process	2/42	373/18888	0.00536193029490617	2.41133665262352	1.29962997674492	0.201107517028778	0.346375996796993	0.284030331773051	AGXT/GAD2	2
GO:0051347	positive regulation of transferase activity	2/42	376/18888	0.00531914893617021	2.39209726443769	1.28716248540807	0.203544131232066	0.346375996796993	0.284030331773051	EPHA4/LMO4	2
GO:1901653	cellular response to peptide	2/42	376/18888	0.00531914893617021	2.39209726443769	1.28716248540807	0.203544131232066	0.346375996796993	0.284030331773051	RB1/EPHA4	2
GO:0009100	glycoprotein metabolic process	2/42	386/18888	0.00518134715025907	2.33012583271651	1.2464463324932	0.211691747627179	0.35412390314713	0.290383660039228	MAN2B1/B3GAT1	2
