Term	Ont	N	DE	P.DE	adj_pval	GOID
innate immune response	BP	975	10	0.146768376430906	1	GO:0045087
regulation of innate immune response	BP	440	6	0.0893846584451312	1	GO:0045088
negative regulation of innate immune response	BP	88	2	0.126229251867703	1	GO:0045824
animal organ development	BP	3050	25	0.227761904533872	1	GO:0048513
positive regulation of biological process	BP	6363	65	0.000504542771747594	0.299459412473559	GO:0048518
negative regulation of biological process	BP	5768	47	0.137244976524676	1	GO:0048519
response to steroid hormone	BP	338	2	0.686156061611771	1	GO:0048545
embryonic organ development	BP	455	3	0.618809075518746	1	GO:0048568
regulation of response to stimulus	BP	4085	39	0.0251349359953973	1	GO:0048583
positive regulation of response to stimulus	BP	2339	23	0.0606581987373586	1	GO:0048584
negative regulation of response to stimulus	BP	1763	13	0.46209161760485	1	GO:0048585
reproductive structure development	BP	307	2	0.634571385149945	1	GO:0048608
multicellular organismal reproductive process	BP	924	5	0.777202104105214	1	GO:0048609
system development	BP	4067	36	0.0782447943643185	1	GO:0048731
anatomical structure development	BP	6007	50	0.0966660487071136	1	GO:0048856
cellular developmental process	BP	4442	40	0.052127014503004	1	GO:0048869
regulation of immune response	BP	903	12	0.0254590847973385	1	GO:0050776
negative regulation of immune response	BP	194	2	0.393713368946845	1	GO:0050777
positive regulation of immune response	BP	740	8	0.148514042234028	1	GO:0050778
regulation of biological process	BP	12069	110	0.00015751902598209	0.126881575428573	GO:0050789
response to stimulus	BP	8860	97	1.4023794174516e-07	0.000263577211510027	GO:0050896
response to other organism	BP	1535	20	0.00558887598125717	1	GO:0051707
reproductive system development	BP	311	2	0.641580942427489	1	GO:0061458
biological regulation	BP	12489	115	4.97066826084106e-05	0.0579873756782247	GO:0065007
regulation of response to stress	BP	1408	11	0.396433678973454	1	GO:0080134
response to alcohol	BP	259	3	0.27169427930209	1	GO:0097305
defense response to other organism	BP	1218	16	0.0118492923570797	1	GO:0098542
defense response to symbiont	BP	1113	13	0.0495358402058372	1	GO:0140546
response to ketone	BP	217	2	0.448998984478131	1	GO:1901654
response to oxygen-containing compound	BP	1687	10	0.747648302393376	1	GO:1901700
metabolic process	BP	12005	111	6.93088334930103e-05	0.0710541559364252	GO:0008152
response to xenobiotic stimulus	BP	443	4	0.374552736271752	1	GO:0009410
cellular metabolic process	BP	10651	96	0.00110270224192571	0.484171433338816	GO:0044237
cellular response to stimulus	BP	7474	79	2.21670472431032e-05	0.0294091519718205	GO:0051716
cellular response to chemical stimulus	BP	2731	27	0.041599568392746	1	GO:0070887
cellular response to xenobiotic stimulus	BP	193	2	0.391251216538402	1	GO:0071466
system process	BP	2308	18	0.349034587374234	1	GO:0003008
proteolysis	BP	1609	15	0.157356787471776	1	GO:0006508
lipid metabolic process	BP	1397	16	0.0364991117699177	1	GO:0006629
nitrogen compound metabolic process	BP	9959	92	0.000651581374566153	0.358433324925976	GO:0006807
negative regulation of metabolic process	BP	3382	26	0.332759732623416	1	GO:0009892
negative regulation of peptidase activity	BP	132	2	0.235617790005154	1	GO:0010466
negative regulation of macromolecule metabolic process	BP	3172	24	0.371883397417258	1	GO:0010605
negative regulation of endopeptidase activity	BP	124	2	0.215062916375931	1	GO:0010951
regulation of lipid metabolic process	BP	326	5	0.0794151868932293	1	GO:0019216
regulation of metabolic process	BP	7045	64	0.0107311877546876	1	GO:0019222
protein metabolic process	BP	4882	49	0.00456096237644142	1	GO:0019538
regulation of proteolysis	BP	599	4	0.605235933648166	1	GO:0030162
homeostatic process	BP	1714	24	0.000935820773202986	0.449074504655748	GO:0042592
negative regulation of catalytic activity	BP	449	6	0.0961263186770801	1	GO:0043086
macromolecule metabolic process	BP	9918	86	0.00843719914198408	1	GO:0043170
negative regulation of molecular function	BP	751	10	0.0390322092365127	1	GO:0044092
primary metabolic process	BP	10443	100	5.82297331817663e-05	0.0625387334372171	GO:0044238
negative regulation of proteolysis	BP	231	2	0.481244214043246	1	GO:0045861
multicellular organismal-level homeostasis	BP	801	12	0.0110022701155723	1	GO:0048871
regulation of catalytic activity	BP	1404	19	0.00462964465250915	1	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	51	0.0218413850205005	1	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	19	0.232115709762638	1	GO:0051172
regulation of protein metabolic process	BP	2218	18	0.28887248076933	1	GO:0051246
negative regulation of protein metabolic process	BP	897	5	0.754797573331187	1	GO:0051248
regulation of hydrolase activity	BP	743	11	0.0158320853493163	1	GO:0051336
negative regulation of hydrolase activity	BP	204	3	0.171765524640623	1	GO:0051346
regulation of peptidase activity	BP	303	4	0.163219838222939	1	GO:0052547
regulation of endopeptidase activity	BP	279	4	0.132399538618234	1	GO:0052548
regulation of macromolecule metabolic process	BP	6529	57	0.0352394973004717	1	GO:0060255
regulation of molecular function	BP	2028	28	0.000429458520491794	0.295551755347219	GO:0065009
organic substance metabolic process	BP	11490	107	8.29825452607474e-05	0.081373405470039	GO:0071704
regulation of primary metabolic process	BP	5719	54	0.00983028728976063	1	GO:0080090
organonitrogen compound metabolic process	BP	5954	62	0.000432438056506971	0.295551755347219	GO:1901564
catabolic process	BP	2655	29	0.0106025062838053	1	GO:0009056
positive regulation of metabolic process	BP	3796	46	0.000113189373816635	0.102114925482415	GO:0009893
regulation of catabolic process	BP	1114	13	0.04982346652712	1	GO:0009894
positive regulation of catabolic process	BP	624	4	0.637283828403826	1	GO:0009896
lipid catabolic process	BP	340	3	0.425035655681768	1	GO:0016042
regulation of cellular metabolic process	BP	6541	58	0.025276768154982	1	GO:0031323
positive regulation of cellular metabolic process	BP	3422	40	0.000724826087410956	0.371539263078789	GO:0031325
regulation of cellular catabolic process	BP	782	9	0.0990350397159339	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	2	0.801826879939962	1	GO:0031331
cellular catabolic process	BP	1689	18	0.0496368283057056	1	GO:0044248
cellular lipid metabolic process	BP	1018	12	0.0546785773450631	1	GO:0044255
positive regulation of lipid metabolic process	BP	123	3	0.0553684676464018	1	GO:0045834
glycerolipid metabolic process	BP	398	5	0.14748418440174	1	GO:0046486
positive regulation of cellular process	BP	5834	57	0.00370571842693548	0.898696488183902	GO:0048522
regulation of cellular process	BP	11512	98	0.00700792445360461	1	GO:0050794
regulation of lipid catabolic process	BP	66	2	0.0779642722609186	1	GO:0050994
organic substance catabolic process	BP	2177	23	0.0310020742227472	1	GO:1901575
angiogenesis	BP	624	4	0.637283828403826	1	GO:0001525
blood vessel development	BP	807	5	0.668342109962966	1	GO:0001568
ameboidal-type cell migration	BP	496	5	0.267020732408999	1	GO:0001667
vasculature development	BP	840	5	0.70215157691884	1	GO:0001944
anatomical structure morphogenesis	BP	2751	18	0.651386954953868	1	GO:0009653
regulation of endothelial cell migration	BP	233	2	0.485756237581738	1	GO:0010594
positive regulation of endothelial cell migration	BP	131	2	0.233041150993912	1	GO:0010595
epithelial cell migration	BP	373	4	0.264638278721636	1	GO:0010631
regulation of epithelial cell migration	BP	297	3	0.344004287696824	1	GO:0010632
positive regulation of epithelial cell migration	BP	177	3	0.127523878044263	1	GO:0010634
cell migration	BP	1612	19	0.01829468261402	1	GO:0016477
regulation of cell migration	BP	1050	12	0.0657480094270863	1	GO:0030334
positive regulation of cell migration	BP	580	6	0.221228370723728	1	GO:0030335
tube morphogenesis	BP	957	6	0.662646919011504	1	GO:0035239
tube development	BP	1173	7	0.716547495863515	1	GO:0035295
locomotion	BP	1346	15	0.0511575230086488	1	GO:0040011
regulation of locomotion	BP	1151	12	0.109899740612221	1	GO:0040012
positive regulation of locomotion	BP	620	6	0.267243858721001	1	GO:0040017
endothelial cell migration	BP	284	3	0.319205513183432	1	GO:0043542
blood vessel morphogenesis	BP	714	5	0.560642170482173	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	8	0.667411226094429	1	GO:0048646
cell motility	BP	1827	21	0.0172678926252211	1	GO:0048870
regulation of multicellular organismal process	BP	3115	31	0.0275663937592516	1	GO:0051239
circulatory system development	BP	1229	9	0.491270592902961	1	GO:0072359
tissue migration	BP	381	4	0.27697236254417	1	GO:0090130
epithelium migration	BP	376	4	0.269251630791325	1	GO:0090132
regulation of cell motility	BP	1110	12	0.0902649777352501	1	GO:2000145
positive regulation of cell motility	BP	606	6	0.250846097630017	1	GO:2000147
cellular aromatic compound metabolic process	BP	6288	58	0.011716642311514	1	GO:0006725
biosynthetic process	BP	8514	76	0.00728627670217397	1	GO:0009058
macromolecule biosynthetic process	BP	7514	63	0.0553660872689865	1	GO:0009059
response to radiation	BP	429	6	0.0815101508057231	1	GO:0009314
response to light stimulus	BP	319	4	0.185077070538253	1	GO:0009416
response to abiotic stimulus	BP	1131	16	0.00608779083186828	1	GO:0009628
response to inorganic substance	BP	532	5	0.315586602382927	1	GO:0010035
response to metal ion	BP	359	3	0.459813992353961	1	GO:0010038
response to organonitrogen compound	BP	1033	6	0.732357083882039	1	GO:0010243
gene expression	BP	7028	59	0.0627935609839583	1	GO:0010467
regulation of hormone levels	BP	539	4	0.521853478760699	1	GO:0010817
heterocycle biosynthetic process	BP	4052	40	0.0141403945123712	1	GO:0018130
aromatic compound biosynthetic process	BP	4064	39	0.0233563190474397	1	GO:0019438
response to cytokine	BP	960	10	0.13689822001634	1	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	59	0.0272520105078796	1	GO:0034641
protein modification process	BP	2950	26	0.128597647423081	1	GO:0036211
hormone metabolic process	BP	240	4	0.0883290651059335	1	GO:0042445
macromolecule modification	BP	3181	28	0.118945515638617	1	GO:0043412
protein acylation	BP	100	2	0.15487351821619	1	GO:0043543
amide metabolic process	BP	1228	10	0.356355293932309	1	GO:0043603
amide biosynthetic process	BP	907	6	0.611162651518341	1	GO:0043604
cellular biosynthetic process	BP	8376	75	0.00719494051566841	1	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	44	0.0335721426669671	1	GO:0044271
heterocycle metabolic process	BP	6242	56	0.0227887116916846	1	GO:0046483
response to mineralocorticoid	BP	40	2	0.0318617214025211	1	GO:0051385
response to calcium ion	BP	146	2	0.271796453473405	1	GO:0051592
protein maturation	BP	540	3	0.730715568161635	1	GO:0051604
regulation of biological quality	BP	2922	27	0.080940702492509	1	GO:0065008
cellular response to organic substance	BP	2004	16	0.327189640931486	1	GO:0071310
cellular response to organic cyclic compound	BP	530	3	0.719019922086373	1	GO:0071407
cellular response to organonitrogen compound	BP	620	2	0.932736921384231	1	GO:0071417
cellular response to endogenous stimulus	BP	1502	10	0.608064780875083	1	GO:0071495
organic cyclic compound metabolic process	BP	6540	61	0.00742442422515888	1	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	42	0.010381346124092	1	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	16	0.18972850317372	1	GO:1901566
organic substance biosynthetic process	BP	8457	76	0.00609877033891397	1	GO:1901576
response to peptide	BP	526	2	0.884803478851793	1	GO:1901652
response to nitrogen compound	BP	1137	7	0.685874323981245	1	GO:1901698
cellular response to nitrogen compound	BP	691	2	0.955726739790865	1	GO:1901699
cellular response to oxygen-containing compound	BP	1204	6	0.850560558843205	1	GO:1901701
cytoplasmic translation	BP	159	3	0.100721527359994	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6064	54	0.0291168044520003	1	GO:0006139
RNA processing	BP	1336	12	0.226068552335064	1	GO:0006396
translation	BP	743	6	0.418417370874396	1	GO:0006412
regulation of translation	BP	450	2	0.824843086652425	1	GO:0006417
peptide metabolic process	BP	938	8	0.334071354454132	1	GO:0006518
amino acid metabolic process	BP	294	3	0.338284295307366	1	GO:0006520
apoptotic process	BP	1959	18	0.142852084950159	1	GO:0006915
nervous system development	BP	2535	23	0.118258050942202	1	GO:0007399
central nervous system development	BP	1032	9	0.296682590002728	1	GO:0007417
brain development	BP	732	6	0.404728552061216	1	GO:0007420
cell death	BP	2039	20	0.0786525227141704	1	GO:0008219
RNA modification	BP	179	2	0.356345053090488	1	GO:0009451
regulation of biosynthetic process	BP	5681	51	0.0299587228337991	1	GO:0009889
regulation of gene expression	BP	5391	46	0.0801052805470607	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	48	0.056804074927926	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	6	0.768575111412813	1	GO:0010608
programmed cell death	BP	2035	20	0.0774624224953492	1	GO:0012501
RNA metabolic process	BP	4962	43	0.0739573003385649	1	GO:0016070
regulation of cellular biosynthetic process	BP	5650	51	0.0273448514874836	1	GO:0031326
regulation of amide metabolic process	BP	522	3	0.709384692556856	1	GO:0034248
ncRNA processing	BP	430	2	0.804973587681066	1	GO:0034470
ncRNA metabolic process	BP	632	2	0.937286077721321	1	GO:0034660
regulation of apoptotic process	BP	1504	14	0.169158970536934	1	GO:0042981
peptide biosynthetic process	BP	772	6	0.454299600883218	1	GO:0043043
negative regulation of apoptotic process	BP	903	7	0.44453025894636	1	GO:0043066
regulation of programmed cell death	BP	1553	14	0.199179411620908	1	GO:0043067
negative regulation of programmed cell death	BP	934	7	0.4795483243267	1	GO:0043069
negative regulation of cellular process	BP	5421	43	0.199995716177956	1	GO:0048523
nervous system process	BP	1510	11	0.487996954591317	1	GO:0050877
head development	BP	781	6	0.465343809625346	1	GO:0060322
nucleic acid metabolic process	BP	5510	47	0.0774548729954499	1	GO:0090304
temperature homeostasis	BP	183	3	0.136972082155078	1	GO:0001659
response to hypoxia	BP	310	4	0.172663893292622	1	GO:0001666
muscle system process	BP	459	4	0.399806397514068	1	GO:0003012
circulatory system process	BP	611	5	0.424584930743265	1	GO:0003013
organic acid metabolic process	BP	933	9	0.207303089138179	1	GO:0006082
transport	BP	4358	30	0.566585026281442	1	GO:0006810
muscle contraction	BP	355	4	0.237311144922129	1	GO:0006936
cell communication	BP	6565	63	0.00324139270868501	0.830754217632747	GO:0007154
signal transduction	BP	5991	61	0.000893750853434566	0.438209929312243	GO:0007165
cell surface receptor signaling pathway	BP	2818	28	0.0362740910725332	1	GO:0007166
cell-cell signaling	BP	1709	12	0.535824132591432	1	GO:0007267
chemical synaptic transmission	BP	748	3	0.897239647406622	1	GO:0007268
behavior	BP	655	6	0.309311494169916	1	GO:0007610
locomotory behavior	BP	202	4	0.0537839069403274	1	GO:0007626
blood circulation	BP	526	5	0.307396132820175	1	GO:0008015
protein localization	BP	2496	20	0.293984907407945	1	GO:0008104
regulation of blood pressure	BP	187	5	0.0102967841218977	1	GO:0008217
protein secretion	BP	370	5	0.11859847745671	1	GO:0009306
regulation of signal transduction	BP	3126	29	0.0691290887207229	1	GO:0009966
regulation of cell communication	BP	3544	30	0.153936242649057	1	GO:0010646
positive regulation of cell communication	BP	1807	16	0.197301335670164	1	GO:0010647
protein transport	BP	1412	11	0.400028828596677	1	GO:0015031
organic anion transport	BP	447	2	0.821982629512197	1	GO:0015711
organic acid transport	BP	355	2	0.711833152453373	1	GO:0015849
organic hydroxy compound transport	BP	308	2	0.636333708425713	1	GO:0015850
organic acid biosynthetic process	BP	333	3	0.412028176724736	1	GO:0016053
organic acid catabolic process	BP	250	3	0.254771922899302	1	GO:0016054
phenol-containing compound metabolic process	BP	112	2	0.184604647140006	1	GO:0018958
carboxylic acid metabolic process	BP	904	9	0.183497688864434	1	GO:0019752
regulation of signaling	BP	3539	29	0.205694000242659	1	GO:0023051
signaling	BP	6473	63	0.00228669184389478	0.720499745100636	GO:0023052
positive regulation of signaling	BP	1808	16	0.197889875087632	1	GO:0023056
monocarboxylic acid metabolic process	BP	635	6	0.285105735069595	1	GO:0032787
regulation of localization	BP	2048	18	0.187411195702624	1	GO:0032879
regulation of protein localization	BP	877	8	0.271650411217813	1	GO:0032880
regulation of organic acid transport	BP	77	2	0.101281494235843	1	GO:0032890
positive regulation of organic acid transport	BP	46	2	0.0411474967463907	1	GO:0032892
secretion by cell	BP	826	6	0.519576608698048	1	GO:0032940
macromolecule localization	BP	2992	27	0.100299202377857	1	GO:0033036
establishment of protein localization to extracellular region	BP	371	5	0.11957990423687	1	GO:0035592
response to decreased oxygen levels	BP	324	4	0.192096853075387	1	GO:0036293
regulation of membrane potential	BP	446	2	0.821019918470724	1	GO:0042391
response to alkaloid	BP	94	2	0.140390901996831	1	GO:0043279
oxoacid metabolic process	BP	927	9	0.202275292174339	1	GO:0043436
regulation of system process	BP	565	4	0.559038491836129	1	GO:0044057
small molecule metabolic process	BP	1814	20	0.0293787034870979	1	GO:0044281
small molecule catabolic process	BP	373	4	0.264638278721636	1	GO:0044282
small molecule biosynthetic process	BP	601	6	0.245061362684543	1	GO:0044283
establishment of protein localization	BP	1693	15	0.206412950760285	1	GO:0045184
carboxylic acid biosynthetic process	BP	330	3	0.406425897544772	1	GO:0046394
carboxylic acid catabolic process	BP	250	3	0.254771922899302	1	GO:0046395
secretion	BP	962	6	0.66755714208127	1	GO:0046903
carboxylic acid transport	BP	354	2	0.71037247330203	1	GO:0046942
regulation of protein secretion	BP	269	3	0.290635362976714	1	GO:0050708
positive regulation of protein secretion	BP	147	2	0.274382780111309	1	GO:0050714
regulation of secretion	BP	619	4	0.631009777111656	1	GO:0051046
positive regulation of secretion	BP	312	3	0.37252362655172	1	GO:0051047
regulation of transport	BP	1641	13	0.361507362123764	1	GO:0051049
positive regulation of transport	BP	846	8	0.241326321780578	1	GO:0051050
negative regulation of transport	BP	461	3	0.62764056029144	1	GO:0051051
positive regulation of nitrogen compound metabolic process	BP	3071	30	0.0371945481862032	1	GO:0051173
localization	BP	5302	42	0.206439892064321	1	GO:0051179
positive regulation of protein transport	BP	251	2	0.525249181093148	1	GO:0051222
regulation of protein transport	BP	440	5	0.195718194774119	1	GO:0051223
establishment of localization	BP	4666	36	0.284413433416445	1	GO:0051234
positive regulation of multicellular organismal process	BP	1686	21	0.00748363070777121	1	GO:0051240
cellular localization	BP	3367	25	0.405407237106462	1	GO:0051641
regulation of cellular localization	BP	987	9	0.254705440476432	1	GO:0060341
regulation of establishment of protein localization	BP	537	6	0.175194447722924	1	GO:0070201
response to oxygen levels	BP	351	5	0.100700316475483	1	GO:0070482
cellular macromolecule localization	BP	2507	20	0.300814664110355	1	GO:0070727
protein localization to extracellular region	BP	379	5	0.127568639969958	1	GO:0071692
organic substance transport	BP	2360	18	0.385039310333714	1	GO:0071702
nitrogen compound transport	BP	1896	13	0.569440709755928	1	GO:0071705
anterograde trans-synaptic signaling	BP	748	3	0.897239647406622	1	GO:0098916
synaptic signaling	BP	779	3	0.911945034555372	1	GO:0099536
trans-synaptic signaling	BP	754	3	0.900246870757662	1	GO:0099537
export from cell	BP	907	6	0.611162651518341	1	GO:0140352
non-proteinogenic amino acid metabolic process	BP	73	3	0.0146190486564785	1	GO:0170041
organonitrogen compound catabolic process	BP	1427	15	0.0760410887657025	1	GO:1901565
organic hydroxy compound metabolic process	BP	564	10	0.00657914927758528	1	GO:1901615
regulation of secretion by cell	BP	564	4	0.557636693187542	1	GO:1903530
positive regulation of secretion by cell	BP	288	3	0.326837614440361	1	GO:1903532
positive regulation of protein localization	BP	483	3	0.658815300182351	1	GO:1903829
positive regulation of establishment of protein localization	BP	326	2	0.666929097667776	1	GO:1904951
response to molecule of bacterial origin	BP	368	3	0.475978181559807	1	GO:0002237
alcohol metabolic process	BP	371	7	0.0158809990007434	1	GO:0006066
lipid transport	BP	454	4	0.391928677854477	1	GO:0006869
endocytosis	BP	712	5	0.558142572851978	1	GO:0006897
phagocytosis	BP	236	4	0.084281968769072	1	GO:0006909
organelle organization	BP	3607	31	0.130068836131698	1	GO:0006996
vacuole organization	BP	233	2	0.485756237581738	1	GO:0007033
G protein-coupled receptor signaling pathway	BP	1284	19	0.00174223889869982	0.633781550343157	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	248	5	0.0306000523557268	1	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	157	3	0.0978983495106749	1	GO:0007189
small GTPase-mediated signal transduction	BP	499	4	0.46199785393535	1	GO:0007264
steroid metabolic process	BP	329	5	0.0818289226454487	1	GO:0008202
cholesterol metabolic process	BP	141	3	0.0765444778734711	1	GO:0008203
response to bacterium	BP	703	9	0.0595363696447595	1	GO:0009617
endomembrane system organization	BP	602	5	0.412199084628777	1	GO:0010256
macrophage derived foam cell differentiation	BP	40	2	0.0318617214025211	1	GO:0010742
regulation of cholesterol efflux	BP	54	2	0.0548797937620114	1	GO:0010874
positive regulation of cholesterol efflux	BP	27	2	0.0152100027095628	1	GO:0010875
lipid localization	BP	504	6	0.142909719555636	1	GO:0010876
sterol transport	BP	144	2	0.266623101638288	1	GO:0015918
cellular component organization	BP	6544	62	0.00480034492224388	1	GO:0016043
vesicle organization	BP	369	3	0.477760697901601	1	GO:0016050
sterol metabolic process	BP	155	3	0.0951081498631666	1	GO:0016125
vesicle-mediated transport	BP	1536	11	0.510995836573039	1	GO:0016192
endosomal transport	BP	286	2	0.596023865238656	1	GO:0016197
lipid storage	BP	94	2	0.140390901996831	1	GO:0019915
cellular component assembly	BP	3082	39	0.000176238020699853	0.137064562719465	GO:0022607
cholesterol transport	BP	131	2	0.233041150993912	1	GO:0030301
regulation of lipid transport	BP	155	4	0.0236756036292732	1	GO:0032368
positive regulation of lipid transport	BP	86	4	0.00314516872791565	0.815357879188616	GO:0032370
regulation of sterol transport	BP	82	2	0.112442472205844	1	GO:0032371
positive regulation of sterol transport	BP	38	2	0.0289776442461885	1	GO:0032373
regulation of cholesterol transport	BP	82	2	0.112442472205844	1	GO:0032374
positive regulation of cholesterol transport	BP	38	2	0.0289776442461885	1	GO:0032376
response to lipopolysaccharide	BP	347	3	0.437944157178549	1	GO:0032496
response to vitamin	BP	91	2	0.133266678037527	1	GO:0033273
cholesterol efflux	BP	74	2	0.0947439087219097	1	GO:0033344
intracellular signal transduction	BP	2719	26	0.062586265889212	1	GO:0035556
lipoprotein metabolic process	BP	139	2	0.253691540098826	1	GO:0042157
lipoprotein biosynthetic process	BP	102	2	0.159763612650936	1	GO:0042158
cholesterol homeostasis	BP	101	3	0.0340241757938511	1	GO:0042632
regulation of protein-containing complex assembly	BP	418	2	0.792116523274417	1	GO:0043254
protein-containing complex organization	BP	2435	26	0.0199050702208127	1	GO:0043933
cellular component biogenesis	BP	3349	41	0.000236049560220229	0.177462059373568	GO:0044085
regulation of cellular component biogenesis	BP	987	5	0.823372552804778	1	GO:0044087
regulation of cell differentiation	BP	1640	13	0.360692898999557	1	GO:0045595
negative regulation of cell differentiation	BP	734	9	0.07356835625508	1	GO:0045596
intracellular transport	BP	1349	8	0.731020955790569	1	GO:0046907
chemical homeostasis	BP	1032	14	0.0140399553837706	1	GO:0048878
regulation of developmental process	BP	2552	21	0.247523823936476	1	GO:0050793
regulation of small GTPase mediated signal transduction	BP	304	3	0.357333987847459	1	GO:0051056
negative regulation of developmental process	BP	1015	10	0.174812589182897	1	GO:0051093
regulation of cellular component organization	BP	2451	14	0.820390322330413	1	GO:0051128
positive regulation of cellular component organization	BP	1120	2	0.996957830406006	1	GO:0051130
maintenance of location	BP	336	4	0.209275083463589	1	GO:0051235
establishment of localization in cell	BP	1937	13	0.60096011706066	1	GO:0051649
transmembrane transport	BP	1548	11	0.521520133550327	1	GO:0055085
lipid homeostasis	BP	176	3	0.125972776112205	1	GO:0055088
sterol homeostasis	BP	102	3	0.0348802401867502	1	GO:0055092
membrane organization	BP	814	2	0.97896559458653	1	GO:0061024
protein-containing complex assembly	BP	1650	22	0.00280659871416297	0.753571754752757	GO:0065003
cellular response to biotic stimulus	BP	264	2	0.552481849948674	1	GO:0071216
cellular response to molecule of bacterial origin	BP	237	2	0.494707202055191	1	GO:0071219
cellular response to lipopolysaccharide	BP	224	2	0.465263970668006	1	GO:0071222
cellular response to cytokine stimulus	BP	865	8	0.259777372722271	1	GO:0071345
cellular response to lipid	BP	616	3	0.807487205857356	1	GO:0071396
cellular component organization or biogenesis	BP	6753	64	0.00402046148993742	0.92916089248746	GO:0071840
foam cell differentiation	BP	41	2	0.0333444578472164	1	GO:0090077
import into cell	BP	935	7	0.480669309513785	1	GO:0098657
intracellular signaling cassette	BP	1912	15	0.359763878265174	1	GO:0141124
regulation of intracellular signal transduction	BP	1827	15	0.296882111577683	1	GO:1902531
secondary alcohol metabolic process	BP	152	3	0.0909858550383686	1	GO:1902652
regulation of lipid localization	BP	185	5	0.00986066505960983	1	GO:1905952
positive regulation of lipid localization	BP	111	5	0.00111629487158014	0.484171433338816	GO:1905954
vascular process in circulatory system	BP	275	2	0.574655933859588	1	GO:0003018
phospholipid metabolic process	BP	381	8	0.00555161671836366	1	GO:0006644
phosphorus metabolic process	BP	2576	30	0.00383860815949266	0.911325983465236	GO:0006793
