Term	Ont	N	DE	P.DE	adj_pval	GOID
negative regulation of response to stimulus	BP	1763	18	0.0689617965874148	1	GO:0048585
reproductive structure development	BP	307	2	0.634571385149945	1	GO:0048608
multicellular organismal reproductive process	BP	924	9	0.199780971092461	1	GO:0048609
system development	BP	4067	41	0.00923221331076261	0.933736946237398	GO:0048731
anatomical structure development	BP	6007	59	0.00270914543014374	0.625733896778382	GO:0048856
stem cell differentiation	BP	248	2	0.518809109421586	1	GO:0048863
cellular developmental process	BP	4442	43	0.0149743144726585	1	GO:0048869
regulation of immune response	BP	903	9	0.182699737573455	1	GO:0050776
negative regulation of immune response	BP	194	2	0.393713368946845	1	GO:0050777
positive regulation of immune response	BP	740	7	0.261257129579796	1	GO:0050778
regulation of biological process	BP	12069	115	7.8852526997032e-06	0.0100021691396213	GO:0050789
response to stimulus	BP	8860	89	3.52921467689998e-05	0.0318391631291208	GO:0050896
response to glucocorticoid	BP	134	2	0.240775785799536	1	GO:0051384
response to other organism	BP	1535	17	0.0413559156356565	1	GO:0051707
reproductive system development	BP	311	2	0.641580942427489	1	GO:0061458
biological regulation	BP	12489	117	1.46673914679827e-05	0.0150367430531309	GO:0065007
regulation of response to stress	BP	1408	13	0.187788810020426	1	GO:0080134
response to alcohol	BP	259	2	0.542138368245177	1	GO:0097305
defense response to other organism	BP	1218	13	0.0863141155578062	1	GO:0098542
defense response to symbiont	BP	1113	10	0.252845951406192	1	GO:0140546
response to oxygen-containing compound	BP	1687	19	0.0276490827442378	1	GO:1901700
xenobiotic metabolic process	BP	125	3	0.0575625370252975	1	GO:0006805
metabolic process	BP	12005	111	6.93088334930103e-05	0.0578959789111613	GO:0008152
response to xenobiotic stimulus	BP	443	5	0.199359004032603	1	GO:0009410
cellular metabolic process	BP	10651	96	0.00110270224192571	0.388599161943632	GO:0044237
cellular response to stimulus	BP	7474	81	5.85766133882642e-06	0.00825710586474319	GO:0051716
cellular response to chemical stimulus	BP	2731	28	0.0255703052042328	1	GO:0070887
cellular response to xenobiotic stimulus	BP	193	3	0.153226465796078	1	GO:0071466
tissue homeostasis	BP	259	4	0.108790725959893	1	GO:0001894
system process	BP	2308	25	0.0190560971427008	1	GO:0003008
proteolysis	BP	1609	16	0.0991559296990644	1	GO:0006508
lipid metabolic process	BP	1397	13	0.180743354708031	1	GO:0006629
nitrogen compound metabolic process	BP	9959	94	0.000229193276709385	0.133475018528738	GO:0006807
negative regulation of metabolic process	BP	3382	26	0.332759732623416	1	GO:0009892
negative regulation of macromolecule metabolic process	BP	3172	25	0.291969745491137	1	GO:0010605
regulation of lipid metabolic process	BP	326	2	0.666929097667776	1	GO:0019216
regulation of metabolic process	BP	7045	59	0.0653044648811895	1	GO:0019222
protein metabolic process	BP	4882	55	0.000142816350888781	0.0938272734176579	GO:0019538
regulation of proteolysis	BP	599	4	0.605235933648166	1	GO:0030162
homeostatic process	BP	1714	15	0.219686751079369	1	GO:0042592
negative regulation of catalytic activity	BP	449	6	0.0961263186770801	1	GO:0043086
macromolecule metabolic process	BP	9918	86	0.00843719914198408	0.889217707702378	GO:0043170
negative regulation of molecular function	BP	751	9	0.0820664982803006	1	GO:0044092
primary metabolic process	BP	10443	99	0.000103626809349287	0.0753935180020587	GO:0044238
negative regulation of proteolysis	BP	231	3	0.219630218497313	1	GO:0045861
multicellular organismal-level homeostasis	BP	801	6	0.489673315061063	1	GO:0048871
regulation of catalytic activity	BP	1404	16	0.0379212023065124	1	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	49	0.0465869141373558	1	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	20	0.163440421393225	1	GO:0051172
regulation of protein metabolic process	BP	2218	24	0.0216989692417388	1	GO:0051246
negative regulation of protein metabolic process	BP	897	7	0.43770421987049	1	GO:0051248
regulation of hydrolase activity	BP	743	8	0.150861665692044	1	GO:0051336
negative regulation of hydrolase activity	BP	204	4	0.0553787611820288	1	GO:0051346
regulation of peptidase activity	BP	303	2	0.627455712755281	1	GO:0052547
regulation of endopeptidase activity	BP	279	2	0.582519641783959	1	GO:0052548
anatomical structure homeostasis	BP	259	4	0.108790725959893	1	GO:0060249
regulation of macromolecule metabolic process	BP	6529	57	0.0352394973004717	1	GO:0060255
regulation of molecular function	BP	2028	22	0.0268008400456153	1	GO:0065009
organic substance metabolic process	BP	11490	106	0.000145604086619581	0.0938272734176579	GO:0071704
regulation of primary metabolic process	BP	5719	50	0.0480190010582772	1	GO:0080090
organonitrogen compound metabolic process	BP	5954	68	9.27525968010367e-06	0.0110102214118452	GO:1901564
catabolic process	BP	2655	28	0.0184028319743072	1	GO:0009056
positive regulation of metabolic process	BP	3796	34	0.0756929843423883	1	GO:0009893
regulation of catabolic process	BP	1114	7	0.665224406805323	1	GO:0009894
positive regulation of catabolic process	BP	624	4	0.637283828403826	1	GO:0009896
lipid catabolic process	BP	340	4	0.21509745723228	1	GO:0016042
regulation of cellular metabolic process	BP	6541	55	0.0707336838407356	1	GO:0031323
positive regulation of cellular metabolic process	BP	3422	31	0.0784267492396138	1	GO:0031325
regulation of cellular catabolic process	BP	782	3	0.913262313307632	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	2	0.801826879939962	1	GO:0031331
cellular lipid catabolic process	BP	230	2	0.478979157804753	1	GO:0044242
cellular catabolic process	BP	1689	15	0.203927941139034	1	GO:0044248
cellular lipid metabolic process	BP	1018	9	0.283421803686112	1	GO:0044255
glycerolipid metabolic process	BP	398	5	0.14748418440174	1	GO:0046486
positive regulation of cellular process	BP	5834	63	0.000132911869864137	0.0908392216035078	GO:0048522
regulation of cellular process	BP	11512	111	7.98257712659321e-06	0.0100021691396213	GO:0050794
organic substance catabolic process	BP	2177	24	0.0177730447808796	1	GO:1901575
angiogenesis	BP	624	7	0.148652626274829	1	GO:0001525
blood vessel development	BP	807	10	0.0579948769157292	1	GO:0001568
ameboidal-type cell migration	BP	496	4	0.457400505686714	1	GO:0001667
vasculature development	BP	840	10	0.071602758946388	1	GO:0001944
anatomical structure morphogenesis	BP	2751	25	0.104899460855715	1	GO:0009653
epithelial cell migration	BP	373	2	0.737089836744689	1	GO:0010631
cell migration	BP	1612	23	0.000935607508063784	0.363822271325355	GO:0016477
regulation of cell migration	BP	1050	12	0.0657480094270863	1	GO:0030334
positive regulation of cell migration	BP	580	7	0.113457489403577	1	GO:0030335
tube morphogenesis	BP	957	11	0.073706527657302	1	GO:0035239
tube development	BP	1173	13	0.0688925280199253	1	GO:0035295
locomotion	BP	1346	14	0.0903033986974879	1	GO:0040011
regulation of locomotion	BP	1151	13	0.0612918082887124	1	GO:0040012
positive regulation of locomotion	BP	620	8	0.0706011634335718	1	GO:0040017
blood vessel morphogenesis	BP	714	9	0.0643002888801341	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	10	0.395832553982888	1	GO:0048646
cell motility	BP	1827	23	0.00456464447189093	0.780380039486522	GO:0048870
regulation of multicellular organismal process	BP	3115	32	0.0168561164501516	1	GO:0051239
circulatory system development	BP	1229	14	0.0504180974062833	1	GO:0072359
tissue migration	BP	381	2	0.74769915897703	1	GO:0090130
epithelium migration	BP	376	2	0.741111941211328	1	GO:0090132
regulation of cell motility	BP	1110	12	0.0902649777352501	1	GO:2000145
positive regulation of cell motility	BP	606	7	0.133675611804555	1	GO:2000147
cellular aromatic compound metabolic process	BP	6288	49	0.21558838899112	1	GO:0006725
biosynthetic process	BP	8514	72	0.0326428507694629	1	GO:0009058
macromolecule biosynthetic process	BP	7514	61	0.0998877140869617	1	GO:0009059
response to radiation	BP	429	7	0.0317624658965091	1	GO:0009314
response to light stimulus	BP	319	5	0.0739351200221103	1	GO:0009416
response to abiotic stimulus	BP	1131	11	0.169886522014619	1	GO:0009628
response to inorganic substance	BP	532	5	0.315586602382927	1	GO:0010035
response to metal ion	BP	359	4	0.243326421191136	1	GO:0010038
response to organonitrogen compound	BP	1033	15	0.00621820459177462	0.780380039486522	GO:0010243
gene expression	BP	7028	57	0.112630358548131	1	GO:0010467
regulation of hormone levels	BP	539	7	0.0851664872095889	1	GO:0010817
heterocycle biosynthetic process	BP	4052	32	0.254159437185433	1	GO:0018130
aromatic compound biosynthetic process	BP	4064	32	0.259759715719764	1	GO:0019438
response to insulin	BP	269	2	0.562660496096822	1	GO:0032868
response to cytokine	BP	960	12	0.0379844737164515	1	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	53	0.170177735536423	1	GO:0034641
protein modification process	BP	2950	34	0.00243031680097847	0.625733896778382	GO:0036211
hormone metabolic process	BP	240	3	0.23616046993992	1	GO:0042445
macromolecule modification	BP	3181	37	0.00129805877303199	0.436961456223337	GO:0043412
response to peptide hormone	BP	438	6	0.0879229014183906	1	GO:0043434
amide metabolic process	BP	1228	12	0.153019174966225	1	GO:0043603
amide biosynthetic process	BP	907	9	0.185900980946111	1	GO:0043604
cellular biosynthetic process	BP	8376	71	0.032462811162372	1	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	39	0.176395334807294	1	GO:0044271
heterocycle metabolic process	BP	6242	48	0.249816658405944	1	GO:0046483
protein maturation	BP	540	5	0.326550918109058	1	GO:0051604
regulation of biological quality	BP	2922	35	0.00107826703107488	0.386019597124808	GO:0065008
cellular response to organic substance	BP	2004	21	0.0413821795996998	1	GO:0071310
cellular response to organic cyclic compound	BP	530	6	0.168106907762727	1	GO:0071407
cellular response to organonitrogen compound	BP	620	9	0.0308968730159084	1	GO:0071417
cellular response to endogenous stimulus	BP	1502	15	0.105240178546062	1	GO:0071495
organic cyclic compound metabolic process	BP	6540	51	0.207296755730472	1	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	33	0.268762850069373	1	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	20	0.0265496519249173	1	GO:1901566
organic substance biosynthetic process	BP	8457	71	0.0395663914999696	1	GO:1901576
response to peptide	BP	526	8	0.0322226805850134	1	GO:1901652
response to nitrogen compound	BP	1137	17	0.00272526907463724	0.625733896778382	GO:1901698
cellular response to nitrogen compound	BP	691	9	0.054606214787794	1	GO:1901699
cellular response to oxygen-containing compound	BP	1204	12	0.138724763285977	1	GO:1901701
nucleobase-containing compound metabolic process	BP	6064	44	0.416894243068133	1	GO:0006139
RNA processing	BP	1336	9	0.592617988596929	1	GO:0006396
tRNA metabolic process	BP	201	3	0.166645977466699	1	GO:0006399
tRNA modification	BP	91	3	0.0260783920188362	1	GO:0006400
translation	BP	743	8	0.150861665692044	1	GO:0006412
regulation of translation	BP	450	4	0.3856163140217	1	GO:0006417
peptide metabolic process	BP	938	11	0.0660021153737976	1	GO:0006518
amino acid metabolic process	BP	294	4	0.151367840984823	1	GO:0006520
apoptotic process	BP	1959	22	0.01898737839901	1	GO:0006915
nervous system development	BP	2535	30	0.00303846556724714	0.643509847106762	GO:0007399
central nervous system development	BP	1032	9	0.296682590002728	1	GO:0007417
brain development	BP	732	5	0.582817912148516	1	GO:0007420
tRNA processing	BP	133	3	0.0667417056363153	1	GO:0008033
cell death	BP	2039	23	0.0158398094340876	1	GO:0008219
RNA modification	BP	179	3	0.130646591690119	1	GO:0009451
regulation of biosynthetic process	BP	5681	43	0.304802006407206	1	GO:0009889
regulation of gene expression	BP	5391	40	0.364254061423587	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	42	0.294676862923792	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	6	0.768575111412813	1	GO:0010608
programmed cell death	BP	2035	23	0.0155110185418373	1	GO:0012501
RNA metabolic process	BP	4962	35	0.505516501804145	1	GO:0016070
regulation of cellular biosynthetic process	BP	5650	42	0.354189270582725	1	GO:0031326
regulation of amide metabolic process	BP	522	4	0.496769178351783	1	GO:0034248
ncRNA processing	BP	430	5	0.183757187346795	1	GO:0034470
ncRNA metabolic process	BP	632	6	0.281511345518031	1	GO:0034660
regulation of apoptotic process	BP	1504	18	0.018658141536666	1	GO:0042981
peptide biosynthetic process	BP	772	8	0.174464777725166	1	GO:0043043
negative regulation of apoptotic process	BP	903	13	0.0112871942087498	0.984881788167623	GO:0043066
regulation of programmed cell death	BP	1553	19	0.0128461684646269	0.984881788167623	GO:0043067
negative regulation of programmed cell death	BP	934	15	0.00247289151445988	0.625733896778382	GO:0043069
regulation of neuron apoptotic process	BP	244	2	0.510132959431397	1	GO:0043523
negative regulation of cellular process	BP	5421	55	0.00193031591886933	0.565407080963362	GO:0048523
nervous system process	BP	1510	15	0.108713369918361	1	GO:0050877
neuron apoptotic process	BP	292	2	0.607337997415404	1	GO:0051402
head development	BP	781	7	0.305958485981557	1	GO:0060322
nucleic acid metabolic process	BP	5510	39	0.493551014049216	1	GO:0090304
response to hypoxia	BP	310	2	0.639838480905052	1	GO:0001666
peptide secretion	BP	247	3	0.249164879230161	1	GO:0002790
regulation of peptide secretion	BP	200	3	0.164949709413898	1	GO:0002791
positive regulation of peptide secretion	BP	113	3	0.0450222329934023	1	GO:0002793
muscle system process	BP	459	6	0.103927973744369	1	GO:0003012
circulatory system process	BP	611	7	0.137757508144182	1	GO:0003013
organic acid metabolic process	BP	933	9	0.207303089138179	1	GO:0006082
transport	BP	4358	48	0.000728720164340298	0.312141106942742	GO:0006810
amino acid transport	BP	156	2	0.297627820833205	1	GO:0006865
muscle contraction	BP	355	5	0.104348041172575	1	GO:0006936
regulation of muscle contraction	BP	167	2	0.325875969020108	1	GO:0006937
smooth muscle contraction	BP	108	2	0.174596810871067	1	GO:0006939
cell communication	BP	6565	77	5.0599498472753e-07	0.000877862375811132	GO:0007154
signal transduction	BP	5991	70	2.7292043938718e-06	0.00410363172662563	GO:0007165
cell surface receptor signaling pathway	BP	2818	36	0.000273047417431351	0.153957786318667	GO:0007166
cell-cell signaling	BP	1709	21	0.00865880740179302	0.895829092385504	GO:0007267
chemical synaptic transmission	BP	748	8	0.154814436810515	1	GO:0007268
behavior	BP	655	6	0.309311494169916	1	GO:0007610
blood circulation	BP	526	7	0.0771453683808827	1	GO:0008015
protein localization	BP	2496	23	0.104734233709669	1	GO:0008104
regulation of blood pressure	BP	187	3	0.143400555414466	1	GO:0008217
amino acid catabolic process	BP	111	2	0.182094669304522	1	GO:0009063
protein secretion	BP	370	3	0.479540428768472	1	GO:0009306
hormone transport	BP	322	4	0.189278745872268	1	GO:0009914
regulation of signal transduction	BP	3126	35	0.00335562698049437	0.680361447448189	GO:0009966
regulation of cell communication	BP	3544	42	0.000389487760406925	0.204290859260879	GO:0010646
positive regulation of cell communication	BP	1807	24	0.00190073166022787	0.564067129799728	GO:0010647
protein transport	BP	1412	14	0.119760778760358	1	GO:0015031
organic anion transport	BP	447	4	0.380877084868272	1	GO:0015711
peptide transport	BP	271	3	0.294436447829741	1	GO:0015833
organic acid transport	BP	355	4	0.237311144922129	1	GO:0015849
organic hydroxy compound transport	BP	308	2	0.636333708425713	1	GO:0015850
organic acid biosynthetic process	BP	333	5	0.0851075590164292	1	GO:0016053
organic acid catabolic process	BP	250	2	0.523108908710375	1	GO:0016054
carboxylic acid metabolic process	BP	904	9	0.183497688864434	1	GO:0019752
regulation of signaling	BP	3539	41	0.000733505305842216	0.312141106942742	GO:0023051
signaling	BP	6473	76	6.08135682861969e-07	0.000979706585090632	GO:0023052
positive regulation of signaling	BP	1808	23	0.00402501827646222	0.762859346280076	GO:0023056
signal release	BP	485	5	0.252528183309075	1	GO:0023061
peptide hormone secretion	BP	242	3	0.239863970316858	1	GO:0030072
insulin secretion	BP	200	3	0.164949709413898	1	GO:0030073
positive regulation of insulin secretion	BP	86	3	0.02252795191963	1	GO:0032024
monocarboxylic acid metabolic process	BP	635	5	0.457357255392105	1	GO:0032787
regulation of localization	BP	2048	26	0.0022976360309944	0.613233432159149	GO:0032879
regulation of protein localization	BP	877	10	0.0890884760806971	1	GO:0032880
regulation of organic acid transport	BP	77	2	0.101281494235843	1	GO:0032890
secretion by cell	BP	826	9	0.126344316184226	1	GO:0032940
macromolecule localization	BP	2992	30	0.0275116359408092	1	GO:0033036
response to nicotine	BP	50	3	0.0051775587528238	0.780380039486522	GO:0035094
establishment of protein localization to extracellular region	BP	371	3	0.481317351895182	1	GO:0035592
response to decreased oxygen levels	BP	324	2	0.663634302313888	1	GO:0036293
regulation of membrane potential	BP	446	8	0.0135482106792862	0.984881788167623	GO:0042391
amide transport	BP	311	4	0.174028439681659	1	GO:0042886
oxoacid metabolic process	BP	927	9	0.202275292174339	1	GO:0043436
regulation of system process	BP	565	7	0.102586521190175	1	GO:0044057
small molecule metabolic process	BP	1814	16	0.201438924694938	1	GO:0044281
small molecule catabolic process	BP	373	4	0.264638278721636	1	GO:0044282
small molecule biosynthetic process	BP	601	7	0.12965522900408	1	GO:0044283
establishment of protein localization	BP	1693	14	0.296664532917153	1	GO:0045184
negative regulation of blood pressure	BP	48	2	0.0444424107592905	1	GO:0045776
carboxylic acid biosynthetic process	BP	330	5	0.0826421340874403	1	GO:0046394
carboxylic acid catabolic process	BP	250	2	0.523108908710375	1	GO:0046395
hormone secretion	BP	311	4	0.174028439681659	1	GO:0046879
regulation of hormone secretion	BP	254	4	0.103212712414773	1	GO:0046883
positive regulation of hormone secretion	BP	144	3	0.0803752183092635	1	GO:0046887
secretion	BP	962	10	0.138193212793204	1	GO:0046903
carboxylic acid transport	BP	354	4	0.235812969105232	1	GO:0046942
regulation of protein secretion	BP	269	3	0.290635362976714	1	GO:0050708
positive regulation of protein secretion	BP	147	3	0.0842877722253723	1	GO:0050714
regulation of insulin secretion	BP	167	3	0.112333160798168	1	GO:0050796
regulation of secretion	BP	619	8	0.0700888500088278	1	GO:0051046
positive regulation of secretion	BP	312	5	0.0686695619550067	1	GO:0051047
negative regulation of secretion	BP	172	3	0.119838377341256	1	GO:0051048
regulation of transport	BP	1641	22	0.00262700040218295	0.625733896778382	GO:0051049
positive regulation of transport	BP	846	10	0.0742771963790693	1	GO:0051050
negative regulation of transport	BP	461	11	0.0004285444964676	0.219668013030233	GO:0051051
positive regulation of nitrogen compound metabolic process	BP	3071	29	0.057722341782309	1	GO:0051173
localization	BP	5302	54	0.00197480427235886	0.568154238106896	GO:0051179
positive regulation of protein transport	BP	251	4	0.0999311260249514	1	GO:0051222
regulation of protein transport	BP	440	4	0.369806297853168	1	GO:0051223
establishment of localization	BP	4666	49	0.00180071619873594	0.541511375283872	GO:0051234
positive regulation of multicellular organismal process	BP	1686	18	0.0489454771894035	1	GO:0051240
cellular localization	BP	3367	28	0.189074842271875	1	GO:0051641
regulation of postsynaptic membrane potential	BP	148	3	0.0856098438152398	1	GO:0060078
regulation of cellular localization	BP	987	13	0.0218399695328933	1	GO:0060341
regulation of establishment of protein localization	BP	537	4	0.518932296990786	1	GO:0070201
response to oxygen levels	BP	351	2	0.705953476490779	1	GO:0070482
cellular macromolecule localization	BP	2507	23	0.10844286254893	1	GO:0070727
protein localization to extracellular region	BP	379	3	0.495429071786754	1	GO:0071692
organic substance transport	BP	2360	23	0.0656225391576794	1	GO:0071702
nitrogen compound transport	BP	1896	18	0.115407595892713	1	GO:0071705
regulation of peptide transport	BP	202	3	0.168347415715841	1	GO:0090087
regulation of muscle system process	BP	245	3	0.245437591604499	1	GO:0090257
regulation of peptide hormone secretion	BP	197	3	0.159892623882134	1	GO:0090276
positive regulation of peptide hormone secretion	BP	111	3	0.0430803055583905	1	GO:0090277
anterograde trans-synaptic signaling	BP	748	8	0.154814436810515	1	GO:0098916
synaptic signaling	BP	779	9	0.0973100457667256	1	GO:0099536
trans-synaptic signaling	BP	754	8	0.159623061541018	1	GO:0099537
export from cell	BP	907	10	0.105010146519234	1	GO:0140352
organonitrogen compound catabolic process	BP	1427	17	0.0228340132751876	1	GO:1901565
organic hydroxy compound metabolic process	BP	564	6	0.203629313156321	1	GO:1901615
regulation of secretion by cell	BP	564	8	0.0454078781772112	1	GO:1903530
negative regulation of secretion by cell	BP	151	3	0.089628823117099	1	GO:1903531
positive regulation of secretion by cell	BP	288	5	0.0522647074823661	1	GO:1903532
positive regulation of protein localization	BP	483	7	0.0539151401637694	1	GO:1903829
positive regulation of establishment of protein localization	BP	326	4	0.194928242109558	1	GO:1904951
response to molecule of bacterial origin	BP	368	6	0.0452699814158384	1	GO:0002237
alcohol metabolic process	BP	371	4	0.261571191892001	1	GO:0006066
lipid transport	BP	454	5	0.212903781308523	1	GO:0006869
endocytosis	BP	712	9	0.063416607329242	1	GO:0006897
phagocytosis	BP	236	2	0.492478658713468	1	GO:0006909
organelle organization	BP	3607	32	0.0921333524661685	1	GO:0006996
vacuole organization	BP	233	5	0.0242550853819849	1	GO:0007033
lysosome organization	BP	111	4	0.00775333762642578	0.832708461078129	GO:0007040
G protein-coupled receptor signaling pathway	BP	1284	17	0.00893230798983695	0.919905362569784	GO:0007186
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	BP	248	4	0.0966992783334617	1	GO:0007188
adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	157	2	0.300204975301884	1	GO:0007189
small GTPase-mediated signal transduction	BP	499	8	0.0246328280211527	1	GO:0007264
Rho protein signal transduction	BP	145	2	0.269209852765145	1	GO:0007266
steroid metabolic process	BP	329	3	0.404555023928502	1	GO:0008202
response to bacterium	BP	703	10	0.0266171739353686	1	GO:0009617
endomembrane system organization	BP	602	6	0.246215124575108	1	GO:0010256
lipid localization	BP	504	6	0.142909719555636	1	GO:0010876
sterol transport	BP	144	2	0.266623101638288	1	GO:0015918
cellular component organization	BP	6544	63	0.00299702114436943	0.643509847106762	GO:0016043
vesicle organization	BP	369	4	0.258511187860901	1	GO:0016050
vesicle-mediated transport	BP	1536	17	0.0415670324402168	1	GO:0016192
endosomal transport	BP	286	6	0.0156110769205519	1	GO:0016197
lipid storage	BP	94	2	0.140390901996831	1	GO:0019915
cellular component assembly	BP	3082	27	0.129364251229949	1	GO:0022607
cholesterol transport	BP	131	2	0.233041150993912	1	GO:0030301
regulation of lipid transport	BP	155	2	0.295049247409995	1	GO:0032368
response to lipopolysaccharide	BP	347	6	0.0356864707641141	1	GO:0032496
regulation of Rho protein signal transduction	BP	89	2	0.128564998158554	1	GO:0035023
intracellular signal transduction	BP	2719	33	0.00122532195420809	0.424998642312893	GO:0035556
lipoprotein metabolic process	BP	139	2	0.253691540098826	1	GO:0042157
cholesterol homeostasis	BP	101	2	0.157314919073207	1	GO:0042632
regulation of protein-containing complex assembly	BP	418	3	0.561312676662841	1	GO:0043254
protein-containing complex organization	BP	2435	22	0.128670801300438	1	GO:0043933
cellular component biogenesis	BP	3349	29	0.131475426741514	1	GO:0044085
regulation of cellular component biogenesis	BP	987	8	0.385798142958636	1	GO:0044087
positive regulation of cellular component biogenesis	BP	507	5	0.28169605190196	1	GO:0044089
regulation of cell differentiation	BP	1640	17	0.0680240521747895	1	GO:0045595
negative regulation of cell differentiation	BP	734	8	0.14387352097986	1	GO:0045596
intracellular transport	BP	1349	12	0.235721881956023	1	GO:0046907
chemical homeostasis	BP	1032	10	0.187452633229711	1	GO:0048878
regulation of developmental process	BP	2552	23	0.124480185549309	1	GO:0050793
regulation of small GTPase mediated signal transduction	BP	304	6	0.0204081823582149	1	GO:0051056
negative regulation of developmental process	BP	1015	9	0.280602262238338	1	GO:0051093
regulation of cellular component organization	BP	2451	23	0.0904235442962169	1	GO:0051128
positive regulation of cellular component organization	BP	1120	10	0.258847647238395	1	GO:0051130
maintenance of location	BP	336	5	0.0876114985718401	1	GO:0051235
establishment of localization in cell	BP	1937	16	0.280275477643784	1	GO:0051649
transmembrane transport	BP	1548	17	0.0441617490737725	1	GO:0055085
lipid homeostasis	BP	176	2	0.348769575567477	1	GO:0055088
sterol homeostasis	BP	102	2	0.159763612650936	1	GO:0055092
membrane organization	BP	814	4	0.823866102856473	1	GO:0061024
protein-containing complex assembly	BP	1650	14	0.26513733971941	1	GO:0065003
cellular response to biotic stimulus	BP	264	3	0.28114984359987	1	GO:0071216
