GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0043401	steroid hormone mediated signaling pathway	139	2	0.68	0.07494	1
GO:0090630	activation of GTPase activity	99	2	0.48	0.08424	1
GO:0010737	protein kinase A signaling	39	2	0.19	0.08789	1
GO:0008053	mitochondrial fusion	32	2	0.16	0.09225	1
GO:0045616	regulation of keratinocyte differentiation	39	2	0.19	0.09229	1
GO:0030182	neuron differentiation	1423	10	6.94	0.09886	1
GO:0072659	protein localization to plasma membrane	292	4	1.42	0.09962	1
GO:1904659	glucose transmembrane transport	118	2	0.58	0.10145	1
GO:0046488	phosphatidylinositol metabolic process	162	3	0.79	0.10490	1
GO:0035307	positive regulation of protein dephosphorylation	44	2	0.21	0.10540	1
GO:0051924	regulation of calcium ion transport	247	2	1.2	0.11088	1
GO:0045948	positive regulation of translational initiation	28	2	0.14	0.11392	1
GO:0043542	endothelial cell migration	284	4	1.39	0.11721	1
GO:0045184	establishment of protein localization	1693	9	8.26	0.11963	1
GO:0043408	regulation of MAPK cascade	668	5	3.26	0.12256	1
GO:0032330	regulation of chondrocyte differentiation	53	2	0.26	0.12684	1
GO:0043069	negative regulation of programmed cell death	934	7	4.56	0.13827	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	4	1.99	0.13940	1
GO:0045446	endothelial cell differentiation	123	2	0.6	0.13992	1
GO:0070613	regulation of protein processing	66	3	0.32	0.14216	1
GO:0007283	spermatogenesis	634	5	3.09	0.14236	1
GO:0030048	actin filament-based movement	138	2	0.67	0.14577	1
GO:0008360	regulation of cell shape	140	2	0.68	0.14914	1
GO:0001701	in utero embryonic development	401	4	1.96	0.15973	1
GO:0035987	endodermal cell differentiation	51	2	0.25	0.15998	1
GO:0045595	regulation of cell differentiation	1640	15	8	0.16163	1
GO:0051603	proteolysis involved in protein catabolic process	754	2	3.68	0.16164	1
GO:0051893	regulation of focal adhesion assembly	63	2	0.31	0.16413	1
GO:0008283	cell population proliferation	2077	13	10.13	0.16597	1
GO:0010468	regulation of gene expression	5391	24	26.29	0.16617	1
GO:0006979	response to oxidative stress	397	3	1.94	0.16681	1
GO:0016311	dephosphorylation	307	7	1.5	0.18056	1
GO:0003341	cilium movement	209	2	1.02	0.19337	1
GO:0030282	bone mineralization	127	2	0.62	0.19650	1
GO:0070830	bicellular tight junction assembly	71	2	0.35	0.20370	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	9	6.26	0.20445	1
GO:0006366	transcription by RNA polymerase II	2685	11	13.09	0.21641	1
GO:0019216	regulation of lipid metabolic process	326	4	1.59	0.22843	1
GO:0006006	glucose metabolic process	192	2	0.94	0.23157	1
GO:0001837	epithelial to mesenchymal transition	187	2	0.91	0.23165	1
GO:0007266	Rho protein signal transduction	145	3	0.71	0.23611	1
GO:0035019	somatic stem cell population maintenance	68	2	0.33	0.23760	1
GO:0019217	regulation of fatty acid metabolic process	99	2	0.48	0.24895	1
GO:0016310	phosphorylation	1545	8	7.53	0.25036	1
GO:0032956	regulation of actin cytoskeleton organization	341	4	1.66	0.25049	1
GO:0006635	fatty acid beta-oxidation	75	2	0.37	0.26306	1
GO:0000165	MAPK cascade	769	6	3.75	0.26488	1
GO:0006468	protein phosphorylation	1288	6	6.28	0.26801	1
GO:0031669	cellular response to nutrient levels	239	3	1.17	0.27662	1
GO:0001503	ossification	444	6	2.17	0.27795	1
GO:0007369	gastrulation	199	3	0.97	0.27958	1
GO:0007043	cell-cell junction assembly	156	3	0.76	0.28933	1
GO:0032869	cellular response to insulin stimulus	206	2	1	0.29280	1
GO:0001501	skeletal system development	531	3	2.59	0.33475	1
GO:0015908	fatty acid transport	115	2	0.56	0.33480	1
GO:0050727	regulation of inflammatory response	423	4	2.06	0.34591	1
GO:0031644	regulation of nervous system process	119	2	0.58	0.34762	1
GO:0006470	protein dephosphorylation	208	5	1.01	0.35167	1
GO:0072593	reactive oxygen species metabolic process	237	2	1.16	0.35261	1
GO:0010038	response to metal ion	359	4	1.75	0.35427	1
GO:0031032	actomyosin structure organization	214	4	1.04	0.35813	1
GO:0045893	positive regulation of DNA-templated transcription	1680	9	8.19	0.36496	1
GO:0007160	cell-matrix adhesion	240	3	1.17	0.36797	1
GO:0008104	protein localization	2496	16	12.17	0.38331	1
GO:0001649	osteoblast differentiation	255	2	1.24	0.38967	1
GO:0006417	regulation of translation	450	5	2.19	0.39127	1
GO:0043066	negative regulation of apoptotic process	903	6	4.4	0.39239	1
GO:0006974	DNA damage response	884	6	4.31	0.39833	1
GO:0045727	positive regulation of translation	134	3	0.65	0.39878	1
GO:0007517	muscle organ development	359	3	1.75	0.39972	1
GO:0048598	embryonic morphogenesis	617	5	3.01	0.39992	1
GO:0031175	neuron projection development	1007	6	4.91	0.40891	1
GO:0017157	regulation of exocytosis	187	2	0.91	0.41468	1
GO:0098542	defense response to other organism	1218	2	5.94	0.41857	1
GO:0050767	regulation of neurogenesis	393	3	1.92	0.42314	1
GO:0006915	apoptotic process	1959	14	9.55	0.42765	1
GO:0097190	apoptotic signaling pathway	619	4	3.02	0.42890	1
GO:0000902	cell morphogenesis	971	6	4.74	0.46025	1
GO:0043547	positive regulation of GTPase activity	229	3	1.12	0.46574	1
GO:0006869	lipid transport	454	4	2.21	0.46606	1
GO:0019722	calcium-mediated signaling	232	3	1.13	0.46836	1
GO:0061157	mRNA destabilization	197	2	0.96	0.46899	1
GO:0071456	cellular response to hypoxia	152	2	0.74	0.47328	1
GO:0051260	protein homooligomerization	195	2	0.95	0.48168	1
GO:0045892	negative regulation of DNA-templated transcription	1262	6	6.15	0.49161	1
GO:0050729	positive regulation of inflammatory response	153	2	0.75	0.49329	1
GO:0048568	embryonic organ development	455	2	2.22	0.51366	1
GO:0007338	single fertilization	166	2	0.81	0.52900	1
GO:0098609	cell-cell adhesion	966	4	4.71	0.53226	1
GO:0030154	cell differentiation	4440	31	21.65	0.53245	1
GO:0018105	peptidyl-serine phosphorylation	282	2	1.38	0.53355	1
GO:0001666	response to hypoxia	310	3	1.51	0.53454	1
GO:0007507	heart development	618	3	3.01	0.55837	1
GO:0051726	regulation of cell cycle	1114	7	5.43	0.56017	1
GO:0071805	potassium ion transmembrane transport	217	3	1.06	0.56093	1
GO:0009306	protein secretion	370	2	1.8	0.56604	1
GO:0045944	positive regulation of transcription by RNA polymerase II	1239	6	6.04	0.56740	1
GO:0042981	regulation of apoptotic process	1504	9	7.33	0.57824	1
GO:0042060	wound healing	429	3	2.09	0.57970	1
GO:1901990	regulation of mitotic cell cycle phase transition	356	2	1.74	0.59047	1
GO:0043410	positive regulation of MAPK cascade	474	3	2.31	0.61008	1
GO:0048812	neuron projection morphogenesis	645	2	3.15	0.61402	1
GO:0060271	cilium assembly	385	3	1.88	0.65278	1
GO:0000122	negative regulation of transcription by RNA polymerase II	921	4	4.49	0.66345	1
GO:0010975	regulation of neuron projection development	460	3	2.24	0.67225	1
GO:0030522	intracellular receptor signaling pathway	369	2	1.8	0.70043	1
GO:0001525	angiogenesis	624	3	3.04	0.71007	1
GO:0030198	extracellular matrix organization	332	2	1.62	0.72747	1
GO:0045596	negative regulation of cell differentiation	734	6	3.58	0.75495	1
GO:0016477	cell migration	1612	6	7.86	0.78234	1
GO:0051301	cell division	642	6	3.13	0.79736	1
GO:0008285	negative regulation of cell population proliferation	789	3	3.85	0.80656	1
GO:0006886	intracellular protein transport	673	5	3.28	0.81005	1
GO:0006508	proteolysis	1609	9	7.85	0.82071	1
GO:0015031	protein transport	1412	8	6.89	0.83329	1
GO:0051649	establishment of localization in cell	1937	9	9.45	0.85173	1
GO:0008284	positive regulation of cell population proliferation	983	7	4.79	0.86805	1
GO:0001934	positive regulation of protein phosphorylation	579	2	2.82	0.87099	1
GO:0010628	positive regulation of gene expression	1197	8	5.84	0.87505	1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	641	4	3.13	0.89776	1
GO:0006281	DNA repair	600	4	2.93	0.89963	1
GO:0006357	regulation of transcription by RNA polymerase II	2565	10	12.51	0.90192	1
GO:0006091	generation of precursor metabolites and energy	509	2	2.48	0.91387	1
GO:0043065	positive regulation of apoptotic process	551	2	2.69	0.91722	1
GO:0007166	cell surface receptor signaling pathway	2818	12	13.74	0.94681	1
GO:0007417	central nervous system development	1032	4	5.03	0.97239	1
GO:0010629	negative regulation of gene expression	1603	5	7.82	0.99629	1
GO:0009987	cellular process	17161	85	83.69	1.00000	1
GO:0043009	chordate embryonic development	659	5	3.21	1.00000	1
GO:0042692	muscle cell differentiation	428	2	2.09	1.00000	1
GO:0007272	ensheathment of neurons	156	4	0.76	1.00000	1
GO:0080134	regulation of response to stress	1408	6	6.87	1.00000	1
GO:0080135	regulation of cellular response to stress	510	2	2.49	1.00000	1
GO:0032101	regulation of response to external stimulus	1142	4	5.57	1.00000	1
GO:0007276	gamete generation	815	5	3.97	1.00000	1
GO:0032103	positive regulation of response to external stimulus	640	2	3.12	1.00000	1
GO:0070884	regulation of calcineurin-NFAT signaling cascade	40	2	0.2	1.00000	1
GO:0070887	cellular response to chemical stimulus	2731	16	13.32	1.00000	1
GO:0048709	oligodendrocyte differentiation	106	2	0.52	1.00000	1
GO:0002274	myeloid leukocyte activation	241	2	1.18	1.00000	1
GO:0098876	vesicle-mediated transport to the plasma membrane	149	2	0.73	1.00000	1
GO:0010467	gene expression	7028	29	34.28	1.00000	1
GO:0030100	regulation of endocytosis	289	3	1.41	1.00000	1
GO:0009913	epidermal cell differentiation	246	4	1.2	1.00000	1
GO:0006807	nitrogen compound metabolic process	9959	47	48.57	1.00000	1
GO:0071495	cellular response to endogenous stimulus	1502	9	7.33	1.00000	1
GO:0071496	cellular response to external stimulus	335	3	1.63	1.00000	1
GO:0061919	process utilizing autophagic mechanism	577	2	2.81	1.00000	1
GO:0035303	regulation of dephosphorylation	105	3	0.51	1.00000	1
GO:0035304	regulation of protein dephosphorylation	78	3	0.38	1.00000	1
GO:0032291	axon ensheathment in central nervous system	26	2	0.13	1.00000	1
GO:0035305	negative regulation of dephosphorylation	33	2	0.16	1.00000	1
GO:0035306	positive regulation of dephosphorylation	54	2	0.26	1.00000	1
GO:0035308	negative regulation of protein dephosphorylation	28	2	0.14	1.00000	1
GO:0000278	mitotic cell cycle	910	5	4.44	1.00000	1
GO:0104004	cellular response to environmental stimulus	333	3	1.62	1.00000	1
GO:0019438	aromatic compound biosynthetic process	4064	17	19.82	1.00000	1
GO:0019439	aromatic compound catabolic process	676	5	3.3	1.00000	1
GO:0120031	plasma membrane bounded cell projection assembly	583	3	2.84	1.00000	1
GO:0060485	mesenchyme development	336	2	1.64	1.00000	1
GO:0000226	microtubule cytoskeleton organization	648	3	3.16	1.00000	1
GO:0090304	nucleic acid metabolic process	5510	25	26.87	1.00000	1
GO:0120035	regulation of plasma membrane bounded cell projection organization	659	4	3.21	1.00000	1
GO:0120036	plasma membrane bounded cell projection organization	1566	11	7.64	1.00000	1
GO:0042325	regulation of phosphorylation	1000	4	4.88	1.00000	1
GO:0050906	detection of stimulus involved in sensory perception	523	5	2.55	1.00000	1
GO:0050907	detection of chemical stimulus involved in sensory perception	454	4	2.21	1.00000	1
GO:0042327	positive regulation of phosphorylation	624	2	3.04	1.00000	1
GO:0120039	plasma membrane bounded cell projection morphogenesis	661	3	3.22	1.00000	1
GO:0050790	regulation of catalytic activity	1404	11	6.85	1.00000	1
GO:0050793	regulation of developmental process	2552	19	12.45	1.00000	1
GO:0050794	regulation of cellular process	11512	64	56.14	1.00000	1
GO:0070848	response to growth factor	778	3	3.79	1.00000	1
GO:0045862	positive regulation of proteolysis	335	3	1.63	1.00000	1
GO:0071453	cellular response to oxygen levels	175	2	0.85	1.00000	1
GO:0060429	epithelium development	1228	11	5.99	1.00000	1
GO:0048863	stem cell differentiation	248	3	1.21	1.00000	1
GO:0045859	regulation of protein kinase activity	469	2	2.29	1.00000	1
GO:0048869	cellular developmental process	4442	31	21.66	1.00000	1
GO:0071482	cellular response to light stimulus	122	3	0.59	1.00000	1
GO:0000910	cytokinesis	187	3	0.91	1.00000	1
GO:0009790	embryo development	1126	8	5.49	1.00000	1
GO:0009792	embryo development ending in birth or egg hatching	680	5	3.32	1.00000	1
GO:0048856	anatomical structure development	6007	40	29.3	1.00000	1
GO:0016050	vesicle organization	369	2	1.8	1.00000	1
GO:0014902	myotube differentiation	133	2	0.65	1.00000	1
GO:0048858	cell projection morphogenesis	666	3	3.25	1.00000	1
GO:0016053	organic acid biosynthetic process	333	2	1.62	1.00000	1
GO:0016054	organic acid catabolic process	250	3	1.22	1.00000	1
GO:0009062	fatty acid catabolic process	106	2	0.52	1.00000	1
GO:0050769	positive regulation of neurogenesis	246	2	1.2	1.00000	1
GO:0002090	regulation of receptor internalization	62	2	0.3	1.00000	1
GO:0061061	muscle structure development	708	5	3.45	1.00000	1
GO:0071478	cellular response to radiation	180	3	0.88	1.00000	1
GO:0048870	cell motility	1827	7	8.91	1.00000	1
GO:0001568	blood vessel development	807	3	3.94	1.00000	1
GO:0048871	multicellular organismal-level homeostasis	801	5	3.91	1.00000	1
GO:0009056	catabolic process	2655	16	12.95	1.00000	1
GO:0048872	homeostasis of number of cells	322	2	1.57	1.00000	1
GO:0009057	macromolecule catabolic process	1455	7	7.1	1.00000	1
GO:0030258	lipid modification	194	3	0.95	1.00000	1
GO:0009058	biosynthetic process	8514	38	41.52	1.00000	1
GO:0072594	establishment of protein localization to organelle	448	3	2.18	1.00000	1
GO:0009059	macromolecule biosynthetic process	7514	30	36.65	1.00000	1
GO:0016070	RNA metabolic process	4962	18	24.2	1.00000	1
GO:0016071	mRNA metabolic process	862	5	4.2	1.00000	1
GO:0048878	chemical homeostasis	1032	4	5.03	1.00000	1
GO:0050789	regulation of biological process	12069	64	58.86	1.00000	1
GO:0071417	cellular response to organonitrogen compound	620	5	3.02	1.00000	1
GO:0032989	cellular anatomical entity morphogenesis	784	4	3.82	1.00000	1
GO:0030968	endoplasmic reticulum unfolded protein response	76	2	0.37	1.00000	1
GO:0050776	regulation of immune response	903	2	4.4	1.00000	1
GO:0050778	positive regulation of immune response	740	2	3.61	1.00000	1
GO:0050779	RNA destabilization	201	2	0.98	1.00000	1
GO:0032970	regulation of actin filament-based process	382	5	1.86	1.00000	1
GO:0002062	chondrocyte differentiation	116	2	0.57	1.00000	1
GO:1901564	organonitrogen compound metabolic process	5954	35	29.04	1.00000	1
GO:1901565	organonitrogen compound catabolic process	1427	5	6.96	1.00000	1
GO:0002064	epithelial cell development	216	2	1.05	1.00000	1
GO:1901566	organonitrogen compound biosynthetic process	1794	12	8.75	1.00000	1
GO:1901568	fatty acid derivative metabolic process	75	2	0.37	1.00000	1
GO:0014070	response to organic cyclic compound	896	6	4.37	1.00000	1
GO:0009755	hormone-mediated signaling pathway	196	2	0.96	1.00000	1
GO:0061024	membrane organization	814	7	3.97	1.00000	1
GO:1902903	regulation of supramolecular fiber organization	389	3	1.9	1.00000	1
GO:1902905	positive regulation of supramolecular fiber organization	175	2	0.85	1.00000	1
GO:0016043	cellular component organization	6544	37	31.91	1.00000	1
GO:0032231	regulation of actin filament bundle assembly	106	3	0.52	1.00000	1
GO:0001523	retinoid metabolic process	84	2	0.41	1.00000	1
GO:0032233	positive regulation of actin filament bundle assembly	61	2	0.3	1.00000	1
GO:0006518	peptide metabolic process	938	9	4.57	1.00000	1
GO:0030216	keratinocyte differentiation	177	3	0.86	1.00000	1
GO:0061013	regulation of mRNA catabolic process	288	3	1.4	1.00000	1
GO:0044255	cellular lipid metabolic process	1018	14	4.96	1.00000	1
GO:0061014	positive regulation of mRNA catabolic process	202	2	0.99	1.00000	1
GO:0002764	immune response-regulating signaling pathway	506	2	2.47	1.00000	1
GO:0097435	supramolecular fiber organization	851	4	4.15	1.00000	1
GO:1901570	fatty acid derivative biosynthetic process	49	2	0.24	1.00000	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	338	2	1.65	1.00000	1
GO:0044281	small molecule metabolic process	1814	11	8.85	1.00000	1
GO:0032940	secretion by cell	826	4	4.03	1.00000	1
GO:0044282	small molecule catabolic process	373	3	1.82	1.00000	1
GO:0044283	small molecule biosynthetic process	601	4	2.93	1.00000	1
GO:1901575	organic substance catabolic process	2177	15	10.62	1.00000	1
GO:1901576	organic substance biosynthetic process	8457	38	41.24	1.00000	1
GO:0009725	response to hormone	883	6	4.31	1.00000	1
GO:0002757	immune response-activating signaling pathway	478	2	2.33	1.00000	1
GO:0007010	cytoskeleton organization	1505	7	7.34	1.00000	1
GO:0023051	regulation of signaling	3539	20	17.26	1.00000	1
GO:0023052	signaling	6473	39	31.57	1.00000	1
GO:0044270	cellular nitrogen compound catabolic process	656	4	3.2	1.00000	1
GO:0044271	cellular nitrogen compound biosynthetic process	4811	25	23.46	1.00000	1
GO:0071407	cellular response to organic cyclic compound	530	4	2.58	1.00000	1
GO:0007015	actin filament organization	464	3	2.26	1.00000	1
GO:0023056	positive regulation of signaling	1808	13	8.82	1.00000	1
GO:0023057	negative regulation of signaling	1484	5	7.24	1.00000	1
GO:0007017	microtubule-based process	938	5	4.57	1.00000	1
GO:0007018	microtubule-based movement	425	3	2.07	1.00000	1
GO:0061035	regulation of cartilage development	72	2	0.35	1.00000	1
GO:0009719	response to endogenous stimulus	1755	9	8.56	1.00000	1
GO:0072521	purine-containing compound metabolic process	565	2	2.76	1.00000	1
GO:0072522	purine-containing compound biosynthetic process	262	2	1.28	1.00000	1
GO:0007044	cell-substrate junction assembly	96	2	0.47	1.00000	1
GO:0007049	cell cycle	1811	9	8.83	1.00000	1
GO:0072527	pyrimidine-containing compound metabolic process	83	2	0.4	1.00000	1
GO:0070588	calcium ion transmembrane transport	333	2	1.62	1.00000	1
GO:0141124	intracellular signaling cassette	1912	18	9.32	1.00000	1
GO:0051668	localization within membrane	692	5	3.37	1.00000	1
GO:0051651	maintenance of location in cell	227	2	1.11	1.00000	1
GO:0051656	establishment of organelle localization	470	2	2.29	1.00000	1
GO:0051321	meiotic cell cycle	290	2	1.41	1.00000	1
GO:0044242	cellular lipid catabolic process	230	3	1.12	1.00000	1
GO:0008150	biological_process	18249	89	89	1.00000	1
GO:0008152	metabolic process	12005	58	58.55	1.00000	1
GO:0045597	positive regulation of cell differentiation	901	6	4.39	1.00000	1
GO:0046942	carboxylic acid transport	354	2	1.73	1.00000	1
GO:0006396	RNA processing	1336	2	6.52	1.00000	1
GO:0044248	cellular catabolic process	1689	10	8.24	1.00000	1
GO:0044249	cellular biosynthetic process	8376	38	40.85	1.00000	1
GO:0000018	regulation of DNA recombination	131	4	0.64	1.00000	1
GO:0014003	oligodendrocyte development	47	2	0.23	1.00000	1
GO:0030097	hemopoiesis	959	5	4.68	1.00000	1
GO:0030099	myeloid cell differentiation	439	4	2.14	1.00000	1
GO:0080090	regulation of primary metabolic process	5719	31	27.89	1.00000	1
GO:0140694	non-membrane-bounded organelle assembly	411	2	2	1.00000	1
GO:0044237	cellular metabolic process	10651	51	51.94	1.00000	1
GO:0044238	primary metabolic process	10443	54	50.93	1.00000	1
GO:0097193	intrinsic apoptotic signaling pathway	319	2	1.56	1.00000	1
GO:0003158	endothelium development	143	3	0.7	1.00000	1
GO:0090407	organophosphate biosynthetic process	592	5	2.89	1.00000	1
GO:0007005	mitochondrion organization	511	3	2.49	1.00000	1
GO:0051345	positive regulation of hydrolase activity	480	5	2.34	1.00000	1
GO:0051346	negative regulation of hydrolase activity	204	2	0.99	1.00000	1
GO:0051347	positive regulation of transferase activity	376	2	1.83	1.00000	1
GO:0007009	plasma membrane organization	169	3	0.82	1.00000	1
GO:0140352	export from cell	907	4	4.42	1.00000	1
GO:0050896	response to stimulus	8860	50	43.21	1.00000	1
GO:0003170	heart valve development	73	2	0.36	1.00000	1
GO:0051336	regulation of hydrolase activity	743	5	3.62	1.00000	1
GO:0051338	regulation of transferase activity	637	5	3.11	1.00000	1
GO:0002009	morphogenesis of an epithelium	501	2	2.44	1.00000	1
GO:2000241	regulation of reproductive process	214	2	1.04	1.00000	1
GO:0006351	DNA-templated transcription	3528	14	17.21	1.00000	1
GO:0042445	hormone metabolic process	240	2	1.17	1.00000	1
GO:0006354	DNA-templated transcription elongation	135	2	0.66	1.00000	1
GO:0051640	organelle localization	604	4	2.95	1.00000	1
GO:0006355	regulation of DNA-templated transcription	3406	13	16.61	1.00000	1
GO:0051641	cellular localization	3367	19	16.42	1.00000	1
GO:0046903	secretion	962	4	4.69	1.00000	1
GO:0044092	negative regulation of molecular function	751	4	3.66	1.00000	1
GO:0044093	positive regulation of molecular function	1210	7	5.9	1.00000	1
GO:0046907	intracellular transport	1349	7	6.58	1.00000	1
GO:0009890	negative regulation of biosynthetic process	2731	13	13.32	1.00000	1
GO:0000003	reproduction	1539	10	7.51	1.00000	1
GO:0009891	positive regulation of biosynthetic process	2706	15	13.2	1.00000	1
GO:0009892	negative regulation of metabolic process	3382	17	16.49	1.00000	1
GO:0009893	positive regulation of metabolic process	3796	19	18.51	1.00000	1
GO:0009894	regulation of catabolic process	1114	6	5.43	1.00000	1
GO:0009895	negative regulation of catabolic process	352	2	1.72	1.00000	1
GO:0009896	positive regulation of catabolic process	624	3	3.04	1.00000	1
GO:0050865	regulation of cell activation	629	2	3.07	1.00000	1
GO:0099177	regulation of trans-synaptic signaling	484	2	2.36	1.00000	1
GO:0032787	monocarboxylic acid metabolic process	635	5	3.1	1.00000	1
GO:0051302	regulation of cell division	186	2	0.91	1.00000	1
GO:0048583	regulation of response to stimulus	4085	20	19.92	1.00000	1
GO:0048584	positive regulation of response to stimulus	2339	12	11.41	1.00000	1
GO:0050850	positive regulation of calcium-mediated signaling	53	2	0.26	1.00000	1
GO:0048585	negative regulation of response to stimulus	1763	6	8.6	1.00000	1
GO:1901698	response to nitrogen compound	1137	7	5.55	1.00000	1
GO:0043555	regulation of translation in response to stress	22	2	0.11	1.00000	1
GO:1901360	organic cyclic compound metabolic process	6540	27	31.9	1.00000	1
GO:0006650	glycerophospholipid metabolic process	305	7	1.49	1.00000	1
GO:1901699	cellular response to nitrogen compound	691	5	3.37	1.00000	1
GO:1901361	organic cyclic compound catabolic process	704	5	3.43	1.00000	1
GO:0048589	developmental growth	665	4	3.24	1.00000	1
GO:1901362	organic cyclic compound biosynthetic process	4220	17	20.58	1.00000	1
GO:0032774	RNA biosynthetic process	3559	14	17.36	1.00000	1
GO:0001667	ameboidal-type cell migration	496	5	2.42	1.00000	1
GO:0006325	chromatin organization	802	2	3.91	1.00000	1
GO:0043588	skin development	318	4	1.55	1.00000	1
GO:0030029	actin filament-based process	820	7	4	1.00000	1
GO:0006310	DNA recombination	333	4	1.62	1.00000	1
GO:0048522	positive regulation of cellular process	5834	33	28.45	1.00000	1
GO:0048523	negative regulation of cellular process	5421	33	26.44	1.00000	1
GO:0030010	establishment of cell polarity	154	2	0.75	1.00000	1
GO:0051604	protein maturation	540	5	2.63	1.00000	1
GO:0051606	detection of stimulus	650	5	3.17	1.00000	1
GO:0090150	establishment of protein localization to membrane	272	2	1.33	1.00000	1
GO:0050877	nervous system process	1510	9	7.36	1.00000	1
GO:0044057	regulation of system process	565	4	2.76	1.00000	1
GO:0051492	regulation of stress fiber assembly	93	3	0.45	1.00000	1
GO:0051493	regulation of cytoskeleton organization	519	4	2.53	1.00000	1
GO:0072359	circulatory system development	1229	4	5.99	1.00000	1
GO:0048513	animal organ development	3050	15	14.87	1.00000	1
GO:0051495	positive regulation of cytoskeleton organization	184	2	0.9	1.00000	1
GO:0048514	blood vessel morphogenesis	714	3	3.48	1.00000	1
GO:0048518	positive regulation of biological process	6363	35	31.03	1.00000	1
GO:0048519	negative regulation of biological process	5768	33	28.13	1.00000	1
GO:1903131	mononuclear cell differentiation	484	3	2.36	1.00000	1
GO:0044085	cellular component biogenesis	3349	15	16.33	1.00000	1
GO:0031399	regulation of protein modification process	1243	7	6.06	1.00000	1
GO:0001676	long-chain fatty acid metabolic process	108	2	0.53	1.00000	1
GO:0044087	regulation of cellular component biogenesis	987	5	4.81	1.00000	1
GO:0006629	lipid metabolic process	1397	15	6.81	1.00000	1
GO:0034504	protein localization to nucleus	310	2	1.51	1.00000	1
GO:1901652	response to peptide	526	4	2.57	1.00000	1
GO:0044089	positive regulation of cellular component biogenesis	507	3	2.47	1.00000	1
GO:1901653	cellular response to peptide	376	4	1.83	1.00000	1
GO:0030030	cell projection organization	1608	11	7.84	1.00000	1
GO:0072665	protein localization to vacuole	87	2	0.42	1.00000	1
GO:0048545	response to steroid hormone	338	2	1.65	1.00000	1
GO:0030031	cell projection assembly	596	3	2.91	1.00000	1
GO:0030036	actin cytoskeleton organization	722	6	3.52	1.00000	1
GO:0009888	tissue development	2032	17	9.91	1.00000	1
GO:0030038	contractile actin filament bundle assembly	110	3	0.54	1.00000	1
GO:0009889	regulation of biosynthetic process	5681	27	27.71	1.00000	1
GO:0072657	protein localization to membrane	602	5	2.94	1.00000	1
GO:0043549	regulation of kinase activity	531	2	2.59	1.00000	1
GO:0033173	calcineurin-NFAT signaling cascade	45	2	0.22	1.00000	1
GO:0006644	phospholipid metabolic process	381	7	1.86	1.00000	1
GO:0050848	regulation of calcium-mediated signaling	94	2	0.46	1.00000	1
GO:0098660	inorganic ion transmembrane transport	917	5	4.47	1.00000	1
GO:0098662	inorganic cation transmembrane transport	825	5	4.02	1.00000	1
