GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0071677	positive regulation of mononuclear cell migration	71	3	0.68	0.1246	1
GO:0019076	viral release from host cell	28	2	0.27	0.1250	1
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	100	3	0.95	0.1268	1
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	66	2	0.63	0.1308	1
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	66	2	0.63	0.1308	1
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	66	2	0.63	0.1308	1
GO:1903351	cellular response to dopamine	55	2	0.52	0.1335	1
GO:2000146	negative regulation of cell motility	395	4	3.77	0.1344	1
GO:0051493	regulation of cytoskeleton organization	519	5	4.95	0.1345	1
GO:0070085	glycosylation	241	2	2.3	0.1347	1
GO:0001764	neuron migration	183	5	1.74	0.1359	1
GO:0003007	heart morphogenesis	269	5	2.56	0.1395	1
GO:0042129	regulation of T cell proliferation	180	4	1.72	0.1411	1
GO:0031929	TOR signaling	165	3	1.57	0.1417	1
GO:0008152	metabolic process	12005	111	114.46	0.1430	1
GO:0043627	response to estrogen	70	2	0.67	0.1438	1
GO:0050918	positive chemotaxis	70	2	0.67	0.1438	1
GO:0006511	ubiquitin-dependent protein catabolic process	595	9	5.67	0.1465	1
GO:1901799	negative regulation of proteasomal protein catabolic process	53	2	0.51	0.1498	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	141	3	1.34	0.1519	1
GO:0030595	leukocyte chemotaxis	237	5	2.26	0.1568	1
GO:0038061	non-canonical NF-kappaB signal transduction	135	4	1.29	0.1569	1
GO:0001934	positive regulation of protein phosphorylation	579	11	5.52	0.1601	1
GO:0007507	heart development	618	10	5.89	0.1606	1
GO:0007049	cell cycle	1811	16	17.27	0.1647	1
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	24	2	0.23	0.1657	1
GO:0002221	pattern recognition receptor signaling pathway	259	3	2.47	0.1668	1
GO:0048568	embryonic organ development	455	5	4.34	0.1714	1
GO:0034614	cellular response to reactive oxygen species	150	3	1.43	0.1726	1
GO:0009395	phospholipid catabolic process	54	2	0.51	0.1738	1
GO:0017157	regulation of exocytosis	187	3	1.78	0.1773	1
GO:0050729	positive regulation of inflammatory response	153	3	1.46	0.1797	1
GO:0019233	sensory perception of pain	81	2	0.77	0.1807	1
GO:0015012	heparan sulfate proteoglycan biosynthetic process	33	2	0.31	0.1815	1
GO:0060324	face development	52	2	0.5	0.1817	1
GO:0003333	amino acid transmembrane transport	102	2	0.97	0.1821	1
GO:0070936	protein K48-linked ubiquitination	82	2	0.78	0.1841	1
GO:0006302	double-strand break repair	312	4	2.97	0.1844	1
GO:0060337	type I interferon-mediated signaling pathway	83	2	0.79	0.1876	1
GO:0001501	skeletal system development	531	6	5.06	0.1880	1
GO:0002011	morphogenesis of an epithelial sheet	65	2	0.62	0.1896	1
GO:0046888	negative regulation of hormone secretion	67	2	0.64	0.1896	1
GO:0048878	chemical homeostasis	1032	10	9.84	0.1908	1
GO:0043066	negative regulation of apoptotic process	903	13	8.61	0.1929	1
GO:0002323	natural killer cell activation involved in immune response	34	2	0.32	0.1970	1
GO:0071711	basement membrane organization	38	2	0.36	0.1970	1
GO:0046488	phosphatidylinositol metabolic process	162	3	1.54	0.1972	1
GO:0042552	myelination	154	3	1.47	0.2008	1
GO:0098586	cellular response to virus	87	2	0.83	0.2014	1
GO:0000302	response to reactive oxygen species	202	4	1.93	0.2041	1
GO:0016042	lipid catabolic process	340	4	3.24	0.2056	1
GO:0016567	protein ubiquitination	757	10	7.22	0.2097	1
GO:0048771	tissue remodeling	188	4	1.79	0.2099	1
GO:0007492	endoderm development	85	3	0.81	0.2116	1
GO:0007249	canonical NF-kappaB signal transduction	311	5	2.97	0.2117	1
GO:0030071	regulation of mitotic metaphase/anaphase transition	90	2	0.86	0.2118	1
GO:0030261	chromosome condensation	44	2	0.42	0.2122	1
GO:0060425	lung morphogenesis	55	2	0.52	0.2123	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248	4	2.36	0.2196	1
GO:0035418	protein localization to synapse	78	2	0.74	0.2201	1
GO:0045666	positive regulation of neuron differentiation	94	2	0.9	0.2259	1
GO:0046456	icosanoid biosynthetic process	58	2	0.55	0.2273	1
GO:0061462	protein localization to lysosome	59	2	0.56	0.2273	1
GO:0046330	positive regulation of JNK cascade	95	2	0.91	0.2294	1
GO:0070555	response to interleukin-1	138	5	1.32	0.2319	1
GO:0045892	negative regulation of DNA-templated transcription	1262	12	12.03	0.2330	1
GO:0007215	glutamate receptor signaling pathway	50	2	0.48	0.2345	1
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	164	4	1.56	0.2372	1
GO:0001525	angiogenesis	624	7	5.95	0.2381	1
GO:0098869	cellular oxidant detoxification	98	2	0.93	0.2399	1
GO:0031175	neuron projection development	1007	16	9.6	0.2424	1
GO:0060291	long-term synaptic potentiation	100	2	0.95	0.2470	1
GO:0006805	xenobiotic metabolic process	125	3	1.19	0.2489	1
GO:0048814	regulation of dendrite morphogenesis	64	2	0.61	0.2491	1
GO:0042632	cholesterol homeostasis	101	2	0.96	0.2505	1
GO:0060976	coronary vasculature development	50	2	0.48	0.2561	1
GO:0042157	lipoprotein metabolic process	139	2	1.33	0.2572	1
GO:0007411	axon guidance	234	5	2.23	0.2574	1
GO:0048678	response to axon injury	85	3	0.81	0.2623	1
GO:0007254	JNK cascade	171	3	1.63	0.2703	1
GO:0030593	neutrophil chemotaxis	107	2	1.02	0.2717	1
GO:0007218	neuropeptide signaling pathway	110	3	1.05	0.2731	1
GO:0003254	regulation of membrane depolarization	48	2	0.46	0.2770	1
GO:0008347	glial cell migration	61	2	0.58	0.2772	1
GO:0050773	regulation of dendrite development	99	3	0.94	0.2832	1
GO:1990090	cellular response to nerve growth factor stimulus	48	2	0.46	0.2839	1
GO:0043407	negative regulation of MAP kinase activity	48	2	0.46	0.2839	1
GO:0015031	protein transport	1412	14	13.46	0.2841	1
GO:0051260	protein homooligomerization	195	3	1.86	0.2849	1
GO:0007229	integrin-mediated signaling pathway	111	2	1.06	0.2859	1
GO:0042110	T cell activation	564	8	5.38	0.2891	1
GO:0006953	acute-phase response	47	2	0.45	0.2907	1
GO:0035249	synaptic transmission, glutamatergic	113	2	1.08	0.2929	1
GO:0000045	autophagosome assembly	113	2	1.08	0.2929	1
GO:0007160	cell-matrix adhesion	240	3	2.29	0.2969	1
GO:2001222	regulation of neuron migration	48	2	0.46	0.2974	1
GO:0031589	cell-substrate adhesion	358	4	3.41	0.2988	1
GO:0001932	regulation of protein phosphorylation	924	13	8.81	0.2999	1
GO:0045806	negative regulation of endocytosis	75	2	0.72	0.3045	1
GO:0003073	regulation of systemic arterial blood pressure	96	3	0.92	0.3099	1
GO:0045582	positive regulation of T cell differentiation	119	2	1.13	0.3140	1
GO:0019915	lipid storage	94	2	0.9	0.3179	1
GO:0042100	B cell proliferation	104	2	0.99	0.3180	1
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	208	3	1.98	0.3187	1
GO:0007267	cell-cell signaling	1709	21	16.29	0.3213	1
GO:0030155	regulation of cell adhesion	806	10	7.69	0.3224	1
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	61	2	0.58	0.3239	1
GO:0043410	positive regulation of MAPK cascade	474	8	4.52	0.3282	1
GO:0042311	vasodilation	48	2	0.46	0.3301	1
GO:0002548	monocyte chemotaxis	70	2	0.67	0.3304	1
GO:0051276	chromosome organization	629	8	6	0.3319	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	214	3	2.04	0.3344	1
GO:0045739	positive regulation of DNA repair	128	3	1.22	0.3361	1
GO:0031103	axon regeneration	53	2	0.51	0.3365	1
GO:0015804	neutral amino acid transport	58	2	0.55	0.3366	1
GO:0050804	modulation of chemical synaptic transmission	483	7	4.61	0.3425	1
GO:0001508	action potential	149	3	1.42	0.3427	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	17	12.24	0.3459	1
GO:0051056	regulation of small GTPase mediated signal transduction	304	6	2.9	0.3462	1
GO:0007601	visual perception	219	3	2.09	0.3474	1
GO:0007389	pattern specification process	473	3	4.51	0.3477	1
GO:0007275	multicellular organism development	4758	44	45.37	0.3486	1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	388	5	3.7	0.3487	1
GO:0006661	phosphatidylinositol biosynthetic process	129	2	1.23	0.3489	1
GO:0009725	response to hormone	883	11	8.42	0.3533	1
GO:0007030	Golgi organization	156	3	1.49	0.3538	1
GO:0050807	regulation of synapse organization	243	4	2.32	0.3549	1
GO:0014823	response to activity	74	2	0.71	0.3556	1
GO:0010975	regulation of neuron projection development	460	8	4.39	0.3577	1
GO:0034097	response to cytokine	960	12	9.15	0.3649	1
GO:0006351	DNA-templated transcription	3528	26	33.64	0.3669	1
GO:0032092	positive regulation of protein binding	54	2	0.51	0.3674	1
GO:0006939	smooth muscle contraction	108	2	1.03	0.3683	1
GO:2000781	positive regulation of double-strand break repair	85	2	0.81	0.3739	1
GO:0007043	cell-cell junction assembly	156	3	1.49	0.3775	1
GO:0042273	ribosomal large subunit biogenesis	73	3	0.7	0.3780	1
GO:0035023	regulation of Rho protein signal transduction	89	2	0.85	0.3799	1
GO:0006338	chromatin remodeling	658	7	6.27	0.3814	1
GO:0007204	positive regulation of cytosolic calcium ion concentration	168	3	1.6	0.3845	1
GO:0045785	positive regulation of cell adhesion	484	6	4.61	0.3970	1
GO:0051248	negative regulation of protein metabolic process	897	7	8.55	0.4024	1
GO:0035264	multicellular organism growth	147	2	1.4	0.4099	1
GO:0055013	cardiac muscle cell development	87	2	0.83	0.4144	1
GO:0007032	endosome organization	96	3	0.92	0.4183	1
GO:0002250	adaptive immune response	475	4	4.53	0.4230	1
GO:0043434	response to peptide hormone	438	6	4.18	0.4242	1
GO:0006936	muscle contraction	355	5	3.38	0.4246	1
GO:0006024	glycosaminoglycan biosynthetic process	72	2	0.69	0.4252	1
GO:0008015	blood circulation	526	7	5.02	0.4294	1
GO:0006412	translation	743	8	7.08	0.4314	1
GO:0008202	steroid metabolic process	329	3	3.14	0.4334	1
GO:0030183	B cell differentiation	155	2	1.48	0.4362	1
GO:0043065	positive regulation of apoptotic process	551	6	5.25	0.4369	1
GO:0034220	monoatomic ion transmembrane transport	1024	13	9.76	0.4375	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	157	2	1.5	0.4427	1
GO:0007224	smoothened signaling pathway	146	2	1.39	0.4427	1
GO:0006814	sodium ion transport	243	3	2.32	0.4479	1
GO:0010976	positive regulation of neuron projection development	161	2	1.54	0.4555	1
GO:0032868	response to insulin	269	2	2.56	0.4556	1
GO:0030326	embryonic limb morphogenesis	122	2	1.16	0.4581	1
GO:0006935	chemotaxis	466	7	4.44	0.4598	1
GO:0071222	cellular response to lipopolysaccharide	224	3	2.14	0.4730	1
GO:0008361	regulation of cell size	188	5	1.79	0.4737	1
GO:0048167	regulation of synaptic plasticity	208	4	1.98	0.4761	1
GO:0032147	activation of protein kinase activity	82	2	0.78	0.4776	1
GO:0010717	regulation of epithelial to mesenchymal transition	120	2	1.14	0.4833	1
GO:0030833	regulation of actin filament polymerization	136	2	1.3	0.4885	1
GO:0007166	cell surface receptor signaling pathway	2818	36	26.87	0.4906	1
GO:0010631	epithelial cell migration	373	2	3.56	0.4931	1
GO:0006915	apoptotic process	1959	22	18.68	0.4954	1
GO:0035556	intracellular signal transduction	2719	33	25.93	0.4982	1
GO:0033138	positive regulation of peptidyl-serine phosphorylation	93	2	0.89	0.5022	1
GO:0010508	positive regulation of autophagy	152	2	1.45	0.5033	1
GO:0071375	cellular response to peptide hormone stimulus	311	3	2.97	0.5044	1
GO:0006897	endocytosis	712	9	6.79	0.5137	1
GO:0045088	regulation of innate immune response	440	4	4.2	0.5143	1
GO:0006520	amino acid metabolic process	294	4	2.8	0.5160	1
GO:0042102	positive regulation of T cell proliferation	103	2	0.98	0.5164	1
GO:0006974	DNA damage response	884	7	8.43	0.5165	1
GO:0016055	Wnt signaling pathway	464	3	4.42	0.5168	1
GO:0035725	sodium ion transmembrane transport	181	2	1.73	0.5169	1
GO:0007264	small GTPase-mediated signal transduction	499	8	4.76	0.5208	1
GO:0007040	lysosome organization	111	4	1.06	0.5216	1
GO:0009653	anatomical structure morphogenesis	2751	25	26.23	0.5216	1
GO:0034644	cellular response to UV	89	3	0.85	0.5232	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	185	2	1.76	0.5286	1
GO:0032880	regulation of protein localization	877	10	8.36	0.5287	1
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	101	3	0.96	0.5324	1
GO:0045766	positive regulation of angiogenesis	187	2	1.78	0.5344	1
GO:0006397	mRNA processing	517	4	4.93	0.5409	1
GO:0007165	signal transduction	5991	70	57.12	0.5554	1
GO:0007283	spermatogenesis	634	6	6.05	0.5559	1
GO:0042742	defense response to bacterium	319	4	3.04	0.5573	1
GO:0098609	cell-cell adhesion	966	9	9.21	0.5638	1
GO:0099175	regulation of postsynapse organization	103	2	0.98	0.5646	1
GO:0031398	positive regulation of protein ubiquitination	108	2	1.03	0.5647	1
GO:0051091	positive regulation of DNA-binding transcription factor activity	229	4	2.18	0.5670	1
GO:0009617	response to bacterium	703	10	6.7	0.5677	1
GO:0016032	viral process	425	5	4.05	0.5688	1
GO:0006629	lipid metabolic process	1397	13	13.32	0.5716	1
GO:0001701	in utero embryonic development	401	4	3.82	0.5757	1
GO:0051384	response to glucocorticoid	134	2	1.28	0.5775	1
GO:0021675	nerve development	97	2	0.92	0.5886	1
GO:0050852	T cell receptor signaling pathway	139	2	1.33	0.5895	1
GO:0051216	cartilage development	209	2	1.99	0.5909	1
GO:0031032	actomyosin structure organization	214	2	2.04	0.5910	1
GO:0030163	protein catabolic process	992	12	9.46	0.5931	1
GO:0030334	regulation of cell migration	1050	12	10.01	0.5943	1
GO:0010468	regulation of gene expression	5391	40	51.4	0.6005	1
GO:0034599	cellular response to oxidative stress	247	4	2.36	0.6028	1
GO:0006310	DNA recombination	333	3	3.18	0.6029	1
GO:0050821	protein stabilization	213	2	2.03	0.6052	1
GO:0050808	synapse organization	492	5	4.69	0.6057	1
GO:0043409	negative regulation of MAPK cascade	170	3	1.62	0.6108	1
GO:0006417	regulation of translation	450	4	4.29	0.6218	1
GO:0016192	vesicle-mediated transport	1536	17	14.65	0.6300	1
GO:0050768	negative regulation of neurogenesis	149	2	1.42	0.6306	1
GO:0032543	mitochondrial translation	130	2	1.24	0.6337	1
GO:0007517	muscle organ development	359	4	3.42	0.6341	1
GO:0007162	negative regulation of cell adhesion	310	3	2.96	0.6422	1
GO:0043547	positive regulation of GTPase activity	229	2	2.18	0.6446	1
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	114	2	1.09	0.6471	1
GO:0097193	intrinsic apoptotic signaling pathway	319	4	3.04	0.6537	1
GO:0007015	actin filament organization	464	4	4.42	0.6599	1
GO:0002286	T cell activation involved in immune response	124	2	1.18	0.6637	1
GO:0042391	regulation of membrane potential	446	8	4.25	0.6760	1
GO:0009612	response to mechanical stimulus	216	4	2.06	0.6830	1
GO:0009410	response to xenobiotic stimulus	443	5	4.22	0.6880	1
GO:0007399	nervous system development	2535	30	24.17	0.6903	1
GO:0008283	cell population proliferation	2077	24	19.8	0.6919	1
GO:0048565	digestive tract development	133	2	1.27	0.7002	1
GO:0030198	extracellular matrix organization	332	5	3.17	0.7091	1
GO:0048666	neuron development	1154	17	11	0.7157	1
GO:0032870	cellular response to hormone stimulus	614	5	5.85	0.7175	1
GO:0072659	protein localization to plasma membrane	292	6	2.78	0.7197	1
GO:0030335	positive regulation of cell migration	580	7	5.53	0.7290	1
GO:0008360	regulation of cell shape	140	2	1.33	0.7302	1
GO:0042981	regulation of apoptotic process	1504	18	14.34	0.7311	1
GO:0000209	protein polyubiquitination	266	4	2.54	0.7311	1
GO:0010628	positive regulation of gene expression	1197	9	11.41	0.7313	1
GO:0030324	lung development	193	3	1.84	0.7317	1
GO:1902600	proton transmembrane transport	157	2	1.5	0.7381	1
GO:0042127	regulation of cell population proliferation	1767	18	16.85	0.7391	1
GO:0007417	central nervous system development	1032	9	9.84	0.7410	1
GO:0030036	actin cytoskeleton organization	722	6	6.88	0.7410	1
GO:0043588	skin development	318	2	3.03	0.7437	1
GO:0008544	epidermis development	387	2	3.69	0.7451	1
GO:0008380	RNA splicing	476	3	4.54	0.7497	1
GO:0000902	cell morphogenesis	971	10	9.26	0.7498	1
GO:0071345	cellular response to cytokine stimulus	865	11	8.25	0.7503	1
GO:0045596	negative regulation of cell differentiation	734	8	7	0.7534	1
GO:0008284	positive regulation of cell population proliferation	983	12	9.37	0.7554	1
GO:0006869	lipid transport	454	5	4.33	0.7683	1
GO:0001894	tissue homeostasis	259	4	2.47	0.7688	1
GO:0006886	intracellular protein transport	673	6	6.42	0.7708	1
GO:0018105	peptidyl-serine phosphorylation	282	3	2.69	0.7734	1
GO:0006468	protein phosphorylation	1288	16	12.28	0.7747	1
GO:0006631	fatty acid metabolic process	399	4	3.8	0.7800	1
GO:0000122	negative regulation of transcription by RNA polymerase II	921	7	8.78	0.7809	1
GO:0006357	regulation of transcription by RNA polymerase II	2565	17	24.46	0.7881	1
GO:0051607	defense response to virus	307	2	2.93	0.7937	1
GO:0001666	response to hypoxia	310	2	2.96	0.7981	1
GO:0006874	intracellular calcium ion homeostasis	302	2	2.88	0.7982	1
GO:0006955	immune response	1750	16	16.69	0.8018	1
GO:0016310	phosphorylation	1545	18	14.73	0.8031	1
GO:0048839	inner ear development	196	2	1.87	0.8317	1
GO:0030154	cell differentiation	4440	43	42.33	0.8327	1
GO:0007286	spermatid development	214	2	2.04	0.8336	1
GO:0006364	rRNA processing	223	2	2.13	0.8337	1
GO:0030855	epithelial cell differentiation	748	4	7.13	0.8342	1
GO:0050777	negative regulation of immune response	194	2	1.85	0.8395	1
GO:0045444	fat cell differentiation	248	2	2.36	0.8448	1
GO:0009887	animal organ morphogenesis	1024	11	9.76	0.8563	1
GO:0000226	microtubule cytoskeleton organization	648	7	6.18	0.8570	1
GO:0001818	negative regulation of cytokine production	379	3	3.61	0.8590	1
GO:0030522	intracellular receptor signaling pathway	369	2	3.52	0.8635	1
GO:0007268	chemical synaptic transmission	748	8	7.13	0.8636	1
GO:0030336	negative regulation of cell migration	380	3	3.62	0.8681	1
GO:0045944	positive regulation of transcription by RNA polymerase II	1239	9	11.81	0.8785	1
GO:0010629	negative regulation of gene expression	1603	9	15.28	0.8804	1
GO:0033554	cellular response to stress	1830	14	17.45	0.8816	1
GO:0051649	establishment of localization in cell	1937	16	18.47	0.8824	1
GO:0008285	negative regulation of cell population proliferation	789	5	7.52	0.8996	1
GO:0006605	protein targeting	321	2	3.06	0.9284	1
GO:0045893	positive regulation of DNA-templated transcription	1680	11	16.02	0.9302	1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	641	7	6.11	0.9316	1
GO:0055085	transmembrane transport	1548	17	14.76	0.9325	1
GO:0000398	mRNA splicing, via spliceosome	329	2	3.14	0.9350	1
GO:0007420	brain development	732	5	6.98	0.9563	1
GO:0051301	cell division	642	7	6.12	0.9629	1
GO:0006508	proteolysis	1609	16	15.34	0.9670	1
GO:0045087	innate immune response	975	10	9.3	0.9682	1
GO:0006954	inflammatory response	887	9	8.46	0.9686	1
GO:0061024	membrane organization	814	4	7.76	0.9704	1
GO:0001819	positive regulation of cytokine production	497	3	4.74	0.9791	1
GO:0070661	leukocyte proliferation	351	7	3.35	1.0000	1
GO:0061951	establishment of protein localization to plasma membrane	63	2	0.6	1.0000	1
GO:0070663	regulation of leukocyte proliferation	266	5	2.54	1.0000	1
GO:0070665	positive regulation of leukocyte proliferation	163	4	1.55	1.0000	1
GO:0019751	polyol metabolic process	106	3	1.01	1.0000	1
GO:0019752	carboxylic acid metabolic process	904	9	8.62	1.0000	1
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1518	14	14.47	1.0000	1
GO:0044057	regulation of system process	565	7	5.39	1.0000	1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2133	15	20.34	1.0000	1
GO:0002429	immune response-activating cell surface receptor signaling pathway	310	5	2.96	1.0000	1
GO:0045936	negative regulation of phosphate metabolic process	378	3	3.6	1.0000	1
GO:0045937	positive regulation of phosphate metabolic process	702	11	6.69	1.0000	1
GO:0061982	meiosis I cell cycle process	138	2	1.32	1.0000	1
GO:0010498	proteasomal protein catabolic process	524	6	5	1.0000	1
GO:0061326	renal tubule development	104	2	0.99	1.0000	1
GO:0098771	inorganic ion homeostasis	531	3	5.06	1.0000	1
GO:0044085	cellular component biogenesis	3349	29	31.93	1.0000	1
GO:0044087	regulation of cellular component biogenesis	987	8	9.41	1.0000	1
GO:0007369	gastrulation	199	4	1.9	1.0000	1
GO:0044089	positive regulation of cellular component biogenesis	507	5	4.83	1.0000	1
GO:0009628	response to abiotic stimulus	1131	11	10.78	1.0000	1
GO:0006570	tyrosine metabolic process	17	2	0.16	1.0000	1
GO:0071900	regulation of protein serine/threonine kinase activity	267	2	2.55	1.0000	1
GO:0071901	negative regulation of protein serine/threonine kinase activity	95	2	0.91	1.0000	1
GO:0002443	leukocyte mediated immunity	395	3	3.77	1.0000	1
GO:0009611	response to wounding	565	5	5.39	1.0000	1
GO:0002449	lymphocyte mediated immunity	298	3	2.84	1.0000	1
GO:0034504	protein localization to nucleus	310	2	2.96	1.0000	1
GO:0009615	response to virus	409	3	3.9	1.0000	1
GO:0098727	maintenance of cell number	186	2	1.77	1.0000	1
GO:0071495	cellular response to endogenous stimulus	1502	15	14.32	1.0000	1
GO:0071496	cellular response to external stimulus	335	4	3.19	1.0000	1
GO:0019725	cellular homeostasis	814	7	7.76	1.0000	1
GO:0097300	programmed necrotic cell death	60	2	0.57	1.0000	1
GO:0010467	gene expression	7028	57	67.01	1.0000	1
GO:0097305	response to alcohol	259	2	2.47	1.0000	1
GO:0061337	cardiac conduction	99	2	0.94	1.0000	1
GO:0006518	peptide metabolic process	938	11	8.94	1.0000	1
GO:0061919	process utilizing autophagic mechanism	577	4	5.5	1.0000	1
GO:1990874	vascular associated smooth muscle cell proliferation	95	2	0.91	1.0000	1
GO:0009636	response to toxic substance	258	2	2.46	1.0000	1
GO:0046700	heterocycle catabolic process	657	4	6.26	1.0000	1
GO:0030162	regulation of proteolysis	599	4	5.71	1.0000	1
GO:0019748	secondary metabolic process	57	2	0.54	1.0000	1
GO:0030166	proteoglycan biosynthetic process	65	2	0.62	1.0000	1
GO:0071466	cellular response to xenobiotic stimulus	193	3	1.84	1.0000	1
GO:0051960	regulation of nervous system development	468	7	4.46	1.0000	1
GO:0051961	negative regulation of nervous system development	155	2	1.48	1.0000	1
GO:0051962	positive regulation of nervous system development	294	6	2.8	1.0000	1
