Enrichment FDR	nGenes	Pathway Genes	Fold Enrichment	Pathway	URL	Genes	GOID
0.117018909410868	20	2219	2.08311142065085	GO:0009891 positive regulation of biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0009891	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  APOE  IL18  CHP2  NR2F2  CCAR1  GCG  MTDH  PLCG2  NELFE  IFNA2  RPS4X	GO:0009891
0.121997705728153	22	2575	1.97462783171521	GO:0032268 regulation of cellular protein metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0032268	 GH2  CNOT6L  GDF9  IFNA2  MAVS  SEPTIN4  APOE  DHX9  IL18  CTNNB1  NR2F2  AIMP2  GCG  FBXO2  ITPKB  KBTBD8  CAMP  PLCG2  NELFE  CRTAP  RPS4X  GRIN2A	GO:0032268
0.121997705728153	17	1752	2.24261450117615	GO:1901700 response to oxygen-containing compound 	 http://amigo.geneontology.org/amigo/term/GO:1901700	 GCG  GH2  IL36B  GNAL  NCOA2  CAMK2A  IL18  CTNNB1  GRIN2A  ANO1  CAMP  NR2F2  PLCG2  RPS4X  MRC1  MTDH  APOE	GO:1901700
0.128855984400174	2	16	28.8901515151515	GO:0002371 dendritic cell cytokine production 	 http://amigo.geneontology.org/amigo/term/GO:0002371	 PLCG2  MAVS	GO:0002371
0.128855984400174	4	123	7.51613697955161	GO:0002720 positive regulation of cytokine production involved in immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002720	 IL18  RAET1G  PLCG2  MAVS	GO:0002720
0.128855984400174	2	16	28.8901515151515	GO:0002730 regulation of dendritic cell cytokine production 	 http://amigo.geneontology.org/amigo/term/GO:0002730	 PLCG2  MAVS	GO:0002730
0.128855984400174	3	53	13.082332761578	GO:0031062 positive regulation of histone methylation 	 http://amigo.geneontology.org/amigo/term/GO:0031062	 GCG  CTNNB1  NELFE	GO:0031062
0.128855984400174	12	1064	2.60663021189337	GO:0031401 positive regulation of protein modification process 	 http://amigo.geneontology.org/amigo/term/GO:0031401	 GH2  GDF9  IFNA2  MAVS  SEPTIN4  IL18  AIMP2  GCG  CAMP  CTNNB1  PLCG2  NELFE	GO:0031401
0.128855984400174	2	14	33.017316017316	GO:0032957 inositol trisphosphate metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0032957	 ITPKB  PLCG2	GO:0032957
0.128855984400174	3	55	12.6066115702479	GO:0043330 response to exogenous dsRNA 	 http://amigo.geneontology.org/amigo/term/GO:0043330	 IFNA2  MAVS  DHX9	GO:0043330
0.128855984400174	17	1825	2.1529099211291	GO:0045893 positive regulation of transcription DNA-templated 	 http://amigo.geneontology.org/amigo/term/GO:0045893	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  NELFE  APOE  IFNA2	GO:0045893
0.128855984400174	3	57	12.1642743221691	GO:0048168 regulation of neuronal synaptic plasticity 	 http://amigo.geneontology.org/amigo/term/GO:0048168	 GRIN2A  CAMK2A  APOE	GO:0048168
0.128855984400174	5	193	5.98759616894332	GO:0051092 positive regulation of NF-kappaB transcription factor activity 	 http://amigo.geneontology.org/amigo/term/GO:0051092	 MTDH  IL18  PLCG2  CAMK2A  DHX9	GO:0051092
0.128855984400174	18	1987	2.09369995882326	GO:0051254 positive regulation of RNA metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0051254	 BICRAL  DHX9  CNOT6L  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  NELFE  APOE  IFNA2	GO:0051254
0.128855984400174	6	295	4.70077041602465	GO:0071216 cellular response to biotic stimulus 	 http://amigo.geneontology.org/amigo/term/GO:0071216	 IL36B  IL18  CAMP  MRC1  MTDH  PLCG2	GO:0071216
0.128855984400174	13	1172	2.56363119247078	GO:1901698 response to nitrogen compound 	 http://amigo.geneontology.org/amigo/term/GO:1901698	 FBXO2  GH2  GNAL  IFNA2  NCOA2  CAMK2A  APOE  CTNNB1  ANO1  CAMP  GRIN2A  MAVS  DHX9	GO:1901698
0.128855984400174	17	1831	2.14585505519421	GO:1902680 positive regulation of RNA biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:1902680	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  NELFE  APOE  IFNA2	GO:1902680
0.128855984400174	17	1825	2.1529099211291	GO:1903508 positive regulation of nucleic acid-templated transcription 	 http://amigo.geneontology.org/amigo/term/GO:1903508	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  NELFE  APOE  IFNA2	GO:1903508
0.133232190304921	32	4545	1.62725605893923	GO:0009889 regulation of biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0009889	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  CNOT6L  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  APOE  IL18  CHP2  IFNA2  GCG  RANBP2  KBTBD8  PLCG2  CAMK2A  RPS4X	GO:0009889
0.133232190304921	19	2182	2.01251284615171	GO:0031328 positive regulation of cellular biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0031328	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  GCG  MTDH  NELFE  APOE  IFNA2  RPS4X	GO:0031328
0.133232190304921	2	17	27.1907308377897	GO:0050965 detection of temperature stimulus involved in sensory perception of pain 	 http://amigo.geneontology.org/amigo/term/GO:0050965	 NR2F6  ANO1	GO:0050965
0.133232190304921	12	1078	2.57277787147917	GO:1902533 positive regulation of intracellular signal transduction 	 http://amigo.geneontology.org/amigo/term/GO:1902533	 MAVS  IL26  MTDH  IL18  CHP2  GCG  ITPKB  CTNNB1  PLCG2  NELFE  SEPTIN4  APOE	GO:1902533
0.133362262897509	3	62	11.183284457478	GO:0043331 response to dsRNA 	 http://amigo.geneontology.org/amigo/term/GO:0043331	 IFNA2  MAVS  DHX9	GO:0043331
0.139839702187694	19	2204	1.99242424242424	GO:0045935 positive regulation of nucleobase-containing compound metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0045935	 BICRAL  DHX9  CNOT6L  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  HELQ  NELFE  APOE  IFNA2	GO:0045935
0.140163607996713	3	64	10.8338068181818	GO:0046824 positive regulation of nucleocytoplasmic transport 	 http://amigo.geneontology.org/amigo/term/GO:0046824	 MAVS  DHX9  CHP2	GO:0046824
0.144851057770087	12	1102	2.51674641148325	GO:0045087 innate immune response 	 http://amigo.geneontology.org/amigo/term/GO:0045087	 CAMP  MAVS  IFNA2  RAET1G  APOE  DHX9  IL36B  KLRG1  IL18  PLCG2  MRC1  NKG7	GO:0045087
0.150561770828605	2	19	24.3285486443381	GO:0035743 CD4-positive alpha-beta T cell cytokine production 	 http://amigo.geneontology.org/amigo/term/GO:0035743	 IL18  IFNA2	GO:0035743
0.153083559195737	18	2068	2.01169333567786	GO:0010557 positive regulation of macromolecule biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0010557	 BICRAL  DHX9  NCOA2  CTNNB1  ENY2  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  NR2F2  CCAR1  MTDH  NELFE  APOE  IFNA2  RPS4X	GO:0010557
0.154904857787245	2	20	23.1121212121212	GO:0043586 tongue development 	 http://amigo.geneontology.org/amigo/term/GO:0043586	 CTNNB1  INTU	GO:0043586
0.154904857787245	2	20	23.1121212121212	GO:0050961 detection of temperature stimulus involved in sensory perception 	 http://amigo.geneontology.org/amigo/term/GO:0050961	 NR2F6  ANO1	GO:0050961
0.154904857787245	13	1272	2.36208785972937	GO:1901701 cellular response to oxygen-containing compound 	 http://amigo.geneontology.org/amigo/term/GO:1901701	 GCG  GH2  IL36B  GNAL  NCOA2  CAMK2A  IL18  CTNNB1  ANO1  CAMP  MRC1  MTDH  PLCG2	GO:1901701
0.163999798442292	31	4482	1.59856260057063	GO:0031326 regulation of cellular biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0031326	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  CNOT6L  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  GCG  KBTBD8  PLCG2  CAMK2A  APOE  RPS4X	GO:0031326
0.163999798442292	4	145	6.37575757575758	GO:0050680 negative regulation of epithelial cell proliferation 	 http://amigo.geneontology.org/amigo/term/GO:0050680	 IL26  APOE  INTU  NR2F2	GO:0050680
0.165288261304034	5	238	4.8554876496053	GO:0002700 regulation of production of molecular mediator of immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002700	 IL18  IFNA2  RAET1G  PLCG2  MAVS	GO:0002700
0.165288261304034	30	4309	1.60910567733497	GO:0010556 regulation of macromolecule biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:0010556	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  CNOT6L  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  KBTBD8  PLCG2  CAMK2A  APOE  RPS4X	GO:0010556
0.165288261304034	3	73	9.49813200498132	GO:0042531 positive regulation of tyrosine phosphorylation of STAT protein 	 http://amigo.geneontology.org/amigo/term/GO:0042531	 GH2  IL18  IFNA2	GO:0042531
0.165288261304034	29	4112	1.6299890932673	GO:0051252 regulation of RNA metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0051252	 CCAR1  ESRP1  BICRAL  ENY2  PHF21A  DHX9  CNOT6L  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  PLCG2  CAMK2A  APOE	GO:0051252
0.173544560309305	3	76	9.12320574162679	GO:0032481 positive regulation of type I interferon production 	 http://amigo.geneontology.org/amigo/term/GO:0032481	 MAVS  PLCG2  DHX9	GO:0032481
0.173544560309305	3	75	9.24484848484848	GO:0051568 histone H3-K4 methylation 	 http://amigo.geneontology.org/amigo/term/GO:0051568	 GCG  CTNNB1  NELFE	GO:0051568
0.173544560309305	2	23	20.0974967061924	GO:0150078 positive regulation of neuroinflammatory response 	 http://amigo.geneontology.org/amigo/term/GO:0150078	 PLCG2  IL18	GO:0150078
0.173544560309305	6	354	3.91730868002054	GO:1902105 regulation of leukocyte differentiation 	 http://amigo.geneontology.org/amigo/term/GO:1902105	 IL36B  FSTL3  IFNA2  ITPKB  IL18  CTNNB1	GO:1902105
0.175896375543034	9	734	2.83391132028734	GO:1901699 cellular response to nitrogen compound 	 http://amigo.geneontology.org/amigo/term/GO:1901699	 GH2  GNAL  NCOA2  CAMK2A  CTNNB1  ANO1  CAMP  MAVS  DHX9	GO:1901699
0.180581615356071	7	478	3.3846202611893	GO:0016032 viral process 	 http://amigo.geneontology.org/amigo/term/GO:0016032	 MAVS  DHX9  IFNA2  MRC1  APOE  MGAT4A  NMT2	GO:0016032
0.180581615356071	2	24	19.260101010101	GO:0071360 cellular response to exogenous dsRNA 	 http://amigo.geneontology.org/amigo/term/GO:0071360	 MAVS  DHX9	GO:0071360
0.182129494399092	27	3797	1.6434745133718	GO:0006355 regulation of transcription DNA-templated 	 http://amigo.geneontology.org/amigo/term/GO:0006355	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  PLCG2  CAMK2A  APOE	GO:0006355
0.182129494399092	27	3798	1.64304179233089	GO:1903506 regulation of nucleic acid-templated transcription 	 http://amigo.geneontology.org/amigo/term/GO:1903506	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  PLCG2  CAMK2A  APOE	GO:1903506
0.182617490846634	3	80	8.66704545454546	GO:0031663 lipopolysaccharide-mediated signaling pathway 	 http://amigo.geneontology.org/amigo/term/GO:0031663	 IL18  MTDH  PLCG2	GO:0031663
0.183019284228421	27	3807	1.63915753277455	GO:2001141 regulation of RNA biosynthetic process 	 http://amigo.geneontology.org/amigo/term/GO:2001141	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  PLCG2  CAMK2A  APOE	GO:2001141
0.190479387373152	4	179	5.1647198239377	GO:0001764 neuron migration 	 http://amigo.geneontology.org/amigo/term/GO:0001764	 CTNNB1  NR2F2  CAMK2A  SEPTIN4	GO:0001764
0.190479387373152	11	1165	2.18226037195994	GO:0001932 regulation of protein phosphorylation 	 http://amigo.geneontology.org/amigo/term/GO:0001932	 GH2  GDF9  IFNA2  MAVS  APOE  IL18  NR2F2  GCG  ITPKB  CAMP  PLCG2	GO:0001932
0.190479387373152	2	45	10.2720538720539	GO:0001937 negative regulation of endothelial cell proliferation 	 http://amigo.geneontology.org/amigo/term/GO:0001937	 APOE  NR2F2	GO:0001937
0.190479387373152	6	400	3.46681818181818	GO:0002237 response to molecule of bacterial origin 	 http://amigo.geneontology.org/amigo/term/GO:0002237	 IL36B  IL18  CAMP  PLCG2  MRC1  MTDH	GO:0002237
0.190479387373152	4	226	4.09064092249933	GO:0002285 lymphocyte activation involved in immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002285	 IFNA2  IL18  PLCG2  NKG7	GO:0002285
0.190479387373152	2	40	11.5560606060606	GO:0002323 natural killer cell activation involved in immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002323	 IFNA2  NKG7	GO:0002323
0.190479387373152	2	45	10.2720538720539	GO:0002369 T cell cytokine production 	 http://amigo.geneontology.org/amigo/term/GO:0002369	 IL18  IFNA2	GO:0002369
0.190479387373152	5	271	4.26422900592642	GO:0002440 production of molecular mediator of immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002440	 IL18  IFNA2  RAET1G  PLCG2  MAVS	GO:0002440
0.190479387373152	4	177	5.22307824002739	GO:0002702 positive regulation of production of molecular mediator of immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002702	 IL18  RAET1G  PLCG2  MAVS	GO:0002702
0.190479387373152	5	305	3.78887232985594	GO:0002703 regulation of leukocyte mediated immunity 	 http://amigo.geneontology.org/amigo/term/GO:0002703	 IL18  IFNA2  RAET1G  PLCG2  MAVS	GO:0002703
0.190479387373152	4	192	4.81502525252525	GO:0002705 positive regulation of leukocyte mediated immunity 	 http://amigo.geneontology.org/amigo/term/GO:0002705	 IL18  RAET1G  PLCG2  MAVS	GO:0002705
0.190479387373152	2	45	10.2720538720539	GO:0002724 regulation of T cell cytokine production 	 http://amigo.geneontology.org/amigo/term/GO:0002724	 IL18  IFNA2	GO:0002724
0.190479387373152	2	33	14.0073461891644	GO:0002828 regulation of type 2 immune response 	 http://amigo.geneontology.org/amigo/term/GO:0002828	 IFNA2  IL18	GO:0002828
0.190479387373152	27	3936	1.58543514412417	GO:0006351 transcription DNA-templated 	 http://amigo.geneontology.org/amigo/term/GO:0006351	 CCAR1  BICRAL  ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  FSTL3  MAVS  HAS3  IL26  IL18  CHP2  IFNA2  PLCG2  CAMK2A  APOE	GO:0006351
0.190479387373152	21	2747	1.76685309593937	GO:0006357 regulation of transcription by RNA polymerase II 	 http://amigo.geneontology.org/amigo/term/GO:0006357	 ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  GTF2H4  SALL3  BICRAL  FSTL3  MAVS  IL26  IL18  CHP2  NELFE	GO:0006357
0.190479387373152	21	2859	1.69763744475182	GO:0006366 transcription by RNA polymerase II 	 http://amigo.geneontology.org/amigo/term/GO:0006366	 ENY2  PHF21A  DHX9  NCOA2  MAGEA4  MTDH  NR2F6  PASD1  PRRX2  CTNNB1  NR2F2  MAGEE2  NELFE  GTF2H4  SALL3  BICRAL  FSTL3  MAVS  IL26  IL18  CHP2	GO:0006366
0.190479387373152	3	118	5.87596302003082	GO:0006368 transcription elongation from RNA polymerase II promoter 	 http://amigo.geneontology.org/amigo/term/GO:0006368	 NELFE  ENY2  CTNNB1	GO:0006368
0.190479387373152	26	3932	1.5282684423071	GO:0006464 cellular protein modification process 	 http://amigo.geneontology.org/amigo/term/GO:0006464	 MGAT4A  ENY2  GH2  NMT2  GDF9  CRTAP  FKRP  IFNA2  GTF2H4  CAMK2A  MAVS  SEPTIN4  APOE  IL18  RANBP2  KBTBD8  CTNNB1  NR2F2  AIMP2  GCG  FBXO2  NEK9  ITPKB  CAMP  PLCG2  NELFE	GO:0006464
0.190479387373152	14	1684	1.92143525516447	GO:0006468 protein phosphorylation 	 http://amigo.geneontology.org/amigo/term/GO:0006468	 GH2  GDF9  IFNA2  GTF2H4  CAMK2A  MAVS  APOE  IL18  NR2F2  GCG  NEK9  ITPKB  CAMP  PLCG2	GO:0006468
0.190479387373152	2	29	15.9393939393939	GO:0006516 glycoprotein catabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0006516	 FBXO2  NEU2	GO:0006516
0.190479387373152	6	470	2.9504835589942	GO:0006816 calcium ion transport 	 http://amigo.geneontology.org/amigo/term/GO:0006816	 CACNA1F  CTNNB1  GRIN2A  PLCG2  GCG  CAMK2A	GO:0006816
0.190479387373152	9	892	2.33194048104362	GO:0006954 inflammatory response 	 http://amigo.geneontology.org/amigo/term/GO:0006954	 IL36B  APOE  IL18  NKG7  DHX9  SAA4  PLCG2  KLRG1  IFNA2	GO:0006954
0.190479387373152	4	175	5.28277056277056	GO:0007259 receptor signaling pathway via JAK-STAT 	 http://amigo.geneontology.org/amigo/term/GO:0007259	 GH2  IFNA2  IL26  IL18	GO:0007259
0.190479387373152	3	88	7.87913223140496	GO:0007260 tyrosine phosphorylation of STAT protein 	 http://amigo.geneontology.org/amigo/term/GO:0007260	 GH2  IL18  IFNA2	GO:0007260
0.190479387373152	17	2143	1.83343938686916	GO:0008283 cell population proliferation 	 http://amigo.geneontology.org/amigo/term/GO:0008283	 IFNA2  BICRAL  IL26  APOE  IL18  GDF9  CHP2  CTNNB1  AIMP2  CNOT6L  ITPKB  CAMP  INTU  CCAR1  DHX9  NR2F2  RPS4X	GO:0008283
0.190479387373152	10	1052	2.1969696969697	GO:0008284 positive regulation of cell population proliferation 	 http://amigo.geneontology.org/amigo/term/GO:0008284	 BICRAL  IL18  GDF9  CHP2  CNOT6L  CAMP  CTNNB1  CCAR1  DHX9  RPS4X	GO:0008284
0.190479387373152	6	404	3.43249324932493	GO:0009100 glycoprotein metabolic process 	 http://amigo.geneontology.org/amigo/term/GO:0009100	 MGAT4A  FBXO2  FKRP  NEU2  IDUA  CTNNB1	GO:0009100
