GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR
GO:0051289	protein homotetramerization	60	2	0.58	0.1130	1
GO:0045786	negative regulation of cell cycle	405	4	3.88	0.1175	1
GO:0030168	platelet activation	136	4	1.3	0.1178	1
GO:0046395	carboxylic acid catabolic process	250	3	2.4	0.1180	1
GO:0043484	regulation of RNA splicing	185	3	1.77	0.1226	1
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	66	2	0.63	0.1320	1
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	66	2	0.63	0.1320	1
GO:0019730	antimicrobial humoral response	122	2	1.17	0.1346	1
GO:0045668	negative regulation of osteoblast differentiation	67	2	0.64	0.1353	1
GO:0060271	cilium assembly	385	6	3.69	0.1360	1
GO:0070085	glycosylation	241	2	2.31	0.1438	1
GO:0050918	positive chemotaxis	70	2	0.67	0.1451	1
GO:0032508	DNA duplex unwinding	77	3	0.74	0.1504	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	214	4	2.05	0.1505	1
GO:0043149	stress fiber assembly	110	2	1.05	0.1511	1
GO:0008360	regulation of cell shape	140	3	1.34	0.1514	1
GO:0006879	intracellular iron ion homeostasis	72	2	0.69	0.1518	1
GO:0071260	cellular response to mechanical stimulus	73	2	0.7	0.1551	1
GO:0070527	platelet aggregation	74	2	0.71	0.1585	1
GO:0021537	telencephalon development	275	4	2.64	0.1651	1
GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	24	2	0.23	0.1665	1
GO:0043536	positive regulation of blood vessel endothelial cell migration	77	2	0.74	0.1686	1
GO:0002250	adaptive immune response	475	6	4.56	0.1748	1
GO:0006874	intracellular calcium ion homeostasis	302	6	2.9	0.1759	1
GO:0051223	regulation of protein transport	440	5	4.22	0.1833	1
GO:0043433	negative regulation of DNA-binding transcription factor activity	156	3	1.5	0.1890	1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	338	6	3.24	0.1892	1
GO:0007186	G protein-coupled receptor signaling pathway	1284	19	12.31	0.1946	1
GO:0051099	positive regulation of binding	114	3	1.09	0.1977	1
GO:0008284	positive regulation of cell population proliferation	983	16	9.43	0.1994	1
GO:0046849	bone remodeling	90	2	0.86	0.2062	1
GO:0006816	calcium ion transport	427	5	4.09	0.2064	1
GO:0070201	regulation of establishment of protein localization	537	6	5.15	0.2065	1
GO:0034644	cellular response to UV	89	2	0.85	0.2101	1
GO:0032370	positive regulation of lipid transport	86	4	0.82	0.2116	1
GO:0002639	positive regulation of immunoglobulin production	53	2	0.51	0.2134	1
GO:0042116	macrophage activation	110	2	1.05	0.2140	1
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	248	5	2.38	0.2144	1
GO:0030030	cell projection organization	1608	16	15.42	0.2144	1
GO:0048870	cell motility	1827	21	17.52	0.2184	1
GO:1901652	response to peptide	526	2	5.04	0.2184	1
GO:0048245	eosinophil chemotaxis	27	2	0.26	0.2206	1
GO:0001649	osteoblast differentiation	255	5	2.45	0.2215	1
GO:0045184	establishment of protein localization	1693	15	16.24	0.2242	1
GO:0045944	positive regulation of transcription by RNA polymerase II	1239	16	11.88	0.2243	1
GO:0007423	sensory organ development	591	4	5.67	0.2245	1
GO:0042098	T cell proliferation	212	5	2.03	0.2266	1
GO:0021766	hippocampus development	94	2	0.9	0.2278	1
GO:0007409	axonogenesis	454	5	4.35	0.2392	1
GO:0090630	activation of GTPase activity	99	2	0.95	0.2455	1
GO:0048661	positive regulation of smooth muscle cell proliferation	100	2	0.96	0.2490	1
GO:0006909	phagocytosis	236	4	2.26	0.2511	1
GO:0051603	proteolysis involved in protein catabolic process	754	8	7.23	0.2512	1
GO:0009306	protein secretion	370	5	3.55	0.2517	1
GO:0043542	endothelial cell migration	284	3	2.72	0.2518	1
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	101	2	0.97	0.2526	1
GO:0032755	positive regulation of interleukin-6 production	101	2	0.97	0.2526	1
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	102	2	0.98	0.2561	1
GO:0006936	muscle contraction	355	4	3.4	0.2570	1
GO:0044772	mitotic cell cycle phase transition	451	6	4.32	0.2571	1
GO:0031175	neuron projection development	1007	9	9.66	0.2598	1
GO:0007626	locomotory behavior	202	4	1.94	0.2621	1
GO:1990830	cellular response to leukemia inhibitory factor	104	2	1	0.2632	1
GO:0000086	G2/M transition of mitotic cell cycle	136	2	1.3	0.2655	1
GO:0030178	negative regulation of Wnt signaling pathway	176	2	1.69	0.2660	1
GO:0097193	intrinsic apoptotic signaling pathway	319	5	3.06	0.2709	1
GO:0032760	positive regulation of tumor necrosis factor production	108	2	1.04	0.2775	1
GO:0008347	glial cell migration	61	2	0.58	0.2786	1
GO:0006695	cholesterol biosynthetic process	60	2	0.58	0.2854	1
GO:0042692	muscle cell differentiation	428	6	4.1	0.2916	1
GO:0030316	osteoclast differentiation	107	2	1.03	0.2929	1
GO:0010506	regulation of autophagy	357	5	3.42	0.2937	1
GO:0036503	ERAD pathway	113	2	1.08	0.2952	1
GO:0051607	defense response to virus	307	5	2.94	0.2979	1
GO:0048247	lymphocyte chemotaxis	64	2	0.61	0.2991	1
GO:0034097	response to cytokine	960	10	9.21	0.2999	1
GO:0002181	cytoplasmic translation	159	3	1.52	0.3009	1
GO:0051017	actin filament bundle assembly	162	3	1.55	0.3123	1
GO:0042100	B cell proliferation	104	4	1	0.3165	1
GO:0045739	positive regulation of DNA repair	128	3	1.23	0.3184	1
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	208	3	1.99	0.3218	1
GO:0000077	DNA damage checkpoint signaling	125	2	1.2	0.3264	1
GO:0002548	monocyte chemotaxis	70	2	0.67	0.3320	1
GO:0042127	regulation of cell population proliferation	1767	22	16.94	0.3360	1
GO:0046470	phosphatidylcholine metabolic process	76	2	0.73	0.3385	1
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	110	2	1.05	0.3390	1
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	127	2	1.22	0.3445	1
GO:0050890	cognition	322	3	3.09	0.3470	1
GO:0043547	positive regulation of GTPase activity	229	4	2.2	0.3522	1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	185	3	1.77	0.3537	1
GO:0010634	positive regulation of epithelial cell migration	177	3	1.7	0.3572	1
GO:0032722	positive regulation of chemokine production	72	3	0.69	0.3617	1
GO:0001654	eye development	392	2	3.76	0.3623	1
GO:0097194	execution phase of apoptosis	80	2	0.77	0.3695	1
GO:0032481	positive regulation of type I interferon production	73	2	0.7	0.3754	1
GO:0006260	DNA replication	278	2	2.67	0.3788	1
GO:0019722	calcium-mediated signaling	232	3	2.22	0.3821	1
GO:0010212	response to ionizing radiation	138	2	1.32	0.3824	1
GO:0006302	double-strand break repair	312	3	2.99	0.3895	1
GO:0035556	intracellular signal transduction	2719	26	26.07	0.3906	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	141	2	1.35	0.3926	1
GO:0040014	regulation of multicellular organism growth	64	2	0.61	0.3930	1
GO:0006366	transcription by RNA polymerase II	2685	24	25.75	0.3933	1
GO:0030900	forebrain development	408	5	3.91	0.3935	1
GO:0007417	central nervous system development	1032	9	9.9	0.3937	1
GO:0048146	positive regulation of fibroblast proliferation	54	2	0.52	0.3986	1
GO:0048872	homeostasis of number of cells	322	6	3.09	0.4017	1
GO:0042102	positive regulation of T cell proliferation	103	4	0.99	0.4073	1
GO:0050714	positive regulation of protein secretion	147	2	1.41	0.4127	1
GO:0045892	negative regulation of DNA-templated transcription	1262	12	12.1	0.4154	1
GO:0050778	positive regulation of immune response	740	8	7.1	0.4167	1
GO:0071345	cellular response to cytokine stimulus	865	8	8.29	0.4190	1
GO:0007052	mitotic spindle organization	130	3	1.25	0.4207	1
GO:0051028	mRNA transport	129	2	1.24	0.4225	1
GO:0034614	cellular response to reactive oxygen species	150	2	1.44	0.4227	1
GO:0046434	organophosphate catabolic process	234	4	2.24	0.4262	1
GO:0071456	cellular response to hypoxia	152	2	1.46	0.4293	1
GO:0051592	response to calcium ion	146	2	1.4	0.4338	1
GO:0042552	myelination	154	2	1.48	0.4358	1
GO:0009615	response to virus	409	6	3.92	0.4365	1
GO:0006091	generation of precursor metabolites and energy	509	6	4.88	0.4383	1
GO:0007160	cell-matrix adhesion	240	3	2.3	0.4385	1
GO:0019439	aromatic compound catabolic process	676	9	6.48	0.4409	1
GO:0090307	mitotic spindle assembly	72	2	0.69	0.4433	1
GO:0007224	smoothened signaling pathway	146	2	1.4	0.4446	1
GO:0008217	regulation of blood pressure	187	5	1.79	0.4450	1
GO:0001666	response to hypoxia	310	4	2.97	0.4472	1
GO:0031640	killing of cells of another organism	90	2	0.86	0.4489	1
GO:0042981	regulation of apoptotic process	1504	14	14.42	0.4549	1
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	78	2	0.75	0.4644	1
GO:0006694	steroid biosynthetic process	185	3	1.77	0.4644	1
GO:0061564	axon development	520	6	4.99	0.4699	1
GO:0016477	cell migration	1612	19	15.46	0.4703	1
GO:0050808	synapse organization	492	6	4.72	0.4744	1
GO:0048663	neuron fate commitment	74	2	0.71	0.4745	1
GO:0007399	nervous system development	2535	23	24.31	0.4760	1
GO:0008202	steroid metabolic process	329	5	3.15	0.4783	1
GO:0007179	transforming growth factor beta receptor signaling pathway	245	4	2.35	0.4787	1
GO:0008203	cholesterol metabolic process	141	3	1.35	0.4788	1
GO:0006310	DNA recombination	333	4	3.19	0.4804	1
GO:0007204	positive regulation of cytosolic calcium ion concentration	168	2	1.61	0.4805	1
GO:0071466	cellular response to xenobiotic stimulus	193	2	1.85	0.4817	1
GO:0006959	humoral immune response	248	4	2.38	0.4838	1
GO:0065003	protein-containing complex assembly	1650	22	15.82	0.4919	1
GO:0006281	DNA repair	600	6	5.75	0.4992	1
GO:0030593	neutrophil chemotaxis	107	2	1.03	0.5044	1
GO:0010508	positive regulation of autophagy	152	2	1.46	0.5053	1
GO:0051091	positive regulation of DNA-binding transcription factor activity	229	4	2.2	0.5122	1
GO:0016055	Wnt signaling pathway	464	6	4.45	0.5127	1
GO:0006355	regulation of DNA-templated transcription	3406	32	32.66	0.5148	1
GO:0045444	fat cell differentiation	248	5	2.38	0.5197	1
GO:0007507	heart development	618	5	5.93	0.5354	1
GO:0010977	negative regulation of neuron projection development	146	2	1.4	0.5374	1
GO:0045766	positive regulation of angiogenesis	187	2	1.79	0.5375	1
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	409	4	3.92	0.5541	1
GO:0008277	regulation of G protein-coupled receptor signaling pathway	149	2	1.43	0.5549	1
GO:0050870	positive regulation of T cell activation	252	5	2.42	0.5549	1
GO:0007411	axon guidance	234	3	2.24	0.5610	1
GO:0055001	muscle cell development	204	3	1.96	0.5624	1
GO:0006412	translation	743	6	7.13	0.5712	1
GO:0045580	regulation of T cell differentiation	183	2	1.75	0.5724	1
GO:0014902	myotube differentiation	133	2	1.28	0.5795	1
GO:0001701	in utero embryonic development	401	4	3.85	0.5818	1
GO:0050727	regulation of inflammatory response	423	3	4.06	0.5833	1
GO:0009617	response to bacterium	703	9	6.74	0.5842	1
GO:0045732	positive regulation of protein catabolic process	205	2	1.97	0.5875	1
GO:0050852	T cell receptor signaling pathway	139	2	1.33	0.5916	1
GO:0016241	regulation of macroautophagy	173	2	1.66	0.5962	1
GO:0006511	ubiquitin-dependent protein catabolic process	595	4	5.71	0.5982	1
GO:0007601	visual perception	219	2	2.1	0.6235	1
GO:0006979	response to oxidative stress	397	3	3.81	0.6250	1
GO:0009636	response to toxic substance	258	2	2.47	0.6278	1
GO:0006913	nucleocytoplasmic transport	331	3	3.17	0.6308	1
GO:0071222	cellular response to lipopolysaccharide	224	2	2.15	0.6357	1
GO:0007517	muscle organ development	359	3	3.44	0.6384	1
GO:0046718	symbiont entry into host cell	156	2	1.5	0.6433	1
GO:0098609	cell-cell adhesion	966	11	9.26	0.6834	1
GO:0050708	regulation of protein secretion	269	3	2.58	0.6913	1
GO:0009410	response to xenobiotic stimulus	443	4	4.25	0.6941	1
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	157	3	1.51	0.6950	1
GO:0032496	response to lipopolysaccharide	347	3	3.33	0.6959	1
GO:0008285	negative regulation of cell population proliferation	789	7	7.57	0.7000	1
GO:0016567	protein ubiquitination	757	6	7.26	0.7121	1
GO:0006470	protein dephosphorylation	208	2	1.99	0.7150	1
GO:0005975	carbohydrate metabolic process	560	4	5.37	0.7233	1
GO:0055085	transmembrane transport	1548	11	14.84	0.7276	1
GO:0015031	protein transport	1412	11	13.54	0.7327	1
GO:0007338	single fertilization	166	2	1.59	0.7328	1
GO:0006954	inflammatory response	887	7	8.51	0.7364	1
GO:0043410	positive regulation of MAPK cascade	474	6	4.55	0.7382	1
GO:0016192	vesicle-mediated transport	1536	11	14.73	0.7392	1
GO:0010628	positive regulation of gene expression	1197	18	11.48	0.7400	1
GO:0043588	skin development	318	3	3.05	0.7437	1
GO:0006955	immune response	1750	22	16.78	0.7512	1
GO:0007030	Golgi organization	156	2	1.5	0.7523	1
GO:0000902	cell morphogenesis	971	9	9.31	0.7540	1
GO:0006325	chromatin organization	802	4	7.69	0.7585	1
GO:0007166	cell surface receptor signaling pathway	2818	28	27.02	0.7643	1
GO:0046777	protein autophosphorylation	192	2	1.84	0.7734	1
GO:0000122	negative regulation of transcription by RNA polymerase II	921	8	8.83	0.7746	1
GO:0001819	positive regulation of cytokine production	497	9	4.77	0.7802	1
GO:0045893	positive regulation of DNA-templated transcription	1680	19	16.11	0.7845	1
GO:0034220	monoatomic ion transmembrane transport	1024	8	9.82	0.7859	1
GO:0030855	epithelial cell differentiation	748	6	7.17	0.7865	1
GO:0006468	protein phosphorylation	1288	9	12.35	0.7911	1
GO:0016310	phosphorylation	1545	13	14.82	0.7962	1
GO:0006397	mRNA processing	517	9	4.96	0.7983	1
GO:0045765	regulation of angiogenesis	353	3	3.39	0.7991	1
GO:0001764	neuron migration	183	2	1.75	0.8037	1
GO:0007049	cell cycle	1811	16	17.37	0.8124	1
GO:0051726	regulation of cell cycle	1114	11	10.68	0.8127	1
GO:0007010	cytoskeleton organization	1505	13	14.43	0.8248	1
GO:0030198	extracellular matrix organization	332	2	3.18	0.8307	1
GO:0072659	protein localization to plasma membrane	292	2	2.8	0.8318	1
GO:0006605	protein targeting	321	2	3.08	0.8417	1
GO:0006508	proteolysis	1609	15	15.43	0.8597	1
GO:0030182	neuron differentiation	1423	10	13.65	0.8634	1
GO:0043065	positive regulation of apoptotic process	551	4	5.28	0.8667	1
GO:0007267	cell-cell signaling	1709	12	16.39	0.8683	1
GO:0045165	cell fate commitment	289	3	2.77	0.8736	1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	388	2	3.72	0.8895	1
GO:0007283	spermatogenesis	634	3	6.08	0.9103	1
GO:0010629	negative regulation of gene expression	1603	12	15.37	0.9117	1
GO:0030154	cell differentiation	4440	40	42.58	0.9118	1
GO:0000226	microtubule cytoskeleton organization	648	6	6.21	0.9206	1
GO:0043066	negative regulation of apoptotic process	903	7	8.66	0.9229	1
GO:0043254	regulation of protein-containing complex assembly	418	2	4.01	0.9249	1
GO:0030335	positive regulation of cell migration	580	6	5.56	0.9264	1
GO:0001525	angiogenesis	624	4	5.98	0.9284	1
GO:0009968	negative regulation of signal transduction	1380	11	13.23	0.9295	1
GO:0006915	apoptotic process	1959	18	18.79	0.9312	1
GO:0051649	establishment of localization in cell	1937	13	18.57	0.9321	1
GO:0007165	signal transduction	5991	61	57.45	0.9326	1
GO:0071407	cellular response to organic cyclic compound	530	3	5.08	0.9475	1
GO:0045087	innate immune response	975	10	9.35	0.9541	1
GO:0006886	intracellular protein transport	673	3	6.45	0.9555	1
GO:0031667	response to nutrient levels	490	3	4.7	0.9577	1
GO:0051301	cell division	642	3	6.16	0.9712	1
GO:0007268	chemical synaptic transmission	748	3	7.17	0.9765	1
GO:0006338	chromatin remodeling	658	3	6.31	0.9791	1
GO:1902533	positive regulation of intracellular signal transduction	1048	10	10.05	0.9796	1
GO:0072594	establishment of protein localization to organelle	448	2	4.3	0.9798	1
GO:0006357	regulation of transcription by RNA polymerase II	2565	22	24.6	0.9802	1
GO:0048646	anatomical structure formation involved in morphogenesis	1270	8	12.18	0.9834	1
GO:0070661	leukocyte proliferation	351	9	3.37	1.0000	1
GO:0070663	regulation of leukocyte proliferation	266	7	2.55	1.0000	1
GO:0070665	positive regulation of leukocyte proliferation	163	7	1.56	1.0000	1
GO:0035383	thioester metabolic process	96	2	0.92	1.0000	1
GO:0019751	polyol metabolic process	106	2	1.02	1.0000	1
GO:0019752	carboxylic acid metabolic process	904	9	8.67	1.0000	1
GO:0043279	response to alkaloid	94	2	0.9	1.0000	1
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1518	15	14.56	1.0000	1
GO:0044057	regulation of system process	565	4	5.42	1.0000	1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	2133	22	20.45	1.0000	1
GO:0002429	immune response-activating cell surface receptor signaling pathway	310	4	2.97	1.0000	1
GO:0045937	positive regulation of phosphate metabolic process	702	7	6.73	1.0000	1
GO:0010498	proteasomal protein catabolic process	524	5	5.02	1.0000	1
GO:0098771	inorganic ion homeostasis	531	10	5.09	1.0000	1
GO:0044085	cellular component biogenesis	3349	41	32.12	1.0000	1
GO:0044087	regulation of cellular component biogenesis	987	5	9.46	1.0000	1
GO:0009628	response to abiotic stimulus	1131	16	10.85	1.0000	1
GO:0071900	regulation of protein serine/threonine kinase activity	267	3	2.56	1.0000	1
GO:0002440	production of molecular mediator of immune response	223	3	2.14	1.0000	1
GO:0071902	positive regulation of protein serine/threonine kinase activity	127	2	1.22	1.0000	1
GO:0002443	leukocyte mediated immunity	395	5	3.79	1.0000	1
GO:0006575	cellular modified amino acid metabolic process	188	2	1.8	1.0000	1
GO:0009611	response to wounding	565	6	5.42	1.0000	1
GO:0009612	response to mechanical stimulus	216	2	2.07	1.0000	1
GO:0002449	lymphocyte mediated immunity	298	4	2.86	1.0000	1
GO:0035329	hippo signaling	44	2	0.42	1.0000	1
GO:0006520	amino acid metabolic process	294	3	2.82	1.0000	1
GO:0071495	cellular response to endogenous stimulus	1502	10	14.4	1.0000	1
GO:0071496	cellular response to external stimulus	335	3	3.21	1.0000	1
GO:0019725	cellular homeostasis	814	12	7.81	1.0000	1
GO:0007389	pattern specification process	473	3	4.54	1.0000	1
GO:0010466	negative regulation of peptidase activity	132	2	1.27	1.0000	1
GO:0010467	gene expression	7028	59	67.4	1.0000	1
GO:0010468	regulation of gene expression	5391	46	51.7	1.0000	1
GO:0097305	response to alcohol	259	3	2.48	1.0000	1
GO:0006518	peptide metabolic process	938	8	9	1.0000	1
GO:0061919	process utilizing autophagic mechanism	577	6	5.53	1.0000	1
GO:0035330	regulation of hippo signaling	26	2	0.25	1.0000	1
GO:0046700	heterocycle catabolic process	657	8	6.3	1.0000	1
GO:1990823	response to leukemia inhibitory factor	106	2	1.02	1.0000	1
GO:0042391	regulation of membrane potential	446	2	4.28	1.0000	1
GO:0030162	regulation of proteolysis	599	4	5.74	1.0000	1
GO:0030163	protein catabolic process	992	10	9.51	1.0000	1
GO:0051960	regulation of nervous system development	468	3	4.49	1.0000	1
GO:0051961	negative regulation of nervous system development	155	2	1.49	1.0000	1
GO:0051385	response to mineralocorticoid	40	2	0.38	1.0000	1
GO:0070647	protein modification by small protein conjugation or removal	945	8	9.06	1.0000	1
GO:0030155	regulation of cell adhesion	806	5	7.73	1.0000	1
GO:0071453	cellular response to oxygen levels	175	3	1.68	1.0000	1
GO:0033273	response to vitamin	91	2	0.87	1.0000	1
GO:0043207	response to external biotic stimulus	1538	20	14.75	1.0000	1
GO:0007346	regulation of mitotic cell cycle	522	5	5.01	1.0000	1
GO:1990845	adaptive thermogenesis	169	3	1.62	1.0000	1
GO:0009605	response to external stimulus	2747	29	26.34	1.0000	1
GO:0030183	B cell differentiation	155	2	1.49	1.0000	1
GO:0009607	response to biotic stimulus	1575	20	15.1	1.0000	1
GO:0060070	canonical Wnt signaling pathway	321	4	3.08	1.0000	1
GO:0016236	macroautophagy	341	3	3.27	1.0000	1
GO:0048144	fibroblast proliferation	110	2	1.05	1.0000	1
GO:0048145	regulation of fibroblast proliferation	90	2	0.86	1.0000	1
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	177	3	1.7	1.0000	1
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	193	3	1.85	1.0000	1
GO:0046890	regulation of lipid biosynthetic process	187	3	1.79	1.0000	1
GO:0034660	ncRNA metabolic process	632	2	6.06	1.0000	1
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	112	2	1.07	1.0000	1
GO:0030177	positive regulation of Wnt signaling pathway	146	3	1.4	1.0000	1
GO:0071478	cellular response to radiation	180	4	1.73	1.0000	1
GO:0034654	nucleobase-containing compound biosynthetic process	3978	38	38.15	1.0000	1
GO:0034655	nucleobase-containing compound catabolic process	615	8	5.9	1.0000	1
GO:0051345	positive regulation of hydrolase activity	480	8	4.6	1.0000	1
GO:0051346	negative regulation of hydrolase activity	204	3	1.96	1.0000	1
GO:0051347	positive regulation of transferase activity	376	3	3.61	1.0000	1
GO:0051924	regulation of calcium ion transport	247	2	2.37	1.0000	1
GO:0051348	negative regulation of transferase activity	213	2	2.04	1.0000	1
GO:0030111	regulation of Wnt signaling pathway	340	5	3.26	1.0000	1
GO:1903522	regulation of blood circulation	262	3	2.51	1.0000	1
GO:0071417	cellular response to organonitrogen compound	620	2	5.95	1.0000	1
GO:0140352	export from cell	907	6	8.7	1.0000	1
GO:0051336	regulation of hydrolase activity	743	11	7.13	1.0000	1
GO:0060047	heart contraction	249	2	2.39	1.0000	1
GO:0051338	regulation of transferase activity	637	7	6.11	1.0000	1
GO:0060627	regulation of vesicle-mediated transport	525	5	5.03	1.0000	1
GO:0006690	icosanoid metabolic process	122	2	1.17	1.0000	1
GO:0097485	neuron projection guidance	234	3	2.24	1.0000	1
GO:1904951	positive regulation of establishment of protein localization	326	2	3.13	1.0000	1
GO:0042325	regulation of phosphorylation	1000	6	9.59	1.0000	1
GO:1902105	regulation of leukocyte differentiation	328	3	3.15	1.0000	1
GO:0042327	positive regulation of phosphorylation	624	4	5.98	1.0000	1
GO:0006066	alcohol metabolic process	371	7	3.56	1.0000	1
GO:0034032	purine nucleoside bisphosphate metabolic process	124	2	1.19	1.0000	1
GO:0042310	vasoconstriction	89	2	0.85	1.0000	1
GO:0046889	positive regulation of lipid biosynthetic process	88	3	0.84	1.0000	1
GO:1903530	regulation of secretion by cell	564	4	5.41	1.0000	1
GO:1903532	positive regulation of secretion by cell	288	3	2.76	1.0000	1
GO:0061458	reproductive system development	311	2	2.98	1.0000	1
GO:0034641	cellular nitrogen compound metabolic process	6700	59	64.25	1.0000	1
GO:0006082	organic acid metabolic process	933	9	8.95	1.0000	1
GO:0006084	acetyl-CoA metabolic process	33	2	0.32	1.0000	1
GO:0006661	phosphatidylinositol biosynthetic process	129	2	1.24	1.0000	1
GO:0060004	reflex	22	2	0.21	1.0000	1
GO:0042330	taxis	468	7	4.49	1.0000	1
GO:0030100	regulation of endocytosis	289	2	2.77	1.0000	1
GO:0050657	nucleic acid transport	159	2	1.52	1.0000	1
GO:0050658	RNA transport	159	2	1.52	1.0000	1
GO:0006650	glycerophospholipid metabolic process	305	5	2.92	1.0000	1
GO:0031589	cell-substrate adhesion	358	3	3.43	1.0000	1
GO:0032368	regulation of lipid transport	155	4	1.49	1.0000	1
GO:0031570	DNA integrity checkpoint signaling	134	2	1.29	1.0000	1
GO:0015980	energy derivation by oxidation of organic compounds	333	2	3.19	1.0000	1
