GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0002218	activation of innate immune response	317	2	1.59	1.00000	1	PLCG2, MAVS
GO:0002221	pattern recognition receptor signaling pathway	278	2	1.4	1.00000	1	PLCG2, MAVS
GO:0002228	natural killer cell mediated immunity	84	3	0.42	1.00000	1	RAET1G, IL18, NKG7
GO:0002237	response to molecule of bacterial origin	374	5	1.88	1.00000	1	IL36B, MRC1, PLCG2, CAMP, MTDH
GO:0002250	adaptive immune response	487	3	2.44	1.00000	1	IFNA2, RAET1G, IL18
GO:0002252	immune effector process	670	6	3.36	1.00000	1	IFNA2, RAET1G, IL18, NKG7, PLCG2, MAVS
GO:0002253	activation of immune response	570	2	2.86	1.00000	1	PLCG2, MAVS
GO:0002263	cell activation involved in immune response	318	4	1.6	1.00000	1	IFNA2, IL18, NKG7, PLCG2
GO:0002274	myeloid leukocyte activation	246	3	1.23	1.00000	1	IL18, PLCG2, CAMP
GO:0002285	lymphocyte activation involved in immune response	227	4	1.14	1.00000	1	IFNA2, IL18, NKG7, PLCG2
GO:0002286	T cell activation involved in immune response	136	2	0.68	0.19774	1	IFNA2, IL18
GO:0002312	B cell activation involved in immune response	106	2	0.53	0.30901	1	IFNA2, PLCG2
GO:0002323	natural killer cell activation involved in immune response	35	2	0.18	0.10828	1	IFNA2, NKG7
GO:0002366	leukocyte activation involved in immune response	314	4	1.58	1.00000	1	IFNA2, IL18, NKG7, PLCG2
GO:0002367	cytokine production involved in immune response	127	5	0.64	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002369	T cell cytokine production	40	2	0.2	1.00000	1	IFNA2, IL18
GO:0002371	dendritic cell cytokine production	16	2	0.08	1.00000	1	PLCG2, MAVS
GO:0002376	immune system process	2667	18	13.38	1.00000	1	KLRG1, FSTL3, GPR151, CTNNB1, CTSE, DHX9, IL36B, IFNA2, APOE, RAET1G, IL18, ITPKB, MRC1, NKG7, PLCG2, MAVS, CAMK2A, CAMP
GO:0002440	production of molecular mediator of immune response	230	5	1.15	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002443	leukocyte mediated immunity	411	6	2.06	1.00000	1	IFNA2, RAET1G, IL18, NKG7, PLCG2, MAVS
GO:0002449	lymphocyte mediated immunity	312	4	1.57	1.00000	1	IFNA2, RAET1G, IL18, NKG7
GO:0002456	T cell mediated immunity	136	3	0.68	1.00000	1	IFNA2, RAET1G, IL18
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	326	3	1.64	1.00000	1	IFNA2, RAET1G, IL18
GO:0002521	leukocyte differentiation	627	7	3.15	1.00000	1	FSTL3, CTNNB1, IL36B, IFNA2, IL18, ITPKB, PLCG2
GO:0002573	myeloid leukocyte differentiation	246	2	1.23	1.00000	1	FSTL3, CTNNB1
GO:0002682	regulation of immune system process	1631	12	8.19	1.00000	1	FSTL3, GPR151, CTNNB1, DHX9, IL36B, IFNA2, APOE, RAET1G, IL18, ITPKB, PLCG2, MAVS
GO:0002683	negative regulation of immune system process	549	4	2.76	1.00000	1	FSTL3, CTNNB1, IFNA2, MAVS
GO:0002684	positive regulation of immune system process	1117	8	5.61	1.00000	1	GPR151, DHX9, IL36B, RAET1G, IL18, ITPKB, PLCG2, MAVS
GO:0002694	regulation of leukocyte activation	587	5	2.95	1.00000	1	CTNNB1, IL36B, IFNA2, IL18, ITPKB
GO:0002696	positive regulation of leukocyte activation	370	3	1.86	1.00000	1	IL36B, IL18, ITPKB
GO:0002697	regulation of immune effector process	410	5	2.06	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002699	positive regulation of immune effector process	272	4	1.37	1.00000	1	RAET1G, IL18, PLCG2, MAVS
GO:0002700	regulation of production of molecular mediator of immune response	196	5	0.98	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002702	positive regulation of production of molecular mediator of immune response	140	4	0.7	1.00000	1	RAET1G, IL18, PLCG2, MAVS
GO:0002703	regulation of leukocyte mediated immunity	258	5	1.29	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002705	positive regulation of leukocyte mediated immunity	158	4	0.79	1.00000	1	RAET1G, IL18, PLCG2, MAVS
GO:0002706	regulation of lymphocyte mediated immunity	198	3	0.99	1.00000	1	IFNA2, RAET1G, IL18
GO:0002708	positive regulation of lymphocyte mediated immunity	136	2	0.68	1.00000	1	RAET1G, IL18
GO:0002709	regulation of T cell mediated immunity	108	3	0.54	1.00000	1	IFNA2, RAET1G, IL18
GO:0002711	positive regulation of T cell mediated immunity	75	2	0.38	1.00000	1	RAET1G, IL18
GO:0002718	regulation of cytokine production involved in immune response	126	5	0.63	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, MAVS
GO:0002720	positive regulation of cytokine production involved in immune response	85	4	0.43	1.00000	1	RAET1G, IL18, PLCG2, MAVS
GO:0002724	regulation of T cell cytokine production	40	2	0.2	1.00000	1	IFNA2, IL18
GO:0002730	regulation of dendritic cell cytokine production	16	2	0.08	1.00000	1	PLCG2, MAVS
GO:0002732	positive regulation of dendritic cell cytokine production	11	2	0.06	0.02459	1	PLCG2, MAVS
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	178	2	0.89	1.00000	1	PLCG2, MAVS
GO:0002757	immune response-activating signaling pathway	503	2	2.52	1.00000	1	PLCG2, MAVS
GO:0002758	innate immune response-activating signaling pathway	297	2	1.49	1.00000	1	PLCG2, MAVS
GO:0002761	regulation of myeloid leukocyte differentiation	130	2	0.65	1.00000	1	FSTL3, CTNNB1
GO:0002762	negative regulation of myeloid leukocyte differentiation	57	2	0.29	1.00000	1	FSTL3, CTNNB1
GO:0002764	immune response-regulating signaling pathway	562	2	2.82	1.00000	1	PLCG2, MAVS
GO:0002790	peptide secretion	257	3	1.29	1.00000	1	GCG, ANO1, ENY2
GO:0002791	regulation of peptide secretion	207	3	1.04	1.00000	1	GCG, ANO1, ENY2
GO:0002793	positive regulation of peptide secretion	116	2	0.58	1.00000	1	GCG, ANO1
GO:0002819	regulation of adaptive immune response	221	3	1.11	1.00000	1	IFNA2, RAET1G, IL18
GO:0002821	positive regulation of adaptive immune response	139	2	0.7	1.00000	1	RAET1G, IL18
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	206	3	1.03	1.00000	1	IFNA2, RAET1G, IL18
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	133	2	0.67	1.00000	1	RAET1G, IL18
GO:0002828	regulation of type 2 immune response	34	2	0.17	1.00000	1	IFNA2, IL18
GO:0002831	regulation of response to biotic stimulus	564	5	2.83	1.00000	1	DHX9, APOE, RAET1G, PLCG2, MAVS
GO:0002833	positive regulation of response to biotic stimulus	416	4	2.09	1.00000	1	DHX9, RAET1G, PLCG2, MAVS
GO:0002931	response to ischemia	66	2	0.33	0.04343	1	GPR151, CAMK2A
GO:0003002	regionalization	430	3	2.16	1.00000	1	CTNNB1, INTU, NR2F2
GO:0003006	developmental process involved in reproduction	1036	6	5.2	1.00000	1	CRTAP, CTNNB1, OOSP2, GDF9, SEPTIN4, NR2F2
GO:0003007	heart morphogenesis	274	2	1.38	0.58097	1	CTNNB1, FKRP
GO:0003008	system process	2337	13	11.73	1.00000	1	CYP2J2, NR2F6, GDF9, GRIN2A, OBP2A, APOE, IMPG1, OR5AN1, ANO1, SGCG, NR2F2, CACNA1F, FKRP
GO:0003013	circulatory system process	619	4	3.11	1.00000	1	CYP2J2, APOE, SGCG, NR2F2
GO:0003015	heart process	262	2	1.31	1.00000	1	CYP2J2, SGCG
GO:0003158	endothelium development	148	2	0.74	1.00000	1	CTNNB1, NR2F2
GO:0005975	carbohydrate metabolic process	583	8	2.93	1.00000	1	NCOA2, GCG, GYS1, HAS3, IDUA, NEU2, RANBP2, FKRP
GO:0005976	polysaccharide metabolic process	112	2	0.56	1.00000	1	GYS1, HAS3
GO:0005996	monosaccharide metabolic process	262	4	1.31	1.00000	1	NCOA2, GCG, RANBP2, FKRP
GO:0006006	glucose metabolic process	197	3	0.99	1.00000	1	NCOA2, GCG, RANBP2
GO:0006022	aminoglycan metabolic process	122	2	0.61	1.00000	1	HAS3, IDUA
GO:0006029	proteoglycan metabolic process	89	2	0.45	1.00000	1	CTNNB1, IDUA
GO:0006066	alcohol metabolic process	361	4	1.81	1.00000	1	APOE, ITPKB, PLCG2, FKRP
GO:0006082	organic acid metabolic process	932	4	4.68	1.00000	1	MGAT4A, CYP2J2, IDUA, FKRP
GO:0006091	generation of precursor metabolites and energy	484	2	2.43	1.00000	1	GYS1, FKRP
GO:0006094	gluconeogenesis	89	2	0.45	1.00000	1	GCG, RANBP2
GO:0006109	regulation of carbohydrate metabolic process	193	3	0.97	1.00000	1	NCOA2, GCG, RANBP2
GO:0006111	regulation of gluconeogenesis	55	2	0.28	0.14750	1	GCG, RANBP2
GO:0006139	nucleobase-containing compound metabolic process	6076	33	30.49	1.00000	1	FSTL3, NCOA2, HELQ, PASD1, MAGEE2, CTNNB1, DHX9, NR2F6, BICRAL, CNOT6L, SALL3, GTF2H4, HAS3, IFNA2, APOE, IL18, NCBP2L, MAGEA4, PHF21A, PRRX2, PLCG2, PMS1, ESRP1, CCAR1, IL26, ENY2, MAVS, CHP2, NR2F2, FKRP, NELFE, CAMK2A, MTDH
GO:0006259	DNA metabolic process	990	6	4.97	1.00000	1	HELQ, CTNNB1, DHX9, GTF2H4, PMS1, ENY2
GO:0006281	DNA repair	615	5	3.09	1.00000	1	HELQ, DHX9, GTF2H4, PMS1, ENY2
GO:0006282	regulation of DNA repair	226	3	1.13	0.17234	1	HELQ, DHX9, ENY2
GO:0006325	chromatin organization	1069	5	5.36	0.17327	1	BICRAL, LMNB1, PHF21A, ENY2, NEK9
GO:0006338	chromatin remodeling	922	3	4.63	0.83171	1	BICRAL, LMNB1, NEK9
GO:0006351	DNA-templated transcription	3537	27	17.75	1.00000	1	FSTL3, NCOA2, PASD1, MAGEE2, CTNNB1, DHX9, NR2F6, BICRAL, SALL3, GTF2H4, HAS3, IFNA2, APOE, IL18, MAGEA4, PHF21A, PRRX2, PLCG2, CCAR1, IL26, ENY2, MAVS, CHP2, NR2F2, NELFE, CAMK2A, MTDH
GO:0006354	DNA-templated transcription elongation	134	3	0.67	1.00000	1	CTNNB1, ENY2, NELFE
GO:0006355	regulation of DNA-templated transcription	3406	26	17.09	1.00000	1	FSTL3, NCOA2, PASD1, MAGEE2, CTNNB1, DHX9, NR2F6, BICRAL, SALL3, HAS3, IFNA2, APOE, IL18, MAGEA4, PHF21A, PRRX2, PLCG2, CCAR1, IL26, ENY2, MAVS, CHP2, NR2F2, NELFE, CAMK2A, MTDH
GO:0006357	regulation of transcription by RNA polymerase II	2591	20	13	0.30014	1	FSTL3, NCOA2, PASD1, MAGEE2, CTNNB1, DHX9, NR2F6, BICRAL, SALL3, IL18, MAGEA4, PHF21A, PRRX2, IL26, ENY2, MAVS, CHP2, NR2F2, NELFE, MTDH
GO:0006366	transcription by RNA polymerase II	2718	21	13.64	0.32725	1	FSTL3, NCOA2, PASD1, MAGEE2, CTNNB1, DHX9, NR2F6, BICRAL, SALL3, GTF2H4, IL18, MAGEA4, PHF21A, PRRX2, IL26, ENY2, MAVS, CHP2, NR2F2, NELFE, MTDH
GO:0006368	transcription elongation by RNA polymerase II	118	3	0.59	0.13798	1	CTNNB1, ENY2, NELFE
GO:0006396	RNA processing	1338	5	6.71	1.00000	1	DHX9, CNOT6L, NCBP2L, ESRP1, ENY2
GO:0006397	mRNA processing	518	4	2.6	0.20915	1	DHX9, CNOT6L, NCBP2L, ESRP1
GO:0006401	RNA catabolic process	407	2	2.04	1.00000	1	DHX9, CNOT6L
GO:0006402	mRNA catabolic process	354	2	1.78	1.00000	1	DHX9, CNOT6L
GO:0006403	RNA localization	200	3	1	1.00000	1	DHX9, ENY2, RANBP2
GO:0006405	RNA export from nucleus	93	2	0.47	1.00000	1	DHX9, ENY2
GO:0006412	translation	758	8	3.8	0.37737	1	MRPS30, DHX9, CNOT6L, MRPS35, RPS4X, AIMP2, KBTBD8, MRPL33
GO:0006417	regulation of translation	460	4	2.31	0.45560	1	DHX9, CNOT6L, RPS4X, KBTBD8
GO:0006457	protein folding	221	2	1.11	0.51928	1	CRTAP, RANBP2
GO:0006468	protein phosphorylation	1161	8	5.83	0.75881	1	GCG, APOE, IL18, PLCG2, MAVS, NR2F2, CAMK2A, NEK9
GO:0006469	negative regulation of protein kinase activity	155	2	0.78	1.00000	1	APOE, NR2F2
GO:0006486	protein glycosylation	223	2	1.12	1.00000	1	MGAT4A, FKRP
GO:0006508	proteolysis	1730	9	8.68	0.83739	1	CTNNB1, CTSE, FBXO2, APOE, CCAR1, PSMA3, PAPPA2, FKRP, KBTBD8
GO:0006511	ubiquitin-dependent protein catabolic process	667	5	3.35	0.63323	1	CTNNB1, FBXO2, CCAR1, PSMA3, KBTBD8
GO:0006516	glycoprotein catabolic process	34	3	0.17	0.00577	1	FBXO2, IDUA, NEU2
GO:0006606	protein import into nucleus	166	3	0.83	1.00000	1	MAVS, RANBP2, CHP2
GO:0006629	lipid metabolic process	1384	7	6.95	0.36658	1	NCOA2, CYP2J2, APOE, ITPKB, NEU2, PLCG2, FKRP
GO:0006644	phospholipid metabolic process	372	2	1.87	1.00000	1	ITPKB, PLCG2
GO:0006650	glycerophospholipid metabolic process	292	2	1.47	1.00000	1	ITPKB, PLCG2
GO:0006661	phosphatidylinositol biosynthetic process	114	2	0.57	0.26283	1	ITPKB, PLCG2
GO:0006790	sulfur compound metabolic process	336	2	1.69	1.00000	1	CTNNB1, IDUA
GO:0006793	phosphorus metabolic process	2368	12	11.88	1.00000	1	ADCK5, GCG, APOE, IL18, ITPKB, PLCG2, MAVS, CHP2, NR2F2, FKRP, CAMK2A, NEK9
GO:0006796	phosphate-containing compound metabolic process	2365	12	11.87	1.00000	1	ADCK5, GCG, APOE, IL18, ITPKB, PLCG2, MAVS, CHP2, NR2F2, FKRP, CAMK2A, NEK9
GO:0006810	transport	4425	25	22.21	1.00000	1	GPR151, CTNNB1, DHX9, COMMD3, GCG, GDF9, INTU, GRIN2A, APOE, LMNB1, MRC1, NKG7, NSF, DEF6, PLCG2, SEPTIN4, ANO1, ENY2, MAVS, RANBP2, CHP2, CA4, CACNA1F, FKRP, CAMK2A
GO:0006811	monoatomic ion transport	1287	9	6.46	1.00000	1	CTNNB1, COMMD3, GCG, GRIN2A, NSF, PLCG2, ANO1, CACNA1F, CAMK2A
GO:0006812	monoatomic cation transport	1082	9	5.43	1.00000	1	CTNNB1, COMMD3, GCG, GRIN2A, NSF, PLCG2, ANO1, CACNA1F, CAMK2A
GO:0006814	sodium ion transport	250	2	1.25	0.27188	1	COMMD3, GRIN2A
GO:0006816	calcium ion transport	445	6	2.23	1.00000	1	CTNNB1, GCG, GRIN2A, PLCG2, CACNA1F, CAMK2A
GO:0006836	neurotransmitter transport	208	2	1.04	1.00000	1	GPR151, CAMK2A
GO:0006869	lipid transport	457	2	2.29	1.00000	1	GDF9, APOE
GO:0006873	intracellular monoatomic ion homeostasis	537	2	2.69	1.00000	1	APOE, PLCG2
GO:0006874	intracellular calcium ion homeostasis	304	2	1.53	0.57095	1	APOE, PLCG2
GO:0006886	intracellular protein transport	679	4	3.41	0.87909	1	NSF, MAVS, RANBP2, CHP2
GO:0006887	exocytosis	356	4	1.79	1.00000	1	GPR151, NKG7, NSF, SEPTIN4
GO:0006897	endocytosis	712	3	3.57	1.00000	1	APOE, MRC1, PLCG2
GO:0006898	receptor-mediated endocytosis	273	3	1.37	0.06521	1	APOE, MRC1, PLCG2
GO:0006913	nucleocytoplasmic transport	337	5	1.69	1.00000	1	DHX9, ENY2, MAVS, RANBP2, CHP2
GO:0006915	apoptotic process	1980	13	9.94	0.13185	1	MRPS30, CTNNB1, GCG, GRIN2A, IFNA2, APOE, ITPKB, MAGEA4, SEPTIN4, CCAR1, AIMP2, CAMK2A, MTDH
GO:0006950	response to stress	4053	25	20.34	1.00000	1	KLRG1, HELQ, GPR151, DHX9, FBXO2, IL36B, GRIN2A, GTF2H4, IFNA2, APOE, RAET1G, IL18, MRC1, NKG7, PLCG2, PMS1, ANO1, IL26, ENY2, MAVS, PAPPA2, SAA4, FKRP, CAMK2A, CAMP
GO:0006952	defense response	1924	15	9.66	1.00000	1	KLRG1, DHX9, IL36B, IFNA2, APOE, RAET1G, IL18, MRC1, NKG7, PLCG2, MAVS, SAA4, FKRP, CAMK2A, CAMP
GO:0006954	inflammatory response	918	12	4.61	0.20669	1	KLRG1, DHX9, IL36B, IFNA2, APOE, IL18, NKG7, PLCG2, MAVS, SAA4, FKRP, CAMP
GO:0006955	immune response	1865	14	9.36	1.00000	1	KLRG1, GPR151, DHX9, IL36B, IFNA2, APOE, RAET1G, IL18, MRC1, NKG7, PLCG2, MAVS, CAMK2A, CAMP
GO:0006959	humoral immune response	300	2	1.51	0.46752	1	IFNA2, CAMP
GO:0006974	DNA damage response	914	5	4.59	1.00000	1	HELQ, DHX9, GTF2H4, PMS1, ENY2
GO:0006996	organelle organization	3656	11	18.35	1.00000	1	HELQ, DNAAF8, CTNNB1, DHX9, CNOT6L, INTU, APOE, LMNB1, MAVS, EPB41L4A, CAMK2A
GO:0007010	cytoskeleton organization	1542	5	7.74	0.27038	1	DNAAF8, CTNNB1, APOE, LMNB1, EPB41L4A
GO:0007017	microtubule-based process	999	4	5.01	1.00000	1	DNAAF8, CTNNB1, INTU, SEPTIN4
GO:0007018	microtubule-based movement	479	2	2.4	1.00000	1	INTU, SEPTIN4
GO:0007043	cell-cell junction assembly	159	2	0.8	1.00000	1	CTNNB1, FKRP
GO:0007049	cell cycle	1714	8	8.6	1.00000	1	CTNNB1, MAGEA4, PLCG2, SEPTIN4, NR2F2, CAMK2A, CIAO2A, NEK9
GO:0007154	cell communication	6662	38	33.43	1.00000	1	KLRG1, FSTL3, NCOA2, GPR151, CTNNB1, NR2F6, NEPRO, FBXO2, GCG, GDF9, GH2, INTU, IL36B, GNAL, GPR34, GRIN2A, IFNA2, APOE, IL18, ITPKB, OR5AN1, NKG7, DEF6, PLCG2, SEPTIN4, ANO1, LRRC40, IL26, ENY2, MAVS, PAPPA2, CHP2, NR2F2, FKRP, NELFE, CAMK2A, MTDH, NMT2
GO:0007155	cell adhesion	1550	6	7.78	1.00000	1	FSTL3, CTNNB1, IL36B, IFNA2, IL18, ITPKB
GO:0007159	leukocyte cell-cell adhesion	429	4	2.15	1.00000	1	IL36B, IFNA2, IL18, ITPKB
GO:0007165	signal transduction	6138	36	30.8	1.00000	1	KLRG1, FSTL3, NCOA2, GPR151, CTNNB1, NR2F6, NEPRO, GCG, GDF9, GH2, INTU, IL36B, GNAL, GPR34, GRIN2A, IFNA2, APOE, IL18, ITPKB, OR5AN1, NKG7, DEF6, PLCG2, SEPTIN4, ANO1, LRRC40, IL26, MAVS, PAPPA2, CHP2, NR2F2, FKRP, NELFE, CAMK2A, MTDH, NMT2
GO:0007166	cell surface receptor signaling pathway	2859	21	14.35	0.23942	1	KLRG1, FSTL3, CTNNB1, NEPRO, GDF9, GH2, INTU, IL36B, GPR34, GRIN2A, IFNA2, APOE, IL18, ITPKB, PLCG2, IL26, MAVS, PAPPA2, FKRP, CAMK2A, MTDH
GO:0007167	enzyme-linked receptor protein signaling pathway	1055	4	5.29	1.00000	1	FSTL3, CTNNB1, GDF9, GH2
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	662	2	3.32	1.00000	1	CTNNB1, GH2
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	425	2	2.13	1.00000	1	FSTL3, GDF9
GO:0007186	G protein-coupled receptor signaling pathway	1313	9	6.59	0.70685	1	GPR151, GCG, GNAL, GPR34, APOE, OR5AN1, ANO1, CAMK2A, NMT2
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	273	2	1.37	1.00000	1	GCG, GNAL
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	183	2	0.92	0.57704	1	GCG, GNAL
GO:0007249	canonical NF-kappaB signal transduction	327	3	1.64	1.00000	1	PLCG2, MAVS, MTDH
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	131	4	0.66	1.00000	1	GH2, IL18, IL26, CAMK2A
GO:0007264	small GTPase-mediated signal transduction	490	3	2.46	1.00000	1	APOE, ITPKB, DEF6
GO:0007267	cell-cell signaling	1337	13	6.71	0.11039	1	GPR151, CTNNB1, FBXO2, GCG, GDF9, GRIN2A, IFNA2, APOE, IL18, ANO1, IL26, ENY2, CAMK2A
GO:0007268	chemical synaptic transmission	774	6	3.88	0.54667	1	GPR151, CTNNB1, FBXO2, GRIN2A, APOE, CAMK2A
GO:0007269	neurotransmitter secretion	145	2	0.73	1.00000	1	GPR151, CAMK2A
GO:0007275	multicellular organism development	4838	26	24.28	1.00000	1	FSTL3, CTNNB1, NR2F6, NEPRO, GDF9, INTU, IL36B, GRIN2A, GYS1, IFNA2, APOE, IL18, ITPKB, SEPTIN4, ESRP1, ANO1, PAPPA2, SGCG, NR2F2, FKRP, AIMP2, CAMK2A, CAMP, KBTBD8, MTDH, LZTS3
GO:0007276	gamete generation	842	5	4.23	1.00000	1	CRTAP, CTNNB1, OOSP2, GDF9, SEPTIN4
GO:0007281	germ cell development	389	3	1.95	1.00000	1	CTNNB1, OOSP2, GDF9
GO:0007283	spermatogenesis	659	2	3.31	0.88207	1	CRTAP, SEPTIN4
GO:0007292	female gamete generation	170	3	0.85	1.00000	1	CTNNB1, OOSP2, GDF9
GO:0007346	regulation of mitotic cell cycle	531	2	2.66	0.75055	1	CTNNB1, NEK9
GO:0007389	pattern specification process	475	3	2.38	1.00000	1	CTNNB1, INTU, NR2F2
GO:0007399	nervous system development	2627	13	13.18	1.00000	1	CTNNB1, NR2F6, NEPRO, INTU, GRIN2A, APOE, SEPTIN4, ESRP1, ANO1, NR2F2, FKRP, CAMK2A, LZTS3
GO:0007417	central nervous system development	1052	5	5.28	1.00000	1	CTNNB1, INTU, GRIN2A, NR2F2, FKRP
GO:0007420	brain development	747	4	3.75	0.23532	1	CTNNB1, GRIN2A, NR2F2, FKRP
GO:0007423	sensory organ development	615	4	3.09	1.00000	1	CTNNB1, INTU, ESRP1, FKRP
GO:0007507	heart development	627	4	3.15	0.65250	1	CTNNB1, GYS1, SGCG, FKRP
GO:0007517	muscle organ development	369	4	1.85	0.53994	1	CTNNB1, SGCG, NR2F2, FKRP
GO:0007519	skeletal muscle tissue development	178	3	0.89	0.33079	1	CTNNB1, NR2F2, FKRP
GO:0007548	sex differentiation	292	3	1.47	1.00000	1	CTNNB1, GDF9, NR2F2
GO:0007596	blood coagulation	234	2	1.17	1.00000	1	APOE, PLCG2
GO:0007599	hemostasis	241	2	1.21	1.00000	1	APOE, PLCG2
GO:0007600	sensory perception	977	7	4.9	1.00000	1	NR2F6, GRIN2A, OBP2A, IMPG1, OR5AN1, ANO1, CACNA1F
GO:0007601	visual perception	222	2	1.11	0.63283	1	IMPG1, CACNA1F
GO:0007606	sensory perception of chemical stimulus	508	2	2.55	1.00000	1	OBP2A, OR5AN1
GO:0007608	sensory perception of smell	437	2	2.19	0.13293	1	OBP2A, OR5AN1
