GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0001658	branching involved in ureteric bud morphogenesis	61	3	1.5	0.18868	1	CTNNB1, NPNT, DCHS1
GO:0001659	temperature homeostasis	185	6	4.54	0.54786	1	DDIT3, DYNC1H1, IL4R, IL18, LEPR, NOX3
GO:0001662	behavioral fear response	43	3	1.06	0.19338	1	APOE, ALS2, RPS6KB1
GO:0001666	response to hypoxia	314	4	7.71	0.98171	1	DNMT3A, FAM162A, PLAU, PPARD
GO:0001667	ameboidal-type cell migration	241	10	5.92	1.00000	1	EDN3, EFNB1, LAMTOR2, HTR2B, ITGB1, PLCG2, PPARD, LTB4R2, PTEN, SEMA6A
GO:0001676	long-chain fatty acid metabolic process	108	3	2.65	1.00000	1	CYP2U1, CYP2J2, ADTRP
GO:0001678	intracellular glucose homeostasis	162	4	3.98	1.00000	1	CFTR, GCG, ANO1, ENY2
GO:0001701	in utero embryonic development	403	10	9.89	0.24305	1	CTNNB1, MAFF, ITGB1, KPNA7, PRDM1, BMPR1A, NR2F2, FKRP, MYO18B, KEAP1
GO:0001702	gastrulation with mouth forming second	27	2	0.66	0.14142	1	CTNNB1, ACVR2A
GO:0001704	formation of primary germ layer	131	3	3.22	1.00000	1	CTNNB1, ITGB1, BMPR1A
GO:0001707	mesoderm formation	76	2	1.87	1.00000	1	ITGB1, BMPR1A
GO:0001708	cell fate specification	110	4	2.7	0.66427	1	CTNNB1, ITGB1, ESRP1, BMPR1A
GO:0001709	cell fate determination	43	2	1.06	0.55935	1	CTNNB1, MCL1
GO:0001736	establishment of planar polarity	30	2	0.74	0.16729	1	EXOC5, INTU
GO:0001738	morphogenesis of a polarized epithelium	54	2	1.33	1.00000	1	EXOC5, INTU
GO:0001755	neural crest cell migration	57	4	1.4	0.05111	1	EDN3, EFNB1, HTR2B, SEMA6A
GO:0001756	somitogenesis	65	3	1.6	0.43429	1	DLL3, MEOX1, BMPR1A
GO:0001763	morphogenesis of a branching structure	207	6	5.08	0.02866	1	CTNNB1, NPNT, ERMN, PRDM1, DDR1, DCHS1
GO:0001764	neuron migration	189	8	4.64	0.36452	1	CTNNB1, SEPTIN14, SEPTIN4, SEMA6A, NR2F2, FKRP, CAMK2A, KIF20B
GO:0001775	cell activation	1138	26	27.93	1.00000	1	PRG3, MYL12A, MRGPRX2, CNR2, CTNNB1, AP1G1, EFNB1, GLA, IL36B, IFNA2, APOE, IL4R, IL18, ITGB1, ITPKB, LEPR, NKG7, F11R, PLCG2, SASH3, METTL3, PTAFR, HAMP, PRDM1, CAMP, CD48
GO:0001776	leukocyte homeostasis	113	2	2.77	1.00000	1	ITPKB, SASH3
GO:0001816	cytokine production	887	24	21.77	1.00000	1	PRG3, CHUK, PLD4, DDIT3, DHX9, SCAMP5, PDCD4, HTR2B, NLRP9, IFNA2, RAET1G, IL4R, IL18, F11R, PLCG2, SASH3, OTUD5, IL26, PTAFR, MAVS, BMPR1A, C3AR1, CAMP, NAV3
GO:0001817	regulation of cytokine production	880	24	21.6	0.70241	1	PRG3, CHUK, PLD4, DDIT3, DHX9, SCAMP5, PDCD4, HTR2B, NLRP9, IFNA2, RAET1G, IL4R, IL18, F11R, PLCG2, SASH3, OTUD5, IL26, PTAFR, MAVS, BMPR1A, C3AR1, CAMP, NAV3
GO:0001818	negative regulation of cytokine production	386	5	9.48	1.00000	1	DDIT3, PDCD4, IFNA2, OTUD5, NAV3
GO:0001819	positive regulation of cytokine production	507	18	12.45	0.29455	1	PRG3, CHUK, DDIT3, DHX9, SCAMP5, HTR2B, NLRP9, RAET1G, IL4R, IL18, PLCG2, SASH3, IL26, PTAFR, MAVS, BMPR1A, C3AR1, CAMP
GO:0001822	kidney development	322	4	7.9	0.92240	1	CTNNB1, NPNT, PRDM1, DCHS1
GO:0001823	mesonephros development	105	3	2.58	1.00000	1	CTNNB1, NPNT, DCHS1
GO:0001836	release of cytochrome c from mitochondria	54	4	1.33	0.04484	1	PPIF, IFI27L1, FAM162A, MCL1
GO:0001837	epithelial to mesenchymal transition	192	5	4.71	0.59150	1	CTNNB1, PDCD4, PTEN, S100A4, KBTBD8
GO:0001838	embryonic epithelial tube formation	115	3	2.82	1.00000	1	CTNNB1, RGMA, KIF20B
GO:0001841	neural tube formation	94	2	2.31	1.00000	1	RGMA, KIF20B
GO:0001843	neural tube closure	82	2	2.01	0.60146	1	RGMA, KIF20B
GO:0001878	response to yeast	14	2	0.34	0.04503	1	PLCG2, CAMP
GO:0001881	receptor recycling	48	2	1.18	0.43531	1	NSF, ALS2
GO:0001890	placenta development	152	3	3.73	1.00000	1	PPARD, PRDM1, NR2F2
GO:0001892	embryonic placenta development	87	2	2.14	1.00000	1	PRDM1, NR2F2
GO:0001893	maternal placenta development	35	3	0.86	0.02371	1	PPARD, PRDM1, NR2F2
GO:0001894	tissue homeostasis	270	6	6.63	1.00000	1	CTNNB1, ITGB1, F11R, SASH3, HAMP, SH3GL2
GO:0001906	cell killing	259	8	6.36	1.00000	1	AP1G1, RAET1G, IL18, NKG7, HAMP, PVR, RPS19, CAMP
GO:0001909	leukocyte mediated cytotoxicity	146	5	3.58	1.00000	1	AP1G1, RAET1G, IL18, NKG7, PVR
GO:0001910	regulation of leukocyte mediated cytotoxicity	98	3	2.41	1.00000	1	AP1G1, RAET1G, PVR
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	71	3	1.74	1.00000	1	AP1G1, RAET1G, PVR
GO:0001913	T cell mediated cytotoxicity	59	2	1.45	1.00000	1	RAET1G, PVR
GO:0001914	regulation of T cell mediated cytotoxicity	51	2	1.25	1.00000	1	RAET1G, PVR
GO:0001916	positive regulation of T cell mediated cytotoxicity	41	2	1.01	0.62025	1	RAET1G, PVR
GO:0001932	regulation of protein phosphorylation	717	24	17.6	0.08379	1	CHRNA3, EDN3, GCG, PDCD4, RSPO1, NRG1, APOE, IL18, INSM1, LEPR, MNAT1, NDUFS4, NPPA, PLCG2, KDM4D, PTEN, MAVS, ALS2, SH3GL2, NR2F2, PSRC1, ADTRP, ACVR2A, CDC25A
GO:0001933	negative regulation of protein phosphorylation	236	7	5.79	0.49127	1	PDCD4, APOE, INSM1, NPPA, PTEN, SH3GL2, NR2F2
GO:0001934	positive regulation of protein phosphorylation	454	14	11.14	0.04692	1	CHRNA3, EDN3, GCG, RSPO1, NRG1, IL18, LEPR, MNAT1, PLCG2, MAVS, ALS2, PSRC1, ADTRP, ACVR2A
GO:0001935	endothelial cell proliferation	202	5	4.96	1.00000	1	FUT2, HTR2B, APOE, ATP5F1A, NR2F2
GO:0001936	regulation of endothelial cell proliferation	179	5	4.39	0.15978	1	FUT2, HTR2B, APOE, ATP5F1A, NR2F2
GO:0001937	negative regulation of endothelial cell proliferation	79	3	1.94	0.30661	1	APOE, ATP5F1A, NR2F2
GO:0001941	postsynaptic membrane organization	42	4	1.03	1.00000	1	RER1, APOE, SHISA6, CHRDL1
GO:0001942	hair follicle development	96	4	2.36	0.67220	1	KRT71, CTNNB1, INTU, HOXC13
GO:0001944	vasculature development	855	22	20.99	1.00000	1	HTATIP2, CTNNB1, DDIT3, PDCD4, APOE, IL18, ITGB1, LEPR, LGALS8, MMP19, PDE3B, SEMA6A, PRDM1, BMPR1A, NR2F2, C3AR1, CAMP, ANTXR1, DCTN5, MYO18B, ADTRP, MTDH
GO:0001945	lymph vessel development	31	2	0.76	1.00000	1	LGALS8, NR2F2
GO:0001952	regulation of cell-matrix adhesion	125	3	3.07	0.61159	1	PLAU, PTEN, DDR1
GO:0001959	regulation of cytokine-mediated signaling pathway	187	4	4.59	1.00000	1	DCST1, METTL3, MAVS, CASP4
GO:0001960	negative regulation of cytokine-mediated signaling pathway	103	3	2.53	1.00000	1	DCST1, METTL3, MAVS
GO:0001961	positive regulation of cytokine-mediated signaling pathway	61	2	1.5	1.00000	1	MAVS, CASP4
GO:0001964	startle response	28	2	0.69	0.31090	1	GRIN2A, PTEN
GO:0001975	response to amphetamine	36	4	0.88	0.01134	1	CNR2, RGS17, GRIN2A, RANBP2
GO:0001990	regulation of systemic arterial blood pressure by hormone	38	2	0.93	1.00000	1	EDN3, RASL10B
GO:0002009	morphogenesis of an epithelium	500	11	12.27	1.00000	1	EXOC5, KRT71, CTNNB1, NPNT, INTU, ITGB1, RGMA, PTEN, DDR1, DCHS1, KIF20B
GO:0002011	morphogenesis of an epithelial sheet	64	3	1.57	1.00000	1	ITGB1, PTEN, DDR1
GO:0002027	regulation of heart rate	105	5	2.58	1.00000	1	EDN3, KCNJ3, KCNQ1, NPPA, CACNA1C
GO:0002040	sprouting angiogenesis	195	3	4.79	1.00000	1	ITGB1, SEMA6A, ADTRP
GO:0002042	cell migration involved in sprouting angiogenesis	95	2	2.33	0.68098	1	ITGB1, ADTRP
GO:0002052	positive regulation of neuroblast proliferation	37	2	0.91	0.23005	1	CTNNB1, ITGB1
GO:0002053	positive regulation of mesenchymal cell proliferation	26	2	0.64	0.13300	1	CTNNB1, BMPR1A
GO:0002062	chondrocyte differentiation	116	5	2.85	0.61928	1	CTNNB1, CHADL, PRKG2, BMPR1A, SERPINH1
GO:0002064	epithelial cell development	219	4	5.38	1.00000	1	INSM1, F11R, RFX3, PRDM1
GO:0002065	columnar/cuboidal epithelial cell differentiation	132	4	3.24	1.00000	1	CTNNB1, INSM1, RFX3, PRDM1
GO:0002066	columnar/cuboidal epithelial cell development	54	3	1.33	1.00000	1	INSM1, RFX3, PRDM1
GO:0002067	glandular epithelial cell differentiation	73	3	1.79	1.00000	1	CTNNB1, INSM1, RFX3
GO:0002068	glandular epithelial cell development	36	2	0.88	1.00000	1	INSM1, RFX3
GO:0002088	lens development in camera-type eye	91	2	2.23	0.82028	1	CRYBB1, CTNNB1
GO:0002090	regulation of receptor internalization	75	6	1.84	0.40422	1	RSPO1, NRG1, PLCG2, RNF220, HAMP, NUMB
GO:0002092	positive regulation of receptor internalization	29	2	0.71	0.15857	1	PLCG2, HAMP
GO:0002181	cytoplasmic translation	164	6	4.03	0.39221	1	DHX9, RBM24, METTL3, RPS3A, RPS4X, RPS19
GO:0002209	behavioral defense response	44	3	1.08	1.00000	1	APOE, ALS2, RPS6KB1
GO:0002218	activation of innate immune response	317	4	7.78	1.00000	1	CHUK, PCBP2, PLCG2, MAVS
GO:0002220	innate immune response activating cell surface receptor signaling pathway	100	2	2.45	1.00000	1	CHUK, PLCG2
GO:0002221	pattern recognition receptor signaling pathway	278	4	6.82	1.00000	1	CHUK, PCBP2, PLCG2, MAVS
GO:0002228	natural killer cell mediated immunity	84	5	2.06	1.00000	1	AP1G1, RAET1G, IL18, NKG7, PVR
GO:0002237	response to molecule of bacterial origin	374	11	9.18	1.00000	1	CNR2, IL36B, PDCD4, MRC1, PLCG2, OTUD5, PTAFR, RPS6KB1, CXCL5, CAMP, MTDH
GO:0002244	hematopoietic progenitor cell differentiation	135	4	3.31	0.54492	1	FSTL3, PLD4, MEOX1, METTL3
GO:0002250	adaptive immune response	487	7	11.95	0.97560	1	IFNA2, RAET1G, IL4R, IL18, SASH3, PVR, PRDM1
GO:0002252	immune effector process	670	13	16.45	1.00000	1	MRGPRX2, AP1G1, IFNA2, RAET1G, IL4R, IL18, NKG7, PLCG2, SASH3, PTAFR, MAVS, PVR, RPS19
GO:0002253	activation of immune response	570	7	13.99	1.00000	1	CHUK, PHPT1, KCNN4, PCBP2, PLCG2, MAVS, C3AR1
GO:0002262	myeloid cell homeostasis	183	5	4.49	0.29404	1	ITPKB, KCNQ1, HAMP, RPS19, ACVR2A
GO:0002263	cell activation involved in immune response	318	8	7.81	1.00000	1	MRGPRX2, AP1G1, IFNA2, IL4R, IL18, NKG7, PLCG2, PTAFR
GO:0002274	myeloid leukocyte activation	246	9	6.04	1.00000	1	PRG3, MRGPRX2, CNR2, IL4R, IL18, PLCG2, PTAFR, HAMP, CAMP
GO:0002275	myeloid cell activation involved in immune response	97	4	2.38	1.00000	1	MRGPRX2, IL4R, PLCG2, PTAFR
GO:0002279	mast cell activation involved in immune response	55	2	1.35	1.00000	1	MRGPRX2, IL4R
GO:0002285	lymphocyte activation involved in immune response	227	6	5.57	1.00000	1	AP1G1, IFNA2, IL4R, IL18, NKG7, PLCG2
GO:0002286	T cell activation involved in immune response	136	3	3.34	0.66563	1	IFNA2, IL4R, IL18
GO:0002287	alpha-beta T cell activation involved in immune response	84	2	2.06	1.00000	1	IL4R, IL18
GO:0002292	T cell differentiation involved in immune response	92	2	2.26	1.00000	1	IL4R, IL18
GO:0002293	alpha-beta T cell differentiation involved in immune response	84	2	2.06	1.00000	1	IL4R, IL18
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	83	2	2.04	1.00000	1	IL4R, IL18
GO:0002312	B cell activation involved in immune response	106	2	2.6	0.84150	1	IFNA2, PLCG2
GO:0002323	natural killer cell activation involved in immune response	35	3	0.86	0.43435	1	AP1G1, IFNA2, NKG7
GO:0002347	response to tumor cell	48	2	1.18	1.00000	1	NKG7, PVR
GO:0002366	leukocyte activation involved in immune response	314	8	7.71	1.00000	1	MRGPRX2, AP1G1, IFNA2, IL4R, IL18, NKG7, PLCG2, PTAFR
GO:0002367	cytokine production involved in immune response	127	6	3.12	1.00000	1	IFNA2, RAET1G, IL18, PLCG2, SASH3, MAVS
GO:0002369	T cell cytokine production	40	3	0.98	1.00000	1	IFNA2, IL18, SASH3
GO:0002371	dendritic cell cytokine production	16	2	0.39	1.00000	1	PLCG2, MAVS
GO:0002376	immune system process	2667	61	65.47	1.00000	1	KLRG1, FSTL3, PRG3, CHUK, MRGPRX2, PLD4, CNR2, FCRLB, GPR151, DCST1, CTNNB1, CTSE, AP1G1, DHX9, EDN3, EFNB1, DEFB108B, IL36B, PHPT1, NLRP9, IFNA2, APOE, RAET1G, IGSF1, IL4R, IL10RB, IL18, ITGB1, ITPKB, KCNN4, KCNQ1, LEPR, MPP1, MRC1, NKG7, F11R, PCBP2, PLCG2, SASH3, OTUD5, METTL3, PTAFR, MAVS, HAMP, PVR, RPS6KB1, RPS19, CXCL5, PRDM1, IL25, BMPR1A, C3AR1, CACNA1C, CAMK2A, CAMP, H4C13, CASP4, ING5, ADTRP, ACVR2A, CD48
GO:0002377	immunoglobulin production	107	2	2.63	1.00000	1	IL4R, SASH3
GO:0002418	immune response to tumor cell	32	2	0.79	1.00000	1	NKG7, PVR
GO:0002420	natural killer cell mediated cytotoxicity directed against tumor cell target	10	2	0.25	0.02450	1	NKG7, PVR
GO:0002423	natural killer cell mediated immune response to tumor cell	11	2	0.27	1.00000	1	NKG7, PVR
GO:0002429	immune response-activating cell surface receptor signaling pathway	314	5	7.71	1.00000	1	CHUK, PHPT1, KCNN4, PLCG2, C3AR1
GO:0002437	inflammatory response to antigenic stimulus	82	2	2.01	0.60146	1	IL36B, IL25
GO:0002440	production of molecular mediator of immune response	230	7	5.65	1.00000	1	IFNA2, RAET1G, IL4R, IL18, PLCG2, SASH3, MAVS
GO:0002443	leukocyte mediated immunity	411	12	10.09	1.00000	1	MRGPRX2, AP1G1, IFNA2, RAET1G, IL4R, IL18, NKG7, PLCG2, SASH3, PTAFR, MAVS, PVR
GO:0002444	myeloid leukocyte mediated immunity	113	4	2.77	1.00000	1	MRGPRX2, IL4R, PTAFR, MAVS
GO:0002448	mast cell mediated immunity	55	2	1.35	1.00000	1	MRGPRX2, IL4R
GO:0002449	lymphocyte mediated immunity	312	8	7.66	1.00000	1	AP1G1, IFNA2, RAET1G, IL4R, IL18, NKG7, SASH3, PVR
GO:0002456	T cell mediated immunity	136	5	3.34	1.00000	1	IFNA2, RAET1G, IL18, SASH3, PVR
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	326	6	8	1.00000	1	IFNA2, RAET1G, IL4R, IL18, SASH3, PVR
GO:0002520	immune system development	202	2	4.96	0.91797	1	CTNNB1, CACNA1C
GO:0002521	leukocyte differentiation	627	15	15.39	1.00000	1	FSTL3, IGSF23, CTNNB1, IL36B, IFNA2, IL4R, IL18, ITGB1, ITPKB, LEPR, PLCG2, SASH3, METTL3, PRDM1, IL25
GO:0002532	production of molecular mediator involved in inflammatory response	107	4	2.63	0.34423	1	PLD4, PDCD4, IL4R, RPS19
GO:0002534	cytokine production involved in inflammatory response	80	2	1.96	1.00000	1	PLD4, PDCD4
GO:0002573	myeloid leukocyte differentiation	246	4	6.04	1.00000	1	FSTL3, IGSF23, CTNNB1, IL25
GO:0002637	regulation of immunoglobulin production	77	2	1.89	1.00000	1	IL4R, SASH3
GO:0002639	positive regulation of immunoglobulin production	55	2	1.35	0.39251	1	IL4R, SASH3
GO:0002682	regulation of immune system process	1631	38	40.04	1.00000	1	FSTL3, CHUK, CNR2, FCRLB, GPR151, DCST1, CTNNB1, AP1G1, DHX9, EDN3, EFNB1, IL36B, PHPT1, IFNA2, APOE, RAET1G, IGSF1, IL4R, IL18, ITPKB, KCNN4, MPP1, PCBP2, PLCG2, SASH3, OTUD5, METTL3, PTAFR, MAVS, HAMP, PVR, RPS19, PRDM1, C3AR1, H4C13, ING5, ADTRP, ACVR2A
GO:0002683	negative regulation of immune system process	549	13	13.48	1.00000	1	FSTL3, CNR2, FCRLB, DCST1, CTNNB1, PHPT1, IFNA2, IL4R, PCBP2, METTL3, MAVS, RPS19, ADTRP
GO:0002684	positive regulation of immune system process	1117	22	27.42	1.00000	1	CHUK, GPR151, AP1G1, DHX9, EDN3, EFNB1, IL36B, PHPT1, RAET1G, IL4R, IL18, ITPKB, KCNN4, PCBP2, PLCG2, SASH3, PTAFR, MAVS, HAMP, PVR, RPS19, C3AR1
GO:0002685	regulation of leukocyte migration	236	5	5.79	1.00000	1	EDN3, MPP1, PTAFR, C3AR1, ADTRP
GO:0002687	positive regulation of leukocyte migration	152	3	3.73	1.00000	1	EDN3, PTAFR, C3AR1
GO:0002688	regulation of leukocyte chemotaxis	126	3	3.09	1.00000	1	EDN3, MPP1, C3AR1
GO:0002690	positive regulation of leukocyte chemotaxis	95	2	2.33	0.72593	1	EDN3, C3AR1
GO:0002694	regulation of leukocyte activation	587	12	14.41	1.00000	1	CNR2, CTNNB1, EFNB1, IL36B, IFNA2, IL4R, IL18, ITPKB, SASH3, METTL3, HAMP, PRDM1
GO:0002695	negative regulation of leukocyte activation	196	3	4.81	1.00000	1	CNR2, IFNA2, IL4R
GO:0002696	positive regulation of leukocyte activation	370	7	9.08	1.00000	1	EFNB1, IL36B, IL4R, IL18, ITPKB, SASH3, HAMP
GO:0002697	regulation of immune effector process	410	11	10.06	1.00000	1	AP1G1, IFNA2, RAET1G, IL4R, IL18, PLCG2, SASH3, PTAFR, MAVS, PVR, RPS19
GO:0002698	negative regulation of immune effector process	128	3	3.14	1.00000	1	IFNA2, IL4R, RPS19
GO:0002699	positive regulation of immune effector process	272	10	6.68	1.00000	1	AP1G1, RAET1G, IL4R, IL18, PLCG2, SASH3, PTAFR, MAVS, PVR, RPS19
GO:0002700	regulation of production of molecular mediator of immune response	196	7	4.81	1.00000	1	IFNA2, RAET1G, IL4R, IL18, PLCG2, SASH3, MAVS
GO:0002702	positive regulation of production of molecular mediator of immune response	140	6	3.44	1.00000	1	RAET1G, IL4R, IL18, PLCG2, SASH3, MAVS
GO:0002703	regulation of leukocyte mediated immunity	258	10	6.33	1.00000	1	AP1G1, IFNA2, RAET1G, IL4R, IL18, PLCG2, SASH3, PTAFR, MAVS, PVR
GO:0002705	positive regulation of leukocyte mediated immunity	158	8	3.88	1.00000	1	AP1G1, RAET1G, IL18, PLCG2, SASH3, PTAFR, MAVS, PVR
GO:0002706	regulation of lymphocyte mediated immunity	198	6	4.86	1.00000	1	AP1G1, IFNA2, RAET1G, IL18, SASH3, PVR
GO:0002708	positive regulation of lymphocyte mediated immunity	136	5	3.34	1.00000	1	AP1G1, RAET1G, IL18, SASH3, PVR
GO:0002709	regulation of T cell mediated immunity	108	5	2.65	1.00000	1	IFNA2, RAET1G, IL18, SASH3, PVR
GO:0002711	positive regulation of T cell mediated immunity	75	4	1.84	1.00000	1	RAET1G, IL18, SASH3, PVR
