Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	2	4.0	0.2531629134968838	440689, 4589	43	135	19512	6.7224806201550384	1.0	1.0	1.0	GO:0061844
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	3	6.0	0.3261860872136017	9236, 8061, 2043	43	542	19512	2.511627906976744	1.0	1.0	1.0	GO:0008284
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	2	4.0	0.3285823621172591	27087, 4125	43	184	19512	4.932254802831142	1.0	1.0	1.0	GO:0005975
GOTERM_BP_DIRECT	GO:0007601~visual perception	2	4.0	0.3805529371865491	2916, 53904	43	221	19512	4.106492686520046	1.0	1.0	1.0	GO:0007601
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	2	4.0	0.4108570506412911	64792, 26259	43	244	19512	3.719405261151353	1.0	1.0	1.0	GO:0060271
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	3	6.0	0.4306600285210568	5586, 4026, 2043	43	677	19512	2.010786300711071	1.0	1.0	1.0	GO:0007155
GOTERM_BP_DIRECT	GO:0008283~cell population proliferation	2	4.0	0.4397122527714089	26259, 5925	43	267	19512	3.39900705513457	1.0	1.0	1.0	GO:0008283
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	2	4.0	0.4421551748282505	51562, 5925	43	269	19512	3.373735627215354	1.0	1.0	1.0	GO:0051726
GOTERM_BP_DIRECT	GO:0010467~gene expression	2	4.0	0.4577826160513189	8061, 2916	43	282	19512	3.218208807521029	1.0	1.0	1.0	GO:0010467
GOTERM_BP_DIRECT	GO:0007165~signal transduction	6	12.0	0.5066301974751937	121364, 5586, 26533, 2916, 26534, 26339	43	2168	19512	1.255813953488372	1.0	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	3	6.0	0.5184444190309432	5586, 64975, 5925	43	800	19512	1.7016279069767442	1.0	1.0	1.0	GO:0006915
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	2	4.0	0.5338383392341663	23181, 5925	43	351	19512	2.5855694692903994	1.0	1.0	1.0	GO:0010629
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	2	4.0	0.5389255403602021	140462, 26259	43	356	19512	2.549255291350928	1.0	1.0	1.0	GO:0043161
GOTERM_BP_DIRECT	GO:0051301~cell division	2	4.0	0.6107533208030884	5586, 5925	43	433	19512	2.0959235189859817	1.0	1.0	1.0	GO:0051301
GOTERM_BP_DIRECT	GO:0006281~DNA repair	2	4.0	0.6141697961858169	197370, 3835	43	437	19512	2.076738864349955	1.0	1.0	1.0	GO:0006281
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	2	4.0	0.6348690379943396	8362, 5925	43	462	19512	1.9643612201751737	1.0	1.0	1.0	GO:0006325
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	3	6.0	0.6599723928399773	51562, 8543, 5925	43	1034	19512	1.3165399667131483	1.0	1.0	1.0	GO:0000122
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	2	4.0	0.6650132938963726	140462, 5586	43	501	19512	1.8114468736944715	1.0	1.0	1.0	GO:0035556
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	3	6.0	0.6906331176753273	84071, 290, 5925	43	1094	19512	1.244334849708771	1.0	1.0	1.0	GO:0030154
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription by RNA polymerase II	4	8.0	0.6984485781772538	51562, 8543, 8061, 5925	43	1643	19512	1.1047290124417897	1.0	1.0	1.0	GO:0006357
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	2	4.0	0.6994600236589008	140462, 26259	43	550	19512	1.650063424947146	1.0	1.0	1.0	GO:0016567
GOTERM_BP_DIRECT	GO:0006974~DNA damage response	2	4.0	0.7213036085354678	55210, 197370	43	584	19512	1.5539980885632367	1.0	1.0	1.0	GO:0006974
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	2	4.0	0.7280328959665768	84071, 5925	43	595	19512	1.5252687121360171	1.0	1.0	1.0	GO:0007283
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	3	6.0	0.7572925868075037	9236, 8543, 5925	43	1243	19512	1.0951748395666898	1.0	1.0	1.0	GO:0045944
GOTERM_BP_DIRECT	GO:0007399~nervous system development	2	4.0	0.7588336311417796	23181, 2043	43	649	19512	1.398358834700971	1.0	1.0	1.0	GO:0007399
GOTERM_BP_DIRECT	GO:0006811~monoatomic ion transport	2	4.0	0.7708931235668942	9551, 2904	43	672	19512	1.350498338870432	1.0	1.0	1.0	GO:0006811
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	3	6.0	0.8510585317821135	51562, 8061, 5925	43	1526	19512	0.8920722972355147	1.0	1.0	1.0	GO:0006355
