Term	Ont	N	DE	P.DE	adj_pval	GOID
epithelial cell migration	BP	373	14	0.00683398200679957	0.33218454780465	GO:0010631
regulation of epithelial cell migration	BP	297	11	0.0169098895192761	0.481547274075078	GO:0010632
positive regulation of epithelial cell migration	BP	177	9	0.00430227106709319	0.259699722681318	GO:0010634
muscle cell migration	BP	111	3	0.311051663815311	1	GO:0014812
smooth muscle cell migration	BP	98	3	0.248921724453497	1	GO:0014909
cell migration	BP	1612	50	7.9709144427433e-05	0.0204290914024582	GO:0016477
regulation of cell migration	BP	1050	35	0.000262672231447503	0.0470183294291031	GO:0030334
positive regulation of cell migration	BP	580	22	0.000706285537745235	0.0977273866153744	GO:0030335
tube morphogenesis	BP	957	27	0.0116784791663032	0.450183644231443	GO:0035239
tube development	BP	1173	30	0.0274012474983088	0.634610378679094	GO:0035295
locomotion	BP	1346	40	0.000949448348185389	0.114512609866167	GO:0040011
regulation of locomotion	BP	1151	36	0.000695479916409944	0.0968262594735177	GO:0040012
positive regulation of locomotion	BP	620	22	0.00165178238548921	0.148423505666628	GO:0040017
endothelial cell migration	BP	284	9	0.0655383290321743	0.833756391686693	GO:0043542
blood vessel morphogenesis	BP	714	16	0.19587101318609	1	GO:0048514
anatomical structure formation involved in morphogenesis	BP	1270	38	0.00112130982368104	0.125709604818144	GO:0048646
cell motility	BP	1827	54	0.000141657293859035	0.0292431409762177	GO:0048870
regulation of multicellular organismal process	BP	3115	83	8.24636874208236e-05	0.0206654000676584	GO:0051239
circulatory system development	BP	1229	25	0.257239281745946	1	GO:0072359
tissue migration	BP	381	14	0.00815655146092765	0.366459883764467	GO:0090130
epithelium migration	BP	376	14	0.0073082372959398	0.349957503126595	GO:0090132
regulation of cell motility	BP	1110	35	0.000714319274314011	0.0981273058386664	GO:2000145
positive regulation of cell motility	BP	606	22	0.00124088122356857	0.132639028987515	GO:2000147
biogenic amine metabolic process	BP	97	2	0.511740408984846	1	GO:0006576
cellular aromatic compound metabolic process	BP	6288	123	0.101977128854662	0.975561041173	GO:0006725
circadian rhythm	BP	204	5	0.291294654623087	1	GO:0007623
biosynthetic process	BP	8514	174	0.0109256717232534	0.429906190215869	GO:0009058
macromolecule biosynthetic process	BP	7514	141	0.201670720389809	1	GO:0009059
amine metabolic process	BP	117	3	0.339964306952384	1	GO:0009308
response to radiation	BP	429	10	0.22731101593797	1	GO:0009314
response to light stimulus	BP	319	8	0.202852368593239	1	GO:0009416
response to abiotic stimulus	BP	1131	26	0.102256399798209	0.976344178326621	GO:0009628
response to inorganic substance	BP	532	9	0.595276113560471	1	GO:0010035
response to metal ion	BP	359	7	0.446295087074969	1	GO:0010038
response to zinc ion	BP	50	3	0.0579530014355071	0.814017309710612	GO:0010043
response to organonitrogen compound	BP	1033	32	0.00158360400881567	0.144036553559966	GO:0010243
gene expression	BP	7028	132	0.209322990093025	1	GO:0010467
regulation of hormone levels	BP	539	18	0.00771724954112969	0.359851090806769	GO:0010817
response to purine-containing compound	BP	142	4	0.241453375738668	1	GO:0014074
heterocycle biosynthetic process	BP	4052	85	0.047629683860347	0.762869805046231	GO:0018130
aromatic compound biosynthetic process	BP	4064	85	0.0504683591510928	0.762869805046231	GO:0019438
response to insulin	BP	269	10	0.0216401566571498	0.546553295907453	GO:0032868
response to cytokine	BP	960	29	0.00367947025635111	0.236429550318356	GO:0034097
cellular nitrogen compound metabolic process	BP	6700	130	0.11190397297032	1	GO:0034641
protein modification process	BP	2950	62	0.0816947731090966	0.907599070776128	GO:0036211
hormone metabolic process	BP	240	7	0.132984657120825	1	GO:0042445
hormone biosynthetic process	BP	66	3	0.11069888482163	1	GO:0042446
macromolecule modification	BP	3181	66	0.0899204477853272	0.938919342291792	GO:0043412
response to peptide hormone	BP	438	17	0.00216911400461931	0.175348377276645	GO:0043434
amide metabolic process	BP	1228	28	0.0996873414929321	0.971186571578363	GO:0043603
amide biosynthetic process	BP	907	20	0.180753048235785	1	GO:0043604
cellular biosynthetic process	BP	8376	172	0.00953076540609357	0.398068301794508	GO:0044249
cellular nitrogen compound biosynthetic process	BP	4811	97	0.0803793318389711	0.907599070776128	GO:0044271
heterocycle metabolic process	BP	6242	123	0.0869531987083566	0.919273823376359	GO:0046483
response to organophosphorus	BP	127	4	0.186264451362305	1	GO:0046683
response to cAMP	BP	84	2	0.436996867416132	1	GO:0051591
response to calcium ion	BP	146	3	0.476093762976206	1	GO:0051592
protein maturation	BP	540	9	0.613068229243672	1	GO:0051604
regulation of biological quality	BP	2922	81	2.64613962495468e-05	0.0090425807729133	GO:0065008
cellular response to organic substance	BP	2004	63	5.7846633932364e-06	0.00266259792185824	GO:0071310
cellular response to organic cyclic compound	BP	530	12	0.227509225401689	1	GO:0071407
cellular response to organonitrogen compound	BP	620	23	0.000728003264522869	0.0983196744194538	GO:0071417
cellular response to endogenous stimulus	BP	1502	55	2.58534095932574e-07	0.000145774449991582	GO:0071495
organic cyclic compound metabolic process	BP	6540	130	0.0640921613158394	0.833756391686693	GO:1901360
organic cyclic compound biosynthetic process	BP	4220	89	0.0385168429388873	0.691647193983809	GO:1901362
organonitrogen compound biosynthetic process	BP	1794	47	0.00439354167020945	0.259699722681318	GO:1901566
organic substance biosynthetic process	BP	8457	172	0.0138614632987678	0.481547274075078	GO:1901576
response to peptide	BP	526	21	0.000482874132610978	0.0755036369831167	GO:1901652
response to nitrogen compound	BP	1137	37	0.000280009812090403	0.0493386039209918	GO:1901698
cellular response to nitrogen compound	BP	691	25	0.000623839982110112	0.0890511832690599	GO:1901699
cellular response to oxygen-containing compound	BP	1204	37	0.000809517165438073	0.105114406301086	GO:1901701
cytoplasmic translation	BP	159	4	0.30767826791351	1	GO:0002181
nucleobase-containing compound metabolic process	BP	6064	120	0.082565334839177	0.907599070776128	GO:0006139
RNA processing	BP	1336	23	0.575401673150526	1	GO:0006396
tRNA metabolic process	BP	201	3	0.690059067462816	1	GO:0006399
translation	BP	743	18	0.109511046099418	1	GO:0006412
regulation of translation	BP	450	13	0.0571596430155118	0.807250212004917	GO:0006417
peptide metabolic process	BP	938	21	0.157240707604693	1	GO:0006518
amino acid metabolic process	BP	294	5	0.593077867278507	1	GO:0006520
apoptotic process	BP	1959	42	0.10869358035056	1	GO:0006915
nervous system development	BP	2535	74	1.12587578100404e-05	0.00470240784532689	GO:0007399
central nervous system development	BP	1032	29	0.0096497880518642	0.402294491167736	GO:0007417
brain development	BP	732	24	0.00290881419183765	0.210949824060149	GO:0007420
tRNA processing	BP	133	2	0.682268636971513	1	GO:0008033
cell death	BP	2039	44	0.0951436555296994	0.971186571578363	GO:0008219
RNA modification	BP	179	5	0.209244503216812	1	GO:0009451
regulation of biosynthetic process	BP	5681	106	0.267795287113854	1	GO:0009889
regulation of gene expression	BP	5391	99	0.338392477023278	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	5519	101	0.350394007592713	1	GO:0010556
post-transcriptional regulation of gene expression	BP	1078	15	0.856870251258373	1	GO:0010608
programmed cell death	BP	2035	44	0.0930069135970195	0.955122067775051	GO:0012501
RNA metabolic process	BP	4962	92	0.309865085140877	1	GO:0016070
cerebellum development	BP	105	3	0.282218211235174	1	GO:0021549
metencephalon development	BP	115	3	0.330328425124711	1	GO:0022037
hindbrain development	BP	158	3	0.528689215696307	1	GO:0030902
regulation of cellular biosynthetic process	BP	5650	106	0.247731902979547	1	GO:0031326
regulation of amide metabolic process	BP	522	14	0.0803106955934781	0.907599070776128	GO:0034248
ncRNA processing	BP	430	8	0.487573661801099	1	GO:0034470
ncRNA metabolic process	BP	632	12	0.43681687580275	1	GO:0034660
regulation of apoptotic process	BP	1504	33	0.115195520836267	1	GO:0042981
peptide biosynthetic process	BP	772	18	0.140389760039426	1	GO:0043043
negative regulation of apoptotic process	BP	903	21	0.121010042359825	1	GO:0043066
regulation of programmed cell death	BP	1553	34	0.113529726820159	1	GO:0043067
negative regulation of programmed cell death	BP	934	21	0.152821435424467	1	GO:0043069
regulation of neuron apoptotic process	BP	244	6	0.261424297561513	1	GO:0043523
negative regulation of neuron apoptotic process	BP	162	4	0.319590856688544	1	GO:0043524
negative regulation of cellular process	BP	5421	115	0.0160148274355396	0.481547274075078	GO:0048523
nervous system process	BP	1510	39	0.0113081241851156	0.441251613963837	GO:0050877
neuromuscular process	BP	165	4	0.331537911308191	1	GO:0050905
neuron apoptotic process	BP	292	8	0.145874456365356	1	GO:0051402
head development	BP	781	25	0.0032776966824791	0.221997510440341	GO:0060322
nucleic acid metabolic process	BP	5510	106	0.167392629077772	1	GO:0090304
temperature homeostasis	BP	183	6	0.105599960416234	0.994862784973995	GO:0001659
response to hypoxia	BP	310	4	0.797853272977393	1	GO:0001666
peptide secretion	BP	247	9	0.0317762228650982	0.64741166435752	GO:0002790
regulation of peptide secretion	BP	200	7	0.0646598930451305	0.833756391686693	GO:0002791
positive regulation of peptide secretion	BP	113	5	0.0498434072679887	0.762869805046231	GO:0002793
muscle system process	BP	459	7	0.701149470971042	1	GO:0003012
circulatory system process	BP	611	15	0.124869811668497	1	GO:0003013
organic acid metabolic process	BP	933	24	0.0427022516915244	0.738578669210615	GO:0006082
transport	BP	4358	113	1.04759023297349e-05	0.0044579905876385	GO:0006810
amino acid transport	BP	156	3	0.520124812353818	1	GO:0006865
muscle contraction	BP	355	5	0.75158786749847	1	GO:0006936
regulation of muscle contraction	BP	167	2	0.795516302587556	1	GO:0006937
cell communication	BP	6565	191	1.78763866247952e-14	3.10141556873563e-11	GO:0007154
signal transduction	BP	5991	178	3.71676959427082e-14	5.98771581637029e-11	GO:0007165
cell surface receptor signaling pathway	BP	2818	88	7.77364918988804e-08	4.73856442780365e-05	GO:0007166
cell-cell signaling	BP	1709	52	9.26847178703205e-05	0.0225297715294507	GO:0007267
chemical synaptic transmission	BP	748	25	0.0018640644600635	0.155718978402897	GO:0007268
behavior	BP	655	22	0.00321528091615714	0.221550060518586	GO:0007610
locomotory behavior	BP	202	6	0.147710194355648	1	GO:0007626
blood circulation	BP	526	13	0.140397627326628	1	GO:0008015
protein localization	BP	2496	73	1.22107302872066e-05	0.00491787162317247	GO:0008104
regulation of blood pressure	BP	187	5	0.23470670648912	1	GO:0008217
amino acid biosynthetic process	BP	66	2	0.324379508474046	1	GO:0008652
amino acid catabolic process	BP	111	4	0.13286888119625	1	GO:0009063
protein secretion	BP	370	9	0.207726191606939	1	GO:0009306
hormone transport	BP	322	11	0.0284744961547309	0.642213786273801	GO:0009914
regulation of signal transduction	BP	3126	83	9.29000954260404e-05	0.0225297715294507	GO:0009966
regulation of cell communication	BP	3544	95	1.77998872177086e-05	0.00658128944767541	GO:0010646
positive regulation of cell communication	BP	1807	43	0.0281933239842248	0.639710492092763	GO:0010647
protein transport	BP	1412	44	0.000195521124334797	0.037371046086839	GO:0015031
organic anion transport	BP	447	14	0.0282717478211938	0.640845226491663	GO:0015711
peptide transport	BP	271	11	0.00904162312423615	0.386221151409133	GO:0015833
organic acid transport	BP	355	11	0.0512388861314293	0.762869805046231	GO:0015849
organic hydroxy compound transport	BP	308	6	0.459265737796989	1	GO:0015850
organic acid biosynthetic process	BP	333	14	0.00254131228924314	0.19429409278505	GO:0016053
organic acid catabolic process	BP	250	7	0.154147546786301	1	GO:0016054
phenol-containing compound metabolic process	BP	112	2	0.589482535966525	1	GO:0018958
carboxylic acid metabolic process	BP	904	23	0.0513834389825253	0.762869805046231	GO:0019752
regulation of signaling	BP	3539	95	1.68302121125532e-05	0.00632647673310875	GO:0023051
signaling	BP	6473	191	4.22047926654361e-15	1.05765210419583e-11	GO:0023052
positive regulation of signaling	BP	1808	43	0.0284152543125343	0.642213786273801	GO:0023056
signal release	BP	485	16	0.0128930845237532	0.464658237765819	GO:0023061
peptide hormone secretion	BP	242	9	0.0284056514758651	0.642213786273801	GO:0030072
insulin secretion	BP	200	7	0.0646598930451305	0.833756391686693	GO:0030073
adult behavior	BP	144	3	0.467063024964188	1	GO:0030534
regulation of nervous system process	BP	119	2	0.622485634959158	1	GO:0031644
positive regulation of insulin secretion	BP	86	4	0.0655455228487719	0.833756391686693	GO:0032024
monocarboxylic acid metabolic process	BP	635	19	0.0183628218060838	0.492443012961386	GO:0032787
regulation of localization	BP	2048	49	0.0182644970233059	0.490401745075763	GO:0032879
regulation of protein localization	BP	877	18	0.286670066697394	1	GO:0032880
regulation of organic acid transport	BP	77	4	0.0471177089273458	0.762869805046231	GO:0032890
positive regulation of organic acid transport	BP	46	4	0.00865597856664196	0.380760045528978	GO:0032892
secretion by cell	BP	826	25	0.00658234841382659	0.327722485928134	GO:0032940
macromolecule localization	BP	2992	91	1.47833266869501e-07	8.54931154096086e-05	GO:0033036
establishment of protein localization to extracellular region	BP	371	9	0.209849909877394	1	GO:0035592
exploration behavior	BP	35	2	0.126130014853802	1	GO:0035640
response to decreased oxygen levels	BP	324	4	0.824744022350198	1	GO:0036293
regulation of membrane potential	BP	446	11	0.166611514862061	1	GO:0042391
amide transport	BP	311	11	0.0228419057487021	0.567374826273377	GO:0042886
oxoacid metabolic process	BP	927	23	0.0640655694982411	0.833756391686693	GO:0043436
regulation of system process	BP	565	16	0.0439013567344289	0.745595782973124	GO:0044057
small molecule metabolic process	BP	1814	48	0.00331976955864136	0.223445828040935	GO:0044281
small molecule catabolic process	BP	373	9	0.214123541893153	1	GO:0044282
small molecule biosynthetic process	BP	601	23	0.000477147947284066	0.0755036369831167	GO:0044283
establishment of protein localization	BP	1693	50	0.000256946735499704	0.0463614133796826	GO:0045184
carboxylic acid biosynthetic process	BP	330	14	0.00234132425888395	0.183993823466441	GO:0046394
carboxylic acid catabolic process	BP	250	7	0.154147546786301	1	GO:0046395
hormone secretion	BP	311	11	0.0228419057487021	0.567374826273377	GO:0046879
regulation of hormone secretion	BP	254	9	0.0369476971389128	0.671182088370565	GO:0046883
positive regulation of hormone secretion	BP	144	6	0.0425624512000205	0.736725651853616	GO:0046887
secretion	BP	962	32	0.000495457048572371	0.0755036369831167	GO:0046903
carboxylic acid transport	BP	354	11	0.0504094545513918	0.762869805046231	GO:0046942
regulation of protein secretion	BP	269	7	0.198238356136007	1	GO:0050708
positive regulation of protein secretion	BP	147	5	0.118778254928249	1	GO:0050714
regulation of insulin secretion	BP	167	6	0.0757833827581264	0.889294409082146	GO:0050796
regulation of secretion	BP	619	18	0.0272870493380208	0.634610378679094	GO:0051046
positive regulation of secretion	BP	312	12	0.00983622583772911	0.407467105989648	GO:0051047
negative regulation of secretion	BP	172	5	0.187762250527603	1	GO:0051048
regulation of transport	BP	1641	43	0.00631020413588468	0.318966247553811	GO:0051049
positive regulation of transport	BP	846	27	0.0023876012442915	0.18603500111346	GO:0051050
negative regulation of transport	BP	461	10	0.29647469876356	1	GO:0051051
positive regulation of nitrogen compound metabolic process	BP	3071	68	0.0285700001114122	0.643724058454336	GO:0051173
localization	BP	5302	138	5.62722809945462e-07	0.000295154657104882	GO:0051179
