ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051983	regulation of chromosome segregation	24/468	137/18805	0.175182481751825	7.0391166011604	11.3336215759807	4.7941714805997e-14	2.28071812345257e-11	1.80848076330373e-11	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/CDK1/KIF2C/BUB1/TRIP13/ZWINT/NDC80/NUF2/MKI67/RMI2/AURKB/NCAPG/CDC6/CENPE/CDCA8/NCAPH	24
GO:0051783	regulation of nuclear division	24/468	147/18805	0.163265306122449	6.5602651316937	10.8119873516212	2.41134311217591e-13	1.05154654216805e-10	8.33817065631356e-11	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/NEK2/BUB1/NUSAP1/TRIP13/AURKA/RGCC/ZWINT/NDC80/NUF2/MKI67/CAV2/AURKB/CHEK1/RAD51AP1/CDCA8	24
GO:0048285	organelle fission	44/468	498/18805	0.0883534136546185	3.55018364054509	9.21428076459395	3.13423878088893e-13	1.26165165695321e-10	1.00041856471775e-10	TOP2A/ANLN/CDC20/TPX2/LRRK2/BIRC5/ASPM/CCNB1/CCNB2/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/UHRF1/TTK/PRC1/CDK1/NEK2/KIF2C/BUB1/NUSAP1/TRIP13/KIF11/KIF4A/AURKA/RGCC/ZWINT/NDC80/NUF2/MKI67/KIF23/CAV2/AURKB/KIF14/CDCA5/PTTG1/SPAG5/CHEK1/NCAPG/CENPE/RAD51AP1/CDCA8/NCAPH	44
GO:1905818	regulation of chromosome separation	18/468	77/18805	0.233766233766234	9.39310689310689	11.7897968488641	4.10159891976336e-13	1.53311908193726e-10	1.21567691291031e-10	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/NCAPG/CDCA8/NCAPH	18
GO:0010965	regulation of mitotic sister chromatid separation	16/468	62/18805	0.258064516129032	10.3694513371933	11.8052274058664	1.60419470773986e-12	5.59650060373511e-10	4.43770914941088e-10	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	16
GO:0051304	chromosome separation	18/468	84/18805	0.214285714285714	8.61034798534799	11.1676949408662	2.0317620692026e-12	6.64513181758575e-10	5.26921452420832e-10	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/NCAPG/CDCA8/NCAPH	18
GO:0033045	regulation of sister chromatid segregation	20/468	108/18805	0.185185185185185	7.44104146881925	10.7242249292931	2.16194781438351e-12	6.65498406627584e-10	5.27702680142403e-10	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/ZWINT/NDC80/NUF2/RMI2/AURKB/CDC6/CENPE/CDCA8	20
GO:0051306	mitotic sister chromatid separation	16/468	65/18805	0.246153846153846	9.89086127547666	11.4709562751871	3.55113552429873e-12	1.0323940110364e-09	8.18630189285706e-10	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	16
GO:0033047	regulation of mitotic sister chromatid segregation	15/468	58/18805	0.258620689655172	10.3917992926614	11.4440781612832	7.77238393317288e-12	2.08875605706581e-09	1.65626567772404e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	15
GO:0007094	mitotic spindle assembly checkpoint signaling	14/468	49/18805	0.285714285714286	11.480463980464	11.7352499201604	8.78131726647196e-12	2.08875605706581e-09	1.65626567772404e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0071173	spindle assembly checkpoint signaling	14/468	49/18805	0.285714285714286	11.480463980464	11.7352499201604	8.78131726647196e-12	2.08875605706581e-09	1.65626567772404e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0071174	mitotic spindle checkpoint signaling	14/468	49/18805	0.285714285714286	11.480463980464	11.7352499201604	8.78131726647196e-12	2.08875605706581e-09	1.65626567772404e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0045839	negative regulation of mitotic nuclear division	15/468	59/18805	0.254237288135593	10.2156671012603	11.3261519318379	1.01869681558475e-11	2.31775671128478e-09	1.8378502732426e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CHEK1/CDCA8	15
GO:0031577	spindle checkpoint signaling	14/468	50/18805	0.28	11.2508547008547	11.5949919364006	1.1921810545242e-11	2.5994514409688e-09	2.06121829690105e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0030071	regulation of mitotic metaphase/anaphase transition	18/468	93/18805	0.193548387096774	7.77708850289495	10.4666676068482	1.26591918590235e-11	2.6498220399308e-09	2.10115933929561e-09	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDC6/CENPE/CDCA8	18
GO:0033046	negative regulation of sister chromatid segregation	14/468	51/18805	0.274509803921569	11.0302497067203	11.4586586624707	1.60629885730668e-11	2.89853859320202e-09	2.2983775301281e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0033048	negative regulation of mitotic sister chromatid segregation	14/468	51/18805	0.274509803921569	11.0302497067203	11.4586586624707	1.60629885730668e-11	2.89853859320202e-09	2.2983775301281e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	14/468	51/18805	0.274509803921569	11.0302497067203	11.4586586624707	1.60629885730668e-11	2.89853859320202e-09	2.2983775301281e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:2000816	negative regulation of mitotic sister chromatid separation	14/468	51/18805	0.274509803921569	11.0302497067203	11.4586586624707	1.60629885730668e-11	2.89853859320202e-09	2.2983775301281e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	18/468	96/18805	0.1875	7.53405448717949	10.2536145137922	2.21957600862341e-11	3.87168041770877e-09	3.07002407929596e-09	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDC6/CENPE/CDCA8	18
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	18/468	97/18805	0.185567010309278	7.4563838223632	10.1846341373922	2.66355678598019e-11	4.49625569710785e-09	3.56527702897586e-09	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDC6/CENPE/CDCA8	18
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	14/468	53/18805	0.264150943396226	10.6140138687308	11.19702859261	2.85424108144697e-11	4.52613441794303e-09	3.58896916844146e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:1905819	negative regulation of chromosome separation	14/468	53/18805	0.264150943396226	10.6140138687308	11.19702859261	2.85424108144697e-11	4.52613441794303e-09	3.58896916844146e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0043588	skin development	32/468	324/18805	0.0987654320987654	3.96855545003693	8.61070761268829	3.47666539138167e-11	5.3509970567942e-09	4.24303869127757e-09	KRT6A/SPRR1B/KRT6B/JUP/SPRR1A/KRT5/SPRR3/KRT14/KRT16/TP63/DSP/PKP1/SPRR2B/COL1A1/S100A7/FERMT1/CDH3/SCEL/LDB2/IRF6/FOXE1/GATA6/ZNF750/EZH2/COL5A2/COL1A2/COL3A1/LGR4/CLDN1/COL5A1/ZBED2/IVL	32
GO:0051985	negative regulation of chromosome segregation	14/468	54/18805	0.259259259259259	10.4174580563469	11.0713928921975	3.76653526492346e-11	5.63150829752699e-09	4.46546827498595e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDCA8	14
GO:0044784	metaphase/anaphase transition of cell cycle	18/468	100/18805	0.18	7.23269230769231	9.983452051166	4.54023050994944e-11	6.53106930244737e-09	5.17876938663493e-09	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CDC6/CENPE/CDCA8	18
GO:0051784	negative regulation of nuclear division	15/468	65/18805	0.230769230769231	9.27268244575937	10.673384239563	4.61780172349614e-11	6.53106930244737e-09	5.17876938663493e-09	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CHEK1/CDCA8	15
GO:0051310	metaphase chromosome alignment	18/468	103/18805	0.174757281553398	7.02203136669156	9.79042409299623	7.58938188525963e-11	1.04513777383062e-08	8.28735274008129e-09	BIRC5/CCNB1/FAM83D/CENPF/TTK/CDK1/NEK2/KIF2C/ECT2/ZWINT/NDC80/NUF2/AURKB/KIF14/CDCA5/SPAG5/CENPE/CDCA8	18
GO:0050000	chromosome localization	19/468	123/18805	0.154471544715447	6.20691751789313	9.25561913519371	2.07236256597438e-10	2.78068546352409e-08	2.20492664914197e-08	BIRC5/CCNB1/DLGAP5/FAM83D/CENPF/TTK/CDK1/NEK2/KIF2C/ECT2/ZWINT/NDC80/NUF2/AURKB/KIF14/CDCA5/SPAG5/CENPE/CDCA8	19
GO:1902850	microtubule cytoskeleton organization involved in mitosis	22/468	169/18805	0.130177514792899	5.23074394376169	8.82607570292229	2.36729325328883e-10	3.09701139861511e-08	2.45575526433278e-08	CDC20/TPX2/BIRC5/CCNB1/DLGAP5/MAD2L1/UHRF1/CENPA/TTK/PRC1/CDK1/NEK2/NUSAP1/KIF11/KIF4A/AURKA/NDC80/NUF2/KIF23/AURKB/CENPE/CDCA8	22
GO:0051303	establishment of chromosome localization	18/468	115/18805	0.156521739130435	6.28929765886288	9.08921094388134	4.98717428018539e-10	6.36533731907565e-08	5.04735327663435e-08	BIRC5/CCNB1/FAM83D/CENPF/TTK/CDK1/NEK2/KIF2C/ECT2/ZWINT/NDC80/NUF2/AURKB/KIF14/CDCA5/SPAG5/CENPE/CDCA8	18
GO:0044772	mitotic cell cycle phase transition	36/468	457/18805	0.0787746170678337	3.16529203837738	7.48624642390378	1.1808266382552e-09	1.47125376142606e-07	1.16662120501303e-07	FAM107A/ANLN/CDC20/RRM2/BIRC5/CCNB1/CCNB2/FHL1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/CDK1/MELK/CDKN3/CCNA2/BUB1/FOXM1/ID4/TRIP13/AURKA/RGCC/ZWINT/NDC80/NUF2/AURKB/KIF14/CDCA5/EZH2/CHEK1/CDC6/ID2/CENPE/CDCA8	36
GO:0090068	positive regulation of cell cycle process	27/468	274/18805	0.0985401459854015	3.95950308815272	7.88367216326714	1.29401928678055e-09	1.57479137854015e-07	1.24872069240855e-07	CDC20/RRM2/BIRC5/CCNB1/TP63/DLGAP5/UBE2C/FAM83D/MAD2L1/CDK1/BUB1/NUSAP1/ECT2/AURKA/RGCC/NDC80/KIF23/AURKB/KIF14/CDCA5/EZH2/SPAG5/NCAPG/CDC6/RAD51AP1/CDCA8/NCAPH	27
GO:0008608	attachment of spindle microtubules to kinetochore	12/468	54/18805	0.222222222222222	8.9292497625831	9.3218190021835	6.52150537340535e-09	7.75614491341595e-07	6.15018521099614e-07	BIRC5/CCNB1/CDK1/NEK2/KIF2C/ECT2/NDC80/NUF2/AURKB/SPAG5/CENPE/CDCA8	12
GO:0007052	mitotic spindle organization	18/468	135/18805	0.133333333333333	5.35754985754986	8.11747566651365	7.03103995572127e-09	8.17631824184209e-07	6.48335894864403e-07	CDC20/TPX2/BIRC5/CCNB1/DLGAP5/UHRF1/TTK/PRC1/NEK2/KIF11/KIF4A/AURKA/NDC80/NUF2/KIF23/AURKB/CENPE/CDCA8	18
GO:1901990	regulation of mitotic cell cycle phase transition	30/468	358/18805	0.0837988826815642	3.36717518980089	7.22425296910971	7.2722016711893e-09	8.27291985768122e-07	6.55995857845039e-07	FAM107A/ANLN/CDC20/RRM2/BIRC5/CCNB1/FHL1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/AURKA/RGCC/ZWINT/NDC80/NUF2/AURKB/KIF14/CDCA5/EZH2/CHEK1/CDC6/ID2/CENPE/CDCA8	30
GO:1901987	regulation of cell cycle phase transition	35/468	468/18805	0.0747863247863248	3.00503597779239	7.0172162308111	7.78008153662643e-09	8.66237588960981e-07	6.86877523345608e-07	FAM107A/SOX2/ANLN/CDC20/RRM2/BIRC5/CCNB1/SUSD2/TP63/FHL1/DLGAP5/UBE2C/FAM83D/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/AURKA/RGCC/ZWINT/NDC80/NUF2/AURKB/CDC45/KIF14/CDCA5/EZH2/CHEK1/CDC6/ID2/CENPE/CDCA8	35
GO:0045787	positive regulation of cell cycle	29/468	344/18805	0.0843023255813953	3.38740434307295	7.13939638526649	1.13880637835119e-08	1.24153620373162e-06	9.84468145495703e-07	CDC20/RRM2/BIRC5/CCNB1/TP63/DLGAP5/UBE2C/FAM83D/MAD2L1/CDK1/BUB1/NUSAP1/ECT2/AURKA/RGCC/NDC80/KIF23/AURKB/KIF14/CDCA5/EZH2/SLC6A4/SPAG5/CHEK1/NCAPG/CDC6/RAD51AP1/CDCA8/NCAPH	29
GO:1901991	negative regulation of mitotic cell cycle phase transition	21/468	192/18805	0.109375	4.39486511752137	7.55351080602525	1.46124137501521e-08	1.56054614601115e-06	1.23742502691944e-06	FAM107A/CDC20/BIRC5/CCNB1/FHL1/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/RGCC/ZWINT/NDC80/NUF2/AURKB/EZH2/CHEK1/CDC6/CDCA8	21
GO:0051231	spindle elongation	7/468	14/18805	0.5	20.090811965812	11.4155640985892	1.6686959495404e-08	1.74645718078899e-06	1.38484198591332e-06	BIRC5/PRC1/KIF11/KIF4A/KIF23/AURKB/CDCA8	7
GO:0008544	epidermis development	31/468	395/18805	0.0784810126582278	3.15349453640593	6.91033868292002	1.89507019574726e-08	1.94449065379321e-06	1.54187135431077e-06	KRT6A/SPRR1B/KRT6B/SPRR1A/KRT5/SPRR3/KRT15/KRT14/KRT16/PTHLH/TP63/DSP/PKP1/SPRR2B/S100A7/FERMT1/CDH3/SCEL/LDB2/IRF6/FOXE1/GATA6/ZNF750/EZH2/BNC1/LGR4/CRABP2/CLDN1/ESRP1/ZBED2/IVL	31
GO:0050673	epithelial cell proliferation	35/468	488/18805	0.0717213114754098	2.88187876558778	6.72912019127488	2.24600865120024e-08	2.26026216764055e-06	1.79226034474319e-06	CLDN18/MMP12/CPB2/SERPINB5/SOX2/COL4A3/TP63/EDNRB/SULF1/UHRF1/FERMT1/SIX1/IL6/CDH3/TEK/ALOX5/RGCC/CAV1/IRF6/CAV2/IGFBP3/GATA6/MIR22/AGTR1/FGFBP1/ATOH8/LGR4/ID2/PROK2/DACH1/IFT57/TIE1/CLDN1/NR4A3/CFLAR	35
GO:0072001	renal system development	28/468	336/18805	0.0833333333333333	3.34846866096866	6.93931532575179	2.62443720840817e-08	2.59126036067924e-06	2.05472323248163e-06	GREM1/LRRK2/COL4A3/TCF21/EDNRB/SULF1/TFAP2A/CENPF/HPGD/SIX1/ZBTB16/TEK/ITGA8/AQP1/FOXF1/SOX17/ANGPT1/EZH2/CXCR2/AGTR2/AGTR1/LGR4/CD24/KIF26B/HELLS/RBP4/SMAD6/CFLAR	28
GO:0031589	cell-substrate adhesion	29/468	361/18805	0.0803324099722992	3.22788668702796	6.8281499171718	3.309297924034e-08	3.2069548215685e-06	2.54293419425771e-06	MMP12/FAM107A/JUP/GREM1/CD36/LIMCH1/COL1A1/FERMT1/ABI3BP/POSTN/DLC1/S100A10/TEK/LYVE1/ITGA8/NDNF/ARHGAP6/LYPD3/FOXF1/SORBS1/ANGPT1/KIF14/SPOCK1/SPOCK2/NTN4/COL3A1/EMP2/FBLN5/SMAD6	29
GO:0007080	mitotic metaphase chromosome alignment	12/468	63/18805	0.19047619047619	7.65364265364265	8.45095298899903	4.14150831581937e-08	3.94045691212414e-06	3.12455995807846e-06	BIRC5/CCNB1/TTK/CDK1/KIF2C/NDC80/NUF2/AURKB/KIF14/CDCA5/CENPE/CDCA8	12
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	8/468	23/18805	0.347826086956522	13.9762170196953	9.94775327803271	4.89490835602161e-08	4.46373456485428e-06	3.53948960637565e-06	BIRC5/CCNB1/CDK1/NEK2/ECT2/AURKB/SPAG5/CDCA8	8
GO:0051384	response to glucocorticoid	17/468	136/18805	0.125	5.02270299145299	7.52160980691105	4.89705959621902e-08	4.46373456485428e-06	3.53948960637565e-06	FAM107A/GJB2/UGT1A1/SCGB1A1/FOSB/IL6/CDO1/FBXO32/ANXA3/SRD5A1/AQP1/IGFBP2/ABCA3/TYMS/PTGDS/CLDN1/CFLAR	17
GO:0007051	spindle organization	21/468	206/18805	0.101941747572816	4.09618496390341	7.13837921618947	5.03248344522474e-08	4.46373456485428e-06	3.53948960637565e-06	CDC20/TPX2/BIRC5/ASPM/CCNB1/CCNB2/DLGAP5/UHRF1/TTK/PRC1/NEK2/KIF11/KIF4A/AURKA/NDC80/NUF2/KIF23/AURKB/SPAG5/CENPE/CDCA8	21
GO:0033044	regulation of chromosome organization	23/468	244/18805	0.0942622950819672	3.78761209191537	7.00181243710161	5.03268372494559e-08	4.46373456485428e-06	3.53948960637565e-06	CDC20/BIRC5/CCNB1/DLGAP5/UBE2C/BUB1B/MAD2L1/CENPF/TTK/CDK1/NEK2/BUB1/TRIP13/ZWINT/NDC80/NUF2/RMI2/AURKB/NCAPG/CDC6/CENPE/CDCA8/NCAPH	23
GO:0007093	mitotic cell cycle checkpoint signaling	17/468	137/18805	0.124087591240876	4.98604092582195	7.48061056329947	5.46455810093988e-08	4.76600542370306e-06	3.77917333928158e-06	CDC20/BIRC5/CCNB1/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/ZWINT/NDC80/NUF2/AURKB/CHEK1/CDC6/CDCA8	17
GO:0031100	animal organ regeneration	12/468	66/18805	0.181818181818182	7.30574980574981	8.19821686987876	7.14104636931064e-08	6.12608125419715e-06	4.85763671921011e-06	CPB2/UGT1A1/CDK1/CCNA2/IL6/AURKA/ANXA3/EZH2/TYMS/SLC7A5/CLDN1/NR4A3	12
GO:0051256	mitotic spindle midzone assembly	6/468	11/18805	0.545454545454545	21.9172494172494	11.0860086108059	9.56436418189191e-08	7.94160024054121e-06	6.29724081953864e-06	BIRC5/PRC1/KIF4A/KIF23/AURKB/CDCA8	6
GO:0030216	keratinocyte differentiation	19/468	177/18805	0.107344632768362	4.31328166497658	7.07531501976122	9.63608723397496e-08	7.94160024054121e-06	6.29724081953864e-06	KRT6A/SPRR1B/KRT6B/SPRR1A/KRT5/SPRR3/KRT14/KRT16/TP63/DSP/PKP1/SPRR2B/S100A7/CDH3/SCEL/IRF6/EZH2/ZBED2/IVL	19
GO:1901988	negative regulation of cell cycle phase transition	24/468	273/18805	0.0879120879120879	3.53245045552738	6.73356475071001	9.71263931577751e-08	7.94160024054121e-06	6.29724081953864e-06	FAM107A/SOX2/CDC20/BIRC5/CCNB1/SUSD2/FHL1/BUB1B/MAD2L1/CENPF/TTK/CDK1/BUB1/TRIP13/RGCC/ZWINT/NDC80/NUF2/AURKB/CDC45/EZH2/CHEK1/CDC6/CDCA8	24
GO:0048545	response to steroid hormone	27/468	338/18805	0.0798816568047337	3.20977469276286	6.54925765514085	1.11248504040332e-07	8.95636033297013e-06	7.10188830650995e-06	FAM107A/GJB2/UGT1A1/SPP1/TCF21/TP63/SCGB1A1/FOSB/COL1A1/DEFA1/IL6/LMO3/DSG2/CAV1/CDO1/FBXO32/ANXA3/SRD5A1/AQP1/ADTRP/IGFBP2/ABCA3/TYMS/PTGDS/CLDN1/NR4A3/CFLAR	27
