Term	Ont	N	DE	P.DE	adj_pval	GOID
immune response-activating cell surface receptor signaling pathway	BP	313	5	0.187996381624213	1	GO:0002429
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	323	5	0.204798010822171	1	GO:0002460
leukocyte differentiation	BP	625	7	0.402437822275044	1	GO:0002521
negative regulation of immune system process	BP	525	11	0.0136393072620012	0.397675538971955	GO:0002683
positive regulation of immune system process	BP	1083	18	0.0181949593368379	0.467376704483522	GO:0002684
regulation of leukocyte migration	BP	230	7	0.00725470496368704	0.289104791553028	GO:0002685
negative regulation of leukocyte migration	BP	52	3	0.013968347009095	0.405667891709745	GO:0002686
regulation of leukocyte activation	BP	571	12	0.00997299156206443	0.323560058599979	GO:0002694
positive regulation of leukocyte activation	BP	361	7	0.0623940872430552	0.878348520097524	GO:0002696
immune response-activating signaling pathway	BP	502	6	0.359429749969556	1	GO:0002757
immune response-regulating cell surface receptor signaling pathway	BP	345	6	0.119452522340785	1	GO:0002768
regulation of adaptive immune response	BP	212	4	0.150858409220843	1	GO:0002819
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	197	4	0.124857534571871	1	GO:0002822
system process	BP	1937	28	0.0208548261819743	0.490689665423774	GO:0003008
muscle system process	BP	436	5	0.415284739048567	1	GO:0003012
circulatory system process	BP	601	17	8.15717401932995e-05	0.0140120014801808	GO:0003013
heart process	BP	249	5	0.0951437465624542	1	GO:0003015
nucleobase-containing compound metabolic process	BP	5425	54	0.433932175120166	1	GO:0006139
purine nucleotide metabolic process	BP	432	5	0.407633461595903	1	GO:0006163
purine nucleotide biosynthetic process	BP	189	2	0.548504773299413	1	GO:0006164
purine nucleotide catabolic process	BP	136	2	0.380181796301757	1	GO:0006195
nucleoside phosphate metabolic process	BP	640	6	0.589533743163359	1	GO:0006753
phosphorus metabolic process	BP	2048	27	0.0611878724402306	0.86525977370968	GO:0006793
phosphate-containing compound metabolic process	BP	2045	27	0.0603153247284437	0.855103826396407	GO:0006796
transport	BP	4257	55	0.0117114425472929	0.357704962274303	GO:0006810
apoptotic process	BP	1866	32	0.00105634412866474	0.0775083759837154	GO:0006915
muscle contraction	BP	345	3	0.65236861823387	1	GO:0006936
regulation of muscle contraction	BP	164	2	0.473013154542101	1	GO:0006937
response to stress	BP	3868	71	1.42079303805909e-08	2.09889019535676e-05	GO:0006950
defense response	BP	1784	29	0.0040201786946791	0.195955156577142	GO:0006952
inflammatory response	BP	849	15	0.0184991706401004	0.467376704483522	GO:0006954
cell adhesion	BP	1476	44	1.42103820375466e-11	1.45679713451593e-07	GO:0007155
leukocyte cell-cell adhesion	BP	414	12	0.000746027280611727	0.0612267352262047	GO:0007159
cell surface receptor signaling pathway	BP	2712	41	0.00231335648171671	0.136697776742295	GO:0007166
G protein-coupled receptor signaling pathway	BP	936	8	0.690451612210047	1	GO:0007186
multicellular organism development	BP	4597	64	0.000903228059348107	0.0694901893458074	GO:0007275
body fluid secretion	BP	94	3	0.0632865700866273	0.87929334925529	GO:0007589
behavior	BP	658	10	0.107472734211034	1	GO:0007610
blood circulation	BP	518	15	0.000167317915204875	0.0226073029452733	GO:0008015
regulation of heart contraction	BP	200	4	0.129894963245601	1	GO:0008016
cell death	BP	1925	32	0.00175151605881804	0.112672729088633	GO:0008219
cell population proliferation	BP	1932	44	6.05321010761519e-08	5.58887844894354e-05	GO:0008283
positive regulation of cell population proliferation	BP	911	20	0.000566289872843448	0.0497953067156268	GO:0008284
catabolic process	BP	2585	27	0.367842108677526	1	GO:0009056
biosynthetic process	BP	7407	72	0.511560272673742	1	GO:0009058
nucleoside metabolic process	BP	60	2	0.114860013112793	1	GO:0009116
nucleotide metabolic process	BP	492	5	0.519777947483281	1	GO:0009117
nucleoside monophosphate metabolic process	BP	76	2	0.167813719333883	1	GO:0009123
nucleoside triphosphate metabolic process	BP	266	4	0.257805856124026	1	GO:0009141
purine nucleoside triphosphate metabolic process	BP	250	4	0.2244116262791	1	GO:0009144
purine ribonucleotide metabolic process	BP	336	4	0.410285415381481	1	GO:0009150
purine ribonucleotide catabolic process	BP	127	2	0.348863998150798	1	GO:0009154
nucleotide biosynthetic process	BP	225	2	0.643351714569095	1	GO:0009165
nucleotide catabolic process	BP	159	2	0.457028439072388	1	GO:0009166
ribonucleotide metabolic process	BP	357	4	0.455567447082625	1	GO:0009259
ribonucleotide catabolic process	BP	133	2	0.3698079508964	1	GO:0009261
response to external stimulus	BP	2311	43	1.83295604922806e-05	0.00438750344786686	GO:0009605
response to abiotic stimulus	BP	1130	28	4.6631818026735e-06	0.00172332381432332	GO:0009628
anatomical structure morphogenesis	BP	2654	47	2.44533727354887e-05	0.00555310966334238	GO:0009653
embryo development	BP	1107	23	0.000470379519305393	0.0441658464757975	GO:0009790
embryo development ending in birth or egg hatching	BP	676	12	0.0322756766606576	0.625171957275797	GO:0009792
tissue development	BP	1941	42	5.20712973567608e-07	0.000320513299480128	GO:0009888
regulation of signal transduction	BP	2997	40	0.0204837034084198	0.48700911915963	GO:0009966
positive regulation of signal transduction	BP	1539	21	0.0702295905348859	0.918970427214222	GO:0009967
negative regulation of signal transduction	BP	1324	21	0.0179126345311695	0.467376704483522	GO:0009968
regulation of cell communication	BP	3423	45	0.0177726118173272	0.467376704483522	GO:0010646
positive regulation of cell communication	BP	1733	23	0.0760954927558655	0.944649873376596	GO:0010647
negative regulation of cell communication	BP	1431	23	0.0116415126732809	0.356797066842645	GO:0010648
positive regulation of cell development	BP	438	5	0.419105068826832	1	GO:0010720
programmed cell death	BP	1921	32	0.00169419293035674	0.110742245261873	GO:0012501
response to purine-containing compound	BP	148	7	0.000608907622866088	0.0522976124615878	GO:0014074
cell migration	BP	1502	31	5.09253596606446e-05	0.00981265256278455	GO:0016477
organophosphate metabolic process	BP	1048	10	0.565147346512413	1	GO:0019637
ribose phosphate metabolic process	BP	365	4	0.472530220979306	1	GO:0019693
calcium-mediated signaling	BP	229	2	0.652865475090247	1	GO:0019722
regulation of cell-cell adhesion	BP	489	13	0.00100366323349247	0.0751357215910801	GO:0022407
positive regulation of cell-cell adhesion	BP	327	9	0.00472881584518306	0.218634538782137	GO:0022409
reproductive process	BP	1528	21	0.0662092726702529	0.882750465162535	GO:0022414
regulation of anatomical structure morphogenesis	BP	829	14	0.0313510671283644	0.612617545412192	GO:0022603
regulation of signaling	BP	3416	46	0.010950102799432	0.345154093787503	GO:0023051
positive regulation of signaling	BP	1734	23	0.0764697765196676	0.948764713269493	GO:0023056
negative regulation of signaling	BP	1431	23	0.0116415126732809	0.356797066842645	GO:0023057
hemopoiesis	BP	953	10	0.443748142107318	1	GO:0030097
lymphocyte differentiation	BP	427	5	0.398052899968047	1	GO:0030098
cell differentiation	BP	4253	67	1.31952910170592e-05	0.00365005191157051	GO:0030154
regulation of cell adhesion	BP	781	22	7.52446300275392e-06	0.00241644312576846	GO:0030155
B cell differentiation	BP	141	2	0.397309533570447	1	GO:0030183
T cell differentiation	BP	319	3	0.599599847397277	1	GO:0030217
respiratory tube development	BP	203	4	0.135015935033018	1	GO:0030323
lung development	BP	199	4	0.128206432876869	1	GO:0030324
regulation of cell migration	BP	950	25	5.6778675065266e-06	0.00196587290745505	GO:0030334
negative regulation of cell migration	BP	302	9	0.00281130706597512	0.156521993153122	GO:0030336
regulation of defense response	BP	821	13	0.0567798420072711	0.820733541447567	GO:0031347
negative regulation of defense response	BP	267	4	0.259926944083121	1	GO:0031348
regulation of response to external stimulus	BP	1092	16	0.0654091510662436	0.87929334925529	GO:0032101
negative regulation of response to external stimulus	BP	399	7	0.0940106846612961	1	GO:0032102
multicellular organismal process	BP	6798	91	0.000134144811786417	0.0196855290355974	GO:0032501
developmental process	BP	6292	92	2.53172626069252e-06	0.00111454953195712	GO:0032502
regulation of localization	BP	1994	27	0.0468233279422561	0.74181776976332	GO:0032879
mononuclear cell proliferation	BP	300	5	0.166959769840371	1	GO:0032943
regulation of mononuclear cell proliferation	BP	241	5	0.0856565664099606	1	GO:0032944
positive regulation of mononuclear cell proliferation	BP	147	3	0.171079663952794	1	GO:0032946
nucleobase-containing compound biosynthetic process	BP	4537	42	0.657700115215938	1	GO:0034654
nucleobase-containing compound catabolic process	BP	528	5	0.582680565384296	1	GO:0034655
tube development	BP	1098	28	2.70121963716229e-06	0.00115108319115152	GO:0035295
intracellular signal transduction	BP	2919	46	0.000482771736851527	0.0443889581613817	GO:0035556
response to decreased oxygen levels	BP	316	11	0.000271193125308174	0.0298280410005602	GO:0036293
locomotion	BP	1224	31	8.50689215738316e-07	0.000483344162347317	GO:0040011
regulation of locomotion	BP	1052	25	3.17378286236415e-05	0.00684611799148536	GO:0040012
negative regulation of locomotion	BP	334	9	0.00541579412860079	0.238585650289592	GO:0040013
T cell activation	BP	577	7	0.326659657449004	1	GO:0042110
B cell activation	BP	279	3	0.508937559233898	1	GO:0042113
regulation of cell population proliferation	BP	1628	38	3.18598028253211e-07	0.000213933748729179	GO:0042127
homeostatic process	BP	1703	27	0.00760869688910151	0.299256056742505	GO:0042592
regulation of apoptotic process	BP	1408	27	0.000522614464555335	0.0476568474077435	GO:0042981
chordate embryonic development	BP	655	11	0.0546199599658811	0.820573619727842	GO:0043009
negative regulation of apoptotic process	BP	850	15	0.0186744855688732	0.467376704483522	GO:0043066
regulation of programmed cell death	BP	1447	27	0.000790954076236805	0.063502722374389	GO:0043067
negative regulation of programmed cell death	BP	880	16	0.0118863991325371	0.360022293182023	GO:0043069
amide metabolic process	BP	443	5	0.428637793334381	1	GO:0043603
regulation of system process	BP	556	10	0.0448569126324962	0.74181776976332	GO:0044057
primary metabolic process	BP	9240	93	0.333176597020983	1	GO:0044238
small molecule metabolic process	BP	1712	16	0.597041636978022	1	GO:0044281
small molecule catabolic process	BP	361	2	0.867340661724458	1	GO:0044282
small molecule biosynthetic process	BP	586	6	0.503127663044042	1	GO:0044283
leukocyte activation	BP	965	14	0.0865605764685562	1	GO:0045321
regulation of T cell differentiation	BP	189	2	0.548504773299413	1	GO:0045580
regulation of cell differentiation	BP	1520	29	0.000347132885438533	0.0349641709474202	GO:0045595
positive regulation of cell differentiation	BP	857	18	0.00175037789003405	0.112672729088633	GO:0045597
regulation of lymphocyte differentiation	BP	222	3	0.36431050477949	1	GO:0045619
positive regulation of cell adhesion	BP	486	12	0.0028666460227555	0.159203030622153	GO:0045785
organophosphate catabolic process	BP	234	2	0.664473692469874	1	GO:0046434
alpha-beta T cell activation	BP	193	3	0.287654786528544	1	GO:0046631
alpha-beta T cell differentiation	BP	135	3	0.143316105568255	1	GO:0046632
regulation of alpha-beta T cell activation	BP	117	2	0.313479470386117	1	GO:0046634
regulation of alpha-beta T cell differentiation	BP	79	2	0.178166622895272	1	GO:0046637
lymphocyte activation	BP	803	11	0.157481588389845	1	GO:0046649
lymphocyte proliferation	BP	292	5	0.154510797400506	1	GO:0046651
secretion	BP	964	14	0.0860110108551883	1	GO:0046903
lung alveolus development	BP	54	3	0.0154589356408053	0.441436282042016	GO:0048286
cell development	BP	2783	27	0.527861807838525	1	GO:0048468
animal organ development	BP	2962	52	9.93983394570366e-06	0.00297644297841686	GO:0048513
positive regulation of biological process	BP	6022	93	1.44238027611218e-07	0.000110212774270241	GO:0048518
negative regulation of biological process	BP	5174	88	3.63408399948696e-09	8.05276673446314e-06	GO:0048519
positive regulation of cellular process	BP	5688	90	8.56518455828386e-08	7.29984325488508e-05	GO:0048522
negative regulation of cellular process	BP	4972	83	3.61027755240053e-08	3.63637001289288e-05	GO:0048523
embryonic organ development	BP	450	4	0.637087891850972	1	GO:0048568
positive regulation of response to stimulus	BP	2282	34	0.00712940619705147	0.285679045064129	GO:0048584
negative regulation of response to stimulus	BP	1679	31	0.00037527808159159	0.0370982769502072	GO:0048585
multicellular organismal reproductive process	BP	941	13	0.126514910974935	1	GO:0048609
anatomical structure formation involved in morphogenesis	BP	1189	28	1.20176804528786e-05	0.00341409975840174	GO:0048646
system development	BP	3958	51	0.0163336007755482	0.454803684218408	GO:0048731
gland development	BP	443	9	0.0290989398930265	0.580381106291245	GO:0048732
anatomical structure development	BP	5774	83	2.45590842099171e-05	0.00555310966334238	GO:0048856
cellular developmental process	BP	4254	67	1.33014377818953e-05	0.00365005191157051	GO:0048869
cell motility	BP	1744	32	0.000333320228867762	0.0340630911188473	GO:0048870
multicellular organismal-level homeostasis	BP	819	14	0.02870943532539	0.574495985045455	GO:0048871
homeostasis of number of cells	BP	331	3	0.624584836798606	1	GO:0048872
regulation of lymphocyte proliferation	BP	236	5	0.0799937094959142	0.982583485986676	GO:0050670
positive regulation of lymphocyte proliferation	BP	144	3	0.163996499572492	1	GO:0050671
regulation of inflammatory response	BP	395	10	0.00530877167097044	0.235918976559148	GO:0050727
negative regulation of inflammatory response	BP	170	4	0.0836092035340379	0.993482187173216	GO:0050728
positive regulation of immune response	BP	753	10	0.196006882729813	1	GO:0050778
regulation of developmental process	BP	2388	44	1.82068156894371e-05	0.00438750344786686	GO:0050793
antigen receptor-mediated signaling pathway	BP	198	2	0.573776848389389	1	GO:0050851
regulation of T cell activation	BP	383	7	0.0797705981104387	0.980844734527409	GO:0050863
regulation of B cell activation	BP	131	3	0.134424891473035	1	GO:0050864
regulation of cell activation	BP	627	12	0.0194639694918297	0.471368415267163	GO:0050865
positive regulation of cell activation	BP	380	7	0.077250432321278	0.955241255472767	GO:0050867
positive regulation of T cell activation	BP	255	5	0.102596986425563	1	GO:0050870
regulation of body fluid levels	BP	382	9	0.0124228557450014	0.373511615269317	GO:0050878
leukocyte migration	BP	384	9	0.0128165809824191	0.38104718587238	GO:0050900
regulation of secretion	BP	605	9	0.134450240104864	1	GO:0051046
negative regulation of secretion	BP	165	2	0.476176238529907	1	GO:0051048
regulation of transport	BP	1587	20	0.13643882757319	1	GO:0051049
negative regulation of transport	BP	410	4	0.563708960706721	1	GO:0051051
positive regulation of developmental process	BP	1311	30	9.88737187535817e-06	0.00297644297841686	GO:0051094
localization	BP	5163	68	0.00264219819981758	0.148600177435933	GO:0051179
establishment of localization	BP	4568	61	0.00352396627268733	0.183304151728823	GO:0051234
regulation of multicellular organismal process	BP	2897	49	5.19619469185001e-05	0.00984858317398034	GO:0051239
positive regulation of multicellular organismal process	BP	1628	29	0.00103823548387184	0.0766875336237204	GO:0051240
negative regulation of multicellular organismal process	BP	1103	22	0.00106921967297508	0.0781941872391249	GO:0051241
regulation of lymphocyte activation	BP	504	10	0.0254472335783771	0.562198652904544	GO:0051249
positive regulation of lymphocyte activation	BP	328	5	0.213382531205251	1	GO:0051251
nucleobase-containing small molecule metabolic process	BP	665	6	0.626830522327353	1	GO:0055086
heart contraction	BP	240	5	0.0845074496158693	0.998468272008654	GO:0060047
regulation of cell development	BP	812	8	0.531057900189023	1	GO:0060284
respiratory system development	BP	226	4	0.17681552783412	1	GO:0060541
hepaticobiliary system development	BP	146	2	0.414217530377249	1	GO:0061008
regulation of biological quality	BP	2880	37	0.0426073533418868	0.723259622605892	GO:0065008
response to oxygen levels	BP	343	13	3.18222913093096e-05	0.00684611799148536	GO:0070482
leukocyte proliferation	BP	334	6	0.106756610333762	1	GO:0070661
regulation of leukocyte proliferation	BP	264	6	0.0440005889363536	0.738643219879287	GO:0070663
positive regulation of leukocyte proliferation	BP	163	3	0.21019630108869	1	GO:0070665
leukocyte apoptotic process	BP	121	2	0.327694322371191	1	GO:0071887
purine-containing compound metabolic process	BP	561	5	0.636290142327589	1	GO:0072521
purine-containing compound biosynthetic process	BP	254	2	0.707814247010524	1	GO:0072522
purine-containing compound catabolic process	BP	152	2	0.434192174961365	1	GO:0072523
regulation of response to stress	BP	1394	22	0.0163580728517565	0.454803684218408	GO:0080134
regulation of muscle system process	BP	232	4	0.188379469341519	1	GO:0090257
organophosphate biosynthetic process	BP	603	5	0.698126098448048	1	GO:0090407
cell-cell adhesion	BP	941	26	1.49088713330595e-06	0.000750831090611966	GO:0098609
intracellular signaling cassette	BP	1864	30	0.0039647203469102	0.195662265918958	GO:0141124
carbohydrate derivative metabolic process	BP	976	13	0.153404771355627	1	GO:1901135
carbohydrate derivative catabolic process	BP	249	5	0.0951437465624542	1	GO:1901136
carbohydrate derivative biosynthetic process	BP	590	5	0.67978433624704	1	GO:1901137
nucleoside phosphate catabolic process	BP	179	2	0.519223735347956	1	GO:1901292
nucleoside phosphate biosynthetic process	BP	311	3	0.582355175709365	1	GO:1901293
glycosyl compound metabolic process	BP	84	2	0.195627332632209	1	GO:1901657
response to nitrogen compound	BP	1111	22	0.00117305817612279	0.0838509552409836	GO:1901698
regulation of leukocyte differentiation	BP	332	4	0.401565347829122	1	GO:1902105
regulation of intracellular signal transduction	BP	1929	26	0.0529759191784051	0.811821157036155	GO:1902531
positive regulation of intracellular signal transduction	BP	1085	15	0.105684739204319	1	GO:1902533
regulation of leukocyte cell-cell adhesion	BP	376	9	0.0112957972434853	0.351549959435941	GO:1903037
positive regulation of leukocyte cell-cell adhesion	BP	278	6	0.0540027275069161	0.820573619727842	GO:1903039
mononuclear cell differentiation	BP	522	6	0.393995275949685	1	GO:1903131
regulation of blood circulation	BP	254	5	0.101334972459208	1	GO:1903522
regulation of hemopoiesis	BP	419	4	0.580909905112155	1	GO:1903706
regulation of multicellular organismal development	BP	1390	26	0.000960087735399654	0.0723625310500712	GO:2000026
regulation of cell motility	BP	1009	25	1.58717669838417e-05	0.00408956377435987	GO:2000145
negative regulation of cell motility	BP	317	9	0.0038673890530891	0.195210646987247	GO:2000146
regulation of reproductive process	BP	193	3	0.287654786528544	1	GO:2000241
MAPK cascade	BP	734	12	0.0541958755406866	0.820573619727842	GO:0000165
cell morphogenesis	BP	977	11	0.34808837787698	1	GO:0000902
blood vessel development	BP	730	22	2.56518913894189e-06	0.00111454953195712	GO:0001568
vasculature development	BP	761	22	4.99497450956455e-06	0.00175688317710224	GO:0001944
epithelial cell development	BP	216	3	0.348473042073539	1	GO:0002064
columnar/cuboidal epithelial cell differentiation	BP	111	3	0.0932353047805249	1	GO:0002065
organelle organization	BP	3481	41	0.100984546048852	1	GO:0006996
cell-cell junction assembly	BP	156	8	0.000143667784247975	0.0206723015009797	GO:0007043
homophilic cell adhesion via plasma membrane adhesion molecules	BP	150	4	0.0582906283899809	0.836568675190147	GO:0007156
nervous system development	BP	2535	27	0.328777717051717	1	GO:0007399
synapse assembly	BP	261	2	0.72184626767914	1	GO:0007416
central nervous system development	BP	1025	14	0.123648224644904	1	GO:0007417
brain development	BP	727	11	0.0966163069637739	1	GO:0007420
protein localization	BP	2477	26	0.361687030163685	1	GO:0008104
response to mechanical stimulus	BP	219	7	0.00559595324129712	0.243616361245389	GO:0009612
animal organ morphogenesis	BP	999	20	0.00173057117900356	0.112456676702463	GO:0009887
glial cell differentiation	BP	253	3	0.444697166978725	1	GO:0010001
cellular component organization	BP	6637	88	0.000278250214542016	0.0300772531361575	GO:0016043
Wnt signaling pathway	BP	450	10	0.0126113678892381	0.37866571959028	GO:0016055
vesicle-mediated transport	BP	1546	19	0.169251725337955	1	GO:0016192
stem cell population maintenance	BP	181	3	0.256230931008849	1	GO:0019827
telencephalon development	BP	275	5	0.129441547438859	1	GO:0021537
pallium development	BP	191	3	0.282391171128676	1	GO:0021543
cerebral cortex development	BP	128	2	0.352371550007327	1	GO:0021987
neurogenesis	BP	1734	16	0.617926278345997	1	GO:0022008
cellular component assembly	BP	3037	46	0.00113488367399816	0.0821826383402783	GO:0022607
regulation of Wnt signaling pathway	BP	325	9	0.00454558969754063	0.213401953618226	GO:0030111
negative regulation of Wnt signaling pathway	BP	169	6	0.00615708419083334	0.255697249079566	GO:0030178
epithelial cell differentiation	BP	701	18	0.000169219587984322	0.0227256778796642	GO:0030855
forebrain development	BP	406	7	0.100660311514939	1	GO:0030900
regulation of protein localization	BP	885	14	0.0495116110083319	0.76775912409631	GO:0032880
macromolecule localization	BP	2927	30	0.398699194126603	1	GO:0033036
regulation of organelle organization	BP	1141	20	0.00759560283466624	0.299256056742505	GO:0033043
cell junction assembly	BP	504	16	3.43357747873193e-05	0.00724615650964008	GO:0034329
cell junction organization	BP	826	20	0.000160540752733349	0.0222338908738643	GO:0034330
adherens junction organization	BP	59	2	0.111713007106143	1	GO:0034332
tube morphogenesis	BP	879	24	4.78265346769206e-06	0.00172332381432332	GO:0035239
endocrine system development	BP	136	4	0.04343693603131	0.730287606614414	GO:0035270
gliogenesis	BP	339	4	0.416809052838659	1	GO:0042063
muscle cell differentiation	BP	391	5	0.329025087616872	1	GO:0042692
regulation of MAPK cascade	BP	628	12	0.0196795497039931	0.474133215802044	GO:0043408
positive regulation of MAPK cascade	BP	444	8	0.0679635782388099	0.896965414052286	GO:0043410
cellular component biogenesis	BP	3298	47	0.00347078566770677	0.181818296952043	GO:0044085
membrane biogenesis	BP	66	3	0.0262242392313244	0.573633682866104	GO:0044091
cell-cell adhesion mediated by cadherin	BP	51	2	0.08744040505951	1	GO:0044331
cell-cell junction organization	BP	215	9	0.000257474472282879	0.0291090654658995	GO:0045216
blood vessel morphogenesis	BP	640	19	1.58484151456267e-05	0.00408956377435987	GO:0048514
mesenchymal cell differentiation	BP	254	8	0.00341988640036302	0.180862202256907	GO:0048762
stem cell differentiation	BP	252	4	0.228523874481149	1	GO:0048863
regulation of synapse structure or activity	BP	307	4	0.346737274152053	1	GO:0050803
regulation of synapse organization	BP	301	4	0.333566318911406	1	GO:0050807
synapse organization	BP	559	5	0.633162429741295	1	GO:0050808
positive regulation of transport	BP	845	15	0.017810501810236	0.467376704483522	GO:0051050
regulation of cellular component organization	BP	2414	43	5.20007324949546e-05	0.00984858317398034	GO:0051128
striated muscle cell differentiation	BP	287	4	0.302966165883251	1	GO:0051146
detection of stimulus	BP	318	2	0.816194505894613	1	GO:0051606
organelle localization	BP	605	10	0.070661122201911	0.921046945218909	GO:0051640
cellular localization	BP	3339	41	0.0608948752924228	0.861666373949423	GO:0051641
establishment of localization in cell	BP	1947	20	0.425618357772262	1	GO:0051649
localization within membrane	BP	690	8	0.35311115554879	1	GO:0051668
canonical Wnt signaling pathway	BP	311	8	0.0111096462112128	0.348694972229836	GO:0060070
head development	BP	776	13	0.0393510859621955	0.686058783506128	GO:0060322
regulation of cellular localization	BP	995	15	0.0602380337686086	0.854554795312803	GO:0060341
epithelium development	BP	1176	25	0.000186046991002314	0.0235578015635444	GO:0060429
mesenchyme development	BP	313	8	0.0115135770406891	0.35506503514927	GO:0060485
regulation of canonical Wnt signaling pathway	BP	255	8	0.00350205595790776	0.182593077579478	GO:0060828
membrane organization	BP	808	6	0.79912859294627	1	GO:0061024
muscle structure development	BP	677	8	0.334172954573583	1	GO:0061061
neural precursor cell proliferation	BP	156	3	0.192828048462584	1	GO:0061351
cellular macromolecule localization	BP	2490	26	0.372160708898251	1	GO:0070727
membrane assembly	BP	59	2	0.111713007106143	1	GO:0071709
cellular component organization or biogenesis	BP	6835	89	0.000485378419361405	0.044444216506733	GO:0071840
circulatory system development	BP	1139	26	4.29084392592166e-05	0.00864371005040891	GO:0072359
protein localization to membrane	BP	595	8	0.220859493931678	1	GO:0072657
protein localization to plasma membrane	BP	291	3	0.537266789605475	1	GO:0072659
negative regulation of canonical Wnt signaling pathway	BP	137	5	0.0108239258641742	0.342150318436857	GO:0090090
neuronal stem cell population maintenance	BP	25	2	0.0241941835987651	0.542487617993543	GO:0097150
maintenance of cell number	BP	185	3	0.26665868996758	1	GO:0098727
cell-cell adhesion via plasma-membrane adhesion molecules	BP	258	6	0.0400993922536107	0.695820229403101	GO:0098742
regulation of protein localization to membrane	BP	193	5	0.0400427847653185	0.695820229403101	GO:1905475
protein localization to cell periphery	BP	355	5	0.261528837347065	1	GO:1990778
regulation of neural precursor cell proliferation	BP	88	2	0.209744674500501	1	GO:2000177
angiogenesis	BP	553	18	7.81451695143572e-06	0.0024737411589552	GO:0001525
tissue homeostasis	BP	267	8	0.00461239013216689	0.215170427239339	GO:0001894
endothelial cell proliferation	BP	163	6	0.00517955467293824	0.231866165651795	GO:0001935
regulation of endothelial cell proliferation	BP	140	6	0.00245604562008975	0.14321977604097	GO:0001936
positive regulation of endothelial cell proliferation	BP	94	3	0.0632865700866273	0.87929334925529	GO:0001938
sprouting angiogenesis	BP	139	5	0.0114723693238997	0.355050603140075	GO:0002040
cell migration involved in sprouting angiogenesis	BP	60	2	0.114860013112793	1	GO:0002042
chromatin organization	BP	1363	13	0.563959197227692	1	GO:0006325
chromatin remodeling	BP	1219	12	0.51943824881238	1	GO:0006338
protein phosphorylation	BP	911	19	0.00141811481134724	0.0960978779958519	GO:0006468
regulation of endothelial cell migration	BP	175	7	0.00161809989208466	0.107998420206939	GO:0010594
positive regulation of endothelial cell migration	BP	110	4	0.0222599363597666	0.513227286314067	GO:0010595
phosphorylation	BP	1001	19	0.0040324721963616	0.195955156577142	GO:0016310
protein metabolic process	BP	4202	50	0.0627641583745264	0.87929334925529	GO:0019538
positive regulation of cell migration	BP	550	16	9.60483482269671e-05	0.015765447024899	GO:0030335
regulation of cellular component size	BP	345	3	0.65236861823387	1	GO:0032535
