ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0071711	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	basement membrane organization	[6]	[None]	2	5.1282053	0.02158698067465601	0.060720029385362466	{}	{}	[CAV2, MMP11]	[CAV1, CAV2, CLASP1, CLASP2, CMA1, COL3A1, COL4A1, CTSS, DAG1, EXT1, FERMT1, FLRT2, FSHR, GAS2, HMCN1, HPN, ITGB1, LAMA1, LAMA2, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LMNB2, MLF2, MMP11, NID1, NID2, NTN4, NTNG1, NTNG2, PHLDB1, PHLDB2, PLOD3, PXDN, RAMP2, RIC8A, SPINT2]	TRUE
GO:0071772	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	response to BMP	[3, 5]	[None]	4	2.3529413	0.017352113437046658	0.057604981235776995	{}	{}	[CDH5, GREM1, SMAD6, SMAD9]	[ABL1, ACVR1, ACVR2A, ACVR2B, ACVRL1, ADAMTS12, ADAMTS7, ATF2, BAMBI, BMP10, BMP15, BMP2, BMP4, BMP5, BMP6, BMP7, BMP8A, BMP8B, BMPER, BMPR1A, BMPR1B, BMPR2, CAPN5, CCN1, CCNA2, CDH5, CER1, CHRD, CHRDL1, CHRDL2, COL2A1, COMP, CRB2, CRIM1, CTDSPL2, DAND5, DDX5, DKK1, DLX1, DLX3, DLX5, DSG4, EGR1, ELAPOR2, ENG, ETV2, EXT1, FAM83G, FBN1, FBXL15, FKBP8, FOXD1, FST, FSTL1, FSTL3, FZD1, GARS1, GATA3, GATA4, GATA5, GATA6, GATD3, GDF1, GDF15, GDF2, GDF3, GDF5, GDF9, GDNF, GPC3, GREM1, GREM2, HES1, HES5, HEYL, HFE, HIPK2, HIVEP1, HJV, HOXA13, HTRA1, HTRA3, ILK, ITGA3, KCP, KDR, LEF1, LEFTY1, LEFTY2, LEMD2, LEMD3, LRP2, MAPK3, MEGF8, MSX1, MSX2, NBL1, NEO1, NODAL, NOG, NOTCH1, NOTCH2, NUMA1, PCSK6, PDCD4, PELO, PHOX2B, PPARG, PPM1A, PPP3CA, RBPJ, RBPMS2, RGMA, RGMB, RNF165, RUNX2, SCUBE3, SFRP1, SFRP2, SFRP4, SFRP5, SKI, SKIL, SLC33A1, SLC39A5, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMAD9, SMPD3, SMURF1, SMURF2, SORL1, SOST, SOSTDC1, SOX11, SOX9, SPART, SPINT1, SPINT2, SULF1, TBX20, TFAP2B, TGFB1, TGFB2, TGFB3, TGFBR3, TMEM100, TMPRSS6, TNFAIP6, TOB1, TRIM33, TWSG1, UBE2D1, UBE2D3, UBE2O, USP15, USP9X, USP9Y, VSTM2A, VWC2, WNT1, WNT5A, XIAP, ZNF423, ZNF8]	TRUE
GO:0071773	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	cellular response to BMP stimulus	[4, 6]	[None]	4	2.3529413	0.017352113437046658	0.057604981235776995	{}	{}	[CDH5, GREM1, SMAD6, SMAD9]	[ABL1, ACVR1, ACVR2A, ACVR2B, ACVRL1, ADAMTS12, ADAMTS7, ATF2, BAMBI, BMP10, BMP15, BMP2, BMP4, BMP5, BMP6, BMP7, BMP8A, BMP8B, BMPER, BMPR1A, BMPR1B, BMPR2, CAPN5, CCN1, CCNA2, CDH5, CER1, CHRD, CHRDL1, CHRDL2, COL2A1, COMP, CRB2, CRIM1, CTDSPL2, DAND5, DDX5, DKK1, DLX1, DLX3, DLX5, DSG4, EGR1, ELAPOR2, ENG, ETV2, EXT1, FAM83G, FBN1, FBXL15, FKBP8, FOXD1, FST, FSTL1, FSTL3, FZD1, GARS1, GATA3, GATA4, GATA5, GATA6, GATD3, GDF1, GDF15, GDF2, GDF3, GDF5, GDF9, GDNF, GPC3, GREM1, GREM2, HES1, HES5, HEYL, HFE, HIPK2, HIVEP1, HJV, HOXA13, HTRA1, HTRA3, ILK, ITGA3, KCP, KDR, LEF1, LEFTY1, LEFTY2, LEMD2, LEMD3, LRP2, MAPK3, MEGF8, MSX1, MSX2, NBL1, NEO1, NODAL, NOG, NOTCH1, NOTCH2, NUMA1, PCSK6, PDCD4, PELO, PHOX2B, PPARG, PPM1A, PPP3CA, RBPJ, RBPMS2, RGMA, RGMB, RNF165, RUNX2, SCUBE3, SFRP1, SFRP2, SFRP4, SFRP5, SKI, SKIL, SLC33A1, SLC39A5, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMAD9, SMPD3, SMURF1, SMURF2, SORL1, SOST, SOSTDC1, SOX11, SOX9, SPART, SPINT1, SPINT2, SULF1, TBX20, TFAP2B, TGFB1, TGFB2, TGFB3, TGFBR3, TMEM100, TMPRSS6, TNFAIP6, TOB1, TRIM33, TWSG1, UBE2D1, UBE2D3, UBE2O, USP15, USP9X, USP9Y, VSTM2A, VWC2, WNT1, WNT5A, XIAP, ZNF423, ZNF8]	TRUE
GO:0071774	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	response to fibroblast growth factor	[3, 5]	[None]	3	2.542373	0.03150801172077677	0.07559275080909048	{}	{}	[HHIP, HYAL1, SCGB1A1]	[APLN, CASR, CCL2, CCL5, CCN2, CD44, CEP57, CHURC1, COL1A1, CPS1, CREB3L1, CRKL, CTNNB1, CXCL13, CXCL8, CYP21A2, DLL4, DSTYK, EGR3, ELK1, EXT1, EXT2, FAM20C, FAT4, FGF1, FGF10, FGF12, FGF13, FGF16, FGF17, FGF18, FGF19, FGF2, FGF20, FGF21, FGF22, FGF23, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFBP1, FGFBP3, FGFR1, FGFR2, FGFR3, FGFR4, FGFRL1, FIBP, FLRT1, FLRT2, FLRT3, FRS2, FRS3, FUZ, GALNT3, GATA3, GCLC, GCLM, GPC1, GRB2, HHIP, HYAL1, HYAL2, IER2, IQGAP1, ITGB1BP1, KCNC1, KCNH4, KCNH8, KDM5B, KIF16B, KL, KLB, LHX1, NDNF, NDST1, NGFR, NOG, NPTN, NR4A1, NRXN1, OTX2, PRDM14, PRKD2, PTH, PTPN11, PTRH2, RAB14, RUNX2, SCGB1A1, SETX, SFRP1, SHCBP1, SHISA2, SHOC2, SMOC2, SOS1, SPAM1, SPRY1, SPRY2, SPRY3, SPRY4, SULF1, SULF2, TBX1, TBX2, TDGF1, THBS1, TRIM71, WNT4, WNT5A, ZFP36, ZFP36L1, ZFP36L2]	TRUE
GO:0071824	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	protein-DNA complex subunit organization	[5]	[None]	4	1.5625	0.06229123111575889	0.10585801478303074	{}	{}	[CDC45, HJURP, MCM2, OIP5]	[ACTL6A, ACTR6, ANP32B, ANP32E, ARID1A, ARID2, ASF1A, ASF1B, ATF7IP, ATRX, BAZ1A, BAZ2A, BDP1, BRD2, BRDT, BRF1, BRF2, CAND1, CDC45, CDT1, CENPA, CENPC, CENPE, CENPF, CENPH, CENPI, CENPK, CENPN, CENPO, CENPP, CENPS, CENPT, CENPV, CENPW, CENPX, CHAF1A, CHAF1B, CHD1, CHD2, CHD5, CHD6, CHRAC1, DAXX, DLGAP5, DMAP1, DMC1, DNAJC9, DR1, DSCAM, ESR1, FSHR, GET1, GMNN, GRWD1, GTF2A1, GTF2A2, GTF2B, GTF2E1, GTF2H5, H1-0, H1-1, H1-10, H1-2, H1-3, H1-4, H1-5, H1-6, H1-8, H1-9P, H2AB3, H2AW, H2AX, H2BC1, H2BC11, H2BC12, H2BC12L, H2BC13, H2BC14, H2BC15, H2BC17, H2BC21, H2BC3, H2BC4, H2BC5, H2BC6, H2BC8, H2BC9, H2BW2, H3-3A, H3-4, H3C1, H3C11, H3C2, H3C3, H3C6, H3C7, H3C8, H4C1, H4C11, H4C13, H4C4, H4C5, H4C6, H4C7, H4C8, H4C9, HELLS, HEY2, HID1, HJURP, HMGA1, HMGB1, HMGB2, HNF1B, HP1BP3, ITGB3BP, KALRN, KAT5, KAT6A, KAT6B, KNTC1, LIN54, LINC02218, MACROH2A1, MACROH2A2, MBD4, MCM2, MCM3AP, MCM7, MED1, MED10, MED11, MED14, MED15, MED16, MED17, MED18, MED19, MED20, MED21, MED22, MED23, MED24, MED25, MED26, MED27, MED28, MED29, MED30, MED31, MED4, MED6, MED7, MED8, MED9, MIS12, MIS18A, MRPL23, MYC, NAA60, NAP1L1, NAP1L2, NAP1L3, NAP1L4, NAP1L5, NASP, NFE2, NPC1, NPM1, OIP5, PADI4, PIH1D1, PIWIL1, POGZ, POLE3, POLR1E, PSMC6, PSME4, PTPN18, RAD51, RAD51C, RAD52, RB1, RNF4, RNF8, RPL17, RPL23, RRN3, RSF1, RUVBL1, RUVBL2, SART3, SENP6, SET, SETD2, SHPRH, SIRT6, SMARCA4, SMARCA5, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1, SMYD3, SOX9, SPTY2D1, SRCAP, SSRP1, SUPT16H, SUPT6H, SYCP3, TAF1, TAF10, TAF11, TAF12, TAF13, TAF1B, TAF1C, TAF1L, TAF2, TAF3, TAF4, TAF5, TAF6, TAF6L, TAF7, TAF7L, TAF8, TAF9, TBP, TCF4, TCF7L2, TERF1, THRA, TNP1, TNP2, TP53, TRAPPC12, TSPY1, TSPY26P, TSPYL1, TSPYL2, TSPYL4, TSPYL5, TSPYL6, UBTF, VPS72, WNT10B, YEATS4, ZFP36L1, ZFP36L2, ZNF827, ZNHIT1]	TRUE
GO:0071887	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	leukocyte apoptotic process	[5]	[None]	2	1.6260163	0.1605939012610127	0.19224133672963994	{}	{}	[IL6, SLC7A11]	[ADA, ADAM17, ADAM8, AKT1, AMH, ANXA1, ARG2, AURKB, AXL, BAK1, BAX, BBC3, BCL10, BCL11B, BCL2, BCL2L1, BCL2L11, BCL3, BCL6, BIRC7, BLK, BMP4, BPNT1, BSG, BTK, CASP3, CASP9, CCL19, CCL21, CCL5, CCR7, CD27, CD274, CD3G, CD74, CDKN2A, CHEK2, CLC, CLCF1, CLSTN1, CRKL, CTSL, CXCL12, CXCR2, DFFA, DNAJA3, DOCK8, EFNA1, FADD, FAS, FASLG, FASN, FNIP1, FOXP1, GAS6, GHSR, GIMAP8, GLI3, GPAM, HCLS1, HIF1A, IDO1, IL10, IL2, IL2RA, IL6, IL7R, IRF3, IRF7, IRS2, ITPKB, JAK3, KDELR1, KIFAP3, KITLG, LGALS13, LGALS14, LGALS3, LGALS9, LILRB1, LMBR1L, LYN, MEF2C, MERTK, MIF, NF1, NOC2L, NOD2, ORMDL3, P2RX7, PDCD1, PIK3CB, PIK3CD, PIP, PKN1, PLEKHO2, PRELID1, PRKCQ, PRKD2, PTCRA, PTEN, RAG1, RAPGEF2, RIPK1, RIPK3, RPS6, S100A8, S100A9, SELENOS, SIRT1, SLC39A10, SLC46A2, SLC7A11, ST3GAL1, ST6GAL1, TARP, TCP1, TNFRSF21, TP53, TRAF3IP2, TSC22D3, WNT5A, ZC3H8]	TRUE
GO:0071897	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	DNA biosynthetic process	[5, 6, 7]	[None]	4	1.843318	0.037868177295841625	0.08128845577415628	{}	{}	[GREM1, IL6, NEK2, TK1]	[ACD, ACVRL1, ADIPOQ, ANKRD1, ANTXR1, ARHGEF7, ARRB2, ATM, ATR, AURKB, BMPR2, CCN2, CCT2, CCT3, CCT4, CCT5, CCT6A, CCT7, CCT8, CDKN1A, CDKN2D, CENPF, CHEK1, CHRAC1, CHTF18, CHTF8, CNGB1, CTC1, CTNNB1, CYP1B1, DACH1, DCP2, DKC1, DNAJC2, DNTT, DSCC1, DTL, ERCC4, EXOSC10, FAAP20, FBXO4, FGF13, FGF2, FGFR4, GAR1, GDF1, GDF2, GFER, GINS1, GINS2, GINS3, GINS4, GNL3L, GREM1, GRHL2, HGF, HMBOX1, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPU, HROB, HSP90AA1, HSP90AB1, IL6, ING4, ING5, JADE1, JADE2, JADE3, KAT7, KCNK2, KLF4, LIG1, LIG3, LIG4, LIN9, LOX, LRIG1, LRIG3, MAD2L2, MAP2K7, MAP3K4, MAPK1, MAPK15, MAPK3, MAPKAPK5, MEAF6, MEN1, MMAB, MRE11, MYC, NABP2, NAF1, NAT10, NEK2, NEK7, NHP2, NIBAN2, NOP10, NOX4, NPPC, NVL, PAK3, PARM1, PARN, PARP10, PARP3, PARP4, PCLAF, PCNA, PDGFA, PDGFB, PDGFRB, PHB1, PIF1, PINX1, PKIB, PNKP, POLA1, POLB, POLD1, POLD2, POLD3, POLD4, POLDIP2, POLE, POLE2, POLE3, POLE4, POLG, POLG2, POLH, POLI, POLK, POLL, POLM, POLN, POLQ, POLR1A, POT1, PPARG, PRIMPOL, PRKCQ, PRKD2, PTEN, PTGES3, PTK2B, RAD50, RCHY1, REV1, REV3L, RFC1, RFC2, RFC3, RFC4, RFC5, RGCC, RGN, RPA1, RRM1, RRM2B, SERPINA2, SH2B1, SIRT1, SLC19A1, SMG5, SMG6, SMOC2, SMPD3, SOS1, SPATA22, SPHK1, SPRTN, SRC, STN1, STON1, SYCP1, TCP1, TEFM, TELO2, TEN1, TENM1, TENT4A, TENT4B, TEP1, TERF1, TERF2, TERF2IP, TERT, TEX12, TFDP1, TINF2, TK1, TK2, TNF, TNFSF13B, TNIP1, TNKS, TNKS1BP1, TNKS2, TOM1L1, TP53, TREX1, TYMS, USP1, USP10, USP32, USP43, VCP, WRAP53, WRN, WRNIP1, XRCC5, XRN1, ZBTB1]	TRUE
GO:0071900	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	regulation of protein serine/threonine kinase activity	[7, 8, 9, 10]	[None]	8	2.0725389	0.0018387642164352453	0.01908971577426409	{}	{}	[CCNB2, CD24, CDC6, CDKN3, HMGA2, MCM2, PLA2G1B, SLC6A4]	[ABL1, ACSL1, ACTB, ADAM17, ADAM8, ADAM9, ADIPOQ, ADRA2A, ADRB2, AGER, AGT, AGXT, AIDA, AJUBA, AKAP13, AKT1, ALS2, AMH, ANKS1B, APC, APOE, ARHGEF5, ATP2B4, AXIN1, BCCIP, BLM, BMP2, BMP4, BMP7, BMPR1A, BMPR1B, BMPR2, CAB39, CAB39L, CALM1, CAMK1, CASP3, CAV1, CAV3, CBLC, CBS, CCL19, CCNA1, CCNA2, CCNB1, CCNB2, CCNB3, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNF, CCNG1, CCNG2, CCNH, CCNI, CCNJ, CCNJL, CCNK, CCNL1, CCNO, CCNP, CCNT1, CCNT2, CCNY, CCNYL1, CCNYL2, CD24, CD300A, CD40, CD40LG, CDC25A, CDC25C, CDC37, CDC6, CDK12, CDK5R1, CDK5R2, CDK5RAP1, CDK5RAP2, CDK5RAP3, CDK7, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CDKN3, CEBPA, CEMIP, CHORDC1, CIB1, CKS1B, CKS2, CMC4, CNPPD1, CSF1R, CSK, DAB2, DAB2IP, DAZAP2, DBF4, DBF4B, DDX3X, DEFB114, DIPK2A, DIRAS1, DIRAS2, DIRAS3, DKK1, DNAJA1, DRD4, DTNBP1, DUSP1, DUSP10, DUSP12, DUSP16, DUSP19, DUSP7, DVL2, DVL3, EDN1, EDN3, EGF, EGFR, ELANE, EPHA4, ERBB2, ERN1, ERN2, ERP29, ETAA1, EZH2, FAM20A, FBXO7, FERMT2, FGD2, FGF1, FGF13, FGF16, FGF18, FGF2, FGFR1, FLT1, FLT3, FZD10, FZD4, FZD5, FZD8, GADD45A, GBA, GBAP1, GH1, GHR, GSTP1, GTF2H1, GTPBP4, HEG1, HERC5, HEXIM1, HEXIM2, HGS, HHEX, HIPK3, HMGA2, HMGCR, HRAS, HSP90AB1, HTR2A, HTR2B, HTT, HYAL2, IFNG, IGF2, IL1B, IL34, INCENP, INPP5K, INSR, IPO5, IPO7, IQGAP1, IRAK1, IRAK3, IRGM, KAT2B, KIT, KITLG, KSR1, LATS1, LATS2, LAX1, LIME1, LRP5, LRP6, LRRK2, LTF, LYN, MACROH2A1, MAGED1, MAP2K1, MAP2K2, MAP2K5, MAP2K6, MAP2K7, MAP3K10, MAP3K11, MAP3K12, MAP3K13, MAP3K4, MAP3K5, MAP3K7, MAP4K2, MAPK8IP1, MAPRE3, MCM2, MEF2C, MEN1, MIF, MLST8, MNAT1, MRAP, MST1, MST1R, MTCP1, MYOCD, NEK10, NF1, NOD2, NOX4, NPFFR2, NPPA, NR2F2, NRXN1, NTF3, NTRK3, NUP62, P2RX7, PAK1, PAQR3, PARP16, PDCD10, PDCD4, PDE5A, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRB, PIH1D1, PIK3CB, PIK3CG, PIK3R5, PIK3R6, PKD1, PKD2, PKIA, PKIB, PKIG, PKMYT1, PKN1, PLA2G1B, PLK1, PPARG, PPEF2, PPP1R1B, PPP2CA, PRKAG1, PRKAG2, PRKAG3, PRKAR1A, PRKAR1B, PRKAR2A, PRKAR2B, PRKCD, PRKCH, PRKD2, PROC, PROX1, PSEN1, PSMD10, PSRC1, PTEN, PTK2B, PTPN1, PTPN22, PTPN6, PTPRC, PTPRJ, PYCARD, RALB, RAPGEF2, RASGRP1, RASIP1, RB1, REXO2, RGCC, RGS14, RGS2, RHOA, RICTOR, ROBO1, ROR2, RORA, RPS3, RPTOR, S100A12, S100A8, S100A9, SASH1, SERPINB3, SERTAD1, SESN2, SFN, SFRP1, SFRP2, SH2B3, SH2D1A, SIRT1, SLC27A1, SLC6A4, SLC8A1, SLC8A2, SLC8A3, SMPD1, SNCA, SNF8, SORL1, SOS1, SPATC1L, SPDYA, SPDYE1, SPDYE2, SPRY1, SPRY2, SPRY3, SPRY4, SRC, STK24, STK3, STK38, STK4, STRADA, STRADB, SYAP1, SYK, TAB1, TANK, TAOK1, TAOK2, TAOK3, TCIM, TCL1A, TCL1B, TDGF1, TELO2, TENM1, TESK1, TFAP4, TGFA, TGFB1, THBS1, THY1, TLR4, TLR6, TLR9, TNF, TNFAIP3, TNFRSF11A, TNFSF11, TNXB, TPD52L1, TRAF2, TRAF6, TRIB1, TRIB2, TRIB3, TSG101, UCHL1, UVRAG, VEGFA, WNT5A, ZNF675]	TRUE
GO:0071902	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	positive regulation of protein serine/threonine kinase activity	[8, 9, 10, 11]	[None]	4	1.8099548	0.0400617631243551	0.08348637497812689	{}	{}	[CD24, CDC6, HMGA2, PLA2G1B]	[ACSL1, ADAM17, ADAM8, ADAM9, ADIPOQ, ADRA2A, ADRB2, AGER, AJUBA, AKAP13, AKT1, ALS2, AMH, ARHGEF5, ATP2B4, AXIN1, BMP2, BMPR1A, BMPR1B, BMPR2, CAB39, CAB39L, CALM1, CAMK1, CCL19, CCNB1, CCND1, CCND2, CCND3, CCNK, CCNT1, CCNT2, CCNY, CCNYL1, CCNYL2, CD24, CD40, CD40LG, CDC6, CDK5R1, CDK5R2, CDKN1B, CEMIP, CIB1, CKS1B, CKS2, CMC4, CSF1R, CSK, DAB2IP, DAZAP2, DBF4, DBF4B, DDX3X, DIPK2A, DIRAS1, DIRAS2, DKK1, DRD4, DUSP19, DVL2, DVL3, EDN1, EDN3, EGF, EGFR, ELANE, EPHA4, ERBB2, ERN1, ERN2, ERP29, ETAA1, EZH2, FAM20A, FERMT2, FGD2, FGF1, FGF13, FGF18, FGF2, FGFR1, FLT1, FLT3, FZD10, FZD4, FZD5, FZD8, GH1, GHR, HMGA2, HRAS, HSP90AB1, HTR2A, HTR2B, IFNG, IGF2, IL1B, IL34, INCENP, INSR, IQGAP1, IRAK1, IRGM, KIT, KITLG, LRRK2, LTF, MAGED1, MAP2K1, MAP2K2, MAP2K5, MAP2K6, MAP2K7, MAP3K10, MAP3K11, MAP3K12, MAP3K13, MAP3K4, MAP3K5, MAP3K7, MAP4K2, MAPRE3, MEF2C, MIF, MLST8, MNAT1, MRAP, MST1R, MTCP1, NEK10, NOD2, NOX4, NRXN1, NTF3, NTRK3, P2RX7, PAK1, PARP16, PDCD10, PDE5A, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRB, PIH1D1, PIK3CG, PIK3R5, PIK3R6, PKD1, PKD2, PKN1, PLA2G1B, PPP2CA, PRKD2, PROX1, PSEN1, PSMD10, PSRC1, PTK2B, PTPN1, PTPRC, RALB, RAPGEF2, RASGRP1, RGCC, RHOA, RICTOR, ROBO1, ROR2, RORA, RPS3, RPTOR, S100A12, S100A8, S100A9, SASH1, SH2D1A, SIRT1, SLC27A1, SLC8A2, SNCA, SPATC1L, SPDYA, SPDYE1, SPDYE2, SPRY2, SRC, STK24, STK3, STK4, STRADA, STRADB, SYAP1, SYK, TAB1, TANK, TAOK1, TAOK2, TAOK3, TCIM, TCL1A, TCL1B, TDGF1, TELO2, TENM1, TGFA, TGFB1, THBS1, TLR4, TLR6, TLR9, TNF, TNFRSF11A, TNFSF11, TPD52L1, TRAF2, TRAF6, VEGFA, WNT5A]	TRUE
GO:0072001	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00	renal system development	[4, 5, 6]	[None]	5	1.4792899	0.04731403024450909	0.09035555608566787	{}	{}	[AQP1, CD24, GREM1, SMAD6, ZBTB16]	[ACAT1, ACE, ACTA2, ACVR2B, ADAMTS1, ADAMTS16, ADAMTS6, ADIPOQ, AGT, AGTR1, AGTR2, AGXT, AHI1, AKR1B1, ALDH1A2, AMER1, ANGPT1, ANGPT2, ANKS6, AP1B1, AP2B1, APAF1, APH1A, AQP1, AQP11, AQP2, ARG2, ARID5B, ARL3, ASS1, ASXL1, BAG6, BASP1, BAX, BCL2, BCL2L11, BICC1, BMP10, BMP2, BMP4, BMP6, BMP7, BMPER, C1GALT1, CALB1, CASP9, CAT, CC2D2A, CD24, CD34, CENPF, CEP290, CER1, CFLAR, CITED1, CNTRL, COL4A1, COL4A3, COL4A4, CPLANE1, CRAT, CRLF1, CTNNB1, CTNNBIP1, CTSH, CXCR2, CYP26A1, CYP26B1, CYP4A11, DACT2, DCHS1, DCHS2, DLG1, DLG5, DLL1, DYNC2H1, EDNRA, EDNRB, EFNB2, EGR1, EMX2, ENPEP, EPCAM, EPHA4, EPHA7, ERBB4, EXT1, EYA1, FADD, FAT4, FBN1, FCGR1BP, FGF1, FGF10, FGF13, FGF2, FGF8, FGFR2, FLCN, FMN1, FOXC1, FOXC2, FOXD1, FOXF1, FOXJ1, FRAS1, FREM2, GARS1, GATA3, GATD3, GCNT1, GCNT3, GCNT4, GDF11, GDNF, GFRA1, GLI2, GLI3, GLIS2, GLYAT, GPC3, GPR4, GREB1L, GREM1, GZF1, HAS2, HELLS, HES1, HES5, HEYL, HMGCS2, HNF1A, HNF1B, HOXA11, HOXB7, HOXC11, HOXD11, HPGD, HS2ST1, HS3ST3A1, HS3ST3B1, HSPB11, HYAL2, ID3, IFT20, IFT27, IFT88, IL6R, ILK, IQGAP1, IRX1, IRX2, IRX3, ITGA3, ITGA8, ITGB3, JAG1, JMJD6, KANK2, KCNJ8, KCTD11, KIF26B, KIRREL3, KLF15, KLHL3, LAMA5, LAMB2, LAMC1, LGR4, LGR5, LHX1, LIF, LIN28A, LMNB2, LRP2, LRP4, LRRK2, LZTS2, MAGED1, MAGI2, MEF2C, MINDY4, MME, MMP12, MMP17, MMP9, MPST, MPV17, MTSS1, MYC, MYO1E, MYOCD, NELL1, NF1, NFIA, NID1, NIPBL, NKX3-1, NLE1, NOG, NOTCH1, NOTCH2, NOTCH3, NPHP3, NPHS1, NPHS2, NPNT, NRP1, NUP107, NUP133, NUP160, NUP85, ODC1, OSR1, OSR2, OVOL1, OXSR1, PAX2, PAX8, PBX1, PCSK5, PCSK9, PDGFA, PDGFB, PDGFD, PDGFRA, PDGFRB, PECAM1, PKD1, PKD2, PKHD1, PLCE1, PLXND1, PODXL, POLR2D, POU3F3, PPP3CA, PRDM1, PRKD2, PRKX, PROM1, PROX1, PTCD2, PTCH1, PTK7, PTPRO, PTPRU, PYGO1, PYGO2, RARA, RARB, RBP4, RDH10, REN, RET, RGN, RHOA, RIDA, ROBO2, RPGRIP1L, RRM2B, SALL1, SDC1, SDC4, SEC61A1, SERPINB7, SERPINF1, SFRP1, SGPL1, SHH, SIM1, SIX1, SIX2, SIX4, SLC25A21, SLC34A1, SLIT2, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMO, SMOX, SNX17, SOAT1, SOX11, SOX17, SOX4, SOX8, SOX9, SPRY1, STAT1, STRA6, SULF1, SULF2, TACSTD2, TBC1D32, TBX18, TCF21, TEK, TFAP2A, TFAP2B, TGFB1, TGFB2, TGFBR1, TIPARP, TMEM59L, TNS2, TP73, TRAF3IP1, TRAF3IP2, TREX1, TSC1, TTC8, UMOD, UPK3A, VANGL2, VEGFA, WDPCP, WFS1, WNK4, WNT1, WNT11, WNT2B, WNT4, WNT5A, WNT6, WNT7B, WNT9B, WT1, WWTR1, YAP1, ZBTB14, ZBTB16, ZMPSTE24]	TRUE
