geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0051276	chromosome organization	http://amigo.geneontology.org/amigo/term/GO:0051276	596	22	6.898937861731222	3.1888966737960027	1.5663584930603327e-6	0.001806580927405131	701;990;991;3149;4085;4171;4751;7153;8091;8318;9319;9837;11065;11339;22974;24137;29128;51203;55355;64151;83540;116028
GO:0000070	mitotic sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0000070	186	12	2.1530242320167905	5.573555476781284	1.7443319002825906e-6	0.001844194901573769	701;991;4085;4751;9319;11065;22974;24137;29128;51203;64151;83540
GO:0008283	cell population proliferation	http://amigo.geneontology.org/amigo/term/GO:0008283	1918	45	22.201615467786045	2.026879533396739	2.216078264264327e-6	0.0021627219183631935	185;284;358;857;858;990;1003;1033;2268;2305;3373;3485;3569;3664;3853;4091;4332;5319;6532;6657;7010;7345;7356;7433;7704;8013;8091;8140;9837;10135;10804;11095;23532;23657;26585;28984;29128;51208;55388;64399;84913;92304;115908;259266;100133941
GO:1903047	mitotic cell cycle process	http://amigo.geneontology.org/amigo/term/GO:1903047	722	24	8.357438147936145	2.871693403549359	3.1688686137453947e-6	0.0028716740073277017	701;858;990;991;1033;1894;2305;3373;4085;4171;4751;7083;8318;9133;9319;9837;11065;22974;24137;28984;29128;51203;64151;83540
GO:0140014	mitotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0140014	272	14	3.148508554347135	4.446549773755656	3.465291611743662e-6	0.002930943645212789	701;858;991;4085;4751;9319;11065;22974;24137;28984;29128;51203;64151;83540
GO:0035633	maintenance of blood-brain barrier	http://amigo.geneontology.org/amigo/term/GO:0035633	37	6	0.42828976658398527	14.009207009207008	3.822079484276555e-6	0.003030670151063541	284;1003;3569;6505;10804;58494
GO:0071495	cellular response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0071495	1418	36	16.413915919353812	2.193260899889955	5.223188753940572e-6	0.0037647651301864564	185;186;358;857;858;990;1003;1277;1278;2203;2354;2662;3373;3485;4091;4093;5319;6505;6532;7080;7123;8013;8140;10135;10563;10580;10631;23514;23767;26585;51208;55273;64399;84830;114907;143686
GO:0051783	regulation of nuclear division	http://amigo.geneontology.org/amigo/term/GO:0051783	141	10	1.6321312726578898	6.126958148234744	5.624696051938386e-6	0.0037647651301864564	701;858;991;4085;4751;9319;11065;28984;51203;83540
GO:0042127	regulation of cell population proliferation	http://amigo.geneontology.org/amigo/term/GO:0042127	1606	39	18.59009094956433	2.097891834193204	5.638097065779355e-6	0.0037647651301864564	185;284;358;857;858;990;1003;1033;2305;3373;3485;3569;3664;3853;4091;4332;5319;6532;6657;7010;7356;7433;7704;8013;8091;8140;10135;10804;11095;23532;23657;26585;28984;29128;84913;92304;115908;259266;100133941
GO:0030185	nitric oxide transport	http://amigo.geneontology.org/amigo/term/GO:0030185	4	3	0.046301596387457865	64.79258241758242	6.051098873637226e-6	0.003838514570491775	358;3039;3043
GO:0001568	blood vessel development	http://amigo.geneontology.org/amigo/term/GO:0001568	708	23	8.195382560580041	2.8064583721363383	7.5445447979530486e-6	0.0045579828500776345	185;284;306;358;857;1003;1277;1278;3373;3569;4091;6505;7010;8038;8091;10563;11197;26585;28984;54538;55273;84830;641700
GO:1901700	response to oxygen-containing compound	http://amigo.geneontology.org/amigo/term/GO:1901700	1701	40	19.689753863766455	2.0315134600848888	9.02321921994635e-6	0.005203526465611788	185;186;358;857;858;990;1036;1277;1278;1829;1894;2167;2203;2354;2662;2920;3039;3043;3373;3485;3569;4091;5319;6505;6532;7010;7356;7447;8013;8140;10135;10516;10563;10580;10631;10804;23514;51208;114907;143686
GO:0022402	cell cycle process	http://amigo.geneontology.org/amigo/term/GO:0022402	1219	32	14.110411499077784	2.267828971684591	9.80978729082368e-6	0.005411163972116523	701;858;990;991;1033;1894;2305;3373;4085;4171;4751;6657;7083;7153;8091;8318;9133;9319;9837;11065;11339;22974;24137;28984;29128;51203;55355;64151;79682;83540;116028;259266
GO:0000280	nuclear division	http://amigo.geneontology.org/amigo/term/GO:0000280	429	17	4.965846212554856	3.4233843079996924	1.0406863659344074e-5	0.005501328301920761	701;858;991;4085;4751;7153;9133;9319;11065;22974;24137;28984;29128;51203;64151;83540;259266
GO:0043627	response to estrogen	http://amigo.geneontology.org/amigo/term/GO:0043627	68	7	0.7871271385867837	8.893099547511312	1.326112939293629e-5	0.006729757944327309	857;3485;4091;7010;10568;51208;100133941
GO:0001944	vasculature development	http://amigo.geneontology.org/amigo/term/GO:0001944	737	23	8.531069134389112	2.6960278527442707	1.4412821985305322e-5	0.00703290278952187	185;284;306;358;857;1003;1277;1278;3373;3569;4091;6505;7010;8038;8091;10563;11197;26585;28984;54538;55273;84830;641700
GO:0051983	regulation of chromosome segregation	http://amigo.geneontology.org/amigo/term/GO:0051983	128	9	1.4816510843986517	6.074304601648351	1.7891356341190955e-5	0.008274568652496728	701;990;991;4085;9319;11065;64151;83540;116028
GO:0098609	cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0098609	911	26	10.545188577243529	2.4655794260624115	1.826183670449345e-5	0.008274568652496728	857;1003;1829;1830;3043;3485;3569;3963;4973;5317;6532;6657;7356;7704;8013;10563;23650;23657;23767;28984;51208;54538;58494;64116;84830;100133941
GO:1905818	regulation of chromosome separation	http://amigo.geneontology.org/amigo/term/GO:1905818	73	7	0.845004134071106	8.283983140147525	2.123040750097817e-5	0.009287937240169311	701;991;4085;9319;11065;64151;83540
GO:0009888	tissue development	http://amigo.geneontology.org/amigo/term/GO:0009888	1908	42	22.085861476817403	1.9016690856313496	2.557986988541181e-5	0.010539341114123342	186;358;857;858;1003;1277;1278;1301;1829;2268;3373;3569;3664;3853;3861;4091;5307;6657;6699;6707;7080;7123;7704;8091;8796;10135;10631;10804;23657;23767;26585;28984;51673;54507;54538;55273;64399;79755;84913;115908;256764;100133941
GO:0033045	regulation of sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0033045	103	8	1.19226610697704	6.709911447775526	2.575231138471062e-5	0.010539341114123342	701;990;991;4085;9319;11065;83540;116028
GO:1902969	mitotic DNA replication	http://amigo.geneontology.org/amigo/term/GO:1902969	17	4	0.19678178464669593	20.327084680025855	3.674513748360185e-5	0.013769479154504912	4171;7083;8318;9837
GO:0048285	organelle fission	http://amigo.geneontology.org/amigo/term/GO:0048285	475	17	5.498314571010622	3.0918565644881433	3.820019655314597e-5	0.013769479154504912	701;858;991;4085;4751;7153;9133;9319;11065;22974;24137;28984;29128;51203;64151;83540;259266
GO:0035295	tube development	http://amigo.geneontology.org/amigo/term/GO:0035295	1067	28	12.350950836354386	2.26703193713503	3.8489813136523884e-5	0.013769479154504912	185;186;284;306;358;857;1003;3373;3569;4091;6505;7010;7080;8038;8091;10563;23657;26585;28984;51208;54538;55273;64399;84830;84913;115908;641700;100133941
GO:0051304	chromosome separation	http://amigo.geneontology.org/amigo/term/GO:0051304	80	7	0.9260319277491573	7.5591346153846155	3.8671014686609875e-5	0.013769479154504912	701;991;4085;9319;11065;64151;83540
GO:0040011	locomotion	http://amigo.geneontology.org/amigo/term/GO:0040011	1186	30	13.728423328881258	2.185247299075292	3.907158899362945e-5	0.013769479154504912	185;186;284;306;358;857;1003;1277;2268;2920;3373;3569;5319;7010;7080;8013;10396;10563;10631;10894;22998;23767;26585;28984;54210;54538;58494;84830;84913;641700
GO:0001525	angiogenesis	http://amigo.geneontology.org/amigo/term/GO:0001525	528	18	6.111810723144438	2.945117382617383	4.237203617009019e-5	0.014529027645673898	185;284;306;358;857;1003;3373;3569;7010;8038;8091;10563;26585;28984;54538;55273;84830;641700
GO:0019755	one-carbon compound transport	http://amigo.geneontology.org/amigo/term/GO:0019755	56	6	0.6482223494244101	9.256083202511773	4.4492769809686144e-5	0.014854730804618107	358;762;3039;3043;64116;115019
GO:0035239	tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035239	856	24	9.908541626915984	2.4221526137413987	5.243990018400005e-5	0.017059102913702787	185;186;284;306;358;857;1003;3373;3569;6505;7010;7080;8038;8091;10563;26585;28984;54538;55273;64399;84830;84913;115908;641700
GO:0010965	regulation of mitotic sister chromatid separation	http://amigo.geneontology.org/amigo/term/GO:0010965	58	6	0.671373147618139	8.93690791966654	5.441369326264326e-5	0.017258663160578877	701;991;4085;9319;11065;83540
GO:0070848	response to growth factor	http://amigo.geneontology.org/amigo/term/GO:0070848	697	21	8.068053170514533	2.6028584041496523	5.808653403478315e-5	0.017974240421933997	186;306;857;858;1003;1277;1278;2662;3373;4091;4093;6657;7080;7123;7356;10563;10631;23767;26585;55273;64399
GO:0000278	mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0000278	863	24	9.989569420594034	2.402505952911515	5.959778554190796e-5	0.018002788218337767	701;858;990;991;1033;1894;2305;3373;4085;4171;4751;7083;8318;9133;9319;9837;11065;22974;24137;28984;29128;51203;64151;83540
GO:0048646	anatomical structure formation involved in morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048646	1156	29	13.381161355975323	2.1672259401498155	6.2085028082711e-5	0.01831797096012452	185;284;306;358;857;1003;1277;1301;3373;3569;6505;6657;7010;7080;7368;8038;8091;10563;26585;28984;54538;55273;58494;84830;84913;92304;115908;256764;641700
GO:0051338	regulation of transferase activity	http://amigo.geneontology.org/amigo/term/GO:0051338	548	18	6.343318705081727	2.8376313467554346	6.839516139458887e-5	0.0197211230139352	185;284;857;990;991;1033;1894;2268;4085;4751;5319;7345;8091;11065;22974;26585;28984;100133941
GO:0051306	mitotic sister chromatid separation	http://amigo.geneontology.org/amigo/term/GO:0051306	61	6	0.7060993449087324	8.497387858043597	7.253514050418436e-5	0.02045007394614638	701;991;4085;9319;11065;83540
GO:0014070	response to organic cyclic compound	http://amigo.geneontology.org/amigo/term/GO:0014070	877	24	10.151625007950138	2.3641535203678874	7.660325198765786e-5	0.02074750902399247	306;358;857;858;1036;1277;1829;2203;2354;2662;3485;3569;4481;6505;6532;7010;7356;8013;8581;10631;23514;23657;84830;114907
GO:0030071	regulation of mitotic metaphase/anaphase transition	http://amigo.geneontology.org/amigo/term/GO:0030071	89	7	1.0302105196209375	6.794727744165947	7.686079641583086e-5	0.02074750902399247	701;990;991;4085;9319;11065;83540
GO:0000302	response to reactive oxygen species	http://amigo.geneontology.org/amigo/term/GO:0000302	195	10	2.257202823888571	4.430262045646661	9.226545244096108e-5	0.024386912398301524	358;1277;1894;3039;3043;3373;3569;7356;10516;143686
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	http://amigo.geneontology.org/amigo/term/GO:1902099	92	7	1.064936716911531	6.573160535117057	9.492133687037159e-5	0.024576877568865396	701;990;991;4085;9319;11065;83540
GO:0010035	response to inorganic substance	http://amigo.geneontology.org/amigo/term/GO:0010035	513	17	5.938179736691471	2.8628301523038364	9.85491733162154e-5	0.02480235244713284	358;857;1277;1894;2167;2203;2354;3039;3043;3569;3777;4499;6505;7356;10516;23514;64116
GO:0048514	blood vessel morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048514	617	19	7.1420212427653755	2.660311325627371	1.003612048647486e-4	0.02480235244713284	185;284;306;358;857;1003;3373;3569;6505;7010;8038;8091;10563;26585;28984;54538;55273;84830;641700
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0007091	93	7	1.0765121160083952	6.502481389578165	1.0165699749750987e-4	0.02480235244713284	701;990;991;4085;9319;11065;83540
GO:0045765	regulation of angiogenesis	http://amigo.geneontology.org/amigo/term/GO:0045765	283	12	3.2758379444126438	3.6631848716654374	1.1531680116520669e-4	0.027604231252509003	306;358;1003;3373;3569;7010;8038;8091;10563;26585;28984;641700
GO:0044784	metaphase/anaphase transition of cell cycle	http://amigo.geneontology.org/amigo/term/GO:0044784	96	7	1.1112383132989887	6.299278846153847	1.2423333068849613e-4	0.029187930860091676	701;990;991;4085;9319;11065;83540
GO:0033044	regulation of chromosome organization	http://amigo.geneontology.org/amigo/term/GO:0033044	244	11	2.8243973796349295	3.894636101603315	1.304018644375034e-4	0.029377417814921616	701;990;991;4085;4751;7153;9319;11065;64151;83540;116028
GO:0030335	positive regulation of cell migration	http://amigo.geneontology.org/amigo/term/GO:0030335	528	17	6.111810723144438	2.7814997502497505	1.3938885104328242e-4	0.029377417814921616	284;306;358;857;1003;1277;2268;3373;3569;7010;8013;10396;10563;10631;10894;58494;84913
GO:0030334	regulation of cell migration	http://amigo.geneontology.org/amigo/term/GO:0030334	912	24	10.556763976340394	2.273423944476576	1.396190033797e-4	0.029377417814921616	186;284;306;358;857;1003;1277;2268;3373;3569;7010;7080;8013;10396;10563;10631;10894;22998;26585;28984;54538;58494;84830;84913
GO:1901701	cellular response to oxygen-containing compound	http://amigo.geneontology.org/amigo/term/GO:1901701	1211	29	14.017808306302868	2.068797016361013	1.4030212108391086e-4	0.029377417814921616	185;186;358;857;858;990;1277;1278;1894;2167;2203;2354;2920;3569;5319;6505;6532;7447;8013;8140;10135;10516;10563;10580;10631;10804;23514;114907;143686
GO:1901342	regulation of vasculature development	http://amigo.geneontology.org/amigo/term/GO:1901342	289	12	3.3452903389938307	3.587132590592798	1.403918903607035e-4	0.029377417814921616	306;358;1003;3373;3569;7010;8038;8091;10563;26585;28984;641700
GO:0048545	response to steroid hormone	http://amigo.geneontology.org/amigo/term/GO:0048545	334	13	3.866183298352732	3.3624893071000854	1.4124871811383452e-4	0.029377417814921616	306;358;857;1036;1277;1829;2354;3485;3569;7356;8013;84830;114907
GO:0070482	response to oxygen levels	http://amigo.geneontology.org/amigo/term/GO:0070482	334	13	3.866183298352732	3.3624893071000854	1.4124871811383452e-4	0.029377417814921616	205;358;857;1277;3777;6505;6532;6657;7010;8140;10631;28984;100133941
GO:0032963	collagen metabolic process	http://amigo.geneontology.org/amigo/term/GO:0032963	99	7	1.1459645105895822	6.108391608391608	1.5072123860444483e-4	0.03084194119636438	1277;1278;3569;4239;4312;4320;28984
GO:0034329	cell junction assembly	http://amigo.geneontology.org/amigo/term/GO:0034329	433	15	5.012147808942314	2.9927289800269015	1.5834482494570662e-4	0.03188763165216159	395;667;857;1003;1894;5317;7010;7368;10580;10804;22998;23767;26585;51208;54674
GO:0051384	response to glucocorticoid	http://amigo.geneontology.org/amigo/term/GO:0051384	134	8	1.5511034789798384	5.157618500902084	1.6654342703183864e-4	0.03301463216801464	306;358;1036;2354;3485;3569;7356;114907
GO:1904035	regulation of epithelial cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:1904035	101	7	1.169115308783311	5.987433358720487	1.707934334706502e-4	0.033148415862453685	284;1003;3569;5319;7010;28984;641700
GO:0046689	response to mercury ion	http://amigo.geneontology.org/amigo/term/GO:0046689	10	3	0.11575399096864467	25.917032967032966	1.724438753780991e-4	0.033148415862453685	358;6505;64116
GO:0072359	circulatory system development	http://amigo.geneontology.org/amigo/term/GO:0072359	1105	27	12.790816002035235	2.110889562925762	1.7679855647492773e-4	0.03326494478611235	185;284;306;358;857;1003;1277;1278;1301;1829;3373;3569;4091;6505;7010;8038;8091;10563;10804;11197;23767;26585;28984;54538;55273;84830;641700
GO:0007094	mitotic spindle assembly checkpoint signaling	http://amigo.geneontology.org/amigo/term/GO:0007094	46	5	0.5324683584557655	9.390229335881509	1.8353796287758057e-4	0.03326494478611235	701;991;4085;9319;83540
GO:0071173	spindle assembly checkpoint signaling	http://amigo.geneontology.org/amigo/term/GO:0071173	46	5	0.5324683584557655	9.390229335881509	1.8353796287758057e-4	0.03326494478611235	701;991;4085;9319;83540
GO:0071174	mitotic spindle checkpoint signaling	http://amigo.geneontology.org/amigo/term/GO:0071174	46	5	0.5324683584557655	9.390229335881509	1.8353796287758057e-4	0.03326494478611235	701;991;4085;9319;83540
GO:0031577	spindle checkpoint signaling	http://amigo.geneontology.org/amigo/term/GO:0031577	47	5	0.5440437575526299	9.190437222352116	2.034783631452889e-4	0.036359577369356064	701;991;4085;9319;83540
GO:2000147	positive regulation of cell motility	http://amigo.geneontology.org/amigo/term/GO:2000147	549	17	6.354894104178592	2.6751035849396505	2.2119687776387125e-4	0.036881070901556644	284;306;358;857;1003;1277;2268;3373;3569;7010;8013;10396;10563;10631;10894;58494;84913
GO:0033046	negative regulation of sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0033046	48	5	0.5556191566494944	8.998969780219781	2.2502759023633616e-4	0.036881070901556644	701;991;4085;9319;83540
GO:0033048	negative regulation of mitotic sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0033048	48	5	0.5556191566494944	8.998969780219781	2.2502759023633616e-4	0.036881070901556644	701;991;4085;9319;83540
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	http://amigo.geneontology.org/amigo/term/GO:0045841	48	5	0.5556191566494944	8.998969780219781	2.2502759023633616e-4	0.036881070901556644	701;991;4085;9319;83540
GO:2000816	negative regulation of mitotic sister chromatid separation	http://amigo.geneontology.org/amigo/term/GO:2000816	48	5	0.5556191566494944	8.998969780219781	2.2502759023633616e-4	0.036881070901556644	701;991;4085;9319;83540
GO:0071560	cellular response to transforming growth factor beta stimulus	http://amigo.geneontology.org/amigo/term/GO:0071560	260	11	3.009603765184761	3.6549661876584953	2.268208847879179e-4	0.036881070901556644	857;858;1003;1277;1278;2662;4091;4093;7080;7123;10631
GO:0043542	endothelial cell migration	http://amigo.geneontology.org/amigo/term/GO:0043542	218	10	2.5234370031164537	3.9628490775279763	2.2965276276684597e-4	0.036881070901556644	186;284;306;1003;7010;10563;26585;28984;84830;84913
GO:0071241	cellular response to inorganic substance	http://amigo.geneontology.org/amigo/term/GO:0071241	218	10	2.5234370031164537	3.9628490775279763	2.2965276276684597e-4	0.036881070901556644	358;1894;2167;2203;2354;3777;4499;6505;23514;64116
GO:0051985	negative regulation of chromosome segregation	http://amigo.geneontology.org/amigo/term/GO:0051985	50	5	0.5787699548432234	8.639010989010988	2.7329340594845717e-4	0.04228382245448873	701;991;4085;9319;83540
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	http://amigo.geneontology.org/amigo/term/GO:1902100	50	5	0.5787699548432234	8.639010989010988	2.7329340594845717e-4	0.04228382245448873	701;991;4085;9319;83540
GO:1905819	negative regulation of chromosome separation	http://amigo.geneontology.org/amigo/term/GO:1905819	50	5	0.5787699548432234	8.639010989010988	2.7329340594845717e-4	0.04228382245448873	701;991;4085;9319;83540
GO:0003018	vascular process in circulatory system	http://amigo.geneontology.org/amigo/term/GO:0003018	267	11	3.0906315588628126	3.559143104086924	2.8497610051906984e-4	0.043041568896255225	185;186;284;857;1003;3043;6505;6532;7010;8140;10396
GO:0071559	response to transforming growth factor beta	http://amigo.geneontology.org/amigo/term/GO:0071559	267	11	3.0906315588628126	3.559143104086924	2.8497610051906984e-4	0.043041568896255225	857;858;1003;1277;1278;2662;4091;4093;7080;7123;10631
GO:0040017	positive regulation of locomotion	http://amigo.geneontology.org/amigo/term/GO:0040017	563	17	6.516949691534695	2.608582359026409	2.96647140503091e-4	0.04427720319485548	284;306;358;857;1003;1277;2268;3373;3569;7010;8013;10396;10563;10631;10894;58494;84913
GO:0000101	sulfur amino acid transport	http://amigo.geneontology.org/amigo/term/GO:0000101	12	3	0.1389047891623736	21.597527472527474	3.1079150391626206e-4	0.045515081119851565	6505;8140;23657
GO:0071310	cellular response to organic substance	http://amigo.geneontology.org/amigo/term/GO:0071310	1925	39	22.2826432614641	1.7502411873840444	3.121157135199091e-4	0.045515081119851565	185;186;284;358;857;858;990;1277;1278;2167;2203;2354;2920;3373;3485;3569;4171;4332;4481;5319;6505;6532;7123;7447;8013;8140;9173;10135;10563;10580;10631;10804;23514;26577;51208;84830;114907;143686;100133941
GO:0071417	cellular response to organonitrogen compound	http://amigo.geneontology.org/amigo/term/GO:0071417	620	18	7.176747440055969	2.5080999645515774	3.160001832413636e-4	0.04555789005435431	185;186;358;857;858;990;1277;1278;2203;5319;6505;6532;8013;8140;10135;10580;23514;143686
GO:0051301	cell division	http://amigo.geneontology.org/amigo/term/GO:0051301	621	18	7.188322839152834	2.504061156235069	3.2217350388383085e-4	0.04592601397499058	701;990;991;1894;4085;4751;7153;7704;8091;9133;11065;11339;22974;24137;51203;64151;83540;259266
GO:2000145	regulation of cell motility	http://amigo.geneontology.org/amigo/term/GO:2000145	966	24	11.181835527571074	2.1463381339157737	3.284018053628189e-4	0.04629370782931204	186;284;306;358;857;1003;1277;2268;3373;3569;7010;7080;8013;10396;10563;10631;10894;22998;26585;28984;54538;58494;84830;84913
GO:2000351	regulation of endothelial cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:2000351	53	5	0.6134961521338167	8.1500103669914985	3.5993812589089013e-4	0.049684999434128546	284;1003;7010;28984;641700
GO:0071774	response to fibroblast growth factor	http://amigo.geneontology.org/amigo/term/GO:0071774	114	7	1.3195954970425492	5.304655870445344	3.60291633005425e-4	0.049684999434128546	1277;3373;7356;10563;10631;23767;64399
GO:0010564	regulation of cell cycle process	http://amigo.geneontology.org/amigo/term/GO:0010564	683	19	7.90599758315843	2.403238781716088	3.659970019143029e-4	0.04992907487405118	701;858;990;991;1894;3373;4085;4751;6657;8091;8318;9319;11065;22974;28984;51203;64151;83540;116028
GO:0009628	response to abiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0009628	1097	26	12.698212809260319	2.0475322307592134	3.7785744033915836e-4	0.050823478405859615	205;358;857;1277;1301;1894;2203;2354;3373;3485;3777;4239;4312;6505;6532;6657;7010;8140;8796;10631;10804;23514;23657;28984;286133;100133941
GO:0071248	cellular response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0071248	191	9	2.210901227501113	4.0707381623612	3.8799839804918717e-4	0.050823478405859615	358;1894;2167;2203;2354;3777;4499;6505;64116
GO:0033047	regulation of mitotic sister chromatid segregation	http://amigo.geneontology.org/amigo/term/GO:0033047	54	5	0.6250715512306811	7.999084249084249	3.929852831018025e-4	0.050823478405859615	701;991;4085;9319;83540
GO:0051094	positive regulation of developmental process	http://amigo.geneontology.org/amigo/term/GO:0051094	1288	29	14.909114036761432	1.9451189338611699	3.961131430931388e-4	0.050823478405859615	185;186;306;358;991;1003;1277;1894;2662;3373;3569;4481;6657;7010;7704;8038;8091;8140;11197;23767;26585;28984;54674;55273;84913;92304;115908;259266;100133941
GO:0071288	cellular response to mercury ion	http://amigo.geneontology.org/amigo/term/GO:0071288	3	2	0.0347261972905934	57.5934065934066	3.967347850522372e-4	0.050823478405859615	358;6505
GO:1900084	regulation of peptidyl-tyrosine autophosphorylation	http://amigo.geneontology.org/amigo/term/GO:1900084	3	2	0.0347261972905934	57.5934065934066	3.967347850522372e-4	0.050823478405859615	857;26585
GO:0015670	carbon dioxide transport	http://amigo.geneontology.org/amigo/term/GO:0015670	13	3	0.15048018825923806	19.936179205409974	4.0059492713690874e-4	0.050823478405859615	358;3039;3043
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	633	18	7.327227628315207	2.4565908025623666	4.048667173779121e-4	0.05085687171657001	306;358;722;857;2167;2268;2920;3569;3853;4091;5319;6332;7356;8140;10563;10804;54210;100133941
GO:0009636	response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0009636	236	10	2.731794186860014	3.6605978766995717	4.317219301173536e-4	0.053698589484302596	1356;2877;3039;3043;4499;6532;10516;11254;23657;64116
GO:0043434	response to peptide hormone	http://amigo.geneontology.org/amigo/term/GO:0043434	425	14	4.919544616167398	2.8457918552036197	4.3638763225828565e-4	0.05375194068408612	185;186;857;858;990;1036;1277;2203;5319;7010;8013;10135;10580;143686
GO:0051591	response to cAMP	http://amigo.geneontology.org/amigo/term/GO:0051591	85	6	0.9839089232334797	6.098125404007757	4.544035088369579e-4	0.05540003334834642	358;1036;1277;2203;2354;7010
GO:0051347	positive regulation of transferase activity	http://amigo.geneontology.org/amigo/term/GO:0051347	329	12	3.8083063028684094	3.1510070476635827	4.58953292848611e-4	0.05540003334834642	185;284;991;1894;4751;5319;8091;11065;22974;26585;28984;100133941
GO:0045839	negative regulation of mitotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0045839	56	5	0.6482223494244101	7.713402668759811	4.658985581629008e-4	0.05540003334834642	701;991;4085;9319;83540
GO:0031960	response to corticosteroid	http://amigo.geneontology.org/amigo/term/GO:0031960	156	8	1.8057622591108566	4.4302620456466615	4.6723445797060514e-4	0.05540003334834642	306;358;1036;2354;3485;3569;7356;114907
