GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0001775	cell activation	1106	10	6.34	1.00000	1	CD24, SLC7A11, ANXA3, IGFBP2, IL6, SLC6A4, SCGB1A1, ZBTB16, IL1RL1, CD69
GO:0001776	leukocyte homeostasis	112	3	0.64	1.00000	1	SLC7A11, IL6, CCNB2
GO:0001780	neutrophil homeostasis	20	2	0.11	1.00000	1	SLC7A11, IL6
GO:0001781	neutrophil apoptotic process	7	2	0.04	0.00568	1	SLC7A11, IL6
GO:0001816	cytokine production	781	8	4.48	1.00000	1	CD24, POSTN, BTNL9, IL6, PLA2G1B, TREM1, SCGB1A1, IL1RL1
GO:0001817	regulation of cytokine production	774	7	4.44	0.25840	1	CD24, POSTN, BTNL9, IL6, PLA2G1B, SCGB1A1, IL1RL1
GO:0001818	negative regulation of cytokine production	296	4	1.7	1.00000	1	CD24, IL6, SCGB1A1, IL1RL1
GO:0001819	positive regulation of cytokine production	487	4	2.79	1.00000	1	POSTN, IL6, PLA2G1B, IL1RL1
GO:0001822	kidney development	319	5	1.83	1.00000	1	CD24, GREM1, AQP1, SMAD6, ZBTB16
GO:0001823	mesonephros development	105	3	0.6	0.02240	1	GREM1, SMAD6, ZBTB16
GO:0001837	epithelial to mesenchymal transition	173	3	0.99	0.30465	1	GREM1, IL6, HMGA2
GO:0001885	endothelial cell development	66	2	0.38	1.00000	1	CDH5, ROBO4
GO:0001894	tissue homeostasis	265	6	1.52	1.00000	1	CDH5, GJB6, IL6, CLDN18, JAM2, SLC39A8
GO:0001932	regulation of protein phosphorylation	674	9	3.87	0.25186	1	CD24, CDH5, CDKN3, GREM1, IL6, PLA2G1B, HMGA2, ADTRP, CDC6
GO:0001934	positive regulation of protein phosphorylation	428	6	2.45	0.38084	1	CD24, GREM1, IL6, PLA2G1B, HMGA2, ADTRP
GO:0001935	endothelial cell proliferation	161	2	0.92	1.00000	1	ATOH8, CAV2
GO:0001936	regulation of endothelial cell proliferation	138	2	0.79	1.00000	1	ATOH8, CAV2
GO:0001937	negative regulation of endothelial cell proliferation	46	2	0.26	0.02860	1	ATOH8, CAV2
GO:0001944	vasculature development	760	13	4.36	1.00000	1	CDH5, WIF1, GREM1, ANXA3, HYAL1, IL6, AQP1, SMAD6, ROBO4, ECSCR, ADAM12, HMGA2, ADTRP
GO:0001952	regulation of cell-matrix adhesion	118	3	0.68	1.00000	1	POSTN, GREM1, ARHGAP6
GO:0001953	negative regulation of cell-matrix adhesion	34	2	0.2	0.09749	1	POSTN, ARHGAP6
GO:0001959	regulation of cytokine-mediated signaling pathway	164	3	0.94	0.23419	1	CD24, IL6, CLDN18
GO:0001960	negative regulation of cytokine-mediated signaling pathway	82	2	0.47	1.00000	1	IL6, CLDN18
GO:0002009	morphogenesis of an epithelium	487	2	2.79	1.00000	1	GREM1, HHIP
GO:0002040	sprouting angiogenesis	137	2	0.79	1.00000	1	GREM1, ADTRP
GO:0002042	cell migration involved in sprouting angiogenesis	58	2	0.33	0.04372	1	GREM1, ADTRP
GO:0002062	chondrocyte differentiation	112	3	0.64	0.29579	1	GREM1, ZBTB16, HMGA2
GO:0002064	epithelial cell development	214	2	1.23	1.00000	1	CDH5, ROBO4
GO:0002237	response to molecule of bacterial origin	353	5	2.02	0.02225	1	CD24, GJB6, IL6, SMAD6, SCGB1A1
GO:0002250	adaptive immune response	491	5	2.82	0.57386	1	IL6, TREM1, C4BPA, IL1RL1, CD69
GO:0002251	organ or tissue specific immune response	40	2	0.23	1.00000	1	IL6, PLA2G1B
GO:0002252	immune effector process	658	6	3.77	1.00000	1	ANXA3, IL6, PLA2G1B, TREM1, C4BPA, CD69
GO:0002253	activation of immune response	552	2	3.17	1.00000	1	BTNL9, C4BPA
GO:0002262	myeloid cell homeostasis	178	2	1.02	1.00000	1	SLC7A11, IL6
GO:0002263	cell activation involved in immune response	311	3	1.78	1.00000	1	ANXA3, IL6, CD69
GO:0002274	myeloid leukocyte activation	237	3	1.36	1.00000	1	ANXA3, IL6, IL1RL1
GO:0002285	lymphocyte activation involved in immune response	221	2	1.27	1.00000	1	IL6, CD69
GO:0002286	T cell activation involved in immune response	133	2	0.76	1.00000	1	IL6, CD69
GO:0002287	alpha-beta T cell activation involved in immune response	83	2	0.48	1.00000	1	IL6, CD69
GO:0002292	T cell differentiation involved in immune response	91	2	0.52	1.00000	1	IL6, CD69
GO:0002293	alpha-beta T cell differentiation involved in immune response	83	2	0.48	1.00000	1	IL6, CD69
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	82	2	0.47	1.00000	1	IL6, CD69
GO:0002295	T-helper cell lineage commitment	28	2	0.16	1.00000	1	IL6, CD69
GO:0002360	T cell lineage commitment	41	2	0.24	1.00000	1	IL6, CD69
GO:0002363	alpha-beta T cell lineage commitment	33	2	0.19	1.00000	1	IL6, CD69
GO:0002366	leukocyte activation involved in immune response	307	3	1.76	1.00000	1	ANXA3, IL6, CD69
GO:0002367	cytokine production involved in immune response	124	2	0.71	0.00572	1	IL6, TREM1
GO:0002376	immune system process	2538	23	14.56	0.01952	1	CD24, LYVE1, BTNL9, SLC7A11, GREM1, ANXA3, HMGB3, IGFBP2, IL6, IRF6, SMAD6, OLR1, CLDN18, PLA2G1B, TREM1, JAM2, C4BPA, SCGB1A1, ZBTB16, ADTRP, CCNB2, IL1RL1, CD69
GO:0002440	production of molecular mediator of immune response	226	2	1.3	1.00000	1	IL6, TREM1
GO:0002443	leukocyte mediated immunity	409	5	2.35	1.00000	1	ANXA3, IL6, PLA2G1B, TREM1, C4BPA
GO:0002444	myeloid leukocyte mediated immunity	114	4	0.65	1.00000	1	ANXA3, IL6, PLA2G1B, TREM1
GO:0002446	neutrophil mediated immunity	39	4	0.22	0.00166	1	ANXA3, IL6, PLA2G1B, TREM1
GO:0002449	lymphocyte mediated immunity	311	2	1.78	1.00000	1	IL6, C4BPA
GO:0002456	T cell mediated immunity	132	2	0.76	0.14827	1	IL6, C4BPA
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	327	4	1.88	1.00000	1	IL6, C4BPA, IL1RL1, CD69
GO:0002521	leukocyte differentiation	616	5	3.53	1.00000	1	IL6, CLDN18, ZBTB16, IL1RL1, CD69
GO:0002548	monocyte chemotaxis	50	2	0.29	0.11288	1	GREM1, IL6
GO:0002573	myeloid leukocyte differentiation	239	2	1.37	1.00000	1	CLDN18, IL1RL1
GO:0002682	regulation of immune system process	1557	16	8.93	1.00000	1	CD24, LYVE1, BTNL9, SLC7A11, GREM1, IGFBP2, IL6, CLDN18, PLA2G1B, JAM2, C4BPA, SCGB1A1, ZBTB16, ADTRP, IL1RL1, CD69
GO:0002683	negative regulation of immune system process	510	7	2.93	1.00000	1	GREM1, CLDN18, C4BPA, SCGB1A1, ADTRP, IL1RL1, CD69
GO:0002684	positive regulation of immune system process	1077	10	6.18	1.00000	1	CD24, LYVE1, BTNL9, IGFBP2, IL6, PLA2G1B, JAM2, C4BPA, ZBTB16, IL1RL1
GO:0002685	regulation of leukocyte migration	229	6	1.31	1.00000	1	LYVE1, GREM1, IL6, JAM2, ADTRP, CD69
GO:0002686	negative regulation of leukocyte migration	52	3	0.3	1.00000	1	GREM1, ADTRP, CD69
GO:0002687	positive regulation of leukocyte migration	150	3	0.86	1.00000	1	LYVE1, IL6, JAM2
GO:0002688	regulation of leukocyte chemotaxis	121	2	0.69	1.00000	1	GREM1, IL6
GO:0002694	regulation of leukocyte activation	566	7	3.25	1.00000	1	CD24, IGFBP2, IL6, SCGB1A1, ZBTB16, IL1RL1, CD69
GO:0002695	negative regulation of leukocyte activation	184	2	1.06	1.00000	1	SCGB1A1, CD69
GO:0002696	positive regulation of leukocyte activation	360	5	2.06	1.00000	1	CD24, IGFBP2, IL6, ZBTB16, IL1RL1
GO:0002697	regulation of immune effector process	396	3	2.27	1.00000	1	IL6, C4BPA, CD69
GO:0002698	negative regulation of immune effector process	127	2	0.73	1.00000	1	C4BPA, CD69
GO:0002703	regulation of leukocyte mediated immunity	251	2	1.44	1.00000	1	IL6, C4BPA
GO:0002706	regulation of lymphocyte mediated immunity	191	2	1.1	1.00000	1	IL6, C4BPA
GO:0002764	immune response-regulating signaling pathway	548	2	3.14	1.00000	1	CD24, BTNL9
GO:0002768	immune response-regulating cell surface receptor signaling pathway	342	2	1.96	0.17438	1	CD24, BTNL9
GO:0002790	peptide secretion	253	2	1.45	1.00000	1	IL6, AQP1
GO:0002819	regulation of adaptive immune response	214	4	1.23	1.00000	1	IL6, C4BPA, IL1RL1, CD69
GO:0002820	negative regulation of adaptive immune response	67	3	0.38	1.00000	1	C4BPA, IL1RL1, CD69
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	199	4	1.14	1.00000	1	IL6, C4BPA, IL1RL1, CD69
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	62	3	0.36	1.00000	1	C4BPA, IL1RL1, CD69
GO:0003002	regionalization	419	5	2.4	1.00000	1	WIF1, GREM1, SMAD6, HHIP, ZBTB16
GO:0003006	developmental process involved in reproduction	982	5	5.63	1.00000	1	RPL39L, ASPM, JAM2, ZBTB16, TRIP13
GO:0003008	system process	1931	9	11.08	1.00000	1	CDH5, POSTN, GJB6, DSG2, SLC7A11, AQP1, OLR1, JAM2, SLC6A4
GO:0003013	circulatory system process	597	5	3.42	1.00000	1	CDH5, POSTN, DSG2, OLR1, SLC6A4
GO:0003018	vascular process in circulatory system	270	2	1.55	1.00000	1	CDH5, SLC6A4
GO:0003158	endothelium development	138	3	0.79	1.00000	1	CDH5, ROBO4, ATOH8
GO:0003161	cardiac conduction system development	37	2	0.21	1.00000	1	GJB6, DSG2
GO:0005975	carbohydrate metabolic process	558	3	3.2	0.50182	1	SORBS1, FBP1, HYAL1
GO:0005996	monosaccharide metabolic process	257	2	1.47	1.00000	1	SORBS1, FBP1
GO:0006006	glucose metabolic process	193	2	1.11	1.00000	1	SORBS1, FBP1
GO:0006022	aminoglycan metabolic process	122	3	0.7	1.00000	1	LYVE1, HMMR, HYAL1
GO:0006026	aminoglycan catabolic process	34	3	0.2	1.00000	1	LYVE1, HMMR, HYAL1
GO:0006027	glycosaminoglycan catabolic process	28	3	0.16	1.00000	1	LYVE1, HMMR, HYAL1
GO:0006082	organic acid metabolic process	888	5	5.09	1.00000	1	FBP1, SLC7A11, PLA2G1B, SLC39A8, ADTRP
GO:0006091	generation of precursor metabolites and energy	465	2	2.67	1.00000	1	SORBS1, FBP1
GO:0006109	regulation of carbohydrate metabolic process	182	2	1.04	1.00000	1	SORBS1, FBP1
GO:0006139	nucleobase-containing compound metabolic process	5372	28	30.81	1.00000	1	RMI2, FBP1, FOXM1, SPIDR, FOSB, GREM1, UBE2T, ANXA3, HMGB3, IL6, IRF6, SMAD6, SMAD9, MAGEA3, MCM2, NEK2, PLA2G1B, MCM10, SLC39A8, SOX2, TK1, SCGB1A1, ZBTB16, HMGA2, CDC45, ATOH8, TRIP13, CDC6
GO:0006259	DNA metabolic process	978	15	5.61	1.00000	1	RMI2, FOXM1, SPIDR, UBE2T, ANXA3, HMGB3, IL6, MCM2, NEK2, MCM10, TK1, HMGA2, CDC45, TRIP13, CDC6
GO:0006260	DNA replication	274	6	1.57	0.22878	1	RMI2, MCM2, MCM10, TK1, CDC45, CDC6
GO:0006261	DNA-templated DNA replication	161	5	0.92	1.00000	1	MCM2, MCM10, TK1, CDC45, CDC6
GO:0006268	DNA unwinding involved in DNA replication	21	2	0.12	0.00637	1	MCM2, CDC45
GO:0006275	regulation of DNA replication	125	2	0.72	1.00000	1	MCM2, CDC6
GO:0006281	DNA repair	609	8	3.49	0.67724	1	RMI2, FOXM1, SPIDR, UBE2T, MCM2, HMGA2, CDC45, TRIP13
GO:0006282	regulation of DNA repair	223	4	1.28	1.00000	1	RMI2, FOXM1, SPIDR, HMGA2
GO:0006302	double-strand break repair	316	7	1.81	0.23543	1	RMI2, FOXM1, SPIDR, MCM2, HMGA2, CDC45, TRIP13
GO:0006310	DNA recombination	341	6	1.96	0.27115	1	RMI2, SPIDR, HMGB3, MCM2, CDC45, TRIP13
GO:0006325	chromatin organization	1015	6	5.82	0.56737	1	OIP5, MCM2, NEK2, HJURP, SOX2, HMGA2
GO:0006338	chromatin remodeling	870	5	4.99	0.94442	1	OIP5, MCM2, NEK2, HJURP, HMGA2
GO:0006351	DNA-templated transcription	3319	19	19.04	1.00000	1	FBP1, FOXM1, FOSB, GREM1, ANXA3, HMGB3, IL6, IRF6, SMAD6, SMAD9, MAGEA3, PLA2G1B, SLC39A8, SOX2, SCGB1A1, ZBTB16, HMGA2, ATOH8, TRIP13
GO:0006355	regulation of DNA-templated transcription	3203	18	18.37	0.62602	1	FBP1, FOXM1, FOSB, GREM1, ANXA3, HMGB3, IL6, IRF6, SMAD6, SMAD9, MAGEA3, PLA2G1B, SLC39A8, SOX2, SCGB1A1, ZBTB16, HMGA2, ATOH8
GO:0006357	regulation of transcription by RNA polymerase II	2446	16	14.03	0.89329	1	FBP1, FOXM1, FOSB, GREM1, HMGB3, IL6, IRF6, SMAD6, SMAD9, MAGEA3, PLA2G1B, SOX2, SCGB1A1, ZBTB16, HMGA2, ATOH8
GO:0006366	transcription by RNA polymerase II	2558	17	14.67	0.46775	1	FBP1, FOXM1, FOSB, GREM1, HMGB3, IL6, IRF6, SMAD6, SMAD9, MAGEA3, PLA2G1B, SOX2, SCGB1A1, ZBTB16, HMGA2, ATOH8, TRIP13
GO:0006412	translation	655	2	3.76	0.81588	1	RPL39L, IL6
GO:0006468	protein phosphorylation	1107	10	6.35	1.00000	1	CD24, CDH5, CDKN3, GREM1, IL6, NEK2, PLA2G1B, HMGA2, ADTRP, CDC6
GO:0006508	proteolysis	1634	10	9.37	0.13706	1	CPM, AQP1, MAGEA3, MMP11, OLR1, ECSCR, SOX2, ADAM12, CLCA2, CDC20
GO:0006518	peptide metabolic process	64	2	0.37	0.19492	1	CPM, SLC7A11
GO:0006520	amino acid metabolic process	285	2	1.63	1.00000	1	SLC7A11, SLC39A8
GO:0006629	lipid metabolic process	1308	5	7.5	1.00000	1	SORBS1, PLA2G1B, UGT8, PIP5K1B, ADTRP
GO:0006631	fatty acid metabolic process	377	2	2.16	1.00000	1	PLA2G1B, ADTRP
GO:0006644	phospholipid metabolic process	365	2	2.09	1.00000	1	PLA2G1B, PIP5K1B
GO:0006650	glycerophospholipid metabolic process	287	2	1.65	1.00000	1	PLA2G1B, PIP5K1B
GO:0006753	nucleoside phosphate metabolic process	633	2	3.63	1.00000	1	FBP1, TK1
GO:0006790	sulfur compound metabolic process	321	2	1.84	1.00000	1	SLC7A11, HYAL1
GO:0006793	phosphorus metabolic process	2281	13	13.08	1.00000	1	CD24, CDH5, CDKN3, FBP1, GREM1, IL6, NEK2, PLA2G1B, TK1, HMGA2, PIP5K1B, ADTRP, CDC6
GO:0006796	phosphate-containing compound metabolic process	2278	13	13.07	1.00000	1	CD24, CDH5, CDKN3, FBP1, GREM1, IL6, NEK2, PLA2G1B, TK1, HMGA2, PIP5K1B, ADTRP, CDC6
GO:0006810	transport	4251	26	24.38	1.00000	1	CD24, SORBS1, GJB6, LYVE1, CP, SLC7A11, WDR72, GREM1, HBA1, ANXA3, HMMR, IL6, AQP1, KCNJ15, MSR1, OLR1, CLDN18, PLA2G1B, RRAD, SLC39A8, SLC6A4, C4BPA, CA4, ADTRP, CAV2, CLCA2
GO:0006811	monoatomic ion transport	1231	8	7.06	1.00000	1	CP, AQP1, KCNJ15, PLA2G1B, RRAD, SLC39A8, SLC6A4, CLCA2
GO:0006812	monoatomic cation transport	1032	7	5.92	1.00000	1	CP, AQP1, KCNJ15, PLA2G1B, RRAD, SLC39A8, SLC6A4
GO:0006813	potassium ion transport	233	2	1.34	1.00000	1	AQP1, KCNJ15
GO:0006816	calcium ion transport	426	2	2.44	1.00000	1	PLA2G1B, RRAD
GO:0006826	iron ion transport	53	2	0.3	0.14760	1	CP, SLC39A8
GO:0006865	amino acid transport	161	2	0.92	0.08781	1	SLC7A11, SLC6A4
GO:0006869	lipid transport	426	2	2.44	1.00000	1	MSR1, PLA2G1B
GO:0006873	intracellular monoatomic ion homeostasis	518	4	2.97	1.00000	1	CDH5, CP, SLC39A8, CAV2
GO:0006874	intracellular calcium ion homeostasis	296	2	1.7	0.74568	1	CDH5, CAV2
GO:0006879	intracellular iron ion homeostasis	69	2	0.4	0.28980	1	CP, SLC39A8
GO:0006897	endocytosis	694	8	3.98	0.58931	1	LYVE1, WDR72, GREM1, ANXA3, HMMR, MSR1, C4BPA, CAV2
GO:0006898	receptor-mediated endocytosis	266	5	1.53	0.00828	1	LYVE1, GREM1, HMMR, MSR1, CAV2
GO:0006909	phagocytosis	231	3	1.32	0.60382	1	ANXA3, MSR1, C4BPA
GO:0006915	apoptotic process	1858	17	10.66	0.76642	1	CD24, CDH5, ZNF385B, SLC7A11, GREM1, IL6, AQP1, SMAD6, MAGEA3, MCM2, GADD45B, PLA2G1B, ECSCR, HHIP, SOX2, ZBTB16, HMGA2
GO:0006925	inflammatory cell apoptotic process	22	2	0.13	1.00000	1	SLC7A11, IL6
GO:0006935	chemotaxis	447	5	2.56	0.41167	1	GREM1, IL6, PLA2G1B, TREM1, ECSCR
GO:0006949	syncytium formation	63	2	0.36	1.00000	1	JAM2, ADAM12
GO:0006950	response to stress	3844	36	22.05	1.00000	1	CD24, CDH5, POSTN, LYVE1, RMI2, FBP1, FOXM1, SPIDR, SLC7A11, SFTA3, GPX2, UBE2T, HBA1, ANXA3, HMGB3, HYAL1, IL6, AQP1, SMAD6, MAGEA3, MCM2, OLR1, PLA2G1B, TREM1, MCM10, SLC39A8, SLC6A4, SOX2, C4BPA, SCGB1A1, UGT8, HMGA2, CDC45, ADTRP, IL1RL1, TRIP13
GO:0006952	defense response	1771	13	10.16	1.00000	1	CDH5, ANXA3, HMGB3, HYAL1, IL6, AQP1, OLR1, PLA2G1B, TREM1, SLC39A8, C4BPA, SCGB1A1, IL1RL1
GO:0006954	inflammatory response	846	7	4.85	0.55188	1	CDH5, HYAL1, IL6, OLR1, SLC39A8, SCGB1A1, IL1RL1
GO:0006955	immune response	1774	11	10.17	0.59576	1	CD24, BTNL9, ANXA3, HMGB3, IL6, SMAD6, PLA2G1B, TREM1, C4BPA, IL1RL1, CD69
GO:0006959	humoral immune response	285	4	1.63	0.03414	1	IL6, PLA2G1B, TREM1, C4BPA
GO:0006970	response to osmotic stress	85	2	0.49	1.00000	1	FBP1, AQP1
GO:0006972	hyperosmotic response	28	2	0.16	1.00000	1	FBP1, AQP1
GO:0006974	DNA damage response	904	9	5.18	0.64073	1	RMI2, FOXM1, SPIDR, UBE2T, MCM2, MCM10, HMGA2, CDC45, TRIP13
GO:0006979	response to oxidative stress	390	7	2.24	0.41321	1	SLC7A11, GPX2, HBA1, HYAL1, IL6, AQP1, SCGB1A1
GO:0006996	organelle organization	3539	22	20.3	1.00000	1	CDH5, SORBS1, OIP5, RMI2, PLEKHH2, WDR72, ASPM, HMGB3, AQP1, ARHGAP6, MCM2, NEK2, PLA2G1B, HJURP, UGT8, HMGA2, CDC45, CAV2, CCNB2, TRIP13, CDC6, CDC20
GO:0007010	cytoskeleton organization	1493	12	8.56	0.61522	1	CDH5, SORBS1, PLEKHH2, WDR72, ASPM, AQP1, ARHGAP6, NEK2, PLA2G1B, UGT8, CCNB2, CDC20
GO:0007015	actin filament organization	446	4	2.56	0.47505	1	SORBS1, PLEKHH2, ARHGAP6, PLA2G1B
GO:0007017	microtubule-based process	970	6	5.56	1.00000	1	CDH5, WDR72, ASPM, NEK2, CCNB2, CDC20
GO:0007043	cell-cell junction assembly	154	4	0.88	1.00000	1	CDH5, GJB6, CLDN18, UGT8
GO:0007044	cell-substrate junction assembly	95	3	0.54	1.00000	1	SORBS1, GREM1, ARHGAP6
GO:0007049	cell cycle	1614	20	9.26	1.00000	1	CDKN3, OIP5, RMI2, FOXM1, ASPM, MCM2, GADD45B, NEK2, HJURP, SLC6A4, SOX2, TK1, CENPU, HMGA2, CDC45, CAV2, CCNB2, TRIP13, CDC6, CDC20
GO:0007051	spindle organization	199	4	1.14	1.00000	1	ASPM, NEK2, CCNB2, CDC20
GO:0007052	mitotic spindle organization	130	2	0.75	1.00000	1	NEK2, CDC20
GO:0007059	chromosome segregation	419	10	2.4	0.00313	1	OIP5, RMI2, ASPM, NEK2, HJURP, CENPU, CCNB2, TRIP13, CDC6, CDC20
GO:0007088	regulation of mitotic nuclear division	119	4	0.68	0.00561	1	NEK2, CAV2, TRIP13, CDC20
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	97	3	0.56	1.00000	1	TRIP13, CDC6, CDC20
GO:0007093	mitotic cell cycle checkpoint signaling	151	3	0.87	1.00000	1	TRIP13, CDC6, CDC20
GO:0007094	mitotic spindle assembly checkpoint signaling	49	2	0.28	0.03214	1	TRIP13, CDC20
GO:0007127	meiosis I	126	2	0.72	1.00000	1	CCNB2, TRIP13
GO:0007143	female meiotic nuclear division	36	2	0.21	1.00000	1	CCNB2, TRIP13
GO:0007144	female meiosis I	11	2	0.06	0.03906	1	CCNB2, TRIP13
GO:0007154	cell communication	6053	47	34.72	0.12562	1	CD24, CDH5, MYZAP, SORBS1, POSTN, GJB6, WIF1, OIP5, ZNF385B, BTNL9, DSG2, FBP1, FOXM1, SLC7A11, WDR72, ASPM, GREM1, GDF10, IGFBP2, IL6, AQP1, ARHGAP6, SMAD6, SMAD9, MAGEA3, GADD45B, CLDN18, PLA2G1B, GPR87, TREM1, MS4A7, RRAD, SLC39A8, HHIP, SLC6A4, SOX2, SCGB1A1, HMGA2, CDC45, PIP5K1B, ATOH8, CAV2, SCEL, IL1RL1, TRIP13, CDC6, CDC20
GO:0007155	cell adhesion	1478	27	8.48	0.07792	1	CD24, CDH5, SORBS1, POSTN, LYVE1, DSG2, SLC7A11, GREM1, HYAL1, IGFBP2, IL6, ARHGAP6, SMAD6, MFAP4, OLR1, CLDN18, ROBO4, JAM2, SLC39A8, SLC6A4, SOX2, SCGB1A1, ZBTB16, ADAM12, ADTRP, CLCA2, CD69
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	149	3	0.85	0.05425	1	CDH5, DSG2, ROBO4
GO:0007159	leukocyte cell-cell adhesion	411	10	2.36	0.08657	1	CD24, IGFBP2, IL6, OLR1, JAM2, SLC39A8, SCGB1A1, ZBTB16, ADTRP, CD69
GO:0007160	cell-matrix adhesion	231	5	1.32	0.40414	1	SORBS1, POSTN, LYVE1, GREM1, ARHGAP6
GO:0007162	negative regulation of cell adhesion	288	5	1.65	1.00000	1	POSTN, ARHGAP6, SCGB1A1, ADTRP, CD69
GO:0007163	establishment or maintenance of cell polarity	226	2	1.3	1.00000	1	CDH5, AQP1
