GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0000122	negative regulation of transcription by RNA polymerase II	910	14	10.27	0.14851	1	FBP1, FOXM1, FOSB, TRIM29, UHRF1, MAGEA3, SOX2, NKX2-1, SCGB1A1, ZBTB16, ZNF750, NR4A3, HMGA2, CAV1
GO:0000165	MAPK cascade	742	11	8.37	1.00000	1	CD24, FOXM1, ANGPT1, IL6, GADD45B, PLA2G1B, SOX2, TEK, UCHL1, CAV1, CAV2
GO:0000209	protein polyubiquitination	259	3	2.92	0.67194	1	UBE2C, PRAME, UBE2T
GO:0000212	meiotic spindle organization	21	2	0.24	1.00000	1	ASPM, CCNB2
GO:0000226	microtubule cytoskeleton organization	657	14	7.41	0.70656	1	CDH5, TPX2, KIF4A, WDR72, ASPM, UHRF1, MAD2L1, NEK2, NUSAP1, TPPP3, DST, NUF2, CCNB2, CDC20
GO:0000278	mitotic cell cycle	879	23	9.92	1.00000	1	CDKN3, UBE2C, ECT2, TPX2, FOXM1, KIF4A, RGCC, UHRF1, MAD2L1, MCM2, NEK2, NUSAP1, NCAPG, BUB1B, TK1, CDC45, NUF2, CAV2, CCNB2, TRIP13, GINS1, CDC6, CDC20
GO:0000280	nuclear division	436	17	4.92	1.00000	1	UBE2C, TPX2, KIF4A, ASPM, RGCC, UHRF1, MAD2L1, NEK2, NUSAP1, NCAPG, BUB1B, TOP2A, NUF2, CAV2, CCNB2, TRIP13, CDC20
GO:0000281	mitotic cytokinesis	91	3	1.03	0.10873	1	ECT2, KIF4A, NUSAP1
GO:0000302	response to reactive oxygen species	191	10	2.16	0.13227	1	FBLN5, COL1A1, SESN3, ECT2, HBA1, HBB, HYAL1, IL6, AQP1, SCGB1A1
GO:0000724	double-strand break repair via homologous recombination	184	5	2.08	0.63900	1	RMI2, SPIDR, UHRF1, MCM2, CDC45
GO:0000725	recombinational repair	190	5	2.14	1.00000	1	RMI2, SPIDR, UHRF1, MCM2, CDC45
GO:0000727	double-strand break repair via break-induced replication	12	2	0.14	0.00776	1	MCM2, CDC45
GO:0000768	syncytium formation by plasma membrane fusion	59	3	0.67	1.00000	1	JAM2, ADAM12, SCGB3A1
GO:0000819	sister chromatid segregation	231	15	2.61	0.03138	1	UBE2C, RMI2, TPX2, KIF4A, UHRF1, MAD2L1, NEK2, NUSAP1, NCAPG, BUB1B, TOP2A, NUF2, TRIP13, CDC6, CDC20
GO:0000902	cell morphogenesis	973	11	10.98	0.16255	1	CDH5, FRY, POSTN, ECT2, FGR, FLRT3, GREM1, ROBO4, NKX2-1, UCHL1, UGT8
GO:0000910	cytokinesis	182	4	2.05	1.00000	1	ECT2, KIF4A, NUSAP1, CDC6
GO:0001101	response to acid chemical	136	6	1.53	1.00000	1	CDO1, COL1A1, COL1A2, SESN3, GDF10, SLC7A5
GO:0001501	skeletal system development	528	13	5.96	0.22514	1	COL1A1, COL1A2, COL11A1, FGR, GREM1, GDF10, HYAL1, CLDN18, PITX1, HHIP, TEK, ZBTB16, HMGA2
GO:0001503	ossification	423	14	4.77	0.40471	1	CTHRC1, COL1A1, COL1A2, COL11A1, FGR, GREM1, GDF10, IGFBP2, IL6, SMAD6, SOX2, TEK, CLEC3B, ZBTB16
GO:0001508	action potential	171	3	1.93	1.00000	1	DSG2, SCN7A, CAV1
GO:0001525	angiogenesis	549	18	6.2	0.33262	1	CDH5, CXCL13, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, ROBO4, TMEM100, ECSCR, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001558	regulation of cell growth	392	6	4.42	0.60800	1	AGTR1, AGTR2, FBP1, GREM1, HYAL1, SCGB3A1
GO:0001568	blood vessel development	730	23	8.24	0.01238	1	CDH5, CXCL13, WIF1, COL1A1, COL1A2, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, SMAD6, ROBO4, TMEM100, ECSCR, SLC1A1, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001570	vasculogenesis	84	2	0.95	0.53169	1	TMEM100, CAV1
GO:0001649	osteoblast differentiation	233	8	2.63	0.10387	1	CTHRC1, COL1A1, GREM1, GDF10, IGFBP2, IL6, SMAD6, SOX2
GO:0001654	eye development	403	4	4.55	0.29046	1	SLC7A11, AQP1, SLC1A1, SOX2
GO:0001656	metanephros development	91	3	1.03	1.00000	1	AGTR2, GREM1, AQP1
GO:0001657	ureteric bud development	100	3	1.13	0.30308	1	AGTR2, GREM1, SMAD6
GO:0001658	branching involved in ureteric bud morphogenesis	61	2	0.69	1.00000	1	AGTR2, GREM1
GO:0001659	temperature homeostasis	184	2	2.08	1.00000	1	FABP4, CAV1
GO:0001666	response to hypoxia	303	9	3.42	0.03051	1	CD24, POSTN, AK4, RGCC, AQP1, KCNK3, SLC6A4, TEK, CAV1
GO:0001678	intracellular glucose homeostasis	156	3	1.76	1.00000	1	GJB6, COL1A1, VSNL1
GO:0001701	in utero embryonic development	396	6	4.47	0.39134	1	SLC34A2, ANGPT1, NEK2, TMEM100, CCNB2, GINS1
GO:0001704	formation of primary germ layer	125	4	1.41	0.02225	1	COL11A1, SOX2, HMGA2, ATOH8
GO:0001706	endoderm formation	60	3	0.68	1.00000	1	COL11A1, SOX2, HMGA2
GO:0001763	morphogenesis of a branching structure	203	4	2.29	1.00000	1	AGTR2, GREM1, HHIP, NKX2-1
GO:0001764	neuron migration	183	2	2.07	0.85329	1	ASPM, NKX2-1
GO:0001765	membrane raft assembly	13	2	0.15	1.00000	1	CAV1, CAV2
GO:0001775	cell activation	1106	17	12.48	1.00000	1	CD24, FGR, SLC7A11, RGCC, HBB, ANXA3, IGFBP2, IL6, MNDA, SLC6A4, SCGB1A1, ZBTB16, NR4A3, CAV1, LY6D, IL1RL1, CD69
GO:0001776	leukocyte homeostasis	112	3	1.26	1.00000	1	SLC7A11, IL6, CCNB2
GO:0001780	neutrophil homeostasis	20	2	0.23	1.00000	1	SLC7A11, IL6
GO:0001781	neutrophil apoptotic process	7	2	0.08	0.01123	1	SLC7A11, IL6
GO:0001816	cytokine production	781	13	8.81	1.00000	1	CD24, POSTN, BTNL9, FGR, ANGPT1, RGCC, IL6, PLA2G1B, TREM1, SCGB1A1, NR4A3, SLC7A5, IL1RL1
GO:0001817	regulation of cytokine production	774	12	8.74	0.44714	1	CD24, POSTN, BTNL9, FGR, ANGPT1, RGCC, IL6, PLA2G1B, SCGB1A1, NR4A3, SLC7A5, IL1RL1
GO:0001818	negative regulation of cytokine production	296	6	3.34	1.00000	1	CD24, ANGPT1, RGCC, IL6, SCGB1A1, IL1RL1
GO:0001819	positive regulation of cytokine production	487	8	5.5	0.38454	1	POSTN, FGR, RGCC, IL6, PLA2G1B, NR4A3, SLC7A5, IL1RL1
GO:0001822	kidney development	319	9	3.6	0.66462	1	CD24, AGTR1, AGTR2, GREM1, ANGPT1, AQP1, SMAD6, TEK, ZBTB16
GO:0001823	mesonephros development	105	4	1.19	0.04394	1	AGTR2, GREM1, SMAD6, ZBTB16
GO:0001824	blastocyst development	114	2	1.29	0.64754	1	NEK2, GINS1
GO:0001837	epithelial to mesenchymal transition	173	8	1.95	0.40412	1	COL1A1, GREM1, RGCC, IL6, TMEM100, NKX2-1, ZNF750, HMGA2
GO:0001838	embryonic epithelial tube formation	114	2	1.29	1.00000	1	CTHRC1, GREM1
GO:0001885	endothelial cell development	66	2	0.74	1.00000	1	CDH5, ROBO4
GO:0001889	liver development	144	2	1.63	1.00000	1	IL6, SLC7A5
GO:0001894	tissue homeostasis	265	8	2.99	1.00000	1	CDH5, GJB6, ANGPT1, IL6, CLDN18, JAM2, SLC39A8, SLC1A1
GO:0001906	cell killing	243	4	2.74	1.00000	1	CXCL13, CXCL2, KRT6A, TREM1
GO:0001932	regulation of protein phosphorylation	674	18	7.61	0.19316	1	CD24, CDH5, CDKN3, ECT2, FGR, TPX2, LIMCH1, GREM1, ANGPT1, RGCC, IL6, PLA2G1B, TEK, UCHL1, HMGA2, ADTRP, CAV1, CDC6
GO:0001933	negative regulation of protein phosphorylation	217	2	2.45	1.00000	1	UCHL1, CAV1
GO:0001934	positive regulation of protein phosphorylation	428	13	4.83	0.06763	1	CD24, ECT2, TPX2, LIMCH1, GREM1, ANGPT1, RGCC, IL6, PLA2G1B, TEK, HMGA2, ADTRP, CAV1
GO:0001935	endothelial cell proliferation	161	6	1.82	1.00000	1	AGTR1, RGCC, TEK, ATOH8, CAV1, CAV2
GO:0001936	regulation of endothelial cell proliferation	138	6	1.56	1.00000	1	AGTR1, RGCC, TEK, ATOH8, CAV1, CAV2
GO:0001937	negative regulation of endothelial cell proliferation	46	4	0.52	0.00177	1	RGCC, ATOH8, CAV1, CAV2
GO:0001938	positive regulation of endothelial cell proliferation	93	3	1.05	0.23083	1	AGTR1, TEK, CAV2
GO:0001944	vasculature development	760	23	8.58	1.00000	1	CDH5, CXCL13, WIF1, COL1A1, COL1A2, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, SMAD6, ROBO4, TMEM100, ECSCR, SLC1A1, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001952	regulation of cell-matrix adhesion	118	5	1.33	1.00000	1	POSTN, LIMCH1, GREM1, ARHGAP6, TEK
GO:0001953	negative regulation of cell-matrix adhesion	34	2	0.38	0.18412	1	POSTN, ARHGAP6
GO:0001958	endochondral ossification	30	2	0.34	0.04482	1	COL1A1, TEK
GO:0001959	regulation of cytokine-mediated signaling pathway	164	5	1.85	0.38905	1	CD24, ANGPT1, IL6, CLDN18, CAV1
GO:0001960	negative regulation of cytokine-mediated signaling pathway	82	3	0.93	0.43064	1	IL6, CLDN18, CAV1
GO:0001975	response to amphetamine	36	2	0.41	0.06214	1	FOSB, SLC1A1
GO:0001990	regulation of systemic arterial blood pressure by hormone	38	2	0.43	1.00000	1	AGTR1, AGTR2
GO:0002009	morphogenesis of an epithelium	487	7	5.5	0.39181	1	CTHRC1, AGTR2, FLRT3, GREM1, KRT6A, HHIP, NKX2-1
GO:0002016	regulation of blood volume by renin-angiotensin	7	2	0.08	1.00000	1	AGTR1, AGTR2
GO:0002027	regulation of heart rate	99	4	1.12	1.00000	1	DSG2, AGTR2, SLC1A1, CAV1
GO:0002034	maintenance of blood vessel diameter homeostasis by renin-angiotensin	5	2	0.06	0.04415	1	AGTR1, AGTR2
GO:0002040	sprouting angiogenesis	137	5	1.55	0.16764	1	AGTR1, GREM1, ANGPT1, TEK, ADTRP
GO:0002042	cell migration involved in sprouting angiogenesis	58	2	0.65	0.13929	1	GREM1, ADTRP
GO:0002062	chondrocyte differentiation	112	4	1.26	0.37593	1	COL11A1, GREM1, ZBTB16, HMGA2
GO:0002064	epithelial cell development	214	3	2.42	0.76014	1	CDH5, ADAMTSL4, ROBO4
GO:0002065	columnar/cuboidal epithelial cell differentiation	125	3	1.41	1.00000	1	WDR72, PKP1, CAV1
GO:0002090	regulation of receptor internalization	73	2	0.82	1.00000	1	GREM1, ANGPT1
GO:0002092	positive regulation of receptor internalization	28	2	0.32	0.03952	1	GREM1, ANGPT1
GO:0002218	activation of innate immune response	299	3	3.37	0.20435	1	MNDA, FCN3, CAV1
GO:0002221	pattern recognition receptor signaling pathway	263	2	2.97	1.00000	1	FCN3, CAV1
GO:0002237	response to molecule of bacterial origin	353	8	3.98	0.04364	1	CD24, CXCL13, GJB6, CXCL2, IL6, SMAD6, SCGB1A1, SLC7A5
GO:0002250	adaptive immune response	491	7	5.54	0.50685	1	CXCL13, LAMP3, IL6, TREM1, C4BPA, IL1RL1, CD69
GO:0002251	organ or tissue specific immune response	40	2	0.45	1.00000	1	IL6, PLA2G1B
GO:0002252	immune effector process	658	13	7.43	1.00000	1	FGR, ANGPT1, RGCC, ANXA3, IL6, PLA2G1B, TREM1, SFTPA1, C4BPA, NR4A3, SLC7A5, FCN3, CD69
GO:0002253	activation of immune response	552	8	6.23	1.00000	1	BTNL9, FGR, RGCC, MNDA, C4BPA, NR4A3, FCN3, CAV1
GO:0002262	myeloid cell homeostasis	178	2	2.01	1.00000	1	SLC7A11, IL6
GO:0002263	cell activation involved in immune response	311	5	3.51	1.00000	1	FGR, ANXA3, IL6, NR4A3, CD69
GO:0002274	myeloid leukocyte activation	237	5	2.67	1.00000	1	FGR, ANXA3, IL6, NR4A3, IL1RL1
GO:0002275	myeloid cell activation involved in immune response	96	3	1.08	1.00000	1	FGR, ANXA3, NR4A3
GO:0002279	mast cell activation involved in immune response	54	2	0.61	1.00000	1	FGR, NR4A3
GO:0002285	lymphocyte activation involved in immune response	221	2	2.49	1.00000	1	IL6, CD69
GO:0002286	T cell activation involved in immune response	133	2	1.5	1.00000	1	IL6, CD69
GO:0002287	alpha-beta T cell activation involved in immune response	83	2	0.94	1.00000	1	IL6, CD69
GO:0002292	T cell differentiation involved in immune response	91	2	1.03	1.00000	1	IL6, CD69
GO:0002293	alpha-beta T cell differentiation involved in immune response	83	2	0.94	1.00000	1	IL6, CD69
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	82	2	0.93	1.00000	1	IL6, CD69
GO:0002295	T-helper cell lineage commitment	28	2	0.32	1.00000	1	IL6, CD69
GO:0002360	T cell lineage commitment	41	2	0.46	1.00000	1	IL6, CD69
GO:0002363	alpha-beta T cell lineage commitment	33	2	0.37	1.00000	1	IL6, CD69
GO:0002366	leukocyte activation involved in immune response	307	5	3.46	1.00000	1	FGR, ANXA3, IL6, NR4A3, CD69
GO:0002367	cytokine production involved in immune response	124	5	1.4	0.01112	1	ANGPT1, IL6, TREM1, NR4A3, SLC7A5
GO:0002376	immune system process	2538	39	28.64	0.07046	1	CD24, CXCL13, LYVE1, BTNL9, FGR, TRIM29, SLC7A11, GREM1, LAMP3, ANGPT1, RGCC, CXCL2, ANXA3, HMGB3, IGFBP2, IL6, IRF6, KRT6A, SMAD6, MNDA, OLR1, CLDN18, PLA2G1B, TREM1, JAM2, SFTPA1, C4BPA, SCGB1A1, ZBTB16, NR4A3, SLC7A5, ADTRP, FCN3, CAV1, LY6D, CCNB2, IL1RL1, APOBEC3B, CD69
GO:0002429	immune response-activating cell surface receptor signaling pathway	309	5	3.49	1.00000	1	BTNL9, FGR, MNDA, NR4A3, FCN3
GO:0002431	Fc receptor mediated stimulatory signaling pathway	31	2	0.35	1.00000	1	FGR, NR4A3
GO:0002440	production of molecular mediator of immune response	226	5	2.55	1.00000	1	ANGPT1, IL6, TREM1, NR4A3, SLC7A5
GO:0002443	leukocyte mediated immunity	409	7	4.62	1.00000	1	FGR, ANXA3, IL6, PLA2G1B, TREM1, C4BPA, NR4A3
GO:0002444	myeloid leukocyte mediated immunity	114	6	1.29	1.00000	1	FGR, ANXA3, IL6, PLA2G1B, TREM1, NR4A3
GO:0002446	neutrophil mediated immunity	39	4	0.44	0.00640	1	ANXA3, IL6, PLA2G1B, TREM1
GO:0002448	mast cell mediated immunity	54	2	0.61	1.00000	1	FGR, NR4A3
GO:0002449	lymphocyte mediated immunity	311	2	3.51	1.00000	1	IL6, C4BPA
GO:0002456	T cell mediated immunity	132	2	1.49	0.27267	1	IL6, C4BPA
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	327	5	3.69	1.00000	1	CXCL13, IL6, C4BPA, IL1RL1, CD69
GO:0002521	leukocyte differentiation	616	6	6.95	1.00000	1	IL6, CLDN18, ZBTB16, LY6D, IL1RL1, CD69
GO:0002548	monocyte chemotaxis	50	2	0.56	0.21149	1	GREM1, IL6
GO:0002573	myeloid leukocyte differentiation	239	2	2.7	1.00000	1	CLDN18, IL1RL1
GO:0002682	regulation of immune system process	1557	25	17.57	1.00000	1	CD24, CXCL13, LYVE1, BTNL9, FGR, SLC7A11, GREM1, ANGPT1, RGCC, IGFBP2, IL6, MNDA, CLDN18, PLA2G1B, JAM2, C4BPA, SCGB1A1, ZBTB16, NR4A3, SLC7A5, ADTRP, FCN3, CAV1, IL1RL1, CD69
GO:0002683	negative regulation of immune system process	510	10	5.76	1.00000	1	FGR, GREM1, ANGPT1, MNDA, CLDN18, C4BPA, SCGB1A1, ADTRP, IL1RL1, CD69
GO:0002684	positive regulation of immune system process	1077	18	12.15	1.00000	1	CD24, CXCL13, LYVE1, BTNL9, FGR, RGCC, IGFBP2, IL6, MNDA, PLA2G1B, JAM2, C4BPA, ZBTB16, NR4A3, SLC7A5, FCN3, CAV1, IL1RL1
GO:0002685	regulation of leukocyte migration	229	7	2.58	1.00000	1	CXCL13, LYVE1, GREM1, IL6, JAM2, ADTRP, CD69
GO:0002686	negative regulation of leukocyte migration	52	3	0.59	1.00000	1	GREM1, ADTRP, CD69
GO:0002687	positive regulation of leukocyte migration	150	4	1.69	1.00000	1	CXCL13, LYVE1, IL6, JAM2
GO:0002688	regulation of leukocyte chemotaxis	121	3	1.37	1.00000	1	CXCL13, GREM1, IL6
GO:0002690	positive regulation of leukocyte chemotaxis	93	2	1.05	0.56750	1	CXCL13, IL6
GO:0002694	regulation of leukocyte activation	566	11	6.39	1.00000	1	CD24, FGR, IGFBP2, IL6, MNDA, SCGB1A1, ZBTB16, NR4A3, CAV1, IL1RL1, CD69
GO:0002695	negative regulation of leukocyte activation	184	4	2.08	1.00000	1	FGR, MNDA, SCGB1A1, CD69
GO:0002696	positive regulation of leukocyte activation	360	7	4.06	1.00000	1	CD24, IGFBP2, IL6, ZBTB16, NR4A3, CAV1, IL1RL1
GO:0002697	regulation of immune effector process	396	8	4.47	1.00000	1	FGR, ANGPT1, IL6, C4BPA, NR4A3, SLC7A5, FCN3, CD69
GO:0002698	negative regulation of immune effector process	127	3	1.43	1.00000	1	ANGPT1, C4BPA, CD69
GO:0002699	positive regulation of immune effector process	259	5	2.92	1.00000	1	FGR, IL6, NR4A3, SLC7A5, FCN3
GO:0002700	regulation of production of molecular mediator of immune response	192	4	2.17	1.00000	1	ANGPT1, IL6, NR4A3, SLC7A5
GO:0002702	positive regulation of production of molecular mediator of immune response	137	3	1.55	1.00000	1	IL6, NR4A3, SLC7A5
GO:0002703	regulation of leukocyte mediated immunity	251	3	2.83	1.00000	1	FGR, IL6, C4BPA
GO:0002706	regulation of lymphocyte mediated immunity	191	2	2.16	1.00000	1	IL6, C4BPA
GO:0002718	regulation of cytokine production involved in immune response	123	4	1.39	1.00000	1	ANGPT1, IL6, NR4A3, SLC7A5
GO:0002720	positive regulation of cytokine production involved in immune response	83	3	0.94	0.20190	1	IL6, NR4A3, SLC7A5
GO:0002757	immune response-activating signaling pathway	490	6	5.53	1.00000	1	BTNL9, FGR, MNDA, NR4A3, FCN3, CAV1
GO:0002758	innate immune response-activating signaling pathway	279	2	3.15	1.00000	1	FCN3, CAV1
GO:0002764	immune response-regulating signaling pathway	548	7	6.18	1.00000	1	CD24, BTNL9, FGR, MNDA, NR4A3, FCN3, CAV1
GO:0002768	immune response-regulating cell surface receptor signaling pathway	342	6	3.86	0.09649	1	CD24, BTNL9, FGR, MNDA, NR4A3, FCN3
GO:0002790	peptide secretion	253	3	2.86	1.00000	1	IL6, AQP1, VSNL1
GO:0002791	regulation of peptide secretion	205	2	2.31	1.00000	1	IL6, VSNL1
GO:0002819	regulation of adaptive immune response	214	4	2.42	1.00000	1	IL6, C4BPA, IL1RL1, CD69
GO:0002820	negative regulation of adaptive immune response	67	3	0.76	1.00000	1	C4BPA, IL1RL1, CD69
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	199	4	2.25	1.00000	1	IL6, C4BPA, IL1RL1, CD69
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	62	3	0.7	1.00000	1	C4BPA, IL1RL1, CD69
GO:0002831	regulation of response to biotic stimulus	535	4	6.04	1.00000	1	FGR, MNDA, FCN3, CAV1
GO:0002833	positive regulation of response to biotic stimulus	394	3	4.45	1.00000	1	MNDA, FCN3, CAV1
GO:0002920	regulation of humoral immune response	46	2	0.52	0.15609	1	CXCL13, C4BPA
GO:0002931	response to ischemia	63	2	0.71	0.15886	1	UCHL1, CAV1
GO:0002934	desmosome organization	11	2	0.12	0.06551	1	DSG2, PKP1
GO:0003002	regionalization	419	6	4.73	1.00000	1	WIF1, GREM1, SMAD6, HHIP, NKX2-1, ZBTB16
GO:0003006	developmental process involved in reproduction	982	8	11.08	1.00000	1	RPL39L, ASPM, TPPP3, JAM2, NKX2-1, ZBTB16, CCDC34, TRIP13
GO:0003007	heart morphogenesis	266	4	3	1.00000	1	COL11A1, SMAD6, TMEM100, TEK
GO:0003008	system process	1931	27	21.79	1.00000	1	CDH5, ATP8A1, POSTN, GJB6, FBXO32, COL1A1, COL1A2, COL11A1, DSG2, AGTR1, AGTR2, SLC7A11, ANGPT1, HBB, AQP1, OLR1, TMEM100, CAMK2N1, JAM2, SCN7A, SLC1A1, SLC6A4, TEK, UCHL1, NR4A3, SLC7A5, CAV1
GO:0003012	muscle system process	434	5	4.9	1.00000	1	FBXO32, DSG2, SCN7A, NR4A3, CAV1
GO:0003013	circulatory system process	597	16	6.74	1.00000	1	CDH5, ATP8A1, POSTN, COL1A2, DSG2, AGTR1, AGTR2, ANGPT1, HBB, OLR1, SCN7A, SLC1A1, SLC6A4, TEK, SLC7A5, CAV1
GO:0003014	renal system process	130	4	1.47	1.00000	1	AGTR1, AGTR2, HBB, AQP1
GO:0003015	heart process	249	5	2.81	1.00000	1	DSG2, AGTR2, SCN7A, SLC1A1, CAV1
GO:0003018	vascular process in circulatory system	270	11	3.05	1.00000	1	CDH5, ATP8A1, AGTR1, AGTR2, ANGPT1, HBB, SLC1A1, SLC6A4, TEK, SLC7A5, CAV1
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	45	2	0.51	1.00000	1	AGTR1, AGTR2
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	25	2	0.28	1.00000	1	AGTR1, AGTR2
GO:0003072	renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure	5	2	0.06	1.00000	1	AGTR1, AGTR2
GO:0003073	regulation of systemic arterial blood pressure	98	3	1.11	0.18386	1	POSTN, AGTR1, AGTR2
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	24	2	0.27	1.00000	1	AGTR1, AGTR2
GO:0003158	endothelium development	138	4	1.56	1.00000	1	CDH5, ROBO4, TMEM100, ATOH8
GO:0003161	cardiac conduction system development	37	2	0.42	1.00000	1	GJB6, DSG2
GO:0003205	cardiac chamber development	171	3	1.93	1.00000	1	COL11A1, SMAD6, TEK
GO:0003206	cardiac chamber morphogenesis	128	3	1.44	1.00000	1	COL11A1, SMAD6, TEK
GO:0003229	ventricular cardiac muscle tissue development	63	2	0.71	1.00000	1	COL11A1, DSG2
GO:0003231	cardiac ventricle development	127	2	1.43	1.00000	1	COL11A1, SMAD6
GO:0003330	regulation of extracellular matrix constituent secretion	9	2	0.1	1.00000	1	RGCC, ADTRP
GO:0003333	amino acid transmembrane transport	104	4	1.17	1.00000	1	SLC6A14, SLC7A11, SLC1A1, SLC7A5
GO:0003338	metanephros morphogenesis	31	2	0.35	1.00000	1	AGTR2, GREM1
GO:0005975	carbohydrate metabolic process	558	4	6.3	0.74897	1	SORBS1, FBP1, HYAL1, UCHL1
GO:0005996	monosaccharide metabolic process	257	2	2.9	1.00000	1	SORBS1, FBP1
GO:0006006	glucose metabolic process	193	2	2.18	1.00000	1	SORBS1, FBP1
GO:0006022	aminoglycan metabolic process	122	4	1.38	1.00000	1	LYVE1, ANGPT1, HMMR, HYAL1
GO:0006026	aminoglycan catabolic process	34	3	0.38	1.00000	1	LYVE1, HMMR, HYAL1
GO:0006027	glycosaminoglycan catabolic process	28	3	0.32	1.00000	1	LYVE1, HMMR, HYAL1
GO:0006029	proteoglycan metabolic process	88	2	0.99	0.47574	1	COL11A1, HYAL1
GO:0006082	organic acid metabolic process	888	10	10.02	1.00000	1	CDO1, ADH1B, FBP1, SLC7A11, PSAT1, PLA2G1B, SLC39A8, UCHL1, ADTRP, CAV1
GO:0006090	pyruvate metabolic process	124	2	1.4	1.00000	1	FBP1, UCHL1
GO:0006091	generation of precursor metabolites and energy	465	5	5.25	1.00000	1	SORBS1, AK4, FBP1, UCHL1, NR4A3
GO:0006096	glycolytic process	94	2	1.06	1.00000	1	FBP1, UCHL1
GO:0006109	regulation of carbohydrate metabolic process	182	3	2.05	1.00000	1	SORBS1, FBP1, UCHL1
GO:0006110	regulation of glycolytic process	55	2	0.62	1.00000	1	FBP1, UCHL1
GO:0006139	nucleobase-containing compound metabolic process	5372	52	60.63	1.00000	1	NAMPT, RMI2, COL1A1, GIMAP7, AGTR2, AK4, FABP4, FBP1, FOXM1, SPIDR, PRAME, FOSB, TRIM29, GREM1, RGCC, ATAD2, UBE2T, UHRF1, ANXA3, HMGB3, IL6, IRF6, LMO7, SMAD6, SMAD9, MAGEA3, MCM2, NEK2, PITX1, PKP1, PLA2G1B, MCM10, SLC39A8, SOX2, NKX2-1, TK1, TOP2A, UCHL1, SCGB1A1, ZBTB16, ZNF750, NR4A3, HMGA2, CDC45, ATOH8, FCN3, CAV1, TRIP13, FHL5, APOBEC3B, GINS1, CDC6
GO:0006140	regulation of nucleotide metabolic process	85	2	0.96	1.00000	1	FBP1, UCHL1
GO:0006163	purine nucleotide metabolic process	424	5	4.79	1.00000	1	NAMPT, GIMAP7, AK4, FBP1, UCHL1
GO:0006164	purine nucleotide biosynthetic process	188	2	2.12	1.00000	1	NAMPT, AK4
GO:0006195	purine nucleotide catabolic process	135	2	1.52	1.00000	1	FBP1, UCHL1
