Term	Ont	N	DE	P.DE	adj_pval	GOID
phosphate-containing compound metabolic process	BP	2045	7	0.222348608853911	1	GO:0006796
transport	BP	4257	10	0.598772725524528	1	GO:0006810
apoptotic process	BP	1866	7	0.161760081365126	1	GO:0006915
response to stress	BP	3868	18	0.00300199518675001	0.616114407899911	GO:0006950
defense response	BP	1784	6	0.261110448977246	1	GO:0006952
inflammatory response	BP	849	2	0.615044950321707	1	GO:0006954
cell adhesion	BP	1476	12	0.000161318030499384	0.178732311891793	GO:0007155
leukocyte cell-cell adhesion	BP	414	3	0.0786525740391435	1	GO:0007159
cell surface receptor signaling pathway	BP	2712	14	0.00406284854900084	0.726037588687981	GO:0007166
multicellular organism development	BP	4597	22	0.000505255348754661	0.277731764001181	GO:0007275
blood circulation	BP	518	3	0.130130623275294	1	GO:0008015
cell death	BP	1925	7	0.180794743564793	1	GO:0008219
cell population proliferation	BP	1932	13	0.000526410672324996	0.277731764001181	GO:0008283
positive regulation of cell population proliferation	BP	911	5	0.0684818483261157	1	GO:0008284
catabolic process	BP	2585	7	0.437947507673352	1	GO:0009056
biosynthetic process	BP	7407	17	0.659696829364724	1	GO:0009058
response to external stimulus	BP	2311	13	0.002758006827318	0.580654414588573	GO:0009605
response to abiotic stimulus	BP	1130	6	0.0541965310629807	1	GO:0009628
anatomical structure morphogenesis	BP	2654	15	0.00112611076227442	0.396087117162523	GO:0009653
embryo development	BP	1107	7	0.0166211588996596	1	GO:0009790
embryo development ending in birth or egg hatching	BP	676	3	0.224470807844065	1	GO:0009792
tissue development	BP	1941	13	0.000550404974908394	0.283637763697561	GO:0009888
regulation of signal transduction	BP	2997	13	0.023410235375698	1	GO:0009966
positive regulation of signal transduction	BP	1539	5	0.31563859508487	1	GO:0009967
negative regulation of signal transduction	BP	1324	7	0.0392033787033111	1	GO:0009968
regulation of cell communication	BP	3423	14	0.0293102520287613	1	GO:0010646
positive regulation of cell communication	BP	1733	5	0.411078000895637	1	GO:0010647
negative regulation of cell communication	BP	1431	7	0.0555887540477008	1	GO:0010648
positive regulation of cell development	BP	438	2	0.28675958594125	1	GO:0010720
programmed cell death	BP	1921	7	0.179473527153884	1	GO:0012501
response to purine-containing compound	BP	148	2	0.0499742565499802	1	GO:0014074
cell migration	BP	1502	8	0.0268011913934981	1	GO:0016477
organophosphate metabolic process	BP	1048	2	0.72871105514322	1	GO:0019637
regulation of cell-cell adhesion	BP	489	3	0.114737065284317	1	GO:0022407
positive regulation of cell-cell adhesion	BP	327	2	0.187559077422087	1	GO:0022409
reproductive process	BP	1528	8	0.0293157959834445	1	GO:0022414
regulation of anatomical structure morphogenesis	BP	829	5	0.0493954434544108	1	GO:0022603
regulation of signaling	BP	3416	14	0.0288484750457579	1	GO:0023051
positive regulation of signaling	BP	1734	5	0.411571302193045	1	GO:0023056
negative regulation of signaling	BP	1431	7	0.0555887540477008	1	GO:0023057
hemopoiesis	BP	953	4	0.1986006566259	1	GO:0030097
lymphocyte differentiation	BP	427	2	0.276851631521303	1	GO:0030098
cell differentiation	BP	4253	23	4.80141290258611e-05	0.0925605010139299	GO:0030154
regulation of cell adhesion	BP	781	4	0.119861543579715	1	GO:0030155
respiratory tube development	BP	203	2	0.0867016739030308	1	GO:0030323
lung development	BP	199	2	0.0838115056486043	1	GO:0030324
regulation of cell migration	BP	950	7	0.00757752088388069	0.889674702640332	GO:0030334
regulation of defense response	BP	821	2	0.596510632808016	1	GO:0031347
regulation of response to external stimulus	BP	1092	3	0.497138449963992	1	GO:0032101
negative regulation of response to external stimulus	BP	399	2	0.251632041144568	1	GO:0032102
multicellular organismal process	BP	6798	26	0.00403597474551744	0.726037588687981	GO:0032501
developmental process	BP	6292	31	3.976475478916e-06	0.0421383261451042	GO:0032502
regulation of localization	BP	1994	7	0.204251194115152	1	GO:0032879
nucleobase-containing compound biosynthetic process	BP	4537	6	0.97656649526738	1	GO:0034654
tube development	BP	1098	11	5.03311678536067e-05	0.0925605010139299	GO:0035295
intracellular signal transduction	BP	2919	12	0.0426938293534474	1	GO:0035556
response to decreased oxygen levels	BP	316	2	0.177981042932282	1	GO:0036293
locomotion	BP	1224	9	0.00242801400298537	0.538023622921528	GO:0040011
regulation of locomotion	BP	1052	7	0.0128575642030768	1	GO:0040012
T cell activation	BP	577	2	0.409283351621909	1	GO:0042110
regulation of cell population proliferation	BP	1628	10	0.0050323363076273	0.755985522831482	GO:0042127
homeostatic process	BP	1703	5	0.39626594111135	1	GO:0042592
regulation of apoptotic process	BP	1408	7	0.051749986202618	1	GO:0042981
chordate embryonic development	BP	655	2	0.473833577803133	1	GO:0043009
negative regulation of apoptotic process	BP	850	5	0.0539363219926472	1	GO:0043066
regulation of programmed cell death	BP	1447	7	0.0583635940692188	1	GO:0043067
negative regulation of programmed cell death	BP	880	5	0.0608377888194652	1	GO:0043069
regulation of system process	BP	556	2	0.391280812352457	1	GO:0044057
primary metabolic process	BP	9240	25	0.271615223778349	1	GO:0044238
small molecule metabolic process	BP	1712	3	0.795304013512868	1	GO:0044281
leukocyte activation	BP	965	4	0.204622461119029	1	GO:0045321
regulation of cell differentiation	BP	1520	10	0.00308197451420872	0.626545626241753	GO:0045595
positive regulation of cell differentiation	BP	857	6	0.0168628283750027	1	GO:0045597
regulation of lymphocyte differentiation	BP	222	2	0.100826816848021	1	GO:0045619
positive regulation of cell adhesion	BP	486	2	0.329798010125818	1	GO:0045785
lymphocyte activation	BP	803	3	0.307909917817844	1	GO:0046649
secretion	BP	964	2	0.684526298744472	1	GO:0046903
cell development	BP	2783	10	0.128074726487631	1	GO:0048468
animal organ development	BP	2962	12	0.0470051888054899	1	GO:0048513
positive regulation of biological process	BP	6022	25	0.00151661918787084	0.480096636914713	GO:0048518
negative regulation of biological process	BP	5174	26	3.87613400332287e-05	0.0925605010139299	GO:0048519
positive regulation of cellular process	BP	5688	24	0.00161883991387072	0.498220467381408	GO:0048522
negative regulation of cellular process	BP	4972	23	0.000571722201282158	0.28792709677753	GO:0048523
positive regulation of response to stimulus	BP	2282	8	0.182326184213896	1	GO:0048584
negative regulation of response to stimulus	BP	1679	13	0.000132179806095832	0.165160485464382	GO:0048585
multicellular organismal reproductive process	BP	941	5	0.0763732723854195	1	GO:0048609
anatomical structure formation involved in morphogenesis	BP	1189	9	0.00199241972680012	0.538023622921528	GO:0048646
system development	BP	3958	18	0.00388867725491557	0.724110918417429	GO:0048731
gland development	BP	443	2	0.291260277392429	1	GO:0048732
anatomical structure development	BP	5774	26	0.000278999477521265	0.2289759045331	GO:0048856
cellular developmental process	BP	4254	23	4.8201083112881e-05	0.0925605010139299	GO:0048869
cell motility	BP	1744	8	0.0568268593016041	1	GO:0048870
multicellular organismal-level homeostasis	BP	819	4	0.1358767925985	1	GO:0048871
regulation of inflammatory response	BP	395	2	0.248034234143128	1	GO:0050727
regulation of developmental process	BP	2388	15	0.000366504875028919	0.261980049218252	GO:0050793
regulation of T cell activation	BP	383	2	0.237256332918286	1	GO:0050863
regulation of cell activation	BP	627	4	0.0647864994844918	1	GO:0050865
positive regulation of cell activation	BP	380	3	0.0642892592920064	1	GO:0050867
positive regulation of T cell activation	BP	255	2	0.12672393680903	1	GO:0050870
regulation of body fluid levels	BP	382	2	0.236359446297939	1	GO:0050878
leukocyte migration	BP	384	3	0.0659093437901058	1	GO:0050900
regulation of secretion	BP	605	2	0.432898229167942	1	GO:0051046
regulation of transport	BP	1587	4	0.542277739079437	1	GO:0051049
positive regulation of developmental process	BP	1311	10	0.00102403504715432	0.371993321473647	GO:0051094
localization	BP	5163	15	0.251886379664113	1	GO:0051179
establishment of localization	BP	4568	12	0.428348540330581	1	GO:0051234
regulation of multicellular organismal process	BP	2897	16	0.000934288452950109	0.35551333885926	GO:0051239
positive regulation of multicellular organismal process	BP	1628	8	0.0405297346370745	1	GO:0051240
negative regulation of multicellular organismal process	BP	1103	7	0.0163235833285625	1	GO:0051241
regulation of lymphocyte activation	BP	504	3	0.122607638122704	1	GO:0051249
positive regulation of lymphocyte activation	BP	328	2	0.188433628669709	1	GO:0051251
regulation of cell development	BP	812	4	0.132861415732905	1	GO:0060284
respiratory system development	BP	226	2	0.103878913710269	1	GO:0060541
regulation of biological quality	BP	2880	6	0.715362324487736	1	GO:0065008
response to oxygen levels	BP	343	2	0.201619859586675	1	GO:0070482
regulation of response to stress	BP	1394	6	0.118911596508189	1	GO:0080134
cell-cell adhesion	BP	941	7	0.00720569089949941	0.871882183302299	GO:0098609
intracellular signaling cassette	BP	1864	7	0.16113226485783	1	GO:0141124
carbohydrate derivative metabolic process	BP	976	3	0.423073679002725	1	GO:1901135
carbohydrate derivative catabolic process	BP	249	2	0.12190095917569	1	GO:1901136
response to nitrogen compound	BP	1111	8	0.00490375938006415	0.747921440966417	GO:1901698
regulation of leukocyte differentiation	BP	332	3	0.0463700635685525	1	GO:1902105
regulation of intracellular signal transduction	BP	1929	5	0.506253694755093	1	GO:1902531
positive regulation of intracellular signal transduction	BP	1085	2	0.746497608192267	1	GO:1902533
regulation of leukocyte cell-cell adhesion	BP	376	3	0.0626882152586704	1	GO:1903037
positive regulation of leukocyte cell-cell adhesion	BP	278	2	0.145616221334272	1	GO:1903039
mononuclear cell differentiation	BP	522	3	0.1323103332109	1	GO:1903131
regulation of hemopoiesis	BP	419	3	0.0808754865376137	1	GO:1903706
regulation of multicellular organismal development	BP	1390	9	0.00564086243109348	0.827787222586758	GO:2000026
regulation of cell motility	BP	1009	7	0.0103802299960497	0.981011086042223	GO:2000145
cell morphogenesis	BP	977	4	0.210700459692176	1	GO:0000902
blood vessel development	BP	730	8	0.000338573206529037	0.261415138413722	GO:0001568
vasculature development	BP	761	8	0.000446832249476759	0.275037661559875	GO:0001944
epithelial cell development	BP	216	2	0.096298195637245	1	GO:0002064
organelle organization	BP	3481	13	0.0673223146174335	1	GO:0006996
cell-cell junction assembly	BP	156	3	0.00639339066751285	0.871882183302299	GO:0007043
homophilic cell adhesion via plasma membrane adhesion molecules	BP	150	3	0.00573710694891061	0.830905574385033	GO:0007156
nervous system development	BP	2535	9	0.153529232901414	1	GO:0007399
central nervous system development	BP	1025	4	0.235526356488864	1	GO:0007417
brain development	BP	727	2	0.529668118049251	1	GO:0007420
protein localization	BP	2477	8	0.246247016079642	1	GO:0008104
response to mechanical stimulus	BP	219	4	0.00193513222456338	0.538023622921528	GO:0009612
animal organ morphogenesis	BP	999	3	0.438059472192245	1	GO:0009887
cellular component organization	BP	6637	22	0.0524057555754577	1	GO:0016043
Wnt signaling pathway	BP	450	3	0.095259092382508	1	GO:0016055
vesicle-mediated transport	BP	1546	4	0.521064586008862	1	GO:0016192
neurogenesis	BP	1734	4	0.61439995971971	1	GO:0022008
cellular component assembly	BP	3037	10	0.191654197394889	1	GO:0022607
regulation of Wnt signaling pathway	BP	325	3	0.0439985833708827	1	GO:0030111
negative regulation of Wnt signaling pathway	BP	169	2	0.0631802128036206	1	GO:0030178
epithelial cell differentiation	BP	701	5	0.0267862311203572	1	GO:0030855
regulation of protein localization	BP	885	4	0.165653427499249	1	GO:0032880
macromolecule localization	BP	2927	8	0.415061097861122	1	GO:0033036
regulation of organelle organization	BP	1141	6	0.0563141975551339	1	GO:0033043
cell junction assembly	BP	504	4	0.0334145194309702	1	GO:0034329
cell junction organization	BP	826	6	0.0142943317762849	1	GO:0034330
tube morphogenesis	BP	879	9	0.000229304354754642	0.206444858684191	GO:0035239
muscle cell differentiation	BP	391	2	0.244438760355287	1	GO:0042692
cellular component biogenesis	BP	3298	10	0.269709168517696	1	GO:0044085
cell-cell junction organization	BP	215	4	0.00180941499280406	0.538023622921528	GO:0045216
blood vessel morphogenesis	BP	640	7	0.000834216362972119	0.336098188856349	GO:0048514
positive regulation of transport	BP	845	2	0.612436180905791	1	GO:0051050
regulation of cellular component organization	BP	2414	9	0.123554315148893	1	GO:0051128
striated muscle cell differentiation	BP	287	2	0.153165022672727	1	GO:0051146
organelle localization	BP	605	2	0.432898229167942	1	GO:0051640
cellular localization	BP	3339	10	0.282916421704817	1	GO:0051641
establishment of localization in cell	BP	1947	3	0.862567411575723	1	GO:0051649
canonical Wnt signaling pathway	BP	311	2	0.173654698063255	1	GO:0060070
head development	BP	776	2	0.565392837374994	1	GO:0060322
regulation of cellular localization	BP	995	4	0.219917570706582	1	GO:0060341
epithelium development	BP	1176	8	0.00686612919907088	0.871882183302299	GO:0060429
regulation of canonical Wnt signaling pathway	BP	255	2	0.12672393680903	1	GO:0060828
membrane organization	BP	808	2	0.58768912198951	1	GO:0061024
muscle structure development	BP	677	2	0.491300378277127	1	GO:0061061
cellular macromolecule localization	BP	2490	8	0.250777944554966	1	GO:0070727
cellular component organization or biogenesis	BP	6835	22	0.0703645423798378	1	GO:0071840
circulatory system development	BP	1139	9	0.00148153883101353	0.475788680527952	GO:0072359
cell-cell adhesion via plasma-membrane adhesion molecules	BP	258	4	0.00349371178314436	0.691224637524071	GO:0098742
angiogenesis	BP	553	7	0.000350087180036996	0.261415138413722	GO:0001525
tissue homeostasis	BP	267	2	0.136504854431117	1	GO:0001894
endothelial cell proliferation	BP	163	2	0.0592953006665327	1	GO:0001935
regulation of endothelial cell proliferation	BP	140	2	0.0452453412253258	1	GO:0001936
chromatin organization	BP	1363	3	0.64988594964874	1	GO:0006325
chromatin remodeling	BP	1219	3	0.572762205595446	1	GO:0006338
protein phosphorylation	BP	911	5	0.0684818483261157	1	GO:0006468
phosphorylation	BP	1001	5	0.0935937845052277	1	GO:0016310
protein metabolic process	BP	4202	14	0.122943919616024	1	GO:0019538
positive regulation of cell migration	BP	550	5	0.0104037910203494	0.981011086042223	GO:0030335
cellular response to stress	BP	1841	7	0.153997056235401	1	GO:0033554
protein modification process	BP	2355	8	0.205303559360345	1	GO:0036211
positive regulation of locomotion	BP	591	5	0.0138623621984562	1	GO:0040017
macromolecule metabolic process	BP	8450	28	0.0221666886985572	1	GO:0043170
macromolecule modification	BP	2544	8	0.269905931969039	1	GO:0043412
blood vessel endothelial cell migration	BP	124	2	0.0363335041846826	1	GO:0043534
endothelial cell migration	BP	231	3	0.0184132780145942	1	GO:0043542
regulation of angiogenesis	BP	300	5	0.000776907904622861	0.324888104833587	GO:0045765
positive regulation of angiogenesis	BP	168	4	0.000727354929928272	0.322349157845611	GO:0045766
epithelial cell proliferation	BP	440	4	0.0216685891760222	1	GO:0050673
regulation of epithelial cell proliferation	BP	362	3	0.05723643421195	1	GO:0050678
anatomical structure homeostasis	BP	267	2	0.136504854431117	1	GO:0060249
regulation of cellular response to stress	BP	516	3	0.129045747497331	1	GO:0080135
regulation of vasculature development	BP	307	5	0.000861559779570154	0.340916127776697	GO:1901342
negative regulation of intracellular signal transduction	BP	677	2	0.491300378277127	1	GO:1902532
positive regulation of vasculature development	BP	171	4	0.000777068891023066	0.324888104833587	GO:1904018
positive regulation of cell motility	BP	575	5	0.0124316338333981	1	GO:2000147
DNA-templated transcription	BP	3379	6	0.848896999002827	1	GO:0006351
regulation of DNA-templated transcription	BP	3265	6	0.823659124363293	1	GO:0006355
regulation of transcription by RNA polymerase II	BP	2525	6	0.584206768719668	1	GO:0006357
transcription by RNA polymerase II	BP	2643	6	0.630850254764879	1	GO:0006366
macromolecule biosynthetic process	BP	6426	15	0.620292584590605	1	GO:0009059
regulation of biosynthetic process	BP	5019	12	0.574521483140051	1	GO:0009889
positive regulation of biosynthetic process	BP	2629	10	0.0963918017885196	1	GO:0009891
positive regulation of metabolic process	BP	3473	15	0.0148796427195714	1	GO:0009893
gene expression	BP	6007	14	0.62009686295631	1	GO:0010467
regulation of gene expression	BP	4735	11	0.616754248738617	1	GO:0010468
regulation of macromolecule biosynthetic process	BP	4847	12	0.519646304518419	1	GO:0010556
positive regulation of macromolecule biosynthetic process	BP	2518	10	0.0768882277173058	1	GO:0010557
positive regulation of macromolecule metabolic process	BP	3172	15	0.00654962324302116	0.871882183302299	GO:0010604
RNA metabolic process	BP	4339	6	0.966596977888896	1	GO:0016070
protein ubiquitination	BP	712	3	0.247712119456387	1	GO:0016567
regulation of nucleobase-containing compound metabolic process	BP	3829	10	0.451748777733427	1	GO:0019219
regulation of metabolic process	BP	6136	19	0.130464377138335	1	GO:0019222
protein modification by small protein conjugation	BP	795	3	0.302565961675893	1	GO:0032446
RNA biosynthetic process	BP	4138	6	0.952820064774394	1	GO:0032774
post-translational protein modification	BP	939	3	0.398726291587043	1	GO:0043687
protein-containing complex organization	BP	1783	3	0.817993546302558	1	GO:0043933
positive regulation of DNA-templated transcription	BP	1671	5	0.380454014297165	1	GO:0045893
positive regulation of nucleobase-containing compound metabolic process	BP	2000	7	0.206348104587699	1	GO:0045935
positive regulation of transcription by RNA polymerase II	BP	1239	4	0.352713322567164	1	GO:0045944
regulation of RNA metabolic process	BP	3528	6	0.877544747718507	1	GO:0051252
positive regulation of RNA metabolic process	BP	1801	5	0.444505929992269	1	GO:0051254
regulation of macromolecule metabolic process	BP	5616	19	0.0627415391380436	1	GO:0060255
protein-containing complex assembly	BP	1585	3	0.749111955397467	1	GO:0065003
protein modification by small protein conjugation or removal	BP	881	3	0.360127318023472	1	GO:0070647
regulation of primary metabolic process	BP	5121	16	0.154645511116245	1	GO:0080090
nucleic acid metabolic process	BP	4876	13	0.398005845075716	1	GO:0090304
nucleic acid biosynthetic process	BP	4247	6	0.960805189833521	1	GO:0141187
positive regulation of RNA biosynthetic process	BP	1673	5	0.381442183779145	1	GO:1902680
regulation of RNA biosynthetic process	BP	3277	6	0.826457021751234	1	GO:2001141
negative regulation of transcription by RNA polymerase II	BP	912	3	0.38080931641121	1	GO:0000122
negative regulation of cell population proliferation	BP	702	7	0.00142630745466467	0.475788680527952	GO:0008285
response to radiation	BP	433	2	0.282256823583609	1	GO:0009314
response to endogenous stimulus	BP	1506	14	8.75902215529036e-06	0.0485227929847698	GO:0009719
response to hormone	BP	936	10	6.86922720994012e-05	0.101476803830042	GO:0009725
negative regulation of biosynthetic process	BP	2214	6	0.450653957051516	1	GO:0009890
negative regulation of metabolic process	BP	2743	8	0.343843712191916	1	GO:0009892
negative regulation of macromolecule biosynthetic process	BP	2142	6	0.418447336220239	1	GO:0010558
negative regulation of macromolecule metabolic process	BP	2526	8	0.263476812510015	1	GO:0010605
positive regulation of gene expression	BP	1153	5	0.145331773715071	1	GO:0010628
neuron differentiation	BP	1409	3	0.6724265035724	1	GO:0030182
cellular response to hormone stimulus	BP	671	8	0.000191570485270801	0.201142756742566	GO:0032870
response to lipid	BP	917	7	0.00628090233510476	0.871882183302299	GO:0033993
negative regulation of DNA-templated transcription	BP	1231	4	0.348233122606276	1	GO:0045892
negative regulation of nucleobase-containing compound metabolic process	BP	1468	6	0.142081195303527	1	GO:0045934
response to steroid hormone	BP	334	4	0.00862811028693448	0.933897790705818	GO:0048545
neuron development	BP	1143	3	0.528286407264667	1	GO:0048666
generation of neurons	BP	1485	4	0.488755836401498	1	GO:0048699
negative regulation of RNA metabolic process	BP	1341	4	0.409800517972169	1	GO:0051253
cellular response to steroid hormone stimulus	BP	207	2	0.0896219176965954	1	GO:0071383
cellular response to lipid	BP	600	3	0.177211793031014	1	GO:0071396
cellular response to endogenous stimulus	BP	1245	13	5.70490448284275e-06	0.0421383261451042	GO:0071495
negative regulation of RNA biosynthetic process	BP	1240	4	0.353273489683718	1	GO:1902679
proteolysis	BP	1446	5	0.271107083361153	1	GO:0006508
negative regulation of gene expression	BP	1126	4	0.289890509869908	1	GO:0010629
organic acid metabolic process	BP	878	2	0.633570086010189	1	GO:0006082
lipid metabolic process	BP	1311	4	0.393048520850112	1	GO:0006629
carboxylic acid metabolic process	BP	850	2	0.615695111806235	1	GO:0019752
monocarboxylic acid metabolic process	BP	597	2	0.426198836372088	1	GO:0032787
oxoacid metabolic process	BP	871	2	0.629160954608945	1	GO:0043436
organelle fission	BP	481	4	0.0288387868062064	1	GO:0048285
regulation of protein metabolic process	BP	1714	7	0.117535576065615	1	GO:0051246
regulation of protein phosphorylation	BP	623	4	0.0635838754092403	1	GO:0001932
positive regulation of protein phosphorylation	BP	404	2	0.256132015435235	1	GO:0001934
regionalization	BP	419	3	0.0808754865376137	1	GO:0003002
cytoskeleton organization	BP	1488	7	0.0658688663605192	1	GO:0007010
enzyme-linked receptor protein signaling pathway	BP	971	8	0.00215193674484411	0.538023622921528	GO:0007167
cell surface receptor protein tyrosine kinase signaling pathway	BP	629	4	0.0653923387001728	1	GO:0007169
pattern specification process	BP	464	3	0.102080963722689	1	GO:0007389
positive regulation of phosphorus metabolic process	BP	481	2	0.325338191376669	1	GO:0010562
regulation of phosphate metabolic process	BP	799	5	0.0433209949306382	1	GO:0019220
actin filament-based process	BP	801	3	0.306573393512643	1	GO:0030029
cell projection organization	BP	1591	3	0.751462548686657	1	GO:0030030
actin cytoskeleton organization	BP	703	2	0.511487113788232	1	GO:0030036
myeloid cell differentiation	BP	437	4	0.021192657775945	1	GO:0030099
neuron projection development	BP	998	3	0.437410589208601	1	GO:0031175
regulation of protein modification process	BP	898	5	0.0652129305252031	1	GO:0031399
positive regulation of protein modification process	BP	559	3	0.153070956292054	1	GO:0031401
regulation of phosphorylation	BP	672	4	0.0791395673915778	1	GO:0042325
positive regulation of phosphorylation	BP	426	2	0.27595063657645	1	GO:0042327
positive regulation of catalytic activity	BP	492	3	0.116295034171951	1	GO:0043085
regulation of kinase activity	BP	385	2	0.239050754094005	1	GO:0043549
positive regulation of molecular function	BP	816	3	0.316604560144677	1	GO:0044093
regulation of protein kinase activity	BP	357	2	0.214026759802292	1	GO:0045859
positive regulation of phosphate metabolic process	BP	481	2	0.325338191376669	1	GO:0045937
neuron projection morphogenesis	BP	643	3	0.20360534893381	1	GO:0048812
cell projection morphogenesis	BP	664	3	0.21682942867843	1	GO:0048858
regulation of catalytic activity	BP	846	4	0.147771449694288	1	GO:0050790
regulation of phosphorus metabolic process	BP	800	5	0.0435156957645963	1	GO:0051174
positive regulation of protein metabolic process	BP	959	5	0.08133958913338	1	GO:0051247
regulation of transferase activity	BP	446	3	0.0933463991653849	1	GO:0051338
positive regulation of transferase activity	BP	257	2	0.12834187276952	1	GO:0051347
regulation of molecular function	BP	1404	4	0.44471140039204	1	GO:0065009
supramolecular fiber organization	BP	840	3	0.332677058386115	1	GO:0097435
plasma membrane bounded cell projection organization	BP	1549	3	0.734648480048369	1	GO:0120036
plasma membrane bounded cell projection morphogenesis	BP	659	3	0.213663104165404	1	GO:0120039
carbohydrate metabolic process	BP	554	2	0.389554178474352	1	GO:0005975
generation of precursor metabolites and energy	BP	459	2	0.305641753104572	1	GO:0006091
sexual reproduction	BP	1058	5	0.111679449344372	1	GO:0019953
monoatomic ion transport	BP	1233	2	0.808172044224687	1	GO:0006811
monoatomic cation transport	BP	1034	2	0.721718494822493	1	GO:0006812
potassium ion transport	BP	232	2	0.108504674340135	1	GO:0006813
intracellular monoatomic ion homeostasis	BP	517	2	0.357270286822891	1	GO:0006873
cellular homeostasis	BP	805	3	0.309246770212121	1	GO:0019725
metal ion transport	BP	862	2	0.623433705066061	1	GO:0030001
monoatomic ion transmembrane transport	BP	1011	2	0.709911646088011	1	GO:0034220
regulation of transmembrane transport	BP	436	2	0.284958695809727	1	GO:0034762
chemical homeostasis	BP	1016	3	0.449050668429752	1	GO:0048878
monoatomic ion homeostasis	BP	601	2	0.429553435590538	1	GO:0050801
intracellular chemical homeostasis	BP	700	3	0.239916655747931	1	GO:0055082
transmembrane transport	BP	1507	3	0.716986452567538	1	GO:0055085
potassium ion transmembrane transport	BP	204	2	0.0874289475693336	1	GO:0071805
monoatomic cation transmembrane transport	BP	850	2	0.615695111806235	1	GO:0098655
inorganic ion transmembrane transport	BP	917	2	0.657410872724645	1	GO:0098660
inorganic cation transmembrane transport	BP	827	2	0.600535870875153	1	GO:0098662
inorganic ion homeostasis	BP	525	2	0.364301988976915	1	GO:0098771
export from cell	BP	905	2	0.650205685015815	1	GO:0140352
cytokine production	BP	789	3	0.298562106732732	1	GO:0001816
regulation of cytokine production	BP	779	2	0.567518116593675	1	GO:0001817
cell surface receptor protein serine/threonine kinase signaling pathway	BP	367	5	0.00189722798067358	0.538023622921528	GO:0007178
transforming growth factor beta receptor signaling pathway	BP	212	4	0.00171893789417165	0.521780065711637	GO:0007179
epidermis development	BP	359	2	0.215805838473725	1	GO:0008544
epidermal cell differentiation	BP	218	2	0.0978010038490181	1	GO:0009913
regulation of transforming growth factor beta receptor signaling pathway	BP	146	2	0.0487756870457327	1	GO:0017015
developmental maturation	BP	337	3	0.0481023813504236	1	GO:0021700
keratinocyte differentiation	BP	149	2	0.0505775543497172	1	GO:0030216
negative regulation of transforming growth factor beta receptor signaling pathway	BP	101	2	0.0249182549425511	1	GO:0030512
skin development	BP	292	2	0.157392597396821	1	GO:0043588
negative regulation of developmental process	BP	907	6	0.0216560495696497	1	GO:0051093
response to growth factor	BP	753	6	0.00935576657292577	0.933897790705818	GO:0070848
