GO.ID	Term	Annotated	Significant	Expected	topgoFisher	FDR	Symbol
GO:0030593	neutrophil chemotaxis	83	9	2.39	8.3e-05	0.0935427777777778	CXCL13, CXCL2, CXCL3, CXCR2, PLA2G1B, TREM1, PPBP, S100A12, PERP
GO:0043627	response to estrogen	69	9	1.99	0.00011	0.0935427777777778	CD24, SLC34A2, GATA6, IGFBP2, SMAD6, CLDN18, SRD5A1, TEK, CAV1
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	125	13	3.6	9.9e-05	0.0935427777777778	CXCL13, DEFA1, CXCL2, CXCL3, KRT6A, NTS, PGC, PLA2G1B, PPBP, S100A7, S100A12, CCL14, CXCL14
GO:1901970	positive regulation of mitotic sister chromatid separation	21	6	0.6	9.1e-05	0.0935427777777778	UBE2C, BIRC5, CDCA8, AURKB, DLGAP5, CDC20
GO:0034080	CENP-A containing chromatin assembly	10	4	0.29	0.00012	0.0966757894736842	CENPA, OIP5, HJURP, CENPN
GO:0051384	response to glucocorticoid	134	17	3.86	0.00013	0.0994955	CDO1, FAM107A, FBXO32, ABCA3, FOSB, GJB2, ANXA3, IGFBP2, IL6, AQP1, UGT1A1, PTGDS, SRD5A1, TYMS, SCGB1A1, CFLAR, CLDN1
GO:0006710	androgen catabolic process	5	3	0.14	0.00023	0.167648095238095	SPP1, SRD5A1, HSD17B6
GO:0000727	double-strand break repair via break-induced replication	12	4	0.35	0.00028	0.1714384	MCM2, MCM4, GINS2, CDC45
GO:0006268	DNA unwinding involved in DNA replication	21	5	0.6	0.00027	0.1714384	MCM2, MCM4, GINS2, CDC45, GINS1
GO:0006885	regulation of pH	102	5	2.94	0.00028	0.1714384	LRRK2, EDNRB, WDR72, RHCG, PDK4
GO:0098911	regulation of ventricular cardiac muscle cell action potential	12	4	0.35	0.00028	0.1714384	DSG2, DSP, JUP, CAV1
GO:0002934	desmosome organization	11	5	0.32	0.00044	0.224502666666667	DSG2, DSP, JUP, PKP1, PERP
GO:0007585	respiratory gaseous exchange by respiratory system	78	8	2.25	0.00042	0.224502666666667	CCBE1, DACH1, NR4A2, SFTPB, SFTPC, SFTPD, SFTPA1, TNNC1
GO:0031536	positive regulation of exit from mitosis	6	3	0.17	0.00044	0.224502666666667	UBE2C, CDCA5, BIRC5
GO:0086073	bundle of His cell-Purkinje myocyte adhesion involved in cell communication	6	3	0.17	0.00044	0.224502666666667	DSG2, DSP, JUP
GO:1903490	positive regulation of mitotic cytokinesis	13	4	0.37	0.00044	0.224502666666667	ECT2, BIRC5, CDCA8, AURKB
GO:0007155	cell adhesion	1478	94	42.57	0.00046	0.2248215625	CDH3, CD24, CDH5, DLC1, CEACAM5, FBLN5, CXCL13, SORBS1, POSTN, LYVE1, FAM107A, VSIG4, COL1A1, COL3A1, COL4A3, COL5A1, COL12A1, COL6A6, CX3CR1, AGER, DSC3, DSG2, DSG3, DSP, EMP2, FOXF1, LIMCH1, PDZD2, FOLR1, TRIM29, SLC7A11, FLRT3, ALOX5, ABI3BP, GREM1, LYPD3, ADAMDEC1, ANGPT1, RGCC, STXBP6, HBB, FOXA2, HYAL1, ICAM4, GLDN, IGFBP2, IL6, JUP, ARHGAP6, LMO7, SMAD6, MFAP4, MMP12, OLR1, PCDH9, CLDN18, PGM5, PKP1, CLDN22, ROBO4, KIF26B, FERMT1, IGSF9, JAM2, NTN4, S100A10, SELE, PERP, SLC39A8, SFTPD, SLC6A4, SOX2, DST, SPOCK1, SPP1, TEK, THBS2, SCGB1A1, ZBTB16, NDNF, NR4A3, ADAM12, ADTRP, ITGA8, CAV1, LY6D, AOC3, CLDN1, DAPL1, CD36, CLCA2, CD69, SPOCK2, KIF14
GO:0009617	response to bacterium	662	43	19.07	0.00047	0.2248215625	CD24, CXCL13, GJB6, MACROD2, CX3CR1, GBP6, DEFA1, CFD, NQO1, EDNRB, GKN2, FABP4, FGR, GJB2, GPM6A, CXCL2, CXCL3, ANXA3, HPGD, IL6, AQP1, KRT6A, LPL, SMAD6, MRC1, PGC, PI3, PLA2G1B, TREM1, UGT1A1, PPBP, S100A7, S100A12, SCN7A, SELE, SFTPD, C4BPA, UPK1B, SCGB1A1, SLC7A5, CAV1, CLDN1, CD36
GO:0051591	response to cAMP	90	9	2.59	0.00051	0.236562727272727	CDO1, COL1A1, FBP1, FOSB, GATA6, AQP1, DUOX1, SRD5A1, TEK
GO:0018149	peptide cross-linking	26	6	0.75	0.00063	0.275526	COL3A1, DSP, IVL, PI3, SPRR1A, SPRR1B
GO:0031640	killing of cells of another organism	113	11	3.25	0.00062	0.275526	CXCL13, DEFA1, CXCL2, CXCL3, KRT6A, NTS, TREM1, PPBP, S100A12, C7, CXCL14
GO:0010886	positive regulation of cholesterol storage	7	3	0.2	0.00076	0.323147777777778	LPL, MSR1, CD36
GO:0007493	endodermal cell fate determination	2	2	0.06	0.00083	0.32527375	GATA6, SOX17
GO:0008284	positive regulation of cell population proliferation	922	52	26.55	0.00085	0.32527375	CDH3, CD24, NAMPT, CTHRC1, CX3CR1, AGER, AGTR1, EDNRB, EMP2, EZH2, FOXF1, FOXM1, PRAME, ASPM, GATA6, GREM1, GRK5, HPGD, BIRC5, ID2, ID4, IGFBP2, IL6, CXCR2, AQP1, KRT6A, LEPR, LIFR, MMP12, PLA2G1B, PTHLH, SERPINB3, CCL14, BNC1, SIX1, TEK, TTK, VIPR1, NR4A3, HMGA2, SLC7A5, CAV2, TP63, CFLAR, CCNA2, CCNB1, PRC1, CLDN1, CDK1, CDC6, KIF14, FGFBP1
GO:0061031	endodermal digestive tract morphogenesis	2	2	0.06	0.00083	0.32527375	ID2, SOX17
GO:0140273	repair of mitotic kinetochore microtubule attachment defect	2	2	0.06	0.00083	0.32527375	TTK, AURKB
GO:0001937	negative regulation of endothelial cell proliferation	46	7	1.32	0.00092	0.33529619047619	COL4A3, SULF1, ALOX5, RGCC, ATOH8, CAV1, CAV2
GO:0044344	cellular response to fibroblast growth factor stimulus	111	10	3.2	0.00090	0.33529619047619	CXCL13, POSTN, COL1A1, SULF1, FLRT3, GCLC, HYAL1, HHIP, NDNF, FGFBP1
GO:0006898	receptor-mediated endocytosis	266	17	7.66	0.00111	0.386153863636364	RAMP3, LYVE1, ADRB2, FOLR1, GREM1, ANGPT1, HMMR, CXCR2, ARRB1, MRC1, MSR1, SELE, SFTPD, CAV1, CAV2, MARCO, CD36
GO:0071549	cellular response to dexamethasone stimulus	28	5	0.81	0.00110	0.386153863636364	FBXO32, GJB2, AQP1, SRD5A1, CFLAR
GO:0009410	response to xenobiotic stimulus	421	24	12.13	0.00119	0.399313043478261	CDH3, CENPF, COL1A1, CPB2, CYP2B6, NQO1, ABCA3, FBP1, FMO2, FOSB, GATA6, GCLC, IGFBP2, KCNK3, UGT1A1, S100A12, SLC1A1, SLC6A4, SRD5A1, TYMS, UCHL1, SCGB1A1, CD69, CDK1
GO:0051382	kinetochore assembly	17	4	0.49	0.00120	0.399313043478261	CENPA, CENPE, CENPF, DLGAP5
GO:0071711	basement membrane organization	38	6	1.09	0.00129	0.42012829787234	COL3A1, MMP11, FERMT1, NTN4, CAV1, CAV2
GO:0007018	microtubule-based movement	465	14	13.39	0.00143	0.453207254901961	KIF20A, CENPE, KIF2C, KIF4A, AQP4, KIF11, IFT57, KIF26B, DST, UCHL1, DNALI1, KIF23, DLGAP5, KIF14
GO:0010744	positive regulation of macrophage derived foam cell differentiation	18	4	0.52	0.00151	0.453207254901961	AGTR1, LPL, MSR1, CD36
GO:0048286	lung alveolus development	54	8	1.56	0.00151	0.453207254901961	FOXF1, SLC7A11, GATA6, MMP12, CLDN18, SFTPD, TCF21, NKX2-1
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	18	4	0.52	0.00151	0.453207254901961	AGTR2, GREM1, LGR4, SIX1
GO:0045109	intermediate filament organization	68	9	1.96	0.00159	0.468040961538462	DSP, KRT5, KRT6A, KRT6B, KRT13, KRT14, KRT15, KRT16, PKP1
GO:0046602	regulation of mitotic centrosome separation	9	3	0.26	0.00175	0.505419811320755	CHEK1, KIF11, NEK2
GO:0002025	norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	3	2	0.09	0.00244	0.518737222222222	ADRB1, ADRB2
GO:0007076	mitotic chromosome condensation	19	4	0.55	0.00187	0.518737222222222	CDCA5, NCAPH, NUSAP1, NCAPG
GO:0010389	regulation of G2/M transition of mitotic cell cycle	105	9	3.02	0.00240	0.518737222222222	CENPF, CHEK1, FHL1, AURKA, CCNB1, AURKB, CDK1, CDC6, KIF14
GO:0010718	positive regulation of epithelial to mesenchymal transition	56	7	1.61	0.00216	0.518737222222222	COL1A1, GLIPR2, EMP2, EZH2, RGCC, IL6, SERPINB3
GO:0010951	negative regulation of endopeptidase activity	100	10	2.88	0.00212	0.518737222222222	LAMP3, BIRC5, AQP1, MAGEA3, SERPINB5, SERPINB13, SERPINB3, SERPINB4, SPOCK1, SPOCK2
GO:0014707	branchiomeric skeletal muscle development	3	2	0.09	0.00244	0.518737222222222	PITX1, TCF21
GO:0016525	negative regulation of angiogenesis	115	11	3.31	0.00188	0.518737222222222	KLF2, COL4A3, CX3CR1, SULF1, ALOX5, RGCC, ECSCR, TEK, THBS2, TIE1, CD36
GO:0031649	heat generation	18	3	0.52	0.00243	0.518737222222222	ADRB1, ADRB2, EDNRB
GO:0032355	response to estradiol	120	13	3.46	0.00234	0.518737222222222	RAMP3, POSTN, COL1A1, NQO1, EZH2, GJB2, HPGD, IGFBP2, UGT1A1, SLC6A4, SRD5A1, CFLAR, CCNA2
GO:0042060	wound healing	429	27	12.36	0.00192	0.518737222222222	COL3A1, COL5A1, CPB2, AGER, DSP, F8, SLC7A11, ALOX5, SFTA3, HBB, FOXA2, IL6, AQP1, KRT6A, MMP12, DUOX1, FERMT1, S100A10, SLC6A4, DST, SPRR3, NDNF, ADTRP, CAV1, CFLAR, CLDN1, CD36
GO:0048807	female genitalia morphogenesis	3	2	0.09	0.00244	0.518737222222222	RBP4, TP63
GO:0051754	meiotic sister chromatid cohesion, centromeric	3	2	0.09	0.00244	0.518737222222222	BUB1, BUB1B
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	23	8	0.66	0.00238	0.518737222222222	SPAG5, ECT2, BIRC5, NEK2, CDCA8, CCNB1, AURKB, CDK1
GO:0060741	prostate gland stromal morphogenesis	3	2	0.09	0.00244	0.518737222222222	CRIP1, ID4
GO:0071288	cellular response to mercury ion	3	2	0.09	0.00244	0.518737222222222	AQP1, SLC1A1
GO:0071472	cellular response to salt stress	14	3	0.4	0.00243	0.518737222222222	FBP1, AQP1, CAPN3
GO:0160093	chordate pharynx development	3	2	0.09	0.00244	0.518737222222222	EDNRB, FOXE1
GO:1900195	positive regulation of oocyte maturation	3	2	0.09	0.00244	0.518737222222222	BNC1, AURKA
GO:1903225	negative regulation of endodermal cell differentiation	3	2	0.09	0.00244	0.518737222222222	COL5A1, COL5A2
GO:0070301	cellular response to hydrogen peroxide	65	7	1.87	0.00259	0.54308397260274	KLF2, NQO1, ECT2, EZH2, IL6, AQP1, CDK1
GO:0009636	response to toxic substance	247	21	7.11	0.00276	0.57090972972973	FBLN5, INMT, SLC6A14, CP, NQO1, SLC7A11, GATA6, GPX2, GPX3, HBA1, HBB, MT1M, DUOX1, AKR1B10, SLC39A8, SLC6A4, SRD5A1, TYMS, CLDN1, CD36, CDK1
GO:0000281	mitotic cytokinesis	91	12	2.62	0.00285	0.581666	KIF20A, CENPA, ECT2, KIF4A, BIRC5, NUSAP1, ANLN, CDCA8, CEP55, SPTBN1, AURKB, KIF23
GO:0031100	animal organ regeneration	66	12	1.9	0.00291	0.586096973684211	CPB2, EZH2, ANXA3, IL6, UGT1A1, AURKA, TYMS, NR4A3, SLC7A5, CCNA2, CLDN1, CDK1
GO:0045444	fat cell differentiation	233	21	6.71	0.00299	0.594388701298701	ADIRF, WIF1, ADRB1, ADRB2, FABP4, ALOX5, GDF10, GRK5, ID2, ID4, IL6, LPL, SMAD6, MMP11, NR4A2, LMO3, SIX1, ZBTB16, STEAP4, NR4A3, HMGA2
GO:0032496	response to lipopolysaccharide	337	21	9.71	0.00325	0.637791666666667	CXCL13, GJB6, CX3CR1, DEFA1, NQO1, EDNRB, GJB2, CXCL2, CXCL3, HPGD, IL6, SMAD6, MRC1, UGT1A1, PPBP, S100A7, SELE, SCGB1A1, SLC7A5, CLDN1, CD36
GO:0048251	elastic fiber assembly	11	3	0.32	0.00330	0.639406329113924	FBLN5, COL3A1, MFAP4
GO:0010628	positive regulation of gene expression	1149	47	33.09	0.00339	0.648634125	CDH3, CDH5, RAMP3, POSTN, IGF2BP3, SLC26A9, LRRK2, CCBE1, AGER, FCN1, FGR, SULF1, LAMP3, RBMS3, ANGPT1, ANK2, RGCC, ATAD2, ID2, ID4, IL6, LPL, MMP12, NTS, PGC, PKP1, PLA2G1B, BCL11A, FERMT1, RBP4, S100A10, SOX17, SLC6A4, SPTBN1, TFAP2A, NKX2-1, CLEC3B, ZNF750, NR4A3, HMGA2, SLC7A5, ADTRP, CAV1, IL33, IL1RL1, CD36, CDK1
GO:0032526	response to retinoic acid	101	8	2.91	0.00346	0.653854567901235	COL1A1, GATA6, GJB2, IGFBP2, AQP1, RBP4, SLC6A4, TIE1
GO:0045600	positive regulation of fat cell differentiation	68	7	1.96	0.00365	0.681348170731707	ADIRF, WIF1, ID2, LPL, LMO3, SIX1, ZBTB16
GO:0070098	chemokine-mediated signaling pathway	88	8	2.53	0.00383	0.706335060240964	CXCL13, CX3CR1, ACKR1, CXCL2, CXCL3, CXCR2, PPBP, CCL14
GO:0003331	positive regulation of extracellular matrix constituent secretion	4	2	0.12	0.00478	0.724430297029703	CPB2, RGCC
GO:0007079	mitotic chromosome movement towards spindle pole	4	2	0.12	0.00478	0.724430297029703	CENPE, DLGAP5
GO:0014842	regulation of skeletal muscle satellite cell proliferation	12	3	0.35	0.00430	0.724430297029703	ANGPT1, SIX1, CFLAR
GO:0035378	carbon dioxide transmembrane transport	4	2	0.12	0.00478	0.724430297029703	AQP1, RHCG
GO:0035989	tendon development	4	2	0.12	0.00478	0.724430297029703	COL5A1, COL11A1
GO:0043589	skin morphogenesis	12	3	0.35	0.00430	0.724430297029703	COL1A1, COL1A2, TP63
GO:0048014	Tie signaling pathway	4	2	0.12	0.00478	0.724430297029703	ANGPT1, TEK
GO:0050678	regulation of epithelial cell proliferation	357	25	10.28	0.00417	0.724430297029703	CDH3, COL4A3, CPB2, AGTR1, EDNRB, SULF1, ALOX5, RGCC, UHRF1, IRF6, MMP12, SERPINB5, IFT57, SIX1, SOX2, TEK, TIE1, NR4A3, ATOH8, CAV1, CAV2, TP63, CFLAR, CLDN1, FGFBP1
GO:0051383	kinetochore organization	21	6	0.6	0.00471	0.724430297029703	NDC80, CENPA, CENPE, CENPF, NUF2, DLGAP5
GO:0051984	positive regulation of chromosome segregation	30	8	0.86	0.00419	0.724430297029703	NCAPH, BIRC5, CDCA8, NCAPG, CCNB1, AURKB, CDK1, CDC6
GO:0055096	low-density lipoprotein particle mediated signaling	4	2	0.12	0.00478	0.724430297029703	LPL, CD36
GO:0060486	club cell differentiation	4	2	0.12	0.00478	0.724430297029703	GATA6, NKX2-1
GO:0061030	epithelial cell differentiation involved in mammary gland alveolus development	4	2	0.12	0.00478	0.724430297029703	FOXF1, ID2
GO:0071392	cellular response to estradiol stimulus	38	5	1.09	0.00445	0.724430297029703	RAMP3, UGT1A1, SRD5A1, CFLAR, CCNA2
GO:0071493	cellular response to UV-B	12	3	0.35	0.00430	0.724430297029703	CRIP1, HYAL1, MFAP4
GO:1904772	response to tetrachloromethane	4	2	0.12	0.00478	0.724430297029703	NQO1, EZH2
GO:1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport	4	2	0.12	0.00478	0.724430297029703	CCNB1, CDK1
GO:2000255	negative regulation of male germ cell proliferation	4	2	0.12	0.00478	0.724430297029703	HPGDS, PTGDS
GO:0030216	keratinocyte differentiation	150	20	4.32	0.00515	0.772853431372549	CDH3, DSP, EZH2, IRF6, IVL, KRT5, KRT6A, KRT6B, KRT14, KRT16, PKP1, S100A7, SPRR1A, SPRR1B, SPRR2B, SPRR3, ZBED2, TP63, SCEL, CFLAR
GO:0001649	osteoblast differentiation	233	15	6.71	0.00550	0.809504807692308	CTHRC1, COL1A1, GREM1, GDF10, ID4, IGFBP2, IGFBP3, IL6, SMAD6, LGR4, PTHLH, PTPRB, SOX2, SPP1, TP63
GO:1900272	negative regulation of long-term synaptic potentiation	13	3	0.37	0.00547	0.809504807692308	FAM107A, CX3CR1, AGER
GO:0086091	regulation of heart rate by cardiac conduction	40	5	1.15	0.00556	0.810542095238095	DSG2, DSP, ANK2, JUP, CAV1
GO:0030282	bone mineralization	125	9	3.6	0.00610	0.880874528301887	COL1A2, ADRB2, FGR, ALOX5, GREM1, LGR4, PTHLH, TFAP2A, CLEC3B
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	26	8	0.75	0.00663	0.948461775700935	NDC80, CENPE, KIF2C, BIRC5, CDCA8, NUF2, AURKB, CDK1
GO:1902808	positive regulation of cell cycle G1/S phase transition	59	6	1.7	0.00675	0.9566875	EZH2, RGCC, RRM2, FAM83D, TP63, CDC6
GO:0000018	regulation of DNA recombination	142	4	4.09	1.00000	1	RAD51AP1, CHEK1, RMI2, SPIDR
GO:0000022	mitotic spindle elongation	11	6	0.32	1.00000	1	KIF4A, BIRC5, CDCA8, PRC1, AURKB, KIF23
GO:0000041	transition metal ion transport	97	5	2.79	1.00000	1	CP, SCARA5, SLC39A8, SLC1A1, STEAP4
GO:0000070	mitotic sister chromatid segregation	190	32	5.47	0.33871	1	NDC80, SPAG5, CENPE, CENPF, KIF2C, UBE2C, ZWINT, CDCA5, TPX2, NCAPH, KIF4A, UHRF1, BIRC5, KIF11, MAD2L1, NEK2, NUSAP1, CDCA8, NCAPG, BUB1, BUB1B, TTK, NUF2, CCNB1, PRC1, AURKB, TRIP13, KIF23, DLGAP5, CDK1, CDC20, KIF14
GO:0000075	cell cycle checkpoint signaling	201	19	5.79	1.00000	1	NDC80, CENPF, CHEK1, ZWINT, BIRC5, MAD2L1, GTSE1, CDCA8, BUB1, BUB1B, TTK, CDC45, NUF2, CCNB1, AURKB, TRIP13, CDK1, CDC6, CDC20
GO:0000076	DNA replication checkpoint signaling	20	2	0.58	0.23102	1	CDC45, CDC6
GO:0000077	DNA damage checkpoint signaling	129	3	3.72	1.00000	1	CHEK1, GTSE1, CDK1
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	65	3	1.87	0.40367	1	CDKN3, RGCC, CDC6
GO:0000082	G1/S transition of mitotic cell cycle	228	15	6.57	0.00970	1	CDKN3, FAM107A, EZH2, FHL1, RGCC, ID2, ID4, GTSE1, RRM2, CCNA2, CCNB1, CCNB2, CDK1, CDC6, KIF14
GO:0000086	G2/M transition of mitotic cell cycle	137	13	3.95	0.01235	1	CENPF, CHEK1, FHL1, FOXM1, BIRC5, AURKA, CCNA2, CCNB1, AURKB, CDK1, MELK, CDC6, KIF14
GO:0000096	sulfur amino acid metabolic process	33	3	0.95	1.00000	1	CDO1, SLC7A11, GCLC
GO:0000101	sulfur amino acid transport	12	3	0.35	1.00000	1	SLC7A11, SLC1A1, SLC7A5
GO:0000122	negative regulation of transcription by RNA polymerase II	910	38	26.21	0.01384	1	KLF2, DACH1, EDNRB, EZH2, FBP1, FOXF1, FOXE1, FOXM1, FOSB, TRIM29, GATA6, UHRF1, FOXA2, ID2, ID4, MAGEA3, MAGEA6, MMP12, NR4A2, BCL11A, SIX1, SOX2, TCF21, TFAP2A, NKX2-1, SCGB1A1, ZBTB16, ZBED2, ZNF750, NR4A3, HMGA2, CAV1, TP63, LDB2, IL33, LRRFIP1, AURKB, CD36
GO:0000132	establishment of mitotic spindle orientation	36	3	1.04	0.08427	1	NDC80, CENPA, MAD2L1
GO:0000165	MAPK cascade	742	30	21.37	1.00000	1	CD24, RAMP3, LRRK2, GLIPR2, ADRB1, ADRB2, AGER, EZH2, FOXM1, ANGPT1, IGFBP3, IL6, ARRB1, GADD45B, PLA2G1B, PBK, LMO3, S100A7, S100A12, SERPINB3, SOX2, TEK, UCHL1, FAM83D, CAV1, CAV2, MARCO, CFLAR, CD36, CDK1
GO:0000209	protein polyubiquitination	259	5	7.46	0.77978	1	UBE2C, NQO1, NEDD4L, PRAME, UBE2T
GO:0000212	meiotic spindle organization	21	4	0.6	1.00000	1	NDC80, ASPM, AURKA, CCNB2
GO:0000226	microtubule cytoskeleton organization	657	34	18.92	0.95624	1	CDH5, KIF20A, NDC80, CENPA, SPAG5, CENPE, KIF2C, CHEK1, FAM107A, TPX2, KIF4A, WDR72, ASPM, UHRF1, BIRC5, KIF11, MAD2L1, NEK2, NUSAP1, TPPP3, CDCA8, SLC16A1, DST, AURKA, TTK, NUF2, CCNB1, PRC1, CCNB2, AURKB, KIF23, DLGAP5, CDK1, CDC20
GO:0000266	mitochondrial fission	41	2	1.18	1.00000	1	LRRK2, AURKA
GO:0000278	mitotic cell cycle	879	62	25.32	0.82914	1	KIF20A, CDKN3, NDC80, CENPA, SPAG5, CENPE, CENPF, KIF2C, UBE2C, CHEK1, ZWINT, FAM107A, CDCA5, ECT2, EZH2, FHL1, TPX2, FOXM1, NCAPH, KIF4A, RGCC, UHRF1, BIRC5, ID2, ID4, KIF11, MAD2L1, MCM2, MCM4, MKI67, NEK2, NUSAP1, GTSE1, ANLN, CDCA8, CEP55, PBK, RRM2, NCAPG, SPTBN1, AURKA, BUB1, BUB1B, TK1, TTK, CDC45, NUF2, CAV2, CCNA2, CCNB1, PRC1, CCNB2, AURKB, TRIP13, KIF23, DLGAP5, CDK1, MELK, GINS1, CDC6, CDC20, KIF14
GO:0000280	nuclear division	436	43	12.56	1.00000	1	NDC80, SPAG5, CENPE, CENPF, RAD51AP1, KIF2C, UBE2C, CHEK1, ZWINT, CDCA5, TPX2, NCAPH, KIF4A, ASPM, RGCC, UHRF1, BIRC5, KIF11, MAD2L1, MKI67, NEK2, NUSAP1, ANLN, CDCA8, NCAPG, AURKA, BUB1, BUB1B, TOP2A, TTK, NUF2, CAV2, CCNB1, PRC1, CCNB2, AURKB, PTTG1, TRIP13, KIF23, DLGAP5, CDK1, CDC20, KIF14
GO:0000302	response to reactive oxygen species	191	17	5.5	0.05036	1	KLF2, FBLN5, LRRK2, COL1A1, SESN3, NQO1, ECT2, EZH2, HBA1, HBB, HYAL1, IL6, AQP1, S100A7, SCGB1A1, CD36, CDK1
GO:0000303	response to superoxide	27	3	0.78	1.00000	1	FBLN5, NQO1, CD36
GO:0000305	response to oxygen radical	28	3	0.81	1.00000	1	FBLN5, NQO1, CD36
GO:0000578	embryonic axis specification	42	3	1.21	0.30933	1	COBL, SMAD6, CHRDL1
GO:0000723	telomere maintenance	159	2	4.58	1.00000	1	NEK2, AURKB
GO:0000724	double-strand break repair via homologous recombination	184	9	5.3	0.92834	1	RAD51AP1, CHEK1, RMI2, SPIDR, UHRF1, MCM2, MCM4, GINS2, CDC45
GO:0000725	recombinational repair	190	9	5.47	1.00000	1	RAD51AP1, CHEK1, RMI2, SPIDR, UHRF1, MCM2, MCM4, GINS2, CDC45
GO:0000768	syncytium formation by plasma membrane fusion	59	4	1.7	1.00000	1	JAM2, ADAM12, CFLAR, SCGB3A1
GO:0000819	sister chromatid segregation	231	35	6.65	0.07908	1	NDC80, SPAG5, CENPE, CENPF, KIF2C, UBE2C, ZWINT, CDCA5, RMI2, TPX2, NCAPH, KIF4A, UHRF1, BIRC5, KIF11, MAD2L1, NEK2, NUSAP1, CDCA8, NCAPG, BUB1, BUB1B, TOP2A, TTK, NUF2, CCNB1, PRC1, AURKB, TRIP13, KIF23, DLGAP5, CDK1, CDC6, CDC20, KIF14
GO:0000902	cell morphogenesis	973	32	28.02	0.25534	1	CDH3, CDH5, FRY, KLF2, DLC1, ADARB1, POSTN, LRRK2, CRABP2, COCH, ECT2, PHACTR1, FGR, COBL, NEDD4L, FLRT3, GREM1, GPM6A, NR4A2, BCL11A, ROBO4, PALMD, RHOJ, IGSF9, PTPRZ1, NTN4, SOX17, SPP1, AURKA, NKX2-1, UCHL1, UGT8
